index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,23,0,0,0,10.000000000000002,20,10.0,2.7272592596649075,11,4.0,28.482794356594713,48,29.5,38.802717813332244,10,47.0,65.99999999999999,0,,7,4.059000000000001,17558.0,516,0,0.0,5160.000000000001,False,-0.3897945579055815,4,3.6690000000000014,18603.0,544,0,0.0,5440.000000000001,False,-0.35388764317314103,0,0.21800000000000003,62298,1,122,1.0,3477.62817076422,False,0.16934452249478862,39,4.5230000000000015,43733,470,0,0.0,1281.8118520425064,False,-0.18971009758374718,0,0.2,73000,54,367,1.0,15778.668332749048,False,-0.010927281141869053,5,8.971000000000002,49377.0,170,0,0.0,4842.075040621101,False,-0.36664053017973725,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,82931,589,125,1.0,31104.800792052687,False,-0.0591776648767998,0.375,450684,0.0,0.0,10,0,0,12,8,8.0,16,28,31,193.0,74.0,14,9,31,848,1.8665277209947817,101.43264023133088
53,31,0,0,0,10.000000000000002,20,10.0,2.6285087328865373,9,1.0,28.482794356594713,0,,40.613734350130585,35,50.142857142857146,65.99999999999999,0,,7,4.122000000000001,17304.0,525,0,0.0,5250.000000000001,False,-0.3961275074237925,2,3.6850000000000014,18449.0,555,0,0.0,5550.000000000001,False,-0.3568874613659778,0,0.21800000000000003,62293,0,128,0.6,3645.7976776441233,False,0.17078864997940327,0,4.484000000000001,43729,474,0,0.0,1245.9131393882187,False,-0.19011090390055135,0,0.2,73345,44,372,1.0,16361.552129938744,False,-0.0031452005310472052,30,9.266,49107.0,170,0,0.0,4842.075040621101,False,-0.3699419497901697,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,81176,614,135,1.0,33846.83289098018,False,-0.0628459041490085,0.325,448587,0.0,0.0,8,0,0,22,4,4.0,15,37,26,331.0,122.0,22,9,26,545,1.8621277009951882,103.29476793232607
54,26,0,0,0,10.000000000000002,20,10.0,2.5095528705704386,37,2.054054054054054,27.212382857431965,23,16.82608695652174,40.97849051738518,44,42.61363636363637,65.99999999999999,0,,4,4.155,17122.0,536,0,0.0,5360.000000000001,False,-0.39997575904490634,33,4.013000000000002,17299.0,564,0,0.0,5640.000000000001,False,-0.3903702805890552,0,0.21800000000000003,62331,4,134,1.0,3656.4975143781653,False,0.1715802413525388,19,4.674,43064,497,0,0.0,1247.247776673508,False,-0.20224195372173265,0,0.2,73382,53,377,1.0,16891.14721649811,False,0.0005450229051153361,39,9.626000000000001,47399.0,174,0,0.0,4734.9546171931615,False,-0.3914813921157627,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,79301,648,145,1.0,36124.061855265594,False,-0.0698806728478497,0.375,443082,0.0,0.0,9,0,0,16,13,13.0,16,32,20,253.0,73.0,17,9,20,628,1.9971271120011806,105.29189504432725
55,20,0,0,0,10.000000000000002,20,10.0,2.464032420895629,5,1.0,27.451843202517146,10,32.0,40.27496637883616,10,25.0,65.99999999999999,0,,0,4.151000000000001,17042.0,544,0,0.0,5440.000000000001,False,-0.4011878067995879,5,4.030000000000001,17069.0,576,0,0.0,5760.000000000001,False,-0.3955214835464517,0,0.21800000000000003,62561,0,138,0.9,3788.354361947366,False,0.17698404362386433,5,4.705000000000001,42959,497,0,0.0,1224.6241131851277,False,-0.20436586643185065,0,0.2,73297,48,387,1.0,16904.100462330418,False,-0.0004151201207438102,10,9.687000000000001,46794.0,179,0,0.0,4913.87993325057,False,-0.3977851146738896,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,79051,648,155,1.0,36328.17821348583,False,-0.0712939767024311,0.3625,441957,0.0,0.0,8,0,0,13,4,4.0,11,24,25,98.0,61.0,10,10,25,435,2.1689306480111554,107.4608256923384
56,25,0,0,0,10.000000000000002,20,10.0,2.510001759734974,14,3.0,27.451843202517146,0,,41.0324574051939,5,72.0,65.99999999999999,0,,14,4.291000000000001,16702.0,550,0,0.0,5500.000000000001,False,-0.4105811768983698,0,4.025,16929.0,590,0,0.0,5900.000000000001,False,-0.3976425671171444,0,0.21800000000000003,62561,0,138,0.0,3788.354361947366,False,0.17698404362386433,0,4.7,42917,511,0,0.0,1282.6108992245718,False,-0.20460337363525946,0,0.2,73657,38,392,1.0,17127.89334453166,False,0.0053549841931186835,0,9.677000000000001,46794.0,179,0,0.0,4913.87993325057,False,-0.3977851146738896,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,78691,643,165,1.0,37273.870111539676,False,-0.07021594742190494,0.25,441435,0.0,0.0,7,0,0,14,1,1.0,10,24,20,224.0,33.0,14,11,20,560,2.150237172958441,109.61106286529684
57,20,0,0,0,10.000000000000002,20,10.0,2.618062847677884,18,3.5,28.244222275031674,14,38.42857142857143,39.97950948384153,27,32.629629629629626,65.99999999999999,0,,18,4.457000000000001,16149.0,561,0,0.0,5610.000000000001,False,-0.4256711714441549,0,4.025,16839.0,599,0,0.0,5990.000000000001,False,-0.39900612084116116,0,0.21800000000000003,62995,0,137,0.9,3869.4584516793393,False,0.18564960330587568,4,4.740000000000001,42806,520,0,0.0,1361.3926807924997,False,-0.20591099208596586,0,0.2,73589,37,397,1.0,16916.90148926126,False,0.003233566201174124,22,9.897000000000002,45553.0,184,0,0.0,5196.936898605828,False,-0.4112288807050009,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,77810,660,175,1.0,37936.47625933541,False,-0.07546726026798654,0.3625,438925,0.0,0.0,10,0,0,12,8,8.0,14,26,22,152.0,30.0,11,9,22,905,1.458427348989062,111.0694902142859
58,22,0,0,0,10.000000000000002,20,10.0,2.5709437838636204,14,2.0714285714285716,28.244222275031674,0,,39.31513475344375,9,25.0,65.99999999999999,0,,9,4.529000000000001,15876.0,567,0,0.0,5670.000000000001,False,-0.4330343615538452,5,4.075000000000001,16599.0,613,0,0.0,6130.000000000001,False,-0.4041573237985577,0,0.21800000000000003,62966,4,147,1.0,4162.18444956511,False,0.18779271085920346,0,4.7360000000000015,42806,520,0,0.0,1336.8907676090826,False,-0.20613470073216322,0,0.2,73714,27,402,1.0,16567.27817231024,False,0.002624495141473399,4,9.915000000000001,45429.0,184,0,0.0,5196.936898605828,False,-0.4127450882297921,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,77585,659,185,1.0,38118.67380251943,False,-0.076746432858292,0.375,438159,0.0,0.0,8,0,0,10,4,4.0,11,21,22,124.0,72.0,8,14,22,325,1.623944046034012,112.69343426031992
59,22,0,0,0,10.000000000000002,20,10.0,2.5497397727915225,2,1.0,28.53401186874684,27,30.40740740740741,39.31513475344375,0,,65.99999999999999,0,,0,4.520000000000001,15776.0,577,0,0.0,5770.000000000001,False,-0.43454942124719714,2,4.090000000000001,16455.0,623,0,0.0,6230.000000000001,False,-0.40700563602205925,0,0.21800000000000003,63060,0,151,0.6,4308.635792180773,False,0.1908463359584097,25,4.986000000000001,42301,520,0,0.0,1325.8646818515917,False,-0.21545692637500152,0,0.2,72941,43,412,1.0,17424.79802877494,False,-0.0015846934645651427,0,9.911000000000001,45381.0,185,0,0.0,5278.792195718165,False,-0.41283156526589776,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,77585,649,195,1.0,38385.522454984995,False,-0.07547181616488179,0.325,436683,0.0,0.0,10,0,0,12,4,4.0,13,25,21,132.0,79.0,11,11,21,296,1.913880122010596,114.60731438233051
60,21,0,0,0,10.000000000000002,20,10.0,2.433492334334205,15,1.4,28.534309441819058,13,28.53846153846154,39.425576274091966,9,41.666666666666664,65.99999999999999,0,,4,4.5600000000000005,15592.0,587,0,0.0,5870.000000000001,False,-0.4386097812253803,11,4.198000000000001,16097.0,633,0,0.0,6330.000000000001,False,-0.4163384037331071,0,0.21800000000000003,63283,0,152,0.6,4337.215035156497,False,0.1951793641250159,8,5.041000000000001,42096,529,0,0.0,1287.3174448627944,False,-0.21955227576225922,0,0.2,72570,46,422,1.0,17950.171421990486,False,-0.00290909221971255,9,10.001000000000001,45220.0,185,0,0.0,5278.847246736525,False,-0.4147998529845046,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,77210,648,205,1.0,39077.773425611595,False,-0.07574765745614356,0.325,435252,0.0,0.0,9,0,0,9,7,7.0,15,24,26,156.0,96.0,9,12,26,435,1.4044169440167025,116.01173132634722
61,26,0,0,0,10.000000000000002,20,10.0,2.5008588141674903,6,4.0,28.534309441819058,0,,40.0620313662156,36,43.111111111111114,65.99999999999999,0,,0,4.556000000000001,15502.0,596,0,0.0,5960.000000000001,False,-0.439973334949397,6,4.247000000000002,15865.0,644,0,0.0,6440.000000000001,False,-0.42170171504757287,0,0.21800000000000003,63279,0,154,0.2,4394.283654040135,False,0.1956273729894284,0,5.033000000000001,42076,533,0,0.0,1332.9577479512723,False,-0.2195007783727036,0,0.2,72570,36,432,1.0,18334.032690110624,False,-0.0005622642229398751,36,10.352000000000002,44306.0,185,0,0.0,5278.847246736525,False,-0.4259757697398205,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,75658,674,215,1.0,41191.80914082931,False,-0.08047627418927897,0.275,432440,0.0,0.0,7,0,0,9,6,6.0,18,27,22,202.0,68.0,14,12,22,200,1.7975031629903242,117.80923448933754
62,22,0,0,0,10.000000000000002,20,10.0,2.437610481730866,41,2.2439024390243905,29.047380849776314,5,47.0,41.42423575924789,34,48.94117647058823,65.99999999999999,0,,35,4.906000000000001,14516.0,605,0,0.0,6050.000000000001,False,-0.4684867583782801,6,4.301000000000001,15623.0,655,0,0.0,6550.000000000001,False,-0.4273680383007091,0,0.21800000000000003,63486,0,159,1.0,4618.5335551144335,False,0.2014547555385428,0,5.033000000000001,42012,564,0,0.0,1374.8123116962086,False,-0.22028730792965864,0,0.2,72915,26,437,1.0,18857.622928885514,False,0.006857310986913602,29,10.606000000000003,43640.0,190,0,0.0,5519.002361457499,False,-0.43265102550984,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,73994,698,225,1.0,43764.11655995503,False,-0.08408587974572007,0.375,429370,0.0,0.0,8,0,0,12,7,7.0,16,28,20,205.0,43.0,13,9,20,780,1.8812335779657587,119.6904680673033
63,20,0,0,0,10.0,20,10.0,2.347710436947928,10,1.0,29.047380849776314,0,,41.09729517758198,33,39.121212121212125,66.0,4,66.0,5,4.921000000000001,14286.0,617,0,0.0,6170.0,False,-0.47363796133567665,5,4.345000000000001,15433.0,663,0,0.0,6630.0,False,-0.4319132173807648,0,0.21800000000000003,63481,0,164,0.5,4763.770459363315,False,0.20268950257804835,0,5.033000000000001,42007,569,0,0.0,1335.847238623371,False,-0.2207343713947065,0,0.2,72915,16,447,1.0,18835.249037975565,False,0.006720522834669563,33,10.907000000000002,42469.0,190,0,0.0,5519.002361457499,False,-0.4469694046350861,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,72967,721,231,1.0,44877.149823036605,False,-0.08858045710160398,0.3125,426742,0.0,0.0,9,0,0,15,5,5.0,15,30,12,228.0,16.0,15,5,12,464,1.6795811270130798,121.37004919431638
64,12,0,0,0,10.0,20,10.0,2.320191332293938,3,1.0,30.193993157406375,17,41.11764705882353,42.108651197727,13,58.38461538461539,66.0,9,66.0,3,4.9460000000000015,14150.0,624,0,0.0,6240.0,False,-0.4766983819162475,0,4.340000000000002,15303.0,676,0,0.0,6760.0,False,-0.4338827949821223,0,0.21800000000000003,64109,0,154,0.3,4649.874946240582,False,0.21311720455636624,4,5.073000000000001,41923,569,0,0.0,1320.1888680752506,False,-0.22241121863233163,0,0.2,73292,15,447,1.0,19275.476982745065,False,0.014021722012796368,3,10.904000000000002,41984.0,198,0,0.0,5978.410645166462,False,-0.4500910296445077,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,72802,724,232,1.0,45798.66346715434,False,-0.08575506091464136,0.2875,426747,0.0,0.0,16,0,0,11,3,3.0,13,24,17,103.0,9.0,8,4,17,2115,1.5876176839810796,122.95766687829746
65,17,0,0,0,10.0,20,10.0,2.310519924020171,17,2.235294117647059,30.700010779361797,5,47.0,42.108651197727,0,,66.0,11,66.0,12,5.0630000000000015,13750.0,634,0,0.0,6340.0,False,-0.48730379976971094,5,4.390000000000001,15103.0,686,0,0.0,6860.0,False,-0.43842797406217804,0,0.21800000000000003,64319,0,159,1.0,4881.301713918526,False,0.21906489522048225,0,5.069000000000001,41910,576,0,0.0,1330.8594762356183,False,-0.2225511798455561,0,0.2,73292,5,457,1.0,19397.153651258046,False,0.014765621530501663,0,10.901000000000003,41749.0,203,0,0.0,6232.102188210445,False,-0.4514134833143169,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,73528,714,231,1.0,45311.57695517708,False,-0.08114610063634639,0.375,426835,0.0,0.0,11,0,0,7,4,4.0,17,24,14,158.0,33.0,11,6,14,1161,1.9532613530172966,124.91092823131476
66,14,0,0,0,10.0,20,10.0,2.2901136607068833,6,1.8333333333333333,30.700010779361797,0,,42.58045527995359,8,54.375,66.0,7,66.0,1,5.061000000000002,13623.0,645,0,0.0,6450.0,False,-0.4894854857281377,5,4.435000000000001,14899.0,695,0,0.0,6950.0,False,-0.44324586388703713,0,0.21800000000000003,64308,0,165,0.6,5065.501778594697,False,0.22054582271419282,0,5.069000000000002,41910,576,0,0.0,1319.1054685671647,False,-0.2226584968996661,0,0.2,73652,0,457,0.5,19459.26806293879,False,0.01954726570888076,3,10.931000000000003,41656.0,203,0,0.0,6232.102188210445,False,-0.4525506389579103,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,73555,712,234,1.0,45761.284159326955,False,-0.07874011655110455,0.2625,426787,0.0,0.0,11,0,0,13,4,4.0,11,24,12,144.0,30.0,9,5,12,1022,3.336132112017367,128.24706034333212
67,12,0,0,0,10.000000000000002,20,10.0,2.4009450860536132,5,5.2,28.85575532071269,58,24.103448275862068,44.07238294949415,10,72.0,65.99999999999999,10,66.0,3,5.090000000000001,13468.0,656,0,0.0,6560.000000000001,False,-0.49251560511484155,2,4.450000000000001,14765.0,704,0,0.0,7040.000000000001,False,-0.4459426701412036,0,0.21800000000000003,64284,0,168,0.3,4847.7668938797315,False,0.21811959620436921,58,5.649000000000001,39441,578,0,0.0,1387.7462597389886,False,-0.26711697441941656,0,0.2,73259,29,457,1.0,20977.895912219494,False,0.024026361910296022,0,10.928000000000003,41371.0,222,0,0.0,6405.9776811982165,False,-0.45497244120906416,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,73495,712,234,1.0,46823.53666003983,False,-0.07423939767649446,0.2875,423267,0.0,0.0,12,0,0,10,6,6.0,15,25,13,94.0,24.0,9,3,13,1580,1.9137146639986895,130.1607750073308
68,13,0,0,0,10.0,20,10.0,2.4287396299097987,11,2.727272727272727,28.546544328540556,5,17.0,44.755434866599295,5,69.0,65.99999999999999,0,,6,5.147000000000001,13238.0,667,0,0.0,6670.0,False,-0.49781831404157323,5,4.498000000000002,14561.0,713,0,0.0,7130.0,False,-0.4507605599660627,0,0.21800000000000003,64254,1,178,1.0,5083.713630110128,False,0.2197260342759723,5,5.641000000000002,39336,578,0,0.0,1403.8115060878636,False,-0.26888764762624523,0,0.2,73519,24,462,1.0,21362.127972253846,False,0.029554601642479677,0,10.928000000000003,41371.0,222,0,0.0,6337.332840936004,False,-0.4553921179160951,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,73150,707,244,1.0,47746.0924506857,False,-0.07312858265019544,0.375,422613,0.0,0.0,8,0,0,7,5,5.0,13,20,14,118.0,30.0,8,5,14,545,1.6124549970263615,131.77323000435717
69,14,0,0,0,10.0,20,10.0,2.4287396299097987,0,,27.401166357008837,19,17.0,45.02060014285438,22,47.0,65.99999999999999,7,66.0,0,5.141000000000001,13148.0,676,0,0.0,6760.0,False,-0.49918186776559,0,4.493000000000001,14451.0,724,0,0.0,7240.0,False,-0.45242712562874976,0,0.21800000000000003,64339,0,174,0.1,4767.802946119537,False,0.21839383293573708,14,5.776000000000002,38938,578,0,0.0,1403.8115060878636,False,-0.2761553283595871,0,0.2,73281,28,472,1.0,22016.955925423514,False,0.0306479092563461,22,11.148000000000003,41088.0,227,0,0.0,6220.064763041006,False,-0.4595694413078451,0,0.2,103184,0,25,0.0,1649.9999999999995,False,-0.006391027723112784,0,0.6140000000000001,72578,719,247,1.0,48671.8115027123,False,-0.0741712131359392,0.2625,421007,0.0,0.0,9,0,0,10,4,4.0,13,23,19,145.0,27.0,10,4,19,747,1.651610293018166,133.42484029737534
70,19,0,0,0,10.0,20,10.0,2.3947754860554533,10,2.0,27.953604295480556,5,47.0,45.02060014285438,0,,66.0,9,66.0,5,5.191000000000001,12958.0,684,0,0.0,6840.0,False,-0.5037270468456457,5,4.543000000000002,14231.0,736,0,0.0,7360.0,False,-0.4572753166474759,0,0.21800000000000003,64554,0,179,1.0,5003.695168891019,False,0.2244735968527201,0,5.762000000000001,38938,578,0,0.0,1384.180230940052,False,-0.27633456685225377,0,0.2,73281,18,482,1.0,22203.09414617446,False,0.031785909945676157,0,11.126000000000003,40853.0,232,0,0.0,6485.236196551489,False,-0.4608217099118919,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,73172,709,248,1.0,48287.60550128375,False,-0.07033184861535496,0.375,421171,0.0,0.0,11,0,0,14,2,2.0,13,27,23,192.0,63.0,13,6,23,1029,1.918237906997092,135.34307820437243
71,23,0,0,0,10.0,20,10.0,2.204014804431195,18,1.0,28.162650571917627,10,31.5,44.69274144714847,62,43.806451612903224,66.0,13,66.0,18,5.3660000000000005,12462.0,694,0,0.0,6940.0,False,-0.5172413793103449,0,4.538000000000001,14131.0,746,0,0.0,7460.0,False,-0.4587903763408278,0,0.21800000000000003,64789,0,174,0.0,4900.301199513667,False,0.227820802362121,5,5.812000000000002,38810,596,0,0.0,1313.592823440992,False,-0.2793163922407374,0,0.2,73201,13,492,1.0,22354.943249431977,False,0.03173607748206817,62,11.746,38737.0,237,0,0.0,6674.548185544478,False,-0.4855376533904083,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,71314,761,245,1.0,50181.17624127999,False,-0.07903677830451486,0.25,416628,0.0,0.0,13,0,0,16,4,4.0,14,30,21,217.0,56.0,15,8,21,1293,2.133351684024092,137.47642988839652
72,21,0,0,0,10.0,20,10.0,2.1975503620719046,14,2.142857142857143,28.7599721928423,5,47.0,43.742027079172914,68,40.85294117647059,66.0,15,66.0,9,5.438000000000001,12110.0,709,0,0.0,7090.0,False,-0.5256348100115145,5,4.588000000000002,13971.0,751,0,0.0,7510.0,False,-0.462881037512878,0,0.21800000000000003,64994,4,179,1.0,5156.82522396706,False,0.23390633478778605,0,5.807000000000002,38810,596,0,0.0,1309.740015794855,False,-0.2793515693461383,0,0.2,72966,8,502,1.0,22188.57737128754,False,0.02784550194592726,68,12.364000000000003,35306.0,237,0,0.0,6816.113409703626,False,-0.5266246444266924,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,69526,819,240,1.0,51664.72017784262,False,-0.08903150529317228,0.375,410867,0.0,0.0,13,0,0,11,6,6.0,18,29,28,218.0,66.0,14,7,28,1425,2.40063970600022,139.87706959439674
73,28,0,0,0,10.0,20,10.0,2.283927068891695,6,4.0,28.359737948369343,5,17.0,42.475402581951066,17,24.058823529411764,66.0,6,66.0,2,5.449000000000001,11978.0,718,0,0.0,7180.0,False,-0.5282710138779468,4,4.623000000000001,13789.0,762,0,0.0,7620.0,False,-0.46672928913399186,0,0.21800000000000003,64970,0,189,1.0,5359.990472241806,False,0.23532303263372897,5,5.857,38705,596,0,0.0,1361.2205330594502,False,-0.2807988921985698,0,0.2,72881,3,512,1.0,21832.485335804053,False,0.024629112014746685,17,12.466000000000003,34595.0,237,0,0.0,6721.257893763534,False,-0.5358983046980207,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,69513,826,244,1.0,51188.68253269158,False,-0.09142951464160773,0.375,409615,0.0,0.0,9,0,0,14,5,5.0,19,33,20,288.0,90.0,18,10,20,596,2.104475600004662,141.9815451944014
74,20,0,0,0,10.0,20,10.0,2.4798784703312107,4,8.0,28.12604740895597,23,26.782608695652176,42.475402581951066,0,,66.0,8,66.0,0,5.447000000000002,11838.0,732,0,0.0,7320.0,False,-0.5303920974486395,4,4.659000000000001,13669.0,768,0,0.0,7680.0,False,-0.4694563965820253,0,0.21800000000000003,65038,0,185,0.0,5203.318770656854,False,0.23513429478531908,19,6.042000000000002,38403,600,0,0.0,1487.9270821987263,False,-0.2851567017676284,0,0.2,72265,16,522,1.0,22622.17690632175,False,0.021924953268538393,0,12.449000000000005,34595.0,237,0,0.0,6665.873235922565,False,-0.5362369120971194,0,0.2,103184,0,25,0.0,1650.0,False,-0.006391027723112784,0,0.6140000000000001,70041,816,246,1.0,50895.92850687207,False,-0.0877838299027873,0.25,409033,0.0,0.0,11,0,0,9,3,3.0,15,24,16,172.0,55.0,11,9,16,796,1.7433083879877813,143.7248535823892
75,16,0,0,0,10.0,20,10.0,2.561131858518911,24,2.9166666666666665,27.62669072315249,6,16.0,44.22753284037364,15,72.0,66.00000000000001,13,66.0,14,5.587000000000001,11415.0,740,0,0.0,7400.0,False,-0.5419974546997152,10,4.755000000000001,13319.0,780,0,0.0,7800.0,False,-0.47824374280346643,0,0.21800000000000003,64990,3,195,1.0,5394.888086590292,False,0.23600686674022886,6,6.083000000000002,38249,611,0,0.0,1564.8515655550548,False,-0.2872664795066463,0,0.2,73345,6,517,1.0,23031.394622812088,False,0.03763248244018975,0,12.449000000000003,34499.0,243,0,0.0,6713.2858457260545,False,-0.5371208818108527,0,0.2,103184,0,25,0.0,1650.0000000000005,False,-0.006391027723112784,0,0.6140000000000001,69819,821,243,1.0,52348.80446194677,False,-0.08296488057687972,0.375,408820,0.0,0.0,14,0,0,8,7,7.0,17,25,13,176.0,30.0,11,5,13,2138,1.5658981970045716,145.29075177939376
76,13,0,0,0,10.0,20,10.0,2.529226996902481,7,2.0,27.62669072315249,0,,44.85267446345599,15,54.333333333333336,66.00000000000001,13,66.0,7,5.643000000000002,11138.0,753,0,0.0,7530.0,False,-0.5484213077995272,0,4.745000000000002,13249.0,787,0,0.0,7870.0,False,-0.4793042845888128,0,0.21800000000000003,64976,0,205,1.0,5663.47159824626,False,0.2382034548714118,0,6.077000000000002,38249,611,0,0.0,1545.3576951074158,False,-0.28744446345975,0,0.2,74035,0,513,0.6,23009.42199975292,False,0.045935108761924415,5,12.499000000000004,34344.0,243,0,0.0,6713.2858457260545,False,-0.5390161412168417,0,0.2,103250,0,24,0.0,1584.0000000000005,False,-0.006075775234528746,0,0.6140000000000001,69796,826,241,1.0,52954.309106814646,False,-0.08029237706674447,0.325,409037,0.0,0.0,14,0,0,10,2,2.0,14,24,17,125.0,27.0,9,4,17,1748,1.605596377979964,146.89634815737372
77,17,0,0,0,10.0,20,10.0,2.419707343924209,17,1.7058823529411764,29.264129618731467,20,40.0,44.49534821858094,4,25.0,66.00000000000001,0,,2,5.6560000000000015,11026.0,760,0,0.0,7600.0,False,-0.5507544997272893,15,4.895000000000001,12754.0,800,0,0.0,8000.0,False,-0.4923337979516393,0,0.21800000000000003,65666,5,200,1.0,5864.924460465914,False,0.25264251831040946,5,6.127000000000002,38140,613,0,0.0,1483.28060182554,False,-0.29000163795057304,0,0.2,73800,0,518,0.5,23048.59037722493,False,0.043301116229686666,4,12.534000000000002,33655.0,258,0,0.0,7550.145441632719,False,-0.5423245329614179,0,0.2,103250,0,24,0.0,1584.0000000000005,False,-0.006075775234528746,0,0.6140000000000001,69696,820,251,1.0,53052.18553923638,False,-0.08078017568526157,0.3125,407987,0.0,0.0,11,0,0,13,5,5.0,14,27,20,142.0,45.0,12,5,20,915,1.3818242919514887,148.2781724493252
78,20,0,0,0,10.0,20,10.0,2.7309686581689046,29,3.9655172413793105,29.264129618731467,0,,44.49534821858094,0,,66.00000000000001,4,66.0,19,5.844000000000002,10504.0,770,0,0.0,7700.0,False,-0.5650566632325313,10,4.980000000000001,12444.0,810,0,0.0,8100.0,False,-0.5002121083570693,0,0.21800000000000003,65591,16,210,1.0,6189.16271846431,False,0.25423335754491444,0,6.122000000000002,38100,621,0,0.0,1695.9315367228896,False,-0.2887905014633705,0,0.2,73800,0,518,0.0,23048.59037722493,False,0.043301116229686666,0,12.530000000000005,33655.0,258,0,0.0,7550.145441632719,False,-0.5423245329614179,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,69696,810,261,1.0,53267.23205705057,False,-0.07975299462613648,0.25,407304,0.0,0.0,9,0,0,11,3,3.0,16,27,27,179.0,66.0,13,7,27,464,1.6167325680144131,149.89490501733962
