index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,7,0,0,0,10.000000000000002,20,10.0,23.051653349838052,15,23.0,2.8454305532194466,40,1.6,25.15452410079016,11,15.454545454545455,40.0,20,40.0,0,0.524,33809,26,69,1.0,1850.5640811388255,False,0.1981056893715089,0,0.47900000000000004,23731,511,0,0.0,5110.000000000001,False,-0.09330481873684937,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,40,6.315000000000002,12018.0,503,0,0.0,11594.98163496854,False,-0.5638909496099417,0,0.6680000000000001,73230,0,1,0.0,25.15452410079016,False,0.08134258429495814,11,13.630000000000004,8818,512,0,0.0,1456.8604432483567,False,-0.8590579153200925,0,0.5510000000000002,85910,429,181,1.0,18031.29083923898,False,-0.048412155584988396,8,4.528000000000001,76895,827,0,0.0,20802.79143135346,False,-0.12489202831259859,0.25,355622,0.0,0.0,15,0,0,1,7,7.0,19,20,9,79.0,6.0,5,2,9,1025,0.7829329640371725,78.99484730506083
53,9,0,0,0,10.000000000000002,20,10.0,23.051653349838052,0,,2.8279326811668923,3,2.0,26.407461349142242,15,44.0,40.0,20,40.0,0,0.524,33729,24,79,1.0,2061.080614637206,False,0.19897693447340908,0,0.47900000000000004,23611,523,0,0.0,5230.000000000001,False,-0.0953744265461695,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,6.305000000000002,11956.0,503,0,0.0,11594.98163496854,False,-0.565408660314698,14,0.8080000000000003,73285,0,3,0.3,79.22238404742673,False,0.08255372111118238,0,13.619000000000005,8818,512,0,0.0,1447.9015327574489,False,-0.8591240493352026,0,0.551,86130,424,180,1.0,18396.76361203631,False,-0.04437490044591097,9,4.610000000000001,76325,837,0,0.0,22103.045149232057,False,-0.12408879179373436,0.2875,355065,0.0,0.0,13,0,0,4,9,8.8,16,20,10,85.0,24.0,6,3,10,640,0.8261751210084185,79.82102242606925
54,10,0,0,0,10.000000000000002,20,10.0,22.980063606722688,12,22.25,2.8692668753322095,3,4.666666666666667,26.003174512299005,29,23.17241379310345,40.0,20,40.0,0,0.524,33876,26,77,1.0,2029.4648977176469,False,0.20350220581762685,0,0.47900000000000004,23531,531,0,0.0,5310.000000000001,False,-0.09675416508571626,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,6.332000000000002,11635.0,515,0,0.0,11834.732757462185,False,-0.5703320266644367,2,0.8140000000000001,73431,0,1,0.1,26.003174512299005,False,0.08431638325862059,24,13.859000000000007,8141,514,0,0.0,1474.8031739207556,False,-0.8689205913371566,0,0.5510000000000002,86258,434,177,1.0,18365.377738337767,False,-0.04324907153356844,7,4.671,75957,846,0,0.0,21998.685637404957,False,-0.12830090904012345,0.2625,354040,0.0,0.0,15,0,0,3,9,8.4,17,20,15,69.0,45.0,5,5,15,987,0.8711858030292206,80.69220822909847
55,15,0,0,0,10.000000000000002,20,10.0,22.980063606722688,0,,2.8692668753322095,0,,27.46917174167575,38,35.526315789473685,40.0,20,40.0,0,0.524,33806,23,87,1.0,2229.265533784874,False,0.20453357134601893,0,0.47900000000000004,23401,544,0,0.0,5440.000000000001,False,-0.09899624021247974,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,6.329000000000002,11635.0,515,0,0.0,11834.732757462185,False,-0.5703320266644367,14,0.9520000000000002,73492,0,0,0.0,0.0,False,0.0850250247294524,23,14.065000000000001,8003,514,0,0.0,1474.8031739207556,False,-0.8709580029385916,0,0.5510000000000002,85548,452,182,1.0,19696.06562723744,False,-0.0436967288494941,15,4.814000000000002,75213,856,0,0.0,23513.611010874443,False,-0.1281659515268686,0.25,352309,0.0,0.0,8,0,0,10,10,9.8,17,27,20,158.0,45.0,10,5,20,400,1.1606250070035458,81.85283323610201
56,20,0,0,0,10.000000000000002,20,10.0,23.05766830517667,28,23.392857142857142,2.7945609539811795,5,1.0,27.53387234215839,48,27.833333333333332,40.0,20,40.0,0,0.524,34351,24,69,1.0,1830.9791130571903,False,0.2164633698916422,0,0.47900000000000004,23311,553,0,0.0,5530.000000000001,False,-0.10054844606946983,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,5,6.379000000000002,10875.0,543,0,0.0,12520.313889710931,False,-0.5805449818889264,5,0.9880000000000002,73527,0,5,0.5,137.66936171079195,False,0.0865580246092066,43,14.472000000000005,6965,514,0,0.0,1436.4043303463263,False,-0.8865663389311981,0,0.5510000000000002,84882,479,183,1.0,20508.72485189387,False,-0.04629981027570612,11,4.909000000000002,74725,867,0,0.0,23871.867320651323,False,-0.13126225592375654,0.3125,349847,0.0,0.0,13,0,0,11,10,10.0,17,28,23,198.0,34.0,14,6,23,1215,1.399482998996973,83.25231623509899
57,23,0,0,0,10.000000000000002,20,10.0,23.05766830517667,0,,2.7945609539811795,0,,27.506962444924053,78,27.423076923076923,39.99999999999999,20,40.0,0,0.524,34271,22,79,1.0,2041.5557961089569,False,0.217335652376754,0,0.47900000000000004,23191,565,0,0.0,5650.000000000001,False,-0.10261805387878997,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,6.374000000000002,10875.0,543,0,0.0,12520.313889710931,False,-0.5805449818889264,0,0.9830000000000003,73527,0,5,0.0,137.53481222462025,False,0.08655703137484404,78,15.209000000000001,4859,514,0,0.0,1436.4043303463263,False,-0.917659011631359,0,0.551,83482,538,178,1.0,21918.74579536914,False,-0.05326677462097565,5,4.948000000000002,74546,876,0,0.0,24096.09910175347,False,-0.13193273970350625,0.25,345962,0.0,0.0,13,0,0,5,5,5.0,28,33,14,250.0,27.0,16,7,14,800,1.2978931230027229,84.55020935810171
58,14,0,0,0,10.000000000000002,20,10.0,23.05766830517667,0,,2.596106396771211,14,1.0,27.008400051757423,12,15.0,39.99999999999999,12,40.0,0,0.524,34171,22,89,1.0,2272.1324791607235,False,0.21786300022697938,0,0.47900000000000004,23091,575,0,0.0,5750.000000000001,False,-0.10434272705322341,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,14,6.514000000000002,10581.0,543,0,0.0,12520.313889710931,False,-0.5877418681340613,0,0.9830000000000003,73527,0,5,0.0,135.0420002587871,False,0.08653862962115053,12,15.251000000000003,4544,528,0,0.0,1370.7441774951992,False,-0.9227943234649639,0,0.5510000000000002,83527,533,185,1.0,21795.477227586707,False,-0.05343352600076838,9,5.033000000000002,74309,883,0,0.0,23848.417245701803,False,-0.135550011299174,0.25,344961,0.0,0.0,8,0,0,7,7,7.0,19,26,9,139.0,12.0,10,4,9,320,0.9512436719960533,85.50145303009776
59,9,0,0,0,10.000000000000002,20,10.0,22.83824716189081,16,21.0,2.5980020263355925,8,2.625,26.561151859132536,11,15.545454545454545,39.999999999999986,6,40.0,0,0.524,34427,20,83,1.0,2095.574514436937,False,0.223648279025162,0,0.47900000000000004,22971,587,0,0.0,5870.000000000001,False,-0.10641233486254355,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,8,6.580000000000003,10080.0,559,0,0.0,12766.580163496963,False,-0.5969917485068057,0,0.9830000000000003,73506,0,13,0.8,345.294974168723,False,0.08778066063933927,11,15.349000000000004,4274,528,0,0.0,1371.7450699051928,False,-0.9267731750409313,0,0.5510000000000002,83452,528,195,1.0,21824.288181621978,False,-0.05404095944252424,6,5.084000000000001,74143,889,0,0.0,23612.864002768823,False,-0.13839474711659153,0.35,344064,0.0,0.0,9,0,0,2,7,7.0,21,23,7,98.0,6.0,7,2,7,536,0.8878052009968087,86.38925823109457
60,7,0,0,0,10.000000000000002,20,10.0,22.83824716189081,0,,2.5621456679132035,7,2.0,26.666265195304103,11,29.09090909090909,39.999999999999986,7,40.0,0,0.524,34287,24,93,1.0,2363.9569860558454,False,0.22344791462964092,0,0.47900000000000004,22911,593,0,0.0,5930.000000000001,False,-0.10744713876720362,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,7,6.642,9940.0,559,0,0.0,12766.580163496963,False,-0.6004188371949651,0,0.9830000000000003,73736,0,8,0.0,213.33012156243282,False,0.09020219185302908,6,15.398000000000007,4134,535,0,0.0,1370.747932333564,False,-0.9288474751425926,0,0.5510000000000002,83492,518,204,1.0,21973.125371167524,False,-0.05289396335438062,6,5.138000000000002,73753,900,0,0.0,23999.63867577369,False,-0.14036570259248313,0.25,343464,0.0,0.0,9,0,0,5,5,5.0,16,21,7,96.0,0.0,7,0,7,470,0.8695580430212431,87.25881627411582
61,7,0,0,0,10.000000000000002,20,10.0,22.73485327785365,19,22.0,2.5857986413929757,6,3.0,26.382347778066208,20,23.0,39.999999999999986,10,40.0,0,0.524,34555,29,84,1.0,2199.727675339707,False,0.229859743978126,0,0.47900000000000004,22861,598,0,0.0,5980.000000000001,False,-0.10830947535442034,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,6,6.695000000000001,9408.0,578,0,0.0,13140.745194599409,False,-0.6088621429756994,7,1.0530000000000004,73831,0,6,0.6,158.29408666839726,False,0.09119848586854566,5,15.442000000000005,4034,535,0,0.0,1383.402273145242,False,-0.930230446952407,0,0.551,83332,518,214,1.0,22226.05614903829,False,-0.05323013308085669,10,5.232000000000001,73311,910,0,0.0,24007.93647804025,False,-0.1447549672796339,0.325,342543,0.0,0.0,8,0,0,3,7,6.4,19,22,12,84.0,18.0,6,1,12,838,1.981479443027638,89.24029571714345
62,12,0,0,0,10.000000000000002,20,10.0,22.86575720073031,16,24.0,2.668936101251156,10,3.5,27.510719917347686,21,40.0,39.99999999999999,9,40.0,0,0.524,34839,29,78,1.0,2073.5290616569646,False,0.237479373972215,0,0.47900000000000004,22761,608,0,0.0,6080.000000000001,False,-0.11003414852885378,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,10,6.7890000000000015,8819.0,594,0,0.0,13582.259777233805,False,-0.6178764317001566,9,1.1360000000000001,74117,0,5,0.5,137.55359958673841,False,0.09526784285050668,6,15.497000000000005,3983,540,0,0.0,1441.225494675624,False,-0.9305565566660592,0,0.5510000000000002,83152,514,224,1.0,23100.51003751671,False,-0.05065154610036234,9,5.312000000000001,72519,925,0,0.0,25447.41592354661,False,-0.14547934477697047,0.3125,341401,0.0,0.0,10,0,0,7,9,8.8,18,25,15,114.0,42.0,8,4,15,804,1.126683872018475,90.36697958916193
63,15,0,0,0,10.0,20,10.0,22.70636584094441,13,21.0,2.7669408860733093,3,6.0,27.51851423910089,12,27.666666666666668,39.999999999999986,12,40.0,0,0.524,35012,29,75,1.0,1992.9774380708309,False,0.2420574909121939,0,0.47900000000000004,22661,618,0,0.0,6180.0,False,-0.11175882170328723,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,6.809000000000002,8498.0,607,0,0.0,13782.764065453257,False,-0.6232801636991352,0,1.1270000000000002,74319,0,3,0.3,82.55554271730267,False,0.09784414940071538,7,15.561000000000002,3843,540,0,0.0,1494.148078479587,False,-0.932232825369616,0,0.5510000000000002,83272,504,231,1.0,23109.331176506847,False,-0.049404384860373664,9,5.393000000000002,72057,937,0,0.0,25784.847842037536,False,-0.1484193882911256,0.2875,340873,0.0,0.0,13,0,0,8,6,6.0,20,28,16,176.0,24.0,12,3,16,813,1.2140109440078959,91.58099053316982
64,16,0,0,0,10.0,20,10.0,22.70636584094441,0,,2.7669408860733093,0,,27.602966358571393,51,27.96078431372549,39.999999999999986,11,40.0,0,0.524,34912,29,85,1.0,2220.041096480275,False,0.24252425056880192,0,0.47900000000000004,22561,628,0,0.0,6280.0,False,-0.11348349487772068,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,6.806000000000002,8498.0,607,0,0.0,13782.764065453257,False,-0.6232801636991352,8,1.207,74327,0,0,0.0,0.0,False,0.09735284130335287,40,15.954000000000002,3207,540,0,0.0,1494.148078479587,False,-0.9416226353588385,0,0.5510000000000002,82156,534,241,1.0,24379.984035477122,False,-0.05422292599129302,11,5.494000000000002,71571,948,0,0.0,26167.61210792568,False,-0.15137280282729854,0.25,338443,0.0,0.0,8,0,0,10,8,7.5,18,28,12,192.0,57.0,12,4,12,200,1.1897209709859453,92.77071150415577
65,12,0,0,0,10.0,20,10.0,22.70636584094441,0,,2.711007174708129,3,1.0,26.722360598275866,66,23.515151515151516,39.99999999999999,12,40.0,0,0.524,34792,31,95,1.0,2467.104754889719,False,0.24264607559052323,0,0.47900000000000004,22481,636,0,0.0,6360.0,False,-0.11486323341726742,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,6.836000000000002,8435.0,607,0,0.0,13782.764065453257,False,-0.6248223536088069,0,1.1990000000000003,74324,0,3,0.3,80.1670817948276,False,0.09790033721963311,66,16.574,237,540,0,0.0,1463.9438743423896,False,-0.9856942415488581,0,0.551,80790,578,251,1.0,25485.52442580345,False,-0.06237519710388727,12,5.6030000000000015,71175,960,0,0.0,25653.46617434483,False,-0.15791957207987156,0.2875,333445,0.0,0.0,7,0,0,9,11,11.0,17,26,10,156.0,18.0,11,1,10,200,1.1335593979456462,93.90427090210142
66,10,0,0,0,10.0,20,10.0,22.70636584094441,0,,2.7270102760797195,5,3.0,26.7326364831791,48,26.791666666666668,39.99999999999999,12,40.0,0,0.524,34652,35,105,1.0,2734.168413299163,False,0.24242296597735788,0,0.47900000000000004,22421,642,0,0.0,6420.0,False,-0.1158980373219275,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,5,6.883000000000002,8340.0,607,0,0.0,13782.764065453257,False,-0.6271478780757722,0,1.1990000000000003,74309,0,8,0.5,213.8610918654328,False,0.09866579873817365,48,16.988000000000003,-858,540,0,0.0,1472.5855490830486,False,-1.0017968674864317,0,0.5510000000000002,79640,610,260,1.0,26706.908254739246,False,-0.06778152345877778,11,5.701000000000002,70907,966,0,0.0,25823.72684275101,False,-0.1597527600483635,0.3125,330622,0.0,0.0,9,0,0,6,8,8.0,16,22,7,87.0,12.0,6,4,7,240,0.8765456190449186,94.78081652114633
67,7,0,0,0,10.000000000000002,20,10.0,22.70636584094441,0,,2.2047381878325196,51,1.3725490196078431,26.120321713931517,20,17.2,39.999999999999986,16,40.0,0,0.524,34552,35,115,1.0,2961.2320717086072,False,0.2428897256339659,0,0.47900000000000004,22321,652,0,0.0,6520.000000000001,False,-0.11762271049636094,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,51,7.388000000000003,6783.0,607,0,0.0,13782.764065453257,False,-0.6652620001290879,0,1.1990000000000003,74385,4,13,1.0,348.3831350324398,False,0.10078088328460597,15,17.090000000000003,-2535,577,0,0.0,1272.1339343793638,False,-1.0280355666043188,0,0.5510000000000002,79637,613,265,1.0,26611.75721064002,False,-0.06828852082281588,11,5.800000000000002,70584,973,0,0.0,25415.073027655366,False,-0.16503898036361403,0.375,326938,0.0,0.0,11,0,0,2,12,38.02702702702703,19,21,10,84.0,6.0,5,2,10,509,0.8024432500242256,95.58325977117056
68,10,0,0,0,10.0,20,10.0,22.70636584094441,0,,2.2047381878325196,0,,26.09388506809562,15,25.6,39.999999999999986,10,40.0,0,0.524,34492,31,125,1.0,3148.2957301180513,False,0.24404635456034732,0,0.47900000000000004,22181,666,0,0.0,6660.0,False,-0.12003725294056776,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.337000000000001,6783.0,607,0,0.0,13782.764065453257,False,-0.6652620001290879,0,1.1990000000000003,74615,0,12,0.4,313.12662081714745,False,0.10391630830479341,10,17.175000000000004,-2979,577,0,0.0,1272.1339343793638,False,-1.0345907169741533,0,0.5510000000000002,79573,607,275,1.0,26838.988236334037,False,-0.0677911471287954,10,5.889000000000002,70130,984,0,0.0,25676.38290700609,False,-0.16828037237729399,0.3,326006,0.0,0.0,9,0,0,4,5,5.0,17,21,8,99.0,9.0,7,3,8,430,0.8958589530084282,96.47911872417899
69,8,0,0,0,10.0,20,10.0,22.77072816840115,21,23.19047619047619,2.2047381878325196,0,,26.23471120199345,11,29.636363636363637,39.999999999999986,10,40.0,0,0.524,34909,28,114,1.0,2875.863011197731,False,0.2537315548135236,0,0.47900000000000004,22051,679,0,0.0,6790.0,False,-0.12227932806733124,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.337000000000002,6296.0,628,0,0.0,14300.017289755922,False,-0.6708523990874651,0,1.1990000000000003,74845,0,7,0.0,183.64297841395415,False,0.10635615562882171,6,17.225000000000005,-3337,577,0,0.0,1272.1339343793638,False,-1.039876176056137,0,0.551,79477,603,285,1.0,27219.530854802048,False,-0.066846118716846,10,5.979000000000002,69748,989,0,0.0,25946.129378771522,False,-0.17075770949440366,0.25,325200,0.0,0.0,11,0,0,8,5,5.0,16,24,11,100.0,3.0,7,1,11,917,0.8735931460396387,97.35271187021863
70,11,0,0,0,10.0,20,10.0,22.86641677401763,12,24.0,2.175122492224167,3,1.0,25.97565789999455,20,22.75,39.99999999999999,11,40.0,0,0.524,35147,23,112,1.0,2791.0386786899744,False,0.2604780566156734,0,0.47900000000000004,21901,694,0,0.0,6940.0,False,-0.1248663378289814,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,7.367000000000002,5945.0,640,0,0.0,14634.506735371284,False,-0.6753505821721466,0,1.1990000000000003,75062,0,5,0.3,129.87828949997277,False,0.10916302459288649,15,17.369000000000007,-4013,577,0,0.0,1255.0456780133445,False,-1.0499826843782694,0,0.5510000000000002,79429,596,295,1.0,27281.49210839675,False,-0.0670167304476129,11,6.079000000000002,69167,1006,0,0.0,26131.51184739452,False,-0.17565279009876938,0.2875,323849,0.0,0.0,10,0,0,6,9,9.0,17,23,13,95.0,27.0,7,4,13,708,0.9379110859590583,98.29062295617769
71,13,0,0,0,10.0,20,10.0,22.979058383785254,30,23.5,2.143878491064188,3,1.0,26.095231474668683,11,28.727272727272727,39.99999999999999,20,40.0,0,0.524,35752,23,92,1.0,2344.0733713082436,False,0.2736379112708814,0,0.47900000000000004,21801,704,0,0.0,7040.0,False,-0.12659101100341486,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,7.394000000000003,5177.0,670,0,0.0,15395.969117136121,False,-0.6848306147078882,0,1.1990000000000003,75279,0,3,0.3,78.28569442400605,False,0.11198592779312894,6,17.414000000000005,-4454,577,0,0.0,1237.0178893440363,False,-1.056626622995113,0,0.5510000000000002,79649,591,294,1.0,27182.281801529192,False,-0.0653085970551391,9,6.158000000000001,68939,1012,0,0.0,26408.37425236471,False,-0.1765506778990291,0.2875,323354,0.0,0.0,15,0,0,9,6,6.0,17,26,15,138.0,7.0,11,2,15,1565,1.1212957759853452,99.41191873216303
72,15,0,0,0,10.0,20,10.0,22.979058383785254,0,,2.090200515345719,5,1.0,26.14467410612538,12,27.083333333333332,39.99999999999999,20,40.0,0,0.524,35662,22,102,1.0,2563.863955146096,False,0.27432416879628324,0,0.47900000000000004,21691,715,0,0.0,7150.0,False,-0.12848815149529164,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,5,7.441000000000002,5072.0,670,0,0.0,15395.969117136121,False,-0.6874009312240077,2,1.2190000000000003,75422,0,5,0.5,130.72337053062688,False,0.11448424970494894,7,17.478,-4957,577,0,0.0,1206.0456973544797,False,-1.0642814750760008,0,0.5510000000000002,79749,586,296,1.0,27160.77902618947,False,-0.06441391897053045,12,6.269000000000002,68632,1019,0,0.0,26641.42291414176,False,-0.17846011270541948,0.3125,322482,0.0,0.0,11,0,0,4,8,7.4,19,23,14,141.0,48.0,9,6,14,520,1.0843592649907805,100.49627799715381
73,14,0,0,0,10.0,20,10.0,22.979058383785254,0,,2.090200515345719,0,,25.585666428092576,66,23.757575757575758,39.99999999999999,10,40.0,0,0.524,35602,18,112,1.0,2753.6545389839484,False,0.2755278282740151,0,0.47900000000000004,21551,729,0,0.0,7290.0,False,-0.13090269393949847,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.436000000000003,5072.0,670,0,0.0,15395.969117136121,False,-0.6874009312240077,0,1.217,75422,0,5,0.0,127.92833214046289,False,0.11446361693812813,66,18.131000000000004,-8112,577,0,0.0,1206.0456973544797,False,-1.110861428717505,0,0.551,78336,632,306,1.0,28410.141182554507,False,-0.07231646943734897,10,6.357000000000002,68333,1029,0,0.0,26327.65075450726,False,-0.1830301701443173,0.25,317415,0.0,0.0,9,0,0,7,8,8.0,20,27,10,155.0,27.0,10,4,10,200,0.9881461290060543,101.48442412615987
74,10,0,0,0,10.0,20,10.0,22.979058383785254,0,,2.036174063844073,5,1.0,26.044327072985222,60,27.983333333333334,39.999999999999986,10,40.0,0,0.524,35522,16,122,1.0,2963.445122821801,False,0.27638655311686033,0,0.47900000000000004,21431,741,0,0.0,7410.0,False,-0.1329723017488186,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,5,7.486000000000003,4967.0,670,0,0.0,15395.969117136121,False,-0.6899712477401273,0,1.217,75647,0,5,0.5,130.2216353649261,False,0.1178024126745082,55,18.615000000000002,-10247,577,0,0.0,1174.8724348380301,False,-1.1426123718509587,0,0.5510000000000002,76887,677,316,1.0,30272.00942841099,False,-0.0775098519953336,10,6.447000000000002,67965,1034,0,0.0,26929.83419346672,False,-0.183700896228426,0.3125,313383,0.0,0.0,8,0,0,10,8,8.0,13,23,9,92.0,9.0,7,3,9,430,0.917770313040819,102.40219443920068
75,9,0,0,0,10.0,20,10.0,22.979058383785254,0,,2.0350171794480114,3,2.0,25.70068122413221,10,16.0,39.99999999999999,20,40.0,0,0.524,35412,17,132,1.0,3203.2357066596537,False,0.27672787600737575,0,0.47900000000000004,21341,750,0,0.0,7500.0,False,-0.1345245076058087,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,7.511000000000002,4907.0,670,0,0.0,15395.969117136121,False,-0.6914400000350528,0,1.217,75721,0,3,0.3,77.10204367239663,False,0.11850281283622759,5,18.610000000000007,-11166,577,0,0.0,1174.2049125415026,False,-1.1561852796085992,0,0.5510000000000002,77327,667,315,1.0,29742.35437649618,False,-0.07575382498874159,9,6.527000000000001,67677,1044,0,0.0,26831.511197994027,False,-0.18708079195030813,0.2875,312430,0.0,0.0,13,0,0,9,6,6.0,15,24,9,124.0,18.0,8,1,9,720,0.8550896869855933,103.25728412618628
76,9,0,0,0,10.0,20,10.0,22.730859004592503,16,20.375,2.0760877781549603,7,2.5714285714285716,25.91642114846403,9,32.22222222222222,39.99999999999999,8,40.0,0,0.524,35648,16,126,1.0,3024.0882345786554,False,0.2817786249970448,0,0.47900000000000004,21231,761,0,0.0,7610.0,False,-0.13642164809768548,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,7,7.578000000000002,4435.0,686,0,0.0,15593.369277150457,False,-0.7005780852714688,2,1.237,75871,0,2,0.2,51.83284229692806,False,0.12053085528691274,4,18.645000000000007,-26636,582,0,0.0,1208.2830868861868,False,-1.3843305103355366,0,0.5510000000000002,77097,662,325,1.0,30156.670800283187,False,-0.07598280386806074,8,6.598000000000001,67519,1048,0,0.0,27160.4093635903,False,-0.18701614273174128,0.275,296376,0.0,0.0,9,0,0,4,7,1213.3000000000002,18,22,8,90.0,24.0,6,3,8,526,0.8364392419462092,104.09372336813249
77,8,0,0,0,10.0,20,10.0,22.75066311155471,12,23.0,2.0760877781549603,0,,25.590811017703206,8,15.625,40.0,20,40.0,0,0.524,35834,15,124,1.0,2971.0822258327844,False,0.28728022879225934,0,0.47900000000000004,21121,772,0,0.0,7720.0,False,-0.13831878858956229,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.5710000000000015,4159.0,698,0,0.0,15879.962851865188,False,-0.703826554406683,3,1.2650000000000001,75843,0,0,0.0,0.0,False,0.11973484121476975,3,18.671000000000006,-28829,582,0,0.0,1208.2830868861868,False,-1.4167076381757326,0,0.551,77537,652,324,1.0,29645.20878354249,False,-0.07413558827355769,9,6.6800000000000015,67266,1056,0,0.0,27023.896434694587,False,-0.1902365974903785,0.25,294142,0.0,0.0,14,0,0,4,6,5.6,18,22,14,101.0,21.0,6,2,14,916,0.818506152019836,104.91222952015232
78,14,0,0,0,10.0,20,10.0,22.75066311155471,0,,2.1189197388200367,4,3.0,25.73653316567744,12,28.5,40.0,20,40.0,0,0.524,35744,14,134,1.0,3188.5888569483313,False,0.28792709559774304,0,0.47900000000000004,21011,783,0,0.0,7830.0,False,-0.14021592908143907,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,4,7.6110000000000015,4083.0,698,0,0.0,15879.962851865188,False,-0.7056869739802553,5,1.3120000000000003,75881,0,4,0.4,102.94613266270976,False,0.121055808340563,7,18.738000000000003,-31275,582,0,0.0,1233.2112879932613,False,-1.4526360024803768,0,0.5510000000000002,77587,647,327,1.0,29731.536958193305,False,-0.07320165927425548,13,6.801000000000002,66928,1063,0,0.0,27357.93475511512,False,-0.19195060520718193,0.3,291170,0.0,0.0,10,0,0,5,8,8.0,19,24,14,115.0,33.0,8,6,14,480,0.9766114900121465,105.88884101016447
