index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,35,0,0,0,10.0,12,10.0,4.294116615154532,4,2.0,14.203893422649543,0,,36.28416463055672,4,53.0,53.99999999999999,11,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,4,2.067,5458,571,0,0.0,5710.0,False,-0.44271636388013674,0,0.263,24338,0,82,0.4,1164.7192606572626,False,0.15217345371162014,0,8.012000000000002,-28538.88888888889,52,0,0.0,223.29406398803565,True,-2.314311427106888,0,1.2620000000000002,33793,0,0,0.0,0.0,False,0.06250589529948121,0,0.2,31300,254,277,1.0,13658.502532017195,False,0.1988445611070146,0,0.686,45150,0,136,0.2,7343.999999999999,False,0.0366925723022041,0,0.506,47782,0,62,0.2,3347.9999999999995,False,0.05015500913067482,0.22499999999999998,203160,0.0,0.1,15,0,0,13,1,1.0,12,25,37,187.0,62.0,14,21,37,926,1.9704211438074708,105.6961197918281
55,37,0,0,0,10.0,10,10.0,4.294116615154532,0,,14.564428418705859,2,36.0,35.17467494560849,18,28.833333333333332,53.99999999999999,0,,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.0630000000000006,5358,581,0,0.0,5810.0,False,-0.44606824428504394,0,0.263,24410,0,80,0.0,1165.1542734964687,False,0.15551237397698617,0,8.012000000000002,-28538.88888888889,52,0,0.0,223.29406398803565,True,-2.314311427106888,15,1.4120000000000004,33427,0,1,0.1,35.17467494560849,False,0.05155124469337537,0,0.2,31423,245,284,1.0,13557.892647135744,False,0.20113020982763308,0,0.6860000000000002,44946,2,146,1.0,7954.349349891216,False,0.03884092824872822,0,0.506,47467,0,68,0.6,3671.9999999999995,False,0.046906187624750496,0.3375,202370,0.0,0.1,8,0,0,13,2,2.0,11,24,43,228.0,68.0,14,23,43,331,1.8142151767387986,107.5103349685669
56,43,0,0,0,10.000000000000002,12,10.0,4.283558295808567,2,4.0,15.13952585167393,3,36.0,36.74471940884585,11,52.27272727272727,53.99999999999999,0,,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,2,2.0830000000000006,5204,593,0,0.0,5930.000000000001,False,-0.4523697794462694,0,0.263,24510,0,79,0.2,1196.0225422822405,False,0.1608493814388608,0,8.012000000000002,-28538.88888888889,52,0,0.0,222.74503138204548,True,-2.31432411915474,7,1.4670000000000003,33493,0,1,0.1,36.74471940884585,False,0.053651072463588204,0,0.2,31510,237,291,1.0,14280.780974820864,False,0.21523001060872296,0,0.686,44579,0,155,0.9,8369.999999999998,False,0.03546099290780142,0,0.506,47259,0,72,0.4,3887.9999999999995,False,0.044782774875780355,0.32500000000000007,201894,0.0,0.1,11,0,0,10,4,3.75,5,15,41,252.0,93.0,15,28,41,387,1.873572544194758,109.38390751276165
57,41,0,0,0,10.000000000000002,13,10.0,4.114847894780855,4,2.0,15.546016440000887,2,36.0,36.74471940884585,0,,53.99999999999999,0,,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,4,2.121000000000001,4998,606,0,0.0,6060.000000000001,False,-0.46182208218810755,0,0.263,24574,0,81,0.4,1259.227331640072,False,0.16526948383281878,0,8.012000000000002,-28538.88888888889,52,0,0.0,213.97209052860444,True,-2.314526924204752,0,1.4600000000000002,33457,0,2,0.1,73.4894388176917,False,0.053096831297244,0,0.2,31474,228,301,1.0,14604.652290382804,False,0.21918962883796259,0,0.6860000000000002,44579,0,155,0.0,8369.999999999998,False,0.03546099290780142,0,0.506,47259,0,72,0.0,3887.9999999999995,False,0.044782774875780355,0.1875,201680,0.0,0.1,9,0,0,13,1,1.0,4,17,44,274.0,87.0,17,24,44,202,1.8672023564577103,111.25110986921936
58,44,0,0,0,10.000000000000002,8,10.0,4.114847894780855,0,,16.18940392923486,3,36.0,37.584095782362645,6,52.666666666666664,53.999999999999986,1,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.1170000000000004,4918,614,0,0.0,6140.000000000001,False,-0.4645035865120333,0,0.263,24682,0,78,0.0,1262.7735064803192,False,0.17034475718896666,0,8.012000000000002,-28538.88888888889,52,0,0.0,213.97209052860444,True,-2.314526924204752,4,1.5000000000000002,33527,0,2,0.2,75.16819156472529,False,0.05532413443742683,0,0.2,31438,219,311,1.0,15234.133248817217,False,0.22795367471808237,0,0.6860000000000002,44421,0,158,0.4,8531.999999999998,False,0.03382596509109441,0,0.506,47155,0,74,0.2,3995.999999999999,False,0.043721068501295285,0.225,201480,0.0,0.1,8,0,0,14,2,1.5,2,16,38,207.0,157.0,16,28,38,242,2.008679668419063,113.25978953763843
59,38,0,0,0,10.0,9,10.0,3.8249724214697167,5,1.0,16.640485823215677,2,36.0,34.95700126104473,21,22.142857142857142,53.999999999999986,20,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,5,2.1670000000000007,4728,623,0,0.0,6230.0,False,-0.474224039686264,0,0.263,24749,0,81,0.5,1347.8793516804699,False,0.1754098513958221,0,8.012000000000002,-28538.88888888889,52,0,0.0,198.89856591642527,True,-2.314875380550681,10,1.5960000000000005,33365,0,1,0.1,34.95700126104473,False,0.04959844366076166,0,0.2,31555,210,312,1.0,14401.086416321248,False,0.21853618010251932,0,0.6860000000000002,44811,2,155,1.0,8439.914002522088,False,0.04112959190684678,0,0.506,47380,0,76,0.9,4103.999999999999,False,0.04964539007092199,0.4375,201927,0.0,0.1,18,0,0,15,3,2.333333333333333,0,15,32,253.0,98.0,15,23,32,1395,1.3703616224229336,114.63015116006136
60,32,0,0,0,10.000000000000002,12,10.0,4.028799941645599,5,6.0,16.882321571763818,1,36.0,35.190217637426194,11,37.54545454545455,53.999999999999986,10,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,5,2.2120000000000006,4533,635,0,0.0,6350.000000000001,False,-0.4832741167795133,0,0.263,24755,0,85,0.5,1434.9973335999246,False,0.17770117281427536,0,8.012000000000002,-28538.88888888889,52,0,0.0,209.49759696557115,True,-2.3146303615703965,6,1.6460000000000006,33304,0,0,0.0,0.0,False,0.04713095425247603,0,0.2,31731,201,318,1.0,14583.835844626057,False,0.22694286817522485,0,0.686,45033,0,153,0.8,8261.999999999998,False,0.043954643903682,0,0.506,47285,0,81,0.5,4373.999999999999,False,0.050494755170510046,0.35,201980,0.0,0.1,14,0,0,9,3,2.5,2,11,28,176.0,137.0,11,21,28,908,1.225855140015483,115.85600630007684
61,28,0,0,0,10.0,9,10.0,4.028799941645599,0,,17.398686969909413,2,36.0,34.415382840438326,22,30.545454545454547,53.99999999999998,10,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.2070000000000007,4443,644,0,0.0,6440.0,False,-0.48629080914392975,0,0.263,24827,0,83,0.0,1444.0910185024813,False,0.18124025656531703,0,8.012000000000002,-28538.88888888889,52,0,0.0,209.49759696557115,True,-2.3146303615703965,14,1.7800000000000002,32856,0,1,0.1,34.415382840438326,False,0.033586155994976226,0,0.2,32111,192,320,1.0,14353.470407162871,False,0.2352691464732411,0,0.686,44654,3,163,1.0,8905.246148521312,False,0.04273629494756565,0,0.506,47532,0,80,0.9,4319.999999999998,False,0.05516626321824436,0.375,201762,0.0,0.1,12,0,0,5,2,2.0,3,8,33,142.0,75.0,8,20,33,1118,1.0032784473150969,116.85928474739194
62,33,0,0,0,10.0,11,10.0,3.7431672988110685,5,1.0,17.673681905299116,1,36.0,35.53796307117576,20,42.2,53.999999999999986,20,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,5,2.2570000000000006,4233,655,0,0.0,6550.0,False,-0.4966816383991419,0,0.263,24858,0,87,0.5,1537.610325761023,False,0.18483541369829912,0,8.012000000000002,-28538.88888888889,52,0,0.0,194.64469953817556,True,-2.3149737176531415,3,1.7960000000000005,32906,0,1,0.1,35.53796307117576,False,0.03517588371437146,0,0.2,32743,182,314,1.0,14375.530511113628,False,0.2554870383762557,0,0.686,44350,13,163,1.0,9263.993519925283,False,0.040089963901189955,0,0.506,48072,0,70,0.0,3779.999999999999,False,0.06089947764046375,0.325,202501,0.0,0.1,19,0,0,9,2,1.75,3,12,26,207.0,143.0,12,21,26,1858,1.0339922597631812,117.89327700715512
63,26,0,0,0,9.999999999999998,11,10.0,3.5778354749328205,5,2.0,17.96984976723124,1,36.0,35.53796307117576,0,,53.999999999999986,20,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,5,2.302000000000001,4028,666,0,0.0,6659.999999999999,False,-0.5067372796138634,0,0.263,24884,0,91,0.5,1635.2563288180427,False,0.18829479700443938,0,8.012000000000002,-28538.88888888889,52,0,0.0,186.04744469650666,True,-2.315172461350069,0,1.7930000000000004,32870,0,2,0.1,71.07592614235152,False,0.0346026713746636,0,0.2,32743,172,324,1.0,14605.114195024718,False,0.25909627723667206,0,0.6860000000000002,44944,3,162,1.0,8854.613889213526,False,0.04835662599496242,0,0.506,48558,0,61,0.0,3293.999999999999,False,0.0660593706204612,0.325,203366,0.0,0.1,14,0,0,4,1,1.0,1,5,20,88.0,113.0,5,21,20,1226,0.7697736769914627,118.66305068414658
64,20,0,0,0,10.0,12,10.0,3.5778354749328205,0,,18.594916390920655,2,36.0,35.75389593531163,12,38.0,53.999999999999986,17,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.2970000000000006,3908,678,0,0.0,6780.0,False,-0.510759536099752,0,0.263,24956,0,89,0.0,1654.9475587919383,False,0.19207886538425117,0,8.012000000000002,-28538.88888888889,52,0,0.0,186.04744469650666,True,-2.315172461350069,3,1.8230000000000004,32793,0,1,0.1,35.75389593531163,False,0.031626377864098595,0,0.2,33078,163,327,1.0,14722.49534256697,False,0.27147453769166746,0,0.686,45241,2,161,1.0,8765.507791870621,False,0.05371711674385933,0,0.506,48723,0,58,0.3,3131.999999999999,False,0.06784303732959612,0.30000000000000004,204038,0.0,0.1,21,0,0,4,1,0.6,1,5,17,75.0,50.0,5,15,17,1481,0.5350473783910275,119.19809806253761
65,17,0,0,0,10.0,11,10.0,3.5778354749328205,0,,18.923802572421955,1,36.0,33.97065013642091,14,18.285714285714285,53.99999999999998,10,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.2970000000000006,3798,689,0,0.0,6890.0,False,-0.5144466045451498,0,0.263,24992,0,88,0.0,1665.2946263731321,False,0.19398249170958287,0,8.012000000000002,-28538.88888888889,52,0,0.0,186.04744469650666,True,-2.315172461350069,13,1.9500000000000004,32397,0,1,0.1,33.97065013642091,False,0.019147471311687154,0,0.2,33078,153,337,1.0,14343.450889554406,False,0.26551565617912903,0,0.6860000000000002,45241,0,163,0.2,8801.999999999996,False,0.05410455684375929,0,0.506,49007,4,58,1.0,3267.882600545682,False,0.0753162037684809,0.2875,203852,0.0,0.1,12,0,0,5,2,1.8888888888888888,0,5,14,75.0,51.0,5,12,14,686,1.69310481287539,120.891202875413
66,14,0,0,0,10.0,0,,3.564286030638035,10,3.5,18.923802572421955,0,,34.68485442504095,10,43.5,53.999999999999986,9,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,10,2.3970000000000007,3603,689,0,0.0,6890.0,False,-0.5275189381242877,0,0.263,24957,0,98,1.0,1854.5326520973517,False,0.19673893041974558,0,8.012000000000002,-28538.88888888889,52,0,0.0,185.3428735931778,True,-2.315188748998673,2,1.957,32469,0,0,0.0,0.0,False,0.02087722056280459,0,0.2,33357,143,340,1.0,14498.954272370265,False,0.2767324991726185,0,0.6860000000000002,45292,0,164,1.0,8855.999999999998,False,0.055760818787956,0,0.506,49007,0,62,0.4,3347.999999999999,False,0.07616681530555909,0.425,204024,0.0,0.1,6,0,0,2,3,2.6666666666666665,0,2,9,36.0,36.0,2,12,9,765,0.274280003271997,121.165482878685
67,9,0,0,0,10.0,0,,3.564286030638035,0,,19.274953909561447,1,36.0,34.68485442504095,0,,53.999999999999986,9,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.387000000000001,3603,689,0,0.0,6890.0,False,-0.5275189381242877,0,0.263,24993,0,97,0.0,1869.6705292274603,False,0.1987533064225684,0,8.012000000000002,-28538.88888888889,52,0,0.0,185.3428735931778,True,-2.315188748998673,0,1.9550000000000003,32469,0,0,0.0,0.0,False,0.02087722056280459,0,0.2,33321,134,350,1.0,14722.542872645568,False,0.2791155930301143,0,0.6860000000000002,45292,0,164,0.0,8855.999999999998,False,0.055760818787956,0,0.506,49493,0,53,0.0,2861.999999999999,False,0.08132670828555655,0.125,204510,0.0,0.1,5,0,0,0,0,0.0,0,0,6,0.0,27.0,0,9,6,522,0.15764427743852139,121.32312715612352
68,6,0,0,0,10.0,0,,3.564286030638035,0,,19.274953909561447,0,,34.68485442504095,0,,53.999999999999986,10,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.3870000000000005,3603,689,0,0.0,6890.0,False,-0.5275189381242877,0,0.263,24993,0,97,0.0,1869.6705292274603,False,0.1987533064225684,0,8.012000000000002,-28538.88888888889,52,0,0.0,185.3428735931778,True,-2.315188748998673,0,1.9550000000000003,32469,0,0,0.0,0.0,False,0.02087722056280459,0,0.2,33321,124,360,1.0,14876.641877800364,False,0.2815381524571667,0,0.686,45832,0,154,0.0,8315.999999999998,False,0.061494033210175394,0,0.506,49493,0,53,0.0,2861.999999999999,False,0.08132670828555655,0.125,205050,0.0,0.1,6,0,0,1,0,0.0,0,1,1,3.0,15.0,1,5,1,540,0.2000876571983099,121.52321481332183
69,1,0,0,0,10.0,0,,3.564286030638035,0,,19.274953909561447,0,,34.68485442504095,0,,53.999999999999986,15,54.0,0,0.2,15339,0,0,0.0,0.0,False,0.02828987061741637,0,2.387000000000001,3603,689,0,0.0,6890.0,False,-0.5275189381242877,0,0.263,24993,0,97,0.0,1869.6705292274603,False,0.1987533064225684,0,8.012000000000002,-28538.88888888889,52,0,0.0,185.3428735931778,True,-2.315188748998673,0,1.9550000000000003,32469,0,0,0.0,0.0,False,0.02087722056280459,0,0.2,33321,114,370,1.0,15030.740882955157,False,0.2839607118842188,0,0.686,46372,0,144,0.0,7775.999999999998,False,0.06722724763239478,0,0.506,49763,0,48,0.0,2591.999999999999,False,0.08419331549666624,0.125,205860,0.0,0.1,8,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,810,0.11845628265291452,121.64167109597474
