index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,24,0,0,0,10.000000000000002,20,10.0,5.100751049223204,9,6.333333333333333,26.25316837251116,0,,24.014231379431173,41,22.5609756097561,47.0,0,,2,1.6420000000000001,14318,540,0,0.0,5400.000000000001,False,-0.20868594810750488,7,3.2670000000000012,10644,520,0,0.0,5200.000000000001,False,-0.3841718590160885,0,0.398,48116,0,40,0.9,1050.1267349004463,False,0.14522316218421644,0,4.961000000000001,31035,276,0,0.0,1407.8072895856044,False,-0.25272752937647913,0,0.23600000000000002,51328,166,296,1.0,11466.23843814848,False,-0.011175281269291858,36,7.355000000000003,21310.0,89,0,0.0,2336.531985153493,False,-0.6104691714453133,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,67130,502,118,1.0,17601.14415247445,False,0.041014711968044834,0.3625,316852,0.0,0.0,6,0,0,8,6,6.0,3,11,25,159.0,108.0,11,13,25,465,1.1895345139782876,79.46962473588064
53,25,0,0,0,10.000000000000002,20,10.0,5.56028387081536,59,6.271186440677966,27.051477953766643,4,54.0,23.076392185892246,9,5.0,47.0,0,,45,2.0900000000000007,13407,549,0,0.0,5490.000000000001,False,-0.24895378034037013,14,3.400000000000001,10270,531,0,0.0,5310.000000000001,False,-0.3990049288570631,0,0.398,48293,6,46,1.0,1277.7296890981577,False,0.15206989957264794,0,4.961000000000001,30704,319,0,0.0,1773.7305547900999,False,-0.2562129993785452,0,0.23600000000000002,51328,156,306,1.0,11281.406569670624,False,-0.012776777374357746,9,7.409000000000002,20725.0,93,0,0.0,2515.7874497002977,False,-0.6190535867180164,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,67085,501,128,1.0,17577.272485132016,False,0.040234116762856695,0.375,314783,0.0,0.0,6,0,0,11,8,8.0,3,14,30,182.0,108.0,14,11,30,416,1.4018292219843715,80.87145395786501
54,30,0,0,0,10.000000000000002,20,10.0,5.454123966447245,14,4.428571428571429,27.32121962263226,7,32.142857142857146,22.74768487424757,8,16.0,47.0,0,,4,2.0850000000000004,13267,559,0,0.0,5590.000000000001,False,-0.2531386589788896,10,3.486000000000001,10020,541,0,0.0,5410.000000000001,False,-0.40830465916488423,0,0.398,48426,0,53,1.0,1448.0246399995099,False,0.15720604431049737,4,5.001000000000001,30598,329,0,0.0,1794.4067849611436,False,-0.25846529813103447,0,0.23600000000000002,51268,150,316,1.0,11286.45136365707,False,-0.013772819432493352,8,7.480000000000001,20316.0,96,0,0.0,2622.837083772697,False,-0.6252136945571284,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,66957,499,138,1.0,17837.09475224954,False,0.04026031856928077,0.375,313823,0.0,0.0,7,0,0,8,5,5.0,8,16,25,199.0,126.0,16,14,25,365,1.2476226970320567,82.11907665489707
55,25,0,0,0,10.000000000000002,20,10.0,5.751547807287649,32,7.0,27.32121962263226,0,,23.292883195272697,29,26.20689655172414,47.0,0,,16,2.241000000000001,13001,568,0,0.0,5680.000000000001,False,-0.2634148609690319,16,3.636000000000001,9734,552,0,0.0,5520.000000000001,False,-0.4190458476704176,0,0.398,48426,0,53,0.0,1448.0246399995099,False,0.15720604431049737,0,4.997000000000001,30374,361,0,0.0,2076.308758430841,False,-0.26042063477467053,0,0.23600000000000002,51543,140,321,1.0,11301.986252851053,False,-0.00887268002589803,24,7.712000000000002,19518.0,96,0,0.0,2622.837083772697,False,-0.6390424125413935,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,66197,518,148,1.0,19021.713495151256,False,0.037961265544847446,0.25,311764,0.0,0.0,6,0,0,5,5,5.0,7,12,30,169.0,93.0,12,13,30,475,1.1720860759960487,83.29116273089312
56,30,0,0,0,10.000000000000002,20,10.0,5.736781610292819,3,5.0,27.790926377595515,28,29.785714285714285,23.292883195272697,0,,47.0,0,,0,2.2250000000000005,12891,579,0,0.0,5790.000000000001,False,-0.2659722868036827,3,3.650000000000001,9605,561,0,0.0,5610.000000000001,False,-0.4229517343997024,0,0.398,48946,0,41,0.3,1139.427981481416,False,0.1658162595234787,13,5.127000000000001,30176,361,0,0.0,2070.9781613157074,False,-0.2651451726824605,0,0.23600000000000002,50964,153,331,1.0,11961.956073407377,False,-0.013187917431399033,0,7.688000000000002,19263.0,101,0,0.0,2806.883564137147,False,-0.641866672753811,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,66197,508,158,1.0,19258.78466319853,False,0.039586398656401345,0.2875,311013,0.0,0.0,8,0,0,15,3,3.0,5,20,26,234.0,120.0,20,10,26,735,2.613792927004397,85.90495565789752
57,26,0,0,0,10.000000000000002,20,10.0,5.602804441318607,4,1.0,27.810453252276858,40,27.875,24.09911736028709,15,33.0,47.0,0,,0,2.225000000000001,12771,591,0,0.0,5910.000000000001,False,-0.268762205896029,4,3.687000000000001,9457,569,0,0.0,5690.000000000001,False,-0.4279735887659258,0,0.398,49147,0,40,0.4,1112.4181300910743,False,0.17023071280685462,35,5.464000000000001,29686,361,0,0.0,2022.6124033160172,False,-0.2772512843063121,0,0.23600000000000002,50114,183,336,1.0,13186.616378223127,False,-0.017306550634049053,10,7.788000000000001,19029.0,101,0,0.0,2808.8557784799627,False,-0.6459046218895785,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,65702,513,168,1.0,20258.847205827275,False,0.03965537782138002,0.3,308877,0.0,0.0,7,0,0,8,6,6.0,7,15,24,203.0,121.0,15,11,24,670,1.3453715970390476,87.25032725493656
58,24,0,0,0,10.000000000000002,20,10.0,5.602804441318607,0,,27.69841902300255,22,26.90909090909091,25.021306246257623,5,55.0,47.0,0,,0,2.2250000000000005,12661,602,0,0.0,6020.000000000001,False,-0.2713196317306798,0,3.683000000000001,9367,578,0,0.0,5780.000000000001,False,-0.4300660280851855,0,0.398,49203,0,39,0.0,1080.2383418970994,False,0.1711703710815942,21,5.639000000000001,29416,361,0,0.0,2022.6124033160172,False,-0.28360826403461004,0,0.23600000000000002,49853,194,341,1.0,13905.758720436344,False,-0.015598389071878686,0,7.778000000000002,18973.0,102,0,0.0,2825.2387403462603,False,-0.6467331062597801,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,65427,508,178,1.0,21076.823573098874,False,0.041492367410431094,0.25,307871,0.0,0.0,7,0,0,9,2,2.0,5,14,24,165.0,87.0,14,10,24,531,1.1229202749673277,88.37324752990389
59,24,0,0,0,10.000000000000002,20,10.0,5.071361158410955,23,2.130434782608696,27.330345819302945,11,22.0,25.712985305548067,8,38.75,47.0,0,,2,2.2450000000000006,12511,615,0,0.0,6150.000000000001,False,-0.2752720171115038,21,3.8930000000000016,8852,585,0,0.0,5850.000000000001,False,-0.45238538082395613,0,0.398,49266,13,47,1.0,1350.4539485665807,False,0.17583469437721108,9,5.708000000000001,29215,361,0,0.0,1830.7613781863547,False,-0.2905991879760512,0,0.23600000000000002,49988,193,346,1.0,14171.4496588451,False,-0.010956835867629881,3,7.8080000000000025,18777.0,104,0,0.0,2842.3559652075064,False,-0.6499813194017303,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,65117,506,188,1.0,21846.770564607323,False,0.04252026052322705,0.375,306697,0.0,0.0,7,0,0,5,8,8.0,6,11,23,144.0,97.0,11,13,23,577,1.1887702459935099,89.5620177758974
60,23,0,0,0,10.000000000000002,20,10.0,4.80452026646598,20,3.0,26.615650791987584,9,14.444444444444445,26.37815838626586,21,30.904761904761905,47.0,0,,0,2.2430000000000008,12411,625,0,0.0,6250.000000000001,False,-0.27759694968845905,20,4.072000000000002,8452,595,0,0.0,5950.000000000001,False,-0.46865990886264297,0,0.398,49266,3,57,1.0,1531.50565594269,False,0.17796606851344016,9,5.789000000000002,28954,381,0,0.0,1830.5222215235385,False,-0.2967470837764752,0,0.23600000000000002,50133,192,351,1.0,14368.938545640933,False,-0.006732934654620521,16,7.9650000000000025,18413.0,104,0,0.0,2768.0276823667086,False,-0.6569331812777987,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,64468,517,198,1.0,22943.50788569945,False,0.04114059615363147,0.375,305068,0.0,0.0,7,0,0,5,5,5.0,7,12,25,136.0,94.0,12,11,25,475,1.313698771991767,90.87571654788917
61,25,0,0,0,10.000000000000002,20,10.0,4.784591266471878,1,2.0,26.30598770518722,4,15.0,25.20638150563583,9,6.0,47.0,0,,0,2.2430000000000008,12301,636,0,0.0,6360.000000000001,False,-0.28015437552310984,1,4.062,8346,604,0,0.0,6040.000000000001,False,-0.4714963266065284,0,0.398,49324,0,57,0.4,1499.4412991956715,False,0.1789541744072196,0,5.780000000000001,28954,381,0,0.0,1822.9292725257856,False,-0.29683646937435804,0,0.23600000000000002,50073,186,361,1.0,13992.417436699357,False,-0.011035096552357173,9,8.039000000000001,18080.0,104,0,0.0,2735.822721339471,False,-0.6629828551507688,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,64414,516,208,1.0,22782.492856908088,False,0.03929648649493477,0.3,304463,0.0,0.0,6,0,0,9,2,2.0,5,14,26,177.0,123.0,14,11,26,260,1.352692071988713,92.22840861987788
62,26,0,0,0,10.000000000000002,20,10.0,5.046764284298498,17,7.0,26.59364334182242,7,32.142857142857146,25.91262464271196,17,31.764705882352942,47.0,6,47.0,17,2.4130000000000003,12044,643,0,0.0,6430.000000000001,False,-0.29047707616479124,0,4.061000000000001,8216,617,0,0.0,6170.000000000001,False,-0.47451873895657026,0,0.398,49370,7,64,1.0,1737.3205238667244,False,0.1828375735628132,4,5.820000000000001,28878,381,0,0.0,1922.8171923177279,False,-0.29744994240673217,0,0.23600000000000002,50013,180,371,1.0,14400.439543974173,False,-0.00853949724487767,17,8.200000000000001,17626.0,107,0,0.0,2845.519837574999,False,-0.6698998385126763,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,64156,523,212,1.0,23516.302688138356,False,0.0407895823094528,0.375,303274,0.0,0.0,8,0,0,9,5,5.0,6,15,27,187.0,92.0,15,11,27,647,1.4028532759984955,93.63126189587638
63,27,0,0,0,10.0,20,10.0,4.933322633801957,5,2.0,26.806368846543993,1,54.0,26.996691208191823,7,49.0,47.0,0,,0,2.3960000000000004,11914,656,0,0.0,6560.0,False,-0.2934994885148331,5,4.111000000000001,8066,624,0,0.0,6240.0,False,-0.4798660838835674,0,0.398,49414,2,73,1.0,1966.7315710653154,False,0.1865741950305526,0,5.816000000000002,28878,381,0,0.0,1879.5959234785457,False,-0.2979587511656988,0,0.23600000000000002,50288,170,376,1.0,14707.838598192604,False,-0.0011104685977834953,2,8.203000000000001,17554.0,108,0,0.0,2895.087835426751,False,-0.6707180550079129,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,63813,520,222,1.0,24472.279428259746,False,0.04264028454091611,0.375,302898,0.0,0.0,7,0,0,7,2,2.0,7,14,29,185.0,79.0,14,13,29,529,1.452165168011561,95.08342706388794
64,29,0,0,0,10.0,20,10.0,4.777063484485072,5,1.0,27.050005652239385,15,28.933333333333334,28.002765653057462,5,55.0,47.0,0,,0,2.396000000000001,11824,665,0,0.0,6650.0,False,-0.2955919278340928,5,4.156000000000001,7871,635,0,0.0,6350.0,False,-0.4863758950990421,0,0.398,49843,0,65,0.7,1758.25036739556,False,0.19422045025540421,0,5.816000000000002,28878,381,0,0.0,1820.0611875888123,False,-0.29865960507158884,0,0.23600000000000002,50129,175,381,1.0,15402.804702956786,False,0.002155795783426181,0,8.201000000000002,17554.0,108,0,0.0,2921.4006104418536,False,-0.6704900650673946,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,63538,515,232,1.0,25325.424311324594,False,0.044718355826955436,0.3375,302608,0.0,0.0,8,0,0,12,1,1.0,7,19,30,215.0,75.0,19,10,30,909,1.4910215879790485,96.57444865186699
65,30,0,0,0,10.0,20,10.0,4.8329817804213935,2,8.0,27.484437388464364,45,28.622222222222224,29.85093478718745,10,53.0,47.0,0,,2,2.4160000000000004,11734,672,0,0.0,6720.0,False,-0.2981493536687436,0,4.151000000000001,7741,648,0,0.0,6480.0,False,-0.48939830744908397,0,0.398,50088,0,61,0.2,1676.5506806963263,False,0.19902703694931279,39,6.206,28344,381,0,0.0,1841.3660583405508,False,-0.3109814934388841,0,0.23600000000000002,49427,209,381,1.0,17117.45356810747,False,0.004847447129479409,0,8.201,17498.0,109,0,0.0,2995.803675342616,False,-0.6708158278572193,0,0.2,72971,0,2,0.0,94.0,False,0.0010830968343410246,0,0.4880000000000001,63008,515,242,1.0,26747.23141540154,False,0.047198559175485905,0.275,300811,0.0,0.0,9,0,0,5,3,3.0,9,14,30,201.0,109.0,14,16,30,991,1.5090959499939345,98.08354460186092
66,30,0,0,0,10.0,20,10.0,4.796388585333276,1,1.0,26.504495298453303,29,21.551724137931036,30.84317560441945,5,55.0,46.99999999999999,9,47.0,0,2.4140000000000006,11634,682,0,0.0,6820.0,False,-0.3004742862456989,1,4.161000000000001,7624,658,0,0.0,6580.0,False,-0.49251371710220404,0,0.398,50087,0,62,0.1,1643.2787085041048,False,0.19861180877856643,29,6.457000000000002,27601,381,0,0.0,1827.4240510119782,False,-0.3286390877614958,0,0.23600000000000002,49077,228,386,1.0,17948.49071135326,False,0.005982832906051828,0,8.201000000000002,17498.0,109,0,0.0,2888.98998753141,False,-0.6717413268331593,0,0.2,72971,0,2,0.0,93.99999999999999,False,0.0010830968343410246,0,0.4880000000000001,63156,510,243,1.0,27151.019558253916,False,0.0519956371643012,0.2625,299648,0.0,0.0,9,0,0,10,5,5.0,7,17,29,195.0,99.0,17,13,29,898,1.5010429809917696,99.58458758285269
67,29,0,0,0,10.000000000000002,20,10.0,4.646677384603664,11,3.3636363636363638,26.261482295096535,13,23.307692307692307,21.396814284697513,59,3.135593220338983,46.99999999999999,0,,2,2.4340000000000006,11484,695,0,0.0,6950.000000000001,False,-0.3044266716265228,9,4.250000000000002,7401,665,0,0.0,6650.000000000001,False,-0.5012554635915558,0,0.398,50050,1,72,1.0,1895.473402631554,False,0.20070954962719323,13,6.5580000000000025,27417,381,0,0.0,1770.3840835339959,False,-0.33364273675589207,0,0.23600000000000002,49017,222,396,1.0,14303.187526251644,False,-0.02664205172554292,59,8.791000000000002,13394.0,118,0,0.0,3098.854910821391,False,-0.741042050126318,0,0.2,72971,0,2,0.0,93.99999999999999,False,0.0010830968343410246,0,0.4880000000000001,62971,559,253,1.0,23851.819185145905,False,0.026843109894198563,0.375,294705,0.0,0.0,5,0,0,7,9,9.0,6,13,26,167.0,127.0,13,16,26,200,1.449492655985523,101.03408023883821
68,26,0,0,0,10.0,20,10.0,4.7495989108751955,3,8.0,25.608654997050735,9,14.444444444444445,21.79519605949721,10,28.0,46.99999999999999,0,,3,2.4620000000000006,11364,704,0,0.0,7040.0,False,-0.30791407049195574,0,4.241000000000001,7291,676,0,0.0,6760.0,False,-0.5038128894262066,0,0.398,50096,0,71,0.4,1818.2145047906022,False,0.20088308460422633,4,6.585000000000002,27341,381,0,0.0,1809.5971850434494,False,-0.3349704849546365,0,0.23600000000000002,49162,221,401,1.0,14399.386374206593,False,-0.02329578922290067,5,8.782000000000002,13184.0,118,0,0.0,3021.8212896519867,False,-0.7453486527427652,0,0.2,72971,0,2,0.0,93.99999999999999,False,0.0010830968343410246,0,0.4880000000000001,62691,559,263,1.0,24544.514597258938,False,0.027752742684016358,0.3,294100,0.0,0.0,7,0,0,6,3,3.0,8,14,28,160.0,96.0,14,12,28,545,1.657573715026956,102.69165395386517
69,28,0,0,0,10.0,20,10.0,4.310936374374736,63,3.6984126984126986,26.415751008423207,4,56.0,20.51262222419582,26,13.153846153846153,46.99999999999999,8,47.0,0,2.4590000000000005,11314,709,0,0.0,7090.0,False,-0.30907653678043334,63,4.871000000000002,5386,691,0,0.0,6910.0,False,-0.5889054217427695,0,0.398,50318,0,68,0.1,1796.2710685727782,False,0.2058516124193344,0,6.581000000000001,27110,443,0,0.0,1909.7448138480083,False,-0.33923027789598087,0,0.23600000000000002,49162,211,411,1.0,14004.411196921777,False,-0.02671809519875076,26,9.037,12098.0,122,0,0.0,3222.7216230276313,False,-0.7624274631491731,0,0.2,72971,0,2,0.0,93.99999999999999,False,0.0010830968343410246,0,0.4880000000000001,62725,575,265,1.0,24249.757778912593,False,0.026198314885812857,0.2625,291084,0.0,0.0,8,0,0,9,6,6.0,7,16,28,185.0,96.0,16,12,28,800,1.7879495969973505,104.47960355086252
70,28,0,0,0,10.0,20,10.0,4.4601568117233095,32,5.09375,26.416380524372837,7,26.428571428571427,18.952538458137873,43,13.232558139534884,46.99999999999999,14,47.0,16,2.619,11012,719,0,0.0,7190.0,False,-0.3207941969682879,16,4.968000000000002,5007,701,0,0.0,7010.0,False,-0.6042034780991351,0,0.398,50356,20,71,1.0,1964.7661534649376,False,0.2087298537125343,0,6.581000000000001,27094,445,0,0.0,1984.7697812168726,False,-0.3387237800341762,0,0.23600000000000002,49140,206,420,1.0,13401.840540438712,False,-0.032320377946498495,42,9.431000000000001,9934.0,124,0,0.0,3275.631185022232,False,-0.7994694556456673,0,0.2,72918,0,3,0.1,140.99999999999997,False,0.0006786492822769711,0,0.4880000000000001,62867,607,261,1.0,23771.190844089688,False,0.02486455013154619,0.3875,288328,0.0,0.0,13,0,0,10,8,8.0,6,16,23,175.0,96.0,16,12,23,1096,1.472511783009395,105.95211533387192
71,23,0,0,0,10.0,20,10.0,4.506403452234733,2,8.0,25.98816813260563,5,15.0,18.79189476444622,48,18.1875,46.99999999999999,9,47.0,2,2.6230000000000007,10872,731,0,0.0,7310.0,False,-0.3245140890914163,0,4.952000000000002,4927,709,0,0.0,7090.0,False,-0.6060634241606994,0,0.398,50340,12,81,1.0,2159.118460167873,False,0.2106410950505953,5,6.631,26999,445,0,0.0,2005.3495362444562,False,-0.3407182264468667,0,0.23600000000000002,49677,201,413,1.0,12984.674332370021,False,-0.0266291691299863,31,9.699000000000002,8540.0,124,0,0.0,3222.532848443098,False,-0.8240864654590242,0,0.2,72918,0,3,0.0,140.99999999999997,False,0.0006786492822769711,0,0.4880000000000001,62417,645,262,1.0,24434.772123067807,False,0.02324388957257307,0.375,286690,0.0,0.0,8,0,0,7,4,4.0,4,11,31,117.0,96.0,11,12,31,1235,1.4478097059763968,107.39992503984831
72,31,0,0,0,10.0,20,10.0,4.291140561564628,16,2.4375,25.730170975606356,15,23.666666666666668,19.908163823083584,18,32.666666666666664,47.0,10,47.0,2,2.6410000000000005,10712,745,0,0.0,7450.0,False,-0.32869896772993584,14,5.092000000000001,4587,715,0,0.0,7150.0,False,-0.620478006137822,0,0.398,50581,18,81,1.0,2161.3843791322784,False,0.21634196288385885,5,6.676000000000002,26904,445,0,0.0,1909.5575498962594,False,-0.3440826224908029,0,0.23600000000000002,49322,206,423,1.0,13721.568518139266,False,-0.02639614149187899,18,9.848000000000003,8239.0,124,0,0.0,3190.541200975188,False,-0.8295797559961253,0,0.2,72918,0,3,0.0,141.0,False,0.0006786492822769711,0,0.4880000000000001,62299,653,262,1.0,25314.03097647358,False,0.027653456837039077,0.375,285562,0.0,0.0,10,0,0,11,7,7.0,8,19,28,231.0,111.0,19,12,28,950,1.521736410970334,108.92166145081865
73,28,0,0,0,10.0,20,10.0,4.343973621892862,2,8.0,25.575579870509873,50,25.2,22.415237314618867,51,32.31372549019608,47.0,0,,2,2.6590000000000003,10562,758,0,0.0,7580.0,False,-0.3326513531107598,0,5.078,4517,722,0,0.0,7220.0,False,-0.6221054589416907,0,0.398,50770,10,86,1.0,2242.939605082778,False,0.22175193187534173,45,7.121000000000001,25694,445,0,0.0,1933.0682617423236,False,-0.3722945369794655,0,0.23600000000000002,48274,246,429,1.0,15907.729456116922,False,-0.025614932103100844,47,10.300000000000004,6665.0,124,0,0.0,3171.3719039432244,False,-0.8570220436008108,0,0.2,72918,0,3,0.0,141.0,False,0.0006786492822769711,0,0.4880000000000001,60651,694,272,1.0,28340.174696345493,False,0.025803580364040454,0.375,280051,0.0,0.0,7,0,0,6,7,7.0,8,14,29,200.0,117.0,14,14,29,617,1.494743556017056,110.4164050068357
74,29,0,0,0,10.0,20,10.0,4.343973621892862,0,,24.967400090709013,35,22.285714285714285,22.402501678558025,37,22.324324324324323,47.0,7,47.0,0,2.657000000000001,10462,768,0,0.0,7680.0,False,-0.33497628568771504,0,5.078000000000001,4417,732,0,0.0,7320.0,False,-0.624430391518646,0,0.398,50770,0,96,1.0,2396.870408708065,False,0.22356403372387246,35,7.426000000000002,24759,445,0,0.0,1933.0682617423236,False,-0.3943085223348678,0,0.23600000000000002,47759,271,434,1.0,16488.851153076328,False,-0.0295042876557348,32,10.573000000000004,5281.0,124,0,0.0,3095.9576112479176,False,-0.881659120271307,0,0.2,72918,0,3,0.0,141.0,False,0.0006786492822769711,0,0.4880000000000001,60154,721,275,1.0,29077.203710240334,False,0.024042033138926645,0.375,276520,0.0,0.0,9,0,0,6,8,8.0,7,13,27,170.0,138.0,13,16,27,794,1.3202147299889475,111.73661973682465
75,27,0,0,0,10.0,20,10.0,4.39515919190152,14,4.857142857142857,24.967400090709013,0,,20.568989277632173,63,13.650793650793648,46.99999999999999,13,47.0,0,2.6570000000000005,10372,777,0,0.0,7770.0,False,-0.3370687250069748,14,5.218000000000002,4087,743,0,0.0,7430.0,False,-0.6372175206919,0,0.398,50702,4,106,1.0,2664.1250463827614,False,0.2251091875589523,0,7.391000000000001,24759,445,0,0.0,1955.8458403961765,False,-0.394040380472345,0,0.23600000000000002,48024,261,439,1.0,15546.277716555578,False,-0.03307907568922144,58,11.121000000000002,1735.0,124,0,0.0,3095.9576112479176,False,-0.9431085362765751,0,0.2,72918,0,3,0.0,140.99999999999997,False,0.0006786492822769711,0,0.4880000000000001,59905,774,272,1.0,28704.3977008873,False,0.018072620277816323,0.375,272502,0.0,0.0,9,0,0,8,6,6.0,5,13,31,169.0,147.0,13,14,31,1076,1.3907594490447082,113.12737918586936
76,31,0,0,0,10.0,20,10.0,4.451342902485517,2,8.0,25.053850693508164,5,28.0,19.639425968756065,40,13.35,46.999999999999986,12,47.0,2,2.6770000000000005,10222,790,0,0.0,7900.0,False,-0.34102111038779875,0,5.204000000000002,4017,750,0,0.0,7500.0,False,-0.6388449734957686,0,0.398,50826,0,107,0.6,2680.7620242053736,False,0.22822454293557515,0,7.391000000000002,24759,445,0,0.0,1980.847591606055,False,-0.3937460552397281,0,0.23600000000000002,47884,256,449,1.0,15231.888037509561,False,-0.03822923060418707,40,11.463000000000003,-498.0,124,0,0.0,3106.6774859950124,False,-0.9817118021869908,0,0.2,72918,0,3,0.0,140.99999999999994,False,0.0006786492822769711,0,0.4880000000000001,59935,804,270,1.0,28480.098478879874,False,0.016946342004139532,0.325,270063,0.0,0.0,9,0,0,11,5,5.0,8,19,28,241.0,156.0,19,12,28,904,2.9233816420310177,116.05076082790038
77,28,0,0,0,10.0,20,10.0,4.126487722641957,12,1.0,24.805385779164837,4,15.0,19.258969169683994,13,11.076923076923077,46.99999999999999,11,47.0,0,2.6750000000000007,10142,798,0,0.0,7980.0,False,-0.34288105644936295,12,5.324000000000001,3672,762,0,0.0,7620.0,False,-0.6520970891844137,0,0.398,50814,2,117,1.0,2910.4831116075698,False,0.23064632956946254,4,7.431000000000002,24683,445,0,0.0,1836.2870365756708,False,-0.39723722086295216,0,0.23600000000000002,47824,250,459,1.0,15041.213293676163,False,-0.04092110617894012,13,11.553000000000006,-992.0,124,0,0.0,3075.86783661644,False,-0.9905393907339234,0,0.2,72918,0,3,0.0,140.99999999999997,False,0.0006786492822769711,0,0.4880000000000001,60308,807,269,1.0,28184.98811993498,False,0.020037209996949346,0.375,269369,0.0,0.0,8,0,0,9,5,5.0,4,13,28,205.0,114.0,13,15,28,717,1.4481317840400152,117.49889261194039
78,28,0,0,0,10.0,20,10.0,4.165776032900567,9,4.666666666666667,26.0394320143133,6,56.0,18.083276386574223,31,8.096774193548388,46.99999999999999,15,47.0,4,2.7150000000000007,10002,808,0,0.0,8080.0,False,-0.34706593508788247,5,5.362,3492,772,0,0.0,7720.0,False,-0.6581419138844974,0,0.398,51118,0,117,0.6,3046.613545674656,False,0.23940637046682192,0,7.427000000000002,24673,450,0,0.0,1874.599214805255,False,-0.39702164651890315,0,0.23600000000000002,47877,240,468,1.0,14712.437032351927,False,-0.04285137565979339,30,11.840000000000003,-7511.0,130,0,0.0,3385.1261618607286,False,-1.100828976520113,0,0.2,72865,0,4,0.1,187.99999999999997,False,0.00027420173021291765,0,0.4880000000000001,60815,827,264,1.0,27362.86957169688,False,0.021352565648671353,0.3375,263331,0.0,0.0,11,0,0,7,6,28.601190476190474,3,10,26,118.0,81.0,10,18,26,958,1.1872435449622571,118.68613615690265
