index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,39,0,0,0,10.000000000000002,20,10.0,21.753171904893666,5,10.0,41.56928334257884,15,49.0,39.26647233096813,5,37.0,51.00000000000001,10,51.0,0,0.6500000000000001,47923,11,69,1.0,1610.968861437663,False,0.22304313113595783,5,6.352,20120,525,0,0.0,5250.000000000001,False,-0.42912002409517597,0,0.227,63704,57,122,1.0,6311.383366373558,False,0.10040803310105147,0,0.29000000000000004,63435,150,99,1.0,7378.334836649356,False,0.10476089827555884,0,0.8210000000000002,75478,5,19,1.0,953.9093910012887,False,-0.030642775339468104,0,0.30800000000000005,78912,0,85,0.3,3337.6501481322907,False,0.02839380614204587,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,4.611000000000001,56701,745,0,0.0,29253.521886571256,False,-0.2886359598351871,0.5375,506542,0.0,0.0,9,0,0,15,4,4.0,10,25,39,269.0,120.0,19,20,39,1120,2.129317175014876,160.23060645611258
53,39,0,0,0,10.000000000000002,20,10.0,21.97760410946111,40,22.925,42.5233752784399,23,48.56521739130435,39.82602227506129,3,72.0,51.0,7,51.0,0,0.6500000000000001,48278,11,61,1.0,1450.6338506771278,False,0.22994119083727133,22,6.567000000000001,19932,535,0,0.0,5350.000000000001,False,-0.4325837056372672,0,0.227,63253,76,127,1.0,7070.766572680912,False,0.09923440620057034,0,0.29000000000000004,64086,151,91,1.0,7188.245370866658,False,0.11391106972519852,0,0.8210000000000002,75478,0,24,0.5,955.824534601471,False,-0.030630554554842808,0,0.30800000000000005,78011,13,92,1.0,4216.797927925358,False,0.022504964060986798,0,0.2,100269,0,0,0.0,0.0,False,0.0,7,4.671000000000001,56391,748,0,0.0,29789.864661745847,False,-0.2890531237882803,0.5625,505698,0.0,0.0,12,0,0,16,3,3.0,15,31,37,385.0,69.0,26,13,37,1988,2.3053248950163834,162.53593135112897
54,37,0,0,0,10.000000000000002,10,10.0,22.427137630672554,48,24.1875,43.07030850459826,14,49.0,41.150789439943864,5,83.0,51.00000000000001,9,51.0,0,0.6500000000000001,48854,1,53,1.0,1198.6382944256454,False,0.24123586032861863,30,6.8450000000000015,19532,545,0,0.0,5450.000000000001,False,-0.44136840520054216,0,0.227,62380,105,137,1.0,8255.48171635058,False,0.09461546204143086,0,0.29000000000000004,64484,150,87,1.0,7111.1874845009315,False,0.11982741227226361,0,0.8210000000000002,75207,4,29,1.0,1365.654127776765,False,-0.03147395140272112,0,0.30800000000000005,78011,3,102,1.0,4326.591448388069,False,0.023205571037240687,0,0.2,100269,0,0,0.0,0.0,False,0.0,9,4.7540000000000004,55836,753,0,0.0,30986.54444827773,False,-0.2886208875710452,0.625,504573,0.0,0.0,7,0,0,11,4,4.0,11,22,41,232.0,105.0,17,20,41,1777,2.197575059020892,164.73350641014986
55,41,0,0,0,10.000000000000002,20,10.0,21.731727413944636,72,19.680555555555557,43.4292815923187,15,47.0,41.60075040561997,15,46.0,51.00000000000001,11,51.0,0,0.6500000000000001,49116,0,50,0.9,1086.5863706972318,False,0.24640563187963996,60,7.415000000000002,17612,557,0,0.0,5570.000000000001,False,-0.48805280859394606,0,0.227,62839,96,137,1.0,8036.057409886347,False,0.10036420456135188,0,0.29000000000000004,63313,211,92,1.0,8580.888390835638,False,0.11264905932319193,0,0.8210000000000002,75292,0,28,0.9,1164.821011357359,False,-0.03167070159683139,0,0.30800000000000005,77911,3,107,1.0,4581.568138178293,False,0.023556384566454976,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,4.855000000000001,54954,768,0,0.0,31949.376311516135,False,-0.29261598145231266,0.6,501306,0.0,0.0,12,0,0,11,10,10.0,12,23,36,272.0,114.0,18,23,36,1937,2.248691416985821,166.98219782713568
56,36,0,0,0,10.000000000000002,20,10.0,21.506431153203817,25,19.2,43.63362084462021,6,48.666666666666664,46.88935935650933,22,81.86363636363636,51.0,8,51.0,0,0.6500000000000001,49326,0,50,1.0,1075.3215576601908,False,0.2515350830487952,15,7.505000000000002,17247,567,0,0.0,5670.000000000001,False,-0.49595903820089354,0,0.227,62963,96,142,1.0,8260.591550643636,False,0.10425279835615829,0,0.29000000000000004,63001,216,101,1.0,9052.384834398665,False,0.11139407194324019,0,0.8210000000000002,75853,0,23,0.5,1078.4552651997146,False,-0.025062182441678318,0,0.30800000000000005,78859,0,99,0.4,4642.046576294424,False,0.03604093225977868,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,4.924000000000001,53033,790,0,0.0,37042.59389164237,False,-0.2863766772799052,0.4875,500551,0.0,0.0,13,0,0,8,4,4.0,6,14,35,203.0,137.0,14,22,35,2603,1.7110337799531408,168.69323160708882
57,35,0,0,0,10.0,20,10.0,21.42397597797603,2,11.0,42.88551954152578,4,17.0,47.81583817036202,9,63.333333333333336,51.0,8,51.0,0,0.6500000000000001,49207,3,59,1.0,1294.0145827005858,False,0.2512927887995155,1,7.500000000000003,17163,574,0,0.0,5740.0,False,-0.49718889613975203,0,0.227,63009,88,148,1.0,8232.366778207706,False,0.10477761959716017,0,0.29000000000000004,63001,206,111,1.0,9173.631720572424,False,0.11239184088425105,0,0.8210000000000002,75945,0,23,0.4,1099.7642779183266,False,-0.023752078475685827,0,0.30800000000000005,79269,0,94,0.0,4494.68878801403,False,0.04033315118187521,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,4.996000000000001,52348,799,0,0.0,38204.854698119256,False,-0.28741258665131175,0.425,500211,0.0,0.0,9,0,0,11,3,3.0,6,17,33,238.0,129.0,17,18,33,849,1.6446599540067837,170.3378915610956
58,33,0,0,0,10.0,20,10.0,22.087069891719867,22,29.0,41.85678074435962,22,35.86363636363637,48.605848162986796,4,77.0,51.00000000000001,10,51.0,0,0.6500000000000001,49733,2,49,1.0,1102.2664246942736,False,0.26208858020047027,2,7.519000000000003,17024,585,0,0.0,5850.0,False,-0.499297224034938,0,0.227,63232,80,153,1.0,8171.05304522461,False,0.10794329272391417,0,0.29000000000000004,62929,216,104,1.0,9123.912294024893,False,0.11079767848405087,0,0.8210000000000002,75945,0,23,0.0,1117.9345077486962,False,-0.023636131835796274,0,0.30800000000000005,78788,12,100,1.0,5362.866185230995,False,0.039734456743778325,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,5.088000000000001,51860,803,0,0.0,39030.4960748784,False,-0.28816236286948904,0.5,499780,0.0,0.0,12,0,0,9,5,5.0,7,16,29,257.0,66.0,16,17,29,1913,1.741089787974488,172.0789813490701
59,29,0,0,0,10.0,20,10.0,21.0643848144079,21,10.047619047619047,42.02918030296859,24,43.0,47.337252798641885,11,32.0,51.00000000000001,5,51.0,0,0.6500000000000001,49673,0,57,0.8,1200.6699344212504,False,0.2618175535166565,21,7.727000000000002,16440,599,0,0.0,5990.0,False,-0.5121981828221475,0,0.227,63996,90,143,1.0,7905.96741662122,False,0.11833611001350598,0,0.29000000000000004,62986,207,110,1.0,8983.53748990898,False,0.1105806340616944,0,0.8210000000000002,75853,2,22,1.0,1125.4779221760587,False,-0.024762124647914205,0,0.30800000000000005,78200,14,110,1.0,5795.506332092167,False,0.034990979198096905,0,0.2,100269,0,0,0.0,0.0,False,0.0,5,5.128000000000001,51458,814,0,0.0,38532.523778094495,False,-0.2946547598056503,0.6,498875,0.0,0.0,11,0,0,5,4,4.0,6,11,34,150.0,69.0,11,18,34,1584,1.7137620440335013,173.7927433931036
60,34,0,0,0,10.0,20,10.0,20.97472366427007,2,11.0,43.13201416923284,23,50.0,47.012572828119914,6,40.0,51.00000000000001,15,51.0,0,0.6500000000000001,49573,0,67,1.0,1405.3064855060945,False,0.2618757402427852,2,7.726000000000002,16311,609,0,0.0,6090.0,False,-0.5141810150092867,0,0.227,63996,80,153,1.0,8277.17606103423,False,0.12139087263643437,0,0.29000000000000004,64114,199,97,1.0,8357.775383605329,False,0.123996242397055,0,0.8210000000000002,74703,15,32,1.0,2151.38254303833,False,-0.03289229578437935,0,0.30800000000000005,78440,4,114,1.0,5531.961359082602,False,0.03637220735542016,0,0.2,100269,0,0,0.0,0.0,False,0.0,15,5.2730000000000015,50893,820,0,0.0,38550.30971905833,False,-0.3002009109542414,0.625,498299,0.0,0.0,8,0,0,13,5,5.0,7,20,36,274.0,73.0,20,14,36,1590,2.3201161750475876,176.11285956815118
61,36,0,0,0,10.0,20,10.0,21.229870179676915,15,24.666666666666668,42.89882852761574,11,39.72727272727273,48.08077152559949,8,64.375,51.00000000000001,8,51.0,0,0.6500000000000001,49793,0,67,1.0,1422.4013020383534,False,0.26761208400730835,5,7.774,16136,619,0,0.0,6190.0,False,-0.5173184077104563,0,0.227,63868,80,157,1.0,8433.505693209823,False,0.12057066190366714,0,0.29000000000000004,64309,194,102,1.0,8494.275324674127,False,0.12832893336521436,0,0.8210000000000002,74584,10,39,1.0,2304.1383747745376,False,-0.03343625009715566,0,0.30800000000000005,78637,0,119,1.0,5721.611811546339,False,0.04009655809093335,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,5.338000000000001,50284,828,0,0.0,39810.87882319638,False,-0.2999886364519624,0.625,497880,0.0,0.0,12,0,0,11,3,3.0,6,17,38,261.0,132.0,17,19,38,1472,2.1607328199897893,178.27359238814097
62,38,0,0,0,10.0,20,10.0,22.085343833967524,69,24.507246376811594,42.4069293035735,15,37.666666666666664,49.01986634313046,5,71.0,51.000000000000014,12,51.0,0,0.6500000000000001,50869,0,32,0.9,706.7310026869608,False,0.2856374052844607,25,8.019000000000002,15926,630,0,0.0,6300.0,False,-0.5212087746599067,0,0.227,63226,106,162,1.0,9210.968993579465,False,0.11640225311130428,0,0.29000000000000004,63825,217,102,1.0,9118.02640093545,False,0.1254960285795969,0,0.8210000000000002,74704,5,44,1.0,2368.908765615608,False,-0.03149146992179537,0,0.30800000000000005,78307,0,129,1.0,6323.562758263829,False,0.03972613940389913,0,0.2,100269,0,0,0.0,0.0,False,0.0,12,5.450000000000001,49699,833,0,0.0,40833.54866382767,False,-0.30072331097434063,0.6125,496825,0.0,0.0,12,0,0,10,4,4.0,8,18,39,282.0,209.0,18,20,39,2286,2.445443876029458,180.71903626417043
63,39,0,0,0,10.0,20,10.0,21.936974951596174,27,20.62962962962963,43.27868963913558,46,46.0,52.1299843955744,11,83.18181818181819,51.00000000000001,10,51.0,0,0.6500000000000001,50779,0,41,0.9,899.4159730154431,False,0.2857965962177533,27,8.264000000000001,15670,641,0,0.0,6410.0,False,-0.5262537021233874,0,0.227,63226,96,172,1.0,9549.884213284553,False,0.11919126560085387,0,0.29000000000000004,65384,234,66,1.0,7989.645654856453,False,0.1418690700542838,0,0.8210000000000002,74393,18,45,1.0,3124.8657113052886,False,-0.0306366729331175,0,0.30800000000000005,77417,13,137,1.0,7704.430827502454,False,0.037179225761284726,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,5.538000000000001,48606,844,0,0.0,43997.706829864794,False,-0.2958456410761811,0.6125,495744,0.0,0.0,9,0,0,10,5,5.0,8,18,38,248.0,168.0,18,21,38,3231,1.8659006130183116,182.58493687718874
64,38,0,0,0,10.0,20,10.0,22.211540761823596,12,27.666666666666668,43.12101760315824,24,42.0,50.513482547938224,21,42.142857142857146,51.0,6,51.0,0,0.6500000000000001,50999,0,40,0.9,888.4616304729439,False,0.29118093507445586,2,8.257000000000001,15531,652,0,0.0,6520.0,False,-0.5283620300185734,0,0.227,63443,97,168,1.0,9398.850411227475,False,0.1215198605245928,0,0.29000000000000004,65843,225,66,1.0,7843.583833218752,False,0.14822152959412396,0,0.8210000000000002,74045,32,43,1.0,3551.952312862408,False,-0.03235264489724837,0,0.30800000000000005,77642,3,138,1.0,7100.223644424949,False,0.03619520932937463,0,0.2,100269,0,0,0.0,0.0,False,0.0,6,5.588000000000001,47641,865,0,0.0,43694.16240396656,False,-0.3069834026271003,0.6125,495413,0.0,0.0,14,0,0,10,4,4.0,6,16,42,239.0,157.0,16,22,42,2403,2.04731269198237,184.6322495691711
65,42,0,0,0,10.0,20,10.0,22.487311622509058,12,27.666666666666668,43.12101760315824,0,,50.374351766897036,6,47.666666666666664,51.0,5,51.0,0,0.6500000000000001,51249,0,36,0.6,809.5432184103261,False,0.29646532827682254,2,8.275,15362,666,0,0.0,6660.0,False,-0.5308468450378997,0,0.227,63122,98,178,1.0,9879.297672368055,False,0.12019040530923865,0,0.29000000000000004,65832,216,76,1.0,8134.456648301983,False,0.15043414677909422,0,0.8210000000000002,74250,22,48,1.0,3366.631272080539,False,-0.03091893874061636,0,0.30800000000000005,77723,0,140,0.3,7052.409247365585,False,0.036923842764852575,0,0.2,100269,0,0,0.0,0.0,False,0.0,5,5.632000000000001,47305,871,0,0.0,43876.060388967315,False,-0.3094273385145593,0.48750000000000004,495112,0.0,0.0,9,0,0,12,3,3.0,9,21,41,321.0,172.0,21,21,41,796,2.16523182898527,186.79748139815638
66,41,0,0,0,10.000000000000002,20,10.0,22.487311622509058,0,,43.18676775830709,24,43.666666666666664,52.31814361389379,7,83.0,51.0,7,51.0,0,0.6500000000000001,51159,0,45,0.9,1011.9290230129076,False,0.2967462605167024,0,8.273000000000001,15252,677,0,0.0,6770.000000000001,False,-0.5322272978264143,0,0.227,64170,88,164,1.0,9061.51333514316,False,0.13070914049888213,0,0.29000000000000004,65832,206,86,1.0,8346.448221451275,False,0.15217867494076007,0,0.8210000000000002,73202,36,58,1.0,4589.175968904895,False,-0.036492572560461914,0,0.30800000000000005,78304,0,133,0.0,6958.313100647873,False,0.04373827850227092,0,0.2,100269,0,0,0.0,0.0,False,0.0,7,5.697000000000002,46630,878,0,0.0,45935.330092998745,False,-0.3058905040790337,0.4875,494818,0.0,0.0,9,0,0,13,2,2.0,8,21,41,316.0,150.0,21,20,41,1829,2.25722691899864,189.05470831715502
67,41,0,0,0,10.000000000000002,20,10.0,21.207963012404488,40,14.375,43.18676775830709,0,,52.31814361389379,0,,51.0,11,51.0,0,0.6500000000000001,51049,1,55,1.0,1176.4379656822468,False,0.29604987156370466,40,8.673,14237,686,0,0.0,6860.000000000001,False,-0.5565734651874906,0,0.227,64170,78,174,1.0,9168.718704912984,False,0.1315913585223011,0,0.29000000000000004,65257,236,96,1.0,9151.00897572494,False,0.14933597471753116,0,0.8210000000000002,73202,26,68,1.0,4680.489727460762,False,-0.035909887389218756,0,0.30800000000000005,78304,0,133,0.0,6958.313100647873,False,0.04373827850227092,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,5.800000000000002,46425,878,0,0.0,45935.330092998745,False,-0.3079350043732422,0.5,492913,0.0,0.0,5,0,0,10,6,6.0,6,16,45,243.0,131.0,16,25,45,200,1.8920637280098163,190.94677204516483
68,45,0,0,0,10.000000000000002,20,10.0,22.01594458529473,35,27.285714285714285,43.34451772158876,5,49.0,57.34862211908416,26,77.8076923076923,50.99999999999999,9,51.0,0,0.6500000000000001,51539,6,45,1.0,1050.7175063382629,False,0.30677071314615556,15,8.783000000000001,14127,691,0,0.0,6910.000000000001,False,-0.5587068922242859,0,0.227,63780,93,179,1.0,9806.151518596796,False,0.1304181398525058,0,0.29000000000000004,64937,236,106,1.0,9790.281800617966,False,0.1493299906237591,0,0.8210000000000002,73332,21,72,1.0,5039.335664727423,False,-0.031960949609937755,0,0.30800000000000005,79952,0,113,0.0,6480.39429945651,False,0.06172082737414174,0,0.2,100269,0,0,0.0,0.0,False,0.0,9,5.879000000000001,44264,904,0,0.0,51843.15439565208,False,-0.30002715497485716,0.5,492200,0.0,0.0,12,0,0,15,3,3.0,5,20,41,291.0,133.0,20,25,41,3108,2.032274248020258,192.9790462931851
69,41,0,0,0,10.000000000000002,20,10.0,21.91477550421836,59,21.508474576271187,43.609290759192426,10,48.0,61.5590842889264,30,78.2,50.99999999999999,12,51.0,0,0.6500000000000001,52030,7,34,1.0,815.1023671434242,False,0.3161375228043701,38,9.148,13347,700,0,0.0,7000.000000000001,False,-0.5771547613071633,0,0.227,63151,117,189,1.0,10806.184687480916,False,0.12829527055646828,0,0.29000000000000004,64777,251,106,1.0,10123.193472033205,False,0.1494362437830872,0,0.8210000000000002,75063,16,57,1.0,4206.616456615884,False,-0.015183161106897467,0,0.30800000000000005,80087,0,113,0.5,6956.176524648683,False,0.06647976239629814,0,0.2,100269,0,0,0.0,0.0,False,0.0,12,5.990000000000001,41688,934,0,0.0,57496.18472585726,False,-0.297528724102877,0.5625,490412,0.0,0.0,14,0,0,9,8,8.0,6,15,35,232.0,204.0,15,26,35,3627,1.9069401830201969,194.8859864762053
70,35,0,0,0,10.000000000000002,20,10.0,21.27185679622749,34,16.235294117647058,44.07187992903415,25,47.0,61.5590842889264,0,,50.99999999999999,11,51.0,0,0.6500000000000001,52472,8,10,1.0,292.7185679622749,False,0.3206756509206651,0,9.110000000000001,13257,709,0,0.0,7090.000000000001,False,-0.5782842226795843,0,0.227,63621,107,189,1.0,10605.673983783796,False,0.13438070066808053,0,0.29000000000000004,64930,275,101,1.0,10301.020491795009,False,0.15341776931643875,0,0.8210000000000002,74123,26,67,1.0,5270.3275255129565,False,-0.0203920087452591,0,0.30800000000000005,79852,0,118,0.5,7263.971946093315,False,0.06544471352604339,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,6.088000000000001,41487,934,0,0.0,57496.18472585726,False,-0.2995333317084181,0.5625,490011,0.0,0.0,12,0,0,11,3,3.0,5,16,43,210.0,146.0,16,19,43,1927,3.667725895997137,198.55371237220243
71,43,0,0,0,10.000000000000002,20,10.0,21.07980373355108,24,18.916666666666668,44.315996226312855,15,47.0,61.41389189910604,1,42.0,50.99999999999999,6,51.0,2,0.6700000000000002,52634,10,10,1.0,310.7980373355108,False,0.3249686014423913,12,9.23,12947,717,0,0.0,7170.000000000001,False,-0.5850609909141108,0,0.227,63712,111,194,1.0,10937.161482328864,False,0.13860630920792696,0,0.29000000000000004,65090,275,101,1.0,10272.861645584146,False,0.15581939832439753,0,0.8210000000000002,73418,31,77,1.0,6102.665559246863,False,-0.024078146158259265,0,0.30800000000000005,79894,0,117,0.0,7185.425352195407,False,0.06547951243169249,0,0.2,100269,0,0,0.0,0.0,False,0.0,6,6.137000000000001,41365,935,0,0.0,57421.98892566415,False,-0.3011200424574686,0.5,489329,0.0,0.0,10,0,0,13,6,5.2,8,21,40,320.0,137.0,21,22,40,969,2.2427916289889254,200.79650400119135
72,40,0,0,0,10.000000000000002,20,10.0,21.07980373355108,0,,42.073692272282415,42,33.42857142857143,63.230979463789716,16,77.0,50.99999999999999,8,51.0,0,0.6680000000000001,52534,10,20,1.0,521.5960746710216,False,0.3251041121764848,0,9.218000000000002,12847,727,0,0.0,7270.000000000001,False,-0.5863159479945785,0,0.227,63865,101,195,1.0,10333.43017018373,False,0.1361562087113328,0,0.29000000000000004,66341,265,78,1.0,8867.895986629064,False,0.1648471501063963,0,0.8210000000000002,74415,26,71,1.0,5583.315541008413,False,-0.01466820957547348,0,0.30800000000000005,78725,27,127,1.0,9166.324083252919,False,0.0632008020014608,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,6.211000000000001,40023,951,0,0.0,60132.66147006402,False,-0.30098703751875444,0.625,489019,0.0,0.0,12,0,0,12,2,2.0,4,16,41,192.0,133.0,16,24,41,2836,1.9407222300069407,202.7372262311983
73,41,0,0,0,10.000000000000002,20,10.0,21.07980373355108,0,,42.073692272282415,0,,61.513718461651685,8,35.0,50.999999999999986,8,51.0,0,0.6680000000000001,52454,8,30,1.0,712.3941120065324,False,0.325490614326672,0,9.218,12727,739,0,0.0,7390.000000000001,False,-0.58782189649114,0,0.227,63865,91,205,1.0,10543.369055571042,False,0.13788384482604252,0,0.29000000000000004,66341,255,88,1.0,9077.834872016378,False,0.16657478622110627,0,0.8210000000000002,74695,16,73,1.0,5163.680524057092,False,-0.013772522052828771,0,0.30800000000000005,78725,17,137,1.0,9142.632197875082,False,0.06304962094718396,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,6.283000000000001,39633,959,0,0.0,58991.65600472397,False,-0.3105662966384228,0.625,488709,0.0,0.0,6,0,0,7,2,2.0,11,18,42,231.0,136.0,18,23,42,480,1.9000473719788715,204.63727360317716
74,42,0,0,0,10.000000000000002,20,10.0,21.07242173118923,27,21.0,42.25737837842426,5,49.0,60.38827765886437,16,52.0625,50.999999999999986,13,51.0,0,0.6680000000000001,52354,8,40,1.0,922.8968692475692,False,0.32562241942231285,27,9.488000000000001,12324,749,0,0.0,7490.000000000001,False,-0.596681893479243,0,0.227,63795,96,210,1.0,10897.00194566326,False,0.13964187976812714,0,0.29000000000000004,66089,257,98,1.0,9556.835466001208,False,0.16636906027091633,0,0.8210000000000002,74737,11,76,1.0,5054.340264236359,False,-0.013934221602453221,0,0.30800000000000005,79271,7,138,1.0,8629.383965572253,False,0.06674271252726183,0,0.2,100269,0,0,0.0,0.0,False,0.0,13,6.405000000000001,38535,975,0,0.0,58878.57071739276,False,-0.32208074919769447,0.625,487374,0.0,0.0,9,0,0,10,5,5.0,10,20,31,252.0,81.0,20,22,31,1278,2.280718007008545,206.9179916101857
75,31,0,0,0,10.000000000000002,20,10.0,21.76906595433127,39,26.46153846153846,42.45037445782095,5,49.0,62.281193047066,11,83.0909090909091,50.99999999999999,9,51.0,0,0.6680000000000001,53214,8,18,1.0,471.8431871779629,False,0.34154715108651623,7,9.531,12109,759,0,0.0,7590.000000000001,False,-0.6008232518447869,0,0.227,63560,102,215,1.0,11347.275235773293,False,0.13947954406567994,0,0.29000000000000004,65537,270,108,1.0,10462.288249114106,False,0.1647351688565819,0,0.8210000000000002,74737,1,86,1.0,5398.632976505496,False,-0.011737244266517574,0,0.30800000000000005,79940,2,137,1.0,8617.424196363683,False,0.07520435063277661,0,0.2,100269,0,0,0.0,0.0,False,0.0,9,6.482000000000002,37486,986,0,0.0,61409.25634440708,False,-0.31992312507152226,0.625,486852,0.0,0.0,11,0,0,4,4,4.0,7,11,28,161.0,72.0,11,20,28,2319,1.6983035720186308,208.61629518220434
76,28,0,0,0,10.000000000000002,20,10.0,21.729550420088387,1,11.0,43.020851033739405,15,49.0,62.281193047066,0,,50.99999999999999,7,51.0,0,0.6680000000000001,53105,10,27,1.0,686.6978613423864,False,0.3415076785972389,0,9.524000000000001,12029,767,0,0.0,7670.000000000001,False,-0.6018272175091612,0,0.227,63549,93,225,1.0,11700.539671659586,False,0.1422055964685033,0,0.29000000000000004,66272,260,103,1.0,10080.830765698138,False,0.17369303943200295,0,0.8210000000000002,74002,6,96,1.0,6237.119638720773,False,-0.015767014403997397,0,0.30800000000000005,79940,0,139,0.2,8657.085833542174,False,0.07545743678558225,0,0.2,100269,0,0,0.0,0.0,False,0.0,7,6.543000000000002,37388,986,0,0.0,61409.25634440708,False,-0.32090049594387565,0.525,486554,0.0,0.0,9,0,0,8,2,2.0,5,13,39,148.0,45.0,13,15,39,946,2.2284544209833257,210.84474960318767
77,39,0,0,0,10.000000000000002,20,10.0,21.237325346552524,41,18.29268292682927,43.37196662140966,15,47.0,59.55527231251464,12,32.583333333333336,51.0,11,51.0,0,0.6680000000000001,53475,14,20,1.0,564.7465069310505,False,0.3492639238357896,24,9.764,11609,773,0,0.0,7730.000000000002,False,-0.6116158827368104,0,0.227,63784,83,230,1.0,11738.250326688081,False,0.14638366601399036,0,0.29000000000000004,65992,291,103,1.0,10647.374237851978,False,0.17374688719244857,0,0.8210000000000002,73923,6,94,1.0,5858.427397104834,False,-0.019191718585016948,0,0.30800000000000005,79705,0,144,0.5,8575.959213002108,False,0.07194062492343993,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,6.646000000000001,36791,998,0,0.0,59436.16176788961,False,-0.3366934856840619,0.5625,485548,0.0,0.0,12,0,0,14,4,4.0,4,18,41,251.0,93.0,18,21,41,1806,2.097450244007632,212.9421998471953
78,41,0,0,0,10.000000000000002,20,10.0,22.044536390995003,23,31.08695652173913,44.05359520679194,32,47.3125,59.618452733409754,9,60.44444444444444,51.00000000000001,9,51.0,3,0.6980000000000002,54023,13,10,1.0,350.44536390995006,False,0.3603288660698503,0,9.740000000000002,11499,784,0,0.0,7840.000000000002,False,-0.6129963355253251,0,0.227,63677,84,235,1.0,12204.335930439687,False,0.1484581373166091,0,0.29000000000000004,66898,293,86,1.0,10247.658350345642,False,0.18536890296372266,0,0.8210000000000002,73257,18,97,1.0,6575.954628863001,False,-0.023112750594319557,0,0.30800000000000005,79401,0,152,1.0,9062.004815478282,False,0.07116241778216273,0,0.2,100269,0,0,0.0,0.0,False,0.0,9,6.725000000000001,36107,1007,0,0.0,60035.781902543626,False,-0.34052507802738824,0.625,485131,0.0,0.0,14,0,0,8,4,3.1818181818181817,7,15,34,214.0,108.0,15,26,34,2610,2.037759579019621,214.97995942621492
