index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
53,23,0,0,0,10.000000000000002,20,10.0,23.051945258700968,40,20.825,4.143754377025519,0,,43.84149764231226,6,47.0,41.99999999999999,0,,14,1.0060000000000002,52260,10,10,1.0,330.5194525870097,False,0.1646951863123945,0,1.1720000000000002,52418,6,11,1.0,313.57139784571064,False,0.16801709986054503,0,0.4880000000000001,57839,638,0,0.0,14707.141075051217,False,-0.09003572522750851,0,2.3150000000000004,49536.0,601,0,0.0,13854.219100479282,False,-0.21188239534581688,0,0.3350000000000001,110969,0,39,0.0,1709.8184080501783,False,0.08803523394591231,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,123845,0,12,0.6,503.9999999999999,False,-0.034039075270491166,0,3.5030000000000014,122964,0,14,0.0,587.9999999999999,False,-0.04056978282867595,0.325,673104,0.0,0.0,10,0,0,7,2,1.0555555555555556,14,21,22,159.0,97.0,11,12,22,695,1.4525129720568657,89.60224200994708
54,22,0,0,0,10.000000000000002,20,10.0,23.535656463556048,60,25.383333333333333,3.781400414226265,10,2.2,43.97575130014574,2,47.0,41.99999999999999,0,,0,0.9920000000000004,52212,10,18,1.0,523.6418163440089,False,0.16577403599422388,47,1.6420000000000001,52417,6,10,1.0,295.3565646355605,False,0.16779255048248862,1,0.49800000000000005,57563,651,0,0.0,15321.712357774988,False,-0.08959903718594288,9,2.4050000000000002,48008.0,648,0,0.0,15251.10538838432,False,-0.22346143106525193,0,0.3350000000000001,111041,0,47,1.0,2066.8603111068496,False,0.09047277725882909,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,123798,0,13,0.1,545.9999999999999,False,-0.03424145714952907,0,3.503000000000001,122917,0,15,0.1,629.9999999999999,False,-0.040772164707713866,0.4,671229,0.0,0.0,7,0,0,8,9,8.3125,16,24,23,244.0,66.0,15,7,23,346,2.4303862940287217,92.0326283039758
55,23,0,0,0,10.000000000000002,20,10.0,23.300455485897096,34,21.5,3.9481801084293764,1,12.0,44.04551887648293,1,47.0,41.99999999999999,0,,16,1.1520000000000001,52621,5,10,1.0,283.00455485897095,False,0.17218746728493478,0,1.5950000000000002,52267,11,20,1.0,576.0091097179419,False,0.16757763607169132,1,0.5070000000000001,57207,668,0,0.0,15564.70426457926,False,-0.0928722676006082,0,2.3960000000000004,47617.0,665,0,0.0,15494.802898121568,False,-0.2272182704652125,0,0.3350000000000001,111076,0,47,0.1,2070.1393871946975,False,0.09082927622788739,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123751,0,14,0.1,587.9999999999999,False,-0.03444383902856698,0,3.5030000000000014,122917,0,15,0.0,629.9999999999999,False,-0.040772164707713866,0.275,670729,0.0,0.0,6,0,0,10,2,1.9411764705882353,12,22,25,188.0,97.0,13,10,25,638,1.3872123979963362,93.41984070197213
56,25,0,0,0,10.000000000000002,20,10.0,23.283213403799163,2,21.0,3.6513440819203127,11,2.4545454545454546,44.43933825929755,6,47.0,41.99999999999999,0,,0,1.1360000000000003,52531,4,20,1.0,505.6642680759833,False,0.17266133773300435,0,1.5950000000000002,52199,12,28,1.0,771.9299753063766,False,0.1682432459711453,1,0.516,57149,670,0,0.0,15599.75298054544,False,-0.09343723057001076,10,2.496000000000001,47318.0,665,0,0.0,15483.336913526444,False,-0.2314717633716732,0,0.3350000000000001,111331,1,51,1.0,2270.057595306095,False,0.09428299211540683,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123610,0,17,0.3,713.9999999999999,False,-0.035050984665680705,0,3.503000000000001,122776,0,18,0.3,755.9999999999999,False,-0.041379310344827586,0.45,670187,0.0,0.0,8,0,0,10,4,4.0,12,22,26,192.0,148.0,12,13,26,524,1.464460762043018,94.88430146401515
57,26,0,0,0,10.000000000000002,20,10.0,23.283213403799163,0,,3.9017453384256657,15,4.733333333333333,44.669450842111175,4,47.0,41.99999999999999,0,,0,1.1360000000000003,52431,4,30,1.0,738.4964021139749,False,0.17302604196785273,0,1.5950000000000002,52099,12,38,1.0,1004.7621093443682,False,0.16860795020599367,1,0.5250000000000001,57133,670,0,0.0,15599.75298054544,False,-0.09366056013465768,14,2.626000000000001,46915.0,665,0,0.0,15483.336913526444,False,-0.23709687678121774,0,0.3350000000000001,111448,6,57,1.0,2569.569170030891,False,0.0968784987255336,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123422,0,21,0.4,881.9999999999999,False,-0.03586051218183233,0,3.5030000000000014,122776,0,18,0.0,755.9999999999999,False,-0.041379310344827586,0.425,669497,0.0,0.0,5,0,0,10,4,4.0,12,22,28,203.0,157.0,13,13,28,388,1.5214743440155871,96.40577580803074
58,28,0,0,0,10.000000000000002,20,10.0,23.283213403799163,0,,3.9730846424495323,6,4.666666666666667,44.701855591033016,1,46.0,41.99999999999999,0,,0,1.1360000000000003,52341,3,40,1.0,961.3285361519665,False,0.17350182769208175,0,1.5950000000000002,51989,13,48,1.0,1247.5942433823598,False,0.16886157295146145,2,0.544,57100,670,0,0.0,15599.75298054544,False,-0.09412117736174197,4,2.652000000000001,46807.0,665,0,0.0,15483.336913526444,False,-0.2386043513425845,0,0.3350000000000001,111466,2,66,1.0,2958.2686382930783,False,0.0989446399854688,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123376,0,22,0.1,923.9999999999999,False,-0.03605511014244571,0,3.503000000000001,122776,0,18,0.0,755.9999999999999,False,-0.041379310344827586,0.3875,669128,0.0,0.0,6,0,0,12,3,3.0,11,23,23,209.0,155.0,14,14,23,246,1.4420230920077302,97.84779890003847
59,23,0,0,0,10.000000000000002,20,10.0,23.197704131169395,28,22.464285714285715,3.9443131875276163,6,3.6666666666666665,45.02286820467477,6,47.0,41.99999999999999,0,,0,1.1360000000000001,52545,3,35,1.0,841.9196445909288,False,0.17670754070682188,0,1.5950000000000002,52214,13,45,1.0,1173.8966859026227,False,0.17304159652873263,1,0.552,56780,685,0,0.0,15890.427329851036,False,-0.09655913815829155,5,2.6980000000000004,46352.0,678,0,0.0,15728.04340093285,False,-0.24324746729664556,0,0.3350000000000001,111726,0,68,0.8,3061.5550379178844,False,0.10197689654159478,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123376,0,22,0.0,923.9999999999999,False,-0.03605511014244571,0,3.5030000000000014,122494,0,24,0.6,1007.9999999999998,False,-0.04259360161905503,0.425,668760,0.0,0.0,10,0,0,10,2,2.0,12,22,20,209.0,95.0,13,10,20,1111,1.3781748579931445,99.22597375803161
60,20,0,0,0,10.000000000000002,20,10.0,23.151285709628564,41,22.878048780487806,4.406192405872953,6,8.833333333333334,45.20825825652735,4,47.0,41.99999999999999,0,,0,1.1360000000000003,52805,0,30,1.0,694.5385712888569,False,0.1808466472417228,0,1.5950000000000002,52692,16,29,1.0,831.3872855792283,False,0.17985634148204066,0,0.551,56150,715,0,0.0,16553.169282384424,False,-0.10072743127462264,6,2.7530000000000006,45924.0,689,0,0.0,15951.23585393408,False,-0.247663862108412,0,0.3350000000000001,111861,0,70,0.6,3164.5780779569145,False,0.10379163461292966,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123376,0,22,0.0,923.9999999999999,False,-0.03605511014244571,0,3.5030000000000014,122306,0,28,0.4,1175.9999999999998,False,-0.043403129135206664,0.375,668387,0.0,0.0,9,0,0,11,2,2.0,10,21,22,159.0,94.0,11,9,22,1326,1.4772591100190766,100.70323286805069
61,22,0,0,0,10.000000000000002,20,10.0,23.050707212995825,11,20.727272727272727,4.569059950734844,10,5.5,45.31395797715425,3,46.666666666666664,41.99999999999999,0,,0,1.1360000000000003,52933,0,29,1.0,668.4705091768789,False,0.18340076545340003,0,1.5950000000000002,52592,16,39,1.0,1058.9775813068372,False,0.18016281859622812,0,0.5510000000000002,55950,725,0,0.0,16711.76272942197,False,-0.10241221941137325,10,2.8470000000000004,45646.0,690,0,0.0,15904.987976967119,False,-0.25186697948880477,0,0.3350000000000001,111946,0,77,1.0,3489.1747642408773,False,0.10619782227485448,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,123282,0,24,0.2,1007.9999999999998,False,-0.03645987390052152,0,3.5030000000000014,122260,0,29,0.1,1217.9999999999998,False,-0.043597727095820035,0.4125,667882,0.0,0.0,9,0,0,10,2,2.0,9,19,15,144.0,98.0,9,13,15,568,1.436292185971979,102.13952505402267
62,15,0,0,0,10.000000000000002,20,10.0,23.712625953565734,45,27.22222222222222,4.2953466918849745,12,2.9166666666666665,45.348912262469725,2,46.0,41.99999999999999,0,,0,1.1360000000000003,53594,0,8,0.6,189.70100762852587,False,0.1927674954193162,0,1.5950000000000002,52956,20,31,1.0,935.0914045605377,False,0.18687340492047155,1,0.5609999999999999,55934,725,0,0.0,17191.653816335158,False,-0.09928636561607439,11,2.947,44096.0,735,0,0.0,17428.780075870814,False,-0.26286741149958254,0,0.3350000000000001,112003,2,85,1.0,3863.2482356936966,False,0.10857227482920963,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,123282,0,24,0.0,1007.9999999999998,False,-0.03645987390052152,0,3.503000000000001,122168,0,31,0.2,1301.9999999999998,False,-0.043986923017046785,0.35,667306,0.0,0.0,12,0,0,7,4,4.0,9,16,21,103.0,56.0,7,8,21,1517,1.3351371369790286,103.4746621910017
63,21,0,0,0,10.0,20,10.0,23.455935110370486,45,22.0,4.131858273502274,5,2.0,45.51684095926089,4,47.0,41.99999999999999,0,,22,1.356,53745,0,9,0.9,211.10341599333438,False,0.19635989753836014,0,1.5950000000000002,53146,21,26,1.0,819.8543128696326,False,0.18981443073924323,0,0.56,55334,755,0,0.0,17709.231008329716,False,-0.10404902776035538,5,2.986,43576.0,750,0,0.0,17591.951332777866,False,-0.2689868421703595,0,0.3350000000000001,112181,0,88,0.7,4005.4820044149583,False,0.1109961567117564,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123094,0,28,0.4,1175.9999999999998,False,-0.037269401416673155,0,3.5030000000000014,122168,0,31,0.0,1301.9999999999998,False,-0.043986923017046785,0.375,666517,0.0,0.0,7,0,0,13,3,2.466666666666667,11,24,19,214.0,68.0,14,7,19,688,1.5260021150461398,105.00066430604784
64,19,0,0,0,10.0,20,10.0,23.265307294992574,17,20.235294117647058,3.822888631995684,14,2.4285714285714284,45.611028894525845,6,46.166666666666664,41.99999999999999,0,,0,1.3340000000000003,53689,0,16,0.8,372.2449167198812,False,0.19690576864747045,0,1.5950000000000002,53346,23,20,1.0,695.3061458998515,False,0.19287419072580486,0,0.56,55014,771,0,0.0,17937.551924439274,False,-0.10692215621596472,14,3.121000000000001,43124.0,751,0,0.0,17472.24577853942,False,-0.2761313332876944,0,0.3350000000000001,112424,4,92,1.0,4211.506212824361,False,0.11436281920304533,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122910,0,32,0.4,1343.9999999999998,False,-0.03804779325912665,0,3.503000000000001,122075,0,33,0.2,1385.9999999999998,False,-0.04438390285669806,0.42500000000000004,665855,0.0,0.0,10,0,0,10,3,3.0,11,21,17,178.0,34.0,12,7,17,821,1.4896131539717317,106.49027746001957
65,17,0,0,0,10.0,20,10.0,23.415294708077955,15,26.0,3.8104672644297577,6,3.6666666666666665,45.8036921259674,6,47.0,41.99999999999999,0,,0,1.3340000000000003,53979,0,11,1.0,257.5682417888575,False,0.20207464944669043,0,1.5950000000000002,53246,23,30,1.0,932.4588412423386,False,0.19328688839911948,1,0.5700000000000001,54998,771,0,0.0,18053.192219928103,False,-0.1063384265041378,5,3.1570000000000005,42598.0,766,0,0.0,17936.115746387713,False,-0.2802359215388264,0,0.3350000000000001,112684,0,96,1.0,4397.15444409287,False,0.11779576187092748,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122722,0,36,0.4,1511.9999999999998,False,-0.03885732077527827,0,3.5030000000000014,121981,0,35,0.2,1469.9999999999998,False,-0.044788666614773875,0.45,665481,0.0,0.0,8,0,0,10,3,3.0,11,21,14,152.0,18.0,11,6,14,872,1.5924465990392491,108.08272405905882
66,14,0,0,0,10.0,20,10.0,23.374264645564576,35,23.085714285714285,3.8104672644297577,0,,45.8036921259674,0,,41.99999999999999,0,,0,1.3340000000000003,53879,0,21,1.0,490.8595575568561,False,0.20244445434058542,5,1.6450000000000002,53869,23,10,1.0,463.74264645564574,False,0.20192107267457177,0,0.5690000000000001,54658,788,0,0.0,18418.920540704887,False,-0.1085317439198185,0,3.1520000000000006,42130.0,784,0,0.0,18325.423482122627,False,-0.28405131358176916,0,0.3350000000000001,112684,0,96,0.0,4397.15444409287,False,0.11779576187092748,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122722,0,36,0.0,1511.9999999999998,False,-0.03885732077527827,0,3.503000000000001,121981,0,35,0.0,1469.9999999999998,False,-0.044788666614773875,0.25,665196,0.0,0.0,5,0,0,8,1,0.29411764705882354,10,18,15,118.0,31.0,8,6,15,668,1.5554676859756,109.63819174503442
67,15,0,0,0,10.000000000000002,20,10.0,23.421645571988822,19,24.05263157894737,3.929302336785183,1,12.0,46.04818419738712,10,47.0,41.99999999999999,0,,0,1.3340000000000003,53759,2,31,1.0,746.0710127316535,False,0.20261342545023167,9,1.7300000000000002,54077,21,10,1.0,444.21645571988824,False,0.20632516279791926,1,0.5790000000000001,54642,788,0,0.0,18456.256710727193,False,-0.10849450252831966,0,3.152,41673.0,803,0,0.0,18807.581394307024,False,-0.28706516062764664,0,0.3350000000000001,113142,0,87,0.1,4006.1920251726797,False,0.12035004293401509,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122487,0,41,0.5,1721.9999999999998,False,-0.03986923017046781,0,3.5030000000000014,121746,0,40,0.5,1679.9999999999998,False,-0.045800576009963415,0.3875,664799,0.0,0.0,9,0,0,8,3,2.333333333333333,12,20,17,158.0,28.0,10,5,17,670,1.4841154020396061,111.12230714707403
68,17,0,0,0,10.0,20,10.0,23.223655399496494,20,20.8,3.880255751048181,8,3.5,46.04818419738712,0,,41.99999999999999,0,,0,1.3340000000000003,54013,4,23,1.0,574.1440741884194,False,0.20634657507096346,0,1.721,54039,19,18,1.0,608.0257971909368,False,0.2073005620411327,0,0.5780000000000001,54298,805,0,0.0,18695.042596594678,False,-0.11162958979527185,8,3.232,41390.0,806,0,0.0,18718.266251994173,False,-0.29163863704762377,0,0.3350000000000001,113114,0,95,0.8,4374.577498751777,False,0.12186978233610853,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122487,0,41,0.0,1721.9999999999998,False,-0.03986923017046781,0,3.5030000000000014,121746,0,40,0.0,1679.9999999999998,False,-0.045800576009963415,0.35,664360,0.0,0.0,9,0,0,8,2,2.0,11,19,22,116.0,50.0,9,8,22,616,1.4379663500003517,112.56027349707438
69,22,0,0,0,10.0,20,10.0,23.223655399496494,0,,4.144942904078556,16,5.1875,46.04818419738712,0,,41.99999999999999,0,,0,1.3340000000000003,53933,2,33,1.0,786.3806281833843,False,0.20692682649275063,0,1.7210000000000005,53919,21,28,1.0,860.2623511859018,False,0.20743648750539742,2,0.5980000000000001,54265,805,0,0.0,18695.042596594678,False,-0.11209020702235614,14,3.3640000000000008,40982.0,806,0,0.0,18718.266251994173,False,-0.29733354094612047,0,0.3350000000000001,113031,6,105,1.0,4859.92899815012,False,0.12342341109865196,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,122487,0,41,0.0,1721.9999999999998,False,-0.03986923017046781,0,3.5030000000000014,121746,0,40,0.0,1679.9999999999998,False,-0.045800576009963415,0.375,663636,0.0,0.0,5,0,0,10,6,6.0,13,23,20,188.0,97.0,13,9,20,200,1.6806982629932463,114.24097176006762
70,20,0,0,0,10.0,20,10.0,23.285957778025676,32,23.75,4.349571423150844,7,6.428571428571429,46.04077655759875,8,46.0,41.99999999999999,0,,0,1.3340000000000003,54263,1,28,1.0,662.0068177847189,False,0.2128766419819683,0,1.721,54149,22,21,1.0,709.0051133385392,False,0.21086604809093734,1,0.6060000000000001,53909,822,0,0.0,19141.057293537106,False,-0.11394653145780397,6,3.41,40422.0,821,0,0.0,19117.77133575908,False,-0.3023619101952802,0,0.3350000000000001,113354,3,107,1.0,4939.411805932519,False,0.12695284797001502,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,122303,0,45,0.4,1889.9999999999998,False,-0.040647622012921304,0,3.503000000000001,121562,0,44,0.4,1847.9999999999998,False,-0.04657896785241691,0.475,663235,0.0,0.0,9,0,0,11,3,3.0,13,24,17,231.0,31.0,14,6,17,1328,1.6464460549759679,115.88741781504359
71,17,0,0,0,10.0,20,10.0,23.16993733286261,19,21.68421052631579,4.538824794779021,5,7.2,46.18072344509593,8,47.0,41.99999999999999,0,,0,1.3340000000000003,54463,1,23,1.0,542.90855865584,False,0.21599694035652534,0,1.721,54161,22,27,1.0,845.5883079872905,False,0.21264983013404523,1,0.6150000000000001,53593,837,0,0.0,19393.237547606004,False,-0.11659731203602587,4,3.4440000000000013,40222.0,825,0,0.0,19115.198299611653,False,-0.3051714870984489,0,0.3350000000000001,113694,0,107,0.8,4941.337408625264,False,0.1302703812593663,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122115,0,49,0.4,2057.9999999999995,False,-0.04145714952907294,0,3.5030000000000014,121374,0,48,0.4,2015.9999999999995,False,-0.04738849536856854,0.45,662895,0.0,0.0,8,0,0,6,2,2.0,12,18,16,141.0,33.0,9,8,16,988,1.4694090959965251,117.35682691104012
72,16,0,0,0,10.0,20,10.0,23.260908845598742,48,23.708333333333332,4.199541688535847,10,1.9,46.18072344509593,0,,42.0,12,42.0,9,1.4240000000000004,55006,0,9,0.9,209.34817961038868,False,0.22435515173298662,0,1.721,54403,24,21,1.0,728.4790857575736,False,0.21672530753751856,0,0.6140000000000001,52987,866,0,0.0,20143.947060288512,False,-0.11981668090191287,10,3.540000000000001,39393.0,844,0,0.0,19632.20706568534,False,-0.31313452070903414,0,0.3350000000000001,113675,0,117,1.0,5403.1446430762235,False,0.1323321818473001,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122493,0,40,0.0,1680.0,False,-0.03998598894683584,0,3.503000000000001,121500,0,45,0.0,1890.0,False,-0.04689810850782284,0.3625,662730,0.0,0.0,13,0,0,9,5,4.529411764705882,10,19,16,150.0,21.0,9,7,16,1366,1.4703447789652273,118.82717169000534
73,16,0,0,0,10.0,20,10.0,23.08758489572003,15,20.133333333333333,4.309409096837079,1,12.0,46.29500745612537,8,47.0,42.0,20,42.0,0,1.4150000000000003,54936,0,16,0.7,369.4013583315205,False,0.22457790542890257,0,1.7210000000000005,54575,27,16,1.0,639.4013583315204,False,0.21955702210889902,1,0.6240000000000001,52669,881,0,0.0,20340.162293129346,False,-0.12288596029528817,0,3.5300000000000007,39393.0,844,0,0.0,19485.921651987705,False,-0.31415545376388687,0,0.3350000000000001,114039,0,110,0.1,5092.450820173791,False,0.13436235512266373,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,122599,0,37,0.4,1554.0,False,-0.039651280454580835,0,3.5030000000000014,121858,0,36,0.4,1512.0,False,-0.04558262629407644,0.325,663342,0.0,0.0,14,0,0,7,1,1.0,11,18,20,120.0,38.0,8,8,20,1718,1.4297580380225554,120.2569297280279
74,20,0,0,0,10.0,20,10.0,22.779886307248255,32,20.4375,4.427910095961139,1,12.0,46.27378969569509,4,46.0,42.0,20,42.0,14,1.5550000000000006,55185,0,10,1.0,227.79886307248256,False,0.22853682199271846,0,1.721,54529,27,24,1.0,816.717271373958,False,0.220504723977761,1,0.6330000000000001,52053,911,0,0.0,20752.47642590316,False,-0.12860658804137762,0,3.5300000000000002,39339.0,846,0,0.0,19271.783815932024,False,-0.31640366947271875,0,0.3350000000000001,114211,0,107,0.1,4951.295497439375,False,0.13534918413559277,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123187,0,23,0.0,966.0,False,-0.03736280843776757,0,3.503000000000001,121926,0,34,0.4,1428.0,False,-0.04538024441503853,0.3125,663703,0.0,0.0,11,0,0,6,3,2.0588235294117645,14,20,22,142.0,72.0,10,10,22,1278,1.5181252759648487,121.77505500399275
75,22,0,0,0,10.0,20,10.0,22.735413351079195,15,22.0,4.496512055631407,2,6.5,46.27378969569509,0,,42.0,13,42.0,0,1.5410000000000004,55065,2,20,1.0,474.7082670215839,False,0.22861357268085833,0,1.721,54779,25,19,1.0,681.9728536705047,False,0.2245620373863693,1,0.6420000000000001,51707,926,0,0.0,21052.992763099333,False,-0.13133877166576405,1,3.5400000000000005,39312.0,846,0,0.0,19234.159695013,False,-0.31704311869259383,0,0.3350000000000001,114198,0,109,0.2,5043.843076830765,False,0.1356729347164258,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123271,0,21,0.0,882.0,False,-0.03703588386393711,0,3.5030000000000014,122388,0,23,0.0,966.0,False,-0.043582159258970965,0.275,663993,0.0,0.0,10,0,0,10,2,2.0,15,25,19,215.0,30.0,15,7,19,1076,1.7430629410082474,123.518117945001
76,19,0,0,0,10.0,20,10.0,22.9282250658546,9,28.0,4.642429707824639,11,5.363636363636363,46.23606051418189,8,46.0,42.0,20,42.0,0,1.5410000000000004,54965,2,30,1.0,707.8467519756381,False,0.22898167990730958,0,1.721,54931,25,20,1.0,708.564501317092,False,0.22823429864610645,1,0.6510000000000001,51691,926,0,0.0,21231.53641098136,False,-0.13031603638191203,10,3.6390000000000007,38794.0,855,0,0.0,19603.632431305683,False,-0.3216948450560021,0,0.3350000000000001,114507,1,111,1.0,5136.845146782014,False,0.1391319235365359,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.0440000000000005,123507,0,15,0.4,630.0,False,-0.036179652837238264,0,3.5030000000000014,122624,0,17,0.4,714.0,False,-0.04272592823227213,0.475,664292,0.0,0.0,11,0,0,6,4,4.0,16,22,11,189.0,45.0,12,7,11,1660,1.4901747879921459,125.00829273299314
77,11,0,0,0,10.0,20,10.0,23.10466669264063,38,24.13157894736842,4.297788925708344,11,2.4545454545454546,46.23606051418189,0,,42.0,15,42.0,0,1.5410000000000004,54865,2,40,1.0,944.1866677056253,False,0.22938534910363487,18,1.9010000000000005,55390,25,10,1.0,481.0466669264063,False,0.23590427738076972,1,0.6600000000000001,51347,941,0,0.0,21741.491357774834,False,-0.13155862151379175,10,3.7290000000000005,37915.0,878,0,0.0,20285.897356138474,False,-0.3292024527438935,0,0.3350000000000001,114480,2,121,1.0,5603.158900067425,False,0.14113780892459044,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,123633,0,12,0.0,504.0,False,-0.035689265976492565,0,3.5030000000000014,123128,0,5,0.0,210.0,False,-0.04076438078928933,0.375,664031,0.0,0.0,11,0,0,4,5,4.277777777777778,10,14,15,79.0,43.0,5,6,15,1011,1.2253545120474882,126.23364724504063
78,15,0,0,0,10.0,20,10.0,23.239330272458037,15,25.333333333333332,4.297788925708344,0,,46.21927348308463,4,46.0,42.0,20,42.0,0,1.5410000000000004,55135,3,35,1.0,843.3765595360313,False,0.2342639358341779,0,1.883,55300,24,20,1.0,704.7866054491608,False,0.23639014713242204,0,0.659,51305,943,0,0.0,21914.68844692793,False,-0.1309361106672813,0,3.719,37577.0,891,0,0.0,20706.24327276011,False,-0.3309866750920529,0,0.3350000000000001,114664,0,119,0.2,5500.093544487071,False,0.14242670246208786,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.044000000000001,124137,0,0,0.0,0.0,False,-0.03372771853350977,3,3.533000000000001,123130,0,4,0.4,168.0,False,-0.04091227523935549,0.325,664521,0.0,0.0,13,0,0,5,1,0.75,12,17,18,119.0,51.0,8,7,18,1436,1.3533287330064923,127.58697597804712
79,18,0,0,0,10.0,20,10.0,23.504430977778547,61,24.475409836065573,4.462818536846152,10,5.5,46.20321639534998,4,46.0,42.0,13,42.0,0,1.5410000000000004,55518,0,26,0.8,611.1152054222422,False,0.24019278420668097,24,2.123,55703,29,10,1.0,525.0443097777854,False,0.2433467109857126,0,0.6590000000000001,50944,961,0,0.0,22587.758169645185,False,-0.13127759746489412,10,3.819000000000001,36195.0,934,0,0.0,21953.138533245165,False,-0.3415746232482925,0,0.3350000000000001,114793,0,125,1.0,5775.402049418748,False,0.14502122114802454,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,7,3.1140000000000003,123884,0,4,0.4,168.0,False,-0.03504320074725617,2,3.5500000000000007,123282,0,0,0.0,0.0,False,-0.04038296878648712,0.4,663592,0.0,0.0,11,0,0,3,7,6.549019607843138,18,21,20,158.0,61.0,11,7,20,1411,1.474163684004452,129.06113966205157
