index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
53,23,0,0,0,10.000000000000002,20,10.0,4.861557687880262,1,2.0,37.894689122696995,0,,56.913125510672835,5,62.0,57.0,12,57.0,0,0.6770000000000002,34380,532,0,0.0,5320.000000000001,False,-0.08525140768546874,1,1.5150000000000001,31660,548,0,0.0,5480.000000000001,False,-0.15044947150054333,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,80947,0,7,0.1,265.26282385887896,False,0.0661498693201678,0,1.6400000000000003,94331,0,0,0.0,0.0,False,0.02683256046850848,0,1.8560000000000005,92768,0,20,0.0,1138.2625102134566,False,0.016013881687531012,0,1.9190000000000003,112780,0,104,0.5,5928.0,False,-0.05505074007853895,12,4.676000000000001,94213,330,0,0.0,18781.331418522037,False,-0.1541660281559592,0.075,618036,0.0,0.0,11,0,0,12,7,7.0,21,33,24,177.0,127.0,10,13,24,510,1.496057835407555,103.61081738770008
54,24,0,0,0,10.000000000000002,20,10.0,4.351286186996401,9,2.0,37.894689122696995,0,,57.56651160503449,15,62.666666666666664,57.0,13,57.0,0,0.677,34220,548,0,0.0,5480.000000000001,False,-0.08722710658895584,9,1.6040000000000003,31413,552,0,0.0,5520.000000000001,False,-0.156055517139188,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,80929,0,16,0.9,606.3150259631519,False,0.06815549859934483,10,1.7400000000000002,94396,0,0,0.0,0.0,False,0.02754011277295191,0,1.8560000000000005,93088,0,15,0.0,863.4976740755174,False,0.018001750778718503,0,1.9190000000000007,112780,0,104,0.0,5928.0,False,-0.05505074007853895,13,4.794000000000002,92943,345,0,0.0,19860.4465037369,False,-0.16012945658013955,0.1125,616726,0.0,0.0,10,0,0,12,10,10.0,19,31,29,161.0,147.0,10,14,29,520,1.479242623783648,105.09006001148373
55,29,0,0,0,10.000000000000002,20,10.0,5.00896550642524,14,7.142857142857143,37.10905786885027,3,18.0,57.414354369219716,34,56.88235294117647,57.0,8,57.0,9,0.7670000000000001,33985,558,0,0.0,5580.000000000001,False,-0.09179591030326978,5,1.6450000000000002,31198,562,0,0.0,5620.000000000001,False,-0.16013039612763014,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.9110000000000003,80883,4,23,1.0,873.5441930092571,False,0.06930757927789494,18,1.9100000000000004,94477,0,0,0.0,0.0,False,0.028421831798489103,1,1.8660000000000005,93766,0,3,0.3,172.24306310765914,False,0.021619767177778814,0,1.9190000000000003,111742,10,114,1.0,7072.143543692197,False,-0.05885463949769286,8,4.8610000000000015,91890,359,0,0.0,20611.75321854988,False,-0.16565940377938113,0.2875,614898,0.0,0.0,11,0,0,17,10,9.2,18,35,32,233.0,153.0,13,16,32,716,1.6386830611154437,106.72874307259917
56,32,0,0,0,10.000000000000002,20,10.0,4.922702121977535,5,4.0,36.30584817441608,3,18.0,57.414354369219716,0,,57.00000000000001,9,57.0,0,0.758,33865,570,0,0.0,5700.000000000001,False,-0.09327768448088511,5,1.6900000000000002,31013,570,0,0.0,5700.000000000001,False,-0.16371135039020054,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,80917,0,29,0.9,1052.8695970580663,False,0.07093367169231728,0,1.8920000000000001,94477,0,0,0.0,0.0,False,0.028421831798489103,0,1.8650000000000002,93712,0,6,0.3,344.4861262153183,False,0.02196942354198133,0,1.9190000000000003,111742,0,124,1.0,7068.000000000001,False,-0.058871553715904544,9,4.9430000000000005,91716,359,0,0.0,20611.75321854988,False,-0.16707996269583758,0.275,614399,0.0,0.0,11,0,0,14,5,5.0,22,36,30,248.0,174.0,14,18,30,254,1.8345098067075014,108.56325287930667
57,30,0,0,0,10.000000000000002,20,10.0,5.088643359508317,3,8.0,34.983846621555266,5,18.0,57.414354369219716,0,,57.0,20,57.0,2,0.778,33717,582,0,0.0,5820.000000000001,False,-0.09545095327472093,1,1.6950000000000003,30910,578,0,0.0,5780.000000000001,False,-0.16526721327669663,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,80983,0,27,0.3,944.5638587819922,False,0.07108945455418217,0,1.8920000000000001,94387,0,5,0.5,287.07177184609856,False,0.029004592405493298,0,1.8650000000000002,93712,0,6,0.0,344.4861262153183,False,0.02196942354198133,0,1.9190000000000003,112426,0,112,0.0,6384.0,False,-0.0560794206732143,8,5.014000000000001,91562,359,0,0.0,20611.75321854988,False,-0.16833723897821856,0.1,614654,0.0,0.0,22,0,0,13,6,6.0,20,33,22,169.0,156.0,12,18,22,974,1.6500395592302084,110.21329243853688
58,22,0,0,0,10.000000000000002,20,10.0,5.088643359508317,0,,37.198720259984086,10,51.0,57.72505683352343,10,62.0,57.0,20,57.0,0,0.776,33617,592,0,0.0,5920.000000000001,False,-0.09668576508940037,0,1.6940000000000004,30810,588,0,0.0,5880.000000000001,False,-0.16650202509137607,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,81493,0,17,0.0,632.3782444197294,False,0.07574312774934402,5,1.9420000000000002,94497,0,5,0.5,288.62528416761717,False,0.030210443930113524,0,1.8650000000000002,93462,0,11,0.5,634.9756251687578,False,0.020829118635669153,0,1.9190000000000003,112515,0,110,0.5,6270.0,False,-0.05581816845869358,13,5.136000000000001,90926,364,0,0.0,21011.92068740253,False,-0.17189611678217875,0.1875,614277,0.0,0.0,20,0,0,15,8,8.0,20,35,30,178.0,94.0,11,11,30,1419,1.8570370860397816,112.07032952457666
59,30,0,0,0,10.000000000000002,20,10.0,5.089051464637148,11,5.090909090909091,35.60057102388624,15,28.666666666666668,58.41535594871931,20,63.0,57.0,20,57.0,1,0.786,33473,605,0,0.0,6050.000000000001,False,-0.0986367677565939,10,1.794,30505,595,0,0.0,5950.000000000001,False,-0.17317000889064507,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,81867,1,12,1.0,432.295903751272,False,0.07934552659306025,0,1.9370000000000003,94717,0,5,0.5,292.07677974359655,False,0.032624021834757135,4,1.9050000000000002,93872,0,10,1.0,584.1535594871931,False,0.025015531096854095,0,1.9190000000000003,113256,0,97,0.0,5529.0,False,-0.05279335766244581,7,5.193000000000001,89541,384,0,0.0,22431.496684308215,False,-0.1774086364907777,0.3125,614188,0.0,0.0,25,0,0,17,8,7.8,21,38,27,205.0,102.0,15,15,27,2321,1.972405856475234,114.0427353810519
60,27,0,0,0,10.000000000000002,20,10.0,4.883446766233002,6,3.0,35.60057102388624,0,,57.98287774870933,30,56.0,57.0,20,57.0,0,0.7850000000000001,33423,610,0,0.0,6100.000000000001,False,-0.09925417366393362,6,1.844,30223,610,0,0.0,6100.000000000001,False,-0.17828212980341795,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,81849,0,19,0.7,676.4108494538385,False,0.0807138216771677,0,1.9370000000000003,95037,0,0,0.0,0.0,False,0.03451766703677095,15,2.0510000000000006,94310,0,0,0.0,0.0,False,0.02660396664707291,0,1.9190000000000003,113323,2,94,1.0,5473.965755497418,False,-0.052471014248461366,7,5.256000000000001,88419,402,0,0.0,23309.11685498115,False,-0.18298628893278004,0.2125,613541,0.0,0.0,21,0,0,15,8,8.0,23,38,26,249.0,107.0,16,11,26,1891,1.7918710932135582,115.83460647426546
61,26,0,0,0,10.000000000000002,20,10.0,4.85492714080843,3,4.333333333333333,35.60057102388624,0,,58.1118028833104,5,62.0,57.0,20,57.0,1,0.7950000000000002,33319,619,0,0.0,6190.000000000001,False,-0.10071125160525536,2,1.8579999999999999,30065,621,0,0.0,6210.000000000001,False,-0.18082584214165762,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,81836,0,22,0.3,783.2125625254972,False,0.08124506937977817,0,1.9370000000000003,95037,0,0,0.0,0.0,False,0.03451766703677095,5,2.0860000000000003,94370,0,0,0.0,0.0,False,0.027257091851174538,0,1.9190000000000003,113950,0,85,0.2,4845.0,False,-0.04991958330271784,9,5.339000000000002,87933,407,0,0.0,23651.503773507335,False,-0.18555641099256517,0.0625,613467,0.0,0.0,17,0,0,12,7,7.0,26,38,31,200.0,126.0,14,12,31,827,1.6102256085723639,117.44483208283782
62,31,0,0,0,10.000000000000002,20,10.0,4.692442699531422,5,3.0,34.45875293564696,5,18.0,58.31454557947231,5,64.0,56.99999999999999,10,57.0,1,0.804,33225,627,0,0.0,6270.000000000001,False,-0.10204484836510916,4,1.8960000000000001,29849,633,0,0.0,6330.000000000001,False,-0.18467845500345748,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,81911,0,22,0.5,758.0925645842332,False,0.0820661189797645,5,1.987,95107,0,0,0.0,0.0,False,0.03527964644155618,0,2.081000000000001,94280,0,5,0.5,291.5727278973616,False,0.027864349856842302,0,1.9190000000000007,113630,0,90,0.5,5129.999999999999,False,-0.05136871668013748,10,5.4300000000000015,87718,407,0,0.0,23734.02005084523,False,-0.18697486243093053,0.1875,612677,0.0,0.0,11,0,0,10,8,8.0,23,33,30,201.0,157.0,13,18,30,290,1.6750803031027317,119.11991238594055
63,30,0,0,0,10.0,20,10.0,4.692442699531422,0,,33.776433514302155,3,18.0,58.45034758889028,5,62.0,57.0,20,57.0,0,0.8030000000000002,33125,637,0,0.0,6370.0,False,-0.1032796601797886,0,1.8920000000000001,29749,643,0,0.0,6430.0,False,-0.1859132668181369,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.9110000000000003,81965,0,19,0.0,641.752236771741,False,0.08201128375633963,5,2.0320000000000005,95167,0,0,0.0,0.0,False,0.03593277164565781,0,2.0810000000000004,94226,0,8,0.3,467.60278071112225,False,0.02823461770791756,0,1.9190000000000003,113776,0,87,0.5,4959.0,False,-0.050874786712059236,12,5.540000000000001,87419,407,0,0.0,23789.291468678344,False,-0.18919031624303667,0.1,612384,0.0,0.0,16,0,0,12,8,8.0,22,34,24,172.0,161.0,11,19,24,710,1.6420534458011389,120.76196583174169
64,24,0,0,0,10.0,20,10.0,4.425706160472649,4,1.0,33.081730056043405,3,18.0,58.71901036398697,10,62.0,56.99999999999999,10,57.0,0,0.8030000000000002,33045,645,0,0.0,6450.0,False,-0.10426750963153215,4,1.9320000000000004,29533,655,0,0.0,6550.0,False,-0.18976587967993677,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,82015,0,20,0.4,661.6346011208681,False,0.08279947534563811,0,2.027,95113,0,3,0.3,176.1570310919609,False,0.03630373060268189,2,2.101000000000001,94746,0,0,0.0,0.0,False,0.03135000979687806,0,1.9190000000000003,113466,0,92,0.5,5243.999999999999,False,-0.052242278772441156,10,5.628000000000002,86887,412,0,0.0,24192.23226996263,False,-0.19188880342418935,0.15000000000000002,611762,0.0,0.0,14,0,0,13,8,7.4,20,33,21,158.0,131.0,10,14,21,564,1.7066465020179749,122.46861233375967
65,21,0,0,0,10.0,20,10.0,4.555032497906614,1,11.0,33.081730056043405,0,,57.251322122505265,18,47.55555555555556,56.99999999999999,20,57.0,1,0.8130000000000002,32931,655,0,0.0,6550.0,False,-0.10584806875432184,0,1.9280000000000004,29433,665,0,0.0,6650.0,False,-0.1910006914946162,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,82004,0,21,0.1,694.7163311769115,False,0.08287233448945368,10,2.1270000000000002,95159,0,0,0.0,0.0,False,0.03584568828511092,5,2.149,94806,0,0,0.0,0.0,False,0.03200313500097969,0,1.9190000000000003,113490,3,92,1.0,5415.753966367515,False,-0.051345228610515756,10,5.718000000000001,86352,417,0,0.0,23873.801325084696,False,-0.19755646997197784,0.1375,611132,0.0,0.0,17,0,0,7,10,9.76923076923077,24,31,26,146.0,92.0,10,11,26,770,1.5185858346521854,123.98719816841185
66,26,0,0,0,10.0,20,10.0,4.40183163271881,5,3.0,36.66910876943016,15,51.333333333333336,57.436499647188555,5,62.0,57.0,7,57.0,1,0.8220000000000001,32827,664,0,0.0,6640.0,False,-0.10730514669564359,4,1.9680000000000002,29227,676,0,0.0,6760.0,False,-0.19472982317494814,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,82759,0,11,0.5,403.36019646373177,False,0.09088456256139946,5,2.1670000000000003,94709,0,10,1.0,574.3649964718855,False,0.034073351383928106,0,2.1440000000000006,94546,0,5,0.5,287.1824982359428,False,0.030735976847995745,0,1.9190000000000003,113490,0,95,0.3,5415.0,False,-0.05134830635087805,7,5.7780000000000005,85927,422,0,0.0,24238.20285111357,False,-0.1995387149203035,0.2875,610442,0.0,0.0,11,0,0,10,6,6.0,24,34,26,190.0,118.0,13,13,26,970,1.80783124640584,125.79502941481769
67,26,0,0,0,10.000000000000002,20,10.0,4.42436888248047,7,4.571428571428571,35.402278159282474,5,18.0,58.24910236550227,25,62.0,57.0,20,57.0,2,0.841,32659,678,0,0.0,6780.000000000001,False,-0.10972537785241529,5,2.0140000000000002,29052,682,0,0.0,6820.000000000001,False,-0.19831077743751852,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,82817,0,13,0.7,460.22961607067214,False,0.0920211285886117,0,2.1620000000000004,95239,0,5,0.5,291.24551182751134,False,0.03830168676021338,10,2.2440000000000007,94921,0,0,0.0,0.0,False,0.03325495830884114,0,1.9190000000000003,113782,0,89,1.0,5073.0,False,-0.05036044641472156,4,5.811000000000002,84944,437,0,0.0,25454.85773372449,False,-0.2025975910352752,0.275,610371,0.0,0.0,22,0,0,9,6,6.0,23,32,29,142.0,108.0,10,16,29,2132,1.7359495116397738,127.53097892645746
68,29,0,0,0,10.0,20,10.0,4.42436888248047,0,,36.42573334191975,5,50.0,58.3918763503362,5,62.0,56.99999999999999,20,57.0,0,0.839,32529,691,0,0.0,6910.0,False,-0.11133063321149857,0,2.0090000000000003,28982,689,0,0.0,6890.0,False,-0.19917514570779413,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,83067,0,8,0.0,291.405866735358,False,0.09419851586960613,0,2.1620000000000004,95239,0,5,0.0,291.959381751681,False,0.03830557214721272,5,2.2840000000000007,94731,0,5,0.5,291.959381751681,False,0.032775778752485614,0,1.9190000000000003,114238,0,81,0.0,4616.999999999999,False,-0.0484990243862614,12,5.927000000000001,84331,442,0,0.0,25809.2093468486,False,-0.2061557171501931,0.0625,610074,0.0,0.0,18,0,0,9,9,9.0,27,36,28,266.0,97.0,16,13,28,906,1.864134938456118,129.39511386491358
69,28,0,0,0,10.0,20,10.0,4.53797820761665,3,6.333333333333333,35.09409199018258,5,18.0,58.8292521180777,10,64.0,56.999999999999986,20,57.0,1,0.849,32415,701,0,0.0,7010.0,False,-0.11291119233428826,2,2.0290000000000004,28840,699,0,0.0,6990.0,False,-0.2014471994468043,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,83138,0,6,0.3,210.56455194109546,False,0.09460061639167569,0,2.1620000000000004,95149,0,10,0.5,588.2925211807769,False,0.038938739692491176,5,2.3290000000000006,95121,0,0,0.0,0.0,False,0.03543204232251323,0,1.9190000000000003,114922,0,69,0.0,3932.999999999999,False,-0.04570689134357116,8,5.995000000000003,83536,452,0,0.0,26590.821957371118,False,-0.20945560770787466,0.1,610078,0.0,0.0,20,0,0,10,8,8.0,23,33,22,239.0,112.0,15,13,22,1294,1.818642913363874,131.21375677827746
70,22,0,0,0,10.0,20,10.0,4.202365258325792,11,2.8181818181818183,35.09409199018258,0,,59.519171155687786,20,63.5,56.999999999999986,20,57.0,1,0.8580000000000001,32291,712,0,0.0,7120.0,False,-0.11461523263854588,10,2.1270000000000002,28484,708,0,0.0,7080.0,False,-0.20912772893411044,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,83107,1,16,1.0,565.707837101247,False,0.09652794801444625,5,2.2120000000000006,95849,0,0,0.0,0.0,False,0.043356628132279626,5,2.3740000000000006,95191,0,0,0.0,0.0,False,0.03619402172729846,0,1.9190000000000007,115549,0,58,0.0,3305.999999999999,False,-0.04314743605443843,9,6.077000000000002,82096,472,0,0.0,28093.048785484636,False,-0.21507976852447758,0.125,609524,0.0,0.0,20,0,0,10,10,10.0,24,34,27,163.0,108.0,11,11,27,1467,1.7356516532599926,132.94940843153745
71,27,0,0,0,10.0,20,10.0,4.202365258325792,0,,35.09409199018258,0,,59.69577656846208,5,64.0,56.99999999999999,20,57.0,0,0.857,32201,721,0,0.0,7210.0,False,-0.11572656327175738,0,2.1170000000000004,28374,719,0,0.0,7190.0,False,-0.21048602193025784,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.9110000000000003,83107,0,17,0.1,596.5995638331038,False,0.0967310521100415,5,2.2570000000000006,95919,0,0,0.0,0.0,False,0.044118607537064855,0,2.369000000000001,95191,0,0,0.0,0.0,False,0.03619402172729846,0,1.9190000000000003,115685,0,55,0.5,3134.9999999999995,False,-0.04273514740339791,12,6.188000000000001,81795,472,0,0.0,28176.406540314103,False,-0.21719690032283379,0.075,609229,0.0,0.0,16,0,0,18,8,8.0,20,38,25,231.0,120.0,17,10,25,656,1.8104883348569274,134.75989676639438
72,25,0,0,0,10.0,20,10.0,4.202365258325792,0,,34.84793353696055,11,33.45454545454545,59.876362385255035,5,64.0,56.99999999999999,20,57.0,0,0.857,32101,731,0,0.0,7310.0,False,-0.11696137508643682,0,2.1170000000000004,28274,729,0,0.0,7290.0,False,-0.21172083374493728,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,83475,0,6,0.0,209.0876012217633,False,0.09902225934083142,5,2.3020000000000005,95935,0,3,0.3,179.6290871557651,False,0.04527044329325198,0,2.3690000000000007,94877,0,8,0.8,479.0108990820403,False,0.03538311725274873,0,1.9190000000000003,115935,0,50,0.5,2849.9999999999995,False,-0.04185750324524235,10,6.276000000000001,81579,472,0,0.0,28261.643045840377,False,-0.2186124117423058,0.2,609133,0.0,0.0,18,0,0,5,6,6.0,27,32,25,138.0,137.0,9,16,25,1138,1.556389443576336,136.3162862099707
73,25,0,0,0,10.0,20,10.0,4.135232783034404,3,3.0,33.442754003657626,6,18.0,60.04076382516645,9,62.0,56.999999999999986,20,57.0,0,0.857,32011,740,0,0.0,7400.0,False,-0.11807270571964833,3,2.1470000000000002,28098,740,0,0.0,7400.0,False,-0.21470907833646152,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,83574,0,3,0.3,100.32826201097288,False,0.09960899066398617,0,2.2970000000000006,95881,0,6,0.3,360.24458295099873,False,0.045665668380853695,1,2.3790000000000004,95331,0,3,0.3,180.12229147549937,False,0.03869833394006218,0,1.9190000000000003,116733,0,36,0.0,2051.9999999999995,False,-0.038600014695437064,6,6.3260000000000005,80919,481,0,0.0,28879.607399905064,False,-0.22147816747938529,0.11249999999999999,609504,0.0,0.0,24,0,0,8,6,5.111111111111111,25,33,31,175.0,116.0,10,15,31,1106,3.3782593868672848,139.694545596838
74,31,0,0,0,10.0,20,10.0,4.135232783034404,0,,32.75889508470867,3,18.0,60.45360496853638,15,63.333333333333336,56.99999999999998,20,57.0,0,0.8570000000000002,31881,753,0,0.0,7530.0,False,-0.1196779610787316,0,2.1440000000000006,28028,747,0,0.0,7470.0,False,-0.21557344660673713,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,0.911,83628,0,0,0.0,0.0,False,0.09965943010427487,0,2.2970000000000006,95827,0,9,0.3,544.0824447168275,False,0.04607843187205728,12,2.4980000000000007,95586,0,0,0.0,0.0,False,0.04049376265430083,0,1.9190000000000003,116983,0,31,0.5,1766.9999999999993,False,-0.03772237053728151,10,6.420000000000002,80065,491,0,0.0,29682.720039551365,False,-0.22517197727288862,0.1,608955,0.0,0.0,21,0,0,14,9,8.4,20,34,31,219.0,138.0,15,16,31,824,1.917952855117619,141.61249845195562
75,31,0,0,0,10.0,20,10.0,4.135232783034404,0,,34.21719940003348,5,52.0,59.294249360031195,13,49.69230769230769,56.99999999999998,20,57.0,0,0.857,31821,759,0,0.0,7590.0,False,-0.12041884816753927,0,2.1440000000000006,27888,761,0,0.0,7610.0,False,-0.21730218314728836,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,5,0.9610000000000001,83683,0,0,0.0,0.0,False,0.10038264802955989,4,2.3370000000000006,96273,0,0,0.0,0.0,False,0.04797204624126445,0,2.4860000000000007,95326,0,5,0.5,296.471246800156,False,0.03927716046633223,0,1.9190000000000003,117217,0,29,0.8,1652.9999999999993,False,-0.03627731922571375,10,6.510000000000002,79533,496,0,0.0,29409.947682575472,False,-0.2306287700630456,0.1625,608698,0.0,0.0,18,0,0,14,8,7.5,25,39,31,240.0,134.0,16,15,31,1080,1.9889566963538527,143.60145514830947
76,31,0,0,0,10.0,20,10.0,4.274314182925438,1,11.0,36.63638598507726,10,51.0,59.50132035274914,9,62.0,56.99999999999998,20,57.0,1,0.867,31727,767,0,0.0,7670.0,False,-0.12175244492739307,0,2.144,27768,773,0,0.0,7730.0,False,-0.2187839573249037,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,10,1.056,83732,0,1,0.1,36.63638598507726,False,0.10126784300901437,0,2.3330000000000006,96023,0,5,0.5,297.5066017637457,False,0.046869933390828726,4,2.5260000000000007,95424,0,5,0.5,297.5066017637457,False,0.04034956676988082,0,1.9190000000000003,117343,0,26,0.9,1481.9999999999995,False,-0.035946671891710955,8,6.580000000000002,79385,496,0,0.0,29512.654894963573,False,-0.23141780395077202,0.25,608359,0.0,0.0,18,0,0,15,8,7.444444444444445,24,39,30,242.0,131.0,16,15,30,884,1.8988615395501256,145.5003166878596
77,30,0,0,0,10.0,20,10.0,4.115787568735938,9,3.3333333333333335,35.780753209781274,30,34.0,59.97698873011369,15,63.333333333333336,56.99999999999998,20,57.0,1,0.8760000000000001,31623,776,0,0.0,7760.0,False,-0.12320952286871481,8,2.224,27462,784,0,0.0,7840.0,False,-0.2249827126345945,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,29,1.336,83533,0,9,0.9,322.02677888803146,False,0.10052746767799738,5,2.3830000000000005,95393,20,10,1.0,1315.3849514967624,False,0.045552135455428334,0,2.5220000000000007,95734,0,0,0.0,0.0,False,0.042104804824418175,0,1.9190000000000003,117283,0,26,1.0,1481.9999999999995,False,-0.03643651979393732,10,6.6720000000000015,78841,501,0,0.0,30048.471353786957,False,-0.2336718535281827,0.3625,606826,0.0,0.0,18,0,0,7,11,10.966666666666667,31,38,27,266.0,161.0,15,15,27,1400,1.756532322615385,147.25684901047498
78,27,0,0,0,10.0,20,10.0,4.072678530961903,1,2.0,35.780753209781274,0,,60.30299235866803,15,62.666666666666664,56.99999999999998,20,57.0,0,0.8750000000000002,31543,784,0,0.0,7840.0,False,-0.12419737232045837,1,2.2260000000000004,27319,796,0,0.0,7960.0,False,-0.22703250024696237,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83531,0,10,0.1,357.8075320978127,False,0.1007364168634553,0,2.3780000000000006,96013,10,10,1.0,960.8374556844931,False,0.05037139668476092,5,2.572000000000001,95804,0,0,0.0,0.0,False,0.042866784229203404,0,1.9190000000000007,116913,5,26,1.0,1783.5149617933398,False,-0.03822644459496376,10,6.762000000000002,78619,501,0,0.0,30211.79917169268,False,-0.23481757585828417,0.2625,606699,0.0,0.0,19,0,0,6,8,8.0,32,38,28,236.0,144.0,14,13,28,1390,1.7483966704457998,149.00524568092078
79,28,0,0,0,10.0,20,10.0,4.126298717832568,5,4.6,35.780753209781274,0,,60.37589969591127,5,62.0,56.999999999999986,20,57.0,1,0.8850000000000002,31439,793,0,0.0,7930.0,False,-0.1256544502617801,4,2.2650000000000006,27121,807,0,0.0,8070.0,False,-0.23056406203694557,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83508,0,15,0.5,536.7112981467191,False,0.10161022037204119,0,2.3780000000000006,96013,0,20,1.0,1207.5179939182253,False,0.05171400732544256,5,2.6170000000000004,95864,0,0,0.0,0.0,False,0.04351990943330503,0,1.9190000000000003,117173,0,26,1.0,1481.9999999999995,False,-0.037334574281352305,10,6.852000000000002,78405,501,0,0.0,30248.325747651546,False,-0.23641559615448357,0.3125,606480,0.0,0.0,19,0,0,16,7,7.0,25,41,23,220.0,115.0,15,13,23,770,1.6831127041950822,150.68835838511586
80,23,0,0,0,10.0,20,10.0,3.9911212312017414,2,1.0,35.780753209781274,0,,60.541017278725434,5,64.0,56.999999999999986,20,57.0,0,0.8840000000000001,31289,808,0,0.0,8080.0,False,-0.12750666798379928,2,2.2810000000000006,27023,812,0,0.0,8120.0,False,-0.23236688728637755,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83506,0,17,0.2,608.2728045662817,False,0.10205441757660377,0,2.3780000000000006,96013,0,20,0.0,1210.8203455745088,False,0.0517319810679386,5,2.6620000000000004,95934,0,0,0.0,0.0,False,0.04428188883809026,0,1.9190000000000003,117572,0,19,0.0,1082.9999999999998,False,-0.03570583000644966,13,6.972000000000002,77741,506,0,0.0,30633.754743035068,False,-0.24026323306540667,0.025,606035,0.0,0.0,16,0,0,9,10,10.0,21,30,22,134.0,112.0,10,13,22,599,1.451226668432355,152.13958505354822
