index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
51,23,0,0,0,10.000000000000002,20,10.0,22.99995051048956,10,26.0,13.426214531626265,5,14.0,33.72156847372879,2,72.5,48.99999999999998,10,49.0,0,0.542,44440,22,32,1.0,955.9984163356659,False,0.15809826247016542,0,3.4040000000000012,27914,504,0,0.0,5040.000000000001,False,-0.21533543030990562,0,0.2,56411,0,5,0.0,67.13107265813133,False,0.0036195219915909098,5,8.962000000000002,11437.0,861,0,0.0,19802.957389531508,False,-0.6205885618184998,0,0.6680000000000001,97783,0,14,0.5,472.10195863220304,False,0.07999262860229954,0,12.359000000000002,17560,782,0,0.0,10499.299763731738,False,-0.7486789201967202,0,0.6950000000000001,120681,0,65,0.0,3184.9999999999986,False,0.08086116365822181,10,4.413,61952,1145,0,0.0,38611.19590241946,False,-0.2817071411416498,0.1875,438178,0.0,0.0,12,0,0,11,5,5.0,19,30,22,182.0,47.0,13,10,22,605,1.408096658065915,120.7351285321638
52,22,0,0,0,10.000000000000002,20,10.0,22.99995051048956,0,,13.44836537749981,5,14.0,33.79855559378757,39,34.282051282051285,48.99999999999998,12,49.0,0,0.542,44330,23,42,1.0,1195.9979214405614,False,0.158356081078747,0,3.4040000000000012,27824,513,0,0.0,5130.000000000001,False,-0.2164956427576961,0,0.2,56411,0,5,0.0,67.24182688749904,False,0.003620506631172138,5,9.007000000000001,11352.0,861,0,0.0,19802.957389531508,False,-0.6220999147460793,0,0.6680000000000001,97945,0,15,0.5,506.97833390681353,False,0.08196971283237378,35,12.709000000000003,16110,782,0,0.0,10516.621725204852,False,-0.7645598688548526,0,0.6950000000000002,120297,2,75,1.0,3742.5971111875733,False,0.0799312143591552,12,4.523000000000001,60752,1172,0,0.0,39611.907155919034,False,-0.28789178811272814,0.3125,435021,0.0,0.0,11,0,0,10,11,11.0,18,28,26,140.0,109.0,10,12,26,432,1.457500010728836,122.19262854289263
53,26,0,0,0,10.000000000000002,20,10.0,23.329953919263183,15,26.0,13.44836537749981,0,,34.97718803073453,8,72.625,48.99999999999998,11,49.0,0,0.542,44640,21,37,1.0,1073.2082950127378,False,0.16476574401862445,0,3.4040000000000012,27704,525,0,0.0,5250.000000000001,False,-0.21804259268808332,0,0.2,56411,0,5,0.0,67.24182688749904,False,0.003620506631172138,0,9.002,10962.0,876,0,0.0,20437.039633274548,False,-0.6233971690290487,0,0.6680000000000001,98526,0,7,0.0,244.8403162151417,False,0.08692713844475562,0,12.674000000000005,16110,782,0,0.0,10516.621725204852,False,-0.7645598688548526,0,0.6950000000000001,120181,0,79,0.4,3870.999999999998,False,0.07947333062249173,11,4.621000000000001,60075,1178,0,0.0,41203.12750020528,False,-0.2868433096714934,0.175,434609,0.0,0.0,14,0,0,11,5,5.0,19,30,24,216.0,75.0,14,12,24,1171,1.4826194364577532,123.67524797935039
54,24,0,0,0,10.000000000000002,20,10.0,23.467326068900892,11,25.0,13.44836537749981,0,,35.75443580622428,34,41.1764705882353,48.999999999999986,12,49.0,0,0.542,44855,17,36,1.0,1014.8237384804321,False,0.16955633138865103,0,3.4040000000000017,27564,539,0,0.0,5390.000000000001,False,-0.21984736760686846,0,0.2,56411,0,5,0.0,67.24182688749904,False,0.003620506631172138,0,9.002,10687.0,887,0,0.0,20815.51822311509,False,-0.6249220477666195,3,0.6980000000000001,99119,0,0,0.0,0.0,False,0.0921120770391917,24,12.914000000000005,15243,782,0,0.0,10516.621725204852,False,-0.7741126404808071,0,0.6950000000000001,119911,0,89,1.0,4360.999999999999,False,0.07925233810087867,12,4.730000000000001,58706,1202,0,0.0,42976.831839081584,False,-0.29110535226613865,0.25,432496,0.0,0.0,10,0,0,9,10,9.6,23,32,25,219.0,44.0,14,10,25,824,1.3767344914376736,125.05198247078806
55,25,0,0,0,10.000000000000002,20,10.0,23.528459296950896,5,25.0,13.44836537749981,0,,35.885214257726936,8,39.875,48.999999999999986,8,49.0,0,0.542,44900,15,41,1.0,1114.6668311749868,False,0.1720036460472204,0,3.4040000000000004,27444,551,0,0.0,5510.000000000001,False,-0.22139431753725572,0,0.2,56411,0,5,0.0,67.24182688749904,False,0.003620506631172138,0,9.002,10562.0,892,0,0.0,20987.385692880198,False,-0.6256166702860885,3,0.7250000000000001,99189,0,0,0.0,0.0,False,0.09288335041152944,5,12.940000000000001,15113,782,0,0.0,10516.621725204852,False,-0.7755450053151486,0,0.6950000000000001,119748,0,95,0.6,4654.999999999999,False,0.07911090288704631,8,4.798000000000001,58418,1204,0,0.0,43205.79796630323,False,-0.2926391900787474,0.2,431785,0.0,0.0,8,0,0,11,7,7.0,18,29,24,188.0,66.0,13,12,24,325,1.4379659062251449,126.4899483770132
56,24,0,0,0,10.000000000000002,20,10.0,23.528459296950896,0,,13.471054073570945,5,14.0,36.07130323081356,11,39.90909090909091,48.99999999999999,10,49.0,0,0.542,44770,18,51,1.0,1379.9514241444956,False,0.1720717710532731,0,3.4040000000000004,27374,558,0,0.0,5580.000000000001,False,-0.22229670499664828,0,0.2,56411,0,5,0.0,67.35527036785473,False,0.0036215151790318263,5,9.052000000000001,10477.0,892,0,0.0,20987.385692880198,False,-0.627128023213668,5,0.7720000000000002,99179,0,5,0.5,180.3565161540678,False,0.09376676977574717,6,12.995000000000001,14953,782,0,0.0,10534.36428553248,False,-0.7772101704209363,0,0.6950000000000002,119477,0,103,0.8,5046.999999999999,False,0.0784479253222071,10,4.8900000000000015,58071,1207,0,0.0,43538.062999591966,False,-0.2942380045277303,0.2875,430712,0.0,0.0,8,0,0,9,10,10.0,18,27,19,123.0,49.0,10,14,19,200,1.357897032983601,127.84784540999681
57,19,0,0,0,10.000000000000002,20,10.0,23.805891696322615,17,25.647058823529413,13.494170447490635,5,14.0,35.91032013839191,6,30.166666666666668,49.0,9,49.0,0,0.542,45076,21,44,1.0,1257.459234638195,False,0.17838213833133346,0,3.4040000000000012,27304,565,0,0.0,5650.000000000001,False,-0.22319909245604083,0,0.2,56411,0,5,0.0,67.47085223745317,False,0.0036225427378376693,5,9.097000000000001,9956.0,909,0,0.0,21639.555551957255,False,-0.6305937345356835,0,0.7670000000000001,99185,0,9,0.5,323.1928812455272,False,0.09461977810049425,5,13.039,14823,782,0,0.0,10552.441289937677,False,-0.7785429473113539,0,0.6950000000000001,119372,0,108,0.5,5292.0,False,0.07860262008733625,9,4.9700000000000015,57839,1208,0,0.0,43379.66672717743,False,-0.29698890296139957,0.25,429966,0.0,0.0,12,0,0,8,6,6.0,19,27,24,163.0,56.0,10,9,24,712,1.3028119103983045,129.1506573203951
58,24,0,0,0,10.000000000000002,20,10.0,24.120419206468245,27,25.48148148148148,13.517595330340479,5,14.0,35.761975871807806,11,33.09090909090909,48.99999999999999,14,49.0,0,0.542,45664,21,27,1.0,861.2513185746426,False,0.1884346325810168,0,3.4040000000000004,27204,575,0,0.0,5750.000000000001,False,-0.2244882173980302,0,0.2,56411,0,5,0.0,67.58797665170239,False,0.00362358401034568,5,9.142000000000001,9183.0,936,0,0.0,22576.712377254276,False,-0.6360065399152374,0,0.7670000000000001,99179,0,13,0.5,464.9056863335015,False,0.09533437833346287,10,13.134000000000002,14653,782,0,0.0,10570.759548326254,False,-0.780315122751869,0,0.6950000000000001,119372,0,108,0.0,5291.999999999999,False,0.07860262008733625,14,5.101000000000002,57156,1219,0,0.0,43593.848587733715,False,-0.30207976686290633,0.1875,428822,0.0,0.0,11,0,0,10,8,8.0,17,27,20,136.0,53.0,13,11,20,952,1.380023687146604,130.53068100754172
59,20,0,0,0,10.000000000000002,20,10.0,24.120419206468245,0,,13.517595330340479,0,,35.279647320061194,17,29.941176470588236,49.0,11,49.0,0,0.542,45574,20,37,1.0,1092.4555106393252,False,0.18909471859226684,0,3.4040000000000012,27094,586,0,0.0,5860.000000000001,False,-0.22590625483421853,0,0.2,56411,0,5,0.0,67.58797665170239,False,0.00362358401034568,0,9.137000000000002,9183.0,936,0,0.0,22576.712377254276,False,-0.6360065399152374,0,0.7670000000000001,99500,0,5,0.0,176.39823660030598,False,0.09728180255732381,9,13.214000000000002,14380,782,0,0.0,10570.759548326254,False,-0.783323088903986,0,0.6950000000000001,119115,3,118,1.0,5887.838941960184,False,0.0789643359703348,11,5.197000000000001,56705,1223,0,0.0,43147.008672434844,False,-0.3080414375455915,0.25,427962,0.0,0.0,11,0,0,6,7,7.0,17,23,21,114.0,67.0,9,11,21,521,1.2521987780928612,131.78287978563458
60,21,0,0,0,10.000000000000002,20,10.0,24.120419206468245,0,,13.541202905352964,5,14.0,35.52311151130841,2,58.0,49.0,9,49.0,0,0.542,45454,22,47,1.0,1353.6597027040075,False,0.18936806712092008,0,3.4040000000000012,27014,594,0,0.0,5940.000000000001,False,-0.22693755478781003,0,0.2,56411,0,5,0.0,67.70601452676482,False,0.0036246334038047027,5,9.187000000000001,9098.0,936,0,0.0,22576.712377254276,False,-0.6375178928428169,0,0.7670000000000001,99546,0,8,0.5,284.18489209046726,False,0.0983824463253808,0,13.205000000000004,14380,782,0,0.0,10589.220671986019,False,-0.7832213848103988,0,0.6950000000000002,118999,0,123,0.5,6027.0,False,0.07855400173258137,9,5.276000000000002,56565,1223,0,0.0,43444.76537833018,False,-0.3079629555613643,0.25,427467,0.0,0.0,9,0,0,9,4,4.0,16,25,20,147.0,79.0,11,10,20,316,1.3817701246589422,133.16464991029352
61,20,0,0,0,10.000000000000002,20,10.0,24.206259507373883,14,25.0,13.541202905352964,0,,36.17472706678903,26,40.38461538461539,49.0,8,49.0,0,0.542,45694,23,43,1.0,1270.869158817077,False,0.19448859329161394,0,3.4040000000000012,26924,603,0,0.0,6030.000000000001,False,-0.22809776723560046,0,0.2,56411,0,5,0.0,67.70601452676482,False,0.0036246334038047027,0,9.182000000000002,8748.0,950,0,0.0,22995.94653200519,False,-0.6400139886203554,1,0.7770000000000001,100130,0,0,0.0,0.0,False,0.1032514681739552,17,13.375000000000004,13843,782,0,0.0,10589.220671986019,False,-0.7891381533953326,0,0.6950000000000001,118824,0,128,0.5,6272.0,False,0.07808991743719393,8,5.347000000000001,55573,1244,0,0.0,45001.36047108556,False,-0.3098520213254002,0.1875,426147,0.0,0.0,14,0,0,10,7,6.5,18,28,21,182.0,59.0,12,8,21,1027,1.316834761761129,134.48148467205465
62,21,0,0,0,10.000000000000002,20,10.0,24.273759917196813,12,25.0,13.541202905352964,0,,36.33854256516974,13,38.53846153846154,49.0,8,49.0,0,0.542,45934,19,41,1.0,1185.2241566050693,False,0.19957232192808055,0,3.4040000000000017,26784,617,0,0.0,6170.000000000001,False,-0.2299025421543856,0,0.2,56411,0,5,0.0,67.70601452676482,False,0.0036246334038047027,0,9.182000000000002,8448.0,962,0,0.0,23351.357040343333,False,-0.6421884653514043,5,0.8260000000000001,100230,0,0,0.0,0.0,False,0.10435328727729482,8,13.438000000000004,13604,782,0,0.0,10589.220671986019,False,-0.7917715010523142,0,0.6950000000000001,118662,0,136,0.8,6664.0,False,0.0783904672665877,8,5.419000000000001,55110,1249,0,0.0,45386.839663897,False,-0.31224104244869877,0.225,425183,0.0,0.0,8,0,0,10,8,8.0,21,31,22,204.0,82.0,14,7,22,500,1.3195818662643433,135.801066538319
63,22,0,0,0,10.0,20,10.0,24.39976495122477,10,26.0,13.541202905352964,0,,36.62507870314901,17,39.470588235294116,48.99999999999999,11,49.0,0,0.542,46084,20,41,1.0,1200.3903630002155,False,0.20363520810344218,0,3.4040000000000004,26694,626,0,0.0,6260.0,False,-0.23106275460217604,0,0.2,56411,0,5,0.0,67.70601452676482,False,0.0036246334038047027,0,9.182000000000002,8188.0,972,0,0.0,23716.57153259048,False,-0.6435645567060465,5,0.871,100308,0,0,0.0,0.0,False,0.10521270617789971,12,13.550000000000002,13318,782,0,0.0,10589.220671986019,False,-0.7949227036878656,0,0.6950000000000001,118381,0,144,0.8,7055.999999999999,False,0.07763909269310326,11,5.521000000000002,54507,1258,0,0.0,46074.349008561454,False,-0.31453269359580704,0.225,423891,0.0,0.0,9,0,0,12,11,11.0,16,28,24,204.0,77.0,14,8,24,460,1.336013525724411,137.1370800640434
64,24,0,0,0,10.0,20,10.0,24.54169483584373,12,26.0,13.541202905352964,0,,36.856626752174655,19,38.89473684210526,49.0,11,49.0,0,0.542,46306,19,39,1.0,1147.1260985979056,False,0.20867227992829762,0,3.4040000000000004,26584,637,0,0.0,6370.0,False,-0.23248079203836436,0,0.2,56411,0,5,0.0,67.70601452676482,False,0.0036246334038047027,0,9.182000000000002,7876.0,984,0,0.0,24149.02771847023,False,-0.6452674408485782,4,0.9060000000000001,100378,0,0,0.0,0.0,False,0.10598397955023744,15,13.688000000000004,12993,782,0,0.0,10589.220671986019,False,-0.7985036157737193,0,0.6950000000000002,118168,0,151,0.7,7399.0,False,0.07727224510722557,11,5.620000000000001,53773,1270,0,0.0,46807.915975261814,False,-0.31777877775550345,0.2125,422489,0.0,0.0,9,0,0,13,8,8.0,19,32,19,199.0,67.0,14,10,19,512,1.460076691582799,138.5971567556262
65,19,0,0,0,10.0,20,10.0,24.54169483584373,0,,13.564863356597176,5,14.0,36.78662986419819,20,36.2,49.0,8,49.0,0,0.542,46166,23,49,1.0,1432.5430469563428,False,0.20874211116068095,0,3.4040000000000012,26524,643,0,0.0,6430.0,False,-0.23325426700355797,0,0.2,56411,0,5,0.0,67.82431678298587,False,0.0036256851476945532,5,9.232000000000001,7791.0,984,0,0.0,24149.02771847023,False,-0.6467787937761578,5,0.952,100448,0,5,0.5,183.93314932099094,False,0.10776855821087168,15,13.823000000000002,12533,782,0,0.0,10607.723144858992,False,-0.8034700517587292,0,0.6950000000000001,118035,0,158,0.7,7742.0,False,0.0776125735905097,8,5.689000000000001,53051,1283,0,0.0,47197.24611576628,False,-0.32244026078988786,0.275,420959,0.0,0.0,9,0,0,13,8,8.0,15,28,20,134.0,65.0,10,9,20,200,1.481597363948822,140.07875411957502
66,20,0,0,0,10.0,20,10.0,24.631597033855343,8,26.0,13.564863356597176,0,,36.521677034446924,11,32.45454545454545,49.0,10,49.0,0,0.542,46264,24,51,1.0,1496.2114487266224,False,0.21208956129436682,0,3.4040000000000004,26434,652,0,0.0,6520.0,False,-0.2344144794513484,0,0.2,56411,0,5,0.0,67.82431678298587,False,0.0036256851476945532,0,9.227000000000002,7583.0,992,0,0.0,24434.5442575845,False,-0.6479388323679833,0,0.9470000000000003,100598,0,3,0.0,109.56503110334077,False,0.10901158579922296,9,13.898000000000001,12317,782,0,0.0,10607.723144858992,False,-0.8058499810219428,0,0.6950000000000001,118035,0,158,0.0,7742.0,False,0.0776125735905097,10,5.7810000000000015,52524,1294,0,0.0,47259.05008257432,False,-0.32682561885607947,0.125,420166,0.0,0.0,12,0,0,10,4,4.0,16,26,20,139.0,32.0,11,9,20,558,1.332035981118679,141.4107901006937
67,20,0,0,0,10.000000000000002,20,10.0,24.657955183680098,9,25.0,13.58844570200452,5,14.0,37.52194438098196,4,78.0,49.0,11,49.0,0,0.542,46399,23,52,1.0,1512.213669551365,False,0.21577648725766208,0,3.4040000000000012,26324,663,0,0.0,6630.000000000001,False,-0.23583251688753673,0,0.2,56411,0,5,0.0,67.9422285100226,False,0.0036267334196583936,5,9.277000000000001,7273.0,1001,0,0.0,24682.613138863777,False,-0.6512454158099628,1,0.9570000000000003,100793,0,5,0.5,187.60972190490978,False,0.11159008870693216,0,13.889000000000003,12317,782,0,0.0,10626.164538967534,False,-0.8057483856203377,0,0.6950000000000001,118035,0,158,0.0,7742.0,False,0.0776125735905097,11,5.881000000000003,52004,1298,0,0.0,48703.48380651458,False,-0.32503808228650094,0.1875,419556,0.0,0.0,10,0,0,10,7,6.25,14,24,19,121.0,88.0,9,11,19,425,1.2821104498580098,142.6929005505517
68,19,0,0,0,10.0,20,10.0,24.657955183680098,0,,13.58844570200452,0,,38.9833805712943,10,60.8,48.99999999999999,11,49.0,0,0.542,46289,24,62,1.0,1768.793221388166,False,0.2162480433840583,0,3.4040000000000012,26234,672,0,0.0,6720.0,False,-0.23699272933532717,0,0.2,56411,0,5,0.0,67.9422285100226,False,0.0036267334196583936,0,9.272000000000002,7273.0,1001,0,0.0,24682.613138863777,False,-0.6512454158099628,1,0.9660000000000002,101206,0,0,0.0,0.0,False,0.11510704172588944,4,13.929000000000002,12277,782,0,0.0,10626.164538967534,False,-0.8061891132616735,0,0.6950000000000002,118035,0,158,0.0,7741.999999999999,False,0.0776125735905097,11,5.980000000000001,51183,1308,0,0.0,50990.261787252944,False,-0.3221882600496219,0.125,418908,0.0,0.0,11,0,0,9,7,6.333333333333333,17,26,19,138.0,64.0,10,9,19,426,1.3092674808576703,144.00216803140938
69,19,0,0,0,10.0,20,10.0,24.657955183680098,0,,13.611820680689098,5,14.0,39.25930357965533,21,41.142857142857146,48.99999999999999,20,49.0,0,0.542,46179,25,72,1.0,2025.372773224967,False,0.21671959951045439,0,3.4040000000000012,26144,681,0,0.0,6810.0,False,-0.23815294178311763,0,0.2,56411,0,5,0.0,68.05910340344549,False,0.003627772473848653,5,9.322000000000001,7188.0,1001,0,0.0,24682.613138863777,False,-0.6527567687375423,6,1.0250000000000001,101277,0,5,0.5,196.29651789827665,False,0.11697074955595738,15,14.075000000000005,11902,782,0,0.0,10644.443772298875,False,-0.8102202328568028,0,0.6950000000000001,118203,0,158,0.6,7741.999999999999,False,0.07909764333574952,14,6.109000000000003,50120,1323,0,0.0,51940.058635884,False,-0.3273869020566271,0.2625,417424,0.0,0.0,10,0,0,8,11,11.0,17,25,25,153.0,67.0,10,9,25,494,1.241399286314845,145.24356731772423
70,25,0,0,0,10.0,20,10.0,24.77680416508158,11,26.0,13.611820680689098,0,,40.46210693839508,11,56.63636363636363,49.0,11,49.0,0,0.542,46365,25,71,1.0,2009.1530957207922,False,0.22130605238643825,0,3.4040000000000017,26044,691,0,0.0,6910.0,False,-0.239442066725107,0,0.2,56411,0,5,0.0,68.05910340344549,False,0.003627772473848653,0,9.317000000000002,6902.0,1012,0,0.0,25074.125815062558,False,-0.6543613572388244,1,1.0290000000000001,101673,0,0,0.0,0.0,False,0.12025253693848544,5,14.110000000000005,11847,782,0,0.0,10644.443772298875,False,-0.8108262333636396,0,0.6950000000000001,118301,0,156,0.0,7644.0,False,0.07953078867811113,9,6.185000000000001,49346,1334,0,0.0,53976.45065581904,False,-0.32522828237620427,0.125,416889,0.0,0.0,12,0,0,10,6,6.0,21,31,24,209.0,58.0,14,11,24,949,1.5252200476825237,146.76878736540675
71,24,0,0,0,10.0,20,10.0,24.77680416508158,0,,13.634863560216438,5,14.0,41.157956189139334,22,45.68181818181818,49.0,20,49.0,0,0.542,46285,23,81,1.0,2236.921137371608,False,0.22217966711405673,0,3.4040000000000004,25924,703,0,0.0,7030.0,False,-0.24098901665549424,0,0.2,56411,0,5,0.0,68.1743178010822,False,0.003628796765714338,5,9.367,6817.0,1012,0,0.0,25074.125815062558,False,-0.6558727101664039,6,1.088,101765,0,5,0.5,205.78978094569666,False,0.12239992607314808,16,14.265000000000002,11537,782,0,0.0,10662.463304089255,False,-0.814142601262193,0,0.6950000000000001,118732,0,147,0.1,7203.0,False,0.08139154571009317,10,6.276000000000002,48221,1355,0,0.0,55769.030636283795,False,-0.32725001044727203,0.2,415692,0.0,0.0,12,0,0,11,9,9.0,18,29,26,190.0,89.0,13,11,26,690,1.4000212186947465,148.1688085841015
72,26,0,0,0,10.0,20,10.0,24.882079302926282,15,25.666666666666668,13.657456735807184,5,14.0,39.14443993098177,35,30.6,49.000000000000014,16,49.0,0,0.542,46560,24,76,1.0,2131.0380270223977,False,0.22790488871013248,0,3.4040000000000004,25834,712,0,0.0,7120.0,False,-0.24214922910328468,0,0.2,56411,0,5,0.0,68.28728367903592,False,0.0036298010675399964,5,9.412,6347.0,1027,0,0.0,25553.895444105292,False,-0.6599643014517408,0,1.0820000000000003,101843,0,8,0.5,313.15551944785415,False,0.12385083308238215,33,14.579000000000002,10137,782,0,0.0,10680.131167401218,False,-0.8294707347623861,0,0.6950000000000002,118557,6,154,1.0,7780.866639585893,False,0.08239868217556487,13,6.396000000000002,47183,1374,0,0.0,53784.46046516895,False,-0.34519712327330165,0.3125,412872,0.0,0.0,13,0,0,13,11,11.0,20,33,20,271.0,50.0,18,8,20,880,1.4966864604502916,149.6654950445518
73,20,0,0,0,10.0,20,10.0,25.019551233366656,16,26.0,13.679492009671794,5,14.0,38.45625355086418,19,32.473684210526315,49.000000000000014,20,49.0,0,0.542,46896,22,70,1.0,1971.368586335666,False,0.23450946973567352,0,3.4040000000000012,25714,724,0,0.0,7240.0,False,-0.24369617903367194,0,0.2,56411,0,5,0.0,68.39746004835897,False,0.003630780569765504,5,9.457,5846.0,1043,0,0.0,26095.391936401422,False,-0.6640583210077929,0,1.0820000000000003,101926,0,10,0.5,384.5625355086418,False,0.12515873101019542,16,14.706000000000001,9735,782,0,0.0,10697.362751563343,False,-0.8338051171147581,0,0.6950000000000001,118929,0,152,0.8,7448.000000000002,False,0.08421583013630819,10,6.4830000000000005,46500,1391,0,0.0,53492.64868925208,False,-0.3525244033676958,0.2875,411957,0.0,0.0,16,0,0,8,7,7.0,18,26,20,140.0,50.0,10,10,20,1259,1.382362195290625,151.04785723984241
74,20,0,0,0,10.0,20,10.0,25.110684635635618,12,26.0,13.700872462856417,5,14.0,37.08771112292775,21,26.285714285714285,49.000000000000014,20,49.0,0,0.542,47148,18,68,1.0,1887.526555223222,False,0.2399258309083589,0,3.4040000000000004,25574,738,0,0.0,7380.0,False,-0.24550095395245708,0,0.2,56411,0,5,0.0,68.50436231428208,False,0.0036317309641923567,5,9.502,5449.0,1055,0,0.0,26491.772290595578,False,-0.6675932834533919,0,1.0820000000000003,102177,0,5,0.5,185.43855561463874,False,0.1268273039346767,11,14.800000000000002,9449,782,0,0.0,10714.082265953717,False,-0.8368642103485401,0,0.6950000000000001,118916,11,151,1.0,7806.964822352207,False,0.08568748485030936,9,6.563000000000001,46349,1391,0,0.0,51589.0061719925,False,-0.3622730134010196,0.3125,411473,0.0,0.0,17,0,0,8,6,6.0,22,30,19,150.0,64.0,12,8,19,1372,1.2951227128505707,152.34297995269299
75,19,0,0,0,10.0,20,10.0,25.101913410482318,10,25.0,13.700872462856417,0,,37.21514114663715,12,39.0,49.00000000000001,20,49.0,0,0.542,47298,18,68,1.0,1886.9301119127977,False,0.24378551683484753,0,3.4040000000000012,25474,748,0,0.0,7480.0,False,-0.24679007889444646,0,0.2,56411,0,5,0.0,68.50436231428208,False,0.0036317309641923567,0,9.497,5199.0,1065,0,0.0,26733.53778216367,False,-0.6698890686317485,0,1.0820000000000003,102512,0,0,0.0,0.0,False,0.1294967992155048,7,14.859000000000004,9253,782,0,0.0,10714.082265953717,False,-0.8390237757910857,0,0.6950000000000001,119108,10,152,1.0,7820.151411466372,False,0.08744299016789403,11,6.6640000000000015,45926,1394,0,0.0,51877.90675841219,False,-0.36473530948494515,0.25,411181,0.0,0.0,14,0,0,5,5,5.0,21,26,21,125.0,61.0,9,10,21,1226,2.089268676005304,154.4322486286983
76,21,0,0,0,10.0,20,10.0,25.18773729531788,12,26.0,13.700872462856417,0,,37.05904325607289,22,35.90909090909091,49.000000000000014,20,49.0,0,0.542,47500,19,66,1.0,1852.3906614909802,False,0.24854832493027096,0,3.4040000000000012,25384,757,0,0.0,7570.0,False,-0.2479502913422369,0,0.2,56411,0,5,0.0,68.50436231428208,False,0.0036317309641923567,0,9.497000000000002,4887.0,1077,0,0.0,27127.193067057357,False,-0.6719369048642685,4,1.122,102596,0,0,0.0,0.0,False,0.13042232726231007,18,15.032000000000002,8767,782,0,0.0,10714.082265953717,False,-0.8443786166333163,0,0.6950000000000002,119498,10,149,1.0,7671.590432560731,False,0.09023385619822473,7,6.7230000000000025,45282,1406,0,0.0,52105.014818038486,False,-0.3694242931861884,0.25,410325,0.0,0.0,15,0,0,8,7,7.0,23,31,17,175.0,76.0,13,8,17,1149,1.3943751258775592,155.82662375457585
77,17,0,0,0,10.0,20,10.0,25.18773729531788,0,,13.700872462856417,0,,37.51085003134833,14,42.857142857142854,49.00000000000002,17,49.0,0,0.542,47390,20,76,1.0,2114.2680344441587,False,0.24908817659006036,0,3.4040000000000012,25294,766,0,0.0,7660.0,False,-0.24911050379002733,0,0.2,56411,0,5,0.0,68.50436231428208,False,0.0036317309641923567,0,9.497000000000002,4887.0,1077,0,0.0,27127.193067057357,False,-0.6719369048642685,6,1.1780000000000002,102731,0,0,0.0,0.0,False,0.13190978305181855,8,15.094000000000005,8559,782,0,0.0,10714.082265953717,False,-0.8466704003682626,0,0.6950000000000001,119477,8,156,1.0,7944.0868002507905,False,0.09125261566859422,14,6.856000000000001,44547,1412,0,0.0,52965.32024426384,False,-0.3721190520116337,0.25,409296,0.0,0.0,9,0,0,7,8,8.0,23,30,14,197.0,11.0,13,4,14,347,1.370211916975677,157.19683567155153
