index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,24,0,0,0,10.000000000000002,20,10.0,29.905852099223747,17,31.0,25.16744397840929,19,45.0,37.22829269917302,4,20.0,50.00000000000001,20,50.0,0,1.7750000000000004,45936,7,23,1.0,757.8345982821462,False,0.28377961856975564,0,0.9380000000000002,45865,4,32,1.0,996.9872671751599,False,0.28512608125918404,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,18361.0,756,73,1.0,24446.04759743703,False,-0.455141028313288,0,0.254,73347,14,122,1.0,4894.195924996838,False,0.03372973585328102,0,12.395,-46080.305555555555,535,0,0.0,13464.58252844897,True,-1.5366540867054606,0,0.6500000000000001,81032,407,26,1.0,16451.915128563418,False,-0.03200384382997639,10,4.710000000000001,64590,689,0,0.0,25650.29366973021,False,-0.16043827788106246,0.625,385263,0.0,0.1,17,0,0,6,5,5.0,26,32,28,165.0,87.0,10,14,28,2162,1.7955833839951083,172.60166061425116
53,28,0,0,0,10.000000000000002,20,10.0,29.852251517007826,15,29.066666666666666,27.0953712606728,26,38.73076923076923,40.21892139453372,21,60.095238095238095,50.00000000000001,20,50.0,0,1.7750000000000004,46282,6,18,1.0,597.3405273061409,False,0.29114588972622635,0,0.9380000000000002,45755,5,42,1.0,1303.7945637143287,False,0.2863291648933438,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,18932.0,761,57,1.0,24261.999566301307,False,-0.4466079993025252,0,0.254,73602,30,111,1.0,5277.161412613427,False,0.039819161035811276,0,12.395000000000001,-46080.305555555555,535,0,0.0,14496.023624459947,True,-1.5296203508316248,0,0.6500000000000001,81482,397,27,1.0,17316.91179362989,False,-0.022433212627672457,11,4.810000000000001,63124,710,0,0.0,28555.434190118944,False,-0.16058392244727224,0.625,385309,0.0,0.1,23,0,0,9,4,4.0,21,30,29,201.0,90.0,12,16,29,3355,1.959678799030371,174.56133941328153
54,29,0,0,0,10.000000000000002,20,10.0,29.88534252584175,61,30.0,27.0953712606728,0,,40.21892139453372,0,,50.00000000000001,20,50.0,13,1.9050000000000002,46840,5,10,1.0,348.8534252584175,False,0.303168963955684,0,0.9380000000000002,46515,6,22,1.0,717.4775355685185,False,0.299269306421938,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,17102.0,812,67,1.0,26082.288005448576,False,-0.4629953680124655,0,0.254,73602,20,121,1.0,5408.396913952037,False,0.04071409905724178,0,12.395000000000001,-46080.305555555555,535,0,0.0,14496.023624459947,True,-1.5296203508316248,0,0.6500000000000001,82032,387,26,1.0,16864.722579684552,False,-0.01892048184187799,9,4.889000000000001,62968,710,0,0.0,28555.434190118944,False,-0.16227573127287495,0.625,385191,0.0,0.1,18,0,0,8,6,5.866666666666667,23,31,26,165.0,113.0,10,19,26,2115,1.903111272957176,176.4644506862387
55,26,0,0,0,10.000000000000002,20,10.0,29.94577477377431,15,30.933333333333334,27.0953712606728,0,,40.51624725089605,2,62.0,50.000000000000014,7,50.0,0,1.8920000000000001,46740,5,20,1.0,648.9154954754862,False,0.30455574875232827,0,0.9380000000000002,46879,6,17,1.0,569.0781711541633,False,0.3073021339240259,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,16638.0,817,77,1.0,26552.041577245418,False,-0.46707723244098365,0,0.254,73726,10,129,1.0,5497.549607972319,False,0.043013254101637484,0,12.395000000000001,-46080.305555555555,535,0,0.0,14496.023624459947,True,-1.5296203508316248,0,0.6500000000000001,81970,378,36,1.0,17115.14146083871,False,-0.018234979986559346,7,4.950000000000001,62813,711,0,0.0,28807.05179538709,False,-0.16259230771732106,0.625,384898,0.0,0.1,13,0,0,6,3,3.0,23,29,33,168.0,105.0,11,15,33,788,1.8301647320040502,178.29461541824276
56,33,0,0,0,10.000000000000002,20,10.0,29.946005410123202,1,30.0,27.0953712606728,0,,40.6492473037289,50,41.0,50.00000000000001,13,50.0,0,1.8920000000000001,46620,7,30,1.0,968.3801623036961,False,0.3056570690786886,0,0.9380000000000002,46829,4,26,1.0,818.5961406632033,False,0.309374340170513,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,16608.0,808,87,1.0,26553.66967105808,False,-0.46759718457334426,0,0.254,75776,0,89,1.0,3617.783010031872,False,0.058153755472728705,0,12.395000000000001,-46080.305555555555,535,0,0.0,14496.023624459947,True,-1.5296203508316248,0,0.6500000000000001,79920,418,46,1.0,19291.38537295868,False,-0.0286664784730413,13,5.073000000000001,62547,711,0,0.0,28901.614832951247,False,-0.1649642939791601,0.625,384432,0.0,0.1,12,0,0,9,4,4.0,18,27,36,168.0,127.0,11,22,36,2280,2.2350115650333464,180.5296269832761
57,36,0,0,0,10.000000000000002,20,10.0,29.887796813550942,15,29.066666666666666,29.03495588995613,20,45.0,40.6492473037289,0,,50.00000000000001,11,50.0,0,1.8920000000000001,46916,11,25,1.0,857.1949203387735,False,0.31232079885160596,0,0.9380000000000002,46769,0,36,1.0,1075.960685287834,False,0.311278109117829,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,17072.0,813,77,1.0,26534.470412943538,False,-0.4595019738033248,0,0.254,74876,10,99,1.0,4314.625041968722,False,0.05063095867465469,0,12.395000000000001,-46080.305555555555,535,0,0.0,15533.70140112653,True,-1.5225440849823693,0,0.6500000000000001,79920,408,56,1.0,19384.89289992139,False,-0.028159437257093144,11,5.170000000000001,62325,711,0,0.0,28901.614832951247,False,-0.1673718680771332,0.625,384010,0.0,0.1,12,0,0,8,6,6.0,23,31,38,186.0,157.0,12,24,38,1536,2.371040344994981,182.90066732827108
58,38,0,0,0,10.000000000000002,20,10.0,29.90176560192078,29,30.0,28.59575081158777,5,14.0,40.6492473037289,0,,50.00000000000001,13,50.0,0,1.8920000000000001,47260,13,20,1.0,728.0353120384156,False,0.3200659050369821,0,0.9380000000000002,47095,0,30,0.8,897.0529680576234,False,0.31783481121015644,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,16272.0,832,82,1.0,27223.120547348288,False,-0.4676198910839781,0,0.254,74806,5,109,1.0,4573.746710164389,False,0.05144328848600255,0,12.395000000000001,-46080.305555555555,535,0,0.0,15298.726684199457,True,-1.5241464548145256,0,0.6500000000000001,79920,398,66,1.0,19478.4004268841,False,-0.027652396041145146,13,5.289000000000001,62027,711,0,0.0,28901.614832951247,False,-0.17060365673116915,0.6,383512,0.0,0.1,12,0,0,7,7,7.0,27,34,39,186.0,194.0,12,26,39,1140,2.465388977958355,185.36605630622944
59,39,0,0,0,10.000000000000002,20,10.0,29.51721429149312,36,27.27777777777778,28.59575081158777,0,,40.6492473037289,0,,50.00000000000001,9,50.0,2,1.9120000000000001,47660,13,10,1.0,425.1721429149312,False,0.32695584642452163,0,0.9380000000000002,47429,0,26,1.0,767.4475715788211,False,0.32529655419767184,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,15290.0,858,92,1.0,27956.57893676717,False,-0.4785810327730424,0,0.254,74806,0,114,0.5,4634.014192625094,False,0.05185427225914195,0,12.395000000000001,-46080.305555555555,535,0,0.0,15298.726684199457,True,-1.5241464548145256,0,0.6500000000000001,79920,388,76,1.0,19571.907953846814,False,-0.02714535482519699,9,5.3660000000000005,61876,711,0,0.0,28901.614832951247,False,-0.1722412409149256,0.5625,383113,0.0,0.1,13,0,0,12,5,4.4,27,39,33,297.0,135.0,19,20,33,1127,2.5315512889646925,187.89760759519413
60,33,0,0,0,10.000000000000002,20,10.0,29.315197038532954,37,28.10810810810811,31.561768386615768,34,45.0,40.6492473037289,0,,50.00000000000001,13,50.0,20,2.1100000000000003,47945,12,10,1.0,413.1519703853296,False,0.334689025838974,0,0.9380000000000002,47429,1,29,1.0,860.1407141174557,False,0.32658121121652933,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,15780.0,885,68,1.0,28090.149629391537,False,-0.468661818308705,0,0.254,73276,24,124,1.0,5797.9891069411615,False,0.03892465396640221,0,12.395,-46080.305555555555,535,0,0.0,16885.546086839437,True,-1.5133254117120039,0,0.6500000000000001,79920,378,86,1.0,19665.415480809526,False,-0.026638313609248995,13,5.487000000000002,61582,711,0,0.0,28901.614832951247,False,-0.17542964985548454,0.625,382064,0.0,0.1,13,0,0,12,9,8.333333333333332,24,36,34,210.0,144.0,15,18,34,1840,2.1386068680440076,190.03621446323814
61,34,0,0,0,10.000000000000002,20,10.0,29.315197038532954,0,,32.98199694564963,20,45.0,40.6492473037289,0,,50.00000000000001,9,50.0,0,2.0900000000000003,47855,11,20,1.0,696.3039407706591,False,0.33611863432062883,0,0.9380000000000002,47319,2,39,1.0,1163.2926845027853,False,0.3277336347881307,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,16680.0,875,58,1.0,27563.753231564013,False,-0.45731709869981463,0,0.254,72376,34,134,1.0,6568.387034851759,False,0.03190345900118497,0,12.395000000000001,-46080.305555555555,535,0,0.0,17645.36836592255,True,-1.5081439338333393,0,0.6500000000000001,79920,368,96,1.0,19758.923007772235,False,-0.02613127239330084,9,5.564000000000001,61427,711,0,0.0,28901.614832951247,False,-0.177110613752718,0.625,381709,0.0,0.1,9,0,0,13,4,4.0,20,33,31,245.0,160.0,15,19,31,1100,2.2250289479852654,192.2612434112234
62,31,0,0,0,10.000000000000002,20,10.0,29.280211793871498,29,29.0,32.98199694564963,0,,41.15858182518008,4,62.0,50.0,9,50.0,0,2.0900000000000003,47745,12,30,1.0,998.4063538161449,False,0.3372565118193883,0,0.9380000000000002,48070,1,20,1.0,595.6042358774299,False,0.3406824879546169,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,15839.0,894,68,1.0,28419.285136025293,False,-0.46467892524740523,0,0.254,72624,24,140,1.0,6553.769382220802,False,0.03518616346081484,0,12.395000000000001,-46080.305555555555,535,0,0.0,17645.36836592255,True,-1.5081439338333393,0,0.6500000000000001,79796,360,106,1.0,20117.08945706483,False,-0.025533898767664556,9,5.645000000000001,61148,713,0,0.0,29346.068841353397,False,-0.17772631282546494,0.625,381354,0.0,0.1,15,0,0,5,5,5.0,17,22,30,252.0,123.0,14,17,30,1289,1.7829276159754954,194.0441710271989
63,30,0,0,0,10.0,20,10.0,29.280211793871498,0,,31.159265173351653,53,25.30188679245283,41.15858182518008,0,,50.0,9,50.0,0,2.0900000000000003,47625,14,40,1.0,1311.2084717548598,False,0.3382654942450156,0,0.9380000000000002,47990,0,29,0.9,849.1261420222735,False,0.3419786310117564,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,17180.0,884,25,1.0,26662.688855116194,False,-0.4564358222126755,0,0.254,71283,67,150,1.0,8261.458040391573,False,0.028542014159596573,0,12.395000000000001,-46080.305555555555,535,0,0.0,16670.206867743134,True,-1.5147938806301602,0,0.6500000000000001,79796,350,116,1.0,20205.50363881303,False,-0.02505447603372209,9,5.726,61004,713,0,0.0,29346.068841353397,False,-0.17928798251063666,0.6125,381010,0.0,0.1,12,0,0,15,4,4.0,7,22,24,219.0,109.0,13,17,24,1541,1.8870427219662815,195.93121374916518
64,24,0,0,0,10.0,20,10.0,29.339223249604913,21,30.0,31.159265173351653,0,,41.15858182518008,0,,50.0,12,50.0,0,2.0900000000000003,47505,16,50,1.0,1626.9611624802455,False,0.339315369383267,0,0.9380000000000002,48540,0,16,0.8,469.4275719936786,False,0.351961465365658,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,16550.0,895,35,1.0,27349.179089463705,False,-0.46154440346447917,0,0.254,71283,57,160,1.0,8361.451206909856,False,0.029223900430366757,0,12.395000000000001,-46080.305555555555,535,0,0.0,16670.206867743134,True,-1.5147938806301602,0,0.6500000000000001,79796,340,126,1.0,20293.917820561226,False,-0.024575053299779784,12,5.8370000000000015,60759,713,0,0.0,29346.068841353397,False,-0.18194498996110245,0.6,380565,0.0,0.1,12,0,0,3,5,5.0,14,17,20,147.0,73.0,9,15,20,830,1.5474610849632882,197.47867483412847
65,20,0,0,0,10.0,20,10.0,29.422987807031,30,30.066666666666666,31.159265173351653,0,,41.49758989512604,66,42.27272727272727,50.0,9,50.0,0,2.0900000000000003,47405,16,60,1.0,1925.37926842186,False,0.34067937007542015,14,1.078,49006,0,10,1.0,294.22987807031,False,0.36245017432256443,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,15648.0,915,45,1.0,28324.20077623419,False,-0.46892858996442144,0,0.254,74073,47,104,1.0,5780.2348122406365,False,0.049673591551128875,0,12.395000000000001,-46080.305555555555,535,0,0.0,16670.206867743134,True,-1.5147938806301602,0,0.6500000000000001,77130,394,136,1.0,23150.05041867966,False,-0.03800035561236072,9,5.915000000000001,60480,715,0,0.0,29670.776775015118,False,-0.1832100078353788,0.625,379874,0.0,0.1,13,0,0,5,6,5.875,10,15,29,108.0,72.0,6,14,29,3396,1.3981472799787298,198.8768221141072
66,29,0,0,0,10.0,20,10.0,29.4920392191343,24,30.166666666666668,30.80679670473543,6,19.0,41.49758989512604,0,,50.0,8,50.0,0,2.0900000000000003,47575,18,60,1.0,1949.5223531480578,False,0.3457261184847418,4,1.1040000000000003,49264,0,8,0.8,235.9363137530744,False,0.36879364018284605,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,15038.0,929,49,1.0,28907.6374731078,False,-0.4745988253304016,0,0.254,73959,43,114,1.0,6055.4175063479925,False,0.049995345851447694,0,12.395000000000001,-46080.305555555555,535,0,0.0,16481.636237033454,True,-1.5160798057451321,0,0.6500000000000001,77130,384,146,1.0,23235.074519728398,False,-0.03753931546959409,8,5.986000000000001,60348,715,0,0.0,29670.776775015118,False,-0.18464153838011957,0.6,379446,0.0,0.1,13,0,0,6,5,4.285714285714286,5,11,29,187.0,99.0,11,18,29,604,2.5670068180188537,201.44382893212605
67,29,0,0,0,10.000000000000002,20,10.0,29.591376180573157,59,29.983050847457626,30.646718004222574,9,27.333333333333332,41.49758989512604,0,,50.0,10,50.0,0,2.0900000000000003,48811,21,24,1.0,920.1930283337558,False,0.36572044555165006,5,1.1500000000000001,49477,0,7,0.7,207.1396332640121,False,0.37429857850242554,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,13515.0,978,50,1.0,30472.701804811677,False,-0.48779037086856275,0,0.254,73713,42,124,1.0,6432.863303172977,False,0.04921416308542562,0,12.395000000000001,-46080.305555555555,535,0,0.0,16395.99413225908,True,-1.5166638274086006,0,0.6500000000000001,77130,374,156,1.0,23320.09862077714,False,-0.037078275326827455,10,6.078000000000001,60161,715,0,0.0,29670.776775015118,False,-0.18666953998516897,0.5875,378939,0.0,0.1,14,0,0,7,6,5.384615384615385,5,12,31,186.0,110.0,12,17,31,1812,1.66016541904537,203.10399435117142
68,31,0,0,0,10.0,20,10.0,29.591376180573157,0,,30.5252259101395,14,29.0,41.218270916556634,7,33.42857142857143,50.0,6,50.0,0,2.0900000000000003,48701,22,34,1.0,1226.1067901394872,False,0.36691114546857395,0,1.1450000000000002,49387,0,16,0.9,473.4620188891705,False,0.37549494163718117,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,13921.0,968,46,1.0,30048.612534661235,False,-0.48433502694843195,0,0.254,73541,46,127,1.0,6638.88079826911,False,0.04827321502890796,0,12.395,-46080.305555555555,535,0,0.0,16330.995861924634,True,-1.517107071979286,0,0.6500000000000001,77020,369,166,1.0,23509.5419682094,False,-0.03724396768097796,6,6.128000000000001,59963,717,0,0.0,29553.500247171105,False,-0.18945276357421134,0.6125,378665,0.0,0.1,12,0,0,7,2,2.0,7,14,32,226.0,96.0,14,17,32,840,1.975014480005484,205.0790088311769
69,32,0,0,0,10.0,20,10.0,29.67706274700645,17,31.0,30.01476657621915,12,22.75,41.218270916556634,0,,50.0,10,50.0,0,2.0900000000000003,49098,25,27,1.0,1051.2806941691742,False,0.37549242861337095,0,1.1450000000000002,49317,0,23,0.7,682.5724431811483,False,0.37645275997423777,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,13667.0,975,44,1.0,30255.78590768493,False,-0.4870146626907564,0,0.254,73268,48,137,1.0,7087.611911226778,False,0.047609906515369345,0,12.395000000000001,-46080.305555555555,535,0,0.0,16057.900118277244,True,-1.5189694016232311,0,0.6500000000000001,77020,359,176,1.0,23597.35925904383,False,-0.03676778156663764,10,6.222,59779,717,0,0.0,29553.500247171105,False,-0.191448230394153,0.5875,378281,0.0,0.1,14,0,0,6,5,5.0,6,12,31,201.0,88.0,12,20,31,1000,1.7738918979885057,206.8529007291654
70,31,0,0,0,10.0,20,10.0,29.935283001346512,61,31.0,30.01476657621915,0,,40.50646641565061,7,22.0,50.0,9,50.0,22,2.3100000000000005,49914,24,10,1.0,539.3528300134651,False,0.3910157833247424,0,1.1450000000000002,49579,1,21,1.0,638.6409430282768,False,0.3831061471717199,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,11776.0,1026,54,1.0,32334.397754497357,False,-0.5021877204224208,0,0.254,73422,38,140,1.0,6811.466428087412,False,0.047827132936589876,0,12.395000000000001,-46080.305555555555,535,0,0.0,16057.900118277244,True,-1.5189694016232311,0,0.6500000000000001,77020,349,186,1.0,23436.75677906206,False,-0.0376386427623005,9,6.302000000000001,59472,724,0,0.0,29326.681684931038,False,-0.19600753893366676,0.625,377315,0.0,0.1,12,0,0,7,6,5.333333333333333,3,10,31,180.0,136.0,10,21,31,1253,2.0891945979674347,208.94209532713285
71,31,0,0,0,10.0,20,10.0,29.892394796343925,18,29.22222222222222,30.01476657621915,0,,40.50646641565061,0,,50.0,11,50.0,0,2.2880000000000007,49854,23,19,1.0,797.9555011305346,False,0.3929367117710804,0,1.1450000000000002,49965,2,14,1.0,438.49352714881496,False,0.39103159252638553,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,11250.0,1034,64,1.0,32829.68128029764,False,-0.507146714171082,0,0.254,73422,28,150,1.0,6916.383426481727,False,0.04854259643541237,0,12.395000000000001,-46080.305555555555,535,0,0.0,16057.900118277244,True,-1.5189694016232311,0,0.6500000000000001,77020,339,196,1.0,23531.692114905556,False,-0.03712385930383384,11,6.403000000000001,59254,724,0,0.0,29326.681684931038,False,-0.19837173331816285,0.625,376897,0.0,0.1,14,0,0,9,6,6.0,4,13,33,189.0,99.0,13,18,33,726,1.7019070590031333,210.64400238613598
72,33,0,0,0,10.0,20,10.0,29.915696745070253,27,30.14814814814815,30.115743512821858,12,31.5,40.74463037275639,2,61.0,50.0,7,50.0,0,2.2880000000000003,49804,21,28,1.0,1047.639508861967,False,0.3950112191820545,12,1.2650000000000001,50320,4,10,1.0,339.15696745070255,False,0.39949492706503736,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,10814.0,1051,62,1.0,33308.57337686379,False,-0.5106483523047122,0,0.254,73166,30,158,1.0,7341.123904280165,False,0.04794754507085392,0,12.395000000000001,-46080.305555555555,535,0,0.0,16111.922779359695,True,-1.5186010033397759,0,0.6500000000000001,76898,331,206,1.0,23786.472653382363,False,-0.03706540222005243,7,6.4620000000000015,59151,724,0,0.0,29499.112389875627,False,-0.19855376161830388,0.625,376285,0.0,0.1,14,0,0,5,6,6.0,6,11,29,153.0,104.0,11,22,29,1164,1.7262792250257917,212.37028161116177
73,29,0,0,0,10.0,20,10.0,29.94127016445992,31,30.161290322580644,30.115743512821858,0,,40.74463037275639,0,,50.0,12,50.0,0,2.2880000000000007,50282,19,20,1.0,788.8254032891983,False,0.40467368965392353,3,1.2830000000000004,50505,6,10,1.0,359.41270164459917,False,0.40490357709405717,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,9879.0,1072,72,1.0,34265.37514922421,False,-0.5187827340089057,0,0.254,73166,20,168,1.0,7447.41277287951,False,0.048672363803545365,0,12.395000000000001,-46080.305555555555,535,0,0.0,16111.922779359695,True,-1.5186010033397759,0,0.6500000000000001,76898,321,216,1.0,23879.0263496548,False,-0.036563533116860614,12,6.575000000000001,58908,724,0,0.0,29499.112389875627,False,-0.2011890792120312,0.625,375770,0.0,0.1,10,0,0,11,6,5.230769230769231,3,14,26,177.0,105.0,14,15,26,758,1.59572002699133,213.9660016381531
74,26,0,0,0,10.0,20,10.0,29.950205974963485,28,30.035714285714285,32.39368680916543,41,41.21951219512195,42.332922880004084,12,62.833333333333336,50.0,8,50.0,0,2.2880000000000003,50549,20,17,1.0,709.1535015743792,False,0.4109703343068211,5,1.3300000000000003,50755,5,10,1.0,349.50205974963484,False,0.41169584582628316,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,10728.0,1090,41,1.0,33973.865671885986,False,-0.506254314189001,0,0.254,72230,51,166,1.0,8679.343225348115,False,0.044307519164687476,0,12.395000000000001,-46080.305555555555,535,0,0.0,17330.622442903506,True,-1.5102902897410537,0,0.6500000000000001,76898,311,226,1.0,24465.539015681272,False,-0.033383189191503654,8,6.643000000000001,58028,736,0,0.0,31157.031239683005,False,-0.2017426105928759,0.625,375320,0.0,0.1,17,0,0,6,6,5.285714285714286,5,11,33,183.0,90.0,11,15,33,3021,2.1187184549635276,216.08472009311663
75,33,0,0,0,10.0,20,10.0,29.950205974963485,0,,32.39368680916543,0,,45.180317839046374,24,63.0,50.0,12,50.0,0,2.2880000000000007,50489,16,27,1.0,968.6555613240141,False,0.4129037276010203,0,1.3250000000000002,50615,9,20,1.0,689.0041194992697,False,0.41252049948026814,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,10728.0,1080,51,1.0,33998.300480228,False,-0.5060366593010405,0,0.254,73742,41,152,1.0,8195.549470710832,False,0.061630020531026786,0,12.395000000000001,-46080.305555555555,535,0,0.0,17330.622442903506,True,-1.5102902897410537,0,0.6500000000000001,76142,313,236,1.0,25941.439483621514,False,-0.03357893761117946,12,6.755000000000002,57024,748,0,0.0,33794.87774360669,False,-0.1983272904835391,0.625,374872,0.0,0.1,12,0,0,10,5,5.0,5,15,32,240.0,144.0,15,18,32,1712,2.0650651450268924,218.14978523814352
76,32,0,0,0,10.0,20,10.0,29.582586477608913,5,10.0,31.962338638909827,11,24.90909090909091,47.31028836047728,26,60.15384615384615,50.0,8,50.0,0,2.2880000000000003,50439,16,32,1.0,1106.6427672834852,False,0.4134302016143732,0,1.3250000000000002,50515,9,30,1.0,977.4775943282674,False,0.4137466750883981,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,10952.0,1075,50,1.0,33399.397395375076,False,-0.507380839847368,0,0.254,75032,42,136,1.0,7776.617439859123,False,0.07636705336710567,0,12.395,-46080.305555555555,535,0,0.0,17099.851171816757,True,-1.5118639948943302,0,0.6500000000000001,74702,327,246,1.0,27770.46429387607,False,-0.03927781293650251,8,6.823000000000002,56771,750,0,0.0,35482.71627035796,False,-0.1919188134002215,0.625,374543,0.0,0.1,18,0,0,7,4,4.0,5,12,36,201.0,132.0,12,20,36,2088,1.9243070040247403,220.07409224216826
77,36,0,0,0,10.0,20,10.0,29.513233153454745,33,29.0,32.21350684949433,4,43.0,47.803767389403795,6,61.333333333333336,50.0,9,50.0,0,2.2880000000000007,50339,16,42,1.0,1399.5557924450993,False,0.4147179060404842,3,1.3550000000000004,51300,9,10,1.0,385.13233153454746,False,0.4272962321081929,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,10167.0,1098,56,1.0,34209.48638606499,False,-0.5141498041574771,0,0.254,75228,36,140,1.0,7852.2136810983275,False,0.07955574583747041,0,12.395000000000001,-46080.305555555555,535,0,0.0,17234.226164479467,True,-1.510947647649593,0,0.6500000000000001,74580,319,256,1.0,28049.401797219813,False,-0.0390883655759209,9,6.905000000000001,56369,754,0,0.0,36044.040611610464,False,-0.19323471346825985,0.625,374115,0.0,0.1,15,0,0,14,5,4.157894736842105,3,17,36,231.0,115.0,17,19,36,1146,2.4831669409759343,222.5572591831442
78,36,0,0,0,10.0,20,10.0,29.769667538544315,52,31.0,34.088990953251255,37,42.108108108108105,47.803767389403795,0,,50.0,9,50.0,0,2.2880000000000003,50880,17,31,1.0,1092.8596936948738,False,0.42546303314708644,21,1.5620000000000005,51569,8,10,1.0,377.69667538544314,False,0.4346494536045881,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,10113.0,1140,29,1.0,34926.00173158481,False,-0.5087294080775243,0,0.254,73670,63,150,1.0,9318.171538465398,False,0.06830356608928816,0,12.395000000000001,-46080.305555555555,535,0,0.0,18237.61015998942,True,-1.5041052423665913,0,0.6500000000000001,74580,309,266,1.0,28071.364123325773,False,-0.03896927564920037,9,6.986000000000002,56213,754,0,0.0,36044.040611610464,False,-0.19492652229386254,0.625,373157,0.0,0.1,13,0,0,7,7,6.411764705882353,8,15,27,245.0,136.0,15,21,27,2409,1.879796514986083,224.43705569813028
