index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,30,0,0,0,10.000000000000002,20,10.0,25.087428199902313,46,26.0,22.380659244485447,24,12.583333333333334,20.86066162104427,0,,52.0,13,52.0,0,1.2620000000000002,32381,7,35,1.0,948.059986996581,False,0.28465415419348156,32,1.2760000000000002,32342,15,10,1.0,400.8742819990232,False,0.27243155976537675,14,3.958000000000001,21362,303,10,1.0,7825.297337015256,False,-0.3250914932706447,0,0.614,37147,3,90,1.0,2089.521616603397,False,0.019833929031528124,0,0.2,52901,144,231,1.0,8041.62776566713,False,-0.01703022237284028,0,9.236000000000002,-36553.333333333336,653,0,0.0,14614.570486648996,True,-1.505043311632397,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,4.658,39573,1251,0,0.0,26096.68768792638,False,-0.3222130705209734,0.625,293599,0.0,0.1,12,0,0,10,15,1119.2589232589235,18,28,26,180.0,75.0,10,20,26,434,4.656503588019405,543.9774998617941
53,26,0,0,0,10.000000000000002,20,10.0,25.12848508704078,17,25.705882352941178,22.380659244485447,0,,21.216722025413727,3,56.0,52.0,11,52.0,0,1.2620000000000002,32748,4,28,1.0,743.5975824371418,False,0.29500679535556484,0,1.244,32212,18,20,1.0,682.5697017408156,False,0.2728557126440042,0,3.9440000000000013,21287,296,20,1.0,7885.64477065378,False,-0.32628848873596383,0,0.614,36785,7,100,1.0,2413.96532005783,False,0.014499256589733134,0,0.2,53069,134,238,1.0,8048.588180809516,False,-0.014068969910810988,0,9.236000000000002,-36553.333333333336,653,0,0.0,14614.570486648996,True,-1.505043311632397,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,4.756000000000001,39183,1254,0,0.0,26605.769419868815,False,-0.3239578460021072,0.625,293177,0.0,0.1,13,0,0,9,5,5.0,14,23,22,111.0,102.0,7,19,22,805,5.315200888027903,549.292700749822
54,22,0,0,0,10.000000000000002,20,10.0,25.123141987836153,10,25.0,21.976476452330086,10,13.0,21.216722025413727,0,,51.99999999999999,12,52.0,0,1.2620000000000002,32928,1,28,1.0,713.4479756594122,False,0.30145548339510086,0,1.2440000000000002,32082,21,30,1.0,963.6942596350846,False,0.27326870497820305,0,3.9440000000000013,21102,296,25,1.0,7985.861939707754,False,-0.32989049187284364,0,0.6140000000000001,36850,0,102,0.7,2241.600598137669,False,0.013933624370980075,0,0.2,52939,134,248,1.0,8206.594906914837,False,-0.014949619163890709,0,9.236000000000002,-36553.333333333336,653,0,0.0,14350.639123371546,True,-1.50732219678883,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,4.865000000000001,38920,1254,0,0.0,26605.769419868815,False,-0.3273454060572355,0.5875,292714,0.0,0.1,11,0,0,8,5,5.0,15,23,26,111.0,60.0,7,15,26,580,4.533290258026682,553.8259910078486
55,26,0,0,0,10.000000000000002,20,10.0,25.158581028279027,21,25.523809523809526,23.58129648710136,65,28.73846153846154,23.830811662645136,21,57.0,51.99999999999999,9,52.0,0,1.2620000000000002,33078,1,28,1.0,714.4402687918127,False,0.3073399857046299,0,1.244,32268,21,29,1.0,939.5988498200918,False,0.2800703587452608,40,4.344000000000001,20881,297,10,1.0,7707.911530269885,False,-0.33950290354522306,0,0.6140000000000001,36600,0,112,1.0,2641.105206555352,False,0.012591861018389706,0,0.2,52268,189,237,1.0,10104.767400109053,False,-0.010147411410262408,0,9.236,-36553.333333333336,653,0,0.0,15398.586606077188,True,-1.4982738141585745,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,4.943000000000001,37564,1275,0,0.0,30384.284869872547,False,-0.32047680313592397,0.625,290552,0.0,0.1,12,0,0,15,8,7.242424242424242,16,31,19,207.0,51.0,14,12,19,1933,5.147727950010449,558.9737189578591
56,19,0,0,0,10.000000000000002,20,10.0,25.145631747255475,19,25.0,22.97432138148092,15,13.0,24.07758841109097,2,56.0,51.99999999999999,10,52.0,0,1.2620000000000002,33268,2,26,1.0,673.7864254286424,False,0.31397431916771534,0,1.2440000000000002,32353,20,32,1.0,1004.6602159121752,False,0.2846658888741382,5,4.354000000000001,20631,299,10,1.0,7748.2871062441955,False,-0.3456395750721755,0,0.6140000000000001,36425,0,119,0.7,2733.9442443962294,False,0.00915837865358531,0,0.2,52185,194,245,1.0,10356.027508724586,False,-0.00941124275812856,0,9.236,-36553.333333333336,653,0,0.0,15002.23186210704,True,-1.5016960938433346,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,5.034000000000002,37256,1277,0,0.0,30747.080400963172,False,-0.32210749770751596,0.5875,290011,0.0,0.1,13,0,0,5,6,6.0,19,24,23,147.0,44.0,9,10,23,917,5.022618421993684,563.9963373798528
57,23,0,0,0,10.000000000000002,20,10.0,25.21656119074464,33,25.666666666666668,22.97432138148092,0,,24.467951572435027,3,55.0,52.0,10,52.0,0,1.2620000000000002,33700,6,14,1.0,413.03185667042493,False,0.32576797373744715,0,1.244,32568,16,31,1.0,941.7133969130838,False,0.29184190414297323,0,4.349000000000001,20070,311,20,1.0,8301.8369579512,False,-0.35322923231660125,0,0.6140000000000001,36139,1,129,1.0,2988.904019401783,False,0.004925418828296979,0,0.2,52350,184,252,1.0,10393.198930446117,False,-0.006240943130084645,0,9.236,-36553.333333333336,653,0,0.0,15002.23186210704,True,-1.5016960938433346,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,5.1240000000000006,36902,1280,0,0.0,31318.978012716834,False,-0.3229840281520613,0.625,289622,0.0,0.1,13,0,0,10,5,5.0,17,27,17,153.0,51.0,11,12,17,1212,5.971170526987407,569.9675079068402
58,17,0,0,0,10.000000000000002,20,10.0,25.299983961674123,26,26.0,22.97432138148092,0,,24.90265269362261,10,34.2,52.0,12,52.0,0,1.2620000000000002,33570,9,24,1.0,697.199615080179,False,0.3262404616828971,0,1.2440000000000002,33174,13,15,1.0,509.49975942511185,False,0.30708699431916164,0,4.349000000000001,19732,314,30,1.0,8633.424605410102,False,-0.3578276508663769,0,0.6140000000000001,35801,4,139,1.0,3294.6306078725443,False,-1.828342716031758e-05,0,0.2,52692,174,252,1.0,10273.000399170578,False,-0.0013728638601698006,0,9.236,-36553.333333333336,653,0,0.0,15002.23186210704,True,-1.5016960938433346,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,5.234000000000002,36297,1290,0,0.0,32124.421974773166,False,-0.32558946137297184,0.625,289159,0.0,0.1,15,0,0,10,5,5.0,14,24,16,114.0,42.0,8,9,16,1218,5.718472984968685,575.6859808918089
59,16,0,0,0,10.000000000000002,20,10.0,25.224399429126734,25,24.56,22.60693293404819,9,13.0,25.645961665967082,5,55.6,51.99999999999999,10,52.0,0,1.2620000000000002,33490,7,34,1.0,927.6295805903089,False,0.32761739160489356,10,1.344,33458,15,10,1.0,402.24399429126737,False,0.31609470174567467,0,4.349000000000002,19352,322,36,1.0,8936.106201804543,False,-0.36393353358161046,0,0.6140000000000001,35684,1,144,1.0,3280.6227419320658,False,-0.0033295583068698236,0,0.2,52853,173,257,1.0,10502.011545743877,False,0.0033847788366363936,0,9.236000000000002,-36553.333333333336,653,0,0.0,14762.327205933467,True,-1.503767523146484,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,5.322000000000002,35821,1295,0,0.0,33211.52035742737,False,-0.3247193969535958,0.625,288551,0.0,0.1,15,0,0,7,6,5.555555555555555,18,25,20,129.0,54.0,8,8,20,777,5.956686285033356,581.6426671768422
60,20,0,0,0,10.000000000000002,20,10.0,25.258080425893635,10,26.0,22.60693293404819,0,,26.112288499456298,3,55.0,51.99999999999999,10,52.0,0,1.2620000000000002,33610,11,34,1.0,968.7747344803836,False,0.3331138755519136,0,1.3340000000000003,33398,11,20,1.0,615.1616085178728,False,0.31791127289379995,0,4.349000000000001,19092,322,46,1.0,9173.020812103967,False,-0.3677131457167886,0,0.614,35684,0,145,0.1,3278.005275436987,False,-0.0033645053881681403,0,0.2,53018,163,264,1.0,10578.574232106317,False,0.00689519783196031,0,9.236000000000002,-36553.333333333336,653,0,0.0,14762.327205933467,True,-1.503767523146484,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,5.412000000000002,35466,1298,0,0.0,33893.750472294276,False,-0.3248982413520983,0.5125,288161,0.0,0.1,11,0,0,10,4,4.0,16,26,28,129.0,96.0,8,12,28,625,7.006711641966831,588.649378818809
61,28,0,0,0,10.000000000000002,20,10.0,25.365672346851824,32,26.0625,23.525995478554183,15,37.0,26.112288499456298,0,,51.99999999999999,9,52.0,0,1.2620000000000002,34102,4,24,1.0,648.7761363244438,False,0.3460953301334203,0,1.334,33540,18,18,1.0,636.5821022433329,False,0.3238823480399479,0,4.349000000000001,18258,344,56,1.0,10043.247034116062,False,-0.37836461542209315,0,0.614,36239,0,130,0.0,3058.379412212044,False,0.00852331720756289,0,0.2,52463,168,274,1.0,11107.134289248128,False,0.0018748211753827919,0,9.236000000000002,-36553.333333333336,653,0,0.0,15362.475047495882,True,-1.4985856152791563,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,5.492000000000001,35299,1298,0,0.0,33893.750472294276,False,-0.32704927758482244,0.5,287794,0.0,0.1,13,0,0,12,4,4.0,21,33,22,240.0,129.0,15,13,22,1589,7.629076411016285,596.2784552298253
62,22,0,0,0,10.000000000000002,20,10.0,25.40439716072192,14,26.0,25.051878822419127,27,37.0,25.791387102727903,7,18.0,52.0,6,52.0,0,1.2620000000000002,34100,2,31,1.0,807.5363119823795,False,0.34912094451578446,0,1.3340000000000003,33706,20,17,1.0,631.8747517322727,False,0.330281031314414,0,4.349000000000001,19179,337,39,1.0,9538.305117237634,False,-0.360512895975358,0,0.6140000000000001,35953,1,140,1.0,3532.6674322994,False,0.007218716551835738,0,0.2,51590,185,277,1.0,11778.811809603169,False,-0.007401293348041993,0,9.236000000000002,-36553.333333333336,653,0,0.0,16358.87687103969,True,-1.4899822977449313,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,6,5.543000000000001,35093,1305,0,0.0,33657.76016905991,False,-0.33122248303605295,0.625,287514,0.0,0.1,12,0,0,9,2,2.0,19,28,22,168.0,63.0,11,11,22,1689,6.008485286962241,602.2869405167876
63,22,0,0,0,10.0,20,10.0,25.183775334573117,41,24.073170731707318,25.742192530255515,16,35.0,25.449232038696127,10,20.0,52.0,11,52.0,10,1.362,34749,3,10,1.0,281.83775334573113,False,0.36421970192269254,0,1.334,33616,19,27,1.0,869.9619340334741,False,0.3314166556018275,0,4.349000000000001,18648,349,49,1.0,10050.505025748538,False,-0.3678535471474733,0,0.6140000000000001,36057,10,134,1.0,3701.29155239997,False,0.012247210237923164,0,0.2,51230,191,277,1.0,11966.19604799763,False,-0.012000103198196915,0,9.236,-36553.333333333336,653,0,0.0,16809.65172225685,True,-1.4860901338710526,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,5.647000000000002,34676,1315,0,0.0,33465.74013088541,False,-0.33783028626244305,0.625,286869,0.0,0.1,11,0,0,8,7,6.368421052631579,16,24,23,147.0,69.0,9,13,23,1416,4.970844673982356,607.2577851907699
64,23,0,0,0,10.0,20,10.0,25.091070601112698,29,24.379310344827587,25.911971961569446,14,28.428571428571427,25.648472902057343,1,56.0,52.0,12,52.0,8,1.4320000000000004,34913,3,10,1.0,280.910706011127,False,0.3706140900490934,0,1.3340000000000003,33791,19,26,1.0,842.3678356289302,False,0.33771980128306806,0,4.349000000000001,18339,368,45,1.0,10399.552719480098,False,-0.3714444615412949,0,0.6140000000000001,36057,0,144,1.0,3731.323962466,False,0.012648187701487429,0,0.2,50888,195,286,1.0,12388.297782494443,False,-0.014261433804530987,0,9.236,-36553.333333333336,653,0,0.0,16920.51769090485,True,-1.4851328743503647,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,5.756000000000001,34358,1316,0,0.0,33753.390339107464,False,-0.34007373842943794,0.625,286239,0.0,0.1,14,0,0,5,6,5.444444444444445,21,26,25,150.0,54.0,10,13,25,929,5.560420317982789,612.8182055087527
65,25,0,0,0,10.0,20,10.0,25.157988854800212,18,26.0,27.090344410005045,34,34.0,25.329791551958447,6,18.0,52.0,11,52.0,0,1.4240000000000002,34953,2,15,1.0,397.36983282200316,False,0.3744549331930011,0,1.334,34019,20,23,1.0,778.6337436604049,False,0.34538873399140585,0,4.349000000000001,19365,363,21,1.0,9701.247186902583,False,-0.35337062155327803,0,0.6140000000000001,35719,3,154,1.0,4247.387005705178,False,0.010512790804897096,0,0.2,49840,219,290,1.0,13278.424975859056,False,-0.024673404573987538,0,9.236,-36553.333333333336,653,0,0.0,17689.994899733294,True,-1.4784889114365318,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,5.854000000000002,34042,1322,0,0.0,33485.98443168907,False,-0.34586611775513565,0.625,285831,0.0,0.1,13,0,0,11,3,3.0,17,28,16,234.0,51.0,13,12,16,1932,5.5438516570138745,618.3620571657666
66,16,0,0,0,10.0,20,10.0,25.02026800946864,15,23.0,26.51136867984405,9,13.0,25.601265293311336,13,28.307692307692307,52.0,10,52.0,0,1.4240000000000002,34853,2,25,1.0,645.506700236716,False,0.3753960254200726,0,1.3340000000000003,34264,20,18,1.0,650.3648241704356,False,0.3524607003747886,0,4.349000000000001,19155,366,22,1.0,9740.668202422092,False,-0.3584519185769701,0,0.6140000000000001,35701,0,159,0.5,4215.307620095204,False,0.009603829476023465,0,0.2,50091,218,287,1.0,13127.041511386356,False,-0.021646046216530043,0,9.236,-36553.333333333336,653,0,0.0,17311.923747938166,True,-1.4817533235367177,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,5.9430000000000005,33483,1335,0,0.0,34177.689166570635,False,-0.34861155656084963,0.5625,285440,0.0,0.1,15,0,0,3,5,5.0,18,21,22,72.0,51.0,4,12,22,1030,3.685144143004436,622.047201308771
67,22,0,0,0,10.000000000000002,20,10.0,25.064492611717775,10,26.0,25.85904599546361,10,13.0,29.83455985156358,20,57.0,52.0,7,52.0,0,1.4240000000000002,34753,2,35,1.0,897.2572414101221,False,0.3764077662054764,0,1.334,34424,20,18,1.0,651.16086701092,False,0.35873237276658704,0,4.349000000000002,19025,366,22,1.0,9742.503307788904,False,-0.3618988049375297,0,0.6140000000000001,35701,0,159,0.0,4111.588313278714,False,0.008219022047033472,0,0.2,51101,218,277,1.0,13901.445105894178,False,0.002481911876547089,0,9.236000000000002,-36553.333333333336,653,0,0.0,16885.957035037736,True,-1.4854312843789195,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,7,6.003000000000001,32232,1355,0,0.0,40425.82859886865,False,-0.32448556359165953,0.5,285129,0.0,0.1,13,0,0,7,3,3.0,13,20,25,201.0,30.0,12,10,25,1730,5.1369066659826785,627.1841079747537
68,25,0,0,0,10.0,20,10.0,25.043742025083546,26,24.884615384615383,25.85904599546361,0,,34.02403513546848,28,54.0,52.0,14,52.0,0,1.4240000000000002,34962,2,32,1.0,821.3997448026735,False,0.3830967692043534,0,1.3340000000000003,34662,20,15,1.0,575.6561303762533,False,0.3665621921872191,0,4.349000000000001,18716,369,32,1.0,10068.630279110663,False,-0.36579574515860686,0,0.614,35363,3,169,1.0,4445.309999308601,False,0.003649096094803694,0,0.2,52613,208,259,1.0,14190.906667142768,False,0.031091616591341194,0,9.236000000000002,-36553.333333333336,653,0,0.0,16885.957035037736,True,-1.4854312843789195,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,14,6.136000000000002,30385,1383,0,0.0,47055.24059235291,False,-0.30558084037023003,0.625,284594,0.0,0.1,15,0,0,10,6,6.0,8,18,24,150.0,60.0,10,15,24,2359,5.277631986013148,632.4617399607669
69,24,0,0,0,10.0,20,10.0,24.955938752730578,27,24.296296296296298,26.938520679905295,20,37.0,36.802989804020804,20,57.0,52.0,7,52.0,0,1.4240000000000002,35200,0,28,1.0,698.7662850764561,False,0.3900052059643492,0,1.334,34880,22,12,1.0,519.471265032767,False,0.37398770801628095,0,4.349000000000001,18664,361,42,1.0,10140.511758291761,False,-0.36622457531186736,0,0.614,35499,18,159,1.0,4732.431685654092,False,0.011114204460120394,0,0.2,53013,218,249,1.0,15036.541969420534,False,0.04530066631053165,0,9.236000000000002,-36553.333333333336,653,0,0.0,17590.85400397816,True,-1.4793449321569432,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,7,6.192000000000001,29139,1403,0,0.0,51634.59469504119,False,-0.29213780352769175,0.625,284288,0.0,0.1,13,0,0,11,3,3.0,9,20,27,201.0,66.0,12,12,27,2736,10.601951204997022,643.0636911657639
70,27,0,0,0,10.0,20,10.0,24.584968761328625,44,22.84090909090909,26.938520679905295,0,,36.802989804020804,0,,51.99999999999999,6,52.0,0,1.4240000000000002,35640,1,16,1.0,403.359500181258,False,0.40143420332710195,10,1.4340000000000002,35035,21,10,1.0,455.8496876132863,False,0.37880449047142295,0,4.349000000000001,18207,369,52,1.0,10472.656548285338,False,-0.37399321012196135,0,0.6140000000000001,34951,34,169,1.0,5388.498932789168,False,0.005240446110565932,0,0.2,53013,208,259,1.0,15135.18666066169,False,0.04615240260984391,0,9.236000000000002,-36553.333333333336,653,0,0.0,17590.85400397816,True,-1.4793449321569432,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,6,6.245,29053,1403,0,0.0,51634.59469504119,False,-0.2932455227852623,0.625,283792,0.0,0.1,12,0,0,8,4,3.769230769230769,15,23,31,237.0,84.0,14,13,31,984,6.642308919981588,649.7060000857455
71,31,0,0,0,10.0,20,10.0,24.542602956432887,25,24.16,27.153838392619985,26,28.692307692307693,39.815213483231425,34,53.0,51.99999999999999,10,52.0,0,1.4240000000000002,35820,3,14,1.0,373.5964413900604,False,0.4078904485120247,3,1.4540000000000002,35196,19,10,1.0,435.42602956432887,False,0.38470041113517756,0,4.349000000000001,18272,359,57,1.0,10358.563249738745,False,-0.37378083193491496,0,0.6140000000000001,35028,49,158,1.0,5492.894010899169,False,0.008690405763827692,0,0.2,54069,224,235,1.0,15439.034968506261,False,0.06701176839561247,0,9.236,-36553.333333333336,653,0,0.0,17731.45647038085,True,-1.4781309162489278,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,6.339000000000002,27065,1437,0,0.0,57214.46177540356,False,-0.28291625271839743,0.625,283343,0.0,0.1,14,0,0,5,6,5.090909090909091,8,13,27,204.0,84.0,13,18,27,3048,5.177113515033852,654.8831136007793
72,27,0,0,0,10.0,20,10.0,24.59543210550735,27,25.037037037037038,26.792024632733856,5,13.0,39.815213483231425,0,,52.0,11,52.0,12,1.5440000000000003,36098,5,10,1.0,295.9543210550735,False,0.41724250872052937,0,1.4510000000000003,35142,17,19,1.0,637.3132100046396,False,0.3865359376344992,0,4.349000000000001,17986,363,62,1.0,10589.247381528667,False,-0.37833790780089366,0,0.6140000000000001,34703,52,168,1.0,5780.0226077856705,False,0.0038455313597915053,0,0.2,54004,219,245,1.0,15622.180697960413,False,0.06747064911549713,0,9.236,-36553.333333333336,653,0,0.0,17495.192085175207,True,-1.480170914048935,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,6.439000000000003,26846,1437,0,0.0,57214.46177540356,False,-0.28573707268825715,0.625,282672,0.0,0.1,12,0,0,6,6,5.923076923076923,6,12,18,201.0,75.0,12,15,18,616,5.130423991009593,660.0135375917889
73,18,0,0,0,10.0,20,10.0,24.63774279616677,10,25.6,26.792024632733856,0,,39.815213483231425,0,,52.0,10,52.0,0,1.532,35958,9,20,1.0,582.7548559233354,False,0.4173754615038776,0,1.451,35338,13,19,1.0,598.1171131271686,False,0.39343337464569245,0,4.349000000000001,17730,363,72,1.0,10872.526408565374,False,-0.3813916738956264,0,0.6140000000000001,34703,42,178,1.0,5803.765582065631,False,0.004162535475788892,0,0.2,54004,209,255,1.0,15752.41258646539,False,0.06859512145528589,0,9.236,-36553.333333333336,653,0,0.0,17495.192085175207,True,-1.480170914048935,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,6.528000000000002,26654,1437,0,0.0,57214.46177540356,False,-0.2882101203330657,0.625,282280,0.0,0.1,12,0,0,3,4,4.0,4,7,20,111.0,48.0,7,11,20,456,4.4416608170140535,664.455198408803
74,20,0,0,0,10.0,20,10.0,24.723646063950643,23,25.52173913043478,27.086158780504903,49,28.142857142857142,38.955696944401325,13,28.076923076923077,52.0,11,52.0,0,1.532,36210,5,18,1.0,495.02562915111156,False,0.42551369753961127,0,1.4510000000000003,35473,17,18,1.0,615.0256291511116,False,0.3990425342942545,0,4.349000000000001,17770,368,61,1.0,10750.557437144635,False,-0.381952022255005,0,0.6140000000000001,35455,40,160,1.0,5322.73124743881,False,0.017820652720217045,0,0.2,52990,248,252,1.0,16534.20300755435,False,0.057834867441064655,0,9.236,-36553.333333333336,653,0,0.0,17687.2616836697,True,-1.4785125110778907,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,6.628000000000001,26077,1450,0,0.0,56485.76056938192,False,-0.30033514581074794,0.625,281868,0.0,0.1,19,0,0,4,3,3.0,6,10,22,150.0,45.0,10,10,22,2531,5.975302256003488,670.4305006648065
75,22,0,0,0,10.0,20,10.0,24.832520198385232,31,25.580645161290324,26.17541209948338,14,13.0,38.955696944401325,0,,52.0,12,52.0,0,1.532,36275,6,21,1.0,581.4829241660899,False,0.4297455117139021,6,1.5110000000000001,35869,16,10,1.0,408.3252019838523,False,0.4104853411922552,0,4.349000000000002,17107,389,61,1.0,11256.550495240343,False,-0.39290033785628,0,0.6140000000000001,35507,30,166,1.0,5090.094014465798,False,0.016103153815399535,0,0.2,52808,252,262,1.0,16802.59644850296,False,0.05700936354651317,0,9.236000000000002,-36553.333333333336,653,0,0.0,17092.54410096265,True,-1.4836475319964773,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,6.737000000000002,25822,1450,0,0.0,56485.76056938192,False,-0.3036196622140093,0.625,281281,0.0,0.1,15,0,0,7,7,7.0,4,11,32,168.0,93.0,11,11,32,1019,6.850311976042576,677.280812640849
76,32,0,0,0,10.0,20,10.0,24.9278998720023,27,25.703703703703702,26.17541209948338,0,,38.955696944401325,0,,52.0,11,52.0,0,1.532,36517,3,19,1.0,503.6300975680437,False,0.43768582790944377,5,1.5550000000000002,36013,19,10,1.0,439.27899872002297,False,0.4167209970424247,0,4.349000000000001,16413,406,71,1.0,11979.181607096252,False,-0.40178400481860327,0,0.614,35507,20,176,1.0,5105.4305269491215,False,0.016307919129337448,0,0.2,52808,242,272,1.0,16930.39929695214,False,0.0581128626178778,0,9.236000000000002,-36553.333333333336,653,0,0.0,17092.54410096265,True,-1.4836475319964773,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,6.835,25589,1450,0,0.0,56485.76056938192,False,-0.3066208085746363,0.625,280740,0.0,0.1,11,0,0,7,7,6.5,10,17,31,291.0,90.0,17,15,31,668,6.092823898012284,683.3736365388613
77,31,0,0,0,10.0,20,10.0,25.05384519661938,38,25.789473684210527,26.17541209948338,0,,38.24278114319419,12,28.75,52.0,11,52.0,0,1.532,36741,1,17,1.0,435.91536834252946,False,0.4451205350604599,16,1.7100000000000002,36193,21,10,1.0,460.5384519661938,False,0.4241747497940604,0,4.349000000000001,15823,419,81,1.0,12617.769517441673,False,-0.4090126636566841,0,0.614,35117,25,186,1.0,5494.9727804193935,False,0.011094725899481924,0,0.2,53153,232,270,1.0,16398.246515742576,False,0.059475776367190855,0,9.236000000000002,-36553.333333333336,653,0,0.0,17092.54410096265,True,-1.4836475319964773,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,6.934000000000001,25020,1462,0,0.0,55910.94603134991,False,-0.31765172513524537,0.625,279940,0.0,0.1,12,0,0,8,8,7.090909090909091,7,15,24,245.0,47.0,15,16,24,849,6.973611142020673,690.347247680882
78,24,0,0,0,10.0,20,10.0,25.209145304938726,51,25.92156862745098,27.219250829957797,30,34.0,38.561750267400086,3,55.0,51.99999999999999,9,52.0,23,1.7620000000000002,37038,3,10,1.0,282.09145304938727,False,0.4537261281143576,1,1.7040000000000004,36374,19,10,1.0,442.09145304938727,False,0.43089132850536443,0,4.349000000000001,16141,436,61,1.0,12651.56165358071,False,-0.4000699397369662,0,0.6140000000000001,34497,39,196,1.0,6318.129829564339,False,0.005529250842002931,0,0.2,52298,252,277,1.0,17540.85603321919,False,0.0545767081682944,0,9.236000000000002,-36553.333333333336,653,0,0.0,17774.170791962442,True,-1.477762104326727,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,7.013,24688,1465,0,0.0,56492.964141741126,False,-0.31817970721601085,0.625,278929,0.0,0.1,12,0,0,9,8,6.9423076923076925,6,15,14,210.0,42.0,15,9,14,1905,5.0671155379968695,695.4143632188789
