index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,15,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.472999217484523,4,16.0,32.88451504808656,25,22.2,61.99999999999998,10,62.0,0,0.2,63670,556,0,0.0,5560.000000000001,False,-0.04015600173335259,0,0.2,63790,544,0,0.0,5440.000000000001,False,-0.039289325436949296,0,2.927000000000002,84307,0,0,0.0,0.0,False,-0.11076069529997469,4,2.400000000000001,89326,0,0,0.0,0.0,False,-0.057822124715213905,0,0.20900000000000002,146791,0,187,0.5,6149.404313992187,False,0.030840834195403094,17,9.091000000000003,108286,180,0,0.0,1885.139859147214,False,-0.24867886031576392,0,0.42500000000000004,189463,660,16,1.0,22695.779931737132,False,0.004069510872005855,0,0.2,199527,0,12,0.0,743.9999999999998,False,-0.0004900073501102516,0.1875,945160,0.0,0.0,11,0,0,12,3,3.0,14,26,14,184.0,54.0,12,3,14,1004,2.1896745674312115,97.33717763889581
55,14,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.417246220138571,1,4.0,32.623198440550745,7,23.0,61.999999999999986,8,62.0,0,0.2,63600,563,0,0.0,5630.000000000001,False,-0.040661562906254514,0,0.2,63660,557,0,0.0,5570.000000000001,False,-0.04022822475805287,1,2.9370000000000007,84275,0,0,0.0,0.0,False,-0.11109821955953084,0,2.3960000000000004,89326,0,0,0.0,0.0,False,-0.057822124715213905,0,0.20900000000000002,146787,0,188,0.1,6133.16130682354,False,0.030757457274021356,7,9.144,108090,180,0,0.0,1875.1043196249427,False,-0.2500615470979043,0,0.42500000000000004,189798,657,18,1.0,22549.44137544184,False,0.005378684118866406,0,0.2,199527,0,12,0.0,743.9999999999998,False,-0.0004900073501102516,0.1375,945063,0.0,0.0,10,0,0,6,2,2.0,19,25,7,161.0,72.0,10,4,7,696,1.8220804873853922,99.1592581262812
56,7,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.306860839980809,5,8.0,32.40076029753337,10,27.1,61.999999999999986,9,62.0,0,0.2,63490,574,0,0.0,5740.000000000001,False,-0.041456016177957536,0,0.2,63570,566,0,0.0,5660.000000000001,False,-0.04087823198035534,5,2.986000000000001,84135,0,0,0.0,0.0,False,-0.11257488819508903,0,2.396000000000001,89326,0,0,0.0,0.0,False,-0.057822124715213905,0,0.20900000000000002,146811,0,192,0.5,6220.945977126406,False,0.03122444999080499,9,9.227,107838,180,0,0.0,1855.2349511965456,False,-0.2518632466495283,0,0.42500000000000004,190149,656,19,1.0,22432.89875518189,False,0.006842349523197527,0,0.2,199463,0,13,0.1,805.9999999999998,False,-0.0006550098251473772,0.2,944782,0.0,0.0,11,0,0,8,2,2.0,11,19,6,86.0,18.0,6,1,6,822,1.3043082430958748,100.46356636937708
57,6,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.866956804362331,24,13.166666666666666,32.40076029753337,0,,61.99999999999998,9,62.0,0,0.2,63410,582,0,0.0,5820.000000000001,False,-0.042033800375559725,0,0.2,63450,578,0,0.0,5780.000000000001,False,-0.041744908276758634,5,3.031000000000001,84005,0,0,0.0,0.0,False,-0.1139460804995359,19,2.5860000000000007,88908,0,0,0.0,0.0,False,-0.06223103535566619,0,0.20900000000000002,146761,0,197,0.5,6382.949778614074,False,0.03143769441407499,0,9.218000000000002,107572,199,0,0.0,2162.524404068104,False,-0.2526360746032243,0,0.42500000000000004,190707,646,20,1.0,22170.891152206554,False,0.008977362540954553,0,0.2,199463,0,13,0.0,805.9999999999998,False,-0.0006550098251473772,0.1875,944276,0.0,0.0,9,0,0,3,2,2.0,16,19,5,82.0,18.0,5,1,5,758,0.9297556262463331,101.39332199562341
58,5,0,0,0,10.000000000000002,20,10.0,20.0,0,,11.002740812716333,9,12.666666666666666,32.21318171861196,9,27.555555555555557,61.99999999999998,11,62.0,0,0.2,63330,590,0,0.0,5900.000000000001,False,-0.04261158457316192,0,0.2,63330,590,0,0.0,5900.000000000001,False,-0.04261158457316192,5,3.076000000000001,83875,0,0,0.0,0.0,False,-0.11531727280398278,4,2.6070000000000007,88828,0,0,0.0,0.0,False,-0.06307484600455658,0,0.20900000000000002,146711,0,205,0.9,6603.702252315453,False,0.031852988170184324,8,9.298,107348,199,0,0.0,2189.54542173055,False,-0.25408391196389324,0,0.42500000000000004,191141,645,19,1.0,21955.502208504717,False,0.010608914654981599,0,0.2,199463,0,13,0.0,805.9999999999998,False,-0.0006550098251473772,0.2375,944026,0.0,0.0,12,0,0,6,3,3.0,13,19,6,68.0,18.0,4,1,6,946,0.9862547228112817,102.37957671843469
59,6,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.814433519931628,15,9.466666666666667,31.873877315078722,8,23.0,61.99999999999998,9,62.0,0,0.2,63210,602,0,0.0,6020.000000000001,False,-0.043478260869565216,0,0.2,63250,598,0,0.0,5980.000000000001,False,-0.04318936877076412,11,3.181000000000001,83521,0,0,0.0,0.0,False,-0.11905113492532275,4,2.6430000000000007,88748,0,0,0.0,0.0,False,-0.06391865665344697,0,0.20900000000000002,146831,0,201,0.4,6406.649340330823,False,0.03200069245274793,0,9.290000000000001,107270,210,0,0.0,2271.031039185642,False,-0.25434018296905514,0,0.42500000000000004,191515,643,20,1.0,21734.903113595617,False,0.011927436695539476,0,0.2,199463,0,13,0.0,805.9999999999998,False,-0.0006550098251473772,0.175,943808,0.0,0.0,11,0,0,6,3,3.0,12,18,9,67.0,18.0,5,1,9,942,1.3297290159389377,103.70930573437363
60,9,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.553532550613378,23,9.304347826086957,31.873877315078722,0,,61.999999999999986,10,62.0,0,0.2,63120,611,0,0.0,6110.000000000001,False,-0.044128268091867685,0,0.2,63140,609,0,0.0,6090.000000000001,False,-0.04398382204246714,9,3.2600000000000007,83215,0,0,0.0,0.0,False,-0.1222787106573285,14,2.779000000000001,88440,0,0,0.0,0.0,False,-0.06716732765167496,0,0.20900000000000002,146617,13,211,1.0,6862.584036639584,False,0.03209676588793523,0,9.290000000000001,107270,210,0,0.0,2216.2418356288094,False,-0.25452861483667577,0,0.42500000000000004,192135,633,20,1.0,21416.16434044483,False,0.014230624310476758,0,0.2,199463,0,13,0.0,805.9999999999998,False,-0.0006550098251473772,0.25,943400,0.0,0.0,11,0,0,7,2,2.0,13,20,10,89.0,54.0,6,3,10,820,1.5161222759634256,105.22542801033705
61,10,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.91979522812593,11,14.909090909090908,30.91467952000619,29,24.448275862068964,61.999999999999986,10,62.0,0,0.2,63020,621,0,0.0,6210.000000000001,False,-0.044850498338870434,0,0.2,63040,619,0,0.0,6190.000000000001,False,-0.04470605228946988,1,3.2610000000000015,83183,0,0,0.0,0.0,False,-0.12261623491688466,10,2.8650000000000007,88204,0,0,0.0,0.0,False,-0.0696565690659016,0,0.20900000000000002,146821,8,211,1.0,6610.355740546313,False,0.032632498316663365,19,9.480000000000002,106444,216,0,0.0,2358.6757692752008,False,-0.2597203375614753,0,0.42500000000000004,192046,652,20,1.0,21396.371047044035,False,0.013736133659615036,0,0.2,199463,0,13,0.0,805.9999999999998,False,-0.0006550098251473772,0.25,942221,0.0,0.0,13,0,0,10,5,5.0,15,25,10,142.0,0.0,10,0,10,1092,1.8251267978921533,107.05055480822921
62,10,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.861513348866092,1,4.0,30.70317531338174,11,26.818181818181817,61.999999999999986,10,62.0,0,0.2,62920,631,0,0.0,6310.000000000001,False,-0.045572728585873176,0,0.2,62940,629,0,0.0,6290.000000000001,False,-0.04542828253647263,1,3.2700000000000014,83151,0,0,0.0,0.0,False,-0.1229537591764408,0,2.855000000000001,88204,0,0,0.0,0.0,False,-0.0696565690659016,0,0.20900000000000002,147112,0,209,0.9,6416.963640496784,False,0.03396900455522958,0,9.461000000000002,106444,216,0,0.0,2346.0868833550758,False,-0.25976363345065046,0,0.42500000000000004,192371,653,20,1.0,21289.173479638277,False,0.015093160096497185,0,0.2,199463,0,13,0.0,805.9999999999998,False,-0.0006550098251473772,0.2375,942605,0.0,0.0,14,0,0,9,1,1.0,14,23,12,110.0,36.0,8,2,12,1115,1.9916553404182196,109.04221014864743
63,12,0,0,0,10.0,20,10.0,20.0,0,,10.299135100464193,7,1.7142857142857142,33.03516234640455,81,38.55555555555556,61.99999999999999,11,62.0,0,0.2,62830,640,0,0.0,6400.0,False,-0.046222735808175645,0,0.2,62830,640,0,0.0,6400.0,False,-0.046222735808175645,7,3.3390000000000004,82896,0,0,0.0,0.0,False,-0.1256434056197789,0,2.855000000000001,88204,0,0,0.0,0.0,False,-0.0696565690659016,0,0.20900000000000002,147100,0,216,0.7,7135.595066823382,False,0.036357991590511056,81,10.271000000000003,102820,216,0,0.0,2224.6131817002656,False,-0.2851088402219661,0,0.42500000000000004,189930,724,19,1.0,25095.45753879689,False,0.012403829904440767,0,0.2,199463,0,13,0.0,805.9999999999999,False,-0.0006550098251473772,0.2125,936073,0.0,0.0,11,0,0,6,5,5.0,17,23,12,109.0,72.0,8,4,12,882,1.6803997242823243,110.72260987292975
64,12,0,0,0,10.0,20,10.0,20.0,0,,10.513310152328689,4,16.0,34.42223441872953,77,38.84415584415584,62.0,11,62.0,0,0.2,62750,648,0,0.0,6480.0,False,-0.04680052000577784,0,0.2,62710,652,0,0.0,6520.0,False,-0.04708941210457894,0,3.3320000000000007,82896,0,0,0.0,0.0,False,-0.1256434056197789,4,2.895000000000001,88124,0,0,0.0,0.0,False,-0.070500379714792,0,0.20900000000000002,147036,0,220,0.4,7572.891572120497,False,0.03742172886643629,77,10.96,99644,216,0,0.0,2270.874992902997,False,-0.30679563153312306,0,0.42500000000000004,187621,791,18,1.0,28343.98742521506,False,0.008980103264586661,0,0.2,199463,0,13,0.0,806.0,False,-0.0006550098251473772,0.175,930244,0.0,0.0,11,0,0,7,4,4.0,13,20,13,117.0,90.0,7,5,13,882,1.1555740656331182,111.87818393856287
65,13,0,0,0,10.0,20,10.0,20.0,0,,10.733164654555045,4,16.0,33.7470968147828,20,23.95,62.0,14,62.0,0,0.2,62660,657,0,0.0,6570.0,False,-0.04745052722808031,0,0.2,62600,663,0,0.0,6630.0,False,-0.04788386537628196,0,3.3320000000000007,82896,0,0,0.0,0.0,False,-0.1256434056197789,4,2.931000000000001,88044,0,0,0.0,0.0,False,-0.07134419036368239,0,0.20900000000000002,147036,0,223,0.4,7525.602589696565,False,0.03725909187415426,19,11.073,98837,216,0,0.0,2318.3635653838896,False,-0.31218320161579877,0,0.42500000000000004,188010,801,14,1.0,27899.424548641022,False,0.009813708577231213,0,0.2,199463,0,13,0.0,806.0,False,-0.0006550098251473772,0.175,929546,0.0,0.0,13,0,0,11,4,4.0,13,24,12,178.0,54.0,10,3,12,1132,1.3491546818986535,113.22733862046152
66,12,0,0,0,10.0,20,10.0,20.0,0,,10.418655971166613,3,1.0,33.13028722366099,17,23.0,62.0,9,62.0,0,0.2,62560,667,0,0.0,6670.0,False,-0.04817275747508306,0,0.2,62500,673,0,0.0,6730.0,False,-0.048606095623284704,3,3.3620000000000014,82791,0,0,0.0,0.0,False,-0.12675090709644757,0,2.9270000000000005,88044,0,0,0.0,0.0,False,-0.07134419036368239,0,0.20900000000000002,147309,0,214,0.3,7089.881465863453,False,0.037638364673286365,5,11.104,98697,216,0,0.0,2250.4296897719883,False,-0.313379821127196,0,0.42500000000000004,188177,808,15,1.0,27699.272076718084,False,0.010148332416781506,0,0.2,199463,0,13,0.0,806.0,False,-0.0006550098251473772,0.1625,929541,0.0,0.0,13,0,0,9,2,2.0,14,23,10,123.0,72.0,8,4,10,1034,1.49620146676898,114.7235400872305
67,10,0,0,0,10.000000000000002,20,10.0,20.0,0,,10.245236690885514,2,3.0,33.24565248218897,1,64.0,62.0,14,62.0,0,0.2,62430,680,0,0.0,6800.000000000001,False,-0.04911165679618663,0,0.2,62430,680,0,0.0,6800.000000000001,False,-0.04911165679618663,2,3.3790000000000013,82725,0,0,0.0,0.0,False,-0.12744705088178213,0,2.9270000000000005,88044,0,0,0.0,0.0,False,-0.07134419036368239,0,0.20900000000000002,147367,0,215,0.2,7147.8152836706295,False,0.03823656052217817,0,11.099,98697,216,0,0.0,2212.971125231271,False,-0.3135086491958039,0,0.42500000000000004,188981,799,11,1.0,27245.27633326899,False,0.01303338633396742,0,0.2,199463,0,13,0.0,806.0,False,-0.0006550098251473772,0.15,930137,0.0,0.0,13,0,0,8,1,1.0,14,22,13,105.0,54.0,7,3,13,1132,1.4711351236328483,116.19467521086335
68,13,0,0,0,10.0,20,10.0,20.0,0,,10.529416541656577,4,16.0,32.51164083230906,23,24.82608695652174,61.99999999999999,6,62.0,0,0.2,62340,689,0,0.0,6890.0,False,-0.049761664018489096,0,0.2,62320,691,0,0.0,6910.0,False,-0.04990611006788964,0,3.377000000000001,82725,0,0,0.0,0.0,False,-0.12744705088178213,4,2.9670000000000005,87964,0,0,0.0,0.0,False,-0.07218800101257278,0,0.20900000000000002,147483,0,213,0.4,6924.97949728183,False,0.03826807822592149,17,11.269,98011,216,0,0.0,2274.3539729978206,False,-0.3180161437695251,0,0.42500000000000004,188847,811,15,1.0,27296.94071500265,False,0.012492539175594265,0,0.2,199398,0,14,0.1,867.9999999999999,False,-0.0008250123751856278,0.1875,929088,0.0,0.0,11,0,0,9,4,4.0,13,22,14,118.0,90.0,8,5,14,752,1.5533465715125203,117.74802178237587
69,14,0,0,0,10.0,20,10.0,20.0,0,,9.983055556783897,10,6.0,31.594860997674186,23,22.130434782608695,61.99999999999999,11,62.0,0,0.2,62240,699,0,0.0,6990.0,False,-0.05048389426549184,0,0.2,62220,701,0,0.0,7010.0,False,-0.05062834031489239,10,3.477000000000001,82390,0,0,0.0,0.0,False,-0.13098050797401062,0,2.963000000000001,87964,0,0,0.0,0.0,False,-0.07218800101257278,0,0.20900000000000002,147538,0,218,1.0,6887.679697492972,False,0.03851810986742848,18,11.432000000000002,97262,216,0,0.0,2156.340000265322,False,-0.32357396376351494,0,0.42500000000000004,189020,824,14,1.0,26902.16546208353,False,0.012370599214197045,0,0.2,199398,0,14,0.0,867.9999999999999,False,-0.0008250123751856278,0.25,928032,0.0,0.0,12,0,0,5,5,5.0,17,22,17,126.0,90.0,9,5,17,997,1.7668260680511594,119.51484785042703
70,17,0,0,0,10.0,20,10.0,20.0,0,,10.289217040726532,4,16.0,31.415350800330447,5,23.0,62.0,11,62.0,0,0.2,62150,708,0,0.0,7080.0,False,-0.05113390148779431,0,0.2,62110,712,0,0.0,7120.0,False,-0.051422793586595406,0,3.4670000000000014,82390,0,0,0.0,0.0,False,-0.13098050797401062,4,3.003000000000001,87884,0,0,0.0,0.0,False,-0.07303181166146316,0,0.20900000000000002,147474,0,222,0.4,6974.20787767336,False,0.03837547934982798,5,11.464000000000002,97122,216,0,0.0,2222.470880796931,False,-0.324309505713235,0,0.42500000000000004,189587,819,13,1.0,26535.172305470638,False,0.014288145085852846,0,0.2,199398,0,14,0.0,868.0,False,-0.0008250123751856278,0.175,928115,0.0,0.0,11,0,0,13,2,2.0,13,26,13,175.0,90.0,12,5,13,882,1.9073838517069817,121.42223170213401
71,13,0,0,0,10.0,20,10.0,20.0,0,,10.396900055375806,6,11.666666666666666,31.37700442322243,6,30.0,62.0,9,62.0,0,0.2,62090,714,0,0.0,7140.0,False,-0.05156723963599596,0,0.2,61970,726,0,0.0,7260.0,False,-0.052433915932399246,2,3.4870000000000005,82324,0,0,0.0,0.0,False,-0.1316766517593452,4,3.0390000000000006,87804,0,0,0.0,0.0,False,-0.07387562231035355,0,0.20900000000000002,147469,0,227,0.6,7122.580004071492,False,0.038851370885224674,5,11.509000000000002,96982,216,0,0.0,2245.730411961174,False,-0.3251924914640011,0,0.42500000000000004,189965,815,14,1.0,26440.258604926283,False,0.01594088562560011,0,0.2,199398,0,14,0.0,868.0,False,-0.0008250123751856278,0.2,928002,0.0,0.0,11,0,0,7,3,3.0,16,23,13,122.0,90.0,8,5,13,823,1.450560805387795,122.87279250752181
72,13,0,0,0,10.0,20,10.0,20.0,0,,9.83011807351514,5,2.0,33.096317819257706,76,37.60526315789474,62.0,0,,0,0.2,62010,722,0,0.0,7220.0,False,-0.052145023833598154,0,0.2,61850,738,0,0.0,7380.0,False,-0.05330059222880254,5,3.535000000000001,82154,0,0,0.0,0.0,False,-0.13346974938823727,0,3.0350000000000006,87804,0,0,0.0,0.0,False,-0.07387562231035355,0,0.20900000000000002,147459,0,232,0.5,7678.345734067788,False,0.04069398458567011,76,12.264000000000003,93229,216,0,0.0,2123.30550387927,False,-0.3514282871886504,0,0.42500000000000004,187107,881,24,1.0,30645.855998766037,False,0.012164822469252105,0,0.2,199398,0,14,0.0,868.0,False,-0.0008250123751856278,0.1875,921011,0.0,0.0,7,0,0,9,6,6.0,14,23,12,156.0,72.0,9,4,12,200,1.1777725294232368,124.05056503694504
73,12,0,0,0,10.0,20,10.0,20.0,0,,9.79474876867225,8,9.5,32.857052881751784,5,21.0,62.0,6,62.0,0,0.2,61890,734,0,0.0,7340.0,False,-0.05301170013000144,0,0.2,61770,746,0,0.0,7460.0,False,-0.05387837642640474,4,3.5700000000000007,82022,0,0,0.0,0.0,False,-0.13486203695890642,4,3.0750000000000006,87724,0,0,0.0,0.0,False,-0.07471943295924395,0,0.20900000000000002,147383,0,240,0.8,7885.692691620428,False,0.04088433468937158,5,12.238000000000001,93079,216,0,0.0,2115.665734033206,False,-0.3524863265946499,0,0.42500000000000004,187002,876,34,1.0,30890.77832441456,False,0.012252129592980316,0,0.2,199770,0,8,0.0,496.0,False,0.00010500157502362536,0.225,920640,0.0,0.0,9,0,0,7,3,3.0,16,23,10,125.0,72.0,8,4,10,572,3.205465684644878,127.25603072158992
74,10,0,0,0,10.0,20,10.0,20.0,0,,9.79474876867225,0,,32.254542853368754,16,23.6875,62.0,0,,0,0.2,61740,749,0,0.0,7490.0,False,-0.05409504550050556,0,0.2,61720,751,0,0.0,7510.0,False,-0.05423949154990611,0,3.566000000000001,82022,0,0,0.0,0.0,False,-0.13486203695890642,0,3.071000000000001,87724,0,0,0.0,0.0,False,-0.07471943295924395,0,0.20900000000000002,147657,0,229,0.0,7386.290313421445,False,0.04105147237423291,5,12.283000000000001,92929,216,0,0.0,2115.665734033206,False,-0.3535180911872405,0,0.42500000000000004,186623,882,44,1.0,31176.50679667124,False,0.011071433063174077,0,0.2,199770,0,8,0.0,496.0,False,0.00010500157502362536,0.125,920185,0.0,0.0,9,0,0,10,1,1.0,11,21,7,129.0,36.0,8,2,7,474,1.511746684089303,128.76777740567923
75,7,0,0,0,10.0,20,10.0,20.0,0,,9.433154601572744,3,1.3333333333333333,32.08865550623553,4,23.0,62.0,0,,0,0.2,61650,758,0,0.0,7580.0,False,-0.05474505272280803,0,0.2,61610,762,0,0.0,7620.0,False,-0.05503394482160913,3,3.596000000000001,81916,0,0,0.0,0.0,False,-0.1359800860686862,0,3.071000000000001,87724,0,0,0.0,0.0,False,-0.07471943295924395,0,0.20900000000000002,147653,0,232,0.3,7444.568077446644,False,0.04122438842995233,4,12.318000000000001,92817,216,0,0.0,2037.5613939397126,False,-0.35455709305849514,0,0.42500000000000004,186531,876,54,1.0,31457.66222346233,False,0.011314325273534868,0,0.2,199770,0,8,0.0,496.0,False,0.00010500157502362536,0.1625,919671,0.0,0.0,7,0,0,4,3,3.0,14,18,10,72.0,36.0,5,2,10,200,1.1915831733494997,129.95936057902873
76,10,0,0,0,10.0,20,10.0,20.0,0,,9.3280550830603,5,8.0,31.69883954293546,9,23.0,62.0,0,,0,0.2,61510,772,0,0.0,7720.0,False,-0.05575617506861187,0,0.2,61550,768,0,0.0,7680.0,False,-0.05546728296981077,5,3.6430000000000016,81776,0,0,0.0,0.0,False,-0.13745675470424437,0,3.071,87724,0,0,0.0,0.0,False,-0.07471943295924395,0,0.20900000000000002,147728,0,232,0.5,7354.1307739610265,False,0.04142923736762811,4,12.354000000000001,92705,216,0,0.0,2014.8598979410249,False,-0.355405552620197,0,0.42500000000000004,186324,875,64,1.0,31704.48460006853,False,0.010896374945795526,0,0.2,199770,0,8,0.0,496.0,False,0.00010500157502362536,0.1875,919087,0.0,0.0,8,0,0,7,2,2.0,13,20,12,104.0,72.0,6,4,12,315,1.1370674520730972,131.09642803110182
77,12,0,0,0,10.0,20,10.0,20.0,0,,10.888896436708949,34,13.705882352941176,31.00970449189743,15,22.333333333333332,62.0,0,,0,0.2,61420,781,0,0.0,7810.0,False,-0.05640618229091434,0,0.2,61440,779,0,0.0,7790.0,False,-0.056261736241513795,34,3.978000000000001,80985,0,0,0.0,0.0,False,-0.14579993249514808,0,3.071000000000001,87724,0,0,0.0,0.0,False,-0.07471943295924395,0,0.20900000000000002,147377,24,237,1.0,7610.633479060705,False,0.03989707625105144,10,12.450000000000001,92360,216,0,0.0,2352.001630329133,False,-0.3566191081759464,0,0.42500000000000004,185989,880,74,1.0,31876.539952869738,False,0.00965149465459422,0,0.2,199770,0,8,0.0,496.0,False,0.00010500157502362536,0.25,917065,0.0,0.0,8,0,0,7,4,4.0,17,24,15,129.0,54.0,9,3,15,315,1.713567896746099,132.80999592784792
78,15,0,0,0,10.0,20,10.0,20.0,0,,10.888896436708949,0,,31.193965543267595,1,65.0,62.0,0,,0,0.2,61330,790,0,0.0,7900.0,False,-0.057056189513216816,0,0.2,61330,790,0,0.0,7900.0,False,-0.057056189513216816,0,3.9440000000000013,80985,0,0,0.0,0.0,False,-0.14579993249514808,0,3.071000000000001,87724,0,0,0.0,0.0,False,-0.07471943295924395,0,0.20900000000000002,147442,14,246,1.0,7826.160073757754,False,0.04108541660507406,0,12.440000000000001,92360,216,0,0.0,2352.001630329133,False,-0.3566191081759464,0,0.42500000000000004,185924,871,84,1.0,32377.943988186074,False,0.010580018670745248,0,0.2,199770,0,8,0.0,496.0,False,0.00010500157502362536,0.25,916865,0.0,0.0,7,0,0,14,0,0.0,13,27,16,160.0,72.0,11,4,16,265,1.9179727816954255,134.72796870954335
79,16,0,0,0,10.0,20,10.0,20.0,0,,10.606081823491056,12,8.583333333333334,33.10756044343306,40,41.05,62.0,0,,0,0.2,61240,799,0,0.0,7990.0,False,-0.057706196735519286,0,0.2,61220,801,0,0.0,8010.0,False,-0.05785064278491983,8,4.024000000000001,80715,0,0,0.0,0.0,False,-0.14864779343515316,4,3.111000000000001,87644,0,0,0.0,0.0,False,-0.07556324360813434,0,0.20900000000000002,147413,13,255,1.0,8580.306976780814,False,0.04347961569100996,39,12.830000000000002,91574,219,0,0.0,2322.7319193445414,False,-0.3621262194792184,0,0.42500000000000004,184347,900,94,1.0,35624.80439908976,False,0.010812173180322134,0,0.2,199705,0,9,0.1,558.0,False,-6.500097501462522e-05,0.2625,913858,0.0,0.0,8,0,0,8,5,5.0,16,24,16,162.0,108.0,10,6,16,265,1.6886340780183673,136.41660278756171
80,16,0,0,0,10.0,20,10.0,20.0,0,,10.068773367248326,19,7.578947368421052,33.5450222559511,53,35.075471698113205,62.0,0,,0,0.2,61160,807,0,0.0,8070.0,False,-0.05828398093312148,0,0.2,61100,813,0,0.0,8130.0,False,-0.058717319081323126,15,4.166000000000001,80145,0,0,0.0,0.0,False,-0.15465994430849717,4,3.1470000000000007,87564,0,0,0.0,0.0,False,-0.07640705425702472,0,0.20900000000000002,148688,22,232,1.0,8003.958177460119,False,0.05026742711429243,20,12.991000000000003,90669,219,0,0.0,2205.0613674273836,False,-0.36875589355137717,0,0.42500000000000004,182488,943,104,1.0,38080.955987361885,False,0.007657504830977215,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.25,911519,0.0,0.0,8,0,0,9,8,8.0,15,24,16,156.0,108.0,10,6,16,1619,1.6678308211266994,138.0844336086884
81,16,0,0,0,10.0,20,10.0,20.0,0,,11.094262651415985,34,14.0,32.76892049170037,15,21.666666666666668,62.0,0,,0,0.2,61080,815,0,0.0,8150.0,False,-0.05886176513072367,0,0.2,60980,825,0,0.0,8250.0,False,-0.05958399537772642,0,4.151000000000001,80145,0,0,0.0,0.0,False,-0.15465994430849717,34,3.483000000000001,86816,0,0,0.0,0.0,False,-0.08429668382414986,0,0.20900000000000002,148688,12,242,1.0,8063.209910808481,False,0.050471206582687264,15,13.121000000000004,89588,253,0,0.0,2806.8484508082443,False,-0.37412180169894405,0,0.42500000000000004,182163,948,114,1.0,38132.93662613195,False,0.006162434001839871,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.25,909165,0.0,0.0,7,0,0,12,4,4.0,13,25,14,160.0,108.0,10,6,14,200,1.619468572549522,139.70390218123794
82,14,0,0,0,10.0,20,10.0,20.0,0,,11.256027362168046,4,16.0,32.490852603728115,5,21.0,62.0,0,,0,0.2,60970,826,0,0.0,8260.0,False,-0.05965621840242669,0,0.2,60890,834,0,0.0,8340.0,False,-0.06023400260002889,0,4.151000000000001,80145,0,0,0.0,0.0,False,-0.15465994430849717,4,3.4890000000000008,86736,0,0,0.0,0.0,False,-0.08514049447304024,0,0.20900000000000002,148624,6,252,1.0,8255.231020312493,False,0.05069138896256918,5,13.156000000000002,89438,253,0,0.0,2847.7749226285155,False,-0.37501281134312187,0,0.42500000000000004,182058,943,124,1.0,38326.87400531561,False,0.006122276847441693,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.25,908566,0.0,0.0,7,0,0,12,2,2.0,12,24,13,143.0,90.0,9,5,13,200,1.5797717329114676,141.2836739141494
