index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,4,0,0,0,10.0,20,10.0,30.232916531414403,5,32.0,3.4912486158758362,12,5.666666666666667,38.000000000000014,20,38.0,0,0.2,39677,17,111,1.0,3525.853734986999,False,0.41235564116742784,0,0.30800000000000005,22341,681,0,0.0,6810.0,False,-0.1225247946559422,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,12,7.637000000000001,-10478.0,571,0,0.0,17262.995339437624,False,-1.0421556625332449,0,1.244,77097,9,49,1.0,1893.4212375428833,False,0.15824506342695177,0,0.9920000000000002,78514,0,52,0.7,1976.0000000000007,False,0.17988750537985485,0.45,251405,0.0,0.0,9,0,0,1,3,30.73125,2,3,6,25.0,3.0,3,1,6,960,0.5011117681860924,68.93872088566422
69,6,0,0,0,10.0,20,10.0,30.179868565433882,5,29.0,3.368155653317926,7,1.0,38.000000000000014,20,38.0,0,0.2,39692,20,116,1.0,3700.86475359033,False,0.4158492340682037,0,0.30800000000000005,22271,688,0,0.0,6880.0,False,-0.12371766470127125,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,7,7.695000000000002,-25432.0,576,0,0.0,17383.604293689918,False,-1.3821788469283376,0,1.2440000000000002,77439,0,49,0.9,1862.0000000000007,False,0.16308751725263798,0,0.9920000000000002,78925,0,48,0.7,1824.0000000000007,False,0.18485923331502946,0.4333333333333333,237149,0.0,0.0,10,0,0,2,2,80.04137931034482,3,5,7,67.0,3.0,5,1,7,960,0.6202156990766525,69.55893658474088
70,7,0,0,1,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.000000000000014,20,38.0,0,0.2,39532,26,126,1.0,4062.663439244669,False,0.4165615254975064,0,0.30800000000000005,22231,692,0,0.0,6920.0,False,-0.12439930472717357,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,77705,0,42,0.0,1596.0000000000007,False,0.16506136744779687,0,0.9920000000000002,79419,0,35,0.0,1330.0000000000005,False,0.18852495510603878,0.16666666666666666,263141,0.0,0.125,10,0,0,4,3,186.10666666666665,2,6,5,54.0,3.0,6,1,5,960,0.6328712189570069,70.19180780369788
71,5,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,20,38.0,0,0.2,39422,27,136,1.0,4374.462124899008,False,0.4181258669591868,0,0.30800000000000005,22141,701,0,0.0,7010.0,False,-0.1259329947854538,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78085,0,32,0.0,1216.0000000000002,False,0.16788115344088095,0,0.9920000000000002,79799,0,25,0.0,950.0000000000002,False,0.1913447410991229,0.16666666666666666,263701,0.0,0.125,9,0,0,4,3,3.0,0,4,3,31.0,3.0,4,1,3,960,0.5226907804608345,70.71449858415872
72,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,13,38.0,0,0.2,39332,26,146,1.0,4666.260810553346,False,0.4200310284338186,0,0.30800000000000005,22031,712,0,0.0,7120.0,False,-0.12780750485668518,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78389,0,24,0.0,912.0,False,0.17013698223534823,0,0.9920000000000002,79989,0,20,0.0,760.0,False,0.19275463409566496,0.16666666666666666,263995,0.0,0.125,8,0,0,3,2,127.42962962962963,0,3,3,24.0,0.0,3,0,3,694,0.49933272134512663,71.21383130550385
73,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,9,38.0,0,0.2,39262,23,156,1.0,4938.059496207686,False,0.42227700992140155,0,0.30800000000000005,21901,725,0,0.0,7250.0,False,-0.13002283494086772,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.688000000000002,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78541,0,20,0.0,760.0,False,0.17126489663258188,0,0.9920000000000002,80179,0,15,0.0,570.0,False,0.194164527092207,0.16666666666666666,264137,0.0,0.125,7,0,0,2,3,329.868458781362,0,2,4,21.0,3.0,2,1,4,542,0.4401547545567155,71.65398606006056
74,4,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,0,,0,0.2,39152,24,166,1.0,5249.858181862024,False,0.4238413513830822,0,0.30800000000000005,21811,734,0,0.0,7340.0,False,-0.13155652499914794,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78541,0,20,0.0,760.0,False,0.17126489663258188,0,0.992,80179,0,15,0.0,570.0,False,0.194164527092207,0.16666666666666666,263937,0.0,0.125,5,0,0,3,0,0.0,0,3,4,24.0,3.0,3,1,4,200,0.518097079358995,72.17208313941956
75,4,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,3,38.0,0,0.2,39052,24,176,1.0,5551.6568675163635,False,0.42557610285123815,0,0.30800000000000005,21711,744,0,0.0,7440.0,False,-0.13326062506390376,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78541,0,20,0.0,760.0,False,0.17126489663258188,0,0.9920000000000002,80293,0,12,0.0,456.0,False,0.19501046289013224,0.16666666666666666,263851,0.0,0.125,5,0,0,3,2,1141.7211538461538,0,3,3,24.0,3.0,3,1,3,314,0.48577452916651964,72.65785766858608
76,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,0,,0,0.2,38902,29,186,1.0,5903.455553170702,False,0.4264588042870165,0,0.30800000000000005,21661,749,0,0.0,7490.0,False,-0.13411267509628166,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78541,0,20,0.0,760.0,False,0.17126489663258188,0,0.9920000000000002,80293,0,12,0.0,456.0,False,0.19501046289013224,0.16666666666666666,263651,0.0,0.125,5,0,0,3,0,0.0,0,3,2,29.0,0.0,3,0,2,200,0.4997215960174799,73.15757926460356
77,2,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,0,,0,0.2,38832,26,196,1.0,6175.254238825041,False,0.4287047857745994,0,0.30800000000000005,21531,762,0,0.0,7620.0,False,-0.1363280051804642,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78541,0,20,0.0,760.0,False,0.17126489663258188,0,0.9920000000000002,80293,0,12,0.0,456.0,False,0.19501046289013224,0.16666666666666666,263451,0.0,0.125,5,0,0,2,1,142.10833333333332,0,2,3,21.0,0.0,2,0,3,200,0.4466010397300124,73.60418030433357
78,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,0,,0,0.2,38712,28,206,1.0,6497.05292447938,False,0.4300987172298045,0,0.30800000000000005,21451,770,0,0.0,7700.0,False,-0.13769128523226884,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78541,0,20,0.0,760.0,False,0.17126489663258188,0,0.9920000000000002,80293,0,12,0.0,456.0,False,0.19501046289013224,0.16666666666666666,263251,0.0,0.125,5,0,0,3,0,0.0,0,3,3,24.0,0.0,3,0,3,200,0.4963418962433934,74.10052220057696
79,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.0,0,,0,0.2,38612,28,216,1.0,6798.851610133718,False,0.43183346869796047,0,0.30800000000000005,21351,780,0,0.0,7800.0,False,-0.13939538529702464,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78541,0,20,0.0,760.0,False,0.17126489663258188,0,0.9920000000000002,80293,0,12,0.0,456.0,False,0.19501046289013224,0.16666666666666666,263051,0.0,0.125,4,0,0,3,0,0.0,0,3,3,24.0,0.0,3,0,3,200,0.49842809047549963,74.59895029105246
80,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,4,38.0,0,0.2,38542,25,226,1.0,7070.6502957880575,False,0.4340794501855434,0,0.30800000000000005,21221,793,0,0.0,7930.0,False,-0.14161071538120718,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,263003,0.0,0.125,7,0,0,2,0,0.0,0,2,4,21.0,3.0,2,1,4,352,0.46144043281674385,75.0603907238692
81,4,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,38422,27,236,1.0,7392.448981442396,False,0.43547338164074845,0,0.30800000000000005,21141,801,0,0.0,8010.0,False,-0.1429739954330118,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.688000000000002,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,262803,0.0,0.125,5,0,0,3,0,0.0,0,3,4,24.0,3.0,3,1,4,200,0.5019259061664343,75.56231663003564
82,4,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,38392,20,246,1.0,7624.247667096735,False,0.43840100315423347,0,0.30800000000000005,20971,818,0,0.0,8180.0,False,-0.1458709655430967,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.992,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,262603,0.0,0.125,5,0,0,3,0,0.0,0,3,3,24.0,3.0,3,1,3,200,0.49303100630640984,76.05534763634205
83,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,38292,20,256,1.0,7926.046352751074,False,0.4401357546223897,0,0.30800000000000005,20871,828,0,0.0,8280.0,False,-0.1475750656078525,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,262403,0.0,0.125,4,0,0,2,0,0.0,0,2,4,21.0,3.0,2,1,4,200,0.4431487135589123,76.49849634990096
84,4,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,38182,21,266,1.0,8237.845038405412,False,0.44170009608407035,0,0.30800000000000005,20781,837,0,0.0,8370.0,False,-0.14910875566613271,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,262203,0.0,0.125,5,0,0,3,0,0.0,0,3,3,24.0,3.0,3,1,3,200,0.5324035678058863,77.03089991770685
85,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,38042,25,276,1.0,8579.643724059752,False,0.44275320752632397,0,0.30800000000000005,20721,843,0,0.0,8430.0,False,-0.1501312157049862,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,262003,0.0,0.125,5,0,0,2,0,0.0,0,2,3,21.0,3.0,2,1,3,200,0.47614831663668156,77.50704823434353
86,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,37902,29,286,1.0,8921.44240971409,False,0.44380631896857786,0,0.30800000000000005,20661,849,0,0.0,8490.0,False,-0.15115367574383967,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,261803,0.0,0.125,5,0,0,2,0,0.0,0,2,3,21.0,3.0,2,1,3,200,0.4687192579731345,77.97576749231666
87,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,37782,31,296,1.0,9243.241095368428,False,0.4452002504237829,0,0.30800000000000005,20581,857,0,0.0,8570.0,False,-0.1525169557956443,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,261603,0.0,0.125,5,0,0,3,0,0.0,0,3,3,24.0,0.0,3,0,3,200,0.47717179730534554,78.45293928962201
88,3,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,37682,31,306,1.0,9545.039781022768,False,0.44693500189193913,0,0.30800000000000005,20481,867,0,0.0,8670.0,False,-0.15422105586040014,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,261403,0.0,0.125,4,0,0,2,0,0.0,0,2,2,6.0,3.0,2,1,2,200,0.4270616350695491,78.88000092469156
89,2,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,37612,28,316,1.0,9816.838466677107,False,0.44918098337952184,0,0.30800000000000005,20351,880,0,0.0,8800.0,False,-0.15643638594458267,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.688000000000002,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,261203,0.0,0.125,5,0,0,1,0,0.0,0,1,1,3.0,3.0,1,1,1,200,0.32533819787204266,79.2053391225636
90,1,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,0,,0,0.2,37502,29,326,1.0,10128.637152331445,False,0.4507453248412025,0,0.30800000000000005,20261,889,0,0.0,8890.0,False,-0.1579700760028629,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.2440000000000002,78579,0,19,0.0,722.0000000000001,False,0.1715468752318903,0,0.992,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,261003,0.0,0.125,5,0,0,1,0,0.0,0,1,2,18.0,0.0,1,0,2,200,0.3319126460701227,79.53725176863372
91,2,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,6,38.0,0,0.2,37402,29,336,1.0,10430.435837985784,False,0.4524800763093587,0,0.30800000000000005,20161,899,0,0.0,8990.0,False,-0.1596741760676187,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,78807,0,13,0.0,494.0000000000001,False,0.17323874682774076,0,0.9920000000000002,80407,0,9,0.0,342.00000000000006,False,0.19585639868805746,0.16666666666666666,261031,0.0,0.125,6,0,0,1,0,0.0,0,1,2,3.0,3.0,1,1,2,428,0.27309536561369896,79.81034713424742
92,2,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,16,38.0,0,0.2,37302,29,346,1.0,10732.234523640123,False,0.45421482777751493,0,0.30800000000000005,20061,909,0,0.0,9090.0,False,-0.1613782761323745,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,0,1.244,79225,0,2,0.0,76.00000000000001,False,0.17634051142013327,0,0.9920000000000002,80597,0,4,0.0,152.00000000000003,False,0.19726629168459953,0.16666666666666666,261439,0.0,0.125,8,0,0,1,0,0.0,0,1,1,3.0,3.0,1,1,1,808,0.2963154949247837,80.1066626291722
93,1,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,16,38.0,0,0.2,37242,25,356,1.0,10994.033209294463,False,0.4566312192715732,0,0.30800000000000005,19921,923,0,0.0,9230.0,False,-0.1637640162230326,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,7,1.3140000000000003,79240,0,0,0.0,0.0,False,0.175999168905181,3,1.022,80728,0,0,0.0,0.0,False,0.1980825455247028,0.16666666666666666,261385,0.0,0.125,5,0,0,1,3,2.75,0,1,2,18.0,0.0,1,0,2,352,0.2727478425949812,80.37941047176719
94,2,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,11,38.0,0,0.2,37142,25,366,1.0,11295.8318949488,False,0.4583659707397294,0,0.30800000000000005,19821,933,0,0.0,9330.0,False,-0.16546811628778843,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,7,1.3770000000000002,79171,0,0,0.0,0.0,False,0.17497514136032413,4,1.0590000000000002,80700,0,0,0.0,0.0,False,0.19766699811519567,0.16666666666666666,261088,0.0,0.125,4,0,0,1,3,3.0,0,1,0,3.0,3.0,1,1,0,200,0.1743941530585289,80.55380462482572
95,0,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,20,38.0,0,0.2,37072,22,376,1.0,11567.63058060314,False,0.4606119522273124,0,0.30800000000000005,19691,946,0,0.0,9460.0,False,-0.16768344637197097,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,17,1.5400000000000003,78858,0,0,0.0,0.0,False,0.17032991496119085,3,1.0850000000000002,80679,0,0,0.0,0.0,False,0.19735533755806534,0.16666666666666666,260554,0.0,0.125,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.11261302698403597,80.66641765180975
96,0,0,0,0,10.0,20,10.0,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,15,38.0,0,0.2,36972,22,386,1.0,11869.429266257479,False,0.4623467036954683,0,0.30800000000000005,19591,956,0,0.0,9560.0,False,-0.16938754643672677,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,6,1.5830000000000004,78806,0,0,0.0,0.0,False,0.16955818405782044,9,1.1720000000000002,80588,0,0,0.0,0.0,False,0.19600480847716714,0.16666666666666666,260211,0.0,0.125,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.10907396581023932,80.77549161761999
97,0,0,0,0,10.0,0,,30.179868565433882,0,,3.368155653317926,0,,38.000000000000014,20,38.0,0,0.2,36972,12,396,1.0,12071.227951911816,False,0.4657855552283804,0,0.30800000000000005,19591,956,0,0.0,9560.0,False,-0.16938754643672677,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.688000000000002,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,9,1.667,78703,0,0,0.0,0.0,False,0.16802956322999066,11,1.2730000000000004,80433,0,0,0.0,0.0,False,0.19370445674596695,0.16666666666666666,259953,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.1076786257326603,80.88317024335265
98,0,0,0,0,10.0,0,,30.179868565433882,0,,3.368155653317926,0,,38.000000000000014,20,38.0,0,0.2,36972,2,406,1.0,12273.026637566156,False,0.4692244067612924,0,0.30800000000000005,19591,956,0,0.0,9560.0,False,-0.16938754643672677,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,11,1.7680000000000005,78548,0,0,0.0,0.0,False,0.16572921149879047,9,1.3520000000000003,80330,0,0,0.0,0.0,False,0.19217583591813717,0.16666666666666666,259695,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.10963658057153225,80.99280682392418
99,0,0,0,0,10.0,0,,30.179868565433882,0,,3.368155653317926,0,,38.00000000000001,20,38.0,0,0.2,36972,0,408,0.2,12313.386374697024,False,0.46991217706787486,0,0.30800000000000005,19591,956,0,0.0,9560.0,False,-0.16938754643672677,0,0.2,44254,0,0,0.0,0.0,False,0.010319163508515593,0,7.6880000000000015,-33866.0,576,0,0.0,17383.604293689918,True,-1.5747271323947547,9,1.8470000000000002,78457,0,0,0.0,0.0,False,0.16437868241789227,11,1.453,80173,0,0,0.0,0.0,False,0.18984580222911504,0.03333333333333333,259447,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.10578812751919031,81.09859495144337
