index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
50,12,0,0,0,10.0,20,10.0,23.300011301359426,5,7.0,31.41829846562031,0,,11.140970077493888,0,,40.0,12,40.0,0,1.7030000000000003,32917,0,10,0.6,233.00011301359427,False,0.23282329003570804,0,2.468000000000001,33248,27,20,1.0,736.0002260271885,False,0.25456242257934664,0,2.2070000000000003,48245,143,50,1.0,4902.816539375413,False,0.048464588953895486,0,6.374000000000001,-15589.0,749,0,0.0,17451.70846471821,False,-1.141938365099185,0,6.851000000000002,23636.0,443,0,0.0,13918.306220269798,False,-0.5691248312119243,0,7.130000000000003,27128.0,906,0,0.0,28464.978409852,False,-0.41751532658856166,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,12,4.397000000000001,59295,1498,0,0.0,16689.173176085846,False,-0.1784732116981694,0.325,291583,0.0,0.0,11,0,0,6,5,5.0,21,27,11,147.0,16.0,10,2,11,235,1.0179936066269875,89.90113202296197
51,11,0,0,1,10.000000000000002,20,10.0,22.95458073935121,47,21.106382978723403,31.55729665112735,5,37.0,11.215187156058791,12,12.583333333333334,40.0,9,40.0,8,1.7830000000000001,33078,0,10,0.9,229.54580739351212,False,0.23876741570056942,10,2.568000000000001,33568,28,10,1.0,509.5458073935122,False,0.2622792649261712,0,2.2070000000000003,47522,177,55,1.0,5798.612106677168,False,0.042775133980075424,0,6.374000000000001,-44535.11111111111,752,0,0.0,17261.844715992112,True,-1.7425431463014716,3,6.881000000000002,23525.0,443,0,0.0,13979.882416449416,False,-0.5702544649369118,9,7.220000000000002,26714.0,911,0,0.0,28748.697249177014,False,-0.42134791464801347,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,9,4.475000000000001,59022,1510,0,0.0,16934.932605648773,False,-0.18029652023678697,0.3625,306132,0.0,0.1,11,0,0,9,11,1590.364468864469,18,27,9,116.0,15.0,10,1,9,725,1.0192962437868118,90.92042826674879
52,9,0,0,0,10.000000000000002,20,10.0,22.399902936881023,10,7.5,31.55729665112735,0,,10.794489455926843,18,5.888888888888889,40.0,13,40.0,0,1.7750000000000004,32993,2,15,1.0,355.99854405321537,False,0.23795481515307368,0,2.5580000000000007,33528,26,15,1.0,595.9985440532155,False,0.2623996742685803,0,2.2070000000000003,47447,177,65,1.0,6016.007102151219,False,0.04347204001976327,0,6.374000000000001,-44535.11111111111,752,0,0.0,16844.72700853453,True,-1.7468564020193957,13,7.008000000000001,22989.0,443,0,0.0,13979.882416449416,False,-0.5778030164881672,5,7.261000000000003,26609.0,911,0,0.0,28748.697249177014,False,-0.4228266420974199,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,13,4.596000000000001,58674,1528,0,0.0,16493.979888656217,False,-0.18720103548560615,0.375,304943,0.0,0.1,10,0,0,5,10,254.69841269841268,18,23,6,93.0,16.0,7,2,6,275,1.0917851785197854,92.01221344526857
53,6,0,0,0,10.000000000000002,20,10.0,22.399902936881023,0,,32.74091810766863,15,47.0,10.644934662922578,15,8.6,40.0,9,40.0,0,1.7750000000000004,32893,2,25,1.0,579.9975734220255,False,0.23840264178805787,0,2.558000000000001,33428,26,25,1.0,819.9975734220257,False,0.26284750090356446,0,2.2070000000000003,48152,167,60,1.0,5705.2388769192485,False,0.05483877812048112,0,6.374000000000001,-44535.11111111111,752,0,0.0,16844.72700853453,True,-1.7468564020193957,11,7.105000000000001,21878.0,458,0,0.0,14995.340493312231,False,-0.586298952967227,4,7.296000000000004,26525.0,911,0,0.0,29826.97639608612,False,-0.4164168575204831,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,9,4.673000000000001,58419,1543,0,0.0,16425.13418488954,False,-0.1907162643325385,0.375,303998,0.0,0.1,11,0,0,7,7,7.0,17,24,4,94.0,0.0,6,0,4,905,1.045403890311718,93.05761733558029
54,4,0,0,0,10.000000000000002,20,10.0,22.369806112427334,15,21.866666666666667,33.456088100264516,22,39.18181818181818,10.83176409535082,6,17.0,39.99999999999999,11,40.0,0,1.7750000000000004,32773,4,35,1.0,822.9432139349567,False,0.23845760802267124,0,2.5580000000000007,33676,24,20,1.0,687.3961222485468,False,0.26962858970420883,0,2.2070000000000003,48686,172,48,1.0,5453.498880150199,False,0.06327941265433587,0,6.374000000000001,-44535.11111111111,752,0,0.0,16822.094196545357,True,-1.7470904393282412,0,7.094,21628.0,463,0,0.0,15490.168790422471,False,-0.5863353698197187,6,7.352000000000004,25787.0,928,0,0.0,31047.249757045473,False,-0.41821757180950137,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,11,4.774000000000001,58139,1549,0,0.0,16778.402583698422,False,-0.19197170923495505,0.375,303392,0.0,0.1,12,0,0,2,9,2226.012933568489,20,22,8,64.0,0.0,4,0,8,1390,0.8415175369009376,93.89913487248123
55,8,0,0,0,10.000000000000002,20,10.0,22.345266347588986,17,22.0,34.81828057206441,16,50.0,10.377723164072808,9,1.1111111111111112,39.99999999999999,9,40.0,0,1.7750000000000004,33057,3,28,1.0,655.6674577324916,False,0.24593520167442598,0,2.558000000000001,33566,25,30,1.0,920.3579904276696,False,0.26987046072826404,0,2.2070000000000003,49112,179,42,1.0,5462.170460245134,False,0.07217929042918883,0,6.374000000000001,-44535.11111111111,752,0,0.0,16803.640293386918,True,-1.7472812641287543,9,7.184000000000003,20480.0,479,0,0.0,16677.956394018853,False,-0.5941389131070257,0,7.346000000000002,25787.0,928,0,0.0,32311.364370875774,False,-0.40931623381585075,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,9,4.8530000000000015,58007,1558,0,0.0,16168.492689625435,False,-0.19727881136817446,0.375,302712,0.0,0.1,10,0,0,7,7,168.9458585858586,18,25,3,125.0,0.0,8,0,3,1374,0.98211785312742,94.88125272560865
56,3,0,0,0,10.000000000000002,20,10.0,22.200362895263634,27,20.962962962962962,34.81828057206441,0,,10.740194871734532,11,16.454545454545453,39.99999999999999,10,40.0,3,1.8050000000000002,33156,6,27,1.0,659.4097981721181,False,0.24969975365128033,0,2.5580000000000007,33782,22,27,1.0,819.4097981721181,False,0.2760479529421928,0,2.2070000000000003,48546,196,52,1.0,6161.821717219022,False,0.0677085363598848,0,6.374000000000002,-44535.11111111111,752,0,0.0,16694.67289723825,True,-1.748408054567286,0,7.175000000000002,20480.0,479,0,0.0,16677.956394018853,False,-0.5941389131070257,11,7.456000000000003,25502.0,928,0,0.0,32311.364370875774,False,-0.41332992260709667,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,10,4.944000000000001,57680,1569,0,0.0,16851.36575375148,False,-0.19710347029324773,0.375,301849,0.0,0.1,11,0,0,6,7,698.004337932704,15,21,8,51.0,0.0,3,0,8,766,0.8357135392725468,95.7169662648812
57,8,0,0,0,10.000000000000002,20,10.0,21.775567392903653,38,19.18421052631579,35.43057136997224,30,39.0,10.769798612315347,17,11.058823529411764,39.99999999999999,9,40.0,0,1.802,33460,3,20,1.0,465.51134785807307,False,0.25742697047691876,0,2.558000000000001,34007,25,16,1.0,598.4090782864585,False,0.28032112480474813,0,2.2070000000000003,48987,224,32,1.0,6011.50537984953,False,0.0752745990926058,0,6.374000000000001,-44535.11111111111,752,0,0.0,16375.226679463547,True,-1.751711326523263,6,7.235000000000003,20258.0,479,0,0.0,16971.243686216705,False,-0.595200165573699,11,7.5550000000000015,24046.0,958,0,0.0,33942.48737243341,False,-0.42234929392571563,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,9,5.024000000000001,57360,1586,0,0.0,17080.90059913214,False,-0.19959615347771184,0.375,300821,0.0,0.1,12,0,0,4,7,7.0,20,24,5,119.0,3.0,7,1,5,2099,1.0214671129360795,96.73843337781727
58,5,0,0,0,10.000000000000002,20,10.0,21.659395927455268,17,20.0,35.43057136997224,0,,10.808074472419664,12,11.333333333333334,39.99999999999999,8,40.0,0,1.802,33680,5,13,1.0,331.5721470569185,False,0.2631381255282126,0,2.5580000000000007,33927,23,26,1.0,793.144294113837,False,0.2809692908026467,0,2.2070000000000003,48647,231,42,1.0,6491.4044567810015,False,0.07320543148078718,0,6.374000000000001,-44535.11111111111,752,0,0.0,16287.865737446362,True,-1.7526146928295643,4,7.269000000000001,20104.0,479,0,0.0,16971.243686216705,False,-0.5973689658328284,8,7.624000000000004,23846.0,958,0,0.0,33942.48737243341,False,-0.4251659176388707,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,8,5.0950000000000015,57136,1598,0,0.0,17271.303006926624,False,-0.20116049865835128,0.375,300043,0.0,0.1,10,0,0,5,6,6.0,19,24,8,79.0,0.0,5,0,8,540,0.9531718390062451,97.69160521682352
59,8,0,0,0,10.000000000000002,20,10.0,21.581801060825505,14,20.285714285714285,37.1240548353324,30,47.53333333333333,10.828559963324503,19,11.0,39.99999999999999,11,40.0,1,1.812,33837,6,10,1.0,275.81801060825507,False,0.26795704442262097,0,2.558000000000001,33837,22,36,1.0,996.9448381897182,False,0.2814134136628051,0,2.2070000000000003,49789,235,22,1.0,5888.452455671307,False,0.09058851007870557,0,6.374000000000001,-44535.11111111111,752,0,0.0,16229.51439774078,True,-1.7532180818613263,10,7.365000000000003,18510.0,505,0,0.0,18747.647691842863,False,-0.6073088027106984,9,7.706000000000003,23469.0,962,0,0.0,35713.34075158977,False,-0.41800568428753665,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,11,5.197000000000002,56745,1617,0,0.0,17509.78146069572,False,-0.2044612100669485,0.375,298890,0.0,0.1,12,0,0,6,9,8.25,17,23,3,112.0,3.0,7,1,3,1826,0.9042115658521652,98.59581678267568
60,3,0,0,0,10.000000000000002,20,10.0,21.581801060825505,0,,37.19043937351606,1,50.0,10.985073567668017,5,16.0,40.0,5,40.0,0,1.8110000000000002,33737,6,20,1.0,491.63602121651013,False,0.2682522116293435,0,2.5580000000000007,33737,22,46,1.0,1212.7628487979732,False,0.28170858086952727,0,2.2070000000000003,49839,225,31,1.0,6008.808859264736,False,0.09286713191802722,0,6.374000000000001,-44535.11111111111,752,0,0.0,16229.51439774078,True,-1.7532180818613263,0,7.355000000000001,18460.0,506,0,0.0,18818.362322999124,False,-0.6075150173715329,5,7.747000000000003,23359.0,962,0,0.0,35777.20267732245,False,-0.41910513979380587,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,5,5.236000000000001,56613,1622,0,0.0,17817.789326757524,False,-0.2041939579835941,0.375,298448,0.0,0.1,10,0,0,5,3,3.0,15,20,5,48.0,0.0,3,0,5,250,0.8023596275597811,99.39817641023546
61,5,0,0,0,10.000000000000002,20,10.0,21.322776383356036,21,18.571428571428573,37.47812064247643,10,42.5,10.791712049155855,6,6.0,40.0,10,40.0,0,1.8110000000000002,33647,9,25,1.0,623.0694095839009,False,0.2673459490498955,0,2.558000000000001,34017,19,40,1.0,1042.9110553342414,False,0.2889888235740669,0,2.2070000000000003,49874,236,31,1.0,6193.996966388794,False,0.09550593516833278,0,6.374000000000001,-44535.11111111111,752,0,0.0,16034.727840283738,True,-1.7552322956376902,6,7.415000000000002,18033.0,511,0,0.0,19151.319648305456,False,-0.6111839702543027,0,7.7420000000000035,23169.0,967,0,0.0,36241.34266127471,False,-0.4185126631087448,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,10,5.331000000000001,56419,1628,0,0.0,17568.90721602573,False,-0.20806163179229883,0.375,297862,0.0,0.1,13,0,0,4,6,6.0,16,20,8,82.0,0.0,5,0,8,1015,0.9755895417183638,100.37376595195383
62,8,0,0,0,10.000000000000002,20,10.0,21.371424441788776,17,22.0,37.47812064247643,0,,10.387145906230408,6,1.0,40.0,11,40.0,0,1.811,33921,9,18,1.0,474.68563995219796,False,0.2748028669518976,0,2.5580000000000007,33917,19,50,1.0,1258.5712220894388,False,0.28928104538326993,0,2.2070000000000003,49500,243,41,1.0,6729.8590856962055,False,0.09331229795148399,0,6.374000000000001,-44535.11111111111,752,0,0.0,16071.311180225159,True,-1.7548540012201628,6,7.469000000000001,17811.0,511,0,0.0,19151.319648305456,False,-0.6143104225759048,0,7.7420000000000035,23169.0,967,0,0.0,36241.34266127471,False,-0.4185126631087448,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,11,5.431000000000002,56255,1634,0,0.0,16972.596410780487,False,-0.2136748098550994,0.375,297276,0.0,0.1,10,0,0,8,4,4.0,17,25,4,114.0,3.0,7,1,4,574,1.0779686644673347,101.45173461642116
63,4,0,0,0,10.0,20,10.0,21.248496528972396,45,20.666666666666668,38.21010301663124,21,44.0,10.454613132884935,7,11.714285714285714,40.0,11,40.0,0,1.8110000000000002,34151,9,13,1.0,366.23045487664115,False,0.2813627627332831,0,2.558000000000001,34417,19,30,1.0,827.4548958691719,False,0.29989652726010774,0,2.2070000000000003,49494,278,30,1.0,7053.385125553264,False,0.09653367035709537,0,6.374000000000001,-44535.11111111111,752,0,0.0,15978.869389787242,True,-1.7558099066493804,2,7.483000000000001,16813.0,532,0,0.0,20327.774804847817,False,-0.6200812961760966,5,7.7920000000000025,23059.0,967,0,0.0,36949.16961708241,False,-0.4150776006796344,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,11,5.530000000000001,55999,1641,0,0.0,17156.02015106418,False,-0.21567019608506705,0.375,296636,0.0,0.1,12,0,0,4,7,7.0,17,21,5,67.0,0.0,4,0,5,2054,0.8125480655580759,102.26428268197924
64,5,0,0,0,10.0,20,10.0,20.9481367272132,5,7.0,37.79450354551,39,36.0,10.536677111958081,9,11.666666666666666,40.0,7,40.0,0,1.8110000000000002,34061,8,23,1.0,561.8071447259035,False,0.28165342684690986,0,2.5580000000000007,34342,20,35,1.0,933.1847854524619,False,0.2990704382431884,9,2.2970000000000006,50593,273,10,1.0,6096.786361984304,False,0.10937052883982687,0,6.374000000000002,-44535.11111111111,752,0,0.0,15752.998818864326,True,-1.7581455483978026,3,7.511000000000001,16708.0,532,0,0.0,20106.67588621132,False,-0.6231169047684643,6,7.847000000000002,21523.0,1006,0,0.0,38021.27056678306,False,-0.42916000840210783,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,7,5.589000000000001,55810,1650,0,0.0,17385.517234730833,False,-0.2165720283556561,0.375,295740,0.0,0.1,11,0,0,2,6,5.428571428571429,20,22,5,78.0,0.0,5,0,5,883,0.9108703471720219,103.17515302915126
65,5,0,0,0,10.0,20,10.0,20.88202746002006,16,20.0,37.921606408086696,22,39.0,10.259025029078321,24,8.875,40.00000000000001,7,40.0,0,1.8110000000000002,34251,11,17,1.0,464.994466820341,False,0.2869377582911054,0,2.558000000000001,34272,17,45,1.0,1109.6912357009028,False,0.29975165582573055,12,2.4080000000000004,50771,279,10,1.0,6205.301725426463,False,0.11417390570829583,0,6.374000000000001,-44535.11111111111,752,0,0.0,15703.284649935084,True,-1.7586596237284877,18,7.688000000000002,16014.0,532,0,0.0,20174.294609102122,False,-0.6324144478072434,6,7.901000000000003,20539.0,1028,0,0.0,38983.41138751312,False,-0.4362428254431737,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,7,5.652000000000002,55509,1674,0,0.0,17173.60789867711,False,-0.22151475758084682,0.375,294059,0.0,0.1,10,0,0,8,7,6.545454545454545,15,23,8,84.0,0.0,5,0,8,520,1.11659583915025,104.29174886830151
66,8,0,0,0,10.0,20,10.0,20.780047737300777,27,20.0,37.921606408086696,0,,10.094117743932896,14,8.571428571428571,40.00000000000001,9,40.0,0,1.8110000000000002,34471,9,12,1.0,339.3605728476093,False,0.2928038920105917,0,2.5580000000000007,34392,19,43,1.0,1083.5420527039335,False,0.30374215437029184,0,2.3960000000000004,50231,296,20,1.0,6909.326258402763,False,0.11028608626561712,0,6.374000000000001,-44535.11111111111,752,0,0.0,15626.595898450185,True,-1.7594526329676756,8,7.750000000000003,15734.0,532,0,0.0,20174.294609102122,False,-0.6363577210056605,6,7.955000000000003,20407.0,1028,0,0.0,38983.41138751312,False,-0.43810179709385605,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,9,5.735000000000001,55259,1688,0,0.0,17038.870751758728,False,-0.22536940539899233,0.375,293197,0.0,0.1,11,0,0,5,6,6.0,18,23,3,118.0,3.0,7,1,3,740,1.1408244650810957,105.4325733333826
67,3,0,0,0,10.000000000000002,20,10.0,20.780047737300777,0,,37.921606408086696,0,,9.945366514362254,15,8.666666666666666,40.00000000000001,12,40.0,0,1.8110000000000002,34381,8,22,1.0,537.1610502206171,False,0.29313605243927254,0,2.558000000000001,34282,20,53,1.0,1301.342530076941,False,0.3037011108430107,0,2.3960000000000004,50231,286,30,1.0,7080.741845110623,False,0.11205862971388146,0,6.374000000000001,-44535.11111111111,752,0,0.0,15626.595898450185,True,-1.7594526329676756,10,7.842000000000001,15404.0,532,0,0.0,20174.294609102122,False,-0.6410051501323664,5,7.999000000000002,20297.0,1028,0,0.0,38983.41138751312,False,-0.4396509401360913,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,12,5.846000000000002,54929,1703,0,0.0,16936.95917395892,False,-0.22999636132121043,0.375,292227,0.0,0.1,7,0,0,4,7,7.0,16,20,6,50.0,0.0,3,0,6,200,0.82133814599365,106.25391147937626
68,6,0,0,0,10.0,20,10.0,20.851775438492282,14,21.928571428571427,37.72833347384047,21,36.0,9.836963161845734,12,8.666666666666666,40.0,14,40.0,0,1.8110000000000002,34598,7,18,1.0,445.33195789286106,False,0.299521029257191,0,2.5580000000000007,34172,21,63,1.0,1523.6618526250138,False,0.3037443898605152,0,2.3960000000000004,50680,290,19,1.0,6763.853213165731,False,0.11806768156232009,0,6.374000000000001,-44535.11111111111,752,0,0.0,15680.535129746197,True,-1.7588948678724798,8,7.912000000000002,15140.0,532,0,0.0,20071.47340808313,False,-0.645447115016244,4,8.034000000000002,19453.0,1049,0,0.0,39577.02181405866,False,-0.4473571491961451,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,14,5.974000000000002,54563,1715,0,0.0,16870.391822565434,False,-0.23484592135347832,0.375,291309,0.0,0.1,11,0,0,6,7,7.0,18,24,8,99.0,0.0,6,0,8,1263,1.066728426143527,107.32063990551978
69,8,0,0,0,10.0,20,10.0,20.742626011511312,31,20.032258064516128,38.69307582989823,27,45.407407407407405,10.1164327674622,12,13.083333333333334,40.0,12,40.0,0,1.8110000000000002,34798,7,13,1.0,339.65413814964705,False,0.30501313935714963,0,2.558000000000001,34393,21,57,1.0,1392.3296826561448,False,0.3095415130184016,8,2.4760000000000004,51045,311,10,1.0,6837.887447879,False,0.1263818940694372,0,6.374000000000001,-44535.11111111111,752,0,0.0,15598.454760656507,True,-1.7597436297806313,7,7.974000000000001,14058.0,550,0,0.0,21281.191706444024,False,-0.6521667461909106,5,8.080000000000002,19010.0,1058,0,0.0,40937.27422803232,False,-0.4440176727080969,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,12,6.080000000000001,54198,1727,0,0.0,17471.07938940722,False,-0.23563121317191432,0.375,290205,0.0,0.1,13,0,0,5,9,8.88888888888889,18,23,4,100.0,6.0,6,2,4,1714,1.0138480830937624,108.33448798861355
70,4,0,0,0,10.0,20,10.0,20.601959850804203,34,19.735294117647058,38.73780884752438,33,39.0,10.1164327674622,0,,39.99999999999999,12,40.0,5,1.861,34961,7,10,1.0,276.019598508042,False,0.3099089307428258,0,2.5580000000000007,34613,21,51,1.0,1260.6999523910144,False,0.31529576324670683,23,2.698000000000001,50971,335,10,1.0,7289.034638494652,False,0.12951662397880842,0,6.374000000000001,-44535.11111111111,752,0,0.0,15492.67380780476,True,-1.7608374704198029,0,7.967000000000001,14058.0,550,0,0.0,21305.794866138407,False,-0.6519935015833763,0,8.075000000000003,17723.0,1091,0,0.0,42262.949452649096,False,-0.4528078256182552,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,12,6.188000000000002,53992,1727,0,0.0,17471.07938940722,False,-0.23813321720427033,0.375,289021,0.0,0.1,10,0,0,4,8,6.83030303030303,19,23,8,65.0,0.0,4,0,8,520,0.8490081550553441,109.18349614366889
71,8,0,0,0,10.0,20,10.0,20.694140278862275,17,21.88235294117647,38.73780884752438,0,,10.34193493911688,5,16.0,40.0,16,40.0,0,1.8560000000000003,34903,7,18,1.0,442.49452501952095,False,0.3108508028553744,0,2.558000000000001,34843,21,46,1.0,1161.9304528276648,False,0.32203639583556015,0,2.6750000000000007,50599,342,20,1.0,7852.152152321385,False,0.1276461869203709,0,6.374000000000001,-44535.11111111111,752,0,0.0,15561.993489704431,True,-1.7601206619291234,0,7.967000000000002,14058.0,550,0,0.0,21305.794866138407,False,-0.6519935015833763,5,8.125000000000002,17613.0,1091,0,0.0,42262.949452649096,False,-0.45435696866049047,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,16,6.336,53580,1732,0,0.0,17912.231314550438,False,-0.24045818668745328,0.375,288299,0.0,0.1,11,0,0,9,7,7.0,15,24,9,118.0,3.0,7,1,9,572,1.0949568692594767,110.27845301292837
72,9,0,0,0,10.0,20,10.0,20.725988675357815,32,20.9375,38.38647584008898,30,36.0,9.751936526065524,11,3.4545454545454546,39.99999999999999,12,40.0,0,1.8560000000000003,35193,1,13,1.0,279.4378527796516,False,0.3186310478219752,0,2.5580000000000007,35023,27,39,1.0,1078.3135583389549,False,0.3271937592524529,10,2.775000000000001,50709,364,10,1.0,7928.124636231134,False,0.13070672591391574,0,6.374000000000002,-44535.11111111111,752,0,0.0,15585.943483869078,True,-1.7598730041398998,11,8.077000000000002,13629.0,550,0,0.0,21112.561712048937,False,-0.6593958221580342,0,8.120000000000001,16533.0,1121,0,0.0,43031.23941673974,False,-0.46415677738293587,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,12,6.440000000000001,53330,1743,0,0.0,16997.62536493221,False,-0.2490488415178893,0.375,287120,0.0,0.1,11,0,0,5,9,8.333333333333332,20,25,5,99.0,6.0,7,2,5,870,0.9457734106108546,111.22422642353922
73,5,0,0,0,10.0,20,10.0,20.6834868383402,21,20.238095238095237,38.46965664823013,33,39.0,9.39900234876442,12,6.0,39.99999999999999,9,40.0,0,1.8560000000000003,35188,2,18,1.0,392.3027630901236,False,0.320550527394852,0,2.558000000000001,35253,26,33,1.0,942.5550656652266,False,0.3332441699135141,23,2.9950000000000006,50881,375,10,1.0,8141.004130859877,False,0.1364652051667929,0,6.374000000000001,-44535.11111111111,752,0,0.0,15553.982102431832,True,-1.7602035046407707,8,8.146,13333.0,550,0,0.0,21158.31115652657,False,-0.6632422778280552,4,8.160000000000002,15158.0,1154,0,0.0,44393.98377205757,False,-0.47392522024548583,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,9,6.518000000000001,53128,1755,0,0.0,16495.249122081557,False,-0.25455310611605436,0.375,285644,0.0,0.1,10,0,0,7,7,6.696969696969697,18,25,5,79.0,0.0,5,0,5,625,0.9065676536411047,112.13079407718033
74,5,0,0,0,10.0,20,10.0,20.6834868383402,0,,38.46965664823013,0,,8.998670078990742,28,7.357142857142857,39.999999999999986,8,40.0,0,1.8560000000000003,35088,2,28,1.0,599.1376314735256,False,0.3206780673908103,0,2.5580000000000007,35153,26,43,1.0,1149.3899340486287,False,0.33337170990947235,0,2.9720000000000013,50881,365,20,1.0,8318.865828958777,False,0.13830440540358174,0,6.374000000000001,-44535.11111111111,752,0,0.0,15553.982102431832,True,-1.7602035046407707,21,8.348,12420.0,550,0,0.0,21158.31115652657,False,-0.6761001650786079,7,8.226000000000003,14987.0,1154,0,0.0,44393.98377205757,False,-0.4763334335202334,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,8,6.589000000000001,52816,1783,0,0.0,16044.628750840493,False,-0.2610790879172608,0.375,284048,0.0,0.1,10,0,0,4,10,10.0,18,22,6,78.0,0.0,5,0,6,200,0.863127545453608,112.99392162263393
75,6,0,0,0,10.0,20,10.0,20.728936891832213,29,21.06896551724138,39.848296691718566,33,49.0,9.360281321133861,7,16.0,39.999999999999986,10,40.0,0,1.8560000000000003,35269,2,24,1.0,517.4944854039732,False,0.3259095817392047,0,2.558000000000001,35383,26,38,1.0,1047.699601889624,False,0.3400578391843556,13,3.1020000000000008,51497,384,10,1.0,8358.394733380755,False,0.15145280265320413,0,6.374000000000001,-44535.11111111111,752,0,0.0,15588.160542657824,True,-1.7598500783773954,0,8.327,10803.0,583,0,0.0,23231.556971271923,False,-0.6842736844869384,7,8.289000000000003,14833.0,1154,0,0.0,45984.93438224323,False,-0.4672994607415943,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,10,6.681000000000002,52548,1790,0,0.0,16754.903564829612,False,-0.26002074741401116,0.375,283036,0.0,0.1,11,0,0,3,7,6.3939393939393945,16,19,5,70.0,6.0,4,2,5,811,0.8722615242004395,113.86618314683437
