index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
53,32,0,0,0,10.000000000000002,20,10.0,30.561651184926575,23,35.43478260869565,8.921307058045151,9,8.444444444444445,35.70964958944389,0,,55.99999999999999,9,56.0,0,1.235,59338,0,19,0.9,580.6713725136049,False,0.22276911076093106,1,1.2810000000000004,59543,46,10,1.0,765.6165118492659,False,0.22886923522864006,4,2.5170000000000003,52187,652,0,0.0,19926.196572572127,False,-0.17419481416042967,5,3.274,43551.0,588,0,0.0,17970.250896736827,False,-0.30193827466956663,0,0.20900000000000002,117440,0,44,0.2,1571.2245819355312,False,0.043501701642300904,0,0.2,113368,0,287,0.7,10248.669432170396,False,0.04585588953004227,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,2.2880000000000007,167275,0,4,0.0,223.99999999999997,False,0.008586302888613055,0.35,778664,0.0,0.0,14,0,0,13,4,3.0769230769230766,20,33,25,229.0,57.0,16,16,25,1064,2.7133333010133356,168.3373906830093
54,25,0,0,0,10.000000000000002,20,10.0,30.27898473479321,20,27.0,8.949195508334805,15,9.133333333333333,36.22995333765904,1,64.0,55.99999999999999,8,56.0,0,1.235,59340,0,24,0.7,726.695633635037,False,0.22430734782769446,8,1.36,59705,49,10,1.0,792.7898473479322,False,0.2324699051301951,8,2.5930000000000004,51547,670,0,0.0,20286.91977231145,False,-0.18030215405054845,7,3.3390000000000004,43244.0,590,0,0.0,17864.600993527994,False,-0.3067193662401807,0,0.20900000000000002,117425,0,49,0.5,1775.267713545293,False,0.04426978522619883,0,0.2,113310,0,296,1.0,10724.066187947075,False,0.047441971931944736,0,0.2,165962,0,0,0.0,0.0,False,0.0,4,2.3280000000000007,167385,0,1,0.1,55.99999999999999,False,0.00874296525710705,0.4125,777918,0.0,0.0,12,0,0,6,7,5.944444444444445,19,25,29,151.0,70.0,10,15,29,504,2.002099058998283,170.33948974200757
55,29,0,0,0,10.000000000000002,20,10.0,30.155438540469717,13,28.0,8.564636432278915,15,5.933333333333334,37.33998684843816,2,64.5,56.0,12,56.0,0,1.235,59604,0,21,1.0,633.264209349864,False,0.22876309042704662,0,1.3520000000000003,59605,49,20,1.0,1093.1087708093946,False,0.23349850067476058,0,2.585000000000001,51183,683,0,0.0,20596.16452314082,False,-0.18308421124673918,15,3.4820000000000007,42737.0,590,0,0.0,17791.708738877132,False,-0.3139402820962189,0,0.20900000000000002,117418,3,58,1.0,2191.41314650625,False,0.04604452521472872,0,0.2,113357,0,297,0.2,11089.976093986133,False,0.049471636910007014,0,0.2,165962,0,0,0.0,0.0,False,0.0,11,2.434,167083,0,2,0.2,112.0,False,0.007091984912208819,0.425,776949,0.0,0.0,10,0,0,14,7,6.8,14,28,34,174.0,62.0,12,17,34,693,2.2664469620212913,172.60593670402886
56,34,0,0,0,10.000000000000002,20,10.0,30.34029189254214,15,33.0,8.981780407318759,9,13.88888888888889,34.77202661182289,10,23.0,56.0,11,56.0,0,1.235,60029,0,13,0.7,394.42379460304784,False,0.2350294657500569,0,1.3520000000000003,59475,52,30,1.0,1430.2087567762642,False,0.23428902652287772,8,2.665000000000001,51011,683,0,0.0,20722.41936260628,False,-0.18453083070285492,1,3.477000000000001,42213.0,605,0,0.0,18355.876594987996,False,-0.3171546864537072,0,0.20900000000000002,117583,0,56,0.8,1947.2334902620817,False,0.04642326579813275,0,0.2,113297,0,301,0.4,10466.38001015869,False,0.046190013902215846,0,0.2,165962,0,0,0.0,0.0,False,0.0,9,2.5130000000000003,166789,0,10,1.0,560.0,False,0.006670201612417301,0.48750000000000004,776359,0.0,0.0,12,0,0,11,7,7.0,20,31,35,225.0,103.0,14,20,35,1037,2.614705101994332,175.2206418060232
57,35,0,0,0,10.000000000000002,20,10.0,30.01965522379268,31,27.870967741935484,9.412361845845234,23,11.347826086956522,33.49882479132641,10,27.1,56.0,13,56.0,0,1.235,60319,0,8,0.7,240.15724179034143,False,0.23939461952004856,0,1.3520000000000003,59849,55,21,1.0,1180.4127596996464,False,0.23939723941043412,12,2.777000000000001,50271,701,0,0.0,21043.77831187867,False,-0.1922284194002214,11,3.586000000000001,41500.0,618,0,0.0,18552.146928303875,False,-0.3253245619963867,0,0.20900000000000002,117607,7,57,1.0,1975.3195460265222,False,0.046759047221137925,0,0.2,113283,0,306,0.6,10250.640386145882,False,0.04511434718547659,0,0.2,165962,0,0,0.0,0.0,False,0.0,3,2.5340000000000003,167045,0,10,1.0,560.0,False,0.008212723394511996,0.5375,775836,0.0,0.0,17,0,0,19,5,5.0,16,35,33,227.0,55.0,18,17,33,1895,3.2364775959867984,178.45711940201
58,33,0,0,0,10.000000000000002,20,10.0,30.316405496554832,45,31.733333333333334,9.492044651081988,8,10.625,34.61922575598766,2,65.0,56.0,8,56.0,4,1.2750000000000001,60519,2,10,1.0,323.1640549655483,False,0.24434701173962414,12,1.4720000000000004,60525,53,10,1.0,833.1640549655484,False,0.2496992110629093,4,2.8050000000000006,49805,716,0,0.0,21706.54633553326,False,-0.19401709848835197,4,3.6150000000000007,40347.0,648,0,0.0,19645.03076176753,False,-0.3333840635014116,0,0.20900000000000002,117608,2,66,1.0,2303.8529891973494,False,0.048217750642988604,0,0.2,113327,0,308,0.3,10662.721532844198,False,0.04732129506008195,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,2.5310000000000006,167363,0,4,0.2,224.0,False,0.009116544751208109,0.4375,775456,0.0,0.0,15,0,0,14,5,4.133333333333333,15,29,35,227.0,65.0,15,18,35,1408,3.2601650030119345,181.71728440502193
59,35,0,0,0,10.000000000000002,20,10.0,30.32496318554172,40,30.375,9.42563255948138,3,7.0,33.89187017178031,11,30.545454545454547,56.0,12,56.0,17,1.441,60831,0,9,0.9,272.9246686698755,False,0.2502299258553253,3,1.4900000000000004,60758,56,10,1.0,863.2496318554173,False,0.25478570318728,0,2.801000000000001,49805,716,0,0.0,21712.673640847872,False,-0.1939763909058738,3,3.6410000000000005,39051.0,688,0,0.0,20863.574671652703,False,-0.3425088049983211,0,0.20900000000000002,117859,0,61,0.5,2067.404080478599,False,0.049389675280363074,0,0.2,113391,0,307,0.0,10404.804142736555,False,0.046747946294855854,0,0.2,165962,0,0,0.0,0.0,False,0.0,8,2.6110000000000007,167098,1,10,1.0,593.8918701717803,False,0.00863418092747666,0.425,774755,0.0,0.0,12,0,0,13,9,6.730769230769232,20,33,30,257.0,62.0,17,18,30,536,4.235358176985756,185.95264258200768
60,30,0,0,0,10.000000000000002,20,10.0,30.711177707589076,18,36.0,9.440222908733078,8,9.625,34.44296478113397,1,65.0,56.00000000000001,7,56.0,0,1.4240000000000002,60721,1,19,1.0,593.5123764441925,False,0.25126127731410025,8,1.5670000000000004,61140,55,10,1.0,857.1117770758908,False,0.26255625732672905,4,2.841000000000001,49729,716,0,0.0,21989.203238633778,False,-0.19314906166201315,4,3.6780000000000004,38281.0,706,0,0.0,21682.091461557888,False,-0.347302076391457,0,0.20900000000000002,117794,0,66,0.5,2273.235675554842,False,0.049724333722670676,0,0.2,113444,0,309,0.3,10642.876117370397,False,0.04826639768648059,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,2.6030000000000006,167425,0,5,0.2,280.00000000000006,False,0.009658837565225774,0.375,774496,0.0,0.0,12,0,0,14,4,3.6666666666666665,15,29,37,175.0,58.0,14,16,37,873,2.871384202968329,188.824026784976
61,37,0,0,0,10.000000000000002,20,10.0,30.711177707589076,0,,9.103402953436849,11,6.090909090909091,35.58142191135329,2,64.5,56.00000000000001,13,56.0,0,1.4240000000000002,60611,2,29,1.0,910.6241535200833,False,0.25225698916764155,0,1.5590000000000004,61050,54,20,1.0,1154.2235541517816,False,0.2637570342884424,4,2.8770000000000007,49653,716,0,0.0,21989.203238633778,False,-0.19415889424240113,7,3.7440000000000007,38040.0,706,0,0.0,21682.091461557888,False,-0.35050430865295046,0,0.20900000000000002,117794,0,66,0.0,2348.373846149317,False,0.05005593195825708,0,0.2,113506,1,317,1.0,11288.41414885243,False,0.051662507166352296,0,0.2,165962,0,0,0.0,0.0,False,0.0,8,2.6830000000000007,167435,0,2,0.2,112.00000000000001,False,0.009212952362589026,0.4,774051,0.0,0.0,13,0,0,14,6,5.666666666666666,20,34,35,201.0,71.0,16,21,35,497,3.0953780010459013,191.91940478602191
62,35,0,0,0,10.000000000000002,20,10.0,30.240887214825207,33,26.848484848484848,8.79500655636725,8,5.0,34.30348088246197,9,27.555555555555557,56.00000000000001,11,56.0,0,1.4240000000000002,60917,3,23,1.0,725.5404059409798,False,0.25663427054179205,0,1.5590000000000006,61430,53,13,1.0,923.1315337927279,False,0.2691800628913434,0,2.873,48899,745,0,0.0,22529.460975044778,False,-0.20058822100023396,8,3.817,37647.0,710,0,0.0,21471.029922525897,False,-0.35712842198693934,0,0.20900000000000002,117978,0,58,0.0,1989.6018911827941,False,0.05009665697760223,0,0.2,113530,0,325,0.9,11148.63128680014,False,0.05125745291931887,0,0.2,165962,0,0,0.0,0.0,False,0.0,9,2.7650000000000006,167123,0,9,0.9,504.00000000000006,False,0.008513997180077367,0.475,773486,0.0,0.0,14,0,0,13,7,6.333333333333334,17,30,39,153.0,97.0,12,23,39,1334,2.644737577007618,194.56414236302953
63,39,0,0,0,10.0,20,10.0,30.308883056682774,24,31.0,8.198303704753187,21,5.476190476190476,33.90045247537142,5,29.8,56.0,13,56.0,1,1.4340000000000002,61559,1,10,1.0,313.0888305668277,False,0.26557047914043713,0,1.5590000000000004,61310,55,23,1.0,1247.1043103037036,False,0.2700410572162792,6,2.9330000000000016,48473,757,0,0.0,22943.82447390886,False,-0.2034957183503265,15,3.9590000000000005,36625.0,722,0,0.0,21883.01356692496,False,-0.36797094361596494,0,0.20900000000000002,117957,6,64,1.0,2218.8187806522897,False,0.050922878719879064,0,0.2,113585,0,329,0.5,11153.248864397196,False,0.0517632808653239,0,0.2,165962,0,0,0.0,0.0,False,0.0,4,2.7960000000000003,167428,0,5,0.5,280.0,False,0.009676913992359697,0.5,772899,0.0,0.0,13,0,0,15,7,5.583333333333333,18,33,41,236.0,92.0,17,22,41,1229,2.580279767047614,197.14442213007715
64,41,0,0,0,10.0,20,10.0,30.192442273922925,16,28.4375,7.815566322466789,15,5.133333333333334,34.57097325883336,4,43.0,56.0,14,56.0,0,1.4330000000000003,61479,0,19,0.9,573.6564032045355,False,0.26660162414851374,0,1.5590000000000004,61645,57,17,1.0,1083.2715186566898,False,0.27523091888297646,4,2.967000000000001,47978,772,0,0.0,23308.5654354685,False,-0.207649711430584,11,4.054,36180.0,723,0,0.0,21829.135764046274,False,-0.37424172359788543,0,0.20900000000000002,118064,5,70,1.0,2459.045959730669,False,0.052927464803704694,0,0.2,113573,0,335,0.6,11581.276041709176,False,0.053546325329484355,0,0.2,165962,0,0,0.0,0.0,False,0.0,9,2.882000000000001,167399,0,4,0.4,224.0,False,0.009333461876815174,0.4875,772280,0.0,0.0,15,0,0,17,6,6.0,20,37,45,313.0,103.0,20,21,45,1107,2.6577362850075588,199.8021584150847
65,45,0,0,0,10.0,20,10.0,30.192442273922925,0,,8.071905295523447,4,15.0,32.9630282822842,12,26.416666666666668,56.0,9,56.0,0,1.4330000000000003,61399,0,27,0.8,815.195941395919,False,0.26743766985948847,0,1.5590000000000004,61525,59,27,1.0,1405.195941395919,False,0.27607091091352315,4,3.0030000000000014,47902,772,0,0.0,23308.5654354685,False,-0.208659544010972,0,4.043000000000001,36180.0,723,0,0.0,21829.135764046274,False,-0.37424172359788543,0,0.20900000000000002,118317,0,64,0.5,2109.6338100661887,False,0.05361851509777921,0,0.2,113577,0,338,0.4,11141.50355941206,False,0.05164083585360626,0,0.2,165962,0,0,0.0,0.0,False,0.0,5,2.923,167243,2,10,1.0,625.9260565645684,False,0.00960438551163686,0.4625,772105,0.0,0.0,11,0,0,18,3,2.5,19,37,40,386.0,82.0,23,22,40,685,2.6857253549969755,202.48788377008168
66,40,0,0,0,10.0,20,10.0,30.226569582187146,49,30.387755102040817,8.27625831384256,5,12.4,33.519549558143474,1,64.0,56.00000000000001,10,56.0,1,1.4430000000000003,62157,0,10,1.0,302.2656958218715,False,0.27772240024425177,0,1.5590000000000006,62034,59,16,1.0,1073.6251133149945,False,0.2831090445331179,4,3.0390000000000006,46986,802,0,0.0,24241.70880491409,False,-0.21463121973881152,1,4.053,35499.0,742,0,0.0,22428.11462998286,False,-0.37931095781302915,0,0.20900000000000002,118317,0,64,0.0,2145.2511717211823,False,0.05377570090876711,0,0.2,113579,0,342,0.5,11463.685948885068,False,0.053080337294390295,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,2.918,167739,0,3,0.3,168.00000000000003,False,0.011213410298743086,0.35,772273,0.0,0.0,16,0,0,16,3,2.083333333333333,18,34,41,292.0,70.0,21,19,41,1881,3.1715489249909297,205.6594326950726
67,41,0,0,0,10.000000000000002,20,10.0,30.354110484825544,39,31.17948717948718,8.322623988608102,8,8.875,32.35933874776099,9,25.88888888888889,56.00000000000001,13,56.0,1,1.4520000000000002,62423,0,9,0.9,273.1869943634299,False,0.2828789807686191,12,1.6790000000000003,62498,60,10,1.0,903.5411048482556,False,0.29088015077256485,4,3.0750000000000006,46414,821,0,0.0,24920.724708041773,False,-0.2177204045439691,4,4.092,34651.0,762,0,0.0,23129.832189437064,False,-0.38591660782994247,0,0.20900000000000002,118539,0,59,0.4,1909.2009861178983,False,0.05469342077070845,0,0.2,113519,0,346,0.4,11196.331206725301,False,0.051370871279580656,0,0.2,165962,0,0,0.0,0.0,False,0.0,10,3.0180000000000002,167491,0,9,0.9,504.00000000000006,False,0.010731372241838493,0.45,771497,0.0,0.0,14,0,0,16,8,7.063025210084033,18,34,34,266.0,101.0,19,22,34,1265,3.127903987013269,208.78733668208588
68,34,0,0,0,10.0,20,10.0,30.773169513401267,26,35.0,8.792926667548956,18,11.222222222222221,32.96075073337608,1,65.0,56.00000000000001,0,,17,1.6210000000000002,62860,0,6,0.6,184.6390170804076,False,0.29093242096873173,0,1.6670000000000005,62358,64,20,1.0,1255.4633902680253,False,0.29161758833454343,12,3.191000000000001,46122,821,0,0.0,25264.77217050244,False,-0.21931456171603478,6,4.148000000000001,33545.0,788,0,0.0,24249.257576560198,False,-0.39317527520223094,0,0.20900000000000002,118538,0,64,0.6,2109.488046936069,False,0.055568497166456655,0,0.2,113383,2,356,1.0,11751.613114416983,False,0.05262104519279848,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,167426,0,10,0.1,560.0000000000001,False,0.01050842964052012,0.41250000000000003,770194,0.0,0.0,10,0,0,12,8,7.3076923076923075,25,37,34,289.0,60.0,20,14,34,265,3.041118292021565,211.82845497410744
69,34,0,0,0,10.0,20,10.0,31.200949588782112,25,35.64,8.709014096781699,9,7.777777777777778,32.04813576373422,12,28.333333333333332,56.00000000000001,0,,0,1.6040000000000003,62740,2,16,1.0,519.2151934205137,False,0.29190213466031495,5,1.7170000000000005,63059,62,10,1.0,932.0094958878211,False,0.3026761970254057,4,3.2190000000000007,46046,821,0,0.0,25615.979612390114,False,-0.21799110010370637,5,4.192000000000001,32494.0,813,0,0.0,25366.37201567986,False,-0.39971849577677476,0,0.20900000000000002,118753,0,57,0.4,1826.7437385328508,False,0.05621836296871432,0,0.2,113438,0,362,0.7,11601.425146471789,False,0.05244368847573985,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,167086,2,20,1.0,1184.0962715274686,False,0.010340006361478728,0.5125,769578,0.0,0.0,14,0,0,15,3,2.3125,18,33,33,272.0,84.0,18,16,33,855,2.4162103650160134,214.24466533912346
70,33,0,0,0,10.0,20,10.0,31.28116343127704,23,32.17391304347826,8.38330644452596,5,2.0,31.291114506158735,5,23.0,56.00000000000001,0,,0,1.6040000000000003,62958,1,15,1.0,479.2174514691556,False,0.2959624469544669,2,1.7320000000000004,63337,63,10,1.0,942.8116343127704,False,0.30848776411681306,0,3.2150000000000003,45738,832,0,0.0,26025.927974822498,False,-0.21936003205672008,5,4.237000000000001,31902.0,825,0,0.0,25806.959830803557,False,-0.4046574552829952,0,0.20900000000000002,118868,0,52,0.0,1627.1379543202543,False,0.05635249809933301,0,0.2,113428,0,367,0.5,11483.839023760256,False,0.051836496216847126,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,166971,0,27,0.7,1512.0000000000002,False,0.010634964630457575,0.4,769164,0.0,0.0,10,0,0,14,2,1.1666666666666667,18,32,36,276.0,75.0,17,16,36,623,2.32789417199092,216.57255951111438
71,36,0,0,0,10.0,20,10.0,31.28116343127704,0,,6.9024107480984345,28,2.0,31.161539379687714,6,30.0,56.00000000000001,0,,0,1.6040000000000003,62858,1,25,1.0,792.029085781926,False,0.2971191334541364,0,1.7300000000000002,63237,63,20,1.0,1255.6232686255407,False,0.3096444506164825,0,3.2150000000000007,45738,832,0,0.0,26025.927974822498,False,-0.21936003205672008,28,4.512000000000001,31006.0,825,0,0.0,25806.959830803557,False,-0.4165628499149378,0,0.20900000000000002,118992,18,56,1.0,1869.2895987282836,False,0.05851562529779384,0,0.2,113428,0,367,0.0,11436.284952345392,False,0.05162663156281892,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,166791,0,33,0.6,1848.0000000000002,False,0.010562658921921885,0.45,768012,0.0,0.0,10,0,0,17,1,1.0,18,35,35,261.0,85.0,17,19,35,380,2.742396869987715,219.3149563811021
72,35,0,0,0,10.0,20,10.0,31.282892796322848,2,31.5,6.814176282819581,13,6.076923076923077,31.778953321970683,1,65.0,56.00000000000001,0,,0,1.6040000000000003,62755,4,34,1.0,1103.6183550749768,False,0.29820176720060465,0,1.7300000000000002,63203,60,29,1.0,1507.2038910933625,False,0.31152674962671345,4,3.2550000000000012,45635,833,0,0.0,26058.649699336933,False,-0.22051122974131718,9,4.574000000000002,30650.0,826,0,0.0,25839.669449762674,False,-0.42107580753545926,0,0.20900000000000002,118920,20,66,1.0,2233.6944449064567,False,0.05948831145090541,0,0.2,113486,0,367,0.1,11662.875869163241,False,0.053138546780423374,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,166726,0,34,0.1,1904.0000000000002,False,0.010339716320603511,0.4,767337,0.0,0.0,11,0,0,20,4,4.0,16,36,37,256.0,85.0,19,16,37,328,2.8493300109985285,222.16428639210062
73,37,0,0,0,10.0,20,10.0,31.477072612021832,10,35.9,6.824302065668002,12,6.916666666666667,36.644775321934425,31,44.38709677419355,56.00000000000001,0,,0,1.604,62943,4,36,1.0,1173.174614032786,False,0.302770169322596,0,1.7300000000000002,63174,60,37,1.0,1764.6516866448078,False,0.3135717388151831,4,3.291000000000001,45559,833,0,0.0,26220.401485814185,False,-0.22044644242749012,8,4.645000000000001,30017.0,836,0,0.0,26314.832703650252,False,-0.42632983853540884,0,0.20900000000000002,120102,15,47,1.0,1824.6689711159381,False,0.06811596499075848,0,0.2,113597,0,372,0.7,13631.856419759606,False,0.06280773727353592,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,165350,21,44,1.0,3233.5402817606237,False,0.006054218079321238,0.5875,766704,0.0,0.0,14,0,0,19,4,4.0,21,40,40,345.0,66.0,23,14,40,1935,4.075035665009636,226.23932205711026
74,40,0,0,0,10.0,20,10.0,31.321370886588475,29,30.17241379310345,6.748863036541352,3,4.0,37.01800394905723,1,64.0,56.00000000000001,0,,0,1.6040000000000003,63289,5,30,1.0,989.6411265976543,False,0.3079836063426397,0,1.7300000000000002,63503,59,34,1.0,1654.9266101440082,False,0.31919334163994684,0,3.2870000000000013,45167,847,0,0.0,26529.20114094044,False,-0.2236035002594975,3,4.667000000000002,29444.0,851,0,0.0,26654.48662448679,False,-0.43168690788940484,0,0.20900000000000002,120102,5,57,1.0,2143.7705402789693,False,0.06952421750037052,0,0.2,113649,0,374,0.3,13844.733476947404,False,0.06420617261245845,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,165286,12,54,1.0,3468.216047388687,False,0.006375604196709717,0.5375,766402,0.0,0.0,14,0,0,15,1,1.0,22,37,43,323.0,76.0,20,20,43,1139,2.560095709050074,228.79941776616033
75,43,0,0,0,10.0,20,10.0,31.340152503462456,82,31.390243902439025,7.237451204317558,11,11.727272727272727,37.43586938621632,1,65.0,56.00000000000001,0,,1,1.6140000000000003,64167,4,10,1.0,353.40152503462457,False,0.319464795704241,17,1.9000000000000004,64573,60,10,1.0,913.4015250346246,False,0.33353226212482956,8,3.367000000000001,43735,892,0,0.0,27955.41603308851,False,-0.23315562029571812,3,4.694000000000001,28035.0,888,0,0.0,27830.05542307466,False,-0.44259862195671895,0,0.20900000000000002,120042,0,66,0.9,2470.767379490277,False,0.07043773171174118,0,0.2,113645,0,380,0.7,14225.630366762201,False,0.06585183352940589,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,165221,3,64,1.0,3696.3076081586496,False,0.0066711283551616546,0.575,765380,0.0,0.0,14,0,0,24,7,5.466666666666667,18,42,36,297.0,81.0,24,19,36,1771,3.4955555869964883,232.29497335315682
76,36,0,0,0,10.0,20,10.0,31.077486234546207,14,26.0,7.552824930496865,13,10.0,36.74752191476367,6,29.833333333333332,56.00000000000001,0,,0,1.6130000000000004,64057,5,20,1.0,671.5497246909241,False,0.3204711342632105,4,1.9230000000000005,64759,59,10,1.0,900.774862345462,False,0.33721700873931576,8,3.439000000000001,43199,906,0,0.0,28156.202528498863,False,-0.23894364517340644,5,4.741000000000001,27875.0,888,0,0.0,27596.80777627703,False,-0.4462741976064508,0,0.20900000000000002,120097,0,65,0.4,2388.5889244596383,False,0.07056051318419573,0,0.2,113639,0,388,0.9,14258.038502928302,False,0.06594189829796158,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,165042,0,73,0.9,4088.0000000000005,False,0.006772634699509526,0.525,764630,0.0,0.0,10,0,0,13,4,3.2857142857142856,23,36,34,268.0,84.0,18,18,34,379,2.6985958170262165,234.99356917018304
77,34,0,0,0,10.0,20,10.0,30.972291972149517,38,30.263157894736842,7.638528595685481,16,8.1875,35.52944554220046,5,21.0,56.00000000000001,0,,3,1.643,64629,4,10,1.0,349.72291972149515,False,0.3289010860219573,5,1.9690000000000003,64957,60,10,1.0,909.7229197214951,False,0.3413690445988054,8,3.511000000000001,42481,927,0,0.0,28711.3146581826,False,-0.24479594300968244,8,4.816000000000001,26987.0,905,0,0.0,28029.92423479531,False,-0.45519582623707605,0,0.20900000000000002,120135,0,70,1.0,2487.0611879540324,False,0.07133049060413796,0,0.2,113575,0,394,0.6,13998.601543626983,False,0.06423206944414672,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,164937,0,78,0.5,4368.000000000001,False,0.006983526349405285,0.5125,763663,0.0,0.0,9,0,0,14,8,6.321678321678322,19,33,37,247.0,69.0,18,16,37,565,2.939906374027487,237.93347554421052
78,37,0,0,0,10.0,20,10.0,30.972291972149517,0,,7.803322715103987,8,10.0,34.996906592551035,6,29.833333333333332,56.00000000000001,0,,0,1.6400000000000003,64559,1,20,1.0,629.4458394429903,False,0.3303337008042961,0,1.9640000000000006,64827,63,20,1.0,1249.4458394429903,False,0.34218646405662867,4,3.543000000000001,42405,927,0,0.0,28711.3146581826,False,-0.2458057755900704,4,4.848000000000001,26871.0,905,0,0.0,28029.92423479531,False,-0.4567371496492472,0,0.20900000000000002,120190,0,69,0.4,2414.7865548860213,False,0.07149697942084092,0,0.2,113619,0,397,0.4,13893.77191724276,False,0.06415779728167012,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,164758,0,84,0.6,4704.000000000001,False,0.006917246116580904,0.425,763191,0.0,0.0,9,0,0,18,2,2.0,21,39,31,323.0,60.0,22,15,31,379,2.820860170002561,240.75433571421308
79,31,0,0,0,10.0,20,10.0,30.94160591728471,15,30.4,7.767685554781659,10,7.4,34.51099309658561,6,29.833333333333332,56.00000000000001,0,,0,1.6400000000000003,64889,0,16,1.0,495.0656946765554,False,0.335723015427833,0,1.9640000000000004,64753,64,29,1.0,1537.3065716012566,False,0.34362049186508,4,3.579000000000002,42329,927,0,0.0,28682.868685322926,False,-0.24700459284265924,6,4.904000000000001,26217.0,920,0,0.0,28466.277443901934,False,-0.4625280531231602,0,0.20900000000000002,120357,0,67,0.4,2312.236537471236,False,0.07251840974373214,0,0.2,113557,0,403,0.6,13907.930217924,False,0.06367304614386966,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,164579,0,90,0.6,5040.000000000001,False,0.0068509658837565225,0.45,762643,0.0,0.0,13,0,0,13,3,3.0,18,31,34,226.0,61.0,15,16,34,835,2.1475737310247496,242.90190944523783
