index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,19,0,0,0,10.000000000000002,20,10.0,23.144041613234595,5,9.0,43.219513203382306,16,51.0,15.606745890081353,0,,37.00000000000001,15,37.0,0,0.8570000000000002,28487,10,20,1.0,562.8808322646919,False,0.400332964180897,5,1.8070000000000002,12818,521,0,0.0,5210.000000000001,False,-0.2492698598130841,0,0.6500000000000001,30424,203,78,1.0,8069.3624773504425,False,0.17968782056402674,0,0.2,30009,0,17,0.0,734.7317244574992,False,0.03993036159632835,0,6.194000000000001,3347,154,0,0.0,6655.805033320875,False,-0.8129965115520693,0,7.589,125.0,358,0,0.0,15472.585726810865,False,-0.77975870276782,15,4.769000000000001,13540,917,0,0.0,14311.385981204601,False,-0.5025193387033413,0,0.2,45352,60,242,1.0,9890.404753404882,False,0.20903830140387114,0.375,164102,0.0,0.0,12,0,0,9,9,9.0,3,12,19,175.0,34.0,12,7,19,1016,1.4741022577509284,72.76330475881696
53,19,0,0,0,10.000000000000002,20,10.0,23.144041613234595,0,,43.8829317434283,32,47.0,15.229858851333004,13,10.384615384615385,37.0,8,37.0,0,0.8570000000000002,28397,9,30,1.0,784.3212483970378,False,0.4013415412869216,0,1.802,12708,532,0,0.0,5320.000000000001,False,-0.25194704049844235,0,0.6500000000000001,31928,193,56,1.0,6924.244208986262,False,0.21157555989363677,0,0.2,30009,0,17,0.0,746.0098396382812,False,0.04012341389315786,7,6.264000000000001,1617,186,0,0.0,8162.225304277664,False,-0.8403621714534982,6,7.649000000000002,-7.0,358,0,0.0,15710.089564147333,False,-0.7801298598623392,8,4.834000000000001,13394,923,0,0.0,14057.159719780362,False,-0.5090844003776308,0,0.2,45259,57,252,1.0,10192.10195452598,False,0.21042885933662625,0.375,163305,0.0,0.0,9,0,0,6,8,8.0,5,11,21,177.0,52.0,11,8,21,1704,1.0645528491586447,73.8278576079756
54,21,0,0,0,10.000000000000002,20,10.0,23.530454849584565,13,28.0,43.66035895781304,22,42.0,16.577320136313926,46,21.32608695652174,37.0,11,37.0,0,0.8570000000000002,28661,9,27,1.0,725.3222809387833,False,0.41275609133904745,0,1.802,12608,542,0,0.0,5420.000000000001,False,-0.25438084112149534,0,0.6500000000000001,32488,196,44,1.0,6533.024944662348,False,0.22405040987097483,0,0.2,30009,0,17,0.0,742.2261022828217,False,0.04005864605071592,12,6.377000000000001,1338,186,0,0.0,8120.826766153225,False,-0.8487585201132791,34,7.983000000000001,-3226.0,380,0,0.0,16590.936403968954,False,-0.8579742197012249,11,4.936000000000002,12567,948,0,0.0,15715.299489225601,False,-0.5090346447293863,0,0.2,44939,68,262,1.0,10821.257769269347,False,0.21029852370459057,0.375,159384,0.0,0.0,12,0,0,6,13,13.007575757575758,6,12,18,186.0,40.0,12,9,18,564,0.8816713877022266,74.70952899567783
55,18,0,0,0,10.000000000000002,20,10.0,23.530454849584565,0,,43.66035895781304,0,,16.135315776920752,28,13.178571428571429,37.0,10,37.0,0,0.8570000000000002,28571,8,37,1.0,950.6268294346289,False,0.41385871372261074,0,1.802,12498,553,0,0.0,5530.000000000001,False,-0.2570580218068536,0,0.6500000000000001,32488,186,54,1.0,6734.323985744633,False,0.22749613121781292,0,0.2,30009,0,17,0.0,742.2261022828217,False,0.04005864605071592,18,6.545000000000002,703,186,0,0.0,8120.826766153225,False,-0.8665486248927939,10,8.049000000000003,-3686.0,380,0,0.0,16590.936403968954,False,-0.8708615396989837,10,5.025000000000001,12299,953,0,0.0,15376.955935405476,False,-0.5195433290617355,0,0.2,44699,81,272,1.0,11370.96057793058,False,0.21113627770883617,0.375,157581,0.0,0.0,10,0,0,4,10,10.0,8,12,8,183.0,18.0,12,6,8,200,0.8349998872727156,75.54452888295054
56,8,0,0,0,10.000000000000002,20,10.0,23.359174655743296,20,22.1,43.55426465551498,5,40.0,16.48407267689561,5,30.0,37.0,16,37.0,0,0.8570000000000002,28863,8,32,1.0,827.4935889837855,False,0.4250752917879621,5,1.852,12338,563,0,0.0,5630.000000000001,False,-0.2624123831775701,0,0.6500000000000001,32246,196,59,1.0,7148.099847201069,False,0.2262940747552391,0,0.2,30009,0,17,0.0,740.4224991437546,False,0.04002777300828058,5,6.577000000000002,668,186,0,0.0,8101.093225925786,False,-0.8678056084226231,0,8.039000000000001,-9196.0,385,0,0.0,16768.391892373267,False,-1.022743431776023,14,5.155000000000001,11904,958,0,0.0,15791.741624465994,False,-0.5240530080470902,0,0.2,44773,71,280,1.0,11530.369160059588,False,0.2148310035823609,0.375,151605,0.0,0.0,13,0,0,3,9,28.9,0,3,7,39.0,15.0,3,5,7,666,0.41893310379236937,75.96346198674291
57,7,0,0,0,10.000000000000002,20,10.0,22.823153973001588,25,19.6,43.816630539518314,4,54.0,16.117449663380018,5,3.0,37.0,17,37.0,0,0.8570000000000002,29203,8,22,1.0,582.109387406035,False,0.4356529737978493,5,1.8970000000000002,12178,573,0,0.0,5730.000000000001,False,-0.2677667445482866,0,0.6500000000000001,31972,211,65,1.0,7663.766473372025,False,0.22574061063628947,0,0.2,30009,0,17,0.0,744.8827191718113,False,0.040104120492499284,5,6.622000000000001,282,190,0,0.0,8325.15980250848,False,-0.8754810359933255,0,8.039000000000001,-9931.0,385,0,0.0,16869.40275771455,False,-1.0419201720497206,9,5.231000000000002,11789,958,0,0.0,15440.516777518058,False,-0.5310387156857039,0,0.2,45054,66,282,1.0,11497.75167778308,False,0.22119362128053502,0.375,150556,0.0,0.0,18,0,0,2,6,6.0,0,2,6,21.0,15.0,2,5,6,1152,0.3789199395105243,76.34238192625344
58,6,0,0,0,10.000000000000002,0,,22.823153973001588,0,,43.27922353614224,18,39.0,16.6007277366077,20,20.6,36.99999999999999,15,37.0,0,0.8570000000000002,29203,0,30,0.8,684.6946191900477,False,0.43814969380816904,0,1.8920000000000001,12178,573,0,0.0,5730.000000000001,False,-0.2677667445482866,0,0.6500000000000001,32674,201,57,1.0,7054.369690133427,False,0.2393421720324107,0,0.2,30009,0,17,0.0,735.7468001144181,False,0.03994773707830221,1,6.627000000000002,254,190,0,0.0,8223.052471867026,False,-0.877695796606334,19,8.229000000000001,-25572.0,403,0,0.0,17441.52708506532,False,-1.4721027751853908,10,5.322000000000002,11421,967,0,0.0,16052.903721299645,False,-0.5325244138205855,0,0.2,45052,67,287,1.0,11731.248758352715,False,0.2239519333471877,0.35,135219,0.0,0.0,3,0,0,2,9,24.27777777777778,0,2,3,21.0,12.0,2,4,3,185,0.2907456709071994,76.63312759716064
59,3,0,0,1,10.000000000000002,0,,22.823153973001588,0,,43.27922353614224,0,,16.0534318825811,7,3.0,36.99999999999999,20,37.0,0,0.8570000000000002,29203,0,30,0.0,684.6946191900477,False,0.43814969380816904,0,1.8920000000000001,12178,573,0,0.0,5730.000000000001,False,-0.2677667445482866,0,0.6500000000000001,32674,191,67,1.0,7258.930385764834,False,0.24284372450812794,0,0.2,30009,0,17,0.0,735.7468001144181,False,0.03994773707830221,7,6.6960000000000015,16,190,0,0.0,8223.052471867026,False,-0.8843635839095222,0,8.21,-35173.25,403,0,0.0,17441.52708506532,True,-1.7410905602473061,11,5.4220000000000015,11252,967,0,0.0,15523.668630455924,False,-0.5429476619497617,0,0.2,45364,64,288,1.0,11683.419640485188,False,0.23087689767656044,0.25,160696,0.0,0.1,4,0,0,0,8,238.14166666666668,0,0,3,0.0,9.0,0,3,3,333,0.1653381921350956,76.79846578929573
60,3,0,0,0,10.000000000000002,0,,22.823153973001588,0,,43.51303058524613,4,52.0,16.0534318825811,0,,36.999999999999986,20,37.0,0,0.8570000000000002,29203,0,30,0.0,684.6946191900477,False,0.43814969380816904,0,1.8920000000000001,12178,573,0,0.0,5730.000000000001,False,-0.2677667445482866,0,0.6500000000000001,32882,181,73,1.0,7307.4421018362555,False,0.2507949692200661,0,0.2,30009,0,17,0.0,739.7215199491842,False,0.040015774049113044,0,6.689000000000001,-423,194,0,0.0,8441.527933537749,False,-0.8936021749658521,0,8.21,-35173.25,403,0,0.0,17535.75132585419,True,-1.739770671179271,10,5.511000000000003,11111,967,0,0.0,15523.668630455924,False,-0.546337003552127,0,0.2,45734,54,288,1.0,11522.885321659376,False,0.2378414620040308,0.25,160694,0.0,0.1,6,0,0,0,6,5.923076923076923,0,0,2,0.0,9.0,0,3,2,370,0.12544013280421495,76.92390592209995
61,2,0,0,0,10.000000000000002,0,,22.823153973001588,0,,43.54619945776545,1,48.0,16.0534318825811,0,,36.999999999999986,20,37.0,0,0.8570000000000002,29203,0,30,0.0,684.6946191900477,False,0.43814969380816904,0,1.8920000000000001,12178,573,0,0.0,5730.000000000001,False,-0.2677667445482866,0,0.6500000000000001,32930,171,82,1.0,7473.547684920039,False,0.2552815420219109,0,0.2,30009,0,17,0.0,740.2853907820125,False,0.04002542606610767,0,6.689000000000001,-1109,195,0,0.0,8491.508894264261,False,-0.9121209601856858,0,8.209999999999999,-35173.25,403,0,0.0,17549.118381479475,True,-1.739583426045281,7,5.571000000000002,11033,967,0,0.0,15523.668630455924,False,-0.548211958481095,0,0.2,46215,44,285,1.0,11251.351002833564,False,0.24614012887711303,0.25,160459,0.0,0.1,6,0,0,0,7,731.4034552845528,0,0,0,0.0,6.0,0,2,0,481,0.13488614559173584,77.05879206769168
