index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,44,0,0,0,10.000000000000002,20,10.0,16.886229161950975,5,9.0,18.355904943472577,12,15.083333333333334,31.07293571887104,7,16.0,47.000000000000014,11,47.0,0,1.9910000000000005,41449,0,18,0.8,303.95212491511757,False,0.17646492074481937,5,7.153000000000001,17955.0,557,0,0.0,5570.000000000001,False,-0.4134781256186194,0,0.2,46573,354,283,1.0,11172.446222333385,False,0.006585030513850236,10,12.612,12002.0,597,0,0.0,10081.078809684732,False,-0.6711077346705322,0,0.2,51457,706,318,1.0,22840.462448692633,False,-0.06790549342781706,0,0.29900000000000004,67412,2,114,1.0,3579.026481838244,False,0.025845907689512414,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,105708,13,11,1.0,920.9481643453237,False,0.06935199462317475,0.6,441839,0.0,0.0,17,0,0,12,3,3.0,25,37,30,267.0,121.0,19,25,30,895,6.571141704043839,415.29440132377204
53,30,0,0,0,10.000000000000002,20,10.0,16.36014744508777,15,8.0,18.28778147798568,6,15.5,31.07293571887104,0,,47.000000000000014,8,47.0,0,1.9910000000000005,41349,0,28,1.0,458.08412846245756,False,0.17581635316397248,15,7.298000000000001,17630.0,567,0,0.0,5670.000000000001,False,-0.42125505500410054,0,0.2,46486,359,292,1.0,11213.325124358325,False,0.005300524184244102,5,12.652,11932.0,597,0,0.0,9767.008024717397,False,-0.6754891348110947,0,0.2,51397,701,328,1.0,23011.65773185766,False,-0.06752603299936509,0,0.29900000000000004,67379,0,117,0.3,3635.5334791079117,False,0.025775545369770243,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,106084,3,13,1.0,704.2188071566134,False,0.07204767587178372,0.5375,441540,0.0,0.0,13,0,0,15,4,4.0,17,32,29,255.0,90.0,15,15,29,609,6.185030896042008,421.47943221981404
54,29,0,0,0,10.000000000000002,20,10.0,16.415161982098155,30,16.833333333333336,18.021153541711136,17,14.470588235294118,31.69160619728017,6,44.0,47.00000000000002,7,47.0,0,1.9910000000000005,41614,1,23,1.0,387.5487255882576,False,0.18231312357665594,15,7.433000000000001,17325.0,576,0,0.0,5760.000000000001,False,-0.42860778824128276,0,0.2,46482,364,295,1.0,11291.359256288513,False,0.005976294495045322,10,12.747,11387.0,612,0,0.0,10046.079133044072,False,-0.6833139147299774,0,0.2,51244,702,338,1.0,23362.612680961916,False,-0.06719282604760062,0,0.29900000000000004,67550,0,117,0.6,3707.9179250817797,False,0.02884697089360616,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,106149,0,15,0.9,705.0000000000003,False,0.07270630420112205,0.5625,441034,0.0,0.0,16,0,0,10,5,5.0,20,30,39,216.0,96.0,12,17,39,1294,5.825464569032192,427.30489678884624
55,39,0,0,0,10.000000000000002,20,10.0,16.109041111527894,10,9.0,18.48707046813521,43,20.86046511627907,31.025762564723514,5,16.0,47.00000000000002,7,47.0,0,1.9910000000000005,41534,0,32,0.9,515.4893155688926,False,0.1818598076350908,10,7.518000000000002,17085.0,588,0,0.0,5880.000000000001,False,-0.4336981420208704,0,0.2,47004,364,287,1.0,11169.480188950958,False,0.01487398383718934,25,12.987,10742.0,612,0,0.0,9858.733160255071,False,-0.6975690574679159,0,0.2,51099,712,343,1.0,23804.630733012433,False,-0.06606606530721022,0,0.29900000000000004,66878,13,127,1.0,4180.603761805644,False,0.022388773472424753,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,106398,0,13,0.5,611.0000000000002,False,0.07474089219705286,0.55,440023,0.0,0.0,13,0,0,15,7,7.0,20,35,37,294.0,123.0,18,21,37,1221,5.412834440008737,432.717731228855
56,37,0,0,0,10.000000000000002,20,10.0,16.630537850750105,56,18.660714285714285,18.85307374881881,43,20.86046511627907,30.68827505195223,52,30.0,47.00000000000002,5,47.0,7,2.061000000000001,42178,2,10,1.0,186.30537850750105,False,0.19541734366261562,17,7.678000000000001,16780.0,596,0,0.0,5960.000000000001,False,-0.44119227397415234,0,0.2,47277,372,279,1.0,11446.567656399488,False,0.02281608375853461,25,13.212,9391.0,650,0,0.0,10809.849602987568,False,-0.7144636072118996,0,0.2,50317,735,353,1.0,24689.97029872096,False,-0.07109630956505558,0,0.29900000000000004,68323,13,85,1.0,2853.593338150584,False,0.03397368242573593,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,105073,42,18,1.0,2134.907552181994,False,0.06906976799745175,0.625,438622,0.0,0.0,13,0,0,14,8,7.538461538461538,21,35,48,276.0,150.0,17,20,48,3205,4.9352721279719844,437.65300335682696
57,48,0,0,0,10.000000000000002,20,10.0,16.143798475375103,35,12.714285714285714,18.590458648745287,10,12.0,30.68827505195223,0,,47.00000000000003,11,47.0,10,2.1540000000000004,42208,2,10,1.0,181.43798475375104,False,0.19619691163646036,15,7.811000000000002,16460.0,606,0,0.0,6060.000000000001,False,-0.44882780464353383,0,0.2,46832,397,289,1.0,11781.730544211303,False,0.017462373540191624,10,13.287,9221.0,650,0,0.0,10493.469008993818,False,-0.7207971263943628,0,0.2,50257,730,363,1.0,24710.878657442718,False,-0.07183077872570547,0,0.29900000000000004,68263,8,95,1.0,3064.109799125424,False,0.034644592184214146,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,105590,32,17,1.0,1781.0248016624719,False,0.07249491253116083,0.625,438114,0.0,0.0,13,0,0,17,6,5.5,27,44,49,345.0,175.0,25,23,49,717,7.369552233023569,445.0225555898505
58,49,0,0,0,10.000000000000002,20,10.0,16.550927904747144,16,23.0,18.45307702896594,5,12.0,30.68827505195223,0,,47.00000000000003,0,,6,2.204000000000001,42382,0,10,1.0,165.50927904747144,False,0.20089235710312878,0,7.796000000000002,16340.0,618,0,0.0,6180.000000000001,False,-0.4505245892367297,0,0.2,46464,403,299,1.0,12187.493977273916,False,0.014275869169727857,5,13.327000000000002,9151.0,650,0,0.0,10758.103138085644,False,-0.719594512157111,0,0.2,50197,725,373,1.0,24825.207440378486,False,-0.07187281389621325,0,0.29900000000000004,68263,0,103,0.8,3160.8923303510796,False,0.03536194617651785,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,105590,22,27,1.0,1944.1420511429496,False,0.07331638876314657,0.6,437670,0.0,0.0,8,0,0,23,2,1.375,21,44,41,405.0,174.0,27,22,41,200,6.188260036986321,451.21081562683685
59,41,0,0,0,10.000000000000002,20,10.0,16.505104210389746,22,16.0,18.610445644744054,41,19.4390243902439,31.20821779124444,5,46.0,47.00000000000003,0,,0,2.1980000000000004,42282,0,20,1.0,330.1020842077949,False,0.20039170391402675,22,8.016000000000002,16174.0,628,0,0.0,6280.000000000001,False,-0.4538050394502418,0,0.2,46442,415,294,1.0,12321.089266866496,False,0.015140388155336984,26,13.582,8732.0,650,0,0.0,10728.317736753335,False,-0.7279679094450449,0,0.2,49745,746,378,1.0,25680.098776069462,False,-0.07223680826536905,0,0.29900000000000004,68148,0,113,1.0,3526.5286104106217,False,0.03636728490624266,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,105360,17,37,1.0,2269.5397024511567,False,0.0726385166768286,0.625,436166,0.0,0.0,13,0,0,9,4,4.0,25,34,37,261.0,82.0,17,24,37,760,4.713594257016666,455.9244098838535
60,37,0,0,0,10.000000000000002,20,10.0,16.330138728347023,5,8.0,18.47050426177566,5,12.0,31.20821779124444,0,,47.00000000000003,0,,0,2.1980000000000004,42192,0,29,0.9,473.5740231220637,False,0.19987520182011353,5,8.044,16009.0,639,0,0.0,6390.000000000001,False,-0.45691581120443425,0,0.2,46402,410,304,1.0,12310.390174202079,False,0.014265218400961852,5,13.606000000000002,8662.0,650,0,0.0,10614.590173425566,False,-0.7304161664534953,0,0.2,49745,736,388,1.0,25703.079639669726,False,-0.0720664736601313,0,0.29900000000000004,68088,0,118,0.5,3682.569699366844,False,0.03663442215427999,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,105360,7,47,1.0,2427.4575245387123,False,0.0734338080262417,0.55,435741,0.0,0.0,9,0,0,11,2,2.0,24,35,30,261.0,105.0,17,20,30,200,4.836171458999161,460.7605813428527
61,30,0,0,0,10.000000000000002,20,10.0,15.569228181425526,57,12.649122807017545,18.152521370983333,17,14.176470588235293,31.746022927156716,5,46.0,47.00000000000003,0,,0,2.1980000000000004,42471,1,20,1.0,321.38456362851053,False,0.20561331076084544,38,8.419,15115.0,648,0,0.0,6480.000000000001,False,-0.4809253131981562,0,0.2,45969,439,307,1.0,12407.715232537688,False,0.0068481534653757475,10,13.701,8325.0,668,0,0.0,10400.244425192252,False,-0.7389879537497371,0,0.2,49827,737,393,1.0,25854.595260787304,False,-0.06972786577731845,0,0.29900000000000004,67995,0,124,0.6,3936.506842967433,False,0.037137973575909776,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,105130,2,57,1.0,2742.492045854315,False,0.0727037460887277,0.575,434115,0.0,0.0,15,0,0,11,7,7.0,23,34,31,228.0,87.0,16,14,31,945,4.504056653007865,465.26463799586054
62,31,0,0,0,10.000000000000002,20,10.0,15.156803095763825,15,8.333333333333334,18.460609704863455,42,19.976190476190474,32.22183932696296,5,44.0,47.00000000000003,0,,0,2.1980000000000004,42401,0,28,0.8,424.39048668138713,False,0.20509021926248386,15,8.531,14765.0,661,0,0.0,6610.000000000001,False,-0.48898504001583665,0,0.2,46508,444,290,1.0,12083.19738892954,False,0.014118620835709094,15,13.841000000000001,8025.0,668,0,0.0,10124.744467970235,False,-0.7474357899960417,0,0.2,48988,769,403,1.0,27181.61011180607,False,-0.07232937448630203,0,0.29900000000000004,68215,0,119,0.0,3834.398879908592,False,0.03964243588535517,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,104910,0,64,0.7,3008.000000000002,False,0.07182498514347874,0.4375,433095,0.0,0.0,11,0,0,10,6,6.0,20,30,29,204.0,129.0,13,18,29,1084,4.446881126961671,469.7115191228222
63,29,0,0,0,10.0,20,10.0,15.081438748138355,35,14.571428571428571,17.86541892276164,21,11.523809523809524,32.22183932696296,0,,47.00000000000003,0,,0,2.1980000000000004,42666,2,18,1.0,291.4658974664904,False,0.21070481459045973,15,8.666,14465.0,669,0,0.0,6690.0,False,-0.49633777325301887,0,0.2,45998,469,300,1.0,12432.820449705381,False,0.007650048725398329,21,14.036000000000001,7529.0,668,0,0.0,10074.401083756422,False,-0.7574935246076999,0,0.2,48758,779,413,1.0,27224.78098286702,False,-0.07541892004753306,0,0.29900000000000004,68203,0,120,0.1,3866.620719235555,False,0.03970337631737944,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,104910,0,64,0.0,3008.000000000002,False,0.07182498514347874,0.3875,431812,0.0,0.0,10,0,0,12,8,8.0,19,31,30,204.0,63.0,13,16,30,585,4.779665311041754,474.49118443386396
64,30,0,0,0,10.0,20,10.0,15.487498233707175,28,19.035714285714285,18.889286080538298,59,22.71186440677966,33.15742242524506,10,44.0,47.00000000000003,0,,0,2.1980000000000004,42994,4,10,1.0,194.87498233707174,False,0.2186147872279782,10,8.751000000000001,14260.0,677,0,0.0,6770.0,False,-0.5010039308843076,0,0.2,46603,470,289,1.0,12738.12784711794,False,0.022271487196707122,38,14.395000000000001,6173.0,685,0,0.0,10608.936290089416,False,-0.7785042235315005,0,0.2,48352,807,418,1.0,29103.456440746842,False,-0.06751270093430844,0,0.29900000000000004,67709,11,125,1.0,4352.459950041553,False,0.03598135098907135,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,104470,0,74,1.0,3478.0000000000023,False,0.06976018049414301,0.625,429844,0.0,0.0,14,0,0,11,7,7.0,15,26,32,183.0,117.0,11,19,32,1802,4.479378919990268,478.97056335385423
65,32,0,0,0,10.0,20,10.0,15.798166276140819,21,19.428571428571427,18.754912013983926,5,12.0,32.41225528634125,35,30.0,47.00000000000003,0,,6,2.258000000000001,43128,6,10,1.0,217.9816627614082,False,0.22273099831398158,5,8.791,14125.0,685,0,0.0,6850.0,False,-0.5036905064902011,0,0.2,46563,465,299,1.0,12953.866010586675,False,0.023581246001260884,5,14.407,5735.0,701,0,0.0,11074.514559574714,False,-0.7824644471074268,0,0.2,48292,802,428,1.0,28913.884697769165,False,-0.06980725267744999,0,0.29900000000000004,68759,1,100,1.0,3259.980440648109,False,0.04344911234136869,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,103420,25,84,1.0,4758.306382158534,False,0.0656321141693872,0.625,429305,0.0,0.0,12,0,0,17,3,2.375,17,34,41,286.0,163.0,18,14,41,1250,4.639820696960669,483.6103840508149
66,41,0,0,0,10.0,20,10.0,15.376740381321772,24,11.166666666666666,18.63092236268179,39,17.897435897435898,32.32549228257748,11,31.272727272727273,47.00000000000003,0,,0,2.2520000000000007,43052,6,19,1.0,352.15806724511367,False,0.2224789749617532,23,9.016000000000002,13697.0,695,0,0.0,6950.0,False,-0.5143802494273352,0,0.2,46427,466,309,1.0,12922.51602776462,False,0.0206541744930779,39,14.792,4802.0,714,0,0.0,10978.992632263746,False,-0.801391479483348,0,0.2,47973,821,432,1.0,29260.59992583522,False,-0.07196626103771811,0,0.29900000000000004,68724,1,105,1.0,3412.807612033317,False,0.04406302893677049,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,103076,26,94,1.0,5258.462799347017,False,0.06468611343002834,0.625,427034,0.0,0.0,10,0,0,19,7,7.0,15,34,46,294.0,130.0,18,23,46,568,4.140056746953633,487.75044079776853
67,46,0,0,0,10.000000000000002,20,10.0,14.86181310698874,20,8.75,19.335171514516126,27,25.666666666666668,32.0849649694476,15,30.0,47.00000000000003,0,,0,2.2520000000000007,42977,8,24,1.0,436.68351456772973,False,0.22155317319317513,15,9.143,13402.0,703,0,0.0,7030.000000000001,False,-0.5215915839484178,0,0.2,46830,476,302,1.0,12913.444836310511,False,0.028343865416559096,10,14.853000000000003,4627.0,714,0,0.0,10611.334558389959,False,-0.8083162746691308,0,0.2,47918,816,442,1.0,29959.054472341,False,-0.06760462456386938,0,0.29900000000000004,68536,13,100,1.0,3459.8537266334693,False,0.04162481637932843,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,102626,31,104,1.0,5882.633914052878,False,0.06329700912569568,0.625,426199,0.0,0.0,10,0,0,19,5,5.0,20,39,46,333.0,179.0,21,25,46,1273,4.197779379028361,491.9482201767969
68,46,0,0,0,10.0,20,10.0,15.55699324603734,52,18.653846153846153,19.18714603222287,5,12.0,31.882992424717074,14,30.0,47.00000000000003,0,,13,2.3820000000000006,43475,4,10,1.0,195.5699324603734,False,0.23222717022228412,15,9.278,13047.0,717,0,0.0,7170.0,False,-0.5296513107660983,0,0.2,46260,502,312,1.0,13796.00017156428,False,0.025859741514187025,5,14.893000000000002,4157.0,730,0,0.0,11356.605069607258,False,-0.8101952500134387,0,0.2,47858,811,452,1.0,29971.888008104866,False,-0.06839894446837387,0,0.29900000000000004,68956,3,96,1.0,3118.3287108695076,False,0.045319522598279725,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,102206,35,114,1.0,6473.904734865101,False,0.06204438189249465,0.625,425242,0.0,0.0,11,0,0,21,6,5.5,22,43,49,349.0,139.0,25,21,49,1020,4.393180704966653,496.34140088176355
69,49,0,0,0,10.0,20,10.0,15.93427923870979,20,20.75,19.10779358438846,25,18.4,31.40912061287664,4,16.0,47.00000000000003,0,,5,2.4190000000000005,43645,5,10,1.0,209.3427923870979,False,0.23722947304073827,5,9.313,12902.0,726,0,0.0,7260.0,False,-0.5324792850880914,0,0.2,46268,497,318,1.0,13995.615141474296,False,0.027940244137889272,21,15.098000000000003,3558.0,745,0,0.0,11871.038032838793,False,-0.8167910954413642,0,0.2,47522,821,458,1.0,30072.875773480428,False,-0.07263129818938878,0,0.29900000000000004,68896,0,104,0.8,3266.548543739171,False,0.04552868854501439,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,102142,29,124,1.0,6738.864497773427,False,0.0627341261735314,0.6,424216,0.0,0.0,11,0,0,16,4,3.333333333333333,24,40,47,369.0,120.0,23,26,47,312,4.450783893989865,500.7921847757534
70,47,0,0,0,10.0,20,10.0,15.88623039496668,36,15.555555555555555,18.641335754795037,22,13.909090909090908,31.40912061287664,0,,47.00000000000003,0,,0,2.414000000000001,43627,4,17,1.0,310.06591671443357,False,0.23814464970892274,33,9.638,12538.0,737,0,0.0,7370.0,False,-0.5412177257430503,0,0.2,45846,520,326,1.0,14337.915261445854,False,0.023099263397331603,20,15.277000000000003,3036.0,748,0,0.0,11882.900335435075,False,-0.826750353782131,0,0.2,47309,827,468,1.0,30115.853116041762,False,-0.07547026953036139,0,0.29900000000000004,68803,0,110,0.6,3455.0032674164304,False,0.04554688300436152,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,102142,19,134,1.0,6894.77329164466,False,0.06351929983806226,0.575,422584,0.0,0.0,14,0,0,16,6,6.0,22,38,40,303.0,153.0,21,26,40,338,7.140646802028641,507.93283157778205
71,40,0,0,0,10.0,20,10.0,15.476371490215417,14,8.0,17.989884524403067,24,12.0,31.960662882691814,14,36.714285714285715,47.00000000000003,0,,0,2.414000000000001,43607,4,17,1.0,303.0983153336621,False,0.2374805338555705,4,9.645000000000001,12394.0,747,0,0.0,7470.0,False,-0.5438760216057238,0,0.2,45854,524,326,1.0,13974.321015828278,False,0.019745272065964284,14,15.397000000000002,2766.0,748,0,0.0,11576.325874681132,False,-0.8349190833814395,0,0.2,47591,831,468,1.0,29907.18426887872,False,-0.07283654815678856,0,0.29900000000000004,68747,0,116,1.0,3707.4368943922505,False,0.046587779762164945,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,101628,23,144,1.0,7503.095246301916,False,0.061405755498433294,0.625,421870,0.0,0.0,16,0,0,14,4,4.0,19,33,32,259.0,87.0,16,24,32,914,3.6984431379823945,511.63127471576445
72,32,0,0,0,10.0,20,10.0,15.468425372956306,34,15.411764705882353,17.4723042946458,19,11.473684210526315,31.960662882691814,0,,47.00000000000003,0,,0,2.414000000000001,43836,6,13,1.0,261.089529848432,False,0.24336259621968306,20,9.841000000000003,11989.0,755,0,0.0,7550.0,False,-0.5541981278809989,0,0.2,45655,535,336,1.0,14146.30181753261,False,0.017564377412603867,19,15.573000000000004,2012.0,761,0,0.0,11771.471708819749,False,-0.8475870189044371,0,0.2,47428,835,478,1.0,29866.57094395593,False,-0.07555389320795214,0,0.29900000000000004,68692,0,121,0.5,3867.2402088057097,False,0.04695692289132285,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,101628,13,154,1.0,7653.488617474998,False,0.062163152893622266,0.5625,420523,0.0,0.0,10,0,0,15,8,8.0,15,30,37,201.0,90.0,12,20,37,549,3.3622874779975973,514.993562193762
73,37,0,0,0,10.0,20,10.0,16.159353725106367,32,21.53125,17.271377077585978,12,13.666666666666666,33.03076156110467,10,46.0,47.00000000000003,0,,14,2.5540000000000007,44106,6,10,1.0,221.59353725106368,False,0.25043965862462964,5,9.871,11834.0,765,0,0.0,7650.0,False,-0.5571675009190916,0,0.2,44999,557,345,1.0,14959.385116651409,False,0.012750252003660957,11,15.664000000000003,1816.0,761,0,0.0,12297.268184805946,False,-0.8462959957465944,0,0.2,47494,837,483,1.0,30410.000447953018,False,-0.07054759666790435,0,0.29900000000000004,68922,0,116,0.0,3831.5683410881416,False,0.05010205121029479,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,101168,13,164,1.0,8137.399900294366,False,0.059966962623482244,0.5,419622,0.0,0.0,11,0,0,15,6,5.071428571428571,15,30,31,238.0,99.0,14,23,31,693,3.8208742340211757,518.8144364277832
74,31,0,0,0,10.0,20,10.0,15.720867188070544,15,8.333333333333334,17.90517183939111,49,20.551020408163264,33.03076156110467,0,,47.00000000000003,0,,0,2.5400000000000005,44026,4,20,1.0,354.4173437614109,False,0.2500553907378384,15,10.016000000000002,11494.0,777,0,0.0,7770.0,False,-0.5650858290206725,0,0.2,45636,562,330,1.0,14743.834066694712,False,0.022963391743165685,24,15.893000000000002,1332.0,761,0,0.0,11963.579930121685,False,-0.8588561896433509,0,0.2,47391,836,493,1.0,31252.889107355568,False,-0.06582696561300683,0,0.29900000000000004,68018,30,126,1.0,4699.031111880921,False,0.04313077108631247,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,101168,3,174,1.0,8277.092284683318,False,0.060670468683879986,0.625,418348,0.0,0.0,10,0,0,13,5,5.0,19,32,35,222.0,142.0,14,17,35,962,4.155080795986578,522.9695172237698
75,35,0,0,0,10.0,20,10.0,15.584233821389471,5,9.0,17.80344643798596,4,12.0,31.95917122766401,36,28.444444444444443,47.00000000000003,0,,0,2.5400000000000005,43946,2,30,1.0,487.52701464168416,False,0.24967516493653585,5,10.051,11324.0,789,0,0.0,7890.0,False,-0.568196600774865,0,0.2,45591,557,340,1.0,14733.590027429163,False,0.021996121303689484,4,15.909000000000002,1276.0,761,0,0.0,11859.601938077387,False,-0.8609401951244993,0,0.2,47343,830,503,1.0,30852.32367104335,False,-0.06950751822583418,0,0.29900000000000004,69042,20,100,1.0,3551.9860515261203,False,0.049808666514913905,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,100144,29,184,1.0,9574.815965602262,False,0.05689199543528228,0.625,417949,0.0,0.0,13,0,0,18,2,2.0,17,35,38,280.0,114.0,17,18,38,1224,4.114511869032867,527.0840290928027
76,38,0,0,0,10.0,20,10.0,16.0846499569914,50,18.3,18.122724413721517,43,19.674418604651166,31.71222095983798,20,30.0,47.00000000000003,0,,0,2.5400000000000005,44606,1,10,1.0,170.846499569914,False,0.263861973637198,20,10.246000000000002,10879.0,800,0,0.0,8000.0,False,-0.5792257006306383,0,0.2,45051,582,350,1.0,15704.219819771524,False,0.02094079103565864,43,16.335,234.0,776,0,0.0,12481.688366625325,False,-0.8750464282042405,0,0.2,46497,863,513,1.0,31908.28052143855,False,-0.07422188234576667,0,0.29900000000000004,69642,10,90,1.0,3035.327130522633,False,0.0548736038017925,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,99544,39,194,1.0,10354.776617433687,False,0.05477663153527644,0.625,415736,0.0,0.0,12,0,0,16,7,7.0,20,36,43,330.0,84.0,20,18,43,1550,4.487404704967048,531.5714337977697
77,43,0,0,0,10.0,20,10.0,15.995363108012512,42,15.476190476190476,19.079663104800577,50,23.42,31.71222095983798,0,,47.00000000000003,0,,5,2.5900000000000007,44804,0,9,0.9,143.9582679721126,False,0.2690811666521324,27,10.496,10283.0,812,0,0.0,8120.0,False,-0.5943836429965216,0,0.2,44834,612,348,1.0,16428.884982574258,False,0.023745464728224416,38,16.672,-201.0,778,0,0.0,12444.392498033734,False,-0.8838010681806155,0,0.2,45678,892,523,1.0,33604.55105147738,False,-0.07378998005071764,0,0.29900000000000004,69290,11,100,1.0,3381.098390136604,False,0.052218405453293995,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,99544,29,204,1.0,10507.654407835307,False,0.05554654073625547,0.6125,413515,0.0,0.0,12,0,0,23,8,7.384615384615385,18,41,42,364.0,98.0,25,18,42,633,5.143424023000989,536.7148578207707
78,42,0,0,0,10.0,20,10.0,15.45533994180099,20,8.5,19.35651713678255,59,20.52542372881356,31.71222095983798,0,,47.00000000000003,0,,1,2.5950000000000006,44770,0,10,1.0,154.5533994180099,False,0.2682694691809906,10,10.569000000000003,10058.0,822,0,0.0,8220.0,False,-0.5993325980600096,0,0.2,45002,622,348,1.0,16349.289407400542,False,0.026219551192641025,49,17.124000000000002,-1428.0,778,0,0.0,12024.25447472117,False,-0.9115340762406773,0,0.2,44887,922,533,1.0,34749.322571707155,False,-0.0770307259946399,0,0.29900000000000004,68870,20,110,1.0,3875.4746483178287,False,0.0496566355978373,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,99544,19,214,1.0,10660.532198236928,False,0.05631644993723465,0.625,410986,0.0,0.0,13,0,0,20,8,7.2,17,37,39,317.0,119.0,21,21,39,583,4.844479348976165,541.5593371697469
79,39,0,0,0,10.0,20,10.0,15.309061994015687,5,8.0,19.625920835019738,50,21.12,32.25898554002601,19,36.36842105263158,47.00000000000003,0,,0,2.594000000000001,44680,0,19,0.9,290.87217788629806,False,0.2676518223167656,5,10.609000000000002,9893.0,833,0,0.0,8330.0,False,-0.6024433698142021,0,0.2,45234,617,350,1.0,16314.763542564586,False,0.03036361440584918,42,17.495,-2358.0,778,0,0.0,11910.450231344204,False,-0.9305796226085125,0,0.2,44151,950,543,1.0,36161.25394150287,False,-0.07747595584287355,0,0.29900000000000004,69241,22,101,1.0,3689.927797913061,False,0.05378107709918065,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,98853,28,224,1.0,11431.251595120735,False,0.05323797425098321,0.6125,408977,0.0,0.0,11,0,0,13,5,5.0,23,36,39,294.0,90.0,18,21,39,1163,3.886890575988218,545.4462277457351
