index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,41,0,0,0,10.000000000000002,20,10.0,23.594606154077912,10,11.0,25.986402754272362,43,31.04651162790697,58.500214761562574,0,,61.0,20,61.0,0,2.1170000000000004,75651,9,25,1.0,679.8651538519478,False,0.17562048572728498,5,7.504000000000001,44394,542,0,0.0,5420.000000000001,False,-0.2712758551338975,0,0.29000000000000004,91501,465,411,1.0,21651.90339365217,False,-0.0469866287595827,43,10.485000000000001,55397.0,553,0,0.0,13047.817203205086,False,-0.4233048783518744,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,112107,700,336,1.0,37846.55408787568,False,-0.023073423717145675,9,3.5120000000000013,172180,0,0,0.0,0.0,False,-0.04297124689429774,4,4.002000000000002,170096,0,0,0.0,0.0,False,-0.054554752071857754,0.375,856587,0.0,0.0,12,0,0,9,10,10.0,27,36,40,327.0,125.0,19,22,40,682,8.911011226999108,413.40979679574957
53,40,0,0,0,10.000000000000002,20,10.0,24.12400973230103,32,29.34375,26.804021436682916,41,30.853658536585368,55.57643670583547,5,24.0,61.0,20,61.0,2,2.1370000000000005,76403,7,10,1.0,311.24009732301033,False,0.18440291540187034,5,7.549000000000002,44199,554,0,0.0,5540.000000000001,False,-0.27336437754296944,0,0.29000000000000004,91106,470,421,1.0,22622.777599024994,False,-0.04614435048697522,41,10.852000000000002,53811.0,570,0,0.0,13750.685547411587,False,-0.4348029023050163,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,110962,731,341,1.0,38545.304586905106,False,-0.029005388306038722,13,3.633000000000001,171839,0,0,0.0,0.0,False,-0.044866628499647045,7,4.068000000000001,169846,0,5,0.5,305.0,False,-0.055096686695088125,0.4375,853427,0.0,0.0,9,0,0,5,13,12.2,24,29,36,237.0,108.0,14,26,36,864,7.346617493021768,420.75641428877134
54,36,0,0,0,10.000000000000002,20,10.0,24.038078194196455,23,22.869565217391305,26.7075207421614,13,25.076923076923077,55.99108934387824,2,67.0,61.0,20,61.0,3,2.1650000000000005,76691,2,10,1.0,260.3807819419646,False,0.18846501943054472,10,7.644000000000001,43869,569,0,0.0,5690.000000000001,False,-0.27730936431566083,0,0.29000000000000004,90736,483,428,1.0,23041.210645441966,False,-0.047641793738395694,10,10.911000000000003,53516.0,570,0,0.0,13701.70457069198,False,-0.43777844982541086,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,110770,734,349,1.0,39144.21040575997,False,-0.02820424825438964,7,3.690000000000001,171644,0,1,0.1,61.0,False,-0.04578096947935368,8,4.141000000000001,169928,0,1,0.1,61.0,False,-0.05531901884820828,0.4,852415,0.0,0.0,13,0,0,5,11,10.23076923076923,23,28,40,204.0,159.0,13,23,40,795,7.465468331996817,428.22188262076816
55,40,0,0,0,10.000000000000002,20,10.0,24.315059265546555,20,28.5,26.103180145134267,15,17.666666666666668,55.99108934387824,0,,61.0,0,,5,2.2120000000000006,76981,1,10,1.0,253.15059265546554,False,0.19289554752282265,5,7.684000000000003,43689,580,0,0.0,5800.000000000001,False,-0.27924318136109777,0,0.29000000000000004,90166,493,438,1.0,23420.51712148326,False,-0.05118412099298117,15,11.051000000000002,53021.0,570,0,0.0,13859.583781361536,False,-0.44165339296389405,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,110505,739,359,1.0,39391.05120170651,False,-0.029259827766238512,0,3.683000000000001,171644,0,1,0.0,61.0,False,-0.04578096947935368,0,4.133000000000002,169928,0,1,0.0,61.0,False,-0.05531901884820828,0.375,851195,0.0,0.0,8,0,0,13,5,4.333333333333333,21,34,35,251.0,150.0,17,23,35,200,8.401281645987183,436.62316426675534
56,35,0,0,0,10.000000000000002,20,10.0,24.106304108023707,5,12.0,27.514474054275052,33,36.15151515151515,56.88745242339134,4,68.0,61.0,0,,0,2.2070000000000007,76861,3,20,1.0,512.1260821604742,False,0.19304232802302387,5,7.729000000000001,43539,588,0,0.0,5880.000000000001,False,-0.2809449403610823,0,0.29000000000000004,91214,488,420,1.0,23319.95550751109,False,-0.04189194805204756,5,11.086,52896.0,570,0,0.0,13740.593341573513,False,-0.44337167352022167,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,109584,762,365,1.0,41729.94936389543,False,-0.02740745810290613,0,3.683000000000001,171508,0,3,0.2,183.0,False,-0.046197842266453966,0,4.133000000000002,169792,0,3,0.2,183.0,False,-0.05573589163530857,0.425,850655,0.0,0.0,15,0,0,2,2,2.0,30,32,37,219.0,156.0,13,22,37,1580,8.182981222984381,444.8061454897397
57,37,0,0,0,10.000000000000002,20,10.0,23.648671478727277,10,11.5,26.57260476132792,23,17.91304347826087,57.113177081720785,1,68.0,61.0,0,,0,2.2070000000000007,76741,5,30,1.0,759.4601443618183,False,0.19309905896101293,10,7.824000000000002,43284,596,0,0.0,5960.000000000001,False,-0.2842711056792339,0,0.29000000000000004,91099,488,430,1.0,22966.771728989916,False,-0.04460766433991217,23,11.311,51974.0,570,0,0.0,13479.742742874547,False,-0.4531733471348464,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,109240,775,374,1.0,41954.09691859271,False,-0.029136637768526766,0,3.683000000000001,171440,0,4,0.1,244.0,False,-0.046406278660004116,0,4.133000000000002,169792,0,3,0.0,183.0,False,-0.05573589163530857,0.3875,848831,0.0,0.0,10,0,0,8,8,8.0,24,32,30,213.0,109.0,16,21,30,268,8.340161425992846,453.14630691573257
58,30,0,0,0,10.000000000000002,20,10.0,24.465809334603623,61,27.78688524590164,26.54383959203143,13,26.076923076923077,55.39810525184307,5,40.2,61.0,0,,4,2.2470000000000003,77673,7,10,1.0,314.65809334603625,False,0.2040769356993924,27,8.084000000000001,42916,604,0,0.0,6040.000000000001,False,-0.2893454416064605,0,0.29000000000000004,90141,522,437,1.0,24370.810374380824,False,-0.04699171863064478,10,11.388000000000002,51111.0,587,0,0.0,14361.430079412326,False,-0.4571050642653004,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,109102,778,379,1.0,41646.98909304898,False,-0.03131038548723592,0,3.6830000000000003,171239,0,9,0.5,549.0,False,-0.046675856395662296,0,4.133000000000002,169792,0,3,0.0,183.0,False,-0.05573589163530857,0.4375,847235,0.0,0.0,14,0,0,10,5,4.235294117647059,24,34,35,267.0,66.0,18,12,35,1138,7.7950621449854225,460.941369060718
59,35,0,0,0,10.000000000000002,20,10.0,24.668297146548376,22,27.227272727272727,28.384399581970513,31,40.354838709677416,58.20763613502908,16,66.0,61.0,0,,7,2.3130000000000006,77925,8,10,1.0,326.6829714654838,False,0.2080685265201,5,8.107000000000001,42751,613,0,0.0,6130.000000000001,False,-0.29120190597008,0,0.29000000000000004,90613,534,426,1.0,25264.62489817627,False,-0.038433553914538884,10,11.478000000000002,50826.0,587,0,0.0,14480.290425023897,False,-0.45920588968714426,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,108907,799,373,1.0,44390.583544360285,False,-0.02253650123258043,0,3.683000000000001,171239,0,9,0.0,549.0,False,-0.046675856395662296,0,4.133000000000002,168736,6,13,1.0,1142.2458168101743,False,-0.0589395706298943,0.5,846258,0.0,0.0,11,0,0,7,4,3.411764705882353,29,36,34,298.0,131.0,18,17,34,2327,7.62976914801402,468.571138208732
60,34,0,0,0,10.000000000000002,20,10.0,24.901156310633755,19,28.210526315789473,28.070153847268294,54,26.85185185185185,62.02397948291988,26,70.0,61.0,0,,4,2.346000000000001,78237,4,10,1.0,289.0115631063376,False,0.21260393541906838,5,8.152000000000001,42541,627,0,0.0,6270.000000000001,False,-0.2933677810609694,0,0.29000000000000004,90553,529,436,1.0,25411.29876573423,False,-0.038309341514853754,54,12.008000000000001,47827.0,601,0,0.0,14965.594942690886,False,-0.4848769002035405,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,109277,843,357,1.0,45805.700368649574,False,-0.014502514935136778,0,3.683000000000001,169419,16,19,1.0,2151.383671726718,False,-0.0523387017143845,0,4.133000000000001,168736,0,19,0.6,1159.0,False,-0.05889300820961475,0.575,841851,0.0,0.0,9,0,0,10,8,7.285714285714286,25,35,31,323.0,114.0,21,13,31,2020,7.7313642089720815,476.3025024177041
61,31,0,0,0,10.000000000000002,20,10.0,23.926503280128394,20,11.25,27.662484621177594,10,18.0,62.45634081546431,6,67.66666666666667,61.0,0,,0,2.3420000000000005,78127,5,20,1.0,528.5300656025679,False,0.21275491627038293,20,8.347,41986,636,0,0.0,6360.000000000001,False,-0.3012577546063522,0,0.29000000000000004,90328,539,446,1.0,25233.85340903441,False,-0.041231171026736936,10,12.054000000000002,47542.0,601,0,0.0,14379.828471357165,False,-0.490258966623714,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,109503,843,361,1.0,45866.213570035325,False,-0.012591934501266373,0,3.683000000000001,169149,10,29,1.0,2393.563408154643,False,-0.053166389469919445,0,4.133000000000001,168600,0,21,0.2,1281.0,False,-0.05930988099671504,0.525,840496,0.0,0.0,14,0,0,18,6,6.0,15,33,22,246.0,102.0,17,14,22,606,8.232764429005329,484.5352668467094
62,22,0,0,0,10.000000000000002,20,10.0,23.659199013005786,37,21.83783783783784,27.99984438241999,3,53.0,64.74866500196447,38,69.0,61.0,0,,0,2.342000000000001,78635,2,13,1.0,327.5695871690752,False,0.21905946554842332,20,8.527000000000001,41396,649,0,0.0,6490.000000000001,False,-0.3093797861971875,0,0.29000000000000004,90257,549,453,1.0,25672.82976337643,False,-0.03984823900376055,0,12.044000000000002,46964.0,618,0,0.0,14621.384990037575,False,-0.49451726246117433,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,111966,836,333,1.0,44969.175349357276,False,0.0024274943126087797,0,3.683000000000001,167838,19,39,1.0,3609.224635037325,False,-0.057074818562963626,0,4.133000000000002,167289,9,31,1.0,2473.7379850176803,False,-0.06328201726126333,0.625,839606,0.0,0.0,13,0,0,14,4,4.0,12,26,23,168.0,63.0,11,11,23,3559,7.2850749270292,491.8203417737386
63,23,0,0,0,10.0,20,10.0,22.301776566623044,57,16.10526315789474,27.288141997855302,15,17.666666666666668,64.74866500196447,0,,61.0,0,,2,2.3620000000000005,78955,1,10,1.0,233.01776566623045,False,0.22327865348834483,42,8.927,40026,660,0,0.0,6600.0,False,-0.32972354151518435,0,0.29000000000000004,89579,572,463,1.0,25391.025941115386,False,-0.04747501238164793,15,12.194000000000003,46229.0,642,0,0.0,14317.740555771994,False,-0.5027766058387103,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,111701,841,343,1.0,45158.11951587012,False,0.0011560839361420903,0,3.683000000000001,167838,9,49,1.0,3571.7379850176803,False,-0.0571789996581151,0,4.133000000000002,167289,0,40,0.9,2440.0,False,-0.06337578024689985,0.6125,836878,0.0,0.0,10,0,0,14,9,8.5,13,27,21,135.0,84.0,10,13,21,574,6.437312298978213,498.25765407271683
64,21,0,0,0,10.0,20,10.0,22.213749421469903,24,21.166666666666668,27.032225638111104,5,17.0,64.74866500196447,0,,61.0,0,,1,2.3700000000000006,79161,3,10,1.0,252.13749421469902,False,0.22661348020710945,13,9.015,39700,668,0,0.0,6680.0,False,-0.3341481149151441,0,0.29000000000000004,89423,575,473,1.0,25559.148644171746,False,-0.04814500687250055,5,12.229000000000003,45752.0,653,0,0.0,14505.578372219847,False,-0.5063443990415573,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,111616,836,353,1.0,45455.21937915434,False,0.0016298951692612302,0,3.683000000000001,167838,0,58,0.9,3538.0,False,-0.05727276264375163,0,4.133000000000002,167289,0,40,0.0,2440.0,False,-0.06337578024689985,0.4875,836040,0.0,0.0,8,0,0,13,5,4.090909090909091,13,26,25,129.0,98.0,8,13,25,200,7.70041037601186,505.9580644487287
65,25,0,0,0,10.0,20,10.0,21.877031964707093,18,16.666666666666668,26.762404851291944,5,17.0,64.74866500196447,0,,61.0,0,,0,2.369,79213,1,16,1.0,360.0325114353135,False,0.22825254499168693,14,9.142000000000001,39310,680,0,0.0,6800.0,False,-0.3392533919150977,0,0.29000000000000004,89222,580,483,1.0,25614.92008270412,False,-0.04975729201884986,5,12.274000000000003,45528.0,656,0,0.0,14351.332968847853,False,-0.5091488797412368,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,111531,831,363,1.0,45743.3238271367,False,0.0020701727013484267,0,3.683000000000001,167838,0,58,0.0,3538.0,False,-0.05727276264375163,0,4.133000000000002,167289,0,40,0.0,2440.0,False,-0.06337578024689985,0.375,835192,0.0,0.0,13,0,0,16,4,4.0,13,29,16,201.0,69.0,12,13,16,332,7.394010311982129,513.3520747607108
66,16,0,0,0,10.0,20,10.0,21.877031964707093,0,,26.88261495173379,18,28.000000000000004,64.74866500196447,0,,61.0,0,,0,2.3690000000000007,79093,3,26,1.0,598.8028310823844,False,0.22824303308437918,0,9.128,39230,688,0,0.0,6880.0,False,-0.3398722133696375,0,0.29000000000000004,89381,570,490,1.0,25642.3895462326,False,-0.048148541769583365,15,12.419000000000002,45113.0,656,0,0.0,14351.332968847853,False,-0.5130139469840934,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,111027,839,373,1.0,46705.7659902374,False,0.0019003391993939027,0,3.6830000000000003,167838,0,58,0.0,3538.0,False,-0.05727276264375163,0,4.133000000000002,167289,0,40,0.0,2440.0,False,-0.06337578024689985,0.375,834232,0.0,0.0,10,0,0,11,3,3.0,12,23,25,93.0,75.0,6,10,25,359,9.841161629010458,523.1932363897213
67,25,0,0,0,10.000000000000002,20,10.0,22.278646077763245,46,24.608695652173914,27.791315292433755,41,31.48780487804878,64.74866500196447,0,,61.0,0,,0,2.369,79557,1,19,1.0,433.2942754775016,False,0.23414110889306378,29,9.418000000000001,38809,700,0,0.0,7000.000000000001,False,-0.34545707699685946,0,0.29000000000000004,88984,589,493,1.0,26823.24097897239,False,-0.04634708779303541,34,12.744000000000003,43986.0,673,0,0.0,14993.528810334663,False,-0.5205196475322492,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,109736,870,383,1.0,48977.18300016976,False,0.0007425274936430666,0,3.683000000000001,167838,0,58,0.0,3538.0,False,-0.05727276264375163,0,4.133000000000002,167289,0,40,0.0,2440.0,False,-0.06337578024689985,0.375,831460,0.0,0.0,12,0,0,15,4,4.0,14,29,32,206.0,89.0,12,13,32,935,7.948859461990651,531.1420958517119
68,32,0,0,0,10.0,20,10.0,22.799357602329664,43,26.209302325581394,29.0367268717184,30,36.8,64.74866500196447,0,,61.0,0,,9,2.4590000000000005,80185,0,10,1.0,227.99357602329664,False,0.24226854976116038,15,9.539000000000001,38399,711,0,0.0,7110.0,False,-0.35094911740590046,0,0.29000000000000004,88016,622,500,1.0,28699.56386450825,False,-0.04662498666082295,27,12.980000000000002,43797.0,673,0,0.0,15343.967666367864,False,-0.5206479917186609,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,108632,890,393,1.0,51288.912261601414,False,0.001129216259464757,0,3.683000000000001,167838,0,58,0.0,3538.0,False,-0.05727276264375163,0,4.133000000000001,167289,0,40,0.0,2440.0,False,-0.06337578024689985,0.375,829417,0.0,0.0,11,0,0,18,5,4.642857142857142,16,34,37,258.0,92.0,16,16,37,835,8.879832833015826,540.0219286847278
69,37,0,0,0,10.0,20,10.0,23.374883171970957,37,27.91891891891892,29.29776833010679,37,30.675675675675677,64.74866500196447,0,,61.0,0,,17,2.6200000000000006,80486,1,10,1.0,243.74883171970959,False,0.24704705233465643,10,9.624000000000002,38134,720,0,0.0,7200.0,False,-0.35435263540586953,0,0.29000000000000004,87901,622,510,1.0,29481.039181320397,False,-0.04405692740509442,37,13.323000000000004,41945.0,700,0,0.0,16362.41822037967,False,-0.533153810023192,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,107497,917,403,1.0,52959.76555449961,False,-0.0011043222572243072,0,3.683000000000001,167838,0,58,0.0,3538.0,False,-0.05727276264375163,0,4.133000000000001,167289,0,40,0.0,2440.0,False,-0.06337578024689985,0.375,826351,0.0,0.0,8,0,0,17,7,6.285714285714286,19,36,36,313.0,177.0,18,19,36,200,7.6634084500255994,547.6853371347534
70,36,0,0,0,10.0,20,10.0,23.223328507552196,4,12.0,28.782062874303506,10,18.0,64.74866500196447,0,,61.0,0,,0,2.6030000000000006,80376,2,20,1.0,484.4665701510439,False,0.24720730959754203,4,9.654000000000002,37988,729,0,0.0,7290.0,False,-0.3559151595785826,0,0.29000000000000004,87853,616,520,1.0,29272.243055289975,False,-0.04547627381770871,10,13.386000000000003,41660.0,700,0,0.0,16256.329955286537,False,-0.5363021553324585,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,107317,917,413,1.0,53134.35030154764,False,-0.0017955254369147577,0,3.683000000000001,167838,0,58,0.0,3538.0,False,-0.05727276264375163,0,4.133000000000002,167289,0,40,0.0,2440.0,False,-0.06337578024689985,0.375,825582,0.0,0.0,9,0,0,18,3,3.0,18,36,21,297.0,95.0,19,17,21,200,8.90131534502143,556.5866524797748
71,21,0,0,0,10.0,20,10.0,22.80493221804508,10,11.5,31.67177480700359,48,43.541666666666664,60.06825685549055,43,49.44186046511628,61.0,0,,0,2.6030000000000006,80256,4,30,1.0,724.1479665413524,False,0.24720484511317742,10,9.750000000000002,37733,737,0,0.0,7370.0,False,-0.35924132489673416,0,0.29000000000000004,89553,616,497,1.0,29788.710325396554,False,-0.027238431223239944,15,13.526000000000003,41175.0,700,0,0.0,15963.452552631557,False,-0.542183006032152,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,107353,955,380,1.0,53072.48254577484,False,-0.001757753790214958,0,3.683000000000001,167310,0,66,0.8,4026.0,False,-0.05885132093090473,0,4.133000000000002,165691,25,50,1.0,4551.706421387264,False,-0.06638919682124143,0.6,824332,0.0,0.0,12,0,0,14,5,5.0,14,28,18,168.0,43.0,11,10,18,4141,5.751387415977661,562.3380398957524
72,18,0,0,0,10.0,20,10.0,22.236629912152253,14,12.0,30.26003291156291,25,17.8,60.06825685549055,0,,61.0,0,,0,2.6030000000000006,80236,2,35,1.0,798.2820469253288,False,0.24746888137908488,9,9.830000000000002,37463,749,0,0.0,7490.0,False,-0.36249013753306825,0,0.29000000000000004,89385,620,507,1.0,29128.547231696793,False,-0.03187727139432637,25,13.761000000000001,40135.0,700,0,0.0,15565.640938506576,False,-0.5537214500125425,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,106908,970,390,1.0,52778.852097857336,False,-0.00617016925309474,0,3.683000000000001,167310,0,66,0.0,4026.0,False,-0.05885132093090473,0,4.133000000000002,165691,15,60,1.0,4561.023852832358,False,-0.06636330226380716,0.5,822389,0.0,0.0,10,0,0,11,7,7.0,18,29,20,159.0,32.0,12,6,20,260,6.1901541510014795,568.5281940467539
73,20,0,0,0,10.0,20,10.0,22.39946245802355,15,25.0,30.26003291156291,0,,57.76320469761959,18,41.55555555555556,61.0,0,,0,2.6030000000000006,80446,3,35,1.0,813.9811860308242,False,0.2508391310666224,5,9.871,37298,758,0,0.0,7580.0,False,-0.36434660189668777,0,0.29000000000000004,89330,615,517,1.0,29420.106426962506,False,-0.03103180332413243,0,13.736,39815.0,710,0,0.0,15903.61834519672,False,-0.5551278808944756,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,107656,960,382,1.0,51115.17578959108,False,-0.006795244027619387,0,3.683000000000001,166672,3,76,1.0,4809.289614092859,False,-0.06022063794294721,0,4.133000000000002,165581,10,70,1.0,4847.632046976196,False,-0.06617818797356419,0.625,822059,0.0,0.0,12,0,0,16,1,1.0,12,28,21,132.0,63.0,9,11,21,1268,7.005714682978578,575.5339087297325
74,21,0,0,0,10.0,20,10.0,22.579746944674145,15,25.333333333333332,29.96677962407896,5,17.0,57.76320469761959,0,,61.0,0,,0,2.6030000000000006,80646,5,35,1.0,840.2911430635951,False,0.25413675291282045,5,9.916,37148,766,0,0.0,7660.0,False,-0.3660483608966723,0,0.29000000000000004,89270,610,527,1.0,29566.13849814084,False,-0.030910579582475655,5,13.786000000000003,39370.0,720,0,0.0,16257.417800165385,False,-0.557624810005563,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,107571,955,392,1.0,51261.450782462285,False,-0.006883687670224581,0,3.6830000000000003,166672,0,79,0.3,4819.0,False,-0.060193651305367656,0,4.133000000000002,165581,0,80,1.0,4880.0,False,-0.06608823251496573,0.5375,821519,0.0,0.0,10,0,0,14,2,2.0,12,26,21,141.0,75.0,11,10,21,520,7.036225162970368,582.5701338927029
75,21,0,0,0,10.0,20,10.0,24.192738382549255,50,31.28,30.301440789899875,3,53.0,57.29087133219257,5,45.0,61.0,0,,10,2.7030000000000003,81800,4,10,1.0,281.92738382549254,False,0.26767065845561894,5,9.961,36968,777,0,0.0,7770.0,False,-0.36798217794210925,0,0.29000000000000004,89369,605,534,1.0,30817.57610324883,False,-0.02416097258480406,0,13.781000000000004,37866.0,765,0,0.0,18507.44486265018,False,-0.5611544682847941,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,107637,948,397,1.0,51470.241787705534,False,-0.005613264537910486,0,3.683000000000001,166672,0,79,0.0,4819.0,False,-0.060193651305367656,0,4.133000000000002,165356,0,85,0.5,5185.0,False,-0.06649120954249602,0.4375,820929,0.0,0.0,13,0,0,11,2,1.7692307692307692,13,24,31,144.0,84.0,8,13,31,1672,6.566423939948436,589.1365578326513
76,31,0,0,0,10.0,20,10.0,24.78723293337884,86,26.46511627906977,30.73737820888175,80,31.75,56.532159258798316,8,45.0,61.0,0,,22,2.9130000000000007,82104,4,10,1.0,287.8723293337884,False,0.2724196872579542,54,10.496,35917,787,0,0.0,7870.0,False,-0.3834681848419685,0,0.29000000000000004,88181,649,544,1.0,32808.047919394536,False,-0.02595626457831401,80,14.581000000000003,34123.0,797,0,0.0,19755.424647902935,False,-0.5902031039381639,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,105457,1018,399,1.0,53846.98256090215,False,-0.013006588775760912,0,3.683000000000001,166672,0,79,0.0,4819.0,False,-0.060193651305367656,0,4.133000000000001,164996,0,93,0.8,5673.0,False,-0.06713597278654446,0.475,812711,0.0,0.0,9,0,0,14,8,7.375,17,31,36,227.0,117.0,14,17,36,560,9.117399565002415,598.2539573976537
77,36,0,0,0,10.0,20,10.0,25.287844523208534,17,34.0,30.00556450192432,15,18.333333333333332,56.621143140889515,1,67.0,61.0,0,,7,2.9610000000000007,82380,6,10,1.0,312.87844523208537,False,0.2768829843069361,0,10.442,35837,795,0,0.0,7950.0,False,-0.3840870062965083,0,0.29000000000000004,87603,656,554,1.0,33211.90874129087,False,-0.02945875674621477,15,14.651000000000003,33638.0,797,0,0.0,20154.412084997202,False,-0.592862142434726,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,105249,1023,408,1.0,53797.1188869515,False,-0.01474326603186776,0,3.683000000000001,166605,0,80,0.1,4880.0,False,-0.06039652939508979,0,4.133000000000001,164996,0,93,0.0,5673.0,False,-0.06713597278654446,0.3875,811569,0.0,0.0,8,0,0,17,4,3.411764705882353,16,33,34,298.0,129.0,18,18,34,267,7.604117885988671,605.8580752836424
78,34,0,0,0,10.0,20,10.0,24.99332564069611,11,17.454545454545453,31.48054025248339,26,44.46153846153846,56.621143140889515,0,,61.0,0,,0,2.954000000000001,82422,5,14,1.0,399.90655896974556,False,0.27820593263331544,5,10.491999999999999,35657,806,0,0.0,8060.0,False,-0.38602082334194526,0,0.29000000000000004,88614,651,543,1.0,33364.58834919165,False,-0.019331909859220064,5,14.686000000000003,33381.0,803,0,0.0,20069.640489478978,False,-0.5956504466272446,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,104093,1039,418,1.0,56375.91915522206,False,-0.013748670437196374,0,3.683000000000001,166605,0,80,0.0,4880.0,False,-0.06039652939508979,0,4.133000000000002,164996,0,93,0.0,5673.0,False,-0.06713597278654446,0.375,811029,0.0,0.0,11,0,0,18,2,2.0,15,33,37,243.0,114.0,16,18,37,1403,7.5069723420310766,613.3650476256735
79,37,0,0,0,10.0,20,10.0,25.969296421695493,32,34.0,31.171574895603978,5,17.0,56.72761322919759,1,68.0,61.00000000000001,1,61.0,18,3.1340000000000003,82884,6,10,1.0,319.6929642169549,False,0.2847328467660155,0,10.487,35567,815,0,0.0,8150.0,False,-0.38671699747830257,0,0.29000000000000004,87526,673,553,1.0,34715.21740907007,False,-0.02317542092412334,5,14.731000000000003,33256.0,803,0,0.0,20853.345026621482,False,-0.593165140694867,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,104076,1034,427,1.0,56454.099290921884,False,-0.01358397282042171,0,3.683000000000001,166598,0,80,0.1,4880.000000000001,False,-0.06043543752188582,0,4.133000000000002,164996,0,93,0.0,5673.000000000001,False,-0.06713597278654446,0.3875,810164,0.0,0.0,11,0,0,16,3,2.125,17,33,33,228.0,108.0,16,21,33,329,8.375651949027088,621.7406995747006
