index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,21,0,0,0,10.000000000000002,20,10.0,23.589051115240327,9,35.0,24.596631986503308,35,26.0,54.341120553309366,9,33.55555555555556,53.0,20,53.0,0,2.7470000000000008,18999,548,0,0.0,5480.000000000001,False,-0.2557176116132566,0,1.7570000000000003,40360,6,11,1.0,319.4795622676436,False,0.38728224394459815,0,1.0820000000000003,40659,3,136,1.0,3415.909103510171,False,-0.08065804722343792,30,4.550000000000001,22056,581,0,0.0,13705.23869795463,False,-0.37269726262960434,0,0.2,51257,314,238,1.0,20656.52913544967,False,0.048420431516740206,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,10,4.422000000000001,59143,119,0,0.0,6466.593345843815,False,-0.17154150941770832,10,4.818000000000001,56557,138,0,0.0,7499.074636356692,False,-0.19903127399752504,0.375,348244,0.0,0.0,16,0,0,4,13,13.0,4,8,24,129.0,99.0,8,13,24,897,1.1892637580167502,108.70237444707891
53,24,0,0,0,10.000000000000002,20,10.0,24.743168811485596,20,35.0,24.357857106599173,54,23.685185185185187,54.341120553309366,0,,53.0,20,53.0,0,2.7470000000000008,18889,559,0,0.0,5590.000000000001,False,-0.25760065735414955,9,1.8470000000000004,40718,5,10,1.0,297.43168811485594,False,0.39916173117150877,0,1.0820000000000003,40528,3,132,1.0,3289.4666445055477,False,-0.08487255181293346,40,4.920000000000002,20841,591,0,0.0,14623.212767587987,False,-0.38910236993763575,0,0.2,49978,358,248,1.0,22196.710741383227,False,0.03975682012038633,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,10,4.512000000000001,58948,119,0,0.0,6466.593345843815,False,-0.17413142600911247,10,4.908000000000001,56354,138,0,0.0,7499.074636356692,False,-0.2017274435772945,0.375,345469,0.0,0.0,16,0,0,6,13,12.9,6,12,24,201.0,96.0,12,12,24,769,1.4646252800012007,110.16699972708011
54,24,0,0,0,10.000000000000002,20,10.0,26.001538850551245,32,33.0,23.447692134541374,22,15.772727272727273,54.56027722663989,1,68.0,52.99999999999999,20,53.0,0,2.7470000000000008,18779,570,0,0.0,5700.000000000001,False,-0.25948370309504243,22,2.0580000000000007,40956,4,10,1.0,300.0153885055125,False,0.40735441297770336,0,1.0820000000000003,40731,0,122,0.3,2860.6184404140477,False,-0.08512044917526634,9,4.9700000000000015,19577,623,0,0.0,16198.958703893426,False,-0.3994340909654823,0,0.2,49699,370,257,1.0,22697.63733702676,False,0.039271014598208816,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,4.5920000000000005,58782,119,0,0.0,6492.672989970147,False,-0.17616298550994697,11,5.008000000000002,56037,139,0,0.0,7583.878534502945,False,-0.20537455151607775,0.2875,343774,0.0,0.0,15,0,0,6,16,15.375,6,12,21,190.0,96.0,12,12,21,471,1.3916180250234902,111.5586177521036
55,21,0,0,0,10.000000000000002,20,10.0,26.001538850551245,0,,23.447692134541374,0,,54.56027722663989,0,,53.0,20,53.0,0,2.7470000000000008,18699,578,0,0.0,5780.000000000001,False,-0.2608531909066009,0,2.0360000000000005,40836,6,20,1.0,580.030777011025,False,0.4080394203131167,0,1.0820000000000003,40731,0,122,0.0,2860.6184404140477,False,-0.08512044917526634,0,4.961000000000001,19577,623,0,0.0,16198.958703893426,False,-0.3994340909654823,0,0.2,49699,360,267,1.0,23008.76318794775,False,0.04191929987528082,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,4.693000000000001,58542,119,0,0.0,6492.672989970147,False,-0.1793505751609059,9,5.087000000000001,55864,139,0,0.0,7583.878534502945,False,-0.20767227238947733,0.25,343161,0.0,0.0,11,0,0,4,11,11.0,7,11,21,188.0,90.0,11,10,21,200,1.2941155459848233,112.85273329808842
56,21,0,0,0,10.000000000000002,20,10.0,25.46377004525739,38,22.789473684210527,24.495029583120882,21,33.80952380952381,54.56027722663989,0,,53.0,20,53.0,9,2.8370000000000006,18434,591,0,0.0,5910.000000000001,False,-0.2677006299643933,9,2.126000000000001,41263,3,10,1.0,284.63770045257394,False,0.4176019874769339,0,1.0820000000000003,41092,13,111,1.0,3049.9772943147636,False,-0.07523243105725665,0,4.961000000000001,19060,638,0,0.0,16245.885288874215,False,-0.4101435933417866,0,0.2,48989,371,277,1.0,24200.852767117096,False,0.03997933953386126,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,6,4.742000000000002,58453,119,0,0.0,6492.672989970147,False,-0.18053263965646985,14,5.218000000000001,55506,139,0,0.0,7583.878534502945,False,-0.2124270936188244,0.375,342010,0.0,0.0,15,0,0,7,13,13.0,5,12,23,186.0,87.0,12,9,23,1542,1.4090557629824616,114.26178906107089
57,23,0,0,0,10.000000000000002,20,10.0,25.82316188351763,8,35.0,24.495029583120882,0,,54.56027722663989,0,,53.00000000000001,20,53.0,0,2.8280000000000007,18294,605,0,0.0,6050.000000000001,False,-0.2700972336346206,0,2.1170000000000004,41483,0,11,0.9,284.05478071869396,False,0.4251241916721223,0,1.0820000000000003,40812,11,121,1.0,3247.953360276321,False,-0.07916030118613482,0,4.961000000000001,19060,638,0,0.0,16475.17728168425,False,-0.40765583194075766,0,0.2,48989,361,287,1.0,24501.50524355229,False,0.042538476052095604,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,12,4.856000000000002,58172,119,0,0.0,6492.672989970147,False,-0.18426477587280093,8,5.284000000000001,55369,139,0,0.0,7583.878534502945,False,-0.21424667604458011,0.3625,341392,0.0,0.0,11,0,0,6,11,11.0,7,13,18,219.0,90.0,13,10,18,480,1.5297216839971952,115.79151074506808
58,18,0,0,0,10.000000000000002,20,10.0,26.30640907164247,12,34.0,24.495029583120882,0,,55.22566340708639,3,67.66666666666667,53.00000000000001,20,53.0,0,2.8280000000000003,18194,615,0,0.0,6150.000000000001,False,-0.2718090933990687,1,2.1270000000000007,41763,0,10,1.0,263.0640907164247,False,0.43435127517660266,0,1.0820000000000003,40676,5,131,1.0,3340.3809207470476,False,-0.08110861773341022,0,4.961000000000001,18788,646,0,0.0,16993.940260281037,False,-0.4079296473799905,0,0.2,49192,351,294,1.0,24834.100425358825,False,0.048825355589442065,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,12,4.964000000000001,57761,121,0,0.0,6682.305272257453,False,-0.18846421085734574,8,5.356000000000002,55152,140,0,0.0,7731.592876992094,False,-0.21614784520937083,0.375,340739,0.0,0.0,16,0,0,7,13,12.25,4,11,20,183.0,51.0,11,7,20,675,2.1373799000284635,117.92889064509654
59,20,0,0,0,10.000000000000002,20,10.0,26.743223156641854,11,34.0,25.75042084910457,19,38.10526315789474,57.40573250991154,10,69.0,53.00000000000001,20,53.0,0,2.8280000000000003,18074,627,0,0.0,6270.000000000001,False,-0.2738633251164065,1,2.1360000000000006,42029,0,8,0.8,213.94578525313483,False,0.4426175326152618,0,1.0820000000000003,41026,6,122,1.0,3302.010682530609,False,-0.0739300984882973,0,4.961000000000001,18788,646,0,0.0,17276.122159190636,False,-0.40486804358138795,0,0.2,49158,360,294,1.0,26147.43686359164,False,0.05942558743970679,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,10,5.052000000000001,56873,131,0,0.0,7520.150958798411,False,-0.19469431706689677,10,5.448,54945,140,0,0.0,8036.8025513876155,False,-0.2168703012844152,0.35,340106,0.0,0.0,17,0,0,5,12,11.09090909090909,5,10,23,153.0,60.0,10,10,23,1614,1.3279156949720345,119.25680634006858
60,23,0,0,0,10.000000000000002,20,10.0,27.489926715589316,20,34.0,25.494354297826547,5,16.0,59.74927919320806,21,66.0952380952381,53.00000000000001,20,53.0,0,2.828,18034,631,0,0.0,6310.000000000001,False,-0.2745480690221857,12,2.255000000000001,42193,6,10,1.0,334.89926715589314,False,0.45030298663304397,0,1.0820000000000003,40686,6,132,1.0,3530.1943276066404,False,-0.0788321941714408,5,5.011000000000001,18348,656,0,0.0,18033.391925426593,False,-0.4061996362574148,0,0.2,50466,355,283,1.0,25959.541787406306,False,0.08009347634025904,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,5.1320000000000014,56042,141,0,0.0,8424.648366242336,False,-0.19972474920149325,11,5.548000000000001,53972,151,0,0.0,9022.141158174418,False,-0.22324987277416977,0.375,338954,0.0,0.0,15,0,0,4,15,14.2,8,12,25,201.0,93.0,12,11,25,1588,1.5796869200421497,120.83649326011073
61,25,0,0,0,10.000000000000002,20,10.0,28.119268466397703,16,35.0,25.426318206136298,25,24.96,59.85128959132947,1,67.0,53.00000000000001,20,53.0,0,2.8280000000000003,17974,637,0,0.0,6370.000000000001,False,-0.2755751848808546,6,2.303000000000001,42437,10,10,1.0,381.19268466397705,False,0.4594493406714596,0,1.0820000000000003,40346,8,137,1.0,3708.3597419718544,False,-0.08427697528456886,20,5.206000000000002,17936,660,0,0.0,18558.717187822484,False,-0.4094401832759474,0,0.2,49909,370,292,1.0,26884.31429693863,False,0.0784827828683426,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,5.233000000000001,55731,142,0,0.0,8498.883121968785,False,-0.20336235508441278,9,5.627000000000001,53793,151,0,0.0,9037.54472829075,False,-0.22552499117907113,0.375,337339,0.0,0.0,15,0,0,5,17,16.5,10,15,25,230.0,90.0,15,10,25,627,1.7056643849937245,122.54215764510445
62,25,0,0,0,10.000000000000002,20,10.0,28.7323608100754,20,34.0,26.36679961411417,24,33.291666666666664,59.85128959132947,0,,53.00000000000001,20,53.0,0,2.8280000000000003,17884,646,0,0.0,6460.000000000001,False,-0.27711585866885785,10,2.3970000000000007,42702,11,10,1.0,397.323608100754,False,0.46879833621098244,0,1.0820000000000003,40326,18,132,1.0,3997.600043644428,False,-0.08157277966708153,9,5.276000000000002,17721,660,0,0.0,18963.358134649763,False,-0.4097153227296918,0,0.2,49110,384,302,1.0,28199.94050840134,False,0.07607923348599226,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,8,5.302000000000001,55590,142,0,0.0,8498.883121968785,False,-0.20523506400435115,12,5.738,53512,151,0,0.0,9037.54472829075,False,-0.2292571273954022,0.375,336058,0.0,0.0,13,0,0,5,15,14.5,6,11,25,153.0,132.0,11,14,25,1030,1.5657502990216017,124.10790794412605
63,25,0,0,0,10.0,20,10.0,29.412026946138266,21,35.0,26.06065313257876,5,15.0,59.97671142992782,1,68.0,53.00000000000001,20,53.0,0,2.8280000000000003,17794,655,0,0.0,6550.0,False,-0.2786565324568611,11,2.4970000000000008,42991,12,10,1.0,414.12026946138263,False,0.4789804209370958,0,1.0820000000000003,39911,22,137,1.0,4217.374071978332,False,-0.08819358050539951,0,5.267000000000001,17476,667,0,0.0,19617.821973074224,False,-0.40793093076692316,0,0.2,49103,379,311,1.0,28529.7447919549,False,0.07876734131147667,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,10,5.394000000000001,55380,142,0,0.0,8516.693023049751,False,-0.20790593274816876,10,5.8260000000000005,53242,152,0,0.0,9116.460137349028,False,-0.23231910337519904,0.375,335110,0.0,0.0,15,0,0,4,14,13.571428571428571,8,12,25,201.0,144.0,12,13,25,588,1.4206792730255984,125.52858721715165
64,25,0,0,0,10.0,20,10.0,29.648517879163183,12,33.083333333333336,26.703126605881753,18,32.666666666666664,54.034677863775,13,27.307692307692307,53.00000000000001,20,53.0,1,2.838,17708,662,0,0.0,6620.0,False,-0.2804026294165982,1,2.496000000000001,43218,15,10,1.0,446.4851787916318,False,0.4873063061283146,0,1.0820000000000003,40435,12,133,1.0,3907.2980531322314,False,-0.0801872878533523,4,5.307000000000001,16999,679,0,0.0,20131.3436399518,False,-0.41271001171825583,0,0.2,48870,387,308,1.0,26976.790778518938,False,0.06158212133364214,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,5.474000000000002,55152,143,0,0.0,7726.958934519826,False,-0.2161786183490954,11,5.926,52714,164,0,0.0,8861.6871696591,False,-0.2410236999305431,0.375,334309,0.0,0.0,14,0,0,9,13,12.09090909090909,6,15,20,255.0,135.0,15,10,20,1079,1.4856471910024993,127.01423440815415
65,20,0,0,0,10.0,20,10.0,29.205026583307532,31,26.806451612903224,26.703126605881753,0,,54.034677863775,0,,53.000000000000014,20,53.0,10,2.9370000000000007,17428,674,0,0.0,6740.0,False,-0.2879348123801698,11,2.6050000000000004,43496,13,10,1.0,422.05026583307534,False,0.49640595497523077,0,1.0820000000000003,39779,28,143,1.0,4636.287848973701,False,-0.0865128043466962,0,5.303000000000001,16824,684,0,0.0,19976.238182982353,False,-0.4181902809762352,0,0.2,48870,377,318,1.0,27250.106291097873,False,0.06390856719410531,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,5.5550000000000015,54977,143,0,0.0,7726.958934519826,False,-0.21850290246958629,11,6.025000000000001,52471,164,0,0.0,8861.6871696591,False,-0.24425113445213903,0.375,333058,0.0,0.0,12,0,0,9,16,16.0,5,14,17,212.0,93.0,14,6,17,550,1.4733258390333503,128.4875602471875
66,17,0,0,0,10.0,20,10.0,29.109333666271038,1,12.0,27.58978728157946,9,44.0,56.44292729379947,16,66.125,53.000000000000014,20,53.0,0,2.927,17318,685,0,0.0,6850.0,False,-0.2898178581210627,0,2.5940000000000007,43418,12,19,1.0,673.0773396591497,False,0.4980326852173917,0,1.0820000000000003,40163,19,144,1.0,4526.006708206592,False,-0.07937671742680112,0,5.303000000000002,16824,684,0,0.0,19910.78422772939,False,-0.4189004401990996,0,0.2,49532,376,312,1.0,27983.953333539313,False,0.08142484238895581,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,5.636000000000002,54803,143,0,0.0,8071.338603013324,False,-0.21852694440967615,11,6.124000000000001,51172,180,0,0.0,10159.726912883905,False,-0.2528839258295442,0.375,332443,0.0,0.0,16,0,0,8,12,12.0,5,13,21,189.0,72.0,13,4,21,1666,1.415442653989885,129.9030029011774
67,21,0,0,0,10.000000000000002,20,10.0,29.25136993341132,12,31.166666666666668,28.314652928898376,11,38.72727272727273,56.75404688946736,2,68.0,53.00000000000001,20,53.0,1,2.937,17242,691,0,0.0,6910.000000000001,False,-0.29139276910435497,0,2.5940000000000007,43640,16,18,1.0,686.5246588014037,False,0.5058635418173343,0,1.0820000000000003,40427,10,148,1.0,4483.082332811073,False,-0.07411376689511467,5,5.353000000000001,16432,695,0,0.0,20329.702103720865,False,-0.42286149093263536,0,0.2,49242,377,320,1.0,28835.919158824243,False,0.08373979978911016,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,10,5.727,54540,144,0,0.0,8172.5827520833,False,-0.2213476680651112,10,6.213000000000001,50896,181,0,0.0,10272.482486993593,False,-0.2558008653841471,0.375,331632,0.0,0.0,17,0,0,8,13,13.0,6,14,24,222.0,111.0,14,7,24,974,1.6028775189770386,131.50588042015443
68,24,0,0,0,10.0,20,10.0,29.749986809788517,20,33.65,29.99784483471527,16,46.0,59.351460441046676,18,69.0,53.00000000000001,20,53.0,1,2.946,17096,704,0,0.0,7040.0,False,-0.2941659819227609,1,2.6040000000000005,44203,13,10,1.0,427.49986809788516,False,0.5207049415930206,0,1.0820000000000003,40813,10,142,1.0,4557.193834627454,False,-0.06493366640669805,0,5.348000000000001,16109,705,0,0.0,20973.740700900904,False,-0.4228827716680312,0,0.2,49748,383,312,1.0,30006.83022930251,False,0.10232061276878601,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,5.807000000000002,53126,162,0,0.0,9614.936591449561,False,-0.23054948340162595,11,6.313000000000001,50653,181,0,0.0,10742.614339829448,False,-0.25590624276264773,0.375,330961,0.0,0.0,18,0,0,9,14,13.2,5,14,25,227.0,120.0,14,10,25,2664,1.521367167995777,133.0272475881502
69,25,0,0,0,10.0,20,10.0,29.879726564559274,5,34.0,29.57711628999269,15,25.333333333333332,61.58526263932237,28,67.67857142857143,53.00000000000001,20,53.0,0,2.9450000000000003,16976,716,0,0.0,7160.0,False,-0.2962202136400986,0,2.6030000000000006,44293,11,15,1.0,558.195898468389,False,0.5260236219266705,0,1.0820000000000003,40943,5,142,1.0,4349.3491460017585,False,-0.06436779418017366,5,5.3980000000000015,16009,705,0,0.0,21065.20722801429,False,-0.42406033300045254,0,0.2,51263,388,294,1.0,29581.988336477945,False,0.12449556814216606,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,8,5.878000000000002,52991,162,0,0.0,9976.812547570224,False,-0.2299393524705797,12,6.422000000000001,48476,209,0,0.0,12871.319891618376,False,-0.2706840043323436,0.375,330164,0.0,0.0,17,0,0,9,13,13.0,8,17,25,295.0,99.0,17,8,25,2565,1.4212159449816681,134.44846353313187
70,25,0,0,0,10.0,20,10.0,30.509237355614037,22,34.72727272727273,28.047718513933802,19,16.0,62.42514291697966,12,69.0,53.00000000000001,20,53.0,0,2.9450000000000003,16856,728,0,0.0,7280.0,False,-0.2982744453574363,7,2.673000000000001,44769,9,10,1.0,395.0923735561404,False,0.539528423266847,0,1.0820000000000003,40778,4,143,1.0,4132.86069691499,False,-0.07029705866553485,10,5.493000000000002,15319,718,0,0.0,21905.63242133088,False,-0.4299145861759951,0,0.2,51787,397,292,1.0,29363.08598178978,False,0.13155279942280326,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,5.980000000000001,51920,174,0,0.0,10861.974867554462,False,-0.23828577493256609,9,6.500000000000002,48302,209,0,0.0,13046.854869648749,False,-0.271829312080641,0.375,328944,0.0,0.0,20,0,0,9,15,14.666666666666666,8,17,23,265.0,84.0,17,8,23,1627,1.4660047100041993,135.91446824313607
71,23,0,0,0,10.0,20,10.0,31.205981748683783,28,35.0,27.452629953672375,14,21.0,62.42514291697966,0,,53.000000000000014,20,53.0,0,2.9450000000000007,16746,739,0,0.0,7390.0,False,-0.30015749109832923,18,2.846000000000001,45047,8,10,1.0,392.0598174868378,False,0.5489944504499937,0,1.0820000000000003,40288,8,153,1.0,4449.900236901344,False,-0.0774900156572634,14,5.623000000000001,14524,732,0,0.0,22842.77864003653,False,-0.4369978882037526,0,0.2,51493,401,302,1.0,29860.89777235048,False,0.1307851225919755,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,6.0790000000000015,51689,174,0,0.0,10861.974867554462,False,-0.24135382997161406,9,6.581000000000001,48133,209,0,0.0,13046.854869648749,False,-0.2740739064598579,0.375,327133,0.0,0.0,12,0,0,11,17,17.0,4,15,24,240.0,69.0,15,8,24,550,1.2758983149542473,137.19036655809032
72,24,0,0,0,10.0,20,10.0,30.07218249599233,16,18.5625,27.749212337167663,9,32.666666666666664,62.42514291697966,0,,53.00000000000001,20,53.0,11,3.0550000000000006,16470,747,0,0.0,7470.0,False,-0.3082374691865242,0,2.8280000000000003,45102,10,15,1.0,551.082737439885,False,0.5535997455738133,0,1.0820000000000003,40395,4,154,1.0,4393.6674299077895,False,-0.07577828064070191,0,5.609000000000001,14414,742,0,0.0,22313.55941202631,False,-0.44512673149003656,0,0.2,51199,400,312,1.0,30576.32952496472,False,0.13186981431167952,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,10,6.168000000000002,51480,174,0,0.0,10861.974867554462,False,-0.24412968929265746,10,6.6720000000000015,47936,209,0,0.0,13046.854869648749,False,-0.27669038629835335,0.375,326209,0.0,0.0,12,0,0,9,13,13.0,4,13,24,204.0,63.0,13,11,24,669,1.1441207730094902,138.3344873310998
73,24,0,0,0,10.0,20,10.0,30.07218249599233,0,,27.749212337167663,0,,62.42514291697966,0,,53.00000000000001,20,53.0,0,3.044000000000001,16390,755,0,0.0,7550.0,False,-0.3096069569980827,0,2.8280000000000007,44982,12,25,1.0,871.8045623998082,False,0.5549815900164305,0,1.0820000000000003,40395,0,158,0.4,4384.37554927249,False,-0.07587909524702187,0,5.609000000000001,14414,742,0,0.0,22313.55941202631,False,-0.44512673149003656,0,0.2,51199,390,322,1.0,30923.088830762837,False,0.1348214094990112,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,6,6.218000000000002,51388,174,0,0.0,10861.974867554462,False,-0.2453515986588584,14,6.802000000000002,47579,209,0,0.0,13046.854869648749,False,-0.2814319259041548,0.3,325560,0.0,0.0,12,0,0,10,11,11.0,4,14,7,227.0,45.0,14,10,7,200,0.8892451110295951,139.2237324421294
74,7,0,0,0,10.0,20,10.0,30.333712198010975,9,35.0,27.350667086801128,5,16.0,58.450598853979415,11,24.0,53.00000000000001,20,53.0,0,3.0440000000000005,16300,764,0,0.0,7640.0,False,-0.311147630786086,0,2.8280000000000003,45187,13,26,1.0,918.6765171482854,False,0.5628025971848173,0,1.0820000000000003,40395,0,158,0.0,4321.405399714578,False,-0.07656230579252471,5,5.659000000000001,13999,751,0,0.0,22780.617860706243,False,-0.4490645575394253,0,0.2,51383,385,321,1.0,29292.649060545828,False,0.12407559507452919,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,6.302000000000001,51045,181,0,0.0,10579.558392570274,False,-0.25178267018693706,11,6.8980000000000015,47236,213,0,0.0,12449.977555897616,False,-0.28995127267241133,0.25,324758,0.0,0.0,15,0,0,1,13,13.0,0,1,5,3.0,18.0,1,6,5,779,0.2440148710156791,139.46774731314508
75,5,0,0,0,10.0,20,10.0,30.508973060942374,28,31.46428571428571,26.917710514005627,19,23.894736842105264,59.51930831696751,11,68.81818181818181,53.00000000000001,20,53.0,0,3.0440000000000005,16210,773,0,0.0,7730.0,False,-0.3126883045740893,2,2.8480000000000008,45902,14,10,1.0,445.0897306094237,False,0.5791750501679236,0,1.0820000000000003,40016,10,163,1.0,4692.676544392341,False,-0.08075821820596805,14,5.794000000000001,13352,759,0,0.0,23156.31055325526,False,-0.45902796465958623,0,0.2,51686,394,320,1.0,29651.75660394782,False,0.132290534753816,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,13,6.423000000000001,50039,191,0,0.0,11368.187888540795,False,-0.2599068434326303,7,6.957000000000002,47048,214,0,0.0,12737.131979831047,False,-0.29054127941991814,0.375,323466,0.0,0.0,20,0,0,0,17,16.4,0,0,3,0.0,15.0,0,5,3,1953,0.19143854203866795,139.65918585518375
76,3,0,0,0,10.0,0,,30.395810045004048,1,12.0,25.645703071067302,18,16.0,60.203982000450104,11,66.18181818181819,53.00000000000001,20,53.0,0,3.044,16210,773,0,0.0,7730.0,False,-0.3126883045740893,0,2.846000000000001,45914,4,19,1.0,617.5203908550769,False,0.5825376676057087,0,1.0820000000000003,40148,1,164,1.0,4236.291113700041,False,-0.08284555253775662,9,5.870000000000003,13144,759,0,0.0,23070.41982415807,False,-0.4644733549153928,0,0.2,52126,402,319,1.0,29514.64289271264,False,0.1386139399458014,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,6.500000000000003,49137,202,0,0.0,12161.204364090921,False,-0.2666205947239353,11,7.060000000000001,46803,214,0,0.0,12883.652148096322,False,-0.2928222643302321,0.375,322695,0.0,0.0,5,0,0,0,14,14.0,0,0,2,0.0,9.0,0,3,2,884,0.15790643298532814,139.81709228816908
77,2,0,0,0,10.0,0,,31.058458927102254,42,33.38095238095238,25.25520604266914,9,19.22222222222222,60.36254048721632,2,68.0,53.00000000000001,20,53.0,0,3.0440000000000005,16210,773,0,0.0,7730.0,False,-0.3126883045740893,23,3.076000000000001,46553,0,4,0.4,124.23383570840902,False,0.5959708613343674,0,1.0820000000000003,40193,0,164,0.1,4141.853790997739,False,-0.08289369639139674,8,5.941000000000002,11558,801,0,0.0,24877.825600608907,False,-0.47927886467527875,0,0.2,52089,401,327,1.0,29865.88836243006,False,0.14097383737449196,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,14,6.631000000000002,48716,203,0,0.0,12253.595718904913,False,-0.2715986046399026,6,7.109000000000001,46650,215,0,0.0,12977.94620475151,False,-0.29422816365117466,0.1875,321182,0.0,0.0,4,0,0,0,15,14.352941176470589,0,0,2,0.0,6.0,0,2,2,461,0.1468735749949701,139.96396586316405
78,2,0,0,0,10.0,0,,31.058458927102254,0,,25.25520604266914,0,,60.43669992266394,1,67.0,53.00000000000001,20,53.0,0,3.0440000000000005,16210,773,0,0.0,7730.0,False,-0.3126883045740893,0,3.053000000000001,46553,0,4,0.0,124.23383570840902,False,0.5959708613343674,0,1.0820000000000003,40193,0,164,0.0,4141.853790997739,False,-0.08289369639139674,0,5.933000000000002,11558,801,0,0.0,24877.825600608907,False,-0.47927886467527875,0,0.2,52156,391,336,1.0,30181.516736698715,False,0.14480104813246894,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,7,6.687000000000002,48608,203,0,0.0,12268.65008430078,False,-0.2729330467758807,13,7.233000000000001,46277,216,0,0.0,13054.32718329541,False,-0.29867497753217204,0.125,320768,0.0,0.0,1,0,0,0,10,10.0,0,0,1,0.0,6.0,0,2,1,67,0.1344394680345431,140.0984053311986
