index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,18,0,0,0,10.000000000000002,20,10.0,7.030932534410001,11,5.090909090909091,15.926431098756339,14,1.2857142857142858,33.82197053488882,0,,48.00000000000001,20,48.0,5,3.184000000000001,43558,540,0,0.0,5400.000000000001,False,-0.1302271359807461,6,3.2390000000000003,41055,520,0,0.0,5200.000000000001,False,-0.17917042719614923,0,0.2,87137,27,301,1.0,4983.690939154728,False,0.08029512299561715,14,2.5180000000000002,73468,144,0,0.0,1012.4542849550401,False,-0.10838975565613407,0,0.6950000000000001,115306,10,20,1.0,835.7037216853397,False,0.051165416435881836,0,0.2,110463,0,5,0.0,169.10985267444408,False,0.004147068573609316,10,3.5400000000000014,132307,0,0,0.0,0.0,False,-0.033267572702031276,10,4.593000000000001,115706,349,0,0.0,11803.867716676197,False,-0.11144283312627427,0.25,719000,0.0,0.0,10,0,0,7,15,15.0,25,32,16,183.0,44.0,13,5,16,200,1.7679476160556078,143.93891149852425
53,16,0,0,0,10.000000000000002,20,10.0,7.04537056751058,7,7.285714285714286,16.600576433387882,9,23.555555555555557,33.606963954909,9,31.0,48.00000000000001,20,48.0,5,3.229000000000001,43403,549,0,0.0,5490.000000000001,False,-0.13229542719614923,2,3.253000000000001,40907,531,0,0.0,5310.000000000001,False,-0.1809190734055355,0,0.2,87286,24,306,1.0,5248.865282236946,False,0.08368908892835071,4,2.5440000000000005,73356,144,0,0.0,1014.5333617215235,False,-0.10972716042690756,0,0.6950000000000001,115373,9,21,1.0,855.1514309535798,False,0.0518623294863049,0,0.2,110463,0,5,0.0,168.03481977454499,False,0.004142186099565511,10,3.630000000000001,132124,0,0,0.0,0.0,False,-0.0346047055385065,10,4.683000000000002,115246,358,0,0.0,12031.293095857422,False,-0.11397306336454249,0.25,718158,0.0,0.0,12,0,0,6,13,13.0,22,28,21,123.0,48.0,9,7,21,679,1.6776217445731163,145.61653324309736
54,21,0,0,0,10.000000000000002,20,10.0,7.042683042153462,7,7.0,16.984130475986987,10,20.5,33.400026295038124,5,29.0,48.00000000000001,20,48.0,5,3.274000000000001,43238,559,0,0.0,5590.000000000001,False,-0.13445773164861613,2,3.2710000000000004,40767,541,0,0.0,5410.000000000001,False,-0.18261131167268352,0,0.2,87437,21,311,1.0,5429.960921917175,False,0.08660046115875691,5,2.5900000000000007,73206,144,0,0.0,1014.1463580700986,False,-0.1115374404397525,0,0.6950000000000001,115313,9,26,1.0,1021.2578579548742,False,0.052071730922395504,0,0.2,110463,0,5,0.0,167.0001314751906,False,0.004137486858486099,10,3.7200000000000006,131947,0,0,0.0,0.0,False,-0.03589799795411369,10,4.7730000000000015,114917,363,0,0.0,12124.20954509884,False,-0.1160375217554478,0.25,717288,0.0,0.0,10,0,0,9,12,12.0,24,33,21,168.0,51.0,14,7,21,545,1.8823267882689834,147.49886003136635
55,21,0,0,0,10.000000000000002,20,10.0,7.17546958660059,5,10.0,18.073046894545985,5,38.0,32.5772161579299,25,29.28,48.00000000000001,20,48.0,5,3.3190000000000004,43068,570,0,0.0,5700.000000000001,False,-0.13662003610108303,0,3.2690000000000006,40677,550,0,0.0,5500.000000000001,False,-0.1834574308062575,0,0.2,87577,16,316,1.0,5825.89033206214,False,0.09067394465306776,0,2.585000000000001,73206,144,0,0.0,1033.2676204704849,False,-0.11142220629605451,0,0.6950000000000001,115855,4,11,1.0,430.6415653154128,False,0.05431253038538766,0,0.2,110463,0,5,0.0,162.8860807896495,False,0.004118802085500367,8,3.790000000000001,131816,0,0,0.0,0.0,False,-0.03685518047639924,12,4.883000000000001,113939,388,0,0.0,12639.9598692768,False,-0.12129928441737253,0.25,716601,0.0,0.0,12,0,0,7,10,10.0,22,29,24,160.0,73.0,12,9,24,1122,2.0091382544487715,149.50799828581512
56,24,0,0,0,10.000000000000002,20,10.0,7.0497738161971375,12,6.0,18.583495849132248,8,24.125,32.5772161579299,0,,48.000000000000014,20,48.0,5,3.3640000000000008,42918,579,0,0.0,5790.000000000001,False,-0.13859431407942238,7,3.3390000000000004,40427,561,0,0.0,5610.000000000001,False,-0.1871239470517449,0,0.2,87695,18,321,1.0,6092.1980962630005,False,0.09370109860705456,3,2.6150000000000007,73116,144,0,0.0,1015.1674295323878,False,-0.1126160556032375,0,0.6950000000000001,115662,2,21,1.0,721.2885310147923,False,0.05387946576475272,0,0.2,110463,0,5,0.0,162.8860807896495,False,0.004118802085500367,11,3.8920000000000012,131603,0,0,0.0,0.0,False,-0.03841151541721467,9,4.961000000000001,113786,388,0,0.0,12639.9598692768,False,-0.12241721514950756,0.25,715670,0.0,0.0,10,0,0,9,13,13.0,27,36,24,224.0,106.0,16,8,24,390,2.01153842266649,151.5195367084816
57,24,0,0,0,10.000000000000002,20,10.0,6.918426773737449,9,5.444444444444445,17.986529062081402,3,1.0,32.59518197501658,5,33.0,48.00000000000001,20,48.0,5,3.4090000000000007,42733,591,0,0.0,5910.000000000001,False,-0.14094464500601686,4,3.3720000000000008,40259,569,0,0.0,5690.000000000001,False,-0.18953068592057762,0,0.2,87646,17,331,1.0,6071.154374702481,False,0.0929836825165577,3,2.6420000000000003,73026,144,0,0.0,996.2534554181927,False,-0.113814809168596,0,0.6950000000000001,115824,0,21,0.5,684.4988214753482,False,0.055183887972110976,0,0.2,110463,0,5,0.0,162.9759098750829,False,0.004119210062017307,14,4.021000000000001,131284,0,0,0.0,0.0,False,-0.04074236446003215,6,5.012000000000001,113540,393,0,0.0,12809.906516181516,False,-0.12359379469464596,0.1875,714775,0.0,0.0,9,0,0,12,13,13.0,26,38,20,233.0,93.0,18,6,20,365,3.9208396011963487,155.44037630967796
58,20,0,0,0,10.000000000000002,20,10.0,6.4759216156875805,8,1.0,17.986529062081402,0,,32.202182769728594,8,27.0,48.000000000000014,20,48.0,0,3.4040000000000004,42633,601,0,0.0,6010.000000000001,False,-0.14188477737665464,8,3.448000000000001,39979,579,0,0.0,5790.000000000001,False,-0.19385529482551142,0,0.2,87638,15,341,1.0,6230.545234405073,False,0.09384782645151137,0,2.6390000000000007,73026,144,0,0.0,932.5327126590116,False,-0.11419882174443445,0,0.6950000000000001,116040,0,13,0.0,418.62837600647174,False,0.055938398125216726,0,0.2,110463,0,5,0.0,161.01091384864299,False,0.004110285644824028,9,4.097000000000001,131131,0,0,0.0,0.0,False,-0.04186029519216718,11,5.1160000000000005,113107,401,0,0.0,12913.075290661167,False,-0.12638069819282055,0.125,714017,0.0,0.0,11,0,0,9,11,11.0,22,31,19,147.0,66.0,12,8,19,416,1.7014746004715562,157.14185091014951
59,19,0,0,0,10.000000000000002,20,10.0,6.807447616133562,10,10.0,16.6624666614201,8,3.5,32.202182769728594,0,,48.00000000000001,20,48.0,10,3.5040000000000013,42393,611,0,0.0,6110.000000000001,False,-0.1454572803850782,0,3.440000000000001,39879,589,0,0.0,5890.000000000001,False,-0.19479542719614923,0,0.2,87538,15,351,1.0,5950.637512400459,False,0.09095566618294294,8,2.7190000000000003,72788,144,0,0.0,980.2724567232328,False,-0.1167797289481165,0,0.6950000000000001,116012,0,21,0.8,676.2458381643005,False,0.05685408361339389,0,0.2,110463,0,5,0.0,161.01091384864299,False,0.004110285644824028,8,4.168000000000001,131009,0,0,0.0,0.0,False,-0.04275171708315066,12,5.225000000000001,112876,401,0,0.0,12913.075290661167,False,-0.1280685543962401,0.225,712958,0.0,0.0,9,0,0,10,11,11.0,20,30,11,144.0,51.0,12,7,11,200,1.7040824480354786,158.845933358185
60,11,0,0,0,10.000000000000002,20,10.0,6.745137847967182,8,6.0,16.44518577917626,7,14.0,32.36197829445153,10,34.0,48.00000000000001,20,48.0,5,3.5440000000000014,42218,622,0,0.0,6220.000000000001,False,-0.1477135980746089,3,3.4700000000000006,39726,598,0,0.0,5980.000000000001,False,-0.19682611311672685,0,0.2,87588,13,354,1.0,5909.28255785197,False,0.09130909010722325,0,2.7110000000000003,72788,144,0,0.0,971.2998501072743,False,-0.11683380229424177,0,0.6950000000000001,116254,0,18,0.7,582.5156093001276,False,0.058626570788257504,0,0.2,110463,0,5,0.0,161.80989147225768,False,0.004113914359358396,10,4.260000000000002,130484,0,10,1.0,480.00000000000006,False,-0.04483413707438258,10,5.313000000000001,112691,401,0,0.0,12977.153296075065,False,-0.1291862001458605,0.3375,712212,0.0,0.0,12,0,0,4,12,12.0,23,27,16,98.0,38.0,8,3,16,638,1.3841501791030169,160.230083537288
61,16,0,0,0,10.000000000000002,20,10.0,6.9106921514232384,5,10.0,15.244243878880571,7,2.0,32.36197829445153,0,,48.00000000000001,20,48.0,5,3.5890000000000013,42038,634,0,0.0,6340.000000000001,False,-0.1499699157641396,0,3.4670000000000014,39646,606,0,0.0,6060.000000000001,False,-0.19757821901323708,0,0.2,87538,8,364,1.0,5604.190309123914,False,0.0888678047243116,7,2.781000000000001,72585,144,0,0.0,995.1396698049464,False,-0.1191368877396739,0,0.6950000000000001,116240,0,25,0.7,809.0494573612883,False,0.059528251434546334,0,0.2,110463,0,5,0.0,161.80989147225768,False,0.004113914359358396,0,4.250000000000001,130964,0,0,0.0,0.0,False,-0.04308052023966097,10,5.403000000000002,112522,401,0,0.0,12977.153296075065,False,-0.13042103866697696,0.2125,711996,0.0,0.0,15,0,0,5,6,6.0,22,27,19,105.0,79.0,8,8,19,680,1.4731510346755385,161.70323457196355
62,19,0,0,0,10.000000000000002,20,10.0,6.4320638510258235,17,3.9411764705882355,16.65278504387074,5,38.0,31.885944154231346,7,25.0,48.00000000000001,20,48.0,0,3.584000000000001,41938,644,0,0.0,6440.000000000001,False,-0.15091004813477737,17,3.637000000000001,39144,616,0,0.0,6160.000000000001,False,-0.20607701564380265,0,0.2,87661,15,369,1.0,6241.35863895369,False,0.09419021200569913,0,2.7740000000000005,72585,144,0,0.0,926.2171945477186,False,-0.1195522485171952,0,0.6950000000000001,116225,0,23,0.5,733.3767155473209,False,0.05904831782592273,0,0.2,110463,0,5,0.0,159.42972077115672,False,0.0041031043444566305,8,4.330000000000001,130839,0,0,0.0,0.0,False,-0.04399386234107847,12,5.513000000000002,112103,408,0,0.0,13009.46521492639,False,-0.1333645140474704,0.1875,710958,0.0,0.0,11,0,0,6,14,14.0,25,31,21,169.0,65.0,12,7,21,565,1.6688174717128277,163.37205204367638
63,21,0,0,0,10.0,20,10.0,6.519005769380917,13,7.153846153846154,18.350141162025633,16,26.0625,31.57081046458333,17,29.764705882352942,48.00000000000001,20,48.0,10,3.6840000000000006,41688,654,0,0.0,6540.0,False,-0.15467057761732853,3,3.6500000000000012,38981,626,0,0.0,6260.0,False,-0.20820171480144403,0,0.2,87948,18,369,1.0,6888.5441926363155,False,0.10154967753827622,6,2.8340000000000005,72431,144,0,0.0,938.7368307908521,False,-0.12133295870170763,0,0.6950000000000001,116314,6,16,1.0,615.2338144054871,False,0.05932017065157679,0,0.2,110463,0,5,0.0,157.85405232291666,False,0.00409594813528316,8,4.402000000000001,130713,0,0,0.0,0.0,False,-0.04491451117930732,12,5.621000000000001,111343,425,0,0.0,13417.594447447917,False,-0.1374265875805644,0.25,709881,0.0,0.0,11,0,0,9,15,15.0,24,33,22,196.0,81.0,14,7,22,1086,1.7307025725021958,165.10275461617857
64,22,0,0,0,10.0,20,10.0,6.3807719173546475,9,4.888888888888889,19.292692451878782,6,31.833333333333332,31.072105792165775,5,20.8,48.00000000000001,20,48.0,0,3.674000000000001,41578,665,0,0.0,6650.0,False,-0.1557047232250301,9,3.7370000000000014,38717,635,0,0.0,6350.0,False,-0.21231949458483754,0,0.2,88094,17,374,1.0,7323.940099597694,False,0.10593332348763788,1,2.838,72401,144,0,0.0,918.8311560990693,False,-0.12181450964781738,0,0.6950000000000001,116227,2,21,1.0,691.0996065392388,False,0.058874474782403825,0,0.2,110463,0,5,0.0,155.36052896082887,False,0.004084623306904398,14,4.534000000000001,130320,0,4,0.4,192.00000000000003,False,-0.04708461201227532,6,5.669000000000002,111233,426,0,0.0,13236.71706746262,False,-0.13889114033515043,0.3,709033,0.0,0.0,13,0,0,10,13,13.0,23,33,25,205.0,73.0,15,7,25,494,1.8711196510121226,166.9738742671907
65,25,0,0,0,10.0,20,10.0,6.781503535515396,15,9.333333333333334,17.914502105155474,18,12.0,31.065378820182957,10,31.0,48.000000000000014,20,48.0,15,3.8240000000000007,41203,677,0,0.0,6770.0,False,-0.16162755716004815,0,3.728000000000001,38637,643,0,0.0,6430.0,False,-0.21307160048134777,0,0.2,88144,22,379,1.0,6938.789375635263,False,0.1042148647994701,13,2.9670000000000005,72024,144,0,0.0,976.5365091142171,False,-0.12601072408840724,0,0.6950000000000001,116321,10,21,1.0,831.5179762753969,False,0.06036605161309909,0,0.2,110463,0,5,0.0,155.32689410091479,False,0.004084470547551121,4,4.560000000000001,130463,0,0,0.0,0.0,False,-0.04674119538214234,12,5.783000000000002,110683,436,0,0.0,13544.505165599769,False,-0.1417853822680119,0.25,707938,0.0,0.0,12,0,0,12,13,12.5,26,38,23,215.0,99.0,17,8,23,844,1.8249366553500295,168.79881092254072
66,23,0,0,0,10.0,20,10.0,6.781503535515396,0,,17.294165563280437,4,4.0,31.048041076556327,14,30.928571428571427,48.000000000000014,20,48.0,0,3.8090000000000006,41113,686,0,0.0,6860.0,False,-0.16247367629362214,0,3.728000000000001,38527,654,0,0.0,6540.0,False,-0.21410574608904934,0,0.2,88144,12,389,1.0,6808.808446542275,False,0.10343153571023583,4,2.9940000000000015,71916,144,0,0.0,976.5365091142171,False,-0.12731244645995257,0,0.6950000000000001,116738,4,17,1.0,596.9933605545793,False,0.06308868736115834,0,0.2,110463,0,5,0.0,155.24020538278162,False,0.004084076833632099,8,4.636000000000001,130340,0,0,0.0,0.0,False,-0.04763992400993716,12,5.891000000000002,110000,450,0,0.0,13971.618484450348,False,-0.1452154812054276,0.25,707241,0.0,0.0,13,0,0,9,10,10.0,23,32,20,171.0,86.0,13,10,20,633,1.5396399451419711,170.3384508676827
67,20,0,0,0,10.000000000000002,20,10.0,6.7557877043537715,10,6.5,16.85377781284771,3,5.0,31.142872168492897,11,32.0,48.000000000000014,20,48.0,5,3.8590000000000013,40968,694,0,0.0,6940.000000000001,False,-0.1644479542719615,5,3.778000000000001,38317,666,0,0.0,6660.000000000001,False,-0.2169261432009627,0,0.2,88079,12,399,1.0,6805.726799778481,False,0.10262952016933537,3,3.020000000000001,71838,144,0,0.0,972.8334294269431,False,-0.1282748958656638,0,0.6950000000000001,117075,0,13,0.7,404.85733819040763,False,0.06527716769849669,0,0.2,110463,0,5,0.0,155.7143608424645,False,0.0040862303042140235,10,4.728000000000001,130159,0,0,0.0,0.0,False,-0.04896244337278971,10,5.979000000000002,109476,461,0,0.0,14356.864069675225,False,-0.14763676724508545,0.2125,706375,0.0,0.0,10,0,0,7,12,12.0,24,31,21,163.0,79.0,12,8,21,552,1.644955137744546,171.98340600542724
68,21,0,0,0,10.0,20,10.0,6.621869610277628,18,5.888888888888889,16.85377781284771,0,,31.142872168492897,0,,48.000000000000014,20,48.0,10,3.954000000000001,40693,707,0,0.0,7070.0,False,-0.1683965102286402,8,3.853000000000001,38068,673,0,0.0,6730.0,False,-0.22094990974729242,0,0.2,87973,20,409,1.0,7025.632517660266,False,0.10267716391854755,0,3.017000000000001,71838,144,0,0.0,953.5492238799784,False,-0.12839111198500613,0,0.6950000000000001,117075,0,13,0.0,404.85733819040763,False,0.06527716769849669,0,0.2,110463,0,5,0.0,155.7143608424645,False,0.0040862303042140235,11,4.828000000000001,129941,0,0,0.0,0.0,False,-0.05055531199766185,9,6.059000000000002,109322,461,0,0.0,14356.864069675225,False,-0.1487620047140318,0.125,705373,0.0,0.0,11,0,0,9,15,15.0,22,31,23,146.0,67.0,13,8,23,200,1.7678685309365392,173.75127453636378
69,23,0,0,0,10.0,20,10.0,6.568767119494859,1,1.0,16.579952207322123,8,14.0,31.142872168492897,0,,48.000000000000014,20,48.0,0,3.9440000000000013,40563,720,0,0.0,7200.0,False,-0.1696186823104693,1,3.855000000000001,37977,680,0,0.0,6800.0,False,-0.22200285800240674,0,0.2,88084,11,411,1.0,6886.616795523836,False,0.10317726804346215,0,3.017000000000001,71838,144,0,0.0,945.9024652072596,False,-0.1284371951184973,0,0.6950000000000001,116963,0,21,0.8,654.0003155383508,False,0.06539135949141323,0,0.2,110463,0,5,0.0,155.7143608424645,False,0.0040862303042140235,11,4.927000000000001,129733,0,0,0.0,0.0,False,-0.052075113254420574,9,6.140000000000002,109172,461,0,0.0,14356.864069675225,False,-0.14985801523573283,0.225,704793,0.0,0.0,11,0,0,7,10,10.0,25,32,20,167.0,77.0,13,10,20,312,1.7323938673362136,175.4836684037
70,20,0,0,0,10.0,20,10.0,6.296604159153607,20,5.0,16.579952207322123,0,,30.739455971188935,15,28.066666666666666,48.00000000000001,20,48.0,5,3.994000000000001,40423,728,0,0.0,7280.0,False,-0.1714989470517449,15,4.0040000000000004,37512,692,0,0.0,6920.0,False,-0.2296179302045728,0,0.2,87984,21,421,1.0,7112.388566624839,False,0.10333258142770523,0,3.017000000000001,71838,144,0,0.0,906.7109989181195,False,-0.12867338219461874,0,0.6950000000000001,117384,0,6,0.0,184.43673582713362,False,0.06708285298447252,0,0.2,110463,0,5,0.0,153.69727985594469,False,0.00407706933289714,13,5.046000000000001,129450,0,0,0.0,0.0,False,-0.05414291977202981,7,6.201000000000002,108644,476,0,0.0,14631.981042285934,False,-0.15271086861652072,0.125,703698,0.0,0.0,11,0,0,6,15,15.0,27,33,15,164.0,67.0,12,8,15,621,1.5593358650803566,177.04300426878035
71,15,0,0,0,10.0,20,10.0,6.215347049832861,2,2.0,17.91807725323468,5,38.0,30.974571391881106,8,34.0,48.00000000000001,20,48.0,0,3.9890000000000008,40353,735,0,0.0,7350.0,False,-0.17215703971119134,2,4.009,37342,705,0,0.0,7050.0,False,-0.23159220818291215,0,0.2,88170,13,426,1.0,7713.900421525801,False,0.10919944328182161,0,3.017000000000001,71838,144,0,0.0,895.0099751759319,False,-0.12874389832598548,2,0.7150000000000001,117384,0,5,0.5,154.87285695940554,False,0.06694858279495786,0,0.2,110463,0,5,0.0,154.87285695940554,False,0.004082408448281011,9,5.123000000000002,129296,0,0,0.0,0.0,False,-0.05526815724097618,11,6.304000000000002,108162,484,0,0.0,14991.692553670455,False,-0.1549185570887386,0.1875,703008,0.0,0.0,11,0,0,10,12,11.25,21,31,17,143.0,44.0,12,3,17,390,1.4588068332523108,178.50181110203266
72,17,0,0,0,10.0,20,10.0,6.264775413025684,20,6.5,18.750798116989028,20,21.75,30.974571391881106,0,,48.0,20,48.0,10,4.089,40083,748,0,0.0,7480.0,False,-0.17601158243080625,10,4.107000000000001,37062,712,0,0.0,7120.0,False,-0.2361988567990373,0,0.2,88420,23,426,1.0,8131.929832336916,False,0.11473194060492081,10,3.1170000000000013,71548,144,0,0.0,902.1276594756985,False,-0.13219636928251177,0,0.7130000000000001,116949,10,15,1.0,652.1265520481069,False,0.06525568189973799,0,0.2,110463,0,5,0.0,154.87285695940554,False,0.004082408448281011,14,5.254000000000001,128973,0,0,0.0,0.0,False,-0.057628233231039015,6,6.353000000000001,108084,484,0,0.0,14991.692553670455,False,-0.15548848256002315,0.25,701582,0.0,0.0,12,0,0,3,16,16.0,24,27,19,135.0,76.0,10,7,19,580,1.41915097925812,179.92096208129078
73,19,0,0,0,10.0,20,10.0,6.020972600550318,13,4.076923076923077,19.846614598854572,5,38.0,32.70654154595704,10,50.0,48.0,20,48.0,5,4.1290000000000004,39928,757,0,0.0,7570.0,False,-0.1780798736462094,8,4.177000000000001,36772,723,0,0.0,7230.0,False,-0.24061747894103488,0,0.2,88557,26,431,1.0,8710.43617972063,False,0.11986956368026216,0,3.1070000000000007,71548,144,0,0.0,867.0200544792458,False,-0.13240794499934164,0,0.7130000000000001,117259,5,15,1.0,589.8311961836284,False,0.06778860758910188,0,0.2,110463,0,5,0.0,163.5327077297852,False,0.004121738869343472,9,5.330000000000001,128324,0,10,1.0,480.0,False,-0.0606166885868771,11,6.457000000000002,107884,484,0,0.0,15829.966108243207,False,-0.15388730780270637,0.375,700735,0.0,0.0,13,0,0,6,11,11.0,23,29,21,155.0,110.0,10,9,21,890,1.5529750753194094,181.4739371566102
74,21,0,0,0,10.0,20,10.0,5.929105335145901,5,4.0,19.846614598854572,0,,34.30929018236204,5,66.0,48.0,20,48.0,0,4.1240000000000006,39848,765,0,0.0,7650.0,False,-0.17883197954271962,5,4.219,36562,735,0,0.0,7350.0,False,-0.24343787605294825,0,0.2,88537,21,441,1.0,8876.86825013293,False,0.12063150559941252,0,3.107000000000001,71548,144,0,0.0,853.7911682610097,False,-0.13248766878240145,0,0.7130000000000001,117589,0,15,0.5,514.6393527354306,False,0.07044462922825401,0,0.2,110463,0,5,0.0,171.5464509118102,False,0.004158134865301511,0,5.3210000000000015,128804,0,0,0.0,0.0,False,-0.05886307175215549,10,6.546000000000002,107370,489,0,0.0,16777.24289917504,False,-0.15418221942432034,0.1875,700721,0.0,0.0,13,0,0,10,6,6.0,26,36,18,213.0,72.0,17,4,18,1010,1.5916468519717455,183.06558400858194
75,18,0,0,0,10.0,20,10.0,5.966232127764592,20,6.15,19.919989637034075,10,20.5,37.307931740545946,12,60.666666666666664,48.0,20,48.0,10,4.224000000000001,39603,775,0,0.0,7750.0,False,-0.18249849578820698,10,4.314000000000001,36246,745,0,0.0,7450.0,False,-0.24843938026474127,0,0.2,88604,31,446,1.0,9069.2685740779,False,0.12259855469088854,5,3.1570000000000005,71408,144,0,0.0,859.1374263981013,False,-0.13414286748708454,0,0.7130000000000001,118112,0,13,1.0,485.0031126270973,False,0.07506064579587389,0,0.2,110463,0,5,0.0,186.53965870272972,False,0.00422622947699056,10,5.421000000000001,128627,0,0,0.0,0.0,False,-0.060156364167762676,10,6.636000000000002,106463,501,0,0.0,18691.27380201352,False,-0.1538167696842996,0.25,699526,0.0,0.0,11,0,0,8,14,14.0,24,32,17,160.0,63.0,12,6,17,1118,1.5125836143270135,184.57816762290895
76,17,0,0,0,10.0,20,10.0,5.844986575173478,13,4.846153846153846,17.531275273507447,14,3.857142857142857,37.94298260551427,5,50.0,48.0,14,48.0,5,4.264000000000001,39438,785,0,0.0,7850.0,False,-0.18466080024067388,8,4.384000000000001,35976,755,0,0.0,7550.0,False,-0.25257596269554755,0,0.2,88541,34,456,1.0,8192.991068275294,False,0.11655833685848166,14,3.2920000000000007,70968,144,0,0.0,841.6780668249809,False,-0.13955139955147847,0,0.7130000000000001,118308,4,18,1.0,753.0987879932866,False,0.07805860055768991,0,0.2,110463,0,5,0.0,189.71491302757133,False,0.004240650521057873,0,5.411000000000001,128377,0,5,0.5,240.0,False,-0.061106239953236885,14,6.766000000000003,106142,501,0,0.0,19009.434285362648,False,-0.15499987474293928,0.3125,698213,0.0,0.0,9,0,0,7,11,11.0,24,31,14,157.0,63.0,11,6,14,450,1.5388210322707891,186.11698865517974
77,14,0,0,0,10.0,20,10.0,5.940792414343208,6,7.666666666666667,17.531275273507447,0,,38.577986338811726,5,50.0,48.0,12,48.0,5,4.309000000000001,39303,792,0,0.0,7920.0,False,-0.18654106498194944,1,4.386000000000001,35825,768,0,0.0,7680.0,False,-0.25419299037304455,0,0.2,88495,30,466,1.0,8347.798049884766,False,0.11693684265964034,0,3.278000000000001,70968,144,0,0.0,855.4741076654219,False,-0.13946825781536384,0,0.7130000000000001,118558,0,17,0.4,655.8257677597993,False,0.0798876646036451,0,0.2,110463,0,5,0.0,192.88993169405865,False,0.004255070494836324,0,5.411000000000001,128127,0,10,0.5,480.0,False,-0.062056115738711094,12,6.872000000000003,105902,501,0,0.0,19327.571155744674,False,-0.15559122038672854,0.2375,697641,0.0,0.0,9,0,0,5,7,7.0,19,24,19,70.0,63.0,7,7,19,450,1.3373414417728782,187.45433009695262
78,19,0,0,0,10.0,20,10.0,6.036076874323344,6,7.666666666666667,18.78331658717739,5,40.0,40.093970742577575,5,66.0,48.0,7,48.0,5,4.354000000000001,39118,804,0,0.0,8040.0,False,-0.18889139590854392,1,4.395000000000001,35724,776,0,0.0,7760.0,False,-0.2553399518652226,0,0.2,88649,26,471,1.0,9003.880111292956,False,0.12274687593436526,0,3.278000000000001,70968,144,0,0.0,869.1950699025615,False,-0.13938556853988607,0,0.7130000000000001,118688,0,17,0.5,681.5975026238187,False,0.08118555332690151,0,0.2,110463,0,5,0.0,200.46985371288787,False,0.004289496206378751,0,5.411000000000001,128127,0,10,0.0,480.0,False,-0.062056115738711094,7,6.930000000000002,105470,506,0,0.0,20287.549195744254,False,-0.15524057724775595,0.1875,697207,0.0,0.0,11,0,0,6,5,5.0,24,30,14,143.0,35.0,12,7,14,730,1.3967641480267048,188.85109424497932
