index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,27,0,0,0,10.000000000000002,20,10.0,20.76710027567125,29,15.206896551724139,19.580822232808792,10,8.5,38.25910725512583,10,58.0,54.999999999999986,9,55.0,10,2.2890000000000006,12610,499,0,0.0,4990.000000000001,False,-0.3053894969189736,4,1.8600000000000003,30687,34,10,1.0,547.6710027567126,False,0.42374852852838935,0,0.6680000000000001,42427,63,65,1.0,2581.08076249986,False,0.1875571233327881,5,4.291000000000001,11673.0,384,0,0.0,7974.56650585776,False,-0.5745991021397637,0,8.597000000000001,12746,318,0,0.0,6226.701470033196,False,-0.715195281763193,0,0.2,53864,112,331,1.0,14856.816591521236,False,0.10069872130305496,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,50097,612,182,1.0,33424.57364013701,False,-0.052592432853051645,0.5,284730,0.0,0.0,19,0,0,14,4,3.235294117647059,21,35,23,217.0,52.0,16,11,23,1368,2.0244689889950678,97.61093254137086
53,23,0,0,0,10.000000000000002,20,10.0,21.47850126867773,19,27.42105263157895,19.88991150934274,24,22.0,37.70755991945633,37,35.648648648648646,54.999999999999986,7,55.0,1,2.2890000000000006,12446,514,0,0.0,5140.000000000001,False,-0.3094822036236549,8,1.9360000000000006,30973,29,10,1.0,504.78501268677735,False,0.43591430637098266,0,0.6680000000000001,42832,56,65,1.0,2495.640319153231,False,0.19739820605700745,14,4.426000000000001,10736.0,400,0,0.0,8591.400507471091,False,-0.5916741299612761,32,8.917000000000003,11662,332,0,0.0,6603.450621101789,False,-0.73127906419052,0,0.2,53859,112,336,1.0,14897.410221983713,False,0.10097342392011949,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,49163,639,185,1.0,34270.130788532595,False,-0.059841949654466875,0.5,282297,0.0,0.0,17,0,0,18,7,6.375,8,26,16,215.0,31.0,16,7,16,1305,1.7909128529718146,99.40184539434267
54,16,0,0,0,10.000000000000002,20,10.0,21.47850126867773,0,,20.271812788231536,20,23.5,37.23338269564329,16,32.5625,54.999999999999986,13,55.0,0,2.2880000000000003,12346,524,0,0.0,5240.000000000001,False,-0.31178147705325115,0,1.9280000000000004,30873,29,20,1.0,719.5700253735547,False,0.4362542542392522,0,0.6680000000000001,43262,46,65,1.0,2305.6788895942254,False,0.20649877610618844,10,4.512000000000001,10408.0,400,0,0.0,8591.400507471091,False,-0.6005840259219422,11,8.995000000000003,11155,344,0,0.0,6973.503599151648,False,-0.7370611152091977,0,0.2,53922,110,341,1.0,14926.482905919831,False,0.10236583376061631,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,49357,645,182,1.0,34025.53183868992,False,-0.05882518053057424,0.5,281949,0.0,0.0,20,0,0,8,3,3.0,13,21,14,137.0,41.0,11,5,14,1635,1.5712631290080026,100.97310852335067
55,14,0,0,0,10.000000000000002,20,10.0,22.405512916653986,24,28.583333333333332,19.751634577866596,6,5.0,37.88448391367837,15,44.666666666666664,54.999999999999986,0,,2,2.3080000000000007,12234,532,0,0.0,5320.000000000001,False,-0.31509243079186977,2,1.9480000000000004,31387,31,10,1.0,534.0551291665399,False,0.4556252903790706,0,0.6680000000000001,43018,47,75,1.0,2534.4317004227323,False,0.20297763969824156,6,4.562000000000001,9780.0,413,0,0.0,9253.476834578096,False,-0.608650791370194,5,9.034,11030,344,0,0.0,6794.562294786109,False,-0.7409126129587311,0,0.2,54462,106,341,1.0,15012.282279818184,False,0.11283363814149401,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,48687,650,192,1.0,35184.91454389094,False,-0.060105827278914975,0.5,281224,0.0,0.0,12,0,0,7,5,4.153846153846153,7,14,16,97.0,39.0,6,8,16,1004,1.0657414270099252,102.0388499503606
56,16,0,0,0,10.000000000000002,20,10.0,22.92146010519071,18,27.666666666666668,21.089603421082703,21,31.19047619047619,37.90536151938534,34,38.0,54.999999999999986,6,55.0,3,2.3360000000000007,12064,543,0,0.0,5430.000000000001,False,-0.3203807596799411,5,1.9960000000000002,31687,30,10,1.0,529.2146010519072,False,0.4693096339798562,0,0.6680000000000001,43649,40,67,1.0,2329.861833420169,False,0.21733982334257157,3,4.586000000000001,9204.0,428,0,0.0,9810.384925021624,False,-0.6167334239939475,34,9.369000000000002,10218,358,0,0.0,7550.078024747608,False,-0.7487108016095213,0,0.2,54381,103,351,1.0,15477.011045675772,False,0.11555186356896623,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,47725,674,196,1.0,36328.21366406571,False,-0.06564129963934245,0.5,279554,0.0,0.0,15,0,0,11,4,3.333333333333333,6,17,19,79.0,54.0,8,8,19,1164,1.2144815390347503,103.25333148939535
57,19,0,0,0,10.000000000000002,20,10.0,20.97696257665251,34,11.529411764705882,21.089603421082703,0,,36.06779612193594,46,29.304347826086957,54.99999999999999,11,55.0,19,2.5230000000000006,11594,552,0,0.0,5520.000000000001,False,-0.33992458383150925,5,2.041000000000001,31840,31,10,1.0,519.7696257665252,False,0.47612824486725197,0,0.6680000000000001,43257,64,77,1.0,2966.425068329129,False,0.2153373138338241,0,4.583000000000001,9204.0,428,0,0.0,8978.139982807275,False,-0.6280371066904724,46,9.795000000000002,8317,358,0,0.0,7550.078024747608,False,-0.7828492590037927,0,0.2,54381,93,361,1.0,14981.807518179567,False,0.1111053921000231,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,46982,710,195,1.0,36333.135246574515,False,-0.07614272067717097,0.5,276201,0.0,0.0,17,0,0,3,7,6.166666666666667,7,10,26,146.0,58.0,10,9,26,805,1.4791971489903517,104.7325286383857
58,26,0,0,0,10.000000000000002,20,10.0,20.548352056195487,7,9.571428571428571,21.089603421082703,0,,35.687785601153486,46,34.08695652173913,54.99999999999999,13,55.0,5,2.5540000000000003,11414,561,0,0.0,5610.000000000001,False,-0.3461326220914191,0,2.0360000000000005,31782,32,18,1.0,689.8703370115188,False,0.47737216814613076,0,0.6680000000000001,43190,61,87,1.0,3088.24497306212,False,0.21517188184964708,0,4.583,9204.0,428,0,0.0,8794.694680051669,False,-0.6305286898642916,46,10.209000000000001,7176,358,0,0.0,7550.078024747608,False,-0.8033395167033527,0,0.2,54381,83,371,1.0,14990.605541977808,False,0.11118439024852127,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,46129,746,192,1.0,37183.0880584605,False,-0.08221242761805139,0.5,273902,0.0,0.0,16,0,0,8,3,3.0,7,15,31,207.0,89.0,15,11,31,967,1.6779819540097378,106.41051059239544
59,31,0,0,0,10.000000000000002,20,10.0,20.30501078491558,19,18.157894736842106,20.058987277741647,9,1.5555555555555556,36.02620133384889,37,38.0,55.0,10,55.0,5,2.599,11204,573,0,0.0,5730.000000000001,False,-0.35303044238020787,0,2.0360000000000005,32032,30,14,1.0,584.2701509888182,False,0.4864404982752879,0,0.6680000000000001,42923,67,97,1.0,3306.1574885302834,False,0.21087873154225795,9,4.673000000000001,8806.0,431,0,0.0,8751.459648298614,False,-0.6419273130646971,37,10.533000000000003,6917,358,0,0.0,7181.11744543151,False,-0.8113036055900915,0,0.2,54367,82,381,1.0,15370.81966497124,False,0.11434694859451588,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,45273,773,192,1.0,38408.25363106519,False,-0.08566427273132256,0.5,272148,0.0,0.0,19,0,0,11,4,4.0,6,17,30,229.0,110.0,17,14,30,1080,1.5256270070094615,107.9361375994049
60,30,0,0,0,10.000000000000002,20,10.0,21.198133208784608,15,31.2,21.357065588919923,30,28.0,35.78118514134315,56,34.785714285714285,55.0,9,55.0,0,2.5940000000000007,11094,584,0,0.0,5840.000000000001,False,-0.3555596431527637,1,2.0460000000000003,32389,29,10,1.0,501.9813320878461,False,0.5009652656140864,0,0.6680000000000001,43763,57,77,1.0,2852.787643247557,False,0.22753901669583518,0,4.664000000000001,8338.0,446,0,0.0,9454.367411117935,False,-0.6450932087697562,56,11.056000000000001,5535,358,0,0.0,7645.829480833332,False,-0.8319490932851457,0,0.2,53527,102,391,1.0,16168.864080335004,False,0.10642779994913351,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,43820,819,193,1.0,39919.79063076004,False,-0.09555155683116333,0.5,269092,0.0,0.0,16,0,0,11,3,2.071428571428571,7,18,38,233.0,73.0,18,12,38,1569,1.7853732309886254,109.72151083039353
61,38,0,0,0,10.000000000000002,20,10.0,21.357693431158964,16,23.0,21.072240113471313,56,20.232142857142858,35.78118514134315,0,,55.00000000000001,11,55.0,0,2.5940000000000007,10984,595,0,0.0,5950.000000000001,False,-0.3580888439253196,6,2.1050000000000004,32535,28,10,1.0,493.5769343115897,False,0.5074859039435202,0,0.6680000000000001,43997,63,73,1.0,2883.8082144464206,False,0.23431679317695397,42,5.0840000000000005,6816.0,446,0,0.0,9525.531270296899,False,-0.6854707403594261,0,11.000000000000002,5535,358,0,0.0,7543.86196062273,False,-0.832864667678704,0,0.2,52394,148,401,1.0,17466.94677847236,False,0.09773679427558918,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,44425,809,192,1.0,39506.97877934661,False,-0.0898991833337119,0.5,267312,0.0,0.0,17,0,0,13,5,4.444444444444445,9,22,31,279.0,62.0,22,16,31,1532,1.991940620006062,111.71345145039959
62,31,0,0,0,10.000000000000002,20,10.0,22.19793078055587,17,30.235294117647058,21.434402147418588,9,29.444444444444443,36.543672899038675,10,56.0,55.0,9,55.0,0,2.5940000000000007,10894,604,0,0.0,6040.000000000001,False,-0.3601581900119562,7,2.1690000000000005,32781,29,10,1.0,511.97930780555873,False,0.5192214501012957,0,0.6680000000000001,44244,55,74,1.0,2807.031951839548,False,0.23998359209843725,0,5.042000000000001,6320.0,461,0,0.0,10233.246089836255,False,-0.6893319467329985,0,11.000000000000002,5330,363,0,0.0,7780.687979512947,False,-0.8344196104919372,0,0.2,52894,142,401,1.0,17697.69793744795,False,0.1087878058494025,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,44360,809,193,1.0,40178.83137532229,False,-0.08605723804332022,0.5,267449,0.0,0.0,18,0,0,7,3,2.2857142857142856,12,19,31,244.0,43.0,19,12,31,1520,1.9948651539743878,113.70831660437398
63,31,0,0,0,10.0,20,10.0,22.47369752983431,22,24.5,20.953398412525964,20,16.45,36.94293734310285,5,56.0,55.0,5,55.0,6,2.6540000000000004,10652,616,0,0.0,6160.0,False,-0.36852754529568654,6,2.2220000000000004,33100,27,10,1.0,494.7369752983431,False,0.5334943662121386,0,0.6680000000000001,44454,50,79,1.0,2779.003351081267,False,0.24530740976124282,15,5.192000000000002,5281.0,478,0,0.0,10742.4274192608,False,-0.7106398905378426,0,11.000000000000002,5099,372,0,0.0,7794.664209459658,False,-0.8384424512035588,0,0.2,53076,143,406,1.0,17995.16853429097,False,0.11472720242696396,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,44355,804,198,1.0,40592.12162385469,False,-0.08319775359585715,0.5,266643,0.0,0.0,15,0,0,6,8,7.6,9,15,20,234.0,63.0,15,16,20,1234,1.5565458409837447,115.26486244535772
64,20,0,0,0,10.0,20,10.0,21.810181812704034,7,6.142857142857143,20.72197676864149,3,6.333333333333333,36.60652980271629,26,33.769230769230774,55.0,6,55.0,7,2.718000000000001,10423,628,0,0.0,6280.0,False,-0.3762990894877219,0,2.2160000000000006,33020,25,20,1.0,686.2036362540807,False,0.5342178707866753,0,0.6680000000000001,44411,47,89,1.0,2869.334477606182,False,0.2453662358080866,3,5.207000000000001,5196.0,478,0,0.0,10425.266906472529,False,-0.7172565818260869,16,11.160000000000002,4572,372,0,0.0,7708.575357934634,False,-0.8486793987794322,0,0.2,53637,136,406,1.0,17680.439940438057,False,0.12197575595257298,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,43807,820,202,1.0,41127.354438227354,False,-0.0871738106708404,0.5,265692,0.0,0.0,15,0,0,6,7,7.0,2,8,25,99.0,37.0,8,12,25,1110,1.1598818499478512,116.42474429530557
65,25,0,0,0,10.0,20,10.0,22.658057817791857,16,30.875,20.259890450771884,7,9.0,36.60652980271629,0,,55.0,11,55.0,0,2.7110000000000003,10303,640,0,0.0,6400.0,False,-0.3790582176032374,0,2.2160000000000006,33434,23,14,1.0,547.212809449086,False,0.550060075633429,0,0.6680000000000001,44393,40,95,1.0,2831.0119055350033,False,0.2443567748558255,3,5.234000000000002,4681.0,491,0,0.0,11125.106388535802,False,-0.7217408743034281,0,11.144,4572,372,0,0.0,7536.679247687141,False,-0.8502228674895651,0,0.2,53574,133,416,1.0,17922.881827882637,False,0.12302129682933138,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,44412,810,201,1.0,40706.2891402002,False,-0.08157995731444313,0.5,265995,0.0,0.0,15,0,0,7,1,1.0,3,10,23,113.0,60.0,10,15,23,1359,1.4656307030236349,117.89037499832921
66,23,0,0,0,10.0,20,10.0,23.333564449713577,15,30.266666666666666,20.259890450771884,0,,36.60652980271629,0,,55.0,11,55.0,0,2.7110000000000003,10203,650,0,0.0,6500.0,False,-0.3813574910328336,1,2.2260000000000004,33767,23,10,1.0,463.3356444971358,False,0.5634446713073008,0,0.6680000000000001,44393,30,105,1.0,2827.2954308224553,False,0.24430629710730528,0,5.231000000000001,4227.0,506,0,0.0,11806.78361155507,False,-0.7248148261272502,0,11.144,4572,372,0,0.0,7536.679247687141,False,-0.8502228674895651,0,0.2,53574,123,426,1.0,18086.34822140208,False,0.12448907444915217,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,45017,800,200,1.0,40285.22384217303,False,-0.07598610395804596,0.5,266379,0.0,0.0,15,0,0,6,1,0.5,6,12,28,165.0,63.0,12,11,28,1221,1.2311289469944313,119.12150394532364
67,28,0,0,0,10.000000000000002,20,10.0,22.54238434099089,19,16.210526315789473,22.765537340021442,36,33.888888888888886,36.70447184651756,107,36.90654205607477,55.0,9,55.0,7,2.781,9964,660,0,0.0,6600.000000000001,False,-0.39004874459670746,2,2.2450000000000006,33925,23,10,1.0,455.42384340990895,False,0.5705284614046241,0,0.6680000000000001,45291,38,87,1.0,2837.2123535395194,False,0.26883454694726755,8,5.311000000000002,3949.0,507,0,0.0,11428.98886088238,False,-0.7374977744155273,88,12.024000000000003,-1244,386,0,0.0,8787.497413248277,False,-0.9434363166629409,0,0.2,54001,135,417,1.0,18379.11230090072,False,0.13478595942265165,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,41563,897,201,1.0,43978.91124632626,False,-0.0987768282826636,0.5,258075,0.0,0.0,16,0,0,4,9,8.166666666666668,9,13,19,167.0,84.0,13,15,19,2944,1.5407580499886535,120.66226199531229
68,19,0,0,0,10.0,20,10.0,23.466878993927857,25,29.16,22.247820930677094,5,4.0,36.70447184651756,0,,55.0,12,55.0,0,2.774000000000001,9864,670,0,0.0,6700.0,False,-0.3923480180263037,15,2.3930000000000002,34226,23,10,1.0,464.66878993927855,False,0.5845826540499238,0,0.6680000000000001,44991,40,97,1.0,3096.713790032792,False,0.264209841496656,5,5.353000000000001,3370.0,520,0,0.0,12202.777076842485,False,-0.7427161997549442,0,11.936,-1343,386,0,0.0,8587.658879241359,False,-0.9470085401881894,0,0.2,53981,130,427,1.0,18565.026199451022,False,0.1360961318079467,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,42223,887,199,1.0,43501.86652786108,False,-0.09279994804261982,0.5,257938,0.0,0.0,14,0,0,6,3,2.166666666666667,4,10,18,135.0,53.0,10,9,18,860,2.112304708978627,122.77456670429092
69,18,0,0,0,10.0,20,10.0,23.55582432723505,30,24.033333333333335,21.820247090934302,7,11.857142857142858,36.67198427843788,47,36.46808510638298,54.99999999999999,12,55.0,6,2.834000000000001,9688,675,0,0.0,6750.0,False,-0.39929182378368433,14,2.5180000000000002,34475,28,10,1.0,515.5582432723505,False,0.597203123408267,0,0.6680000000000001,44774,47,102,1.0,3332.788946655346,False,0.2615215949074423,2,5.368,2881.0,533,0,0.0,12555.254366416282,False,-0.7512121483386809,47,12.406,-2179,386,0,0.0,8422.615377100641,False,-0.9635034984546949,0,0.2,53898,127,437,1.0,18796.828510226012,False,0.13668697593809834,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,41169,924,197,1.0,44719.9134732766,False,-0.09911006074139514,0.5,255332,0.0,0.0,18,0,0,7,7,6.230769230769231,7,14,21,198.0,12.0,14,4,21,935,1.330743007012643,124.10530971130356
70,21,0,0,0,10.0,20,10.0,23.19551782046072,10,17.0,21.822564997783438,2,22.0,36.67198427843788,0,,55.0,6,55.0,0,2.8280000000000007,9578,686,0,0.0,6860.0,False,-0.40182102455624025,0,2.5040000000000004,34555,27,10,1.0,501.9551782046072,False,0.6005691892349077,0,0.6680000000000001,44774,37,112,1.0,3302.3614391087913,False,0.26110832367789627,2,5.386000000000001,2687.0,543,0,0.0,12595.16617651017,False,-0.7559399372978272,0,12.359000000000002,-2353,386,0,0.0,8423.510089144407,False,-0.9666201841685875,0,0.2,53854,119,447,1.0,18989.262207197964,False,0.1376246943269997,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,41499,914,201,1.0,44573.19363049223,False,-0.09547070513562333,0.5,255220,0.0,0.0,13,0,0,6,1,1.0,8,14,20,171.0,63.0,14,7,20,700,1.8165239170193672,125.92183362832293
71,20,0,0,0,10.0,20,10.0,22.584659500399148,24,18.416666666666668,21.394444320987958,7,12.857142857142858,36.817926753853854,38,38.0,55.0,0,,5,2.878000000000001,9408,693,0,0.0,6930.0,False,-0.4080290628161501,9,2.594000000000001,34661,30,10,1.0,525.8465950039915,False,0.6059929779040742,0,0.6680000000000001,44536,45,118,1.0,3540.8541073945407,False,0.2578824614591929,3,5.414000000000002,2469.0,549,0,0.0,12398.978065719133,False,-0.7645264164056293,38,12.739000000000003,-2807,386,0,0.0,8258.255507901351,False,-0.9762570215686329,0,0.2,53764,116,457,1.0,19307.548067745814,False,0.13886637395838924,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,40055,942,211,1.0,46287.48700213033,False,-0.10379274084538462,0.5,252712,0.0,0.0,9,0,0,8,7,6.090909090909091,5,13,24,130.0,41.0,13,7,24,260,1.3592469209688716,127.2810805492918
72,24,0,0,0,10.0,20,10.0,22.260471833942773,3,4.0,23.3959580127051,15,41.0,36.817926753853854,0,,55.0,0,,3,2.903000000000001,9277,701,0,0.0,7010.0,False,-0.4122137404580153,0,2.585000000000001,34541,32,20,1.0,765.2094366788555,False,0.6059783278919997,0,0.6680000000000001,45139,38,113,1.0,3489.6411851255016,False,0.27356696255569357,0,5.411000000000002,2469.0,549,0,0.0,12220.999036834583,False,-0.7669437557814551,0,12.701,-8022,401,0,0.0,9381.779163094745,False,-1.0598206055212827,0,0.2,53764,106,467,1.0,19673.94334339649,False,0.1421562659908098,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,40055,932,221,1.0,46469.30773459179,False,-0.10250356125675857,0.5,247849,0.0,0.0,9,0,0,9,2,6.928455284552846,6,15,17,193.0,73.0,15,9,17,200,1.7074596009915695,128.98854015028337
73,17,0,0,0,10.0,20,10.0,22.260471833942773,0,,24.93450589748815,68,27.92647058823529,37.152868056680944,5,58.0,55.0,4,55.0,0,2.900000000000001,9197,709,0,0.0,7090.0,False,-0.4140531592016923,0,2.585000000000001,34421,34,30,1.0,1007.8141550182831,False,0.6060382174886939,0,0.6680000000000001,46816,28,84,1.0,2717.7917067394023,False,0.3086381401507538,29,5.701000000000001,1215.0,549,0,0.0,12220.999036834583,False,-0.8010078092408309,0,12.701000000000002,-44449,418,0,0.0,10422.623465150047,False,-1.704636585569273,0,0.2,52681,147,472,1.0,21201.526089684165,False,0.13642386719658942,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,39985,927,227,1.0,46925.708688543236,False,-0.10026015564435153,0.5,210492,0.0,0.0,13,0,0,7,8,2045.1887596899226,1,8,23,100.0,73.0,8,9,23,1871,1.4287809589877725,130.41732110927114
74,23,1,5,1,10.0,20,10.0,22.06889087863341,24,20.833333333333332,24.93450589748815,0,,38.16328847605136,15,57.333333333333336,55.0,0,,2,2.920000000000001,9067,718,0,0.0,7180.0,False,-0.4179619240320059,0,2.585000000000001,34809,35,18,1.0,747.2400358154014,False,0.6178892678151245,0,0.6680000000000001,46316,42,94,1.0,3270.7369712664895,False,0.3025661718858351,0,5.6720000000000015,1215.0,549,0,0.0,12115.821092369742,False,-0.802436352750798,0,12.701000000000002,-48004,418,0,0.0,10422.623465150047,True,-1.7684778354570347,0,0.2,53541,137,467,1.0,21238.283026271863,False,0.1521979260687067,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,39125,932,237,1.0,48603.18485967987,False,-0.10056166610170547,0.5,254699,0.0,0.1,14,0,0,9,1,1.0,5,14,15,223.0,49.0,15,8,15,1558,1.1543327789986506,131.5716538882698
75,15,1,0,0,10.0,20,10.0,23.13472446873226,26,29.73076923076923,24.93450589748815,0,,38.16328847605136,0,,55.0,0,,1,2.928000000000001,8937,729,0,0.0,7290.0,False,-0.42141083417640024,7,2.6550000000000007,35336,34,10,1.0,571.3472446873226,False,0.6380793535520859,0,0.6680000000000001,46297,35,104,1.0,3402.903969744397,False,0.30384516298243003,0,5.6720000000000015,461.0,572,0,0.0,13233.062396114852,False,-0.8077436992894513,0,12.701000000000002,-48004,418,0,0.0,10422.623465150047,True,-1.7684778354570347,0,0.2,53541,127,477,1.0,21370.570852057495,False,0.1533857488736419,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,39125,922,247,1.0,48771.551974919355,False,-0.09936787788281458,0.5,254323,0.0,0.1,9,0,0,3,3,2.2777777777777777,5,8,15,117.0,63.0,8,7,15,360,0.9140440259943716,132.48569791426416
76,15,1,0,0,10.0,20,10.0,23.703273455934877,19,28.736842105263158,21.874417793729506,52,11.26923076923077,38.16328847605136,0,,55.0,0,,5,2.9770000000000008,8772,742,0,0.0,7420.0,False,-0.42600938103559277,4,2.6880000000000006,35656,31,10,1.0,547.0327345593488,False,0.6522356464305931,0,0.6680000000000001,46572,25,104,1.0,2867.5212869462403,False,0.3040436977011686,42,6.092000000000001,-1603.0,591,0,0.0,14008.634612457512,False,-0.8532769047285265,0,12.701,-48004,418,0,0.0,9143.506637778934,True,-1.7799631261759994,0,0.2,52955,169,487,1.0,22282.2980949773,False,0.1510487392922448,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,39125,912,257,1.0,48939.919090158844,False,-0.09817408966392378,0.5,252103,0.0,0.1,13,0,0,5,5,6.143374272786038,5,10,22,158.0,73.0,10,5,22,475,1.1181361529743299,133.6038340672385
77,22,0,0,0,10.0,20,10.0,23.490716034145596,20,21.7,21.79882255916017,1,6.0,38.16328847605136,0,,55.0,2,55.0,2,2.9920000000000013,8592,756,0,0.0,7560.0,False,-0.4310677825807045,8,2.7640000000000002,35860,27,10,1.0,504.90716034145595,False,0.660648099888289,0,0.6680000000000001,46138,35,114,1.0,3307.2408329393547,False,0.2982267247024061,1,6.060000000000001,-1759.0,591,0,0.0,13883.013176180048,False,-0.8592207484288154,0,12.701000000000002,-48004,418,0,0.0,9111.90782972895,True,-1.7802468543617764,0,0.2,52949,160,497,1.0,22454.965982063157,False,0.1524913889024257,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,39235,902,265,1.0,48998.286205398326,False,-0.09620035873537021,0.5,251641,0.0,0.1,10,0,0,9,3,2.4444444444444446,6,15,26,220.0,81.0,15,7,26,310,1.3106401899713092,134.9144742572098
78,26,1,0,0,10.0,20,10.0,23.66931940248137,13,26.0,21.340073649091472,5,4.0,38.14500349338434,34,38.0,55.0,0,,0,2.9900000000000007,8492,766,0,0.0,7660.0,False,-0.43336705601030073,3,2.7860000000000005,36035,27,10,1.0,506.6931940248137,False,0.6687366226898008,0,0.6680000000000001,45800,38,124,1.0,3545.603269781635,False,0.29228266196427405,5,6.109,-2049.0,591,0,0.0,13988.56776686649,False,-0.8656647411666193,0,12.701000000000002,-48004,418,0,0.0,8920.150785320235,True,-1.7819686559637224,0,0.2,54221,155,473,1.0,21350.29806797997,False,0.16541526504426654,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37943,926,275,1.0,50447.273234873894,False,-0.10424804138749047,0.5,251068,0.0,0.1,11,0,0,10,2,1.2307692307692308,4,14,23,188.0,110.0,14,12,23,1492,1.172127410012763,136.08660166722257
