index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,30,0,0,0,10.000000000000002,20,10.0,12.929000062532378,0,,20.24719646273533,1,33.0,39.8912952306571,0,,38.00000000000001,20,38.0,0,6.320000000000001,3078,533,0,0.0,5330.000000000001,False,-0.6563135846798325,0,1.4330000000000003,20262,3,29,1.0,404.94100181343896,False,0.22468405152044993,0,0.2,21733,425,302,1.0,11609.47835832233,False,0.060367315331581295,0,2.531000000000001,13889,388,0,0.0,5016.452024262562,False,-0.368608932917548,0,0.2,37659,0,2,0.0,79.7825904613142,False,0.012105114240513757,0,0.992,39933,12,41,1.0,1878.5094620097652,False,0.09730065321641117,9,4.619000000000001,33681,201,0,0.0,8018.150341362077,False,-0.1991910088031225,11,4.621000000000001,30350,288,0,0.0,11488.693026429244,False,-0.233095792771388,0.375,200585,0.0,0.0,9,0,0,7,7,7.0,22,29,31,222.0,60.0,14,16,31,233,1.6870684049790725,86.36766339337919
53,31,0,0,0,10.000000000000002,20,10.0,13.186734367845515,46,14.565217391304348,19.69142567477094,5,11.0,40.13956610332469,4,49.0,38.00000000000001,20,38.0,15,6.4700000000000015,2768,544,0,0.0,5440.000000000001,False,-0.671573907839617,2,1.4530000000000003,20698,2,10,1.0,151.86734367845514,False,0.24320369071449588,0,0.2,21323,448,312,1.0,12051.381807323323,False,0.05308782840437672,5,2.5810000000000013,13554,401,0,0.0,5287.880481506052,False,-0.3762826245378119,0,0.2,37659,0,2,0.0,80.27913220664938,False,0.012111779588255045,0,0.9920000000000002,40074,7,47,1.0,2024.399586579657,False,0.10304445321332234,9,4.700000000000002,33382,205,0,0.0,8228.61105118156,False,-0.2033080733965626,11,4.720000000000001,30192,288,0,0.0,11560.19503775751,False,-0.23569324298568456,0.375,199650,0.0,0.0,10,0,0,12,12,11.4,19,31,29,247.0,117.0,17,14,29,916,1.395052026025951,87.76271541940514
54,29,0,0,0,10.000000000000002,20,10.0,13.186734367845515,0,,19.42278605859612,5,15.4,40.64559152623977,8,49.0,38.00000000000001,20,38.0,0,6.455000000000001,2658,555,0,0.0,5550.000000000001,False,-0.6748653500897666,0,1.4510000000000005,20608,1,20,1.0,273.7346873569103,False,0.24146423361331273,0,0.2,21356,438,321,1.0,12010.503977925691,False,0.05357150515836911,4,2.616000000000001,13494,401,0,0.0,5287.880481506052,False,-0.37859298264331825,0,0.2,37659,0,2,0.0,81.29118305247954,False,0.012125364892779246,0,0.992,40389,2,49,1.0,2030.4795569029409,False,0.1115828978321378,10,4.791000000000001,33042,209,0,0.0,8494.928628984111,False,-0.20770287231505247,10,4.809000000000001,29857,292,0,0.0,11868.512725662013,False,-0.23953561324060324,0.375,199063,0.0,0.0,10,0,0,6,9,9.0,15,21,30,210.0,102.0,15,14,30,625,1.7573211750132032,89.52003659441834
55,30,0,0,0,10.000000000000002,20,10.0,13.641061570504828,29,17.75862068965517,19.609066307221962,1,33.0,40.64559152623977,0,,38.00000000000001,20,38.0,5,6.505000000000002,2538,562,0,0.0,5620.000000000001,False,-0.6799521244763614,4,1.4910000000000003,20890,4,10,1.0,176.4106157050483,False,0.2554282051377932,0,0.2,20874,457,330,1.0,12704.957019103953,False,0.048381921815632514,0,2.6120000000000005,13494,401,0,0.0,5470.065689772436,False,-0.3750853737048048,0,0.2,37659,0,2,0.0,81.29118305247954,False,0.012125364892779246,0,0.9920000000000002,40356,0,52,0.3,2113.570759364468,False,0.1118123222638056,11,4.891000000000001,32875,209,0,0.0,8494.928628984111,False,-0.21125115660273971,9,4.889000000000001,29742,292,0,0.0,11868.512725662013,False,-0.24197904254050762,0.2875,198428,0.0,0.0,10,0,0,9,9,8.333333333333332,14,23,19,295.0,81.0,18,12,19,473,1.564782367029693,91.08481896144804
56,19,0,0,0,10.000000000000002,20,10.0,13.318288591536648,15,7.666666666666667,22.27705494014924,18,32.0,40.64559152623977,0,,38.00000000000001,20,38.0,10,6.600000000000001,2313,573,0,0.0,5730.000000000001,False,-0.6901256732495512,0,1.4870000000000003,20840,3,15,1.0,229.7743288730497,False,0.25403274472989373,0,0.2,21335,462,322,1.0,13326.261020017988,False,0.0780951293804003,0,2.6120000000000005,13494,401,0,0.0,5340.633725206196,False,-0.3775773252751984,0,0.2,37659,0,2,0.0,81.29118305247954,False,0.012125364892779246,0,0.992,39780,8,62,1.0,2698.2431141480597,False,0.1041967771980786,15,5.030000000000001,32596,209,0,0.0,8494.928628984111,False,-0.2171791285564208,5,4.9300000000000015,29699,292,0,0.0,11868.512725662013,False,-0.2428926726265588,0.375,197716,0.0,0.0,11,0,0,6,10,10.0,11,17,25,135.0,57.0,10,9,25,816,1.0976669610245153,92.18248592247255
57,25,0,0,0,10.000000000000002,20,10.0,13.150360079177258,33,11.878787878787879,23.417741950657163,10,32.0,40.418978324951624,30,39.46666666666667,38.00000000000001,20,38.0,33,6.920000000000002,1864,583,0,0.0,5830.000000000001,False,-0.7140035906642729,0,1.487,20740,3,25,1.0,358.75900197943145,False,0.25190780975402244,0,0.2,21263,485,322,1.0,13918.437546512578,False,0.08672386496943739,0,2.612000000000001,13494,401,0,0.0,5273.294391750081,False,-0.3788738083991128,0,0.2,37659,0,2,0.0,80.83795664990325,False,0.01211928099025325,0,0.9920000000000002,40644,8,42,1.0,1884.9390252532255,False,0.11647523390857539,11,5.125000000000001,31375,231,0,0.0,9336.783993063826,False,-0.23417843415421408,9,5.0150000000000015,29460,300,0,0.0,12125.693497485487,False,-0.24523856902703198,0.375,196499,0.0,0.0,11,0,0,11,10,10.0,12,23,22,247.0,25.0,16,9,22,1704,1.4006202319869772,93.58310615445953
58,22,0,0,0,10.000000000000002,20,10.0,13.426623839515624,25,16.24,24.377027858120105,17,28.705882352941178,40.418978324951624,0,,38.00000000000001,20,38.0,0,6.887000000000002,1724,597,0,0.0,5970.000000000001,False,-0.7181926989826452,0,1.4870000000000003,21086,0,9,0.9,120.83961455564062,False,0.2654949016922693,0,0.2,21577,486,319,1.0,14301.611072744907,False,0.10619197290613987,4,2.652000000000001,13158,415,0,0.0,5572.048893398985,False,-0.38605989808627295,0,0.2,37659,0,2,0.0,80.83795664990325,False,0.01211928099025325,0,0.992,40156,15,52,1.0,2467.442290769286,False,0.11119311494267181,8,5.194000000000001,31281,231,0,0.0,9336.783993063826,False,-0.2361756720167446,12,5.126000000000001,29273,300,0,0.0,12125.693497485487,False,-0.24921179754078954,0.3625,195914,0.0,0.0,14,0,0,6,8,8.0,5,11,22,198.0,33.0,11,11,22,1046,1.1222458650008775,94.7053520194604
59,22,0,0,0,10.000000000000002,20,10.0,13.922540045046496,36,17.38888888888889,25.347033907933096,38,27.5,38.20573805167839,14,16.0,38.00000000000001,20,38.0,9,6.977000000000001,1567,603,0,0.0,6030.000000000001,False,-0.7257929383602633,18,1.6670000000000005,21138,4,10,1.0,179.22540045046497,False,0.2703538420242509,0,0.2,22365,490,301,1.0,14451.501828360644,False,0.13942052037660085,10,2.7480000000000007,12499,437,0,0.0,6084.149999685319,False,-0.401575856763856,0,0.2,37659,0,2,0.0,76.41147610335678,False,0.012059861953706992,0,0.9920000000000002,39335,43,48,1.0,2923.797884521686,False,0.0952775704000441,11,5.296000000000001,31003,239,0,0.0,9131.171394351135,False,-0.244266743924879,9,5.204000000000001,29074,306,0,0.0,11690.955843813586,False,-0.25805847398477016,0.375,194640,0.0,0.0,11,0,0,9,14,13.181818181818182,2,11,30,159.0,78.0,11,11,30,1354,1.3684721880126745,96.07382420747308
60,30,0,0,0,10.000000000000002,20,10.0,14.447677277944624,18,22.0,24.368996507185052,10,13.6,40.08467854708005,33,48.0,38.00000000000001,20,38.0,0,6.968000000000001,1477,612,0,0.0,6120.000000000001,False,-0.7284859365649312,8,1.7290000000000003,21288,5,10,1.0,194.47677277944624,False,0.2797868573542623,0,0.2,22002,498,310,1.0,14749.332201643789,False,0.13117697731312647,9,2.8280000000000007,12343,437,0,0.0,6313.634970461801,False,-0.40316451731879477,0,0.2,37659,0,2,0.0,80.1693570941601,False,0.012110306017694333,0,0.992,40783,43,25,1.0,2049.9838134859588,False,0.12242246313206025,11,5.395000000000001,29252,272,0,0.0,10903.032564805775,False,-0.26264705657276344,9,5.285000000000001,28971,306,0,0.0,12265.911635406495,False,-0.25413883315195485,0.375,193775,0.0,0.0,9,0,0,11,9,8.444444444444445,6,17,30,246.0,99.0,17,13,30,1817,2.499599581991788,98.57342378946487
61,30,0,0,0,10.000000000000002,20,10.0,15.206401993933623,53,18.77358490566038,23.777957460438646,5,11.0,41.91689830839775,44,48.36363636363637,38.00000000000001,20,38.0,5,7.0180000000000025,1357,619,0,0.0,6190.000000000001,False,-0.733572710951526,38,2.101000000000001,21149,8,10,1.0,232.06401993933622,False,0.2725931783345104,0,0.2,21627,510,320,1.0,15364.211404246515,False,0.1285754987340491,5,2.869000000000001,11648,468,0,0.0,7116.596133160936,False,-0.41446676678550376,0,0.2,37659,0,2,0.0,83.8337966167955,False,0.012159495766441005,19,1.1820000000000002,42079,38,10,1.0,1322.731366580646,False,0.14745397560379944,12,5.504000000000002,28005,294,0,0.0,12323.568102668938,False,-0.27405111969968193,8,5.3560000000000025,27809,328,0,0.0,13748.742645154462,False,-0.26307508079088004,0.375,191333,0.0,0.0,10,0,0,11,14,12.467320261437909,5,16,26,213.0,87.0,16,14,26,600,1.4823846929939464,100.05580848245881
62,26,0,0,0,10.000000000000002,20,10.0,15.076305618555127,5,8.0,23.867676811212984,1,33.0,41.91689830839775,0,,38.00000000000001,20,38.0,5,7.063000000000002,1212,629,0,0.0,6290.000000000001,False,-0.7392579293836027,0,2.0630000000000006,21049,8,20,1.0,381.52611237110256,False,0.27108097284174454,0,0.2,21620,505,329,1.0,15466.00000825941,False,0.13026569134115157,0,2.864000000000001,11648,468,0,0.0,7055.711029483799,False,-0.4156389867253793,0,0.2,37659,0,2,0.0,83.8337966167955,False,0.012159495766441005,0,1.1630000000000003,42046,29,20,1.0,1530.5005936931316,False,0.1493570204265078,14,5.6320000000000014,27758,294,0,0.0,12323.568102668938,False,-0.27929918089165046,6,5.408,27749,328,0,0.0,13748.742645154462,False,-0.26434991346909104,0.375,190741,0.0,0.0,8,0,0,6,8,8.0,8,14,28,226.0,96.0,14,12,28,233,1.1833502930239774,101.23915877548279
63,28,0,0,0,10.0,20,10.0,15.123456105094634,2,21.0,22.66117893339617,10,11.5,42.09364170228369,4,50.0,38.00000000000001,20,38.0,0,7.058000000000001,1092,641,0,0.0,6410.0,False,-0.7428485936564931,0,2.0630000000000006,21011,6,28,1.0,483.45677094264977,False,0.27185687525262264,0,0.2,21659,496,334,1.0,15070.067991881258,False,0.12414455124915788,5,2.9140000000000006,11552,469,0,0.0,7092.900913289383,False,-0.41861954344841384,0,0.2,37659,0,2,0.0,84.18728340456738,False,0.012164240810306115,0,1.1630000000000003,42131,29,26,1.0,1751.6088733278648,False,0.1546070778743538,8,5.698000000000002,27462,298,0,0.0,12543.90522728054,False,-0.28324758071517536,12,5.522000000000002,27566,328,0,0.0,13806.714478349051,False,-0.2676222832428657,0.375,190132,0.0,0.0,11,0,0,10,8,8.0,6,16,30,228.0,51.0,16,12,30,502,1.4058751999982633,102.64503397548106
64,30,0,0,0,10.0,20,10.0,14.721402739558778,29,11.586206896551724,21.569706577134895,10,11.5,42.09364170228369,0,,38.00000000000001,20,38.0,11,7.168000000000001,934,648,0,0.0,6480.0,False,-0.7502094554159187,0,2.0630000000000006,21098,9,20,1.0,384.42805479117555,False,0.2741001811726863,0,0.2,21323,515,344,1.0,15001.501473407174,False,0.109886435760631,10,3.0090000000000003,11377,469,0,0.0,6904.3378848530665,False,-0.42898848893236297,0,0.2,37659,0,2,0.0,84.18728340456738,False,0.012164240810306115,0,1.1630000000000003,42016,29,36,1.0,2140.8925920191245,False,0.1567452291669234,11,5.800000000000002,27303,298,0,0.0,12543.90522728054,False,-0.2866258873124345,9,5.600000000000001,27451,328,0,0.0,13806.714478349051,False,-0.2700657125427701,0.375,189161,0.0,0.0,10,0,0,10,11,11.0,6,16,22,246.0,43.0,16,14,22,417,1.6010704269865528,104.24610440246761
65,22,0,0,0,10.0,20,10.0,14.556856220233453,5,7.0,21.076586466755597,5,12.0,42.09364170228369,0,,38.00000000000001,20,38.0,5,7.207000000000002,804,656,0,0.0,6560.0,False,-0.7555954518252543,0,2.0630000000000006,20978,11,30,1.0,546.7056866070036,False,0.2717745567506584,0,0.2,21348,510,349,1.0,14779.725349216764,False,0.10657923275349954,0,2.999000000000001,11377,469,0,0.0,6827.165567289489,False,-0.43047428634406065,0,0.2,37659,0,2,0.0,84.18728340456738,False,0.012164240810306115,0,1.1630000000000003,41956,24,46,1.0,2442.145593507184,False,0.1591782859953177,11,5.899000000000002,27141,298,0,0.0,12543.90522728054,False,-0.29006793554360416,9,5.681000000000002,27336,328,0,0.0,13806.714478349051,False,-0.2725091418426745,0.375,188599,0.0,0.0,8,0,0,7,8,8.0,5,12,21,171.0,29.0,12,10,21,260,1.3628797559649684,105.60898415843258
66,21,0,0,0,10.0,20,10.0,14.556856220233453,0,,20.3635168030806,9,13.444444444444445,42.09364170228369,0,,38.00000000000001,20,38.0,0,7.202000000000002,694,667,0,0.0,6670.0,False,-0.758886894075404,0,2.0630000000000006,20888,10,40,1.0,682.2742488093381,False,0.270445070281548,0,0.2,21425,500,354,1.0,14487.11305840726,False,0.10391053250687832,4,3.039000000000001,11317,469,0,0.0,6827.165567289489,False,-0.43278464444956705,0,0.2,37659,0,2,0.0,84.18728340456738,False,0.012164240810306115,0,1.1630000000000003,41835,23,56,1.0,2825.604821798741,False,0.1610771695366025,12,6.008000000000002,26970,298,0,0.0,12543.90522728054,False,-0.29370120867650545,8,5.752000000000002,27240,328,0,0.0,13806.714478349051,False,-0.27454887412781204,0.375,188028,0.0,0.0,9,0,0,5,7,7.0,4,9,21,132.0,36.0,9,12,21,277,1.1168528749840334,106.72583703341661
67,21,0,0,0,10.000000000000002,20,10.0,15.233965024322206,30,20.0,20.507610838187986,1,33.0,41.52652037022068,14,34.857142857142854,38.00000000000001,20,38.0,0,7.202000000000001,594,677,0,0.0,6770.000000000001,False,-0.7618791143028126,0,2.0630000000000006,21388,10,20,1.0,404.6793004864441,False,0.29206102036165305,0,0.2,21458,490,363,1.0,14908.90559618012,False,0.11330199453562034,0,3.0350000000000006,10717,499,0,0.0,7601.748547136781,False,-0.44097519162231846,0,0.2,37659,0,2,0.0,83.05304074044136,False,0.012149015259080272,0,1.1630000000000003,42290,14,52,1.0,2446.485610986107,False,0.16820346879008422,10,6.096,26534,308,0,0.0,12790.16827402797,False,-0.30034879130959347,10,5.844000000000002,26904,332,0,0.0,13786.804762913265,False,-0.2818994500912221,0.375,187544,0.0,0.0,14,0,0,9,8,8.0,1,10,19,165.0,33.0,10,11,19,1321,1.323082830000203,108.04891986341681
68,19,0,0,0,10.0,20,10.0,15.743811154687455,26,20.0,20.094951967556423,6,14.666666666666666,41.63063208427971,2,50.0,38.0,20,38.0,0,7.202000000000001,524,684,0,0.0,6840.0,False,-0.7639736684619988,6,2.1230000000000007,21676,13,10,1.0,287.43811154687455,False,0.30578809430122295,0,0.2,20971,506,372,1.0,15441.690576202842,False,0.10480728872165652,5,3.085000000000001,10642,499,0,0.0,7856.16176618904,False,-0.4389649255643234,0,0.2,37659,0,2,0.0,83.26126416855942,False,0.012151810354496289,0,1.1630000000000003,42302,10,60,1.0,2698.787444732347,False,0.17191241737452134,7,6.1560000000000015,26373,310,0,0.0,12905.49594612671,False,-0.30254439662034727,13,5.964000000000001,26687,332,0,0.0,13821.369851980864,False,-0.28614288906851304,0.375,186834,0.0,0.0,11,0,0,5,9,8.461538461538462,2,7,20,111.0,51.0,7,12,20,593,1.1000247419578955,109.14894460537471
69,20,0,0,0,10.0,20,10.0,15.743811154687455,0,,21.843009971280367,23,27.652173913043477,41.826496968100145,4,49.0,37.99999999999999,20,38.0,0,7.202000000000001,434,693,0,0.0,6930.0,False,-0.7666666666666667,0,2.1170000000000004,21566,14,20,1.0,454.8762230937491,False,0.30421532684302066,0,0.2,21547,496,364,1.0,15759.785962271031,False,0.13311101198057435,5,3.130000000000001,10572,499,0,0.0,7856.16176618904,False,-0.44166034335408083,0,0.2,37659,0,2,0.0,83.65299393620029,False,0.012157068754512907,0,1.1630000000000003,41862,23,66,1.0,3262.938029234058,False,0.16767260026355865,8,6.229000000000002,26081,314,0,0.0,13133.520047983446,False,-0.30632614418375176,12,6.0710000000000015,26516,332,0,0.0,13886.396993409247,False,-0.28908533949421816,0.375,186237,0.0,0.0,11,0,0,2,7,7.0,5,7,22,126.0,39.0,7,13,22,972,0.7911921699997038,109.94013677537441
70,22,0,0,0,10.0,20,10.0,16.170230968729307,16,22.0,21.39209513498691,6,14.666666666666666,42.68910626051192,22,48.0,37.99999999999999,20,38.0,0,7.202000000000001,334,703,0,0.0,7030.0,False,-0.7696588868940754,0,2.1170000000000004,21818,14,14,1.0,366.3832335622103,False,0.3166482116565594,0,0.2,21580,486,373,1.0,15837.98373615256,False,0.13588724944460062,5,3.1750000000000007,10145,515,0,0.0,8327.668948895593,False,-0.4490244715268465,0,0.2,37659,0,2,0.0,85.37821252102384,False,0.012180227294365164,0,1.1630000000000003,42830,19,54,1.0,2711.661545632395,False,0.18626049110868226,7,6.291000000000001,24948,336,0,0.0,14343.539703532006,False,-0.3175444629392117,13,6.189000000000001,26310,332,0,0.0,14172.783278489958,False,-0.2904198100659731,0.375,185624,0.0,0.0,9,0,0,4,8,8.0,6,10,25,180.0,51.0,10,12,25,1641,1.0852855750126764,111.02542235038709
71,25,0,0,0,10.0,20,10.0,16.729470111686847,56,18.839285714285715,20.45963729210086,9,11.555555555555555,42.86235847211665,4,49.0,37.99999999999999,20,38.0,5,7.2520000000000024,204,711,0,0.0,7110.0,False,-0.7750448833034111,37,2.4870000000000005,21817,16,10,1.0,327.2947011168685,False,0.31541875227758426,0,0.2,20865,515,383,1.0,16451.718190393356,False,0.12017170177884776,9,3.2600000000000007,9651,532,0,0.0,8900.078099417402,False,-0.45702583559073157,0,0.2,37659,0,2,0.0,85.7247169442333,False,0.01218487861018346,0,1.1630000000000003,42922,18,60,1.0,2940.0149795848142,False,0.1917957337250968,11,6.394,24783,336,0,0.0,14401.752446631193,False,-0.320431823577699,9,6.266000000000003,25999,336,0,0.0,14401.752446631193,False,-0.2945952146326231,0.375,183900,0.0,0.0,8,0,0,7,13,12.176470588235293,5,12,29,186.0,39.0,12,13,29,396,1.0228236300172284,112.04824598040432
72,29,0,0,0,10.0,20,10.0,16.531347586292274,5,7.0,20.45963729210086,0,,42.86235847211665,0,,37.99999999999999,20,38.0,5,7.297000000000002,104,716,0,0.0,7160.0,False,-0.7795332136445242,0,2.4500000000000006,21667,21,20,1.0,540.6269517258454,False,0.3128254623496663,0,0.2,20830,510,393,1.0,16471.6247248047,False,0.11920725307671737,0,3.251000000000001,9651,532,0,0.0,8794.67691590749,False,-0.4590551229128323,0,0.2,37659,0,2,0.0,85.7247169442333,False,0.01218487861018346,0,1.1630000000000003,42922,8,70,1.0,3164.0421913849723,False,0.1948029718560053,8,6.463000000000001,24697,336,0,0.0,14401.752446631193,False,-0.3222590837498014,12,6.377000000000002,25809,336,0,0.0,14401.752446631193,False,-0.2986321847802912,0.375,183339,0.0,0.0,8,0,0,7,7,7.0,6,13,31,221.0,78.0,13,16,31,200,0.9375553339486942,112.98580131435301
73,31,0,0,0,10.0,20,10.0,16.320465466206453,5,7.0,20.224160996412525,5,16.2,43.1746509580178,6,50.0,37.99999999999999,20,38.0,5,7.342000000000002,-26,724,0,0.0,7240.0,False,-0.78491921005386,0,2.4500000000000006,21547,23,30,1.0,719.6139639861935,False,0.310999819389174,0,0.2,20876,505,398,1.0,16291.051137006445,False,0.11750194718918847,0,3.251000000000001,9651,532,0,0.0,8682.487628021834,False,-0.4612151015013124,0,0.2,37659,0,2,0.0,86.3493019160356,False,0.012193262751235473,0,1.1630000000000003,43141,3,74,1.0,3255.596653882555,False,0.20191146711075172,10,6.5550000000000015,24406,339,0,0.0,14636.206674768035,False,-0.3259512729760115,10,6.465000000000002,25523,339,0,0.0,14636.206674768035,False,-0.3022181379499837,0.375,182777,0.0,0.0,9,0,0,6,9,9.0,6,12,22,201.0,72.0,12,19,22,581,0.9055934110074304,113.89139472536044
74,22,0,0,0,10.0,20,10.0,16.46962144057441,44,17.15909090909091,19.99128814640164,5,16.2,43.47562432507945,6,49.666666666666664,37.99999999999999,20,38.0,10,7.437000000000002,-1886,736,0,0.0,7360.0,False,-0.8926391382405745,4,2.4900000000000007,22079,21,10,1.0,374.6962144057441,False,0.3325163439379338,0,0.2,20494,522,407,1.0,16733.59666756531,False,0.11131298936398365,4,3.291000000000001,9255,549,0,0.0,9041.822170875352,False,-0.4695452027170706,0,0.2,37659,0,2,0.0,86.9512486501589,False,0.01220134300700927,0,1.1630000000000003,43358,0,76,0.8,3304.147448706038,False,0.20838900677494138,7,6.615000000000001,24325,339,0,0.0,14738.236646201934,False,-0.3265883709104225,13,6.585000000000002,25010,345,0,0.0,14999.090392152411,False,-0.3092628238377519,0.35,180294,0.0,0.0,7,0,0,6,16,55.85196078431372,1,7,14,111.0,45.0,7,15,14,751,0.5032006810070015,114.39459540636744
75,14,0,0,0,10.0,20,10.0,15.89295676197579,15,7.333333333333333,19.669571403638823,6,15.5,43.659039025588065,4,49.0,37.99999999999999,20,38.0,10,7.527000000000001,-22335,744,0,0.0,7440.0,False,-2.114003590664273,0,2.4860000000000007,21994,23,15,1.0,468.39435142963686,False,0.33023322416007284,0,0.2,20417,527,416,1.0,16558.12991747499,False,0.10496977122593353,5,3.3370000000000006,9185,549,0,0.0,8725.23326232471,False,-0.47833590176502294,0,0.2,37659,0,2,0.0,87.31807805117613,False,0.012206267155970464,0,1.1630000000000003,43461,0,78,0.6,3405.405043995869,False,0.21251349124779675,8,6.688000000000001,24231,339,0,0.0,14800.414229674354,False,-0.32792505864576277,12,6.692000000000002,24630,349,0,0.0,15237.004619930234,False,-0.31480925719823405,0.325,159242,0.0,0.0,7,0,0,0,13,1203.5166666666667,1,1,13,18.0,39.0,1,13,13,384,0.4001940320013091,114.79478943836875
76,13,0,0,0,10.0,0,,16.573323779910403,27,21.962962962962962,19.362179326552425,6,15.5,43.92973163354939,5,49.8,37.99999999999999,20,38.0,0,7.517000000000001,-24121,744,0,0.0,7440.0,False,-2.2208856971873128,12,2.6060000000000008,22383,13,10,1.0,295.733237799104,False,0.34834629676239093,0,0.2,20450,517,425,1.0,16797.33460799846,False,0.1108458723141791,5,3.3820000000000014,8522,576,0,0.0,9546.234497228392,False,-0.4880586350167811,0,0.2,37659,0,2,0.0,87.85946326709877,False,0.012213534461811388,0,1.1630000000000003,43617,0,79,0.6,3470.4487990504017,False,0.21757475299412585,8,6.7600000000000025,23894,344,0,0.0,15111.82768194099,False,-0.3317770351435144,12,6.8000000000000025,24449,349,0,0.0,15331.476340108737,False,-0.3176513721437508,0.325,156853,0.0,0.0,5,0,0,2,8,7.923076923076923,0,2,9,6.0,33.0,2,11,9,589,0.249382094014436,115.04417153238319
77,9,0,0,0,10.0,0,,16.59364861222372,1,21.0,19.362179326552425,0,,43.92973163354939,0,,37.99999999999999,20,38.0,0,7.517000000000001,-26050,744,0,0.0,7440.0,False,-2.336325553560742,0,2.594000000000001,22404,3,19,1.0,345.2793236322507,False,0.3510855572600914,0,0.2,20450,507,435,1.0,16835.527853447733,False,0.11158120626584006,0,3.3770000000000007,8501,577,0,0.0,9574.535249253087,False,-0.48832238642177345,0,0.2,37659,0,2,0.0,87.85946326709877,False,0.012213534461811388,0,1.1630000000000003,43617,0,79,0.0,3470.4487990504017,False,0.21757475299412585,8,6.832000000000002,23814,344,0,0.0,15111.82768194099,False,-0.3334768120477957,12,6.908000000000001,24274,349,0,0.0,15331.476340108737,False,-0.32136963412186614,0.25,154669,0.0,0.0,1,0,0,0,5,5.0,0,0,7,0.0,27.0,0,9,7,21,0.17768779897596687,115.22185933135916
78,7,0,0,0,10.0,0,,16.61601397081008,1,21.0,19.362179326552425,0,,44.027154852813446,2,49.0,37.99999999999999,20,38.0,0,7.517000000000001,-28134,744,0,0.0,7440.0,False,-2.461041292639138,0,2.5940000000000007,22425,0,21,0.3,348.9362933870117,False,0.3524517143443152,0,0.2,20450,497,445,1.0,16874.328743808437,False,0.1123282391953877,0,3.3770000000000007,8480,578,0,0.0,9604.056075128226,False,-0.4885626477641851,0,0.2,37659,0,2,0.0,88.05430970562689,False,0.012216149990678984,0,1.1630000000000003,43715,0,77,0.0,3390.0909236666353,False,0.21912707962396147,8,6.904000000000002,23626,346,0,0.0,15233.395579073453,False,-0.33617979837380796,12,7.016000000000002,24093,349,0,0.0,15365.477043631892,False,-0.32485416930169025,0.1625,152314,0.0,0.0,2,0,0,0,7,7.0,0,0,3,0.0,21.0,0,7,3,119,0.15595982200466096,115.37781915336382
