index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,20,0,0,0,10.0,13,10.0,33.32739289498854,32,34.0,16.055885339247105,4,16.0,47.65206481773693,9,55.666666666666664,43.0,7,43.0,10,3.3690000000000007,52588,28,10,1.0,613.2739289498854,False,0.2616490629570648,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,1.824,38550,440,0,0.0,14664.052873794959,False,-0.1940624198683035,0,2.963,34508,453,0,0.0,15097.30898142981,False,-0.26125672772325825,0,0.398,77228,0,25,0.0,1191.3016204434232,False,0.0835326744573082,0,0.4880000000000001,76610,0,23,0.4,1095.9974908079494,False,0.07426485221380012,0,2.0630000000000006,82111,0,41,0.2,1763.0,False,-0.06206206771845758,7,4.572000000000002,68553,325,0,0.0,15486.921065764502,False,-0.13773721200576092,0.2,472727,0.0,0.0,13,0,0,14,6,5.625,22,36,20,270.0,45.0,15,5,20,1175,1.3481969590066,94.97036158683477
53,20,0,0,0,10.0,8,10.0,33.32739289498854,0,,16.05076652073945,8,16.0,47.83957484804263,2,56.0,43.0,20,43.0,0,3.3590000000000004,52508,26,20,1.0,926.5478578997709,False,0.26347701679069496,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,1.9,38366,440,0,0.0,14664.052873794959,False,-0.19729445921486946,0,2.963,34508,453,0,0.0,15097.30898142981,False,-0.26125672772325825,0,0.398,77164,0,29,0.4,1387.3476705932362,False,0.08400637440544415,0,0.48800000000000004,76658,0,25,0.4,1195.9893712010658,False,0.07562924211406391,0,2.063,82270,0,37,0.1,1591.0,False,-0.06123705980742281,15,4.715000000000001,68177,326,0,0.0,15595.701400461898,False,-0.14137187852910188,0.2375,472230,0.0,0.0,7,0,0,16,9,9.0,19,35,23,198.0,87.0,11,9,23,407,1.312954768014606,96.28331635484938
54,23,0,0,0,10.0,6,10.0,33.400503682804995,28,34.0,16.04404299014083,12,16.0,48.338351263672074,6,55.0,42.99999999999999,18,43.0,8,3.439000000000001,53192,22,10,1.0,554.0050368280499,False,0.275348897278808,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,1.932,37334,468,0,0.0,15631.435723552739,False,-0.20692573578471155,8,3.043,34324,453,0,0.0,15130.428168310664,False,-0.2641978906700275,0,0.398,77036,0,37,0.8,1788.5189967558667,False,0.08501697898164857,0,0.4880000000000001,76924,0,23,0.4,1111.7820790644578,False,0.0787465337426519,0,2.063,82363,0,34,0.3,1461.9999999999998,False,-0.060914967677772255,12,4.820000000000001,67783,329,0,0.0,15903.317565748112,False,-0.14408640225493807,0.3125,471535,0.0,0.0,10,0,0,16,11,10.571428571428571,21,37,24,252.0,87.0,14,9,24,1124,1.4628327490063384,97.74614910385571
55,24,0,0,0,9.999999999999998,10,10.0,33.400503682804995,0,,16.041983612350773,4,16.0,46.92250052350059,16,40.0625,42.99999999999999,20,43.0,0,3.4310000000000014,53092,22,20,1.0,888.0100736560998,False,0.2769470491789636,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,1.9280000000000004,37334,468,0,0.0,15631.435723552739,False,-0.20692573578471155,4,3.0750000000000006,34244,453,0,0.0,15130.428168310664,False,-0.26560312516853446,0,0.398,77512,0,24,0.0,1126.1400125640141,False,0.0870331644893352,0,0.4880000000000001,77025,0,24,0.4,1126.1400125640141,False,0.08025270113446774,0,2.0630000000000006,82754,0,24,0.3,1031.9999999999998,False,-0.058925907508702136,7,4.878000000000001,67211,342,0,0.0,16047.495179037202,False,-0.1497361377252542,0.2125,471751,0.0,0.0,19,0,0,10,6,6.0,26,36,27,270.0,87.0,15,9,27,1300,1.4865909919608384,99.23274009581655
56,27,0,0,0,9.999999999999996,9,10.0,33.400503682804995,0,,16.036322365433016,12,16.0,46.20863247517206,10,40.2,43.0,12,43.0,0,3.431000000000001,53002,21,30,1.0,1212.0151104841498,False,0.2786644616634961,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,2.0080000000000005,37150,468,0,0.0,15631.435723552739,False,-0.2101577751312775,4,3.111000000000001,34164,453,0,0.0,15130.428168310664,False,-0.2670083596670414,0,0.398,77685,0,21,0.4,970.3812819786133,False,0.08835752173353353,0,0.4880000000000001,77062,0,29,0.8,1340.0503417799898,False,0.08225697776356077,0,2.0630000000000006,82596,0,26,0.6,1118.0,False,-0.060225577505537725,8,4.951000000000001,67021,346,0,0.0,15988.186836409533,False,-0.15221855456122277,0.35000000000000003,471259,0.0,0.0,10,0,0,20,8,8.0,20,40,24,342.0,99.0,19,8,24,664,1.5178350050118752,100.75057510082843
57,24,0,0,0,9.999999999999998,12,10.0,33.42416628353207,13,33.84615384615385,16.034594630076757,4,16.0,47.031580381509244,8,55.75,43.0,20,43.0,0,3.431000000000001,53322,23,27,1.0,1132.4524896553658,False,0.2853482705981558,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.0400000000000005,37037,469,0,0.0,15675.933986976539,False,-0.21175185326737625,0,3.107000000000001,33757,465,0,0.0,15542.23732184241,False,-0.2705406874947971,0,0.398,77965,0,16,0.0,752.5052861041479,False,0.09073920476514927,0,0.48800000000000004,77164,0,30,0.4,1410.9474114452773,False,0.08417066308925492,0,2.0630000000000006,82600,0,25,0.3,1075.0,False,-0.0604233533746214,16,5.1030000000000015,66370,351,0,0.0,16508.084713909746,False,-0.15663800961806798,0.2125,470794,0.0,0.0,20,0,0,15,11,11.0,28,43,23,342.0,45.0,19,5,23,1178,1.5069193880190141,102.25749448884744
58,23,0,0,0,9.999999999999998,10,10.0,33.40050369807622,28,33.214285714285715,16.031287429965097,8,16.0,48.065184669564886,11,55.90909090909091,43.0,17,43.0,1,3.441000000000001,54126,23,10,1.0,564.0050369807622,False,0.29774603502660413,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.0760000000000005,36605,480,0,0.0,16032.241775076585,False,-0.21621076958478316,4,3.1470000000000007,33099,482,0,0.0,16099.04278247274,False,-0.2772084772310492,0,0.398,78237,0,14,0.4,672.9125853739084,False,0.09397215822965799,0,0.4880000000000001,77379,0,29,0.4,1393.8903554173817,False,0.0870453494334581,0,2.0630000000000006,82609,0,23,0.6,989.0,False,-0.0608076036345554,9,5.177000000000001,65951,356,0,0.0,17111.2057423651,False,-0.15796524941026005,0.3,470585,0.0,0.0,16,0,0,16,8,7.090909090909091,23,39,24,324.0,60.0,18,5,24,1637,1.5113026220351458,103.76879711088259
59,24,0,0,0,10.0,10,10.0,33.40050369807622,0,,16.028283170956676,8,16.0,48.98467142958868,12,55.5,43.0,20,43.0,0,3.4400000000000013,54026,23,20,1.0,898.0100739615244,False,0.29934418692858117,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.1120000000000005,36525,480,0,0.0,16032.241775076585,False,-0.2176160040832901,4,3.1830000000000003,33019,482,0,0.0,16099.04278247274,False,-0.2786137117295561,0,0.398,78509,0,12,0.4,587.8160571550642,False,0.0971667970118279,0,0.4880000000000001,77645,0,27,0.4,1322.5861285988944,False,0.09025246525255412,0,2.0630000000000006,82835,0,16,0.6,688.0,False,-0.05995434202793726,7,5.238000000000002,65519,362,0,0.0,17732.4510575111,False,-0.15933699280372107,0.3,470657,0.0,0.0,16,0,0,21,7,7.0,20,41,18,324.0,108.0,18,6,18,1325,1.5350881799822673,105.30388529086486
60,18,0,0,0,10.0,9,10.0,33.471445245834936,30,34.0,16.025556536215657,8,16.0,49.21766919816581,3,56.0,43.0,20,43.0,10,3.540000000000001,54696,22,10,1.0,554.7144524583493,False,0.31123094159163217,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.148,36445,480,0,0.0,16066.293718000768,False,-0.21872217005093297,4,3.2190000000000007,31919,512,0,0.0,17137.379965867487,False,-0.2888162658890964,0,0.398,78445,0,16,0.4,787.4827071706529,False,0.09766570162599307,0,0.4880000000000001,77749,0,28,0.4,1378.0947375486426,False,0.09208687024914125,0,2.0630000000000006,83054,0,10,0.3,430.0,False,-0.05893720898693549,11,5.341000000000001,65333,362,0,0.0,17816.796249736024,False,-0.16096245507811574,0.2625,470220,0.0,0.0,11,0,0,12,9,8.666666666666666,25,37,22,234.0,75.0,13,5,22,1155,1.3366126830223948,106.64049797388725
61,22,0,0,0,10.0,9,10.0,33.471445245834936,0,,16.022018689009766,12,16.0,49.80290985573383,8,55.75,43.0,20,43.0,0,3.5300000000000016,54606,21,20,1.0,879.4289049166987,False,0.3129568146084281,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.184,36365,480,0,0.0,16066.293718000768,False,-0.2201274045494399,8,3.2950000000000004,31735,512,0,0.0,17137.379965867487,False,-0.2920483052356624,0,0.398,78604,0,16,0.4,796.8465576917413,False,0.09994463241877194,0,0.48800000000000004,77844,0,32,0.8,1593.6931153834826,False,0.09491042768004758,1,2.0730000000000004,83421,0,1,0.1,43.0,False,-0.05697640251344876,9,5.420000000000001,64810,369,0,0.0,18377.273736765783,False,-0.16370601613418367,0.28750000000000003,469964,0.0,0.0,15,0,0,16,8,8.0,24,40,23,259.0,111.0,15,7,23,966,1.4461905889911577,108.08668856287841
62,23,0,0,0,10.0,8,10.0,33.3863784229164,14,32.0,16.01908340318495,12,16.0,50.33000538578905,8,55.625,43.0,20,43.0,0,3.5300000000000016,54974,19,16,1.0,724.1820547666624,False,0.31988291061140917,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.22,35837,494,0,0.0,16492.8709409207,False,-0.22565544580255847,8,3.367000000000001,31551,512,0,0.0,17093.825752533197,False,-0.2956628688518075,0,0.398,78641,0,21,0.8,1056.93011310157,False,0.10227034217741689,0,0.4880000000000001,78060,0,31,0.4,1560.2301669594606,False,0.09768482796112345,12,2.1920000000000006,82911,0,6,0.6,258.0,False,-0.06152524750237331,7,5.481000000000002,64601,371,0,0.0,18672.431998127737,False,-0.1644001627518663,0.35000000000000003,469154,0.0,0.0,9,0,0,14,14,13.5,26,40,23,306.0,78.0,17,6,23,973,1.4876602129661478,109.57434877584456
63,23,0,0,0,10.0,11,10.0,33.46062217384817,30,34.0,16.016621422609546,12,16.0,47.746466219030104,10,27.2,43.0,20,43.0,14,3.6700000000000013,55520,20,10,1.0,534.6062217384817,False,0.3306452739622955,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,2.2960000000000007,35143,509,0,0.0,17031.45668648872,False,-0.2331156096391295,4,3.3990000000000005,30961,527,0,0.0,17633.747885617988,False,-0.3012844907288075,0,0.398,78737,0,17,0.4,811.6899257235118,False,0.10189971267071944,0,0.4880000000000001,78044,0,37,0.8,1766.619250104114,False,0.09889883082329112,2,2.2000000000000006,83041,0,2,0.2,86.0,False,-0.06102798246010578,12,5.594000000000001,64215,379,0,0.0,18095.91069701241,False,-0.17202030481775002,0.30000000000000004,468240,0.0,0.0,14,0,0,16,12,11.433333333333334,24,40,28,288.0,81.0,16,7,28,1064,1.4752178930211812,111.04956666886574
64,28,0,0,0,10.0,7,10.0,33.46062217384817,0,,16.01453752338503,12,16.0,48.249162541855185,6,55.0,43.00000000000001,20,43.0,0,3.656000000000001,55450,17,20,1.0,839.2124434769635,False,0.3326083773819555,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,2.3680000000000008,34959,509,0,0.0,17031.45668648872,False,-0.23634764898569544,4,3.435000000000001,30881,527,0,0.0,17633.747885617988,False,-0.3026897252273144,0,0.398,79003,0,15,0.4,723.7374381278278,False,0.10499093226587099,0,0.4880000000000001,77916,0,45,0.8,2171.2123143834833,False,0.09993325569714494,6,2.258000000000001,82885,0,3,0.3,129.00000000000003,False,-0.06254803128249176,12,5.702000000000001,63830,382,0,0.0,18431.18009098868,False,-0.17447685405842472,0.3125,467503,0.0,0.0,8,0,0,16,13,13.0,27,43,24,345.0,99.0,20,8,24,486,1.6431254289927892,112.69269209785853
65,24,0,0,0,9.999999999999998,10,10.0,33.492463478426124,14,34.0,16.013302154287164,8,16.0,49.429690263415715,14,56.0,43.00000000000001,20,43.0,0,3.656000000000001,55826,17,16,1.0,705.879415654818,False,0.33998663584561506,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.400000000000001,34403,523,0,0.0,17516.55839921686,False,-0.2418535183627538,4,3.471000000000001,30801,527,0,0.0,17650.528253130567,False,-0.30394758253003185,0,0.398,79339,0,9,0.0,444.8672123707414,False,0.10772768999478403,0,0.48800000000000004,78236,0,45,0.8,2224.336061853707,False,0.10475840987590299,7,2.3220000000000005,82527,0,7,0.7,301.00000000000006,False,-0.06562203336196375,10,5.790000000000001,63292,389,0,0.0,19228.149512468714,False,-0.1760535830632164,0.3125,467003,0.0,0.0,18,0,0,18,10,10.0,20,38,27,342.0,60.0,19,5,27,1489,1.49622015299974,114.18891225085827
66,27,0,0,0,9.999999999999998,14,10.0,33.492463478426124,0,,16.011651896885194,12,16.0,49.99802099617574,8,55.875,43.0,20,43.0,0,3.656000000000001,55686,21,26,1.0,1080.8040504390792,False,0.34111871258722815,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.4360000000000004,34323,523,0,0.0,17516.55839921686,False,-0.24325875286126072,8,3.5470000000000015,30617,527,0,0.0,17650.528253130567,False,-0.3071796218765978,0,0.398,79379,0,14,0.8,699.9722939464604,False,0.1100605110683508,0,0.4880000000000001,78451,0,44,0.4,2199.9129238317328,False,0.10758181752500366,0,2.3150000000000004,82716,0,2,0.2,86.0,False,-0.06470096288594548,13,5.910000000000001,62701,395,0,0.0,19749.218293489415,False,-0.17978833295573537,0.30000000000000004,466452,0.0,0.0,19,0,0,12,11,11.0,26,38,24,324.0,87.0,18,9,24,888,1.4763162520248443,115.66522850288311
67,24,0,0,0,9.999999999999996,10,10.0,33.33457722019828,26,32.03846153846154,16.011140035329117,4,16.0,49.467285702309205,5,40.8,42.99999999999999,20,43.0,0,3.656000000000001,56419,21,10,1.0,543.3457722019826,False,0.3521925554228024,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.4720000000000004,34210,524,0,0.0,17467.318463383897,False,-0.24567610694375638,0,3.5390000000000006,29817,552,0,0.0,18400.68662554945,False,-0.31464353920999955,0,0.398,79483,0,15,0.4,742.009285534638,False,0.11180113392135389,0,0.4880000000000001,78487,0,42,0.0,2077.6259994969864,False,0.10723174704483869,9,2.4050000000000007,82665,0,0,0.0,0.0,False,-0.06576330183988066,9,5.987000000000002,62360,400,0,0.0,19786.914280923684,False,-0.18342912684257212,0.175,466020,0.0,0.0,11,0,0,17,11,10.5,20,37,26,288.0,69.0,16,8,26,1180,1.383684328990057,117.04891283187317
68,26,0,0,0,9.999999999999996,12,10.0,33.33457722019828,0,,16.01014925467794,8,16.0,50.18700877006443,10,55.8,42.99999999999999,18,43.0,0,3.656000000000001,56299,23,20,1.0,896.6915444039654,False,0.3535443237257479,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.508,34130,524,0,0.0,17467.318463383897,False,-0.24708134144226332,4,3.5790000000000006,29737,552,0,0.0,18400.68662554945,False,-0.3160487737085065,0,0.398,79755,0,13,0.4,652.4311140108376,False,0.11496457391687202,0,0.4880000000000001,78645,0,42,0.4,2107.854368342706,False,0.10964200245282008,11,2.5060000000000007,82299,0,3,0.3,128.99999999999997,False,-0.06917069752723656,7,6.048000000000002,61872,407,0,0.0,20426.112569416222,False,-0.18533230544835094,0.2625,465316,0.0,0.0,10,0,0,16,13,13.0,27,43,21,312.0,54.0,18,8,21,678,1.4142429750063457,118.46315580687951
69,21,0,0,0,9.999999999999996,12,10.0,33.42061353722473,32,34.0,16.009236496545153,8,16.0,50.52599403963256,6,55.0,42.999999999999986,9,43.0,12,3.776000000000001,56955,25,10,1.0,584.2061353722472,False,0.3654645931469559,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.5440000000000005,33506,540,0,0.0,18047.131310101355,False,-0.25294983918758696,4,3.615,29113,568,0,0.0,18982.908489143647,False,-0.3218961137436883,0,0.398,79691,0,17,0.4,858.9418986737535,False,0.11551112370985843,0,0.48800000000000004,78911,0,40,0.4,2021.0397615853024,False,0.11274114336144812,0,2.495000000000001,82134,0,6,0.3,257.9999999999999,False,-0.07030649608968853,9,6.131,61572,410,0,0.0,20715.65755624935,False,-0.18708660573522132,0.2625,464461,0.0,0.0,11,0,0,12,7,6.75,24,36,21,216.0,72.0,12,9,21,994,1.7479120629723184,120.21106786985183
70,21,0,0,0,9.999999999999996,8,10.0,33.45716862725472,15,34.0,16.007698028259497,16,16.0,47.89356842221824,11,29.545454545454547,42.99999999999999,20,43.0,5,3.8140000000000014,57255,23,10,1.0,564.571686272547,False,0.3723860666222129,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,2.6200000000000006,32812,555,0,0.0,18568.728588126367,False,-0.2605592079033342,8,3.6910000000000007,28929,568,0,0.0,19003.671780280678,False,-0.3249457950089524,0,0.398,79888,0,14,0.8,670.5099579110554,False,0.1169421778090267,0,0.4880000000000001,78783,0,48,0.8,2298.8912842664754,False,0.11289326189203112,4,2.535,82183,0,3,0.3,128.99999999999997,False,-0.0704816690023055,10,6.222,61248,418,0,0.0,20019.51160048722,False,-0.19468202386596883,0.36250000000000004,463677,0.0,0.0,9,0,0,16,13,12.333333333333332,18,34,23,216.0,87.0,12,9,23,663,1.3371118680224754,121.5481797378743
71,23,0,0,0,9.999999999999996,11,10.0,33.45716862725472,0,,16.00704602062514,8,16.0,48.689417972047806,9,55.666666666666664,42.999999999999986,7,43.0,0,3.809000000000001,57145,24,20,1.0,909.1433725450942,False,0.3738717158323803,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.652000000000001,32732,555,0,0.0,18568.728588126367,False,-0.26196444240184114,4,3.7230000000000016,28849,568,0,0.0,19003.671780280678,False,-0.3263510295074593,0,0.398,80167,0,9,0.0,438.20476174843026,False,0.11920948959782549,0,0.4880000000000001,78877,0,52,0.8,2531.8497345464857,False,0.11582374787359727,0,2.531000000000001,81794,0,10,0.7,429.9999999999999,False,-0.07317707156096018,7,6.282000000000001,61039,420,0,0.0,20449.55554826008,False,-0.19461396665916958,0.3125,463182,0.0,0.0,13,0,0,16,6,6.0,25,41,24,288.0,66.0,16,7,24,611,1.4891176080564037,123.03729734593071
72,24,0,0,0,9.999999999999998,13,10.0,33.490587244656034,16,33.9375,16.006729373667852,4,16.0,49.48734610603127,10,55.8,42.99999999999999,10,43.0,0,3.809000000000001,57558,27,14,1.0,738.8682214251844,False,0.38169192869916746,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.688000000000001,32142,570,0,0.0,19089.63472945394,False,-0.26775307632659456,0,3.719000000000001,28816,569,0,0.0,19056.144142209283,False,-0.32646983890559206,0,0.398,80389,0,5,0.0,247.43673053015635,False,0.12097235416107528,0,0.4880000000000001,79149,0,50,0.4,2474.367305301563,False,0.11921062113848829,0,2.531000000000001,81626,0,13,0.3,558.9999999999999,False,-0.0743467745581122,10,6.375000000000002,60483,427,0,0.0,21131.09678727535,False,-0.19704637681798212,0.2125,462742,0.0,0.0,12,0,0,19,7,7.0,23,42,25,324.0,63.0,18,6,25,1231,1.54234699299559,124.5796443389263
73,25,0,0,0,9.999999999999998,7,10.0,33.39886999506239,15,32.13333333333333,16.00611835616617,8,16.0,49.952802063404555,7,55.285714285714285,42.99999999999999,12,43.0,1,3.8190000000000017,57944,24,10,1.0,573.9886999506239,False,0.3889324830047779,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.7240000000000006,32029,571,0,0.0,19070.754767180624,False,-0.2699037873952167,4,3.7590000000000012,28287,583,0,0.0,19471.541207121372,False,-0.3321136377382631,0,0.398,80490,0,6,0.4,299.7168123804273,False,0.12274251512294229,0,0.48800000000000004,79307,0,50,0.4,2497.6401031702276,False,0.12157245560794609,0,2.531000000000001,81404,0,17,0.4,730.9999999999999,False,-0.0758837755978482,12,6.485000000000001,60085,430,0,0.0,21479.704887263957,False,-0.19957447172786072,0.275,462125,0.0,0.0,9,0,0,16,11,11.0,22,38,27,306.0,84.0,17,8,27,906,1.5972737870179117,126.17691812594421
74,27,0,0,0,10.0,11,10.0,33.39886999506239,0,,16.005557658963063,8,16.0,50.54063759061765,9,55.666666666666664,43.0,12,43.0,0,3.8180000000000014,57834,25,20,1.0,917.9773999012478,False,0.39041117948600185,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,2.720000000000001,32029,571,0,0.0,19070.754767180624,False,-0.2699037873952167,8,3.835000000000001,28103,583,0,0.0,19471.541207121372,False,-0.33534567708482904,0,0.398,80762,0,4,0.4,202.1625503624706,False,0.12585042987276165,0,0.4880000000000001,79408,0,51,0.4,2577.5725171215,False,0.12353511721097057,0,2.531000000000001,81071,0,23,0.6,989.0,False,-0.07818927715745219,12,6.593000000000002,59692,433,0,0.0,21884.09607673744,False,-0.20173084356077117,0.3,461478,0.0,0.0,10,0,0,19,9,9.0,21,40,28,324.0,87.0,18,9,28,611,1.6097469949745573,127.78666512091877
75,28,0,0,0,10.0,9,10.0,33.39491640782623,2,33.0,16.005288414596635,4,16.0,51.10067799414467,9,56.0,43.0,11,43.0,0,3.8180000000000014,57810,24,28,1.0,1175.0576594191343,False,0.39290468287917873,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.7600000000000007,31916,572,0,0.0,19101.892185276603,False,-0.2716152100362146,0,3.827000000000001,28070,584,0,0.0,19502.631182170517,False,-0.33565228190610824,0,0.398,80930,0,1,0.0,51.10067799414467,False,0.12713786950040473,0,0.4880000000000001,79680,0,49,0.4,2503.9332217130886,False,0.12680951507652796,0,2.531000000000001,80903,0,26,0.3,1118.0,False,-0.07935898015460423,11,6.691000000000002,59163,439,0,0.0,22433.19763942951,False,-0.20460649586688268,0.2125,461051,0.0,0.0,9,0,0,23,7,7.0,19,42,27,342.0,87.0,19,9,27,660,1.6260465949890204,129.4127117159078
76,27,0,0,0,10.0,11,10.0,33.1535359146629,38,32.0,16.00477441542149,8,16.0,51.470900465756756,8,55.125,43.0,9,43.0,10,3.9180000000000015,58656,25,10,1.0,581.535359146629,False,0.40600519211862407,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.7960000000000007,31836,572,0,0.0,18963.82254318718,False,-0.2742330709363501,4,3.867,26774,622,0,0.0,20621.499338920326,False,-0.34859037994975994,4,0.43800000000000006,80958,0,4,0.4,205.88360186302702,False,0.12860522667815094,0,0.4880000000000001,79781,0,50,0.4,2573.545023287838,False,0.12870033013538545,0,2.531000000000001,80628,0,31,0.5,1333.0,False,-0.08125197775869084,9,6.770000000000001,58857,442,0,0.0,22750.138005864486,False,-0.20627380088002076,0.2875,460069,0.0,0.0,9,0,0,24,10,9.714285714285715,17,41,26,330.0,69.0,19,8,26,1099,1.5692205920349807,130.98193230794277
77,26,0,0,0,10.0,7,10.0,33.1535359146629,0,,16.004108829936044,12,16.0,51.66681099636132,4,55.5,42.99999999999999,11,43.0,0,3.9080000000000017,58586,22,20,1.0,883.0707182932581,False,0.40793167225155935,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,2.8720000000000008,31652,572,0,0.0,18963.82254318718,False,-0.277465110282916,4,3.903000000000001,26694,622,0,0.0,20621.499338920326,False,-0.34999561444826693,0,0.43400000000000005,81052,0,8,0.8,413.33448797089056,False,0.13135814273760088,0,0.48800000000000004,79717,0,54,0.4,2790.0077938035115,False,0.12931616029324128,0,2.531000000000001,80516,0,33,0.2,1418.9999999999998,False,-0.08203177975679218,11,6.871000000000001,58552,444,0,0.0,22940.064082384426,False,-0.20864752903132527,0.30000000000000004,459348,0.0,0.0,6,0,0,24,9,9.0,18,42,21,324.0,84.0,18,8,21,292,1.4541768570197746,132.43610916496255
78,21,0,0,0,10.0,7,10.0,33.1535359146629,0,,16.00372424833574,8,16.0,50.457018822605555,10,41.5,42.999999999999986,9,43.0,0,3.9080000000000017,58516,19,30,1.0,1184.606077439887,False,0.40985815238449486,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,2.9040000000000012,31572,572,0,0.0,18963.82254318718,False,-0.2788703447814229,4,3.9390000000000005,26614,622,0,0.0,20621.499338920326,False,-0.35140084894677387,0,0.43400000000000005,81211,0,8,0.4,403.65615058084444,False,0.13350451207521755,0,0.4880000000000001,79845,0,52,0.4,2623.764978775489,False,0.12994100146730544,0,2.5310000000000006,80268,0,40,0.7,1719.9999999999995,False,-0.0831336738845441,9,6.950000000000001,58244,447,0,0.0,22554.287413704682,False,-0.2143083076392078,0.3125,458849,0.0,0.0,8,0,0,17,7,7.0,17,34,19,216.0,117.0,12,9,19,485,1.342794818978291,133.77890398394084
