index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,16,0,0,0,10.000000000000002,20,10.0,23.11404050184875,14,23.071428571428573,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,0.6050000000000002,25846,0,24,0.7,554.73697204437,False,0.29773315876911,0,0.4610000000000001,25490,37,37,1.0,1225.2194985684037,False,0.29670192495202197,0,2.4140000000000006,14161,520,287,1.0,21594.668906221512,False,-0.21755801451154436,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,11,4.684000000000001,44958,859,0,0.0,14343.609527824889,False,-0.2304882386054493,9,4.556000000000001,45308,796,0,0.0,13291.633508904088,False,-0.23308607766810285,0.3375,188245,0.0,0.2,8,0,0,4,7,7.0,1,5,12,60.0,44.0,5,11,12,523,0.7496225580107421,107.34348158922512
53,12,0,0,0,10.000000000000002,20,10.0,23.209408068332433,11,24.90909090909091,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,0.6050000000000001,26010,1,23,1.0,543.8163855716459,False,0.3056089514548348,0,0.4610000000000001,25400,36,47,1.0,1450.8421792116244,False,0.2978351261602491,0,2.414000000000001,13887,521,297,1.0,22001.105959149172,False,-0.21977700860321694,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,8,4.753000000000001,44836,859,0,0.0,14343.609527824889,False,-0.23228913610190657,12,4.667000000000001,45070,796,0,0.0,13291.633508904088,False,-0.23659930393168338,0.375,187685,0.0,0.2,8,0,0,1,7,7.0,2,3,17,54.0,54.0,3,9,17,474,0.7862513829604723,108.1297329721856
54,17,0,0,0,10.000000000000002,20,10.0,23.471539188824615,100,23.96,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,15,0.7550000000000001,26511,0,9,0.9,211.24385269942152,False,0.3222365586860264,15,0.6110000000000001,26489,38,10,1.0,614.7153918882461,False,0.33116531028038365,0,2.414000000000001,11491,611,307,1.0,24583.751310207626,False,-0.2544085630728004,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,12,4.865,44598,859,0,0.0,14343.609527824889,False,-0.2358023623654871,8,4.735000000000001,44943,796,0,0.0,13291.633508904088,False,-0.23847400870258562,0.3625,186514,0.0,0.2,11,0,0,8,10,9.003759398496241,1,9,17,117.0,55.0,9,8,17,1495,1.0351507879677229,109.16488376015332
55,17,0,0,0,10.000000000000002,20,10.0,23.451281731892607,16,23.125,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,5,0.79,26668,0,7,0.7,164.15897212324825,False,0.3288663430731059,0,0.5960000000000001,26407,41,18,1.0,832.123071174067,False,0.33249187956219733,0,2.414000000000001,11121,617,317,1.0,25045.718204701334,False,-0.25876672197784606,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,11,4.963000000000001,44385,859,0,0.0,14343.609527824889,False,-0.2389465522568428,9,4.817000000000002,44793,796,0,0.0,13291.633508904088,False,-0.2406882269359347,0.3375,185856,0.0,0.2,7,0,0,4,8,7.357142857142858,3,7,21,96.0,90.0,7,10,21,248,0.959706051973626,110.12458981212694
56,21,0,0,0,10.000000000000002,20,10.0,23.451281731892607,0,,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,0.7850000000000001,26598,0,14,0.7,328.3179442464965,False,0.32946641689633627,0,0.5960000000000001,26277,44,28,1.0,1096.635888492993,False,0.33260397139823633,0,2.4140000000000006,11121,607,327,1.0,25144.841897670216,False,-0.25721296166420754,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,11,5.062000000000001,44178,859,0,0.0,14343.609527824889,False,-0.2420021734188645,9,4.8980000000000015,44651,796,0,0.0,13291.633508904088,False,-0.24278435353017183,0.3375,185307,0.0,0.2,5,0,0,5,7,7.0,2,7,21,111.0,102.0,7,14,21,200,0.9891135470243171,111.11370335915126
57,21,0,0,0,10.000000000000002,20,10.0,23.421148367204434,20,23.05,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,0.7850000000000001,26522,0,23,1.0,538.686412445702,False,0.3309162049787804,0,0.5960000000000001,26614,44,19,1.0,885.0018189768844,False,0.3440884704167134,0,2.414000000000001,10660,617,337,1.0,25694.398939264353,False,-0.26305099160975054,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,15,5.201000000000001,43834,859,0,0.0,14343.609527824889,False,-0.2470801139006784,5,4.939000000000001,44596,796,0,0.0,13291.633508904088,False,-0.24359623354906648,0.375,184708,0.0,0.2,8,0,0,7,7,7.0,2,9,22,132.0,94.0,9,12,22,661,1.0034250490134582,112.11712840816472
58,22,0,0,0,10.000000000000002,20,10.0,23.462736622340778,26,23.846153846153847,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,0.7850000000000001,26687,1,22,1.0,526.1802056914971,False,0.33880229025562586,0,0.5960000000000001,26869,43,14,1.0,758.478312712771,False,0.35361347026112205,0,2.414000000000001,10040,633,347,1.0,26429.09918892874,False,-0.27097154697898396,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,8,5.266000000000002,43732,859,0,0.0,14343.609527824889,False,-0.2485857822993558,12,5.054000000000001,44363,796,0,0.0,13291.633508904088,False,-0.24703565253820206,0.375,184173,0.0,0.2,9,0,0,8,6,6.0,2,10,19,150.0,110.0,10,12,19,820,1.0592449840041809,113.1763733921689
59,19,0,0,0,10.000000000000002,20,10.0,23.462736622340778,0,,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,0.7850000000000001,26637,0,28,0.6,656.9566254255418,False,0.33956673187842873,0,0.5960000000000001,26719,48,24,1.0,1043.1056789361787,False,0.3532316363372125,0,2.414000000000001,10040,623,357,1.0,26528.108332993143,False,-0.2694195822152934,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000001,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,12,5.378000000000001,43510,859,0,0.0,14343.609527824889,False,-0.25186282528471243,8,5.122000000000002,44241,796,0,0.0,13291.633508904088,False,-0.2488365500346593,0.325,183629,0.0,0.2,6,0,0,5,6,6.0,3,8,15,114.0,79.0,8,11,15,200,0.8887232060078532,114.06509659817675
60,15,0,0,0,10.000000000000002,20,10.0,23.122052727391843,53,21.58490566037736,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,20,0.9850000000000001,27167,1,10,1.0,241.22052727391844,False,0.3555693126496253,0,0.5960000000000001,26669,47,29,1.0,1140.5395290943634,False,0.35316789689752515,0,2.4140000000000006,8896,666,367,1.0,27643.747044005613,False,-0.28779630315371474,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,13,5.496,43236,859,0,0.0,14343.609527824889,False,-0.25590746392429675,7,5.184000000000001,44146,796,0,0.0,13291.633508904088,False,-0.2502388882491137,0.375,182596,0.0,0.2,10,0,0,5,8,7.666666666666666,2,7,16,126.0,68.0,7,8,16,792,0.8571113540092483,114.922207952186
61,16,0,0,0,10.000000000000002,20,10.0,23.28795155113728,43,24.302325581395348,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,5,1.0150000000000001,27337,0,9,0.9,209.5915639602355,False,0.36322880188674217,0,0.5960000000000001,27249,49,11,1.0,746.1674670625102,False,0.3721849842787508,0,2.414000000000001,7851,699,377,1.0,28856.374572095418,False,-0.3015490850195088,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,11,5.593000000000001,43031,859,0,0.0,14343.609527824889,False,-0.25893356217654045,9,5.267000000000001,43996,796,0,0.0,13291.633508904088,False,-0.2524531064824628,0.3625,181946,0.0,0.2,9,0,0,7,8,7.333333333333333,1,8,20,109.0,60.0,8,8,20,900,0.8388107929495163,115.76101874513552
62,20,0,0,0,10.000000000000002,20,10.0,23.272136978358255,16,23.0,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,7,1.08,27492,0,8,0.8,186.17709582686604,False,0.3703471707855655,0,0.5960000000000001,27129,51,21,1.0,998.7148765455235,False,0.37249664372939695,0,2.414000000000001,7483,705,387,1.0,29318.58951788084,False,-0.3058406558737093,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,9,5.672000000000001,42885,859,0,0.0,14343.609527824889,False,-0.2610887345903336,11,5.368000000000002,43802,796,0,0.0,13291.633508904088,False,-0.2553168287309276,0.35,181273,0.0,0.2,7,0,0,5,8,7.4375,2,7,18,81.0,83.0,7,13,18,200,0.8688144070329145,116.62983315216843
63,18,0,0,0,10.0,20,10.0,23.272136978358255,0,,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,1.0730000000000002,27362,3,18,1.0,448.89846561044857,False,0.3704147656634489,0,0.5960000000000001,27059,48,31,1.0,1201.4362463291059,False,0.37405455157300305,0,2.414000000000001,7483,695,397,1.0,29419.504658385064,False,-0.30425881468454036,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,12,5.783000000000001,42648,859,0,0.0,14343.609527824889,False,-0.26458719939902514,8,5.437000000000002,43675,796,0,0.0,13291.633508904088,False,-0.2571915335018298,0.375,180709,0.0,0.2,6,0,0,8,7,7.0,1,9,21,117.0,41.0,9,9,21,200,0.9659956640098244,117.59582881617825
64,21,0,0,0,10.0,20,10.0,23.377345411639745,17,25.0,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,1.0730000000000004,27282,1,28,1.0,664.5656715259129,False,0.37179745830913835,0,0.5960000000000001,27364,50,24,1.0,1061.056289879354,False,0.3857192322374404,0,2.4140000000000006,7058,702,407,1.0,29989.902447684988,False,-0.30864156925692854,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,13,5.901000000000002,42375,859,0,0.0,14343.609527824889,False,-0.26861707658372047,7,5.499000000000002,43587,796,0,0.0,13291.633508904088,False,-0.2584905415320613,0.375,180148,0.0,0.2,8,0,0,10,6,6.0,1,11,22,168.0,72.0,11,10,22,625,1.0658393040066585,118.66166812018491
65,22,0,0,0,10.0,20,10.0,23.349525326311657,20,23.0,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,1.0730000000000002,27122,7,38,1.0,957.281962399843,False,0.37111977055141193,0,0.5960000000000001,27784,44,14,1.0,766.8933545683632,False,0.3992770331487422,0,2.414000000000001,6598,712,417,1.0,30537.5045113356,False,-0.3144788934833594,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,14,6.028000000000002,42060,859,0,0.0,14343.609527824889,False,-0.27326693487375353,6,5.552000000000001,43513,796,0,0.0,13291.633508904088,False,-0.2595828891938468,0.375,179559,0.0,0.2,7,0,0,12,7,7.0,2,14,11,177.0,39.0,14,8,11,660,0.8846041749930009,119.54627229517791
66,11,0,0,0,10.0,20,10.0,23.304451204555782,46,23.065217391304348,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,1.0730000000000004,27662,10,19,1.0,542.7845728865599,False,0.38764989003692396,3,0.6260000000000001,28048,41,10,1.0,643.0445120455579,False,0.4093155616504112,0,2.414000000000001,5537,748,427,1.0,31678.008490297238,False,-0.3298638082278319,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,10,6.1140000000000025,41899,859,0,0.0,14343.609527824889,False,-0.2756435291108815,10,5.646,43337,796,0,0.0,13291.633508904088,False,-0.26218090525430976,0.375,178965,0.0,0.2,11,0,0,4,7,6.176470588235294,2,6,18,78.0,45.0,6,5,18,870,0.6807936410186812,120.2270659361966
67,18,0,0,0,10.000000000000002,20,10.0,23.304451204555782,0,,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,1.0730000000000002,27572,9,29,1.0,765.8290849321177,False,0.3887190532770025,0,0.623,27938,42,20,1.0,886.0890240911158,False,0.4098879539019155,0,2.414000000000001,5537,738,437,1.0,31778.600488539487,False,-0.3282870322819693,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000001,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,13,6.234000000000003,41622,859,0,0.0,14343.609527824889,False,-0.2797324521151328,7,5.706000000000001,43244,796,0,0.0,13291.633508904088,False,-0.2635537205589862,0.375,178395,0.0,0.2,7,0,0,6,6,6.0,2,8,18,129.0,60.0,8,10,18,200,0.8072051930357702,121.03427112923237
68,18,0,0,0,10.0,20,10.0,23.340319038494496,43,23.558139534883722,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,2,1.0930000000000002,28147,9,10,1.0,323.403190384945,False,0.40629416766977017,0,0.623,28138,42,18,1.0,840.125742692901,False,0.41868171243648533,0,2.4140000000000006,4524,771,447,1.0,32908.93798854439,False,-0.3423265096785944,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,15,6.371,41289,859,0,0.0,14343.609527824889,False,-0.2846480165931678,5,5.749000000000002,43184,796,0,0.0,13291.633508904088,False,-0.26443940785232584,0.375,177764,0.0,0.2,8,0,0,10,7,6.153846153846153,0,10,17,150.0,37.0,10,8,17,914,0.8419667190173641,121.87623784824973
69,17,0,0,0,10.0,20,10.0,23.340319038494496,0,,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,1.0910000000000002,28087,5,20,1.0,516.80638076989,False,0.4081173964423719,0,0.623,27998,46,28,1.0,1113.528933077846,False,0.41851785725479,0,2.414000000000001,4524,761,457,1.0,33009.17130844725,False,-0.34075535600277057,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,12,6.476000000000002,41051,859,0,0.0,14343.609527824889,False,-0.2881612428567483,8,5.824000000000003,43062,796,0,0.0,13291.633508904088,False,-0.26624030534878307,0.375,177204,0.0,0.2,7,0,0,6,7,7.0,1,7,24,117.0,44.0,7,10,24,200,0.7937751229619607,122.67001297121169
70,24,0,0,0,10.0,20,10.0,23.340319038494496,0,,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,1.0910000000000002,27977,6,30,1.0,760.2095711548349,False,0.4086986977435378,0,0.623,27908,45,38,1.0,1336.932123462791,False,0.4195959295445304,0,2.414000000000001,4524,751,467,1.0,33109.40462835012,False,-0.33918420232694646,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,7,6.534000000000002,40956,859,0,0.0,14343.609527824889,False,-0.2895635810712027,13,5.9460000000000015,42793,796,0,0.0,13291.633508904088,False,-0.2702111367139224,0.375,176640,0.0,0.2,7,0,0,9,6,6.0,1,10,22,165.0,42.0,10,14,22,200,1.442939120985102,124.11295209219679
71,22,0,0,0,10.0,20,10.0,23.480254760390533,66,24.060606060606062,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,5,1.1410000000000002,28639,4,10,1.0,274.80254760390534,False,0.4295281308396399,0,0.623,28539,47,17,1.0,869.1643309266391,False,0.43932350548749716,0,2.414000000000001,2936,807,477,1.0,34863.02713236373,False,-0.3614799182963865,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,10,6.627000000000002,40786,859,0,0.0,14343.609527824889,False,-0.2920730284023317,10,6.033000000000002,42623,796,0,0.0,13291.633508904088,False,-0.27272058404505134,0.375,176005,0.0,0.2,11,0,0,7,7,6.333333333333333,1,8,28,144.0,41.0,8,14,28,1413,0.8649601189536043,124.9779122111504
72,28,0,0,0,10.0,20,10.0,23.480254760390533,0,,33.36365102878106,0,,16.69803204636192,0,,50.0,20,50.0,0,1.1360000000000001,28549,3,20,1.0,499.6050952078107,False,0.4306409611328318,0,0.623,28429,48,27,1.0,1113.9668785305444,False,0.43993956479211493,0,2.4140000000000006,2936,797,487,1.0,34961.86109504763,False,-0.35993069949451956,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,13,6.747000000000002,40531,859,0,0.0,14343.609527824889,False,-0.29583719939902514,7,6.093000000000001,42528,796,0,0.0,13291.633508904088,False,-0.2741229222595058,0.375,175455,0.0,0.2,7,0,0,13,5,5.0,1,14,26,207.0,42.0,14,14,26,200,0.917138819990214,125.89505103114061
73,26,0,0,0,10.0,20,10.0,23.53718108518524,16,24.625,33.36365102878106,0,,16.69803204636192,0,,50.0,20,50.0,0,1.1360000000000001,28459,2,30,1.0,726.1154325555572,False,0.4317962104459899,0,0.623,28713,49,21,1.0,984.28080278889,False,0.4508266468650991,0,2.414000000000001,2542,803,497,1.0,35482.09097270793,False,-0.36412798650843425,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,12,6.854000000000003,40293,859,0,0.0,14343.609527824889,False,-0.29935042566260567,8,6.166,42401,796,0,0.0,13291.633508904088,False,-0.275997627030408,0.375,174890,0.0,0.2,11,0,0,11,7,7.0,0,11,20,148.0,44.0,11,15,20,594,0.7552108179661445,126.65026184910676
74,20,0,0,0,10.0,20,10.0,23.51752199977442,11,23.0,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,1.1360000000000003,28632,0,29,1.0,682.0081379934581,False,0.43929478733217725,0,0.623,28593,51,31,1.0,1239.043181993007,False,0.451193322950646,0,2.414000000000001,2289,804,507,1.0,35823.45875941063,False,-0.36670859051648025,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,6,6.902000000000002,40219,859,0,0.0,14343.609527824889,False,-0.30044277332439123,14,6.298000000000001,42103,796,0,0.0,13291.633508904088,False,-0.28039654058732816,0.375,174318,0.0,0.2,8,0,0,6,6,6.0,0,6,16,108.0,42.0,6,14,16,453,0.49666809901827946,127.14692994812503
75,16,0,0,0,10.0,20,10.0,23.570420599036076,24,24.166666666666668,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,1.1360000000000001,29142,0,12,0.7,282.8450471884329,False,0.4547154755883864,0,0.623,28463,54,41,1.0,1506.387244560479,False,0.4513757388117357,0,2.414000000000001,1709,818,517,1.0,36529.61163189131,False,-0.3738226278780596,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000001,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,14,7.036000000000001,39920,859,0,0.0,14343.609527824889,False,-0.3048564483362004,6,6.344000000000001,42029,796,0,0.0,13291.633508904088,False,-0.2814888882491137,0.3375,173745,0.0,0.2,8,0,0,4,7,7.0,0,4,12,57.0,36.0,4,12,12,780,0.4228101869812235,127.56974013510626
76,12,0,0,0,10.0,0,,23.570420599036076,0,,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,1.1360000000000001,29142,0,12,0.0,282.8450471884329,False,0.4547154755883864,0,0.623,28463,44,51,1.0,1642.09145055084,False,0.4547464344399116,0,2.4140000000000006,1709,808,527,1.0,36627.54393618877,False,-0.3722875425388932,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.364000000000002,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,6,7.082000000000002,39851,859,0,0.0,14343.609527824889,False,-0.30587498872354096,14,6.478000000000002,41749,796,0,0.0,13291.633508904088,False,-0.285622095618032,0.25,173396,0.0,0.2,0,0,0,3,6,6.0,0,3,9,39.0,27.0,3,9,9,0,0.3235244919778779,127.89326462708414
77,9,0,0,0,10.0,0,,23.5720351695183,1,24.0,33.36365102878106,0,,16.69803204636192,0,,50.000000000000014,20,50.0,0,1.1360000000000001,29166,0,11,0.0,259.2923868647013,False,0.45532271204333596,0,0.623,28463,34,61,1.0,1777.8941453406164,False,0.4581195763869999,0,2.414000000000001,1685,799,537,1.0,36750.336702900546,False,-0.3711151686171461,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,13,7.206000000000002,39586,859,0,0.0,14343.609527824889,False,-0.3097867742691243,7,6.5340000000000025,41656,796,0,0.0,13291.633508904088,False,-0.2869949109227084,0.25,173038,0.0,0.2,1,0,0,0,6,6.0,0,0,9,0.0,27.0,0,9,9,24,0.1682050779927522,128.0614697050769
78,9,0,0,0,10.0,0,,23.5720351695183,0,,33.36365102878106,0,,16.69803204636192,0,,50.00000000000001,20,50.0,0,1.1360000000000003,29166,0,11,0.0,259.2923868647013,False,0.45532271204333596,0,0.623,28463,24,71,1.0,1913.6144970357993,False,0.4614906730510631,0,2.414000000000001,1685,789,547,1.0,36848.25286149318,False,-0.36958033636132076,0,0.2,32482,0,0,0.0,0.0,False,0.018308357890776852,0,7.931000000000002,-37426.666666666664,211,0,0.0,7039.730367072803,True,-1.762979331303561,0,7.3640000000000025,-31383.0,264,0,0.0,8808.0038715982,True,-1.6070881652610465,10,7.293000000000002,39410,859,0,0.0,14343.609527824889,False,-0.31238479032958727,10,6.627000000000001,41486,796,0,0.0,13291.633508904088,False,-0.2895043582538374,0.25,172692,0.0,0.2,0,0,0,0,6,6.0,0,0,7,0.0,27.0,0,9,7,0,0.1603027430246584,128.22177244810155
