index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,84ae3900-a493-4be7-a474-2a18a5a8746f,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,6,,-1,-1
514,64c31fa5-1bbf-4e49-8a3b-d83fd7c277ca,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,9,11,11,5,-1,5,05Buy@2|02Dec@1,"[quantity: (1, 11), time: (5, 13), unit_price: (1, 23)]",02Dec@1,05Buy@2,p2,05Buy@2,True,2,17,-1,02Dec@1:product(0.5454545454545454),-1,-1
515,b565ab80-9693-4c5f-bde6-879d3a42da14,SELLER,01Ran@0,_SystemAgent,RandomAgent,29,1,10,5,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,29,,-1,-1
516,4fe4fa6f-5b5d-4722-a606-a00529fadf6e,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,29,2,44,5,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
517,afb146e7-ca24-4c8a-8e91-467c635a4053,07Ran@3,BUYER,RandomAgent,_SystemAgent,29,2,44,5,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
518,f8ca7a4d-64c4-465b-ac24-6feab787637f,07Ran@3,BUYER,RandomAgent,_SystemAgent,29,2,44,5,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
519,46884efc-4d50-4d37-ada9-1248e7e9b6dd,SELLER,01Ran@0,_SystemAgent,RandomAgent,29,2,10,5,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,29,,-1,-1
520,5861f519-c295-463b-826a-9de5857d423d,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,17,8,16,5,-1,5,06Buy@3|05Buy@2,"[quantity: (1, 8), time: (5, 21), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
521,387b48fc-1e27-4fde-a2a4-9db74b4a8db5,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,9,3,18,5,-1,5,06Buy@3|05Buy@2,"[quantity: (1, 5), time: (5, 9), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
522,753234ea-2ee7-43fb-8587-237719456687,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,29,4,10,5,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,29,,-1,-1
523,756883c7-8d41-4608-82d5-3f8d73155785,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,16,11,34,5,-1,5,07Ran@3|05Buy@2,"[quantity: (1, 11), time: (5, 21), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,8,-1,05Buy@2:product(1.0),-1,-1
524,6e77d6c6-befe-4b55-a667-f682ef32036d,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,9,5,27,5,-1,5,07Ran@3|05Buy@2,"[quantity: (1, 13), time: (5, 9), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,15,-1,05Buy@2:product(1.0),-1,-1
525,9c6c18f6-9619-4764-b7cf-724c92da7ab4,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,12,5,35,5,-1,5,02Dec@1|05Buy@2,"[quantity: (1, 5), time: (8, 13), unit_price: (23, 46)]",02Dec@1,05Buy@2,p2,02Dec@1,False,2,17,12,,-1,-1
526,9c54c2f9-9db4-4299-b054-28e2912574f0,SELLER,01Ran@0,_SystemAgent,RandomAgent,29,3,10,5,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,29,,-1,-1
527,ca48df3d-8230-4083-bf2f-f38fd8b8385a,SELLER,01Ran@0,_SystemAgent,RandomAgent,30,2,10,6,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,30,,-1,-1
528,3fbab9d3-2eb6-4fab-9b72-d2e16eb75c3a,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,10,3,1,6,-1,6,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (6, 10), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
529,701551a5-6c0e-41ae-afec-18bbcb3a75aa,07Ran@3,BUYER,RandomAgent,_SystemAgent,30,3,44,6,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
530,2860bb6d-d274-4ced-8ea0-826594cf0c0c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,5,10,6,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,30,,-1,-1
531,ac7beb3d-895e-4dc3-b5f5-89fb023014d7,SELLER,01Ran@0,_SystemAgent,RandomAgent,30,3,10,6,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,30,,-1,-1
532,530ff5a9-ac08-4328-b48a-b4bad489ab51,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,13,11,34,6,-1,6,07Ran@3|05Buy@2,"[quantity: (1, 12), time: (6, 21), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,10,-1,05Buy@2:product(1.0),-1,-1
533,256d1cb6-64cb-4ee1-b97c-f9b19b2d014f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,4,10,6,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,30,,-1,-1
534,971735cc-d30f-4765-b220-de14bcc469ea,SELLER,01Ran@0,_SystemAgent,RandomAgent,30,3,10,6,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,30,,-1,-1
535,747e56db-3ce5-44b9-b6b0-0d85ad6932ed,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,1,44,6,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
536,c7525fda-051f-45f0-87e5-48e3b1deab14,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,6,5,17,6,-1,6,06Buy@3|05Buy@2,"[quantity: (1, 9), time: (6, 10), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
537,18d83d7e-7083-41e0-8510-ddb9e298db3a,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,2,44,6,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
538,70a3918b-6177-4ca3-b323-f0eabcc84bce,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,8,3,34,6,-1,6,07Ran@3|05Buy@2,"[quantity: (1, 10), time: (6, 10), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,10,-1,05Buy@2:product(1.0),-1,-1
539,21cced49-e1a3-47f2-b05a-f0b2edc6d248,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,19,8,18,6,-1,6,06Buy@3|05Buy@2,"[quantity: (1, 8), time: (6, 21), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
540,eb83f979-5b9b-4050-9d6d-fc98f7209df3,07Ran@3,BUYER,RandomAgent,_SystemAgent,30,2,44,6,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
541,68e51d66-0e06-484b-821b-a8fd6fecde6a,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,4,44,6,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
542,a8e61892-cdcd-46fb-8cbf-873be6cdce84,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,30,4,44,6,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
543,6740fe5e-b708-4c95-931b-4b4161c6ff95,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,7,5,34,6,-1,6,02Dec@1|05Buy@2,"[quantity: (1, 5), time: (6, 11), unit_price: (23, 46)]",02Dec@1,05Buy@2,p2,02Dec@1,False,2,17,-1,02Dec@1:product(0.4),-1,-1
544,a43aaa98-ad57-4237-891b-3acffd1b95a4,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,10,2,8,6,-1,6,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (6, 10), unit_price: (1, 15)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
545,b5d465b2-8df9-4768-8fb8-6bdd0ddbb7d7,07Ran@3,BUYER,RandomAgent,_SystemAgent,30,1,44,6,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
546,ec573b3b-e549-48a2-812b-b0d0245d4f11,07Ran@3,BUYER,RandomAgent,_SystemAgent,30,3,44,6,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
547,2806776e-f778-4ea9-97f5-946c36a20872,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,1,10,6,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,30,,-1,-1
548,a5051b75-6522-4e08-8224-02bd4e2076ec,01Ran@0,03Ind@1,RandomAgent,IndDecentralizingAgent,10,1,2,6,-1,6,03Ind@1|01Ran@0,"[quantity: (1, 5), time: (6, 10), unit_price: (1, 15)]",01Ran@0,03Ind@1,p1,03Ind@1,True,1,13,-1,01Ran@0:product(1.0),-1,-1
549,dd354b51-398e-411d-afca-9054d9916d93,SELLER,01Ran@0,_SystemAgent,RandomAgent,30,2,10,6,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,30,,-1,-1
550,c4eafa01-0b31-47fa-b985-c3baa8ee8da1,SELLER,01Ran@0,_SystemAgent,RandomAgent,31,2,10,7,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,31,,-1,-1
551,c951cf03-8f0a-4b87-9fb2-3e0306417d92,07Ran@3,BUYER,RandomAgent,_SystemAgent,31,3,44,7,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
552,2860f764-ecb2-49c5-b5ad-c743a1777d6a,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,16,8,30,7,-1,7,07Ran@3|05Buy@2,"[quantity: (1, 8), time: (7, 21), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,12,-1,05Buy@2:product(1.0),-1,-1
553,1ca6adf6-5146-43ff-9e82-0098b44e85f0,01Ran@0,03Ind@1,RandomAgent,IndDecentralizingAgent,11,1,2,7,-1,7,03Ind@1|01Ran@0,"[quantity: (1, 5), time: (7, 11), unit_price: (1, 15)]",01Ran@0,03Ind@1,p1,03Ind@1,True,1,13,-1,01Ran@0:product(1.0),-1,-1
554,3a14da47-ddb5-487d-86fa-daf757529bc1,07Ran@3,BUYER,RandomAgent,_SystemAgent,31,3,44,7,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
555,44e0f88a-b8d8-47e9-898e-f644d9f13cc3,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,31,4,44,7,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
556,085e0f1b-d5cf-4c3f-8a4f-65fbc8490eba,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,17,10,16,7,-1,7,06Buy@3|05Buy@2,"[quantity: (1, 10), time: (7, 21), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
557,abe2f25b-912d-41a5-b8a1-8aadb278dae4,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,11,12,16,7,-1,7,06Buy@3|05Buy@2,"[quantity: (1, 12), time: (7, 11), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
558,2d44d2ca-0778-4ac2-8bc3-2cba89e22a23,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,9,1,2,7,-1,7,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (7, 9), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,13,-1,01Ran@0:product(1.0),-1,-1
559,ee866d25-4871-496d-9031-263b67b6c1b0,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,10,6,34,7,-1,7,07Ran@3|05Buy@2,"[quantity: (1, 6), time: (7, 11), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,14,-1,05Buy@2:product(1.0),-1,-1
560,15c8d0de-6738-452c-98c0-12a3c9e02714,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,31,5,10,7,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,31,,-1,-1
561,78c2910e-6f43-4925-a798-49f683d521a0,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,31,4,44,7,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
562,69ed8b4a-0e3b-4a21-9dd0-08d8cf386635,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,9,1,8,7,-1,7,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (7, 9), unit_price: (1, 15)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
563,36024744-7686-4b17-a846-1a8f3e8c7fae,07Ran@3,BUYER,RandomAgent,_SystemAgent,31,1,44,7,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
564,cc38f3f8-afe0-4925-93ae-f9d5a81d78e4,SELLER,01Ran@0,_SystemAgent,RandomAgent,31,4,10,7,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,31,,-1,-1
565,e52e5227-4ee2-44d5-83a2-1826ad08828c,SELLER,01Ran@0,_SystemAgent,RandomAgent,31,4,10,7,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,31,,-1,-1
566,527338b5-7f5f-477e-a3de-de1a963765b3,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,10,5,2,7,-1,7,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (7, 11), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
567,56447a38-ce47-4689-a06a-7f0f660994e7,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,31,4,44,7,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
568,df4f9253-1fbb-4268-9246-0ff930b38b08,00Buy@0,03Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,11,2,8,7,-1,7,03Ind@1|00Buy@0,"[quantity: (1, 5), time: (7, 11), unit_price: (1, 15)]",00Buy@0,03Ind@1,p1,03Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
569,fd53eef0-f24f-46f6-b2fc-c5bf89d838a5,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,31,1,44,7,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
570,69016c4b-bd41-4a71-8703-cd5c02e9fcb1,SELLER,01Ran@0,_SystemAgent,RandomAgent,31,2,10,7,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,31,,-1,-1
571,3669d47e-aec6-4a50-b38f-6baf34094b27,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,10,3,4,7,-1,7,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (7, 10), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,15,-1,01Ran@0:product(1.0),-1,-1
572,39b98e23-3661-42eb-be70-69b5b9c005f1,SELLER,01Ran@0,_SystemAgent,RandomAgent,31,3,10,7,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,31,,-1,-1
573,efb9482e-c8a0-4d9a-aab1-ff481ae2324a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,1,10,8,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,32,,-1,-1
574,5ca0d462-1a3a-4daa-9020-d097f0897076,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,3,44,8,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
575,a11a8239-e16b-47c7-8e2a-2d23520600db,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,11,2,34,8,-1,8,07Ran@3|05Buy@2,"[quantity: (1, 6), time: (8, 12), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,13,-1,05Buy@2:product(1.0),-1,-1
576,98a428e9-56e7-4018-9a97-c5db5687efd9,01Ran@0,03Ind@1,RandomAgent,IndDecentralizingAgent,12,1,2,8,-1,8,03Ind@1|01Ran@0,"[quantity: (1, 5), time: (8, 12), unit_price: (1, 15)]",01Ran@0,03Ind@1,p1,03Ind@1,True,1,13,-1,01Ran@0:product(1.0),-1,-1
577,b57c3444-d64a-44b7-b303-9d5e13219c8c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,5,10,8,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,32,,-1,-1
578,47e75cb4-fa05-4655-b0b7-fa79c12f944b,07Ran@3,BUYER,RandomAgent,_SystemAgent,32,3,44,8,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
579,d44dcf6c-8cd5-486d-80ee-ab328572a6b7,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,10,1,1,8,-1,8,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (8, 10), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
580,30f7a28f-6f9f-4316-972b-59265f9c55a7,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,17,12,16,8,-1,8,06Buy@3|05Buy@2,"[quantity: (1, 12), time: (8, 21), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
581,daa3ed88-94bc-44d6-8477-63712853ebce,SELLER,01Ran@0,_SystemAgent,RandomAgent,32,2,10,8,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,32,,-1,-1
582,8fb3b2ad-73f1-4834-958f-23cc38efcb28,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,9,3,30,8,-1,8,07Ran@3|05Buy@2,"[quantity: (1, 6), time: (8, 21), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,15,-1,05Buy@2:product(1.0),-1,-1
583,f19f485c-32b7-4ecb-a4c0-a85fef7877dc,07Ran@3,BUYER,RandomAgent,_SystemAgent,32,3,44,8,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
584,1f592148-f654-4737-999a-55fd3052aee3,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,2,44,8,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
585,93dbd3e8-aa4f-4d69-b30d-76e492a6ea96,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,8,5,17,8,-1,8,06Buy@3|05Buy@2,"[quantity: (1, 10), time: (8, 12), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
586,2949294e-6f34-4c01-8497-53755b0593ee,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,2,44,8,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
587,69288fb8-e562-4494-b701-5ea007461333,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,2,44,8,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
588,43d78d95-ad05-4cf4-b2df-c2d087181af8,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,1,10,8,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,32,,-1,-1
589,45c34ca3-0f26-4c0f-a71a-35587ffa1c98,07Ran@3,BUYER,RandomAgent,_SystemAgent,32,2,44,8,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
590,61a0a1d5-2165-475c-974f-44f68f6a95e9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,5,10,8,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,32,,-1,-1
591,1636730f-0b73-476e-9c71-694a65c69d77,01Ran@0,02Dec@1,RandomAgent,DecentralizingAgent,11,3,4,8,-1,8,02Dec@1|01Ran@0,"[quantity: (1, 5), time: (8, 11), unit_price: (1, 15)]",01Ran@0,02Dec@1,p1,02Dec@1,True,1,14,-1,01Ran@0:product(1.0),-1,-1
592,d1d53e15-ed25-40af-9aa9-c5d477f85316,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,32,3,44,8,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
593,f5b89c16-dcb2-4ce0-a474-2306ed1d5ab7,SELLER,01Ran@0,_SystemAgent,RandomAgent,32,4,10,8,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,32,,-1,-1
594,1d902a60-724a-47c4-81b4-d050e88b3f08,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,32,2,10,8,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,32,,-1,-1
595,deeb2fc5-da44-40a3-ab50-d8528a478036,03Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,15,5,34,9,-1,9,03Ind@1|05Buy@2,"[quantity: (1, 5), time: (14, 19), unit_price: (23, 46)]",03Ind@1,05Buy@2,p2,03Ind@1,False,2,17,15,,-1,-1
596,0f379409-64bf-4bc0-ae8c-4f4e7a0b2515,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,33,1,44,9,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
597,8f7b9757-5873-48ad-b8df-a5c77f423325,07Ran@3,BUYER,RandomAgent,_SystemAgent,33,3,44,9,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
598,894cddea-221d-4aa9-bf89-8fa3470bed82,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,4,10,9,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,33,,-1,-1
599,41ecc386-4a1d-4480-b117-9c42ffdc5c5e,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,12,7,31,9,-1,9,07Ran@3|05Buy@2,"[quantity: (1, 9), time: (9, 13), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,12,-1,05Buy@2:product(1.0),-1,-1
600,b3aa3cc3-614c-4c51-9137-6faedfe6f9b3,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,1,10,9,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,33,,-1,-1
601,a2841437-9ff5-4336-acf3-4deead7b7bb6,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,33,4,10,9,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,33,,-1,-1
602,bfcbd192-8c6e-45ec-a7b7-8787a2e40b20,SELLER,01Ran@0,_SystemAgent,RandomAgent,33,1,10,9,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,33,,-1,-1
603,ea81f093-1dc2-48e6-98f3-63b3815225e4,00Buy@0,03Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,13,2,8,9,-1,9,03Ind@1|00Buy@0,"[quantity: (1, 5), time: (9, 13), unit_price: (1, 15)]",00Buy@0,03Ind@1,p1,03Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
604,b87261b8-6b9d-45fb-a8b8-4f102288a2a0,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,14,5,29,9,-1,9,07Ran@3|05Buy@2,"[quantity: (1, 8), time: (9, 21), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,16,-1,05Buy@2:product(1.0),-1,-1
605,a41d88bd-0228-4a5a-84d8-50cc98eba8ee,SELLER,01Ran@0,_SystemAgent,RandomAgent,33,4,10,9,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,33,,-1,-1
