index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
50,17,0,0,0,10.0,20,10.0,24.845624018581784,22,35.77272727272727,11.906745689497823,19,9.68421052631579,26.35343208222633,38,26.394736842105264,55.000000000000014,11,55.0,0,1.6580000000000004,69344,42,11,1.0,693.3018642043996,False,0.20628409347103668,0,6.626000000000001,40997,469,0,0.0,4690.0,False,-0.24978796323542138,0,0.5960000000000001,88082,26,70,1.0,1479.458422747974,False,-0.00811040769895495,13,9.384000000000002,23661.0,891,0,0.0,22137.451000556368,False,-0.6121663744552845,25,5.787000000000001,74447,398,0,0.0,4738.884784420134,False,-0.2649214611131944,13,6.594000000000001,77225,1052,0,0.0,12525.89646535171,False,-0.20107991088433738,0,0.2,148023,0,12,0.0,660.0000000000002,False,0.0012283105331002693,11,4.468000000000002,103346,1315,0,0.0,34654.763188127625,False,-0.18558029847902885,0.25,625125,0.0,0.0,15,0,0,13,15,15.0,21,34,14,217.0,14.0,16,1,14,1094,1.9826523520168848,190.37264175486052
51,14,0,0,0,10.000000000000002,20,10.0,26.671131911797936,29,40.96551724137931,12.115176160116938,22,14.0,26.25811431039959,35,25.685714285714287,55.00000000000001,10,55.0,18,1.8380000000000003,69872,44,10,1.0,706.7113191179794,False,0.21553936370898155,0,6.626,40917,477,0,0.0,4770.000000000001,False,-0.2504803281809842,0,0.5960000000000001,88390,16,58,1.0,1129.4183278755495,False,-0.006625394604706125,0,9.371,22473.0,920,0,0.0,24537.4413588541,False,-0.6120324219477035,22,5.982000000000002,73591,398,0,0.0,4821.840111726541,False,-0.27271585864380943,13,6.711,76740,1074,0,0.0,13011.699195965592,False,-0.2033966220611975,0,0.2,148023,0,12,0.0,660.0000000000001,False,0.0012283105331002693,10,4.557000000000001,102240,1350,0,0.0,35448.45431903945,False,-0.19036635266334354,0.25,622246,0.0,0.0,11,0,0,8,13,12.5,24,32,16,165.0,13.0,13,1,16,634,1.8500599199905992,192.22270167485112
52,16,0,0,0,10.000000000000002,20,10.0,26.887228667973076,16,30.0,12.132623990157565,4,13.0,26.40391398807099,7,31.0,55.00000000000001,9,55.0,6,1.8800000000000003,70122,42,10,1.0,688.8722866797309,False,0.21971225560971144,0,6.626000000000001,40797,489,0,0.0,4890.000000000001,False,-0.2515188755993284,0,0.5960000000000001,87962,22,64,1.0,1368.0069660654917,False,-0.01007277121730525,0,9.371,22473.0,920,0,0.0,24736.25037453523,False,-0.6109223524001919,0,5.960000000000002,73591,398,0,0.0,4828.784348082711,False,-0.27268263295048517,7,6.7680000000000025,76597,1078,0,0.0,13078.968661389856,False,-0.2044431696280903,0,0.2,148023,0,12,0.0,660.0000000000001,False,0.0012283105331002693,9,4.637000000000001,101849,1357,0,0.0,35830.11128181234,False,-0.19171730203004522,0.25,621414,0.0,0.0,10,0,0,6,7,6.375,27,33,17,204.0,20.0,14,2,17,252,2.0022951979772188,194.22499687282834
53,17,0,0,0,10.000000000000002,20,10.0,26.815929593431207,1,11.0,12.546860304339818,8,22.0,26.718709822574333,16,30.75,55.00000000000001,11,55.0,0,1.8740000000000003,69993,46,19,1.0,969.502662275193,False,0.21990811159430176,0,6.626000000000001,40737,495,0,0.0,4950.000000000001,False,-0.2520381493085005,0,0.5960000000000001,88115,13,70,1.0,1226.8873060183928,False,-0.009152145742962527,4,9.411000000000003,22349.0,920,0,0.0,24670.65522595671,False,-0.6126733415265739,11,6.070000000000001,73366,398,0,0.0,4993.650401127247,False,-0.27404689715348546,5,6.811000000000001,76386,1086,0,0.0,13625.890290513042,False,-0.20384546420362937,0,0.2,148023,0,12,0.0,660.0000000000001,False,0.0012283105331002693,11,4.738000000000001,101127,1373,0,0.0,36684.788586394556,False,-0.19370595937668447,0.25,620096,0.0,0.0,10,0,0,12,9,9.0,23,35,17,223.0,3.0,16,1,17,375,2.0217125269700773,196.24670939979842
54,17,0,0,0,10.000000000000002,20,10.0,25.965626916873838,43,22.0,12.575137163434054,2,15.0,27.95581038812893,44,33.54545454545455,55.0,12,55.0,12,1.9940000000000004,70429,45,10,1.0,709.6562691687384,False,0.2252060328282134,12,6.746000000000003,40447,506,0,0.0,5060.000000000001,False,-0.256105793363682,0,0.5960000000000001,87905,27,78,1.0,1681.9326255034498,False,-0.008956466780366653,0,9.407000000000002,21643.0,939,0,0.0,24381.723674944533,False,-0.6221706588927473,7,6.129000000000001,73317,398,0,0.0,5004.904591046753,False,-0.2744619449046098,37,7.176000000000001,74958,1088,0,0.0,13681.74923381625,False,-0.21724314009523232,0,0.2,148023,0,12,0.0,660.0,False,0.0012283105331002693,12,4.847000000000001,99409,1417,0,0.0,39613.3833199787,False,-0.19541818803956681,0.25,616131,0.0,0.0,11,0,0,10,11,11.0,24,34,15,214.0,6.0,15,2,15,936,1.994989987986628,198.24169938778505
55,15,0,0,0,10.000000000000002,20,10.0,25.89765954188811,1,11.0,12.278063781337506,5,3.0,28.161866979546893,6,35.666666666666664,54.99999999999999,11,55.0,0,1.9820000000000002,70310,48,19,1.0,972.0555312958743,False,0.22541719775064356,0,6.734000000000001,40377,513,0,0.0,5130.000000000001,False,-0.2567116126910495,0,0.5960000000000001,87894,18,88,1.0,1546.6274845116866,False,-0.009834795391791551,5,9.457,21484.0,939,0,0.0,24317.902309832934,False,-0.6243025957596321,0,6.122000000000002,73317,398,0,0.0,4886.669384972328,False,-0.27502765818043684,6,7.199000000000002,74884,1093,0,0.0,13419.923713001894,False,-0.21920400899033557,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,11,4.945000000000001,98951,1423,0,0.0,40074.33671189523,False,-0.19695373348396364,0.25,615240,0.0,0.0,12,0,0,7,10,10.0,25,32,14,164.0,15.0,14,1,14,211,1.8621475549880415,200.1038469427731
56,14,0,0,0,10.000000000000002,20,10.0,26.062604052640925,5,32.6,12.365323975611693,42,12.666666666666666,27.979670915084316,9,23.88888888888889,54.999999999999986,10,55.0,0,1.9820000000000002,70344,50,25,1.0,1151.5651013160232,False,0.2275592846253096,1,6.744000000000002,40281,521,0,0.0,5210.000000000001,False,-0.25768092361483735,0,0.5960000000000001,88355,9,69,1.0,1087.770790790975,False,-0.0072487895274547486,13,9.582,20908.0,943,0,0.0,24577.035621640392,False,-0.6292880040780342,9,6.2120000000000015,72976,412,0,0.0,5094.513477952018,False,-0.2772963250210428,0,7.193000000000001,74466,1121,0,0.0,13861.528176660708,False,-0.22109105091501177,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,10,5.034000000000001,98528,1432,0,0.0,40066.88875040074,False,-0.19983367612285555,0.25,613881,0.0,0.0,15,0,0,9,11,11.0,21,30,15,171.0,6.0,12,2,15,824,1.9514931910089217,202.055340133782
57,15,0,0,0,10.000000000000002,20,10.0,26.57478626422376,18,31.77777777777778,11.430677867960194,24,4.874999999999999,27.378025649081554,14,19.214285714285715,54.999999999999986,11,55.0,0,1.9820000000000004,70815,49,18,1.0,968.3461527560278,False,0.23412620214248883,1,6.753000000000001,40157,532,0,0.0,5320.000000000001,False,-0.25887525314593324,0,0.5960000000000001,87825,17,78,1.0,1343.364240192699,False,-0.01174027203180031,23,9.799000000000001,20117.0,943,0,0.0,25060.023447163006,False,-0.6354244458437764,12,6.323000000000002,72560,415,0,0.0,4743.73131520348,False,-0.2829555156639483,2,7.213000000000001,74342,1142,0,0.0,13053.834125210542,False,-0.22614217028922914,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,11,5.134000000000001,98014,1446,0,0.0,39588.62508857193,False,-0.20491653195101633,0.25,611853,0.0,0.0,12,0,0,12,13,13.0,19,31,13,198.0,19.0,13,2,13,803,2.1599636409664527,204.21530377474846
58,13,0,0,0,10.000000000000002,20,10.0,26.839051033905665,11,31.181818181818183,10.299258307824978,63,7.190476190476191,27.51790547923569,18,28.944444444444443,54.99999999999999,10,55.0,0,1.9820000000000002,71048,50,17,1.0,956.2638675763965,False,0.23805466106638398,0,6.752000000000001,40067,541,0,0.0,5410.000000000001,False,-0.25965416370969135,0,0.5960000000000001,87749,17,70,1.0,1177.2119491241447,False,-0.013516706408160169,45,10.226000000000003,18197.0,944,0,0.0,25336.06417600695,False,-0.655324160360885,6,6.371000000000001,72383,415,0,0.0,4274.192197747366,False,-0.28689585650975896,12,7.331000000000002,73686,1205,0,0.0,12410.606260929098,False,-0.23549723801241562,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,10,5.223000000000002,97282,1464,0,0.0,40286.21362160105,False,-0.20750277172455792,0.25,608435,0.0,0.0,14,0,0,9,12,12.0,23,32,9,191.0,0.0,13,0,9,777,2.0991194819798693,206.31442325672833
59,9,0,0,0,10.000000000000002,20,10.0,26.839051033905665,0,,10.941480677872576,8,28.0,27.632098455799756,40,28.15,54.999999999999986,12,55.0,0,1.9820000000000002,70928,52,27,1.0,1244.654377915453,False,0.2384734597295922,0,6.752000000000001,39987,549,0,0.0,5490.000000000001,False,-0.2603465286552542,0,0.5960000000000001,87749,7,80,1.0,1063.1918114671457,False,-0.014153348977826738,8,10.261000000000001,18149.0,944,0,0.0,25336.06417600695,False,-0.6558601857327526,11,6.475000000000002,71784,423,0,0.0,4628.2463267401,False,-0.29093383639036896,29,7.609000000000002,72779,1205,0,0.0,13184.484216836454,False,-0.24047385088737688,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,12,5.333000000000001,95879,1504,0,0.0,41558.67607752283,False,-0.2126776627088876,0.25,605278,0.0,0.0,8,0,0,8,13,13.0,23,31,15,116.0,0.0,9,0,15,200,1.737315961974673,208.051739218703
60,15,0,0,0,10.000000000000002,20,10.0,27.447694329163348,20,32.7,10.962395458956323,4,12.0,27.194146991360686,22,23.227272727272727,54.99999999999998,10,55.0,0,1.9820000000000002,71482,52,17,1.0,986.610803595777,False,0.24582946015955354,0,6.752000000000001,39887,559,0,0.0,5590.000000000001,False,-0.2612119848372077,0,0.5960000000000001,87212,14,90,1.0,1370.883311914356,False,-0.018432107294890074,4,10.293000000000001,17944.0,947,0,0.0,25992.96652971769,False,-0.6544815823373068,13,6.594000000000001,71302,427,0,0.0,4680.94286097435,False,-0.29529409832932535,9,7.670000000000003,72612,1205,0,0.0,13209.686528042368,False,-0.24195133765206855,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,10,5.421000000000001,95156,1526,0,0.0,41498.268308816405,False,-0.21776100482275068,0.25,603618,0.0,0.0,12,0,0,13,11,11.0,19,32,11,216.0,0.0,15,0,11,854,1.7391461789957248,209.79088539769873
61,11,0,0,0,10.000000000000002,20,10.0,28.011435427453662,25,31.92,11.282633565954965,20,14.2,28.3422809605977,77,31.31168831168831,54.99999999999998,7,55.0,8,2.0620000000000007,71960,54,10,1.0,820.1143542745367,False,0.25266226744564524,0,6.752000000000001,39807,567,0,0.0,5670.000000000001,False,-0.2619043497827705,0,0.5960000000000001,86758,21,99,1.0,1705.2208670060686,False,-0.02163520755904052,19,10.479,17238.0,955,0,0.0,26750.920833218246,False,-0.6581335103340206,12,6.701000000000001,70661,447,0,0.0,5043.33720398187,False,-0.2996940832911557,65,8.311000000000002,68606,1205,0,0.0,13595.573446975734,False,-0.27843956781764895,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,7,5.481,92631,1603,0,0.0,45432.676379838114,False,-0.22152554690243667,0.25,595684,0.0,0.0,10,0,0,7,16,16.0,21,28,15,143.0,14.0,10,1,15,766,1.5690370480297133,211.35992244572844
62,15,0,0,0,10.000000000000002,20,10.0,27.916663348625427,1,11.0,14.11988003991259,14,51.0,27.46056627191918,22,17.5,54.99999999999998,8,55.0,0,2.0540000000000003,71890,51,20,1.0,1068.3332669725087,False,0.25359885471563276,1,6.762000000000002,39663,580,0,0.0,5800.000000000001,False,-0.263271770550257,0,0.5960000000000001,87461,12,95,1.0,1676.3885639752011,False,-0.013945657278916352,0,10.46,17238.0,955,0,0.0,26660.413497937283,False,-0.6586388668762156,11,6.799000000000002,69718,457,0,0.0,6452.785178240054,False,-0.30197421470493085,11,8.356,68184,1209,0,0.0,17070.93496825432,False,-0.2658494417840292,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,8,5.554000000000001,92107,1625,0,0.0,44623.42019186867,False,-0.22779281980998753,0.25,594284,0.0,0.0,11,0,0,9,10,10.0,22,31,15,185.0,14.0,14,1,15,914,1.5960712539963424,212.9559936997248
63,15,0,0,0,10.0,20,10.0,29.359950469127313,19,41.63157894736842,14.461741448511969,47,15.74468085106383,27.071087225760262,82,25.914634146341463,54.999999999999986,10,55.0,0,2.0540000000000003,72601,49,11,1.0,812.9594551604005,False,0.2636954931815934,0,6.761000000000003,39543,592,0,0.0,5920.0,False,-0.26431031796860127,0,0.5960000000000001,87825,2,92,1.0,1389.2001142013557,False,-0.011484342954608998,34,10.8,15379.0,974,0,0.0,28596.591756930004,False,-0.6685878425150198,19,6.978000000000002,68059,504,0,0.0,7288.717690050033,False,-0.3138500220569659,63,8.975000000000001,64290,1209,0,0.0,17484.24541125097,False,-0.3011347000925782,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,10,5.646000000000002,89772,1707,0,0.0,46210.34589437277,False,-0.23819659078236374,0.25,585492,0.0,0.0,11,0,0,8,17,17.0,25,33,18,189.0,15.0,14,1,18,1355,1.6401959429495037,214.5961896426743
64,18,0,0,0,10.0,20,10.0,29.417323882292244,16,30.0,15.857839431350314,54,21.055555555555557,28.400818993698856,101,32.25742574257426,54.999999999999986,5,55.0,5,2.1040000000000005,72836,51,10,1.0,804.1732388229225,False,0.26768709638432253,0,6.761000000000002,39463,600,0,0.0,6000.0,False,-0.26500268291416407,0,0.5960000000000001,88366,8,77,1.0,1456.392227272312,False,-0.005067716602982203,29,11.056000000000001,14509.0,974,0,0.0,28652.473461352645,False,-0.677991281428102,2,6.979000000000003,67904,507,0,0.0,8039.924591694609,False,-0.31173900445117936,99,9.902000000000001,53936,1260,0,0.0,19980.877683501396,False,-0.388269597020596,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,5,5.686000000000002,86453,1808,0,0.0,51348.68074060753,False,-0.24325718008042221,0.25,571490,0.0,0.0,12,0,0,9,18,17.3125,26,35,13,202.0,14.0,16,2,13,1221,1.6753667769953609,216.27155641966965
65,13,0,0,0,10.0,20,10.0,29.190850270560972,2,11.0,15.041037382422589,85,12.83529411764706,29.067665877060055,112,31.178571428571427,54.99999999999999,10,55.0,0,2.0990000000000006,72717,54,19,1.0,1094.6261551406585,False,0.26814105339120925,1,6.771000000000002,39379,607,0,0.0,6070.0,False,-0.2658508299724785,0,0.5960000000000001,88696,0,79,1.0,1188.2419532113845,False,-0.0028797854044123215,77,11.797000000000002,10278.0,974,0,0.0,28431.888163526386,False,-0.7264713440639301,26,7.237000000000002,66743,518,0,0.0,7791.257364094901,False,-0.32403872994471394,86,10.663000000000004,45996,1334,0,0.0,20064.743868151734,False,-0.4638484614111265,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,10,5.781000000000001,82752,1920,0,0.0,55809.918483955305,False,-0.2531807219902838,0.25,554584,0.0,0.0,13,0,0,8,25,25.0,25,33,8,185.0,0.0,13,0,8,563,1.281698672042694,217.55325509171234
66,8,0,0,0,10.0,20,10.0,29.067421966092937,1,11.0,17.39807324920271,22,47.72727272727273,28.987229128269224,96,28.635416666666668,54.999999999999986,13,55.0,0,2.0990000000000006,72648,52,28,1.0,1333.8878150506023,False,0.2690174286868486,0,6.770000000000001,39259,619,0,0.0,6190.0,False,-0.2668893773908227,0,0.5960000000000001,89735,0,58,0.1,1009.0882484537572,False,0.007722608257324247,0,11.720000000000002,10278.0,974,0,0.0,28311.66899497452,False,-0.7271425995277699,47,7.681000000000002,63730,526,0,0.0,9151.386529080626,False,-0.3463632571502635,49,11.067000000000002,42979,1348,0,0.0,23452.602739925253,False,-0.4765093025907635,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,13,5.901000000000002,79710,2016,0,0.0,58438.25392259075,False,-0.26484179116496903,0.1375,546362,0.0,0.0,12,0,0,8,17,17.0,18,26,7,89.0,0.0,8,0,7,1261,1.1215623100288212,218.67481740174117
67,7,0,0,0,10.000000000000002,20,10.0,28.932229174756614,1,11.0,17.999015851654868,5,51.0,29.554591177416654,93,32.38709677419355,54.99999999999999,8,55.0,0,2.099,72558,51,38,1.0,1609.4247086407513,False,0.2698442586384709,1,6.780000000000001,39135,630,0,0.0,6300.000000000001,False,-0.2680837069219185,0,0.5960000000000001,89979,0,54,0.1,971.9468559893628,False,0.01024002130694919,0,11.720000000000004,10278.0,974,0,0.0,28179.99121621294,False,-0.7278778352603467,18,7.814000000000003,63005,531,0,0.0,9557.477417228734,False,-0.3513579897932616,75,11.768000000000006,37656,1348,0,0.0,24262.673368030763,False,-0.5235707152657354,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,8,5.968000000000001,76554,2109,0,0.0,62330.632793171724,False,-0.27300675303139027,0.1375,537188,0.0,0.0,10,0,0,5,18,18.0,20,25,8,92.0,0.0,7,0,8,455,1.1336448779911734,219.80846227973234
68,8,0,0,0,10.0,20,10.0,28.78436829647611,1,11.0,17.484676246266872,38,14.078947368421053,28.324138838308507,56,17.303571428571427,54.99999999999999,11,55.0,0,2.0990000000000006,72449,53,47,1.0,1882.8653099343771,False,0.2703240727496786,0,6.779000000000001,39055,638,0,0.0,6380.0,False,-0.26877607186748137,0,0.5960000000000001,90173,0,50,0.1,874.2338123133436,False,0.011860866866447895,33,12.05,9486.0,974,0,0.0,28035.974720767732,False,-0.7375263840578923,34,8.136000000000001,60951,531,0,0.0,9284.36308676771,False,-0.3723200587230376,22,11.913,36550,1386,0,0.0,24233.761277325884,False,-0.5342926800828418,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,11,6.070000000000001,75339,2165,0,0.0,61321.76058493792,False,-0.28461115675490506,0.1375,532026,0.0,0.0,12,0,0,4,15,15.0,20,24,10,91.0,12.0,7,1,10,416,1.9334928939933889,221.74195517372573
69,10,0,0,0,10.0,20,10.0,29.825323078169365,15,37.4,17.484676246266872,0,,28.23268583050659,64,27.515625,54.99999999999999,10,55.0,0,2.0990000000000006,72889,54,43,1.0,1822.4888923612828,False,0.27741755571254123,1,6.7890000000000015,38951,647,0,0.0,6470.0,False,-0.2697973101621865,0,0.5960000000000001,90162,0,51,0.1,891.7184885596105,False,0.011835655115466685,0,12.017000000000001,8936.0,988,0,0.0,29467.419201231332,False,-0.7356757314444134,31,8.412,59596,531,0,0.0,9284.36308676771,False,-0.38528644181985,33,12.221000000000005,35368,1386,0,0.0,24233.761277325884,False,-0.5456035766292864,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,10,6.159,73378,2229,0,0.0,62930.65671619919,False,-0.2924166783101984,0.1375,527303,0.0,0.0,12,0,0,6,17,17.0,19,25,11,118.0,25.0,8,2,11,750,1.1462335690157488,222.88818874274148
70,11,0,0,0,10.0,20,10.0,32.03487382959013,32,39.75,17.484676246266872,0,,28.17067190041669,103,27.864077669902912,54.999999999999986,11,55.0,0,2.0990000000000006,74051,55,21,1.0,1222.7323504213928,False,0.2923401273122514,0,6.788000000000002,38861,656,0,0.0,6560.0,False,-0.27057622072594467,0,0.5960000000000001,90162,0,51,0.0,891.7184885596105,False,0.011835655115466685,0,12.017000000000001,7664.0,1020,0,0.0,32675.571306181937,False,-0.7319673733294884,30,8.681000000000003,57976,531,0,0.0,9284.36308676771,False,-0.4007886858175151,73,12.918000000000003,30212,1386,0,0.0,24233.761277325884,False,-0.594942817402102,0,0.2,148023,0,12,0.0,659.9999999999998,False,0.0012283105331002693,11,6.259000000000001,70276,2332,0,0.0,65694.00687177172,False,-0.3040270806305832,0.125,517225,0.0,0.0,10,0,0,9,24,24.0,18,27,9,127.0,26.0,9,2,9,1472,1.120362040004693,224.00855078274617
71,9,0,0,0,10.0,20,10.0,32.67247367537863,32,35.25,17.484676246266872,0,,28.211162827533684,8,31.0,54.99999999999999,13,55.0,11,2.2090000000000005,74804,55,10,1.0,876.7247367537864,False,0.3023793531299551,0,6.788000000000001,38761,666,0,0.0,6660.0,False,-0.27144167690789817,0,0.5960000000000001,89622,8,61,1.0,1327.9450404253082,False,0.008241083220313769,0,12.017000000000001,7076.0,1034,0,0.0,33783.337780341506,False,-0.7323483618822223,4,8.691000000000003,57900,531,0,0.0,9284.36308676771,False,-0.4015159515853068,4,12.885000000000002,30184,1386,0,0.0,24233.761277325884,False,-0.5952107574218147,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,13,6.378000000000002,69713,2340,0,0.0,66014.12101642882,False,-0.30674652591792995,0.25,516083,0.0,0.0,10,0,0,8,10,9.785714285714285,17,25,12,94.0,24.0,7,2,12,740,1.1160776520264335,225.1246284347726
72,12,0,0,0,10.0,20,10.0,33.784767082284574,35,38.4,21.410856979049402,38,48.3421052631579,28.211162827533684,0,,54.99999999999999,13,55.0,25,2.448000000000001,75245,53,10,1.0,867.8476708228458,False,0.3099358495389095,0,6.788000000000001,38641,678,0,0.0,6780.0,False,-0.27248022432624236,0,0.5960000000000001,91139,8,33,1.0,976.8364169669069,False,0.023221269134804202,0,12.017,6052.0,1059,0,0.0,35778.06834013936,False,-0.7326457970019468,0,8.687000000000001,57075,546,0,0.0,11690.327910560974,False,-0.3978989296247836,0,12.881000000000004,29172,1409,0,0.0,30167.897483480607,False,-0.576502150776162,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,13,6.495000000000001,69400,2340,0,0.0,66014.12101642882,False,-0.3088589500765035,0.25,514747,0.0,0.0,12,0,0,7,9,8.23076923076923,19,26,15,136.0,41.0,9,3,15,2037,1.2479880719911307,226.37261650676373
73,15,0,0,0,10.0,20,10.0,33.681123742997855,10,32.0,22.042526350879267,5,56.0,28.24844687198782,5,32.0,55.0,7,55.0,0,2.423000000000001,75465,53,10,1.0,866.8112374299785,False,0.3137348868626345,0,6.788000000000001,38541,688,0,0.0,6880.0,False,-0.27334568050819585,0,0.5960000000000001,91099,8,38,1.0,1107.0649912773952,False,0.023501725282962266,0,12.017000000000001,6052.0,1059,0,0.0,35668.310043834725,False,-0.7332586431643658,5,8.737000000000002,56735,551,0,0.0,12145.432019334476,False,-0.3989749762235075,0,12.881000000000004,29172,1409,0,0.0,31057.91962838889,False,-0.5722437123645281,0,0.2,148023,0,12,0.0,660.0,False,0.0012283105331002693,7,6.552000000000002,69119,2345,0,0.0,66242.60791481144,False,-0.30998438319640337,0.25,514206,0.0,0.0,12,0,0,7,5,5.0,23,30,16,150.0,54.0,11,4,16,800,1.469729637959972,227.8423461447237
74,16,0,0,0,10.0,20,10.0,33.82103899296257,15,35.266666666666666,23.183872916975286,15,41.93333333333333,28.24844687198782,0,,54.99999999999999,13,55.0,4,2.4630000000000005,75773,54,10,1.0,878.2103899296258,False,0.3191647516134667,1,6.798000000000002,38437,697,0,0.0,6970.0,False,-0.274366918802901,0,0.5960000000000001,91493,6,33,1.0,967.9940402179598,False,0.0271250839785252,0,12.017000000000001,5758.0,1066,0,0.0,36053.2275664981,False,-0.7343925740022217,0,8.732000000000003,56680,552,0,0.0,12797.497850170357,False,-0.39638138462708317,0,12.881000000000004,28598,1423,0,0.0,32990.65116085583,False,-0.5684890519666996,0,0.2,148023,0,12,0.0,659.9999999999999,False,0.0012283105331002693,13,6.675000000000002,68823,2345,0,0.0,66242.60791481144,False,-0.3119820750524346,0.25,513585,0.0,0.0,11,0,0,9,7,6.571428571428571,21,30,13,148.0,52.0,12,4,13,1123,1.4992266109911725,229.34157275571488
75,13,0,0,0,10.0,20,10.0,33.82103899296257,0,,25.128168557365058,20,48.0,28.19335461540632,1,3.0,54.99999999999999,14,55.0,0,2.4590000000000005,75693,52,20,1.0,1196.4207798592515,False,0.3205339932136053,0,6.797000000000001,38317,709,0,0.0,7090.0,False,-0.27540546622124523,0,0.5960000000000001,92453,0,19,0.6,477.4352025899361,False,0.03510650825585121,0,12.017000000000001,5758.0,1066,0,0.0,36053.2275664981,False,-0.7343925740022217,1,8.742,56089,562,0,0.0,14122.030729239163,False,-0.3956994156551652,0,12.881000000000006,28188,1433,0,0.0,36008.665542704126,False,-0.5579723373809623,0,0.2,148353,0,6,0.0,329.99999999999994,False,0.0023418887636582056,8,6.742000000000002,68672,2346,0,0.0,66141.60992774322,False,-0.31334198349291287,0.2,513523,0.0,0.0,13,0,0,9,5,5.0,18,27,12,121.0,29.0,10,3,12,1490,1.306450798001606,230.64802355371648
