index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,11,0,0,0,10.000000000000002,20,10.0,26.654488634359822,8,10.0,29.61286426585134,0,,5.293261961059803,0,,41.0,10,41.0,0,4.385000000000001,46798,9,12,1.0,409.85386361231787,False,0.15859219926067086,0,0.6590000000000001,48284,16,24,1.0,799.7077272246357,False,0.2000259770665365,0,5.177000000000001,24310.0,781,39,0.0,21972.057329803225,False,-0.36659197715703085,0,0.2,47582,229,275,1.0,14247.415570377518,False,-0.018273853542660992,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,10,4.620000000000002,69025,834,0,0.0,4414.580475523875,False,-0.11162852178439404,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,385317,0.0,0.1,8,0,0,4,3,3.0,15,19,7,93.0,30.0,6,5,7,280,1.2368910117074847,154.81985045969486
53,7,0,0,0,10.000000000000002,20,10.0,26.109340650076906,24,20.0,29.61286426585134,0,,5.293261961059803,0,,41.0,8,41.0,0,4.385000000000001,46658,13,22,1.0,704.4054943016919,False,0.15877154347286962,0,0.6590000000000001,48704,12,10,1.0,381.0934065007691,False,0.2052194213130811,0,5.177000000000001,24310.0,781,39,0.0,21546.296754078263,False,-0.3704122393037267,0,0.2,47102,243,285,1.0,14784.23609373632,False,-0.022070956017727444,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,8,4.690000000000001,68921,834,0,0.0,4414.580475523875,False,-0.11292555482132208,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,385013,0.0,0.1,7,0,0,5,3,3.0,12,17,4,75.0,6.0,5,2,4,680,1.1187029806897044,155.93855344038457
54,4,0,0,0,10.000000000000002,20,10.0,26.28186988256988,16,29.125,29.61286426585134,0,,5.293261961059803,0,,41.0,12,41.0,0,4.385000000000001,46658,9,30,1.0,878.4560964770964,False,0.1609166616933754,4,0.6990000000000001,48874,16,10,1.0,422.8186988256988,False,0.20992406392597418,0,5.177000000000001,23904.0,795,39,0.0,22048.988263011255,False,-0.37318760082719066,0,0.2,47042,235,295,1.0,14912.034380830068,False,-0.02200098359028365,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,12,4.802000000000001,68723,834,0,0.0,4414.580475523875,False,-0.1153949061800889,0,2.459000000000001,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,384519,0.0,0.1,7,0,0,4,5,4.285714285714286,11,15,10,18.0,9.0,1,3,10,260,0.9875653376802802,156.92611877806485
55,10,0,0,0,10.000000000000002,20,10.0,26.4775088787583,33,27.96969696969697,29.61286426585134,0,,5.293261961059803,0,,41.0,10,41.0,0,4.385000000000001,46633,7,35,1.0,996.7128107565405,False,0.16175790395075718,18,0.8750000000000002,49134,18,10,1.0,444.77508878758306,False,0.2166035037687346,0,5.177000000000001,23470.0,809,39,0.0,22575.206389283667,False,-0.37625433933956937,0,0.2,46553,244,305,1.0,15492.435767501684,False,-0.025568554236041204,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,10,4.8900000000000015,68585,834,0,0.0,4414.580475523875,False,-0.11711596924832032,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,383693,0.0,0.1,8,0,0,7,5,4.285714285714286,11,18,14,75.0,45.0,5,5,14,255,1.4040500931441784,158.33016887120903
56,14,0,0,0,10.000000000000002,20,10.0,26.4775088787583,0,,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,9,41.0,0,4.385000000000001,46503,10,45,1.0,1291.4878995441236,False,0.16218649584096384,0,0.8570000000000002,49064,15,20,1.0,679.550177575166,False,0.2177715765433602,0,5.177000000000001,23470.0,809,39,0.0,22575.206389283667,False,-0.37625433933956937,0,0.2,46553,234,315,1.0,15523.789321372613,False,-0.025287225240716697,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,9,4.9700000000000015,68459,834,0,0.0,4414.580475523875,False,-0.11868737465844466,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,383367,0.0,0.1,6,0,0,10,3,3.0,13,23,13,125.0,57.0,10,4,13,200,1.4364573890343308,159.76662626024336
57,13,0,0,0,10.000000000000002,20,10.0,26.58134251883338,11,29.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,7,41.0,0,4.385000000000001,46443,6,55,1.0,1521.973838535836,False,0.16354819983898833,0,0.8570000000000002,49243,19,19,1.0,695.0455078578343,False,0.22237478749609108,0,5.177000000000001,23151.0,820,39,0.0,22951.602571811578,False,-0.37860165663079115,0,0.2,46553,224,325,1.0,15578.401610620363,False,-0.02479720039282568,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,7,5.0310000000000015,68379,834,0,0.0,4414.580475523875,False,-0.11968509237915853,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,383087,0.0,0.1,6,0,0,10,2,2.0,10,20,15,111.0,48.0,7,6,15,519,1.2929217917844653,161.05954805202782
58,15,0,0,0,10.000000000000002,20,10.0,26.3320997829789,45,25.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,11,41.0,0,4.385000000000001,47368,5,30,1.0,839.962993489367,False,0.17794329406060488,0,0.8570000000000002,49243,20,19,1.0,700.3098958765992,False,0.22243966940122514,0,5.177000000000001,22455.0,844,39,0.0,23379.193923202394,False,-0.38725509723635776,0,0.2,46124,235,335,1.0,16108.35297806024,False,-0.02774071335456679,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,11,5.134000000000001,68213,834,0,0.0,4414.580475523875,False,-0.1217553566496398,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,382721,0.0,0.1,12,0,0,10,3,3.0,9,19,13,126.0,39.0,7,8,13,1325,1.251095239073038,162.31064329110086
59,13,0,0,0,10.000000000000002,20,10.0,26.921877132751444,71,29.056338028169016,29.61286426585134,0,,5.293261961059803,0,,41.000000000000014,8,41.0,17,4.555000000000001,48275,4,10,1.0,309.21877132751445,False,0.19375901268613374,5,0.9070000000000003,49619,21,10,1.0,479.21877132751445,False,0.22898295214729866,0,5.177000000000001,21377.0,880,39,0.0,24846.153583189473,False,-0.39343771460062565,0,0.2,45139,260,345,1.0,17216.126226234086,False,-0.0354772967999956,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,8,5.203000000000002,68111,834,0,0.0,4414.580475523875,False,-0.12302744674354998,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,381839,0.0,0.1,9,0,0,7,6,5.235294117647059,11,18,16,90.0,39.0,5,8,16,1278,1.2314189914613962,163.54206228256226
60,16,0,0,0,10.000000000000002,20,10.0,26.56595108555621,16,20.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,12,41.0,0,4.538000000000001,48175,4,20,1.0,571.3190217111243,False,0.19452437848740572,6,0.9620000000000002,49695,21,10,1.0,475.6595108555622,False,0.23081243696979914,0,5.177000000000001,21377.0,880,39,0.0,24532.938661657667,False,-0.39624812772182844,0,0.2,44819,266,355,1.0,17579.10980313518,False,-0.03796290823401778,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,12,5.315000000000001,67917,834,0,0.0,4414.580475523875,False,-0.1254469122162811,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,381301,0.0,0.1,6,0,0,9,5,4.375,10,19,15,99.0,69.0,8,8,15,200,1.693600540049374,165.23566282261163
61,15,0,0,0,10.000000000000002,20,10.0,27.046003433551938,34,31.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,9,41.0,0,4.538000000000001,48075,4,30,1.0,851.3801030065581,False,0.19551110580747064,24,1.1960000000000002,49954,21,10,1.0,480.46003433551937,False,0.23725578686109483,0,5.177000000000001,20323.0,914,39,0.0,25874.948844634673,False,-0.4031211969291987,0,0.2,44819,256,365,1.0,17732.472336025035,False,-0.03658681774437374,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,9,5.393000000000001,67793,834,0,0.0,4414.580475523875,False,-0.1269933746833876,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,380282,0.0,0.1,6,0,0,9,5,4.411764705882353,12,21,18,117.0,33.0,9,6,18,200,1.4947125650942326,166.73037538770586
62,18,0,0,0,10.000000000000002,20,10.0,26.752927577034445,29,23.896551724137932,29.61286426585134,0,,5.293261961059803,0,,41.000000000000014,10,41.0,0,4.538000000000001,48658,2,12,1.0,341.03513092441335,False,0.20359184513944656,0,1.1720000000000004,49864,23,19,1.0,738.3056239636545,False,0.23821520895220058,0,5.177000000000001,19735.0,933,39,0.0,26115.383135741336,False,-0.41151583576429057,0,0.2,44714,256,375,1.0,17953.57355941507,False,-0.03648720874833949,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,10,5.484000000000001,67649,834,0,0.0,4414.580475523875,False,-0.12878926658067255,0,2.459000000000001,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,379938,0.0,0.1,9,0,0,6,3,3.0,15,21,10,126.0,48.0,7,11,10,893,2.5228797094896436,169.2532550971955
63,10,0,0,0,10.0,20,10.0,26.752927577034445,0,,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,13,41.0,0,4.538,48548,3,22,1.0,618.5644066947577,False,0.20430087513489065,0,1.1720000000000002,49774,22,29,1.0,995.8348997339989,False,0.23917073257578436,0,5.177000000000001,19735.0,933,39,0.0,26115.383135741336,False,-0.41151583576429057,0,0.2,44714,246,385,1.0,17982.17292630324,False,-0.036230592506790324,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,13,5.604000000000001,67425,834,0,0.0,4414.580475523875,False,-0.1315828761986714,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,379514,0.0,0.1,7,0,0,8,4,4.0,10,18,12,60.0,15.0,5,5,12,200,1.2240786701440811,170.4773337673396
64,12,0,0,0,10.0,20,10.0,26.982130619596216,16,31.0,29.61286426585134,0,,5.293261961059803,0,,41.0,14,41.0,0,4.538000000000001,48458,2,32,1.0,883.4281798270789,False,0.20534679410174125,0,1.1720000000000002,50160,23,23,1.0,850.589004250713,False,0.24689527723447346,0,5.177000000000001,19735.0,933,39,0.0,26329.22957445147,False,-0.40959703561794314,0,0.2,44218,252,395,1.0,18496.578301149526,False,-0.04051595092644532,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,14,5.731000000000002,67169,834,0,0.0,4414.580475523875,False,-0.13477557290495576,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,379058,0.0,0.1,8,0,0,8,4,4.0,13,21,10,114.0,27.0,8,4,10,696,1.4530081413686275,171.93034190870821
65,10,0,0,0,10.0,20,10.0,27.09628439314714,16,29.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,7,41.0,0,4.538000000000001,48792,5,26,1.0,754.5033942218256,False,0.21199072437355898,0,1.1720000000000002,50090,20,33,1.0,1094.1773849738556,False,0.24817197102435176,0,5.177000000000001,19271.0,949,39,0.0,26869.27559546484,False,-0.4130780669418488,0,0.2,44218,242,405,1.0,18550.5108508114,False,-0.04003202524216311,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,7,5.787000000000001,67093,834,0,0.0,4414.580475523875,False,-0.13572340473963393,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,378782,0.0,0.1,7,0,0,6,2,2.0,12,18,8,75.0,30.0,5,5,8,664,1.171097805723548,173.10143971443176
66,8,0,0,0,10.0,20,10.0,27.025579518759027,39,26.564102564102566,29.61286426585134,0,,5.293261961059803,0,,41.0,6,41.0,0,4.538,49204,6,18,1.0,546.4604313376625,False,0.21958219861640246,0,1.1720000000000002,50514,19,22,1.0,784.5627494126986,False,0.25480739911524436,0,5.177000000000001,18749.0,967,39,0.0,27288.63710100818,False,-0.41868281978134936,0,0.2,43704,253,415,1.0,19126.81028857434,False,-0.0440850415568306,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,6,5.840000000000002,67035,834,0,0.0,4414.580475523875,False,-0.13644675008715149,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,378524,0.0,0.1,10,0,0,6,2,2.0,12,18,7,75.0,9.0,5,3,7,1236,1.1506075458601117,174.25204726029187
67,7,0,0,0,10.000000000000002,20,10.0,26.727917499524388,5,11.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,17,41.0,0,4.538,49139,8,23,1.0,694.7421024890609,False,0.21980751438893076,0,1.1720000000000002,50434,17,32,1.0,1025.2933599847804,False,0.25580237817033663,0,5.177000000000001,18749.0,967,39,0.0,27000.797928408283,False,-0.42126554152242945,0,0.2,43649,248,425,1.0,19213.99085286887,False,-0.04428979566372776,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,17,6.004000000000001,66671,834,0,0.0,4414.580475523875,False,-0.14098636571639958,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,377960,0.0,0.1,8,0,0,6,5,5.0,9,15,12,39.0,27.0,3,4,12,255,1.2964144479483366,175.5484617082402
68,12,0,0,0,10.0,20,10.0,27.336737349165126,49,30.346938775510203,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,9,41.0,9,4.628000000000001,49813,5,10,1.0,323.3673734916513,False,0.23184410970804867,0,1.1720000000000002,50831,20,25,1.0,883.4184337291282,False,0.26383961194174277,0,5.177000000000001,18285.0,983,39,0.0,28026.914520597522,False,-0.4203851615049393,0,0.2,42626,271,435,1.0,20289.851777269083,False,-0.05299465421300442,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,9,6.077000000000002,66551,834,0,0.0,4414.580475523875,False,-0.14248294229747038,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,377424,0.0,0.1,8,0,0,8,4,3.5625,11,19,14,108.0,33.0,6,6,14,1223,1.2659790804609656,176.81444078870118
69,14,0,0,0,10.0,20,10.0,27.735263799460135,32,31.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,15,41.0,0,4.6190000000000015,49763,0,20,1.0,554.7052759892027,False,0.23346280751299262,7,1.2420000000000002,51505,25,10,1.0,527.3526379946013,False,0.2760648849860065,0,5.177000000000001,17293.0,1015,39,0.0,29306.19446282024,False,-0.42670846975432275,0,0.2,42626,261,445,1.0,20416.62844996294,False,-0.05185711318316219,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,15,6.218000000000001,66266,834,0,0.0,4414.580475523875,False,-0.14603731167751355,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,376771,0.0,0.1,8,0,0,6,6,5.4375,15,21,15,111.0,66.0,7,7,15,696,1.3806196842342615,178.19506047293544
70,15,0,0,0,10.0,20,10.0,28.047539851890267,28,31.0,29.61286426585134,0,,5.293261961059803,0,,41.000000000000014,7,41.0,0,4.6190000000000015,49663,0,30,1.0,841.426195556708,False,0.23453161521798302,18,1.4150000000000003,51785,25,10,1.0,530.4753985189027,False,0.2830051936024908,0,5.177000000000001,16425.0,1043,39,0.0,30408.485771889747,False,-0.4323946076027408,0,0.2,42626,251,455,1.0,20513.785743786815,False,-0.050985340752756375,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,7,6.273000000000001,66190,834,0,0.0,4414.580475523875,False,-0.14698514351219172,0,2.459000000000001,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,376007,0.0,0.1,6,0,0,7,4,3.2857142857142856,12,19,16,129.0,66.0,8,7,16,200,1.5483639826998115,179.74342445563525
71,16,0,0,0,10.0,20,10.0,27.869943448313133,17,25.11764705882353,29.61286426585134,0,,5.293261961059803,0,,41.000000000000014,4,41.0,0,4.619000000000001,49980,1,23,1.0,651.0086993112021,False,0.23999862825447024,0,1.3970000000000002,51695,24,20,1.0,797.3988689662626,False,0.2840764976825441,0,5.177000000000001,16425.0,1043,39,0.0,30223.2527229588,False,-0.43405666568301987,0,0.2,42199,258,465,1.0,20960.427293285662,False,-0.054640484411692725,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,4,6.306000000000002,66158,834,0,0.0,4414.580475523875,False,-0.14738423060047726,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,375775,0.0,0.1,9,0,0,9,1,1.0,13,22,14,132.0,21.0,9,7,14,627,1.4185251304879785,181.16194958612323
72,14,0,0,0,10.0,20,10.0,28.096901338673216,28,30.142857142857142,29.61286426585134,0,,5.293261961059803,0,,41.000000000000014,11,41.0,5,4.669000000000001,50634,0,8,0.8,224.77521070938573,False,0.2508661195828019,0,1.3970000000000005,51565,27,30,1.0,1112.9070401601966,False,0.2847606182079937,0,5.177000000000001,16077.0,1055,39,0.0,30797.132618668446,False,-0.4351524242815623,0,0.2,41703,264,475,1.0,21483.692479689114,False,-0.058846345563050836,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,11,6.412000000000002,65984,834,0,0.0,4414.580475523875,False,-0.14955426664302993,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.35,375281,0.0,0.1,7,0,0,9,5,4.416666666666667,13,22,9,119.0,18.0,8,6,9,696,1.2282208567485213,182.39017044287175
73,9,0,0,0,10.0,20,10.0,28.096901338673216,0,,29.61286426585134,0,,5.293261961059803,0,,41.000000000000014,8,41.0,0,4.6640000000000015,50534,0,18,1.0,505.7442240961179,False,0.25186403687663145,0,1.3970000000000005,51465,27,40,1.0,1393.8760535469287,False,0.28575853550182323,0,5.177000000000001,16077.0,1055,39,0.0,30797.132618668446,False,-0.4351524242815623,0,0.2,41703,254,485,1.0,21498.8521089609,False,-0.058710321325094225,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,8,6.481000000000002,65882,834,0,0.0,4414.580475523875,False,-0.1508263567369401,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,374979,0.0,0.1,6,0,0,7,3,3.0,11,18,6,78.0,9.0,6,3,6,200,1.2737920945510268,183.66396253742278
74,6,0,0,0,10.0,20,10.0,28.175326443930192,24,29.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,16,41.0,0,4.6640000000000015,50724,0,18,1.0,507.1558759907435,False,0.25656481397114483,0,1.3970000000000005,51771,27,36,1.0,1284.3117519814869,False,0.2919508954125254,0,5.177000000000001,15671.0,1069,39,0.0,31274.325674929576,False,-0.4381565781805903,0,0.2,41413,254,495,1.0,21814.90072835468,False,-0.0610787028178641,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,13,6.603000000000001,65664,834,0,0.0,4414.580475523875,False,-0.1535451375258854,3,2.4890000000000008,84605,0,0,0.0,0.0,False,0.055148847012459,0.375,374537,0.0,0.1,8,0,0,5,5,5.0,10,15,10,36.0,27.0,2,4,10,896,1.0684182634577155,184.7323808008805
75,10,0,0,0,10.0,20,10.0,27.91943242266051,54,26.74074074074074,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,20,41.0,0,4.664000000000001,50754,0,16,0.8,446.71091876256816,False,0.2565593300150677,8,1.4770000000000003,52793,29,10,1.0,569.1943242266051,False,0.308328949742742,0,5.177000000000001,14337.0,1113,39,0.0,32229.229992789347,False,-0.4535278336731987,0,0.2,41303,254,505,1.0,22046.032289610695,False,-0.06097882160639316,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,12,6.710000000000002,65480,834,0,0.0,4414.580475523875,False,-0.15583988828352727,8,2.5660000000000007,84499,0,0,0.0,0.0,False,0.05382687103251313,0.35,373855,0.0,0.1,11,0,0,6,7,6.533333333333333,11,17,10,57.0,48.0,4,6,10,1209,1.2864924622699618,186.01887326315045
76,10,0,0,0,10.0,20,10.0,28.029916572283415,30,29.033333333333335,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,15,41.0,0,4.6640000000000015,51042,0,12,0.9,336.358998867401,False,0.2622982942501344,7,1.5390000000000004,53008,30,10,1.0,580.2991657228342,False,0.31376542638126204,0,5.177000000000001,13466.0,1143,39,0.0,33193.09634848814,False,-0.46050986694702334,0,0.2,41303,244,515,1.0,22089.924740550592,False,-0.06058498366457372,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,9,6.788000000000001,65356,834,0,0.0,4414.580475523875,False,-0.15738635075063379,6,2.6180000000000008,84451,0,0,0.0,0.0,False,0.05322824040008481,0.3625,373315,0.0,0.1,9,0,0,3,5,4.411764705882353,15,18,15,90.0,45.0,5,5,15,578,1.1868953313678503,187.2057685945183
77,15,0,0,0,10.0,20,10.0,27.885084085547817,5,20.0,29.61286426585134,0,,5.293261961059803,0,,41.00000000000001,20,41.0,0,4.6640000000000015,51072,0,14,0.7,390.39117719766944,False,0.2637037045181995,0,1.532,52878,33,20,1.0,887.7016817109563,False,0.3143496472887051,0,5.177000000000001,13466.0,1143,39,0.0,33027.55281614936,False,-0.46199525504137035,0,0.2,41203,239,525,1.0,22211.288836017884,False,-0.06129056747525401,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,12,6.899000000000001,65190,834,0,0.0,4414.580475523875,False,-0.15945661502111505,8,2.6920000000000006,84357,0,0,0.0,0.0,False,0.05205592207824601,0.3375,372855,0.0,0.1,7,0,0,8,5,5.0,14,22,14,132.0,48.0,9,6,14,300,1.4630795884877443,188.66884818300605
78,14,0,0,0,10.0,20,10.0,28.24895998194963,33,31.0,29.61286426585134,0,,5.293261961059803,0,,41.000000000000014,18,41.0,0,4.6640000000000015,50972,0,24,1.0,677.9750395667911,False,0.2647831477182922,13,1.6620000000000004,53489,33,10,1.0,612.4895998194963,False,0.3260185067393761,0,5.177000000000001,13001.0,1158,39,0.0,33867.19736546587,False,-0.4628059959311439,0,0.2,40645,247,535,1.0,22820.375497772024,False,-0.06583899668211163,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,7,6.957000000000001,65114,834,0,0.0,4414.580475523875,False,-0.16040444685579322,11,2.794000000000001,84197,0,0,0.0,0.0,False,0.05006048663681828,0.375,372107,0.0,0.1,7,0,0,3,6,5.866666666666667,10,13,19,93.0,69.0,6,8,19,758,1.3325040340423584,190.0013522170484
