index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,10,0,0,0,9.999999999999998,8,10.0,34.24241242492653,18,36.0,4.0445621503484865,8,1.375,34.19994133370082,8,66.25,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,3,1.3730000000000002,35962,5,10,1.0,392.4241242492653,False,0.5943477253020255,3,4.865000000000002,4628,275,0,0.0,9416.663416854795,False,-0.7224716355510419,5,4.840000000000001,-1547.0,395,0,0.0,13525.75290784598,False,-0.8449547738199522,0,0.2,55066,0,142,0.8,4856.391669385516,False,0.2149056680477719,0,10.712000000000002,-43838,645,0,0.0,2608.742586974774,True,-1.898775012816174,11,4.576000000000001,31532,590,0,0.0,20177.965386883483,False,-0.3326548439353235,9,4.6640000000000015,35186,824,0,0.0,28180.751658969475,False,-0.20990931520195075,0.225,184099,0.0,0.1,7,0,0,6,16,16.146604938271604,2,8,10,109.0,6.0,8,2,10,610,0.6369266319670714,68.97196469502524
53,10,0,0,0,9.999999999999998,7,10.0,34.354626893417894,9,36.0,3.9762781137243475,2,1.0,35.78141997504376,7,64.57142857142857,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.37,36216,2,11,1.0,397.90089582759686,False,0.6056682590905154,2,4.882000000000001,4316,282,0,0.0,9688.004783943847,False,-0.7277131359956028,0,4.835000000000001,-3833.0,397,0,0.0,13638.786876686903,False,-0.9112275664117162,0,0.2,55516,0,137,0.2,4902.054536580995,False,0.22489703466085914,0,10.712000000000002,-43838,645,0,0.0,2564.699383352204,True,-1.8992403496814283,11,4.675000000000001,31015,594,0,0.0,21254.163465175992,False,-0.3323165448212545,9,4.745000000000001,34861,827,0,0.0,29591.23431936119,False,-0.20381257760902075,0.15,181363,0.0,0.1,6,0,0,2,12,35.19444444444444,6,8,8,120.0,6.0,8,2,8,774,0.6127060379949398,69.58467073302018
54,8,0,0,0,9.999999999999998,11,10.0,34.616371430736805,24,36.0,4.011754439613909,13,4.230769230769231,36.42047448939614,4,55.75,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,13,1.5000000000000002,36672,3,10,1.0,376.1637143073681,False,0.625295729844953,3,4.910000000000001,3806,294,0,0.0,10177.213200636621,False,-0.73560219374221,10,4.935000000000001,-10362.0,409,0,0.0,14158.095915171354,False,-1.0975878256417564,0,0.2,55684,3,143,1.0,5220.16311530249,False,0.23180799504799354,0,10.712000000000002,-43838,645,0,0.0,2587.5816135509713,True,-1.8989985883108893,6,4.724000000000001,30929,594,0,0.0,21633.76184670131,False,-0.33065224276310523,14,4.876000000000002,34294,831,0,0.0,30265.414300688193,False,-0.20749892332054745,0.25,174295,0.0,0.1,9,0,0,2,15,24.664351851851855,4,6,9,88.0,6.0,6,2,9,333,0.5506328669725917,70.13530359999277
55,9,0,0,0,9.999999999999998,10,10.0,34.66127485157676,18,35.0,3.5976332843299446,18,1.6666666666666667,37.44948289807077,5,60.6,51.000000000000014,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,8,1.5670000000000002,37026,3,10,1.0,376.61274851576763,False,0.6409147834674316,8,4.987000000000002,3558,294,0,0.0,10190.41480636357,False,-0.7427779375410427,10,5.025000000000001,-26339.0,427,0,0.0,14800.364361623278,False,-1.5629683368267402,0,0.2,55957,11,148,1.0,5582.097435042103,False,0.24140074206578166,0,10.712000000000002,-43838,645,0,0.0,2320.473468392814,True,-1.9018207096991717,11,4.828000000000002,30557,596,0,0.0,22319.89180725018,False,-0.33111618292032624,9,4.952000000000002,33987,834,0,0.0,31232.868736991022,False,-0.20466530322448195,0.25,158018,0.0,0.1,9,0,0,2,15,33.2063492063492,6,8,9,114.0,3.0,8,1,9,403,0.6143050789833069,70.74960867897607
56,9,0,0,1,10.0,7,10.0,34.66127485157676,0,,3.5976332843299446,0,,39.74993174850712,9,66.77777777777777,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,1,1.5690000000000006,36934,0,21,1.0,727.886771883112,False,0.6446026449994073,0,4.979000000000002,3558,294,0,0.0,10190.41480636357,False,-0.7427779375410427,0,5.0150000000000015,-33783.5,427,0,0.0,14800.364361623278,True,-1.78426080732405,0,0.2,56558,1,149,1.0,5926.337463811891,False,0.2577374848260067,0,10.712000000000002,-43838,645,0,0.0,2320.473468392814,True,-1.9018207096991717,8,4.897000000000001,29984,602,0,0.0,23929.458912601287,False,-0.3273997970706028,12,5.0630000000000015,33543,837,0,0.0,33270.69287350046,False,-0.19544724158622642,0.25,183849,0.0,0.2,7,0,0,3,15,890.5694444444445,4,7,9,99.0,16.0,7,2,9,671,0.6283510540379211,71.377959733014
57,9,0,0,0,10.0,11,10.0,34.67087810266571,1,36.0,3.5976332843299446,0,,39.74993174850712,0,,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,36860,1,30,1.0,1050.1263430799713,False,0.6484440747625551,0,4.979000000000002,3522,295,0,0.0,10227.909040286384,False,-0.7432907904003094,0,5.0150000000000015,-33783.5,427,0,0.0,14804.464949838259,True,-1.7841998610350722,0,0.2,56558,0,150,0.1,5962.489762276068,False,0.2581194506199398,0,10.712000000000002,-43838,645,0,0.0,2320.473468392814,True,-1.9018207096991717,7,4.959000000000001,29872,602,0,0.0,23929.458912601287,False,-0.3291955897848152,13,5.181000000000001,33231,837,0,0.0,33270.69287350046,False,-0.20044980700438958,0.1375,183315,0.0,0.2,8,0,0,3,12,12.0,3,6,5,95.0,15.0,7,2,5,146,0.5909060330013745,71.96886576601537
58,5,0,0,0,9.999999999999998,8,10.0,34.67087810266571,0,,3.4995469827580132,4,1.25,40.07841773722302,1,74.0,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,36780,0,39,0.9,1352.1642460039627,False,0.6515755599013174,4,5.019000000000002,3400,295,0,0.0,10227.909040286384,False,-0.7469173175546746,0,5.0150000000000015,-33783.5,427,0,0.0,14804.464949838259,True,-1.7841998610350722,0,0.2,56627,0,153,0.4,6131.997913795122,False,0.2613684168053748,0,10.712000000000002,-43838,645,0,0.0,2257.2078038789186,True,-1.9024891407755162,9,5.042000000000002,29648,603,0,0.0,24167.285895545483,False,-0.330880532520319,11,5.278000000000001,32993,837,0,0.0,33545.63564605567,False,-0.2020616690766445,0.1625,182720,0.0,0.2,5,0,0,2,13,94.21033653846153,3,5,6,65.0,0.0,5,0,6,154,0.5036097629927099,72.47247552900808
59,6,0,0,0,9.999999999999996,12,10.0,34.795666569016475,13,36.0,3.4995469827580132,0,,40.540673380614145,3,55.0,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,37128,2,36,1.0,1272.6439964845931,False,0.66516698259369,0,5.0150000000000015,2932,308,0,0.0,10717.065303257074,False,-0.7535586738911288,0,5.0150000000000015,-33783.5,427,0,0.0,14857.749624970034,True,-1.7834079007019703,0,0.2,56792,0,150,0.0,6081.101007092122,False,0.26431727038175257,0,10.712000000000002,-43838,645,0,0.0,2257.2078038789186,True,-1.9024891407755162,11,5.143000000000002,29414,603,0,0.0,24446.026048510328,False,-0.33239781579888455,9,5.357000000000002,32659,840,0,0.0,34054.16563971588,False,-0.20334012923521774,0.125,182197,0.0,0.2,10,0,0,3,14,14.0,3,6,6,90.0,0.0,6,0,6,753,0.5464624729938805,73.01893800200196
60,6,0,0,0,9.999999999999998,10,10.0,34.795666569016475,0,,3.439240806066228,5,2.4,42.330748871222916,6,68.33333333333333,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,37028,2,46,1.0,1620.6006621747579,False,0.668428957673944,5,5.065000000000001,2781,308,0,0.0,10717.065303257074,False,-0.7580472443854661,0,5.0150000000000015,-33783.5,427,0,0.0,14857.749624970034,True,-1.7834079007019703,0,0.2,57190,0,149,0.5,6307.281581812214,False,0.27511708204940644,0,10.712000000000002,-43838,645,0,0.0,2218.3103199127167,True,-1.9029001107269807,16,5.292000000000001,28623,608,0,0.0,25737.095313703532,False,-0.3347301876466816,4,5.388000000000002,32552,841,0,0.0,35600.15980069847,False,-0.19266162294206587,0.1875,181446,0.0,0.2,9,0,0,3,14,14.0,3,6,6,87.0,0.0,6,0,6,510,0.5479032440343872,73.56684124603635
61,6,0,0,0,9.999999999999998,9,10.0,34.92505655005426,15,36.0,3.439240806066228,0,,43.078435835981004,4,58.75,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,37478,1,41,1.0,1441.9273185522245,False,0.6843319220104991,0,5.060000000000001,2241,323,0,0.0,11280.793265667526,False,-0.7657205007926707,0,5.0150000000000015,-33783.5,427,0,0.0,14912.999146873168,True,-1.7825867372124318,0,0.2,57425,0,145,0.0,6246.373196217246,False,0.27943932461559934,0,10.712000000000002,-43838,645,0,0.0,2218.3103199127167,True,-1.9029001107269807,11,5.386,28317,609,0,0.0,26234.767424112433,False,-0.33564674653578414,9,5.474000000000002,32217,844,0,0.0,36358.199845567964,False,-0.19195581191021072,0.125,180950,0.0,0.2,8,0,0,1,12,12.0,5,6,5,86.0,0.0,6,0,5,865,0.5097047430463135,74.07654598908266
62,5,0,0,0,9.999999999999998,13,10.0,34.92505655005426,0,,3.433951764868506,1,3.0,43.748900464091065,4,57.0,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,37348,4,51,1.0,1821.1778840527672,False,0.6869610186527795,1,5.070000000000001,2213,323,0,0.0,11280.793265667526,False,-0.7665528185002299,0,5.0150000000000015,-33783.5,427,0,0.0,14912.999146873168,True,-1.7825867372124318,0,0.2,57650,0,142,0.1,6212.343865900932,False,0.2838342475900275,0,10.712000000000002,-43838,645,0,0.0,2214.898888340186,True,-1.902936154083127,10,5.475000000000001,27998,611,0,0.0,26730.57818355964,False,-0.3367866679742845,10,5.565000000000002,31909,846,0,0.0,37011.56979262104,False,-0.1916562195948159,0.1375,180390,0.0,0.2,10,0,0,2,13,13.0,3,5,5,76.0,0.0,5,0,5,358,0.43646969401743263,74.5130156831001
63,5,0,0,0,9.999999999999998,9,10.0,34.93398745625933,17,35.0,3.506727552064829,9,4.111111111111111,45.081247833640006,5,65.0,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,37853,3,44,1.0,1567.0954480754106,False,0.7036266027619255,9,5.159000000000002,1348,340,0,0.0,11877.555735128173,False,-0.7833959196348478,0,5.0150000000000015,-33783.5,427,0,0.0,14916.812643822734,True,-1.7825300579081667,0,0.2,57938,0,146,0.9,6581.862183711441,False,0.29382408697184764,0,10.712000000000002,-43838,645,0,0.0,2261.839271081815,True,-1.9024402071773117,6,5.525000000000001,27695,614,0,0.0,27679.886169854963,False,-0.33403439127553425,14,5.695000000000001,31447,848,0,0.0,38228.89816292672,False,-0.1893046260668394,0.2375,179553,0.0,0.2,9,0,0,2,14,70.77899159663866,3,5,1,83.0,0.0,5,0,1,1010,0.401955456007272,74.91497113910737
64,1,0,0,0,9.999999999999998,10,10.0,34.939196872057124,11,35.0,3.487329635237554,3,3.0,43.300643129966126,6,22.0,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,38138,3,43,1.0,1532.3854654984564,False,0.7154280494179298,3,5.1800000000000015,879,351,0,0.0,12263.658102092051,False,-0.791598672719419,0,5.0150000000000015,-33783.5,427,0,0.0,14919.037064368393,True,-1.7824969967544306,0,0.2,58061,0,143,0.3,6191.991967585156,False,0.2923040314384367,0,10.712000000000002,-43838,645,0,0.0,2249.327614728222,True,-1.9025723986272483,8,5.599000000000001,27427,620,0,0.0,26846.398740579,False,-0.34501347854204883,12,5.801000000000003,31174,848,0,0.0,36718.945374211275,False,-0.20578705927549973,0.1625,178951,0.0,0.2,6,0,0,0,14,78.34952380952382,1,1,0,13.0,0.0,1,0,0,617,0.17082055198261514,75.08579169108998
65,0,0,0,0,9.999999999999998,6,10.0,34.74451314906944,14,33.0,3.487329635237554,0,,43.62563436818452,2,55.0,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,38540,0,38,0.9,1320.2914996646386,False,0.7284776996266291,0,5.177000000000001,417,365,0,0.0,12681.747299410346,False,-0.7991179319965169,0,5.0150000000000015,-33783.5,427,0,0.0,14835.907114652651,True,-1.7837325419183043,0,0.2,58171,0,141,0.0,6151.214445914017,False,0.29419760001177003,0,10.712000000000002,-43838,645,0,0.0,2249.327614728222,True,-1.9025723986272483,8,5.671000000000001,27289,620,0,0.0,27047.893308274404,False,-0.3456107835085749,12,5.9090000000000025,30785,850,0,0.0,37081.78921295684,False,-0.2091153378899688,0.1125,178474,0.0,0.2,6,0,0,0,14,14.0,0,0,0,0.0,0.0,0,0,0,632,0.13021524099167436,75.21600693208165
66,0,0,0,0,9.999999999999998,0,,34.74451314906944,0,,3.487329635237554,0,,45.21720924160686,4,71.0,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,38540,0,38,0.0,1320.2914996646386,False,0.7284776996266291,0,5.177000000000001,417,365,0,0.0,12681.747299410346,False,-0.7991179319965169,0,5.0150000000000015,-33783.5,427,0,0.0,14835.907114652651,True,-1.7837325419183043,0,0.2,58455,0,137,0.0,6194.757666100139,False,0.30065883765214413,0,10.712000000000002,-43838,645,0,0.0,2249.327614728222,True,-1.9025723986272483,12,5.783000000000001,26732,624,0,0.0,28215.53856676268,False,-0.3451807131320334,8,5.977000000000002,30649,850,0,0.0,38434.627855365834,False,-0.20045032825033804,0.0,178065,0.0,0.2,1,0,0,0,11,11.0,0,0,0,0.0,0.0,0,0,0,284,0.11938406602712348,75.33539099810878
67,0,0,0,0,9.999999999999998,0,,34.82851997808168,9,36.0,3.487329635237554,0,,46.78173774191395,4,71.0,51.0,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,38864,0,29,0.0,1010.0270793643687,False,0.7359236976798883,0,5.177000000000001,93,374,0,0.0,13025.866471802548,False,-0.8036344568859048,0,5.0150000000000015,-33783.5,427,0,0.0,14871.778030640877,True,-1.7831993990868154,0,0.2,58739,0,133,0.0,6221.971119674556,False,0.306947543737581,0,10.712000000000002,-43838,645,0,0.0,2249.327614728222,True,-1.9025723986272483,9,5.8610000000000015,26285,628,0,0.0,29378.931301921963,False,-0.34302100995765494,11,6.079000000000002,30423,850,0,0.0,39764.47708062686,False,-0.1934126709159597,0.0,177676,0.0,0.2,2,0,0,0,10,10.0,0,0,0,0.0,0.0,0,0,0,608,0.11711771704722196,75.452508715156
68,0,0,0,0,9.999999999999998,0,,34.92610268188486,11,36.0,3.487329635237554,0,,47.2617343209117,2,61.5,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,39260,0,18,0.0,628.6698482739275,False,0.7449770679543616,0,5.177000000000001,-667,385,0,0.0,13446.549532525672,False,-0.8199734025069756,0,5.0150000000000015,-33783.5,427,0,0.0,14913.445845164837,True,-1.782580098017823,0,0.2,58862,0,131,0.0,6191.287196039432,False,0.3092224579076095,0,10.712000000000002,-43838,645,0,0.0,2249.327614728222,True,-1.9025723986272483,10,5.952000000000002,26017,629,0,0.0,29727.63088785346,False,-0.34452258459583873,10,6.168000000000001,30165,851,0,0.0,40219.735907095856,False,-0.19389962875917247,0.0,176909,0.0,0.2,2,0,0,0,14,13.765151515151516,0,0,0,0.0,0.0,0,0,0,123,0.12086713302414864,75.57337584818015
69,0,0,0,0,9.999999999999998,0,,34.92792207397588,3,35.0,3.487329635237554,0,,48.534654804032506,7,58.57142857142857,51.00000000000001,20,51.0,0,0.2,23272,0,0,0.0,0.0,False,0.02614753736937255,0,1.5680000000000003,39365,0,15,0.0,523.9188311096382,False,0.7472974741194417,0,5.177000000000001,-1815,388,0,0.0,13552.03376470264,False,-0.8525306357613829,0,5.0150000000000015,-33783.5,427,0,0.0,14914.2227255877,True,-1.7825685513868836,0,0.2,59272,0,124,0.0,6018.297195700031,False,0.31605841851597527,0,10.712000000000002,-43838,645,0,0.0,2249.327614728222,True,-1.9025723986272483,9,6.032000000000001,25773,630,0,0.0,30576.83252654048,False,-0.34162685570692924,11,6.2680000000000025,29595,857,0,0.0,41594.19916705586,False,-0.19201995280387488,0.0,175462,0.0,0.2,4,0,0,0,13,19.857142857142858,0,0,0,0.0,0.0,0,0,0,410,0.1198013229877688,75.69317717116792
