index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
53,28,0,0,0,10.000000000000002,20,10.0,7.886296901642484,6,12.5,45.3421475805449,0,,43.17367968288993,17,22.0,50.0,10,50.0,1,2.2170000000000005,20983,548,0,0.0,5480.000000000001,False,-0.27862920391656026,5,1.5640000000000003,25143,532,0,0.0,5320.000000000001,False,-0.15456425226540169,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,61756,0,143,0.6,6483.927104017921,False,0.1839121974464756,4,2.607000000000001,59333,0,0,0.0,0.0,False,-0.1258232286770881,0,1.8110000000000002,68799,0,0,0.0,0.0,False,0.013643127605969974,10,4.7730000000000015,55966,360,0,0.0,15542.524685840375,False,-0.20532058671005318,0,1.7930000000000004,69867,20,189,1.0,10313.473593657798,False,-0.06460025189415992,0.2,417938,0.0,0.0,9,0,0,15,9,8.11111111111111,21,36,28,251.0,90.0,16,12,28,310,1.614169220032636,108.60857112001395
54,28,0,0,0,10.000000000000002,20,10.0,6.651901025243743,24,3.0,45.3421475805449,0,,42.41084903529324,12,34.0,49.99999999999999,20,50.0,24,2.4560000000000004,20289,555,0,0.0,5550.000000000001,False,-0.29866812625433314,0,1.5590000000000004,25013,545,0,0.0,5450.000000000001,False,-0.15654077723043242,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,61684,14,153,1.0,7030.475194176783,False,0.187578324567647,3,2.633000000000001,59246,0,0,0.0,0.0,False,-0.127105034402487,9,1.9010000000000002,68658,0,0,0.0,0.0,False,0.011565718326875193,10,4.863,55654,362,0,0.0,15352.727350776153,False,-0.21039381989417022,0,1.7930000000000006,70083,20,189,1.0,10298.216980705864,False,-0.062002263071467785,0.25,416718,0.0,0.0,17,0,0,19,10,10.0,18,37,23,254.0,80.0,16,12,23,700,1.6482760490034707,110.25684716901742
55,23,0,0,0,10.000000000000002,20,10.0,7.00261478721445,5,13.0,45.72088794862326,5,50.0,42.08591029227652,14,39.07142857142857,50.0,20,50.0,0,2.4320000000000004,20199,564,0,0.0,5640.000000000001,False,-0.3000364896916621,5,1.6090000000000002,24823,556,0,0.0,5560.000000000001,False,-0.16064586754241927,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,61869,9,158,1.0,7286.923828967405,False,0.19328358161934583,10,2.730000000000001,59021,0,0,0.0,0.0,False,-0.13042004920955313,4,1.9320000000000002,68452,0,5,0.5,210.42955146138263,False,0.010080809390047525,8,4.933000000000002,55341,365,0,0.0,15361.35725668093,False,-0.21424252068648506,0,1.7930000000000004,70322,21,187,1.0,10233.804116137808,False,-0.05942395040123546,0.3125,416118,0.0,0.0,18,0,0,15,10,10.0,19,34,29,170.0,71.0,12,11,29,1050,1.7826597400126047,112.03950690903002
56,29,0,0,0,10.000000000000002,20,10.0,6.655451425077093,5,1.0,46.075458220336266,5,50.0,42.42195333531545,13,45.76923076923077,50.0,20,50.0,5,2.4820000000000007,19979,572,0,0.0,5720.000000000001,False,-0.3055099434409779,0,1.6040000000000003,24703,568,0,0.0,5680.000000000001,False,-0.16247035212552455,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,62114,4,163,1.0,7536.921495615119,False,0.20002296402265102,3,2.750000000000001,59055,0,0,0.0,0.0,False,-0.1299191136387076,5,1.9780000000000002,68367,0,5,0.5,212.10976667657724,False,0.008840848103639042,10,5.025000000000001,54975,368,0,0.0,15611.278827396085,False,-0.21724780981612063,0,1.7930000000000004,70412,21,187,1.0,10240.861020041624,False,-0.058257832927862165,0.3125,415696,0.0,0.0,19,0,0,12,8,7.5,32,44,35,276.0,99.0,17,12,35,950,2.0581651140237227,114.09767202305375
57,35,0,0,0,10.000000000000002,20,10.0,6.310586789283306,22,5.090909090909091,46.40631926962751,5,50.0,43.71417055717853,20,52.0,50.0,15,50.0,17,2.6470000000000007,19331,580,0,0.0,5800.000000000001,False,-0.32399805388311137,5,1.6540000000000004,24503,580,0,0.0,5800.000000000001,False,-0.16672748281943683,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,62252,16,168,1.0,7897.231025925955,False,0.20581802723015932,0,2.7470000000000008,58805,0,5,0.5,218.57085278589264,False,-0.13199231761682925,15,2.1230000000000007,68572,0,0,0.0,0.0,False,0.010298646000618803,11,5.125000000000001,54754,368,0,0.0,16086.814765041698,False,-0.21703874593203856,0,1.7930000000000004,69572,31,193,1.0,11005.139287272534,False,-0.06396646538699254,0.3125,413880,0.0,0.0,13,0,0,23,13,12.5,16,39,31,306.0,119.0,20,15,31,650,2.1990158680127934,116.29668789106654
58,31,0,0,0,10.000000000000002,20,10.0,6.158190190131562,17,5.352941176470588,41.942394402991816,30,34.0,42.19469111878379,14,27.714285714285715,49.99999999999999,11,50.0,13,2.7600000000000007,18797,593,0,0.0,5930.000000000001,False,-0.33825944170771755,4,1.6890000000000005,24369,587,0,0.0,5870.000000000001,False,-0.16973788238156054,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63181,23,148,1.0,6349.112746015814,False,0.20864021371209815,9,2.837000000000001,58752,0,0,0.0,0.0,False,-0.13438333357888999,0,2.1080000000000005,67552,20,10,1.0,1260.7947992476743,False,0.004558475382314538,11,5.224000000000001,54527,368,0,0.0,15527.646331712434,False,-0.2233548635888509,0,1.7930000000000004,69184,35,203,1.0,11626.81418915743,False,-0.06492853195463238,0.375,412453,0.0,0.0,14,0,0,12,12,11.75,26,38,42,212.0,193.0,14,17,42,1344,1.9124095140141435,118.20909740508068
59,42,0,0,0,10.000000000000002,20,10.0,6.496412323864565,5,13.0,41.942394402991816,0,,42.7743188461528,4,62.0,49.999999999999986,11,50.0,0,2.7470000000000008,18687,604,0,0.0,6040.000000000001,False,-0.3399318859088974,5,1.7350000000000003,24199,596,0,0.0,5960.000000000001,False,-0.17353889192969651,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63116,18,158,1.0,6743.833737502269,False,0.21105110778949637,2,2.8480000000000008,58778,0,0,0.0,0.0,False,-0.13400026520118458,0,2.1080000000000005,67676,10,18,1.0,1189.3616832606685,False,0.00585919057107155,11,5.323,54174,370,0,0.0,15826.497973076537,False,-0.22589303676157013,0,1.7930000000000004,69060,27,213,1.0,11804.906608846122,False,-0.06536433757966383,0.375,411781,0.0,0.0,13,0,0,21,9,9.0,20,41,42,296.0,134.0,20,22,42,324,2.2881761910393834,120.49727359612007
60,42,0,0,0,10.000000000000002,20,10.0,6.265055936208881,4,1.0,41.942394402991816,0,,42.952392339675356,19,44.10526315789474,49.999999999999986,20,50.0,4,2.7870000000000004,18495,612,0,0.0,6120.000000000001,False,-0.34455391351943077,0,1.7300000000000002,24079,608,0,0.0,6080.000000000001,False,-0.1753633765128018,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63112,12,168,1.0,7121.502930937132,False,0.21441779686105109,9,2.936000000000001,58559,0,0,0.0,0.0,False,-0.1372268796133956,0,2.108,68276,0,18,1.0,773.1430621141565,False,0.011633072518631582,9,5.402000000000002,53773,379,0,0.0,16278.95669673696,False,-0.22807208592521064,0,1.7930000000000004,69010,27,212,1.0,11759.714593171231,False,-0.06626946828021177,0.375,411395,0.0,0.0,20,0,0,15,9,9.0,23,38,39,277.0,167.0,17,25,39,1350,3.2079978000256233,123.70527139614569
61,39,0,0,0,10.000000000000002,20,10.0,6.084718758745168,5,3.0,41.942394402991816,0,,43.23045935850675,2,61.0,49.999999999999986,20,50.0,5,2.8330000000000006,18255,623,0,0.0,6230.000000000001,False,-0.350179407650672,0,1.7300000000000002,23989,617,0,0.0,6170.000000000001,False,-0.17673173995013075,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63097,7,178,1.0,7508.339235043759,False,0.21766761293094627,2,2.9470000000000005,58583,0,0,0.0,0.0,False,-0.13687327803397523,0,2.1080000000000005,68276,0,18,0.0,778.1482684531215,False,0.011669944370022745,13,5.5230000000000015,53480,379,0,0.0,16384.344096874058,False,-0.23106823703712948,0,1.7930000000000004,69238,19,215,1.0,11571.378727811625,False,-0.06460084329024611,0.25,411009,0.0,0.0,18,0,0,18,8,8.0,29,47,33,375.0,89.0,24,15,33,550,1.8108104600105435,125.51608185615623
62,33,0,0,0,10.000000000000002,20,10.0,5.962890833990386,2,1.0,41.942394402991816,0,,43.85182921804231,4,62.0,49.999999999999986,20,50.0,2,2.8480000000000003,18089,634,0,0.0,6340.000000000001,False,-0.35355470412941675,0,1.7300000000000002,23899,626,0,0.0,6260.000000000001,False,-0.1781001033874597,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63095,0,187,0.9,7843.22775335947,False,0.22068111467331628,4,2.9850000000000008,58627,0,0,0.0,0.0,False,-0.13622500847170452,0,2.1080000000000005,68276,0,18,0.0,789.3329259247616,False,0.011752338381423904,12,5.630000000000003,53111,381,0,0.0,16707.54693207412,False,-0.23365409306106774,0,1.7930000000000006,69514,11,217,1.0,11332.370121398462,False,-0.0626496470207688,0.2375,410702,0.0,0.0,16,0,0,14,9,9.0,21,35,32,196.0,105.0,13,20,32,600,1.8305145369959064,127.34659639315214
63,32,0,0,0,10.0,20,10.0,5.62511595476331,7,2.0,42.570684657206755,5,52.0,42.331683822610366,16,32.0,49.99999999999999,20,50.0,7,2.916000000000001,17788,644,0,0.0,6440.0,False,-0.3611871313020738,0,1.7300000000000002,23799,636,0,0.0,6360.0,False,-0.1796205072067141,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63341,0,189,0.7,8045.859400212076,False,0.22700733502315137,12,3.101000000000001,58043,0,5,0.5,211.65841911305182,False,-0.14327008958560067,0,2.1080000000000005,68524,0,14,0.0,592.6435735165451,False,0.013957270000711204,8,5.698,52853,383,0,0.0,16213.03490405977,False,-0.23995365061991294,0,1.7930000000000004,69726,15,215,1.0,11384.975257339154,False,-0.059678478540370554,0.275,410165,0.0,0.0,20,0,0,10,8,8.0,22,32,35,212.0,130.0,12,20,35,1308,1.6756871409597807,129.02228353411192
64,35,0,0,0,10.0,20,10.0,5.850329440770483,11,7.363636363636363,42.570684657206755,0,,42.505325209597466,1,62.0,49.99999999999999,20,50.0,6,2.969000000000001,17534,653,0,0.0,6530.0,False,-0.3675424192665572,5,1.7800000000000002,23609,647,0,0.0,6470.0,False,-0.18372559751870096,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63260,1,199,1.0,8477.416576224916,False,0.22946227369469502,0,3.0890000000000013,58043,0,5,0.0,212.52662604798732,False,-0.14326369376594533,0,2.108,68586,0,13,0.0,552.5692277247671,False,0.014575525081584523,13,5.820000000000001,52495,384,0,0.0,16322.044880485428,False,-0.24373764178987953,0,1.7930000000000004,70076,5,218,1.0,11112.526626047986,False,-0.05701311248645347,0.25,409694,0.0,0.0,15,0,0,12,9,9.0,24,36,33,214.0,136.0,13,22,33,612,1.7928987999912351,130.81518233410316
65,33,0,0,0,10.0,20,10.0,5.850329440770483,0,,43.96597370591698,15,50.666666666666664,39.761551286817806,18,24.22222222222222,49.999999999999986,20,50.0,0,2.963000000000001,17464,660,0,0.0,6600.0,False,-0.36860670194003525,0,1.7750000000000004,23479,660,0,0.0,6600.0,False,-0.1857021224837317,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64020,0,185,0.1,8133.705135594641,False,0.240175089120368,3,3.1190000000000007,57612,0,10,1.0,397.61551286817803,False,-0.1482502945731869,0,2.1080000000000005,68546,0,8,0.5,318.09241029454245,False,0.012258868845450641,8,5.887000000000001,52154,392,0,0.0,15586.52810443258,False,-0.2525744772493449,0,1.7930000000000004,70456,5,216,1.0,10998.807756434086,False,-0.05298417956215898,0.325,409822,0.0,0.0,23,0,0,16,5,4.428571428571429,22,38,33,212.0,99.0,15,18,33,1842,1.7338654749910347,132.5490478090942
66,33,0,0,0,10.0,20,10.0,5.807613722893578,61,5.754098360655738,44.32802115303082,5,50.0,39.52414411614356,26,38.53846153846154,49.99999999999999,20,50.0,32,3.2830000000000004,16498,667,0,0.0,6670.0,False,-0.3969166210545521,29,2.0650000000000004,22827,673,0,0.0,6730.0,False,-0.20355166332177826,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63919,51,190,1.0,8718.512318943427,False,0.2436614298368283,2,3.136000000000001,57858,0,0,0.0,0.0,False,-0.14755499241229944,6,2.1680000000000006,68660,0,5,0.5,197.6207205807178,False,0.013050997602733892,8,5.959000000000002,51772,396,0,0.0,15651.56106999285,False,-0.2569318554329976,0,1.7930000000000004,70302,17,214,1.0,11371.910449974439,False,-0.05257832772286988,0.3125,407927,0.0,0.0,22,0,0,12,9,7.800000000000001,27,39,38,232.0,93.0,17,16,38,1422,1.7722718669683672,134.32131967606256
67,38,0,0,0,10.000000000000002,20,10.0,5.7470215961172535,2,2.0,44.32802115303082,0,,38.05884390957181,11,22.0,49.99999999999999,20,50.0,2,3.271000000000001,16374,674,0,0.0,6740.000000000001,False,-0.39962293985282493,0,2.0360000000000005,22697,686,0,0.0,6860.000000000001,False,-0.20552818828680897,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,63915,43,200,1.0,9112.726159239206,False,0.24717879600771586,11,3.2440000000000007,57561,0,0,0.0,0.0,False,-0.15193081195762675,0,2.1620000000000004,68660,0,5,0.0,190.29421954785906,False,0.012997025470716291,9,6.041000000000001,51611,396,0,0.0,15071.302188190439,False,-0.26255656013845496,0,1.7930000000000004,70610,18,213,1.0,11335.05919037229,False,-0.04896789981689236,0.25,407519,0.0,0.0,18,0,0,22,7,7.0,19,41,38,268.0,93.0,19,19,38,750,2.2149767910013907,136.53629646706395
68,38,0,0,0,10.0,20,10.0,6.168237859277308,14,9.571428571428571,41.377123795317424,30,34.0,37.54447594266814,9,30.77777777777778,49.99999999999999,20,50.0,9,3.3590000000000013,16058,684,0,0.0,6840.0,False,-0.4077114881712583,5,2.0860000000000007,22517,696,0,0.0,6960.0,False,-0.2094812382168704,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64801,47,180,1.0,7737.789462543169,False,0.2507949715173055,7,3.303000000000001,57372,0,0,0.0,0.0,False,-0.1547154243955623,0,2.1620000000000004,67763,20,13,1.0,1315.6206631610344,False,0.008071108269569935,11,6.142000000000002,51107,405,0,0.0,15205.512756780598,False,-0.26800378556959914,0,1.7930000000000004,71060,8,214,1.0,11000.355807541344,False,-0.045443826397722424,0.375,406769,0.0,0.0,19,0,0,12,11,11.0,26,38,38,265.0,103.0,16,22,38,1793,1.5782516470062546,138.1145481140702
69,38,0,0,0,10.0,20,10.0,6.3099374455697275,9,8.11111111111111,41.377123795317424,0,,37.81106598538724,3,48.0,50.0,20,50.0,4,3.390000000000001,15850,694,0,0.0,6940.0,False,-0.4125159642401022,5,2.1310000000000002,22337,706,0,0.0,7060.0,False,-0.21343428814693183,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64728,46,190,1.0,8151.910643606518,False,0.25323683214883613,3,3.3260000000000014,57365,0,0,0.0,0.0,False,-0.15481855818955992,0,2.1620000000000004,67763,10,23,1.0,1283.4257556170808,False,0.00783393805796924,11,6.241000000000001,50772,407,0,0.0,15389.103856052605,False,-0.2710360709678162,0,1.7930000000000004,71488,0,214,0.9,10700.0,False,-0.04197992643850134,0.3625,406394,0.0,0.0,18,0,0,10,10,10.0,30,40,39,273.0,137.0,17,21,39,650,1.8803731470252387,139.99492126109544
70,39,0,0,0,10.0,20,10.0,6.2867651856084725,2,5.0,41.377123795317424,0,,37.71509760182767,24,37.291666666666664,49.99999999999999,20,50.0,2,3.4060000000000006,15702,704,0,0.0,7040.0,False,-0.4154959557258408,0,2.126000000000001,22237,716,0,0.0,7160.0,False,-0.21495469196618622,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64718,38,200,1.0,8514.321836116605,False,0.2563552743676491,13,3.4530000000000007,57257,0,0,0.0,0.0,False,-0.15640976529695166,0,2.1620000000000004,68083,0,22,1.0,829.7321472402087,False,0.0092064012732618,11,6.3400000000000025,50162,419,0,0.0,15802.625895165795,False,-0.2760636749880569,0,1.7930000000000006,71425,2,215,1.0,10825.430195203653,False,-0.04198347861602355,0.375,405675,0.0,0.0,19,0,0,10,11,11.0,32,42,36,303.0,131.0,18,21,36,970,1.752861501998268,141.7477827630937
71,36,0,0,0,10.0,20,10.0,6.297850152838039,13,6.384615384615385,41.377123795317424,0,,39.9914341016545,13,60.46153846153846,49.99999999999999,20,50.0,8,3.4840000000000013,15353,716,0,0.0,7160.0,False,-0.4242838898011312,5,2.1760000000000006,22077,724,0,0.0,7240.0,False,-0.21860366113239676,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64635,41,210,1.0,8947.407853283019,False,0.2587877074487078,1,3.4500000000000006,57270,0,0,0.0,0.0,False,-0.15621823110809896,0,2.1620000000000004,68807,0,10,0.0,399.914341016545,False,0.016707043603616727,14,6.469000000000001,49158,430,0,0.0,17196.316663711434,False,-0.2798932942851977,0,1.7930000000000004,71601,0,213,0.4,10649.999999999998,False,-0.040882737983916215,0.175,404992,0.0,0.0,15,0,0,6,13,13.0,31,37,35,267.0,129.0,16,20,35,1224,1.6818012169678695,143.42958398006158
72,35,0,0,0,10.0,20,10.0,6.556022622035361,6,11.0,41.377123795317424,0,,39.9914341016545,0,,49.999999999999986,20,50.0,1,3.486000000000001,15215,727,0,0.0,7270.0,False,-0.42680776014109345,5,2.2210000000000005,21907,733,0,0.0,7330.0,False,-0.22240467068053274,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64569,37,220,1.0,9345.540071985142,False,0.261211453998881,0,3.4490000000000007,57270,0,0,0.0,0.0,False,-0.15621823110809896,0,2.1620000000000004,68807,0,10,0.0,399.914341016545,False,0.016707043603616727,12,6.575000000000001,48903,430,0,0.0,17196.316663711434,False,-0.28307264719337055,0,1.7930000000000004,72001,0,205,0.0,10249.999999999996,False,-0.03838912785985911,0.125,404763,0.0,0.0,17,0,0,8,8,8.0,31,39,29,274.0,123.0,18,17,29,600,1.7587943320395425,145.18837831210112
73,29,0,0,0,10.0,20,10.0,6.867773643643795,5,13.0,41.81043892296472,5,50.0,38.69911826767033,13,27.076923076923077,49.999999999999986,20,50.0,0,3.4850000000000008,15125,736,0,0.0,7360.0,False,-0.42817612357842244,5,2.266000000000001,21717,744,0,0.0,7440.0,False,-0.22650976099251963,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64754,32,225,1.0,9627.117514263662,False,0.26714556669517553,7,3.5190000000000006,56881,0,5,0.5,193.49559133835163,False,-0.16052409948478522,0,2.1620000000000004,68927,0,4,0.0,154.79647307068132,False,0.016669341808014146,11,6.673000000000001,48436,438,0,0.0,16950.213801239603,False,-0.29042943830659185,0,1.7930000000000004,72343,0,201,0.5,10049.999999999996,False,-0.03537185960975001,0.25,404274,0.0,0.0,18,0,0,11,10,10.0,25,36,31,225.0,77.0,16,13,31,1020,1.5308374419691972,146.71921575407032
74,31,0,0,0,10.0,20,10.0,7.269571488745452,32,8.4375,42.73355815876816,10,51.0,38.01272336077925,20,34.0,49.99999999999999,20,50.0,32,3.805000000000001,14290,745,0,0.0,7450.0,False,-0.4521985039226419,0,2.261000000000001,21607,755,0,0.0,7550.0,False,-0.22818220519369944,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,64994,54,225,1.0,10007.607446115091,False,0.27498230857466244,11,3.622000000000001,56438,0,5,0.5,190.06361680389625,False,-0.16707627763025143,0,2.1620000000000004,68925,0,5,0.5,190.06361680389625,False,0.016899677462348103,8,6.742000000000002,48182,440,0,0.0,16725.59827874287,False,-0.29499658201643997,0,1.7930000000000004,72387,8,199,1.0,10254.101786886233,False,-0.03355088967716336,0.375,402914,0.0,0.0,22,0,0,9,9,8.4,33,42,32,300.0,96.0,19,12,32,1682,1.7212646120460704,148.4404803661164
75,32,0,0,0,10.0,20,10.0,7.4531550540585965,14,8.928571428571429,43.463163712493746,10,50.0,37.64617641724639,8,32.0,49.99999999999999,10,50.0,6,3.833000000000001,14071,751,0,0.0,7510.0,False,-0.4579456303594235,8,2.3410000000000006,21319,769,0,0.0,7690.0,False,-0.2348111658456486,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,65369,58,225,1.0,10211.494828446492,False,0.2836696492636425,1,3.621000000000001,56021,0,10,1.0,376.46176417246386,False,-0.17184696592037732,0,2.1620000000000004,69049,0,3,0.0,112.93852925173917,False,0.01815846160661622,10,6.834000000000001,47861,446,0,0.0,16790.19468209189,False,-0.29859613065212964,0,1.7930000000000004,72263,0,209,1.0,10449.999999999998,False,-0.033875693535315755,0.375,402044,0.0,0.0,14,0,0,12,10,9.166666666666668,29,41,34,274.0,87.0,17,15,34,824,1.803257915948052,150.24373828206444
76,34,0,0,0,10.0,20,10.0,6.979851448434515,55,6.0,44.591398817764826,15,51.333333333333336,38.05902743163671,21,40.38095238095238,49.99999999999999,16,50.0,29,4.117000000000001,13071,762,0,0.0,7620.0,False,-0.4866812625433315,26,2.593000000000001,20761,778,0,0.0,7780.0,False,-0.2504105090311987,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,65809,103,220,1.0,10529.032439097018,False,0.2945759862215352,0,3.620000000000001,55745,0,13,1.0,494.7673566112772,False,-0.1750418623266153,11,2.2720000000000007,68804,0,5,0.5,190.29513715818354,False,0.015118641706998273,8,6.904000000000003,47671,447,0,0.0,17012.385261941607,False,-0.2995799185715254,0,1.7930000000000004,71877,10,211,1.0,10930.590274316366,False,-0.035692349140849226,0.4375,399829,0.0,0.0,26,0,0,15,10,9.833333333333334,25,40,40,283.0,112.0,17,17,40,1726,1.7834070920362137,152.02714537410066
77,40,0,0,0,10.0,20,10.0,7.132537721384263,6,11.0,44.591398817764826,0,,35.7670694491352,26,24.73076923076923,49.99999999999999,11,50.0,1,4.098000000000001,12963,770,0,0.0,7700.0,False,-0.4887490117375175,5,2.617000000000001,20561,790,0,0.0,7900.0,False,-0.254667639725111,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,65743,99,230,1.0,10962.142962502952,False,0.2973182907643117,13,3.7500000000000013,55639,0,0,0.0,0.0,False,-0.18024840510954282,0,2.261000000000001,68804,0,5,0.0,178.835347245676,False,0.015034220877563098,11,7.006000000000003,47457,447,0,0.0,15987.880043763435,False,-0.3086348728647626,0,1.7930000000000004,71234,26,221,1.0,11979.943805677514,False,-0.037167609215899726,0.25,398492,0.0,0.0,16,0,0,14,11,10.8,25,39,36,336.0,108.0,19,21,36,545,1.7436653759796172,153.77081075008027
78,36,0,0,0,10.0,20,10.0,7.243711532067149,9,9.0,42.36951215991357,25,34.0,39.843814046093776,24,62.958333333333336,49.99999999999999,9,50.0,4,4.1370000000000005,12703,786,0,0.0,7860.0,False,-0.4942224654868333,5,2.6620000000000013,20441,794,0,0.0,7940.0,False,-0.25770844736361975,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,66512,98,215,1.0,9819.328844523998,False,0.30091736803085545,14,3.8770000000000016,55808,0,0,0.0,0.0,False,-0.17775846065445758,5,2.3110000000000004,68339,15,10,1.0,1033.9808228596412,False,0.014482790084861816,9,7.085000000000003,46471,460,0,0.0,18328.154461203136,False,-0.30633904082536534,0,1.7930000000000006,70542,27,231,1.0,12625.78297924453,False,-0.041769322490838846,0.375,396907,0.0,0.0,12,0,0,19,11,10.5,24,43,38,290.0,97.0,18,18,38,1050,1.7697283669840544,155.54053911706433
79,38,0,0,0,10.0,20,10.0,7.130587726232106,3,2.0,42.36951215991357,0,,40.29576988199085,3,62.0,49.99999999999999,11,50.0,3,4.163000000000001,12472,801,0,0.0,8010.0,False,-0.498966125402907,0,2.6570000000000005,20391,799,0,0.0,7990.0,False,-0.258468649273247,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,66506,91,225,1.0,10182.023719067674,False,0.30411125224556645,1,3.8730000000000016,55821,0,0,0.0,0.0,False,-0.17756692646560487,0,2.306000000000001,68463,5,18,1.0,937.1714186754032,False,0.015596565782235913,11,7.186000000000001,46053,463,0,0.0,18656.941455361764,False,-0.30950101954141407,0,1.7930000000000004,70542,17,241,1.0,12735.028087993842,False,-0.04108828571788635,0.375,396339,0.0,0.0,14,0,0,9,10,10.0,27,36,37,302.0,164.0,18,20,37,324,3.0199839389533736,158.5605230560177
80,37,0,0,0,10.0,20,10.0,7.307603136165799,6,11.0,42.36951215991357,0,,39.57770821267342,7,26.0,49.99999999999999,11,50.0,1,4.170000000000001,12334,812,0,0.0,8120.0,False,-0.5014899957428693,5,2.7070000000000007,20221,808,0,0.0,8080.0,False,-0.262269658821383,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,66440,87,235,1.0,10592.596830426113,False,0.3066483017652329,3,3.9020000000000015,55734,0,0,0.0,0.0,False,-0.17884873219100378,0,2.306000000000001,68585,0,19,0.5,751.976456040795,False,0.016029764825783503,11,7.285000000000002,45773,466,0,0.0,18443.212027105816,False,-0.31432446838036393,0,1.7930000000000004,70420,11,251,1.0,12985.354790339406,False,-0.04104884489533432,0.3125,395598,0.0,0.0,13,0,0,17,9,9.0,22,39,31,260.0,114.0,18,19,31,322,1.957964394998271,160.51848745101597
