index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,19,0,0,0,10.000000000000002,20,10.0,21.998428034656857,0,,42.721896331688846,0,,20.116990488695286,10,19.0,55.0,10,55.0,0,3.206000000000001,45923,20,74,1.0,1827.8836745646074,False,0.08031234776340228,0,0.2,42067,0,334,0.7,7347.474963575391,False,0.055027966365764014,0,0.4790000000000001,79363,463,30,1.0,11466.929069996791,False,0.06096057120947537,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,9.398000000000001,43931.0,279,0,0.0,11919.409076541187,False,-0.5396984459550445,10,10.056000000000001,39338,225,0,0.0,9612.42667462999,False,-0.5927167156825542,0,1.0550000000000002,153645,0,41,0.0,2255.0,False,0.04997422085939514,10,4.4940000000000015,101465,1831,0,0.0,36834.20958480107,False,-0.1867216748816158,0.3375,586044,0.0,0.0,6,0,0,9,4,4.0,15,24,22,153.0,69.0,11,8,22,200,1.7634588349610567,172.14820489939302
53,22,0,0,0,10.000000000000002,20,10.0,21.998428034656857,0,,43.01106076330023,15,46.0,20.472373811972805,50,21.88,55.0,11,55.0,0,3.206000000000001,45843,18,84,1.0,2027.867954911176,False,0.08077347428106527,0,0.2,41947,2,344,1.0,7587.459243921959,False,0.05502778507579236,0,0.4790000000000001,80053,453,25,1.0,11040.564418782062,False,0.066905409869351,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,25,9.648,42216.0,294,0,0.0,12645.251864410267,False,-0.5521729918513739,25,10.296000000000001,38313,225,0,0.0,9677.48867174255,False,-0.601873431907228,0,1.0550000000000004,153645,0,41,0.0,2255.0,False,0.04997422085939514,11,4.594000000000001,100142,1881,0,0.0,38508.53514032085,False,-0.1900175870035113,0.375,582471,0.0,0.0,8,0,0,9,10,10.0,16,25,27,201.0,90.0,12,10,27,890,1.8126636939123273,173.96086859330535
54,27,0,0,0,10.000000000000002,20,10.0,22.102669882981857,13,23.384615384615383,43.01106076330023,0,,20.40148460269263,17,19.470588235294116,55.0,11,55.0,0,3.206000000000001,46037,19,81,1.0,1980.3162605215305,False,0.08469976081791643,0,0.2,41857,1,354,1.0,7834.345138575577,False,0.055799159711400946,0,0.4790000000000001,79749,456,35,1.0,11584.204593355234,False,0.06650419909331631,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,9.623,42216.0,294,0,0.0,12645.251864410267,False,-0.5521729918513739,17,10.441,37680,225,0,0.0,9677.48867174255,False,-0.6077136156931064,0,1.0550000000000004,153603,0,43,0.2,2365.0,False,0.05006241265620124,11,4.693000000000001,99619,1896,0,0.0,38681.214806705226,False,-0.19297988275000605,0.4,581073,0.0,0.0,8,0,0,9,7,7.0,18,27,29,252.0,129.0,14,13,29,504,1.939862540923059,175.9007311342284
55,29,0,0,0,10.000000000000002,20,10.0,22.102669882981857,0,,43.3411530387217,19,46.0,20.410260116546876,10,20.6,55.0,8,55.0,0,3.206000000000001,45967,16,91,1.0,2171.3429593513492,False,0.08528823618211674,0,0.2,41727,4,364,1.0,8085.371837405396,False,0.05569567336414947,0,0.4790000000000001,80623,446,26,1.0,10984.660746816673,False,0.07366352529590099,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,5,9.673,41423.0,308,0,0.0,13349.075135926283,False,-0.5562425607502455,5,10.474000000000002,37301,230,0,0.0,9968.465198905991,False,-0.6098680413753218,0,1.0550000000000002,153540,0,46,0.3,2530.0,False,0.05019470035141039,8,4.762000000000001,99340,1903,0,0.0,38840.725001788705,False,-0.19433155705402527,0.4125,580233,0.0,0.0,8,0,0,8,7,7.0,19,27,33,237.0,150.0,14,15,33,1074,2.1789568699896336,178.07968800421804
56,33,0,0,0,10.000000000000002,20,10.0,20.686366111498593,18,8.444444444444445,43.3411530387217,0,,20.417600222359955,6,20.666666666666668,54.99999999999999,11,55.0,0,3.206000000000001,45963,18,87,1.0,1979.7138517003775,False,0.08298597453235355,0,0.2,41683,2,370,1.0,7673.95546125448,False,0.04993605652467391,0,0.4790000000000001,80471,454,36,1.0,10951.891724014342,False,0.07156415103428837,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,9.668000000000001,41423.0,308,0,0.0,13349.075135926283,False,-0.5562425607502455,6,10.529000000000002,37121,230,0,0.0,9968.465198905991,False,-0.611528757143818,0,1.0550000000000002,153456,0,50,0.4,2749.9999999999995,False,0.05037108394502259,11,4.864000000000001,99074,1905,0,0.0,38895.528423595715,False,-0.19595020411789307,0.425,579503,0.0,0.0,11,0,0,11,5,5.0,20,31,34,294.0,179.0,18,15,34,352,2.3736330987885594,180.4533211030066
57,34,0,0,0,10.000000000000002,20,10.0,21.045668383544587,19,24.0,43.3411530387217,0,,20.597185764140672,27,21.85185185185185,55.0,15,55.0,0,3.206000000000001,46309,19,78,1.0,1831.5621339164777,False,0.08925801100122799,0,0.2,41593,1,380,1.0,8007.353985746943,False,0.051705154950374164,0,0.4790000000000001,80015,463,46,1.0,11737.83750136234,False,0.07077834541475397,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,23,9.898000000000001,40565.0,308,0,0.0,13349.075135926283,False,-0.5641586392467441,4,10.563,37013,230,0,0.0,9968.465198905991,False,-0.6125251866049157,0,1.0550000000000002,153471,7,53,1.0,3059.180300348985,False,0.05152158087306135,8,4.933000000000002,98738,1915,0,0.0,39443.610738329386,False,-0.19637053193788115,0.5,578016,0.0,0.0,11,0,0,13,5,5.0,18,31,23,309.0,138.0,18,16,23,1041,2.047792598605156,182.50111370161176
58,23,0,0,0,10.000000000000002,20,10.0,19.661825632512446,20,8.75,43.458221613731894,15,44.666666666666664,20.526606849918643,45,20.22222222222222,55.0,20,55.0,0,3.206000000000001,46303,19,77,1.0,1703.9605737034583,False,0.08764802875912188,0,0.2,41574,1,381,1.0,7501.155565987242,False,0.045429080451934487,0,0.4790000000000001,80510,473,41,1.0,11081.830610341394,False,0.07286041499084489,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,45,10.325000000000001,37331.0,318,0,0.0,13819.714473166743,False,-0.5918250598634212,0,10.559,36793,235,0,0.0,10212.682079226995,False,-0.6134283535884054,0,1.0550000000000002,153085,38,55,1.0,3805.0110602969085,False,0.05143281501532131,12,5.045000000000001,98389,1919,0,0.0,39390.55854499387,False,-0.19891809510808967,0.5,574297,0.0,0.0,16,0,0,10,9,9.0,14,24,19,222.0,87.0,14,9,19,1485,1.7656611800193787,184.26677488163114
59,19,0,0,0,10.000000000000002,20,10.0,20.03440167739407,12,25.0,43.458221613731894,0,,20.439625944534573,13,19.0,54.99999999999999,20,55.0,0,3.206000000000001,46503,19,75,1.0,1692.580125804555,False,0.09212985959871473,0,0.2,41474,1,391,1.0,7843.451055861081,False,0.047070130963684446,0,0.4790000000000001,80210,475,51,1.0,11732.71009906251,False,0.0731775911021638,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,13,10.410000000000002,36954.0,318,0,0.0,13819.714473166743,False,-0.5953033367785494,0,10.559,36793,235,0,0.0,10212.682079226995,False,-0.6134283535884054,0,1.0550000000000002,153333,41,56,1.0,3918.024663725917,False,0.05349858439861989,11,5.143000000000002,98161,1919,0,0.0,39223.64218756185,False,-0.20103102252431435,0.5,573740,0.0,0.0,9,0,0,6,5,5.0,17,23,21,180.0,57.0,10,9,21,995,1.4837979786098003,185.75057286024094
60,21,0,0,0,10.000000000000002,20,10.0,20.335822653766535,10,25.0,43.59138778053657,18,44.72222222222222,20.451155851879392,28,20.535714285714285,55.0,20,55.0,0,3.206000000000001,46403,19,85,1.0,1918.5449255701553,False,0.09242930372010326,0,0.2,41624,1,391,1.0,7961.306657622715,False,0.05188913225259732,0,0.4790000000000001,80765,475,43,1.0,11533.945435102176,False,0.0788581136004475,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,15,10.547000000000002,36465.0,319,0,0.0,13905.652701991166,False,-0.5994185063615047,13,10.689,35656,252,0,0.0,10985.029720695216,False,-0.6203556251178868,0,1.0550000000000002,153691,44,55,1.0,3924.8508574826933,False,0.05595040519884774,9,5.222000000000001,97669,1934,0,0.0,39552.535417534746,False,-0.20325313956848853,0.5,572585,0.0,0.0,17,0,0,10,6,6.0,17,27,19,237.0,21.0,14,7,19,1860,1.709477606229484,187.46005046647042
61,19,0,0,0,10.000000000000002,20,10.0,20.693713099741366,10,26.0,43.75736260203684,31,44.58064516129032,20.385198009675612,10,19.0,54.99999999999999,20,55.0,0,3.206000000000001,46453,17,90,1.0,2032.434178976723,False,0.09489602328424311,0,0.2,41634,3,396,1.0,8224.71038749758,False,0.05515754108519879,0,0.4790000000000001,81887,475,22,1.0,10792.17569962196,False,0.08822282157182018,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,10.532,35523.0,340,0,0.0,14877.503284692526,False,-0.6036263422518727,10,10.776,34926,262,0,0.0,11464.429001733653,False,-0.6248792336639373,0,1.0550000000000004,154406,34,52,1.0,3553.0967323289706,False,0.05953996693597613,7,5.283000000000001,97391,1944,0,0.0,39628.82493080939,False,-0.2048803137904516,0.5,572532,0.0,0.0,16,0,0,6,3,3.0,18,24,13,168.0,24.0,11,8,13,2557,1.7541173221543431,189.21416778862476
62,13,0,0,0,10.000000000000002,20,10.0,20.693713099741366,0,,43.75736260203684,0,,20.43404454420058,86,20.546511627906977,54.999999999999986,20,55.0,0,3.206000000000001,46373,15,100,1.0,2219.3713099741367,False,0.09520668100535283,0,0.2,41514,5,406,1.0,8451.647518494994,False,0.055006890998673695,0,0.4790000000000001,81887,465,32,1.0,11022.812194644914,False,0.08966057946715941,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,42,10.952000000000002,33091.0,340,0,0.0,14877.503284692526,False,-0.6260644575239995,44,11.206000000000003,32357,262,0,0.0,11464.429001733653,False,-0.648581338159864,0,1.0550000000000004,155008,32,48,1.0,3293.889425414418,False,0.06274469636722535,6,5.336000000000001,95708,2022,0,0.0,41317.63806837358,False,-0.21056931852036695,0.5,566250,0.0,0.0,11,0,0,3,10,10.0,14,17,19,93.0,21.0,6,7,19,970,1.5675700716674328,190.7817378602922
63,19,0,0,0,10.0,20,10.0,20.873661518757757,5,26.0,43.77743828913075,15,44.0,20.50050830475974,22,21.272727272727273,54.999999999999986,12,55.0,0,3.206000000000001,46273,15,110,1.0,2446.1027670633534,False,0.09551496675197034,0,0.2,41544,5,411,1.0,8629.074884209438,False,0.05774506843742858,0,0.4790000000000001,82417,460,27,1.0,10783.8751324351,False,0.09477897896963537,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,19,11.100000000000001,32175.0,345,0,0.0,15103.216209750108,False,-0.6334744193964678,3,11.192000000000002,31833,272,0,0.0,11907.463214643563,False,-0.6513721054432563,0,1.0550000000000002,155034,26,56,1.0,3613.0132159237523,False,0.06400354536424481,10,5.4300000000000015,95146,2040,0,0.0,41821.03694170987,False,-0.21267439269191935,0.5,564734,0.0,0.0,11,0,0,4,7,7.0,19,23,19,150.0,57.0,10,9,19,1100,1.987169275060296,192.7689071353525
64,19,0,0,0,10.0,20,10.0,21.58224815781568,24,25.5,43.929700892323524,12,46.0,20.50050830475974,0,,54.999999999999986,20,55.0,0,3.206000000000001,46473,15,108,1.0,2480.8828010440934,False,0.10052915235894466,0,0.2,41756,5,409,1.0,8877.139496546613,False,0.06549578476008093,0,0.4790000000000001,82357,474,25,1.0,11328.228149112721,False,0.09742434045103746,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,11.081000000000001,31623.0,357,0,0.0,15682.903218559499,False,-0.6358931273189612,0,11.189000000000002,31833,272,0,0.0,11948.878642712,False,-0.6511810519586667,0,1.0550000000000002,155474,16,58,1.0,3518.008132876155,False,0.06666624198769429,12,5.540000000000001,94884,2040,0,0.0,41821.03694170987,False,-0.21445179659678076,0.5,564712,0.0,0.0,11,0,0,8,4,4.0,14,22,21,147.0,59.0,9,10,21,1804,1.8641460901126266,194.63305322546512
65,21,0,0,0,10.0,20,10.0,21.85026214502528,12,25.0,43.93644733241225,1,45.0,20.54942116011241,36,20.88888888888889,54.99999999999997,20,55.0,0,3.206000000000001,46673,15,106,1.0,2466.1277873726794,False,0.10497206536008165,0,0.2,41656,5,419,1.0,9205.259838765593,False,0.06697335761464178,0,0.4790000000000001,82102,476,34,1.0,11894.563990334049,False,0.09777553075376244,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,14,11.221000000000004,31130.0,358,0,0.0,15729.248145003585,False,-0.6402278495345218,22,11.409000000000002,30985,272,0,0.0,11950.713674416133,False,-0.6589964032844523,0,1.0550000000000002,155775,10,61,1.0,3560.4942116011225,False,0.068852333729974,13,5.658000000000002,93922,2072,0,0.0,42578.40064375291,False,-0.21840901780201308,0.5,562555,0.0,0.0,10,0,0,5,8,8.0,17,22,24,165.0,77.0,10,11,24,930,1.97375681810081,196.60681004356593
66,24,0,0,0,10.0,20,10.0,22.104807190068833,9,26.0,43.94882702002261,15,44.06666666666667,20.556319597593497,4,21.0,54.999999999999986,20,55.0,0,3.206000000000001,46807,15,107,1.0,2515.214369337365,False,0.10862892825899395,0,0.2,41556,5,429,1.0,9532.96228453953,False,0.06844611099688082,0,0.4790000000000001,82529,475,29,1.0,11774.299398863352,False,0.10234954180347937,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,11.247000000000002,31022.0,358,0,0.0,15733.680073168096,False,-0.6412038340706537,0,11.387000000000002,30324,287,0,0.0,12613.31335474649,False,-0.6620382824750823,0,1.0550000000000002,155966,4,66,1.0,3712.225278390373,False,0.07066274533733496,15,5.795000000000002,93544,2072,0,0.0,42592.694206213724,False,-0.22092488024159898,0.5,562060,0.0,0.0,11,0,0,10,5,5.0,18,28,25,255.0,72.0,15,9,25,1370,3.140332207083702,199.74714225064963
67,25,0,0,0,10.000000000000002,20,10.0,22.27092592104612,15,23.733333333333334,44.28665999223348,28,46.0,20.495130003894527,23,19.869565217391305,54.999999999999986,20,55.0,0,3.206000000000001,46715,16,115,1.0,2721.156480920304,False,0.10888197994372388,0,0.2,41804,4,426,1.0,9527.414442365647,False,0.07410234623879183,0,0.4790000000000001,83461,480,11,1.0,11177.197702016707,False,0.11024722095338756,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,15,11.393,29863.0,372,0,0.0,16474.637517110856,False,-0.6484788880718589,8,11.467000000000002,29428,301,0,0.0,13330.284657662278,False,-0.6669974966662872,0,1.0550000000000002,155974,13,69,1.0,4061.436690050628,False,0.07190153959150457,13,5.910000000000001,93169,2076,0,0.0,42547.88988808504,False,-0.22362085027717649,0.5,560726,0.0,0.0,13,0,0,8,8,8.0,18,26,24,234.0,95.0,13,12,24,2229,2.0941656213253736,201.841307871975
68,24,0,0,0,10.0,20,10.0,22.27092592104612,0,,44.28665999223348,0,,20.497361663939,7,20.571428571428573,54.999999999999986,20,55.0,0,3.206000000000001,46655,12,125,1.0,2903.865740130765,False,0.1096051867158433,0,0.2,41664,8,436,1.0,9790.123701576109,False,0.07390293739564197,0,0.4790000000000001,83461,470,21,1.0,11397.355042728579,False,0.11161965316449042,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,11.418000000000001,29755.0,372,0,0.0,16474.637517110856,False,-0.6494753175329566,3,11.489000000000003,29344,301,0,0.0,13330.284657662278,False,-0.6677724973582521,0,1.0550000000000002,156330,7,71,1.0,4048.481531647572,False,0.074272694231061,12,6.017000000000002,92840,2079,0,0.0,42614.01489932918,False,-0.22562848561344462,0.5,560361,0.0,0.0,10,0,0,5,6,6.0,20,25,24,219.0,92.0,13,11,24,640,1.939305016770959,203.78061288874596
69,24,0,0,0,10.0,20,10.0,22.27092592104612,0,,44.28665999223348,0,,20.515361917736016,8,21.0,54.99999999999999,20,55.0,0,3.206000000000001,46545,13,135,1.0,3136.5749993412264,False,0.10975175872841923,0,0.2,41574,7,446,1.0,10002.83296078657,False,0.07428016331203523,0,0.4790000000000001,83461,460,31,1.0,11617.512383440455,False,0.11299208537559348,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,11.454,29647.0,372,0,0.0,16474.637517110856,False,-0.6504717469940544,4,11.526,29236,301,0,0.0,13330.284657662278,False,-0.6687689268193497,0,1.0550000000000004,156767,5,70,1.0,3952.5768095886797,False,0.07691198733290606,9,6.0950000000000015,92693,2079,0,0.0,42651.43742697318,False,-0.22649879439448464,0.5,560235,0.0,0.0,11,0,0,6,5,5.0,20,26,26,216.0,96.0,12,12,26,805,1.9600437255576253,205.7406566143036
70,26,0,0,0,10.0,20,10.0,22.580937809006862,12,26.0,44.28665999223348,0,,20.34564775620189,64,19.8125,55.0,20,55.0,0,3.206000000000001,46435,14,145,1.0,3414.235982305995,False,0.11041674526935759,0,0.2,41796,6,444,1.0,10085.936387199046,False,0.08035908646291143,0,0.4790000000000001,83149,462,41,1.0,12248.146327442742,False,0.11303344051917383,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,38,11.830000000000002,27547.0,372,0,0.0,16474.637517110856,False,-0.669846764293177,26,11.782000000000002,28072,301,0,0.0,13330.284657662278,False,-0.679508222122292,0,1.0550000000000004,156676,25,71,1.0,4413.641193905047,False,0.07785857154357703,11,6.196000000000002,91782,2113,0,0.0,42990.35370885459,False,-0.23152940277582126,0.5,555769,0.0,0.0,10,0,0,8,11,11.0,18,26,24,204.0,99.0,13,13,24,1007,2.1689199823886156,207.9095765966922
71,24,0,0,0,10.0,20,10.0,22.67729497751412,14,23.571428571428573,44.34087848083049,5,46.0,20.31360040577164,18,19.88888888888889,55.00000000000001,20,55.0,0,3.206000000000001,46295,18,155,1.0,3694.9807215146884,False,0.1104253341196481,0,0.2,42066,2,440,1.0,9998.009790106213,False,0.08557271122253732,0,0.4790000000000001,83049,466,46,1.0,12607.299869639783,False,0.11402558298926384,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,8,11.872,27069.0,377,0,0.0,16716.511187273096,False,-0.6731411000061213,10,11.856,27782,301,0,0.0,13346.604422729977,False,-0.6821085350515745,0,1.0550000000000002,156952,29,71,1.0,4494.094411767378,False,0.08000384791584936,10,6.285000000000001,91506,2117,0,0.0,43003.892059018566,False,-0.23335586048390644,0.5,555031,0.0,0.0,13,0,0,4,6,6.0,19,23,24,201.0,81.0,12,12,24,1310,1.7998424740508199,209.70941907074302
72,24,0,0,0,10.0,20,10.0,23.230293748038417,19,27.0,44.3083525224728,15,44.0,20.349028631270084,31,20.612903225806452,55.00000000000001,20,55.0,0,3.206000000000001,46678,21,146,1.0,3601.622887213609,False,0.11818271118917786,0,0.2,41996,0,449,0.9,10430.40189286925,False,0.08894478021991989,0,0.4790000000000001,83196,475,41,1.0,12851.031983739633,False,0.11737773500903685,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,15,12.014000000000003,25944.0,392,0,0.0,17368.87418880934,False,-0.6805111582163482,16,12.006000000000004,27230,301,0,0.0,13336.814109264313,False,-0.6872465604303822,0,1.0550000000000002,157363,23,72,1.0,4428.027658519212,False,0.08256796758109988,11,6.385000000000002,90716,2144,0,0.0,43628.31738544306,False,-0.23659716230871522,0.4875,553435,0.0,0.0,11,0,0,5,8,8.0,20,25,20,168.0,84.0,11,13,20,1868,1.6071446808055043,211.31656375154853
73,20,0,0,0,10.0,20,10.0,23.44089154846578,11,26.0,44.42935264515778,30,45.0,20.435326763183703,13,22.0,55.00000000000001,20,55.0,0,3.206000000000001,46568,22,156,1.0,3876.7790815606613,False,0.1188188107664705,0,0.2,42192,0,447,0.9,10478.078522164204,False,0.09401543676812593,0,0.4790000000000001,84260,476,21,1.0,12090.880782618024,False,0.1259047264117721,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,13,12.129000000000003,24696.0,412,0,0.0,18304.893289805004,False,-0.6877075050983743,0,11.990000000000002,26790,311,0,0.0,13817.528672644068,False,-0.6890885038212883,0,1.0550000000000002,157858,13,73,1.0,4280.659247921389,False,0.08542616734705973,11,6.484000000000001,90227,2157,0,0.0,44078.99982818725,False,-0.23838581934186107,0.4875,552903,0.0,0.0,15,0,0,5,5,5.0,17,22,27,147.0,78.0,9,11,27,2331,1.5652407426387072,212.88180449418724
74,27,0,0,0,10.0,20,10.0,22.09471939407409,24,14.791666666666666,44.39131967901653,15,44.0,20.39040650307328,36,20.11111111111111,55.0,20,55.0,0,3.206000000000001,46542,24,155,1.0,3664.681506081484,False,0.11577305392782244,0,0.2,42373,0,442,0.8,9765.865972180747,False,0.08997654217715084,0,0.4790000000000001,84565,490,16,1.0,11536.673617960569,False,0.12625253168651468,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,12,12.236,23612.0,427,0,0.0,18955.09350294006,False,-0.6947092663191154,24,12.229999999999999,25730,311,0,0.0,13805.700420174142,False,-0.6989228393618508,0,1.0550000000000002,158295,11,72,1.0,4184.294471533806,False,0.08806389994821714,9,6.563000000000001,89514,2185,0,0.0,44553.03820921511,False,-0.24161486571369178,0.475,550943,0.0,0.0,19,0,0,8,10,10.0,21,29,19,255.0,81.0,15,12,19,1820,1.7922748103737831,214.67407930456102
75,19,0,0,0,10.0,20,10.0,22.09471939407409,0,,44.39131967901653,0,,20.32807071539675,17,19.470588235294116,55.0,20,55.0,0,3.206000000000001,46392,29,165,1.0,3935.628700022225,False,0.11543799677110163,0,0.2,42323,0,447,0.5,9876.339569151118,False,0.090097330978562,0,0.4790000000000001,84565,480,26,1.0,11759.639620809992,False,0.12764247273186874,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,12.264000000000001,23504.0,427,0,0.0,18955.09350294006,False,-0.6957056957802132,13,12.336000000000004,25353,311,0,0.0,13805.700420174142,False,-0.7024011162769791,0,1.0550000000000002,158541,5,76,1.0,4281.640353576984,False,0.09006295657428116,14,6.694000000000003,88954,2198,0,0.0,44681.09943244205,False,-0.24497951429235565,0.4375,549944,0.0,0.0,9,0,0,6,7,7.0,17,23,20,150.0,57.0,10,9,20,530,1.58626245893538,216.2603417634964
76,20,0,0,0,10.0,20,10.0,22.09471939407409,0,,44.535465830960426,15,46.0,20.345465840541916,6,21.0,55.0,20,55.0,0,3.206000000000001,46282,30,175,1.0,4166.575893962966,False,0.11556424742201545,0,0.2,42233,0,456,0.9,10075.192043697785,False,0.09031475082110231,0,0.4790000000000001,85255,470,21,1.0,11319.76289766499,False,0.13350307889376864,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,3,12.290000000000001,22733.0,442,0,0.0,19684.67589728451,False,-0.6994534589144246,3,12.353000000000002,25272,311,0,0.0,13850.529873428692,False,-0.7029416356508221,0,1.0550000000000002,158965,1,76,1.0,4200.345465840542,False,0.09266361432316371,10,6.780000000000001,88773,2198,0,0.0,44719.33391751113,False,-0.24607772438872524,0.4875,549825,0.0,0.0,10,0,0,6,5,5.0,17,23,24,150.0,60.0,10,10,24,1440,1.5557070104405284,217.81604877393693
77,24,0,0,0,10.0,20,10.0,22.09471939407409,0,,44.535465830960426,0,,20.390989039230845,55,20.563636363636363,55.00000000000001,20,55.0,0,3.206000000000001,46212,27,185,1.0,4357.523087903706,False,0.11615180588056409,0,0.2,42103,3,466,1.0,10326.139237638527,False,0.09021034756819898,0,0.4790000000000001,85255,460,31,1.0,11544.170362033856,False,0.13490200582264547,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,28,12.567000000000002,21563.0,442,0,0.0,19684.67589728451,False,-0.71024811140965,27,12.620000000000001,24085,311,0,0.0,13850.529873428692,False,-0.7138931335241833,0,1.0550000000000004,159321,0,73,0.5,4015.0000000000005,False,0.09445002238714842,12,6.890000000000002,87462,2249,0,0.0,45859.33434923017,False,-0.2511046553422854,0.4375,546313,0.0,0.0,9,0,0,4,10,10.0,22,26,25,234.0,63.0,13,11,25,640,1.7382256677374244,219.55427444167435
78,25,0,0,0,10.0,20,10.0,22.14576836606268,20,22.5,44.582508295463576,5,46.0,20.396160721060046,7,20.571428571428573,55.0,16,55.0,0,3.206000000000001,46562,27,175,1.0,4145.509464060969,False,0.12177960401408114,0,0.2,42003,3,476,1.0,10571.385742245835,False,0.09073216171428715,0,0.4790000000000001,85035,470,36,1.0,12013.481430686148,False,0.13508472721013215,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,2,12.559000000000003,21509.0,442,0,0.0,19705.4686665949,False,-0.7106504070294644,5,12.643000000000004,23705,316,0,0.0,14088.07262136649,False,-0.716303280737697,0,1.0550000000000004,159402,0,74,0.4,4070.0,False,0.09518608469126087,13,7.008000000000004,87101,2252,0,0.0,45932.15394382722,False,-0.2533066702039699,0.425,545629,0.0,0.0,10,0,0,6,7,7.0,20,26,23,186.0,69.0,12,13,23,1045,1.5853123674169183,221.13958680909127
