index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,17,0,0,0,10.000000000000002,20,10.0,4.48796670284603,11,2.8181818181818183,33.76776336091283,15,31.666666666666668,5.581142390088783,19,3.0,56.99999999999999,20,57.0,2,2.6050000000000004,36561,570,0,0.0,5700.000000000001,False,-0.1404362050163577,9,5.195000000000001,28325.0,490,0,0.0,4900.000000000001,False,-0.3287895310796074,0,0.2,92307,0,224,0.5,7563.978992844474,False,0.09887571899891624,0,0.281,95455,6,163,1.0,5531.073228045867,False,0.12325213698092392,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,19,10.452000000000002,40838.0,433,0,0.0,14621.441535275255,False,-0.634736109607586,10,1.4790000000000003,174475,4,10,1.0,592.324569560355,False,0.08908653861835288,10,4.6290000000000004,145709,779,0,0.0,4347.709921879162,False,-0.07846795475345328,0.3125,745672,0.0,0.0,10,0,0,9,18,18.0,29,38,18,227.0,0.0,17,0,18,675,2.074327712995,148.66613446414704
53,18,0,0,0,10.000000000000002,20,10.0,4.42905475662443,14,3.857142857142857,35.205989254382835,5,64.0,5.44955534492938,35,4.828571428571428,56.99999999999999,20,57.0,2,2.6230000000000007,36417,582,0,0.0,5820.000000000001,False,-0.14226826608506,12,5.306000000000002,27993.0,498,0,0.0,4980.000000000001,False,-0.3351581243184297,0,0.2,92615,0,227,0.8,7991.759560744904,False,0.10484406733955216,0,0.281,95413,2,173,1.0,6099.494250521479,False,0.1260220615173397,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,35,10.783000000000001,37947.0,438,0,0.0,15420.223293419682,False,-0.6536378545831038,0,1.4690000000000003,174932,1,11,1.0,632.4495553449293,False,0.09205935365429176,11,4.729000000000001,145342,807,0,0.0,4397.79116335801,False,-0.08059887470522505,0.35,742661,0.0,0.0,14,0,0,6,14,14.0,33,39,18,236.0,14.0,17,1,18,1033,1.8455954639939591,150.511729928141
54,18,0,0,0,10.000000000000002,20,10.0,4.204664684229168,16,2.3125,36.50096969982429,5,61.0,5.63783358194362,55,6.254545454545456,56.99999999999999,20,57.0,0,2.6210000000000004,36347,589,0,0.0,5890.000000000001,False,-0.14303162486368592,16,5.454000000000001,27489.0,511,0,0.0,5110.000000000001,False,-0.34473282442748093,0,0.2,92599,0,233,0.6,8504.72594005906,False,0.1075942381897868,0,0.281,95697,2,178,1.0,6505.581935937182,False,0.13159190521789718,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,55,11.298000000000002,32603.0,443,0,0.0,16169.92957702216,False,-0.6913345967689705,0,1.4690000000000003,175559,0,1,0.1,56.99999999999999,False,0.09417354728150802,9,4.808000000000002,144824,862,0,0.0,4859.812547635401,False,-0.08238724864422682,0.21250000000000002,737120,0.0,0.0,17,0,0,8,16,16.0,28,36,14,221.0,9.0,15,3,14,1132,1.750572375021875,152.26230230316287
55,14,0,0,0,10.000000000000002,20,10.0,4.275507822649224,5,6.2,38.06940425438562,6,61.5,6.381538443489719,54,9.296296296296296,56.99999999999999,20,57.0,3,2.6510000000000007,36210,599,0,0.0,5990.000000000001,False,-0.14492911668484187,2,5.458000000000002,27351.0,521,0,0.0,5210.000000000001,False,-0.34665212649945476,0,0.2,92950,0,229,0.2,8717.893574254307,False,0.11282717641351678,0,0.281,95684,0,183,0.5,6966.700978552568,False,0.1340799205113764,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,54,11.783000000000001,27379.0,449,0,0.0,17093.162510219143,False,-0.7274627993300694,4,1.509,175548,0,7,0.7,398.99999999999994,False,0.09517058731889702,15,4.949000000000001,143902,909,0,0.0,5800.818445132154,False,-0.08520075262460766,0.175,731026,0.0,0.0,13,0,0,6,22,22.0,25,31,17,160.0,24.0,11,3,17,626,1.5152274330030195,153.7775297361659
56,17,0,0,0,10.000000000000002,20,10.0,4.343334281217273,7,5.571428571428571,39.639774336449136,6,62.166666666666664,6.852322064032506,85,8.176470588235293,57.0,20,57.0,3,2.678000000000001,36073,609,0,0.0,6090.000000000001,False,-0.14682660850599782,4,5.496000000000001,27179.0,531,0,0.0,5310.000000000001,False,-0.34931297709923664,0,0.2,93230,0,230,0.6,9117.148097383302,False,0.11831220393503937,0,0.281,95738,0,183,0.1,7254.078703570192,False,0.13634069452998054,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,85,12.579000000000002,16755.0,455,0,0.0,18036.097323084356,False,-0.8044815340615376,5,1.5550000000000002,175694,17,10,1.0,686.4894750885526,False,0.09697613171861207,8,5.014000000000001,143249,967,0,0.0,6626.195435919433,False,-0.08669825382171849,0.2125,719920,0.0,0.0,18,0,0,4,17,17.0,25,29,19,162.0,25.0,12,5,19,972,1.6150546069839038,155.3925843431498
57,19,0,0,0,10.000000000000002,20,10.0,4.311719574604761,9,3.888888888888889,41.99380979635877,10,61.5,6.677987293972023,16,3.5,56.99999999999999,20,57.0,2,2.6950000000000007,35969,617,0,0.0,6170.000000000001,False,-0.14822246455834243,7,5.562000000000002,26920.0,543,0,0.0,5430.000000000001,False,-0.35365321701199565,0,0.2,93212,0,232,0.2,9742.563872755234,False,0.12168248958038519,0,0.281,96336,0,180,0.7,7558.885763344579,False,0.1449223251909506,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,16,12.654000000000003,15254.0,465,0,0.0,19527.12155530683,False,-0.8102127858832686,3,1.5800000000000003,176225,7,10,1.0,616.745911057804,False,0.10006775482491917,7,5.076000000000001,143084,983,0,0.0,6564.461509974498,False,-0.08791879884725191,0.2375,719002,0.0,0.0,15,0,0,7,10,10.0,29,36,16,236.0,9.0,16,3,16,1385,1.7111217670026235,157.10370611015242
58,16,0,0,0,10.000000000000002,20,10.0,4.281380954505799,9,3.888888888888889,43.35618887030928,6,62.333333333333336,6.484095264673994,51,5.431372549019608,57.0,20,57.0,2,2.713000000000001,35855,626,0,0.0,6260.000000000001,False,-0.14972737186477644,7,5.625000000000001,26671.0,554,0,0.0,5540.000000000001,False,-0.3578844056706652,0,0.2,93203,0,235,0.3,10188.704384522682,False,0.12413060156057482,0,0.281,96684,0,180,0.6,7804.113996655671,False,0.1503042781964004,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,51,13.148000000000003,10318.0,471,0,0.0,20420.76495791567,False,-0.8442684098729483,1,1.5870000000000002,176775,6,10,1.0,608.904571588044,False,0.10347064829907474,9,5.159000000000001,142630,1025,0,0.0,6646.197646290843,False,-0.09049323057706553,0.2375,714138,0.0,0.0,19,0,0,3,16,15.5,29,32,20,123.0,32.0,10,6,20,1087,1.6874437290243804,158.7911498391768
59,20,0,0,0,10.000000000000002,20,10.0,4.037259440811504,15,2.2,43.35618887030928,0,,6.585826739793086,58,7.103448275862069,57.0,20,57.0,1,2.7210000000000005,35753,635,0,0.0,6350.000000000001,False,-0.15097055616139585,14,5.758000000000001,26237.0,565,0,0.0,5650.000000000001,False,-0.36615049073064343,0,0.2,93187,0,243,0.8,10535.553895485156,False,0.12593091439843757,0,0.281,96667,0,187,0.7,8107.607318747836,False,0.15184524386599182,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,58,13.677000000000003,4709.0,471,0,0.0,20420.76495791567,False,-0.886819180247477,0,1.586,176951,12,12,1.0,763.029920877517,False,0.10504760841525951,12,5.270000000000001,142204,1067,0,0.0,7027.077131359223,False,-0.09196112437650975,0.3125,707710,0.0,0.0,15,0,0,7,21,21.0,28,35,16,184.0,27.0,14,6,16,656,1.6843514670035802,160.47550130618038
60,16,0,0,0,10.000000000000002,20,10.0,4.151019339676197,6,6.333333333333333,44.10382116413136,7,52.714285714285715,6.569797965197608,30,6.4,57.0,20,57.0,4,2.7600000000000007,35643,641,0,0.0,6410.000000000001,False,-0.1527153762268266,2,5.764000000000001,26057.0,579,0,0.0,5790.000000000001,False,-0.3685496183206107,0,0.2,93424,0,240,0.2,10584.917079391527,False,0.1289235106263025,0,0.281,96761,0,189,0.4,8335.622200020827,False,0.15422402136260663,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,30,13.919000000000002,2343.0,478,0,0.0,21081.62651645479,False,-0.9022613336603419,0,1.5859999999999999,177464,2,13,1.0,754.1395959303952,False,0.10821666800414521,11,5.368000000000002,141757,1097,0,0.0,7207.0683678217765,False,-0.09418579726492661,0.2,705451,0.0,0.0,15,0,0,4,13,13.0,27,31,18,141.0,33.0,10,6,18,1082,1.3623724870267324,161.8378737932071
61,18,0,0,0,10.000000000000002,20,10.0,3.995421180286746,9,2.111111111111111,45.29013764659032,5,64.0,6.925622489014368,32,10.40625,57.00000000000001,20,57.0,0,2.756000000000001,35553,650,0,0.0,6500.000000000001,False,-0.15369683751363142,9,5.852000000000002,25760.0,590,0,0.0,5900.000000000001,False,-0.37382769901853874,0,0.2,93742,0,237,0.2,10733.762622241906,False,0.13341126575164347,0,0.281,96744,0,196,0.7,8876.866978731701,False,0.1571244523788737,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,32,14.209000000000003,-97.0,483,0,0.0,21875.136483303122,False,-0.9177617168871592,0,1.586,177776,0,15,1.0,855.0000000000001,False,0.1104751518928182,12,5.477000000000002,141278,1121,0,0.0,7763.622810185107,False,-0.09543660130803823,0.2375,702758,0.0,0.0,16,0,0,5,14,14.0,29,34,19,168.0,41.0,12,6,19,976,1.6194562370073982,163.4573300302145
62,19,0,0,0,10.000000000000002,20,10.0,4.039877134198526,7,4.714285714285714,45.644071778986806,2,59.0,6.475871927162707,35,2.4857142857142858,57.0,20,57.0,2,2.7760000000000007,35379,665,0,0.0,6650.000000000001,False,-0.15585605234460195,5,5.893000000000002,25620.0,595,0,0.0,5950.000000000001,False,-0.3763358778625954,0,0.2,93709,0,244,0.7,11137.153514072781,False,0.1353404704440195,0,0.281,96862,0,194,0.0,8854.949925123441,False,0.1583485809334278,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,35,14.527000000000003,-3133.0,485,0,0.0,22137.3748128086,False,-0.9397986071324749,0,1.586,178268,0,13,0.7,741.0,False,0.11318585449446954,11,5.575000000000002,140954,1149,0,0.0,7440.77684430995,False,-0.09846151473964812,0.175,699661,0.0,0.0,14,0,0,4,14,14.881355932203391,30,34,21,176.0,48.0,13,6,21,713,1.5974894909886643,165.05481952120317
63,21,0,0,0,10.0,20,10.0,3.7393843902422472,13,1.3846153846153846,47.21452275996274,7,62.857142857142854,6.68236235710097,29,8.89655172413793,57.00000000000001,20,57.0,0,2.7740000000000005,35239,679,0,0.0,6790.0,False,-0.15738276990185388,13,6.018000000000001,25265.0,601,0,0.0,6010.0,False,-0.3834242093784079,0,0.2,94026,0,242,0.3,11425.914507910984,False,0.1406168275785997,0,0.281,96967,0,202,1.0,9537.333597512474,False,0.16345124022227325,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,29,14.782,-20046.0,492,0,0.0,23229.54519790167,False,-1.0639606384591687,0,1.586,178610,0,7,0.0,399.00000000000006,False,0.11425144103442904,14,5.704000000000002,140314,1178,0,0.0,7871.822856664942,False,-0.10110664322584531,0.1625,682377,0.0,0.0,14,0,0,5,18,96.46354166666667,32,37,19,181.0,50.0,15,6,19,542,2.473853921983391,167.52867344318656
64,19,0,0,0,10.0,20,10.0,3.562802008204913,20,2.65,47.48996934114348,2,57.0,7.1951639096716065,21,14.666666666666666,57.0,20,57.0,2,2.7940000000000005,35075,693,0,0.0,6930.0,False,-0.159432933478735,18,6.185000000000001,24766.0,607,0,0.0,6070.0,False,-0.3936532170119956,0,0.2,94018,0,248,0.6,11777.512396603583,False,0.14253577986004362,0,0.281,97036,4,210,1.0,9987.14476967295,False,0.16681235072946346,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,21,14.963000000000001,-48851.0,494,0,0.0,23460.04485452488,False,-1.2816056681717929,4,1.6260000000000001,178965,0,0,0.0,0.0,False,0.11522043932076648,9,5.780000000000001,139825,1199,0,0.0,8627.001527696257,False,-0.10180089880761406,0.2,652836,0.0,0.0,14,0,0,4,15,204.70350877192985,32,36,23,184.0,35.0,13,6,23,542,1.470694285002537,168.9993677281891
65,23,0,0,1,10.0,20,10.0,3.474581150622198,8,2.25,47.48996934114348,0,,7.1951639096716065,0,,57.00000000000001,20,57.0,0,2.7920000000000007,34955,705,0,0.0,7050.0,False,-0.16074154852780806,8,6.247000000000002,24526.0,615,0,0.0,6150.0,False,-0.3980152671755725,0,0.2,94015,0,251,0.3,11919.982304627014,False,0.14331611623930457,0,0.281,97021,0,219,0.9,10400.303285710423,False,0.16900325518172082,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,6,1.6820000000000002,178876,0,0,0.0,0.0,False,0.11466583579996885,14,5.911000000000001,139440,1199,0,0.0,8627.001527696257,False,-0.10420002639758134,0.15,700835,0.0,0.1,8,0,0,5,16,416.93401491769544,31,36,17,207.0,39.0,16,7,17,200,1.6077927200240083,170.6071604482131
66,17,0,0,0,10.0,20,10.0,3.3929104785026944,7,2.142857142857143,47.48996934114348,0,,7.1951639096716065,0,,57.0,20,57.0,1,2.8020000000000005,34833,716,0,0.0,7160.0,False,-0.16220283533260632,6,6.299000000000001,24312.0,624,0,0.0,6240.0,False,-0.40170119956379496,0,0.2,94010,0,256,0.5,12157.43215133273,False,0.1446166768714061,0,0.281,97011,0,221,0.2,10495.283224392708,False,0.16943199126512534,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,8,1.7560000000000002,178723,0,0,0.0,0.0,False,0.1137124162642156,12,6.017000000000002,139149,1199,0,0.0,8627.001527696257,False,-0.1060133929655826,0.0875,700040,0.0,0.1,10,0,0,9,14,14.0,19,28,13,159.0,25.0,11,6,13,200,1.3818983379751444,171.98905878618825
67,13,0,0,0,10.000000000000002,20,10.0,3.41870989053474,8,3.7500000000000004,47.48996934114348,0,,7.1951639096716065,0,,56.99999999999999,13,57.0,2,2.821,34739,723,0,0.0,7230.000000000001,False,-0.1634896401308615,6,6.353000000000001,24061.0,637,0,0.0,6370.000000000001,False,-0.4057579062159215,0,0.2,93988,0,262,0.6,12442.371967379591,False,0.1459943732910558,0,0.281,97003,0,223,0.2,10590.263163074997,False,0.1698835993908889,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000002,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,13,6.135000000000002,138817,1199,0,0.0,8627.001527696257,False,-0.10808225104316477,0.1,699333,0.0,0.1,8,0,0,6,11,551.1421845574388,22,28,13,121.0,16.0,7,6,13,200,1.3551348760374822,173.34419366222573
68,13,0,0,0,10.0,20,10.0,3.5629156076051682,10,5.0,47.48996934114348,0,,7.1951639096716065,0,,57.0,7,57.0,5,2.8690000000000007,34584,732,0,0.0,7320.0,False,-0.16588876772082878,5,6.397000000000001,23847.0,648,0,0.0,6480.0,False,-0.40922573609596513,0,0.2,93970,0,264,0.2,12537.351906061878,False,0.14633162120502424,0,0.281,96971,0,231,0.8,10970.182917804144,False,0.17169003189394313,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000005,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,7,6.192000000000002,138692,1199,0,0.0,8627.001527696257,False,-0.10886118857237494,0.125,698789,0.0,0.1,11,0,0,9,11,268.0031362007169,18,27,11,83.0,17.0,9,4,11,200,1.8232369649922475,175.16743062721798
69,11,0,0,0,10.0,20,10.0,3.5207060297928834,8,3.0,47.48996934114348,0,,7.1951639096716065,0,,57.0,12,57.0,2,2.8840000000000003,34470,741,0,0.0,7410.0,False,-0.16739367502726282,6,6.452000000000002,23613.0,659,0,0.0,6590.0,False,-0.4131297709923664,0,0.2,93951,0,267,0.3,12679.82181408531,False,0.146928981245413,0,0.281,96966,0,236,0.5,11207.63276450986,False,0.17299059252604468,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.748,178723,0,0,0.0,0.0,False,0.1137124162642156,12,6.305000000000002,138397,1199,0,0.0,8627.001527696257,False,-0.1106994811413109,0.1,698122,0.0,0.1,11,0,0,7,13,434.4289678202793,23,30,10,112.0,20.0,8,3,10,200,1.4450995679944754,176.61253019521246
70,10,0,0,0,10.0,20,10.0,3.4671858473931505,11,3.0,47.48996934114348,0,,7.1951639096716065,0,,56.99999999999999,10,57.0,0,2.882,34390,749,0,0.0,7490.0,False,-0.1682660850599782,11,6.556000000000002,23264.0,671,0,0.0,6710.0,False,-0.419432933478735,0,0.2,93951,0,267,0.0,12679.82181408531,False,0.146928981245413,0,0.281,96933,1,246,1.0,11685.99964376869,False,0.17534851070851112,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000002,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.748,178723,0,0,0.0,0.0,False,0.1137124162642156,10,6.3930000000000025,138180,1199,0,0.0,8627.001527696257,False,-0.11205171669201973,0.125,697443,0.0,0.1,10,0,0,11,11,1590.616797941033,19,30,8,132.0,0.0,10,0,8,200,1.6369226379902102,178.24945283320267
71,8,0,0,0,10.0,20,10.0,3.40868480497228,4,2.0,47.48996934114348,0,,7.1951639096716065,0,,56.999999999999986,7,57.0,0,2.8820000000000006,34300,758,0,0.0,7580.0,False,-0.169247546346783,4,6.585000000000002,23078.0,682,0,0.0,6820.0,False,-0.42229007633587784,0,0.2,93951,0,267,0.0,12679.82181408531,False,0.146928981245413,0,0.281,96925,0,251,0.5,11919.982304627014,False,0.17659493787168223,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000002,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,7,6.453000000000001,138066,1199,0,0.0,8627.001527696257,False,-0.1127621077186594,0.0625,697045,0.0,0.1,11,0,0,7,8,1646.6140110446122,20,27,9,103.0,3.0,7,1,9,200,1.3865344669902697,179.63598730019294
72,9,0,0,0,10.0,20,10.0,3.450207639294863,5,4.2,47.48996934114348,0,,7.1951639096716065,0,,57.0,6,57.0,2,2.9020000000000006,34176,768,0,0.0,7680.0,False,-0.17086150490730642,3,6.6110000000000015,22918.0,692,0,0.0,6920.0,False,-0.42468920392584514,0,0.2,93930,0,272,0.5,12917.271660791026,False,0.14804656553864237,0,0.281,96925,0,251,0.0,11919.982304627014,False,0.17659493787168223,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000002,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,6,6.506,137965,1199,0,0.0,8627.001527696257,False,-0.11339148924226121,0.0625,696639,0.0,0.1,10,0,0,7,8,2015.58203813933,20,27,11,80.0,17.0,6,3,11,200,1.3590315909823403,180.99501889117528
73,11,0,0,0,10.0,20,10.0,3.5702802650070202,10,4.6,47.48996934114348,0,,7.1951639096716065,0,,57.0,8,57.0,4,2.940000000000001,34056,775,0,0.0,7750.0,False,-0.17271537622682662,6,6.668000000000002,22665.0,705,0,0.0,7050.0,False,-0.42878953107960743,0,0.2,93911,0,275,0.3,13059.741568814457,False,0.1486439255790313,0,0.281,96898,0,258,0.7,12252.412090015017,False,0.17818700233303417,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,8,6.580000000000002,137817,1199,0,0.0,8627.001527696257,False,-0.11431375127684604,0.125,696072,0.0,0.1,11,0,0,8,10,215.6025089605735,20,28,13,105.0,18.0,7,4,13,200,1.2436540820053779,182.23867297318066
74,13,0,0,0,10.0,20,10.0,3.750123077655168,6,6.333333333333333,47.48996934114348,0,,7.1951639096716065,0,,57.0,9,57.0,4,2.9760000000000004,33876,788,0,0.0,7880.0,False,-0.1752235550708833,2,6.682000000000002,22555.0,712,0,0.0,7120.0,False,-0.43042529989094874,0,0.2,93891,0,279,0.4,13249.701446179031,False,0.14950139774584037,0,0.281,96880,0,260,0.2,12347.392028697304,False,0.17852425024700264,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.748,178723,0,0,0.0,0.0,False,0.1137124162642156,9,6.662000000000002,137631,1199,0,0.0,8627.001527696257,False,-0.11547281032031075,0.07500000000000001,695558,0.0,0.1,12,0,0,10,8,8.0,17,27,13,124.0,12.0,9,4,13,200,1.4175365470000543,183.6562095201807
75,13,0,0,0,10.0,20,10.0,3.5176955322781764,16,2.3125,47.48996934114348,0,,7.1951639096716065,0,,57.0,15,57.0,2,2.9920000000000004,33762,797,0,0.0,7970.0,False,-0.17672846237731735,14,6.820000000000003,22120.0,723,0,0.0,7230.0,False,-0.43871319520174484,0,0.2,93867,0,284,0.5,13487.151292884748,False,0.1505846739755312,0,0.281,96867,1,270,1.0,12825.809417641018,False,0.1811111776679724,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000002,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,15,6.803000000000001,137202,1199,0,0.0,8627.001527696257,False,-0.11814612392056001,0.1875,694543,0.0,0.1,11,0,0,9,12,12.0,19,28,14,106.0,21.0,8,5,14,200,1.4472906420123763,185.1035001621931
76,14,0,0,0,10.0,20,10.0,3.505815211373729,10,3.4,47.48996934114348,0,,7.1951639096716065,0,,56.99999999999999,11,57.0,3,3.02,33605,809,0,0.0,8090.0,False,-0.17884405670665213,7,6.876000000000002,21892.0,731,0,0.0,7310.0,False,-0.4428135223555071,0,0.2,93849,0,286,0.2,13582.131231567035,False,0.15092192188949966,0,0.281,96851,0,279,0.9,13249.701446179031,False,0.1833520204371936,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000005,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,11,6.8980000000000015,136939,1199,0,0.0,8627.001527696257,False,-0.11978500848201817,0.1375,693861,0.0,0.1,11,0,0,13,11,11.0,20,33,13,146.0,25.0,10,4,13,200,1.5002276109880768,186.60372777318116
77,13,0,0,0,10.0,20,10.0,3.4459476621793264,3,1.6666666666666667,47.48996934114348,0,,7.1951639096716065,0,,56.999999999999986,10,57.0,0,3.017,33525,817,0,0.0,8170.0,False,-0.1797164667393675,3,6.899000000000003,21714.0,743,0,0.0,7430.0,False,-0.44538713195201746,0,0.2,93847,0,288,0.2,13677.111170249322,False,0.15144214614234028,0,0.281,96848,0,280,0.1,13297.191415520174,False,0.18358926052125488,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.748,178723,0,0,0.0,0.0,False,0.1137124162642156,10,6.987000000000002,136723,1199,0,0.0,8627.001527696257,False,-0.12113101253249332,0.037500000000000006,693382,0.0,0.1,9,0,0,11,7,7.0,17,28,13,112.0,23.0,9,4,13,200,1.5469092300045304,188.1506370031857
78,13,0,0,0,10.0,20,10.0,3.389584673141024,12,3.0,47.48996934114348,0,,7.1951639096716065,0,,56.999999999999986,9,57.0,1,3.027,33413,827,0,0.0,8270.0,False,-0.18106870229007632,11,7.006000000000002,21381.0,753,0,0.0,7530.0,False,-0.4515594329334787,0,0.2,93842,0,293,0.5,13914.561016955038,False,0.15274270677444182,0,0.281,96817,0,287,0.7,13629.62120090818,False,0.18513558089788879,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000002,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.748,178723,0,0,0.0,0.0,False,0.1137124162642156,9,7.067000000000002,136537,1199,0,0.0,8627.001527696257,False,-0.12229007157595805,0.15,692715,0.0,0.1,11,0,0,12,10,10.0,16,28,13,141.0,19.0,9,4,13,200,1.271668959991075,189.42230596317677
79,13,0,0,0,10.0,20,10.0,3.2060951423504314,13,2.0,47.48996934114348,0,,7.1951639096716065,0,,56.99999999999998,15,57.0,0,3.026000000000001,33293,839,0,0.0,8390.0,False,-0.18237731733914941,13,7.125000000000002,21014.0,761,0,0.0,7610.0,False,-0.45869138495092693,0,0.2,93827,0,298,0.5,14152.010863660757,False,0.15392890719474828,0,0.281,96806,0,295,0.8,14009.540955637327,False,0.18718216984571276,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,0,14.942000000000002,-63736.77777777778,494,0,0.0,23460.04485452488,True,-1.3945315572907953,0,1.7480000000000004,178723,0,0,0.0,0.0,False,0.1137124162642156,15,7.208000000000001,136108,1199,0,0.0,8627.001527696257,False,-0.12496338517620731,0.1625,691773,0.0,0.1,11,0,0,10,10,10.0,19,29,12,113.0,26.0,8,5,12,200,1.429400107008405,190.85170607018517
