index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,14,0,0,0,10.0,20,10.0,3.9744695943663535,11,3.4545454545454546,42.77969696414663,6,44.166666666666664,36.00000000000001,10,36.0,0,1.0370000000000004,22623,702,0,0.0,7020.0,False,-0.1512779708356338,11,3.892000000000001,15419,678,0,0.0,6780.0,False,-0.3891396836738008,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,55742,1,209,1.0,8944.931135101013,False,0.27635215396380663,1,3.7830000000000017,64125,0,3,0.3,108.00000000000003,False,-0.08522192764902078,9,6.041000000000003,52116,231,0,0.0,9882.109998717871,False,-0.1867348698742989,0.21666666666666667,258048,0.0,0.0,17,0,0,4,10,10.0,22,26,17,73.0,63.0,6,8,17,465,3.546806177997496,176.08432725310558
69,17,0,0,0,10.0,20,10.0,3.684542888552446,10,2.0,42.31238713566409,5,38.0,36.00000000000001,20,36.0,1,1.0470000000000004,22491,714,0,0.0,7140.0,False,-0.1536163164561073,9,3.971000000000001,15144,686,0,0.0,6860.0,False,-0.3967717839628463,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,55912,1,214,1.0,9058.535389920668,False,0.28115962640609476,8,3.8620000000000014,63943,0,5,0.5,180.00000000000003,False,-0.08730294478177827,9,6.122000000000002,51997,231,0,0.0,9774.161428338404,False,-0.18920036611406815,0.25,257510,0.0,0.0,16,0,0,5,13,13.0,28,33,16,175.0,29.0,11,6,16,498,2.571899659000337,178.65622691210592
70,16,0,0,0,10.0,20,10.0,3.777124247780272,12,4.25,43.10286268773431,6,49.166666666666664,36.00000000000001,20,36.0,1,1.0560000000000005,22379,724,0,0.0,7240.0,False,-0.15562989185151505,11,4.072000000000001,14827,696,0,0.0,6960.0,False,-0.40544314897210226,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,56156,3,218,1.0,9407.755438669421,False,0.2900328066501624,7,3.9240000000000017,64047,0,0,0.0,0.0,False,-0.08710339519370563,8,6.193000000000003,51605,237,0,0.0,10215.37845699303,False,-0.1916433018544355,0.16666666666666666,257037,0.0,0.0,13,0,0,4,11,10.5,28,32,15,119.0,35.0,9,7,15,639,2.3099641709704883,180.9661910830764
71,15,0,0,0,10.0,20,10.0,3.7655189556820243,1,3.0,43.288902438332904,1,52.0,36.00000000000001,20,36.0,0,1.0550000000000002,22269,735,0,0.0,7350.0,False,-0.15741612808937677,1,4.071000000000001,14719,705,0,0.0,7050.0,False,-0.40748920139001654,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,56205,0,221,0.4,9566.847438871571,False,0.29275756659888896,6,3.977000000000001,63996,0,0,0.0,0.0,False,-0.08783032583597024,14,6.325000000000001,51310,238,0,0.0,10302.75878032323,False,-0.19522535719145906,0.06666666666666667,256522,0.0,0.0,13,0,0,1,10,10.0,33,34,14,158.0,26.0,10,5,14,252,2.2796172000234947,183.2458082830999
72,14,0,0,0,10.0,20,10.0,3.685037086708558,10,3.2,42.7384506213988,5,38.0,36.0,20,36.0,0,1.0550000000000002,22189,743,0,0.0,7430.0,False,-0.15871520898963984,10,4.170000000000001,14398,717,0,0.0,7170.0,False,-0.41596570426423307,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,56363,0,226,1.0,9658.889840436128,False,0.29708215698789797,12,4.091000000000001,63622,0,5,0.5,180.0,False,-0.09187833176544372,8,6.391000000000002,51209,238,0,0.0,10171.751247892913,False,-0.19759862561722888,0.25,255804,0.0,0.0,12,0,0,2,14,14.0,27,29,14,70.0,33.0,5,9,14,390,2.047794607002288,185.2936028901022
73,14,0,0,0,10.0,20,10.0,3.8327028423286493,8,5.0,42.7384506213988,0,,36.0,20,36.0,4,1.0950000000000002,21998,757,0,0.0,7570.0,False,-0.1626449287129356,4,4.200000000000001,14258,723,0,0.0,7230.0,False,-0.41953817673995647,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,56323,0,234,0.8,10000.79744540732,False,0.2998579545690412,2,4.099000000000001,63788,0,0,0.0,0.0,False,-0.09079506257304941,13,6.513000000000001,50989,238,0,0.0,10171.751247892913,False,-0.2007344048583703,0.13333333333333333,255379,0.0,0.0,18,0,0,5,13,13.0,26,31,15,118.0,29.0,8,6,15,380,2.2061947020119987,187.4997975921142
74,15,0,0,0,10.0,20,10.0,3.725385157075495,15,3.2666666666666666,43.33936452712652,3,52.0,36.0,20,36.0,1,1.1010000000000002,21866,769,0,0.0,7690.0,False,-0.16498327433340912,14,4.336000000000002,13872,731,0,0.0,7310.0,False,-0.430775226527232,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,56430,5,241,1.0,10463.41377682287,False,0.30702899481551255,12,4.217000000000001,63598,0,0,0.0,0.0,False,-0.09350323555403518,8,6.580000000000002,50730,241,0,0.0,10444.786851037492,False,-0.20248021001854744,0.16666666666666666,254519,0.0,0.0,12,0,0,2,16,16.0,24,26,13,106.0,57.0,7,8,13,356,2.0657050230074674,189.56550261512166
75,13,0,0,0,10.0,20,10.0,3.687639725799908,1,1.0,43.519134312877014,1,51.0,36.00000000000001,20,36.0,0,1.1000000000000005,21766,779,0,0.0,7790.0,False,-0.16660712545873793,1,4.332000000000002,13752,741,0,0.0,7410.0,False,-0.43304861810269235,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,56480,0,246,0.6,10705.707040967745,False,0.3106567505454749,10,4.3050000000000015,63457,0,0,0.0,0.0,False,-0.09551298497676673,10,6.6720000000000015,50540,242,0,0.0,10531.630503716238,False,-0.204569468173863,0.09999999999999999,254018,0.0,0.0,12,0,0,4,12,12.0,22,26,13,86.0,42.0,6,7,13,251,2.0618011439801194,191.62730375910178
76,13,0,0,0,10.0,20,10.0,3.5025814554801347,10,2.3,43.990659979684956,9,46.0,36.00000000000001,20,36.0,1,1.1100000000000003,21644,790,0,0.0,7900.0,False,-0.16878308596667857,9,4.421000000000001,13468,750,0,0.0,7500.0,False,-0.44081062648176417,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,56871,0,247,1.0,10865.693014982184,False,0.32064028038008124,15,4.445000000000001,63018,0,4,0.4,144.00000000000003,False,-0.10074403489267082,5,6.7120000000000015,50232,247,0,0.0,10865.693014982184,False,-0.20657877209311706,0.2333333333333333,253256,0.0,0.0,18,0,0,4,17,17.0,26,30,9,142.0,12.0,9,4,9,614,2.1939166479860432,193.82122040708782
77,9,0,0,0,10.0,20,10.0,3.5828526842027815,1,9.0,44.72667224107616,5,51.0,36.00000000000001,20,36.0,1,1.1190000000000002,21512,802,0,0.0,8020.0,False,-0.1711214315871521,0,4.412000000000002,13388,758,0,0.0,7580.0,False,-0.4421097073820272,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57117,0,243,0.1,10868.581354581507,False,0.3258852974392342,7,4.500000000000002,63083,0,0,0.0,0.0,False,-0.10084380968670714,9,6.7970000000000015,49857,252,0,0.0,11271.121404751191,False,-0.2090344550532285,0.016666666666666666,252980,0.0,0.0,14,0,0,2,11,10.75,25,27,10,79.0,12.0,5,4,10,563,1.900360351020936,195.72158075810876
78,10,0,0,0,10.0,20,10.0,3.472009247415112,6,2.3333333333333335,44.18711909859541,6,40.333333333333336,36.0,20,36.0,1,1.1280000000000003,21390,813,0,0.0,8130.0,False,-0.17329739209509273,5,4.4620000000000015,13198,767,0,0.0,7670.0,False,-0.44681887564548084,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57345,0,243,0.6,10737.469940958685,False,0.3293285916967875,15,4.643000000000002,62618,0,5,0.5,180.0,False,-0.10618888793865275,5,6.838000000000004,49754,253,0,0.0,11179.341131944639,False,-0.21115666686661075,0.18333333333333335,252328,0.0,0.0,15,0,0,3,13,13.0,24,27,11,64.0,39.0,5,5,11,442,2.0917847090167925,197.81336546712555
79,11,0,0,0,10.0,20,10.0,3.301027517733126,8,2.0,44.14759276820702,5,43.8,36.0,20,36.0,0,1.1270000000000002,21330,819,0,0.0,8190.0,False,-0.17427170277029003,8,4.537000000000002,12894,781,0,0.0,7810.0,False,-0.45441849891201974,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57548,0,246,0.8,10860.307820978927,False,0.33493341904931345,6,4.6880000000000015,62618,0,3,0.3,108.0,False,-0.10670201545083953,9,6.923000000000002,49533,255,0,0.0,11257.63615589279,False,-0.2137487089434363,0.18333333333333335,251946,0.0,0.0,20,0,0,4,11,11.0,25,29,13,133.0,9.0,8,3,13,599,2.0623206140007824,199.87568608112633
80,13,0,0,0,10.0,20,10.0,3.4509678136373205,6,5.0,44.32180887454576,1,52.0,36.0,20,36.0,2,1.1470000000000002,21216,828,0,0.0,8280.0,False,-0.1765126173232438,4,4.569000000000002,12712,792,0,0.0,7920.0,False,-0.458543080770355,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57570,0,251,0.6,11124.774027510986,False,0.3382026626058353,11,4.792000000000002,62556,0,0,0.0,0.0,False,-0.10835542632344138,6,6.974000000000002,49415,256,0,0.0,11346.383071883714,False,-0.21479814795259478,0.09999999999999999,251492,0.0,0.0,14,0,0,2,14,13.25,16,18,14,74.0,51.0,5,8,14,252,1.9788933580275625,201.8545794391539
81,14,0,0,0,10.0,20,10.0,3.5900413792712262,11,4.363636363636363,44.32180887454576,0,,36.0,5,36.0,0,1.1450000000000002,21096,840,0,0.0,8400.0,False,-0.1784612386736384,11,4.675000000000001,12424,800,0,0.0,8000.0,False,-0.46659738235198595,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57522,1,261,1.0,11571.582157635714,False,0.34192066216202505,0,4.7810000000000015,62556,0,0,0.0,0.0,False,-0.10835542632344138,5,7.0180000000000025,49366,256,0,0.0,11346.383071883714,False,-0.215496571510849,0.16666666666666666,250987,0.0,0.0,15,0,0,1,6,6.0,15,16,16,62.0,47.0,5,9,16,200,1.708831037976779,203.56341047713067
82,16,0,0,0,10.0,20,10.0,3.5574875873196645,2,2.5,43.84756770351614,5,40.0,36.0,8,36.0,0,1.1450000000000002,21016,848,0,0.0,8480.0,False,-0.17976031957390146,2,4.684000000000001,12267,812,0,0.0,8120.0,False,-0.4697476535351239,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57717,0,259,0.3,11356.52003521068,False,0.34377472110573665,0,4.7810000000000015,62356,0,5,0.5,180.0,False,-0.10992331594401208,8,7.093000000000001,49273,256,0,0.0,11224.977332100132,False,-0.21768738182316966,0.13333333333333333,250652,0.0,0.0,12,0,0,5,5,5.0,14,19,12,121.0,44.0,8,8,12,400,2.3393269780208357,205.9027374551515
83,12,0,0,0,10.0,20,10.0,3.6679300133302215,8,4.5,43.84756770351614,0,,36.00000000000001,9,36.0,2,1.1650000000000003,20862,861,0,0.0,8610.0,False,-0.18265077457698678,6,4.742000000000001,12089,819,0,0.0,8190.0,False,-0.47439186775356434,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57681,0,267,0.8,11707.30057683881,False,0.3467293445623801,0,4.7810000000000015,62356,0,5,0.0,180.00000000000003,False,-0.10992331594401208,9,7.1750000000000025,49151,256,0,0.0,11224.977332100132,False,-0.21942631394780263,0.13333333333333333,250162,0.0,0.0,11,0,0,5,8,8.0,2,7,15,94.0,56.0,7,5,15,200,2.0485849549877457,207.95132241013926
84,15,0,0,0,10.0,20,10.0,3.5315665259228695,12,2.8333333333333335,44.516180026948255,5,50.0,36.00000000000001,9,36.0,1,1.1730000000000003,20760,870,0,0.0,8700.0,False,-0.18450196485986164,11,4.846000000000001,11744,830,0,0.0,8300.0,False,-0.48381020428047156,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,57897,2,272,1.0,12115.464100381772,False,0.35563372088498385,0,4.7810000000000015,62356,0,5,0.0,180.00000000000003,False,-0.10992331594401208,9,7.256000000000003,48781,261,0,0.0,11618.722987033494,False,-0.2218939893737457,0.16666666666666666,249561,0.0,0.0,11,0,0,6,10,10.0,6,12,12,184.0,20.0,12,3,12,450,2.089911504997872,210.04123391513713
85,12,0,0,0,10.0,20,10.0,3.5785730138881067,5,4.2,44.690934867616114,4,46.5,36.00000000000001,7,36.0,2,1.1920000000000004,20606,883,0,0.0,8830.0,False,-0.18739241986294697,3,4.865000000000001,11614,837,0,0.0,8370.0,False,-0.4868955214185963,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,58062,0,275,0.7,12290.007088594431,False,0.36098106162530924,0,4.7810000000000015,62317,0,6,0.1,216.00000000000006,False,-0.11022264032612104,7,7.317000000000002,48555,264,0,0.0,11798.406805050654,False,-0.22383472444303823,0.13333333333333333,249177,0.0,0.0,15,0,0,3,6,6.0,3,6,13,102.0,44.0,6,6,13,386,1.9693724309909157,212.01060634612804
86,13,0,0,0,10.0,20,10.0,3.8845173440640703,5,7.8,44.28549023527827,9,42.44444444444444,36.00000000000001,13,36.0,1,1.2000000000000004,20464,896,0,0.0,8960.0,False,-0.18989315059595335,4,4.902000000000002,11490,844,0,0.0,8440.0,False,-0.48978597642168165,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,58405,0,271,0.5,12001.36785376041,False,0.36519244392140676,0,4.7810000000000015,62127,0,11,0.5,396.00000000000006,False,-0.11164799452663987,13,7.440000000000003,48145,268,0,0.0,11868.511383054576,False,-0.22917905739149794,0.16666666666666666,248654,0.0,0.0,14,0,0,6,10,10.0,4,10,7,151.0,9.0,10,3,7,582,2.116642341017723,214.12724868714577
87,7,0,0,0,10.0,20,10.0,3.965598229875366,1,9.0,44.28549023527827,0,,36.00000000000001,11,36.0,1,1.2090000000000003,20362,905,0,0.0,9050.0,False,-0.19174434087882822,0,4.8980000000000015,11380,855,0,0.0,8550.0,False,-0.4915722126595434,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,58396,0,272,0.1,12045.65334399569,False,0.3654710276617386,0,4.7810000000000015,62127,0,11,0.0,396.00000000000006,False,-0.11164799452663987,11,7.537000000000002,47980,268,0,0.0,11868.511383054576,False,-0.231530891822354,0.016666666666666666,248268,0.0,0.0,10,0,0,2,7,7.0,2,4,10,56.0,9.0,4,3,10,200,1.8092353109968826,215.93648399814265
88,10,0,0,0,10.0,20,10.0,4.000742233308046,6,4.333333333333333,43.70151562075766,6,39.333333333333336,36.0,7,36.0,2,1.2280000000000002,20288,910,0,0.0,9100.0,False,-0.19333571498165047,4,4.9380000000000015,11154,870,0,0.0,8700.0,False,-0.49647624305803645,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,58606,0,272,0.6,11886.812248846083,False,0.36823889023089723,0,4.7810000000000015,61937,0,16,0.5,576.0,False,-0.1130733487271587,7,7.596000000000002,47851,269,0,0.0,11755.70770198381,False,-0.23417352474426434,0.18333333333333335,247859,0.0,0.0,15,0,0,3,7,7.0,2,5,12,66.0,24.0,5,5,12,436,1.7711500370060094,217.70763403514866
89,12,0,0,0,10.0,20,10.0,4.06680471880151,4,5.0,43.19091165116494,2,31.5,36.0,16,36.0,2,1.246,20204,916,0,0.0,9160.0,False,-0.19508947419700562,2,4.954000000000001,10974,884,0,0.0,8840.0,False,-0.5000487155337598,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,58649,0,274,0.4,11834.309792419193,False,0.3685939100877461,0,4.7810000000000015,61924,0,17,0.1,612.0,False,-0.11300208101713276,16,7.749000000000002,47488,270,0,0.0,11661.546145814533,False,-0.24001862834021404,0.08333333333333333,247262,0.0,0.0,14,0,0,3,11,11.0,3,6,14,90.0,42.0,6,6,14,263,2.1188370400341228,219.82647107518278
90,14,0,0,0,10.0,20,10.0,4.09325767730763,6,4.333333333333333,43.27516845688236,5,44.0,36.0,12,36.0,2,1.2640000000000002,20060,928,0,0.0,9280.0,False,-0.19781754408755806,4,4.992000000000002,10818,892,0,0.0,8920.0,False,-0.5038160501445228,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,58843,0,275,0.6,11900.67132564265,False,0.37340940845796305,0,4.7810000000000015,61924,0,17,0.0,612.0,False,-0.11300208101713276,12,7.8530000000000015,47081,275,0,0.0,11900.67132564265,False,-0.24411562953873653,0.09999999999999999,246749,0.0,0.0,11,0,0,3,9,9.0,2,5,15,69.0,57.0,5,9,15,420,1.9015378739568405,221.72800894913962
91,15,0,0,0,10.0,20,10.0,3.900248753532577,5,1.8,40.297370597300564,9,26.0,36.00000000000001,15,36.0,0,1.2620000000000002,19960,938,0,0.0,9380.0,False,-0.1994413952128869,5,5.038000000000002,10619,902,0,0.0,9020.0,False,-0.5086551264980027,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,59068,0,271,0.5,10920.587431868453,False,0.36779137537219886,0,4.7810000000000015,61996,0,15,0.0,540.0000000000001,False,-0.11248895350494598,13,7.971000000000003,46621,284,0,0.0,11444.45324963336,False,-0.2539236206160854,0.08333333333333333,246287,0.0,0.0,12,0,0,6,12,12.0,4,10,16,161.0,41.0,10,5,16,506,2.160122836998198,223.88813178613782
92,16,0,0,0,10.0,20,10.0,4.084132026537034,2,9.0,40.07643014762205,5,38.0,36.00000000000001,10,36.0,2,1.2820000000000003,19836,948,0,0.0,9480.0,False,-0.20184469487837356,0,5.033000000000001,10519,912,0,0.0,9120.0,False,-0.5102789776233315,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,59240,0,268,0.2,10740.483279562708,False,0.36952840663419356,0,4.7810000000000015,61806,0,20,0.5,720.0000000000001,False,-0.1139143077054648,10,8.058000000000002,46489,284,0,0.0,11381.706161924662,False,-0.2562522722859498,0.11666666666666665,245913,0.0,0.0,11,0,0,3,5,5.0,6,9,15,143.0,50.0,9,7,15,390,2.243946071015671,226.1320778571535
93,15,0,0,0,10.0,20,10.0,4.003850425627575,2,2.0,40.07643014762205,0,,36.00000000000001,12,36.0,0,1.2800000000000005,19776,954,0,0.0,9540.0,False,-0.20281900555357085,2,5.053000000000001,10341,926,0,0.0,9260.0,False,-0.5137864960540418,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,59236,0,270,0.2,10820.636139857954,False,0.37029311041246754,0,4.7810000000000015,61878,0,18,0.0,648.0000000000001,False,-0.11340118019327802,10,8.148000000000003,46350,284,0,0.0,11381.706161924662,False,-0.258233514624671,0.03333333333333333,245604,0.0,0.0,11,0,0,3,5,5.0,6,9,17,121.0,32.0,9,6,17,272,2.010226858954411,228.1423047161079
94,17,0,0,0,10.0,20,10.0,4.196795332448348,5,6.0,40.32592081015196,1,52.0,36.00000000000001,13,36.0,0,1.2800000000000005,19686,963,0,0.0,9630.0,False,-0.2042804715663668,5,5.101000000000002,10156,937,0,0.0,9370.0,False,-0.5180085089798967,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,59258,0,274,0.5,11049.302301981637,False,0.37318293132227176,0,4.7810000000000015,61878,0,18,0.0,648.0000000000001,False,-0.11340118019327802,13,8.268000000000002,46076,285,0,0.0,11492.88743089331,False,-0.2613466216903752,0.08333333333333333,245077,0.0,0.0,13,0,0,3,10,10.0,5,8,17,100.0,45.0,8,9,17,252,1.984532184957061,230.12683690106496
95,17,0,0,0,10.0,20,10.0,4.022983235249331,4,2.0,40.52300306067122,1,49.0,36.00000000000001,13,36.0,0,1.2800000000000002,19586,973,0,0.0,9730.0,False,-0.20590432269169562,4,5.136000000000001,9980,947,0,0.0,9470.0,False,-0.5221006138157254,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,59299,0,277,0.4,11224.871847805929,False,0.37591275248326445,0,4.7810000000000015,61878,0,18,0.0,648.0000000000001,False,-0.11340118019327802,13,8.385000000000002,45815,286,0,0.0,11589.57887535197,False,-0.26437769837116243,0.06666666666666667,244581,0.0,0.0,10,0,0,3,7,7.0,1,4,17,35.0,63.0,4,13,17,249,1.742721383983735,231.8695582850487
96,17,0,0,0,10.0,20,10.0,4.00098363055264,1,3.0,41.36102032222252,5,48.0,36.00000000000001,9,36.0,0,1.2800000000000002,19466,985,0,0.0,9850.0,False,-0.20785294404209023,1,5.142000000000001,9882,955,0,0.0,9550.0,False,-0.5239842811211068,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,59536,0,273,0.1,11291.558547966748,False,0.3816431581911392,0,4.7810000000000015,61839,0,19,0.1,684.0000000000001,False,-0.11370050457538698,9,8.462000000000002,45491,290,0,0.0,11994.695893444532,False,-0.266108669763644,0.03333333333333333,244237,0.0,0.0,14,0,0,2,7,7.0,3,5,16,66.0,62.0,5,12,16,440,1.6306673679500818,233.50022565299878
97,16,0,0,0,10.0,20,10.0,4.201586436337096,3,7.0,42.00701717419125,9,44.888888888888886,36.0,9,36.0,2,1.3000000000000003,19352,994,0,0.0,9940.0,False,-0.210093858595044,1,5.151000000000002,9754,966,0,0.0,9660.0,False,-0.5263551037640869,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,59919,0,267,0.3,11215.873585509064,False,0.3889593825964884,0,4.7810000000000015,61639,0,24,0.5,864.0,False,-0.11526839419595769,9,8.543000000000001,45164,294,0,0.0,12350.063049212227,False,-0.268236957658341,0.13333333333333333,243851,0.0,0.0,16,0,0,4,8,8.0,3,7,17,90.0,72.0,7,9,17,604,1.7259842769708484,235.22620992996963
98,17,0,0,0,10.0,20,10.0,4.023033467682037,9,3.2222222222222223,41.600090289843095,5,38.0,36.00000000000001,7,36.0,2,1.3180000000000003,19218,1005,0,0.0,10050.0,False,-0.21265954337306356,7,5.2200000000000015,9519,975,0,0.0,9750.0,False,-0.5325257380403364,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,60080,0,271,0.9,11273.62446854748,False,0.3929841285854067,0,4.7810000000000015,61449,0,29,0.5,1044.0000000000002,False,-0.11669374839647652,7,8.604000000000001,45103,294,0,0.0,12230.42654521387,False,-0.2699590456882047,0.2333333333333333,243392,0.0,0.0,12,0,0,4,5,5.0,4,8,18,108.0,63.0,8,9,18,390,2.1602373070199974,237.38644723698962
99,18,0,0,0,10.0,20,10.0,4.10819513566352,2,6.0,41.54270783457354,1,39.0,36.00000000000001,13,36.0,1,1.3260000000000005,19126,1013,0,0.0,10130.0,False,-0.21434834854340554,1,5.223000000000002,9381,987,0,0.0,9870.0,False,-0.5350589457958494,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,60107,0,272,0.2,11299.616531004003,False,0.393831915244759,0,4.7810000000000015,61410,0,30,0.1,1080.0000000000002,False,-0.11699307277858548,13,8.727000000000002,44883,294,0,0.0,12213.55610336462,False,-0.2732150567051183,0.05000000000000001,242930,0.0,0.0,9,0,0,6,10,10.0,4,10,18,143.0,53.0,10,8,18,239,2.2943017780198716,239.6807490150095
100,18,0,0,0,10.0,20,10.0,4.1838540294903845,10,4.5,42.14183490927824,4,48.25,36.00000000000001,20,36.0,0,1.3250000000000004,19036,1022,0,0.0,10220.0,False,-0.2158098145562015,10,5.322000000000002,9086,998,0,0.0,9980.0,False,-0.5428534311974278,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,60255,0,278,1.0,11715.43010477935,False,0.40137598940987496,0,4.7810000000000015,61659,0,23,0.1,828.0000000000001,False,-0.11523988711194733,12,8.834000000000001,44535,297,0,0.0,12516.124968055638,False,-0.27601895031175605,0.18333333333333335,242594,0.0,0.0,20,0,0,2,9,9.0,8,10,14,160.0,46.0,10,8,14,681,2.022115908039268,241.70286492304876
101,14,0,0,0,10.0,20,10.0,4.051785064805976,3,2.0,42.39106736621416,5,44.4,36.00000000000001,20,36.0,0,1.3250000000000004,18916,1034,0,0.0,10340.0,False,-0.21775843590659608,3,5.342000000000001,8949,1006,0,0.0,10060.0,False,-0.5460037023805657,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,60471,0,276,0.3,11699.934593075108,False,0.40579026425032433,0,4.7810000000000015,61941,0,15,0.2,540.0000000000001,False,-0.11327289831523134,10,8.922,44250,300,0,0.0,12717.320209864247,False,-0.2786473373680532,0.08333333333333333,242550,0.0,0.0,21,0,0,2,6,6.0,4,6,16,92.0,35.0,6,8,16,782,1.977729954989627,243.6805948780384
102,16,0,0,0,10.0,20,10.0,4.026970487095046,4,3.75,42.12709822174332,6,40.333333333333336,36.0,11,36.0,1,1.3350000000000004,18784,1046,0,0.0,10460.0,False,-0.2200967815270696,3,5.369000000000001,8812,1014,0,0.0,10140.0,False,-0.5491539735637037,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,60698,0,274,0.4,11542.82491275767,False,0.4089368221035427,0,4.7810000000000015,61787,0,19,0.5,684.0,False,-0.11444168875965677,10,9.012000000000002,44055,301,0,0.0,12680.256564744739,False,-0.28169092217035313,0.15,242159,0.0,0.0,15,0,0,3,9,9.0,4,7,17,105.0,46.0,7,9,17,478,2.1674583579879254,245.84805323602632
