index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,6,0,0,0,10.000000000000002,20,10.0,26.637877707448826,9,29.0,19.07963042192394,0,,4.933524667830466,8,4.75,47.0,0,,0,1.2620000000000002,26398,544,0,0.0,5440.000000000001,False,-0.12408627380200343,0,1.3070000000000004,42131,0,8,0.8,213.1030216595906,False,0.27056978945431515,0,1.6130000000000004,42315,388,0,0.0,10335.496550490145,False,-0.16851559774375593,0,2.0540000000000007,48030,361,0,0.0,9616.273852389026,False,-0.07473580838800625,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,8,6.886000000000002,27310,339,0,0.0,6467.994713032216,False,-0.5478580490198048,0,1.3070000000000002,105308,0,2,0.0,94.0,False,0.11063672780940333,0,0.8300000000000001,111341,0,17,0.8,799.0,False,0.17795171832173728,0.2,471412,0.0,0.0,7,0,0,3,2,2.0,16,19,6,39.0,18.0,3,3,6,461,0.7601538635790348,59.53587774094194
53,6,0,0,0,10.000000000000002,20,10.0,26.637877707448826,0,,19.07963042192394,0,,5.05407744202324,13,6.0,47.0,0,,0,1.2620000000000002,26308,553,0,0.0,5530.000000000001,False,-0.12543994224347982,0,1.3070000000000004,42021,1,18,1.0,489.4817987340789,False,0.271417769135368,0,1.6130000000000004,42315,388,0,0.0,10335.496550490145,False,-0.16851559774375593,0,2.0540000000000003,48030,361,0,0.0,9616.273852389026,False,-0.07473580838800625,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,13,7.008000000000002,26765,339,0,0.0,6467.994713032216,False,-0.5559256689978964,0,1.3070000000000002,105275,0,10,0.8,470.0,False,0.11227071473750791,0,0.8300000000000001,111296,0,22,0.5,1034.0,False,0.17871600253004427,0.2875,470589,0.0,0.0,8,0,0,7,3,3.0,13,20,5,44.0,22.0,3,3,5,200,0.7624589614570141,60.298336702398956
54,5,0,0,0,10.000000000000002,20,10.0,26.646182469847947,3,27.0,19.07963042192394,0,,5.05407744202324,0,,47.0,0,,0,1.2620000000000002,26218,562,0,0.0,5620.000000000001,False,-0.12679361068495623,0,1.3070000000000004,41992,2,25,1.0,686.1545617461986,False,0.27350351294627734,0,1.6130000000000004,42234,391,0,0.0,10418.657345710548,False,-0.1692058860215165,0,2.0540000000000003,48030,361,0,0.0,9619.271871615108,False,-0.07470955878878652,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,6.995000000000003,26765,339,0,0.0,6467.994713032216,False,-0.5559256689978964,0,1.3070000000000002,105275,0,10,0.0,470.0,False,0.11227071473750791,0,0.8300000000000001,111296,0,22,0.0,1034.0,False,0.17871600253004427,0.125,470389,0.0,0.0,10,0,0,6,0,0.0,13,19,4,56.0,3.0,4,1,4,281,0.7544696796685457,61.0528063820675
55,4,0,0,0,10.000000000000002,20,10.0,26.955374976578238,9,31.0,19.07963042192394,0,,5.05407744202324,0,,47.0,0,,0,1.2620000000000002,26138,570,0,0.0,5700.000000000001,False,-0.12799687152182415,0,1.3070000000000004,42151,4,26,1.0,740.8397493910342,False,0.2791089815809498,0,1.613,41955,400,0,0.0,10782.149990631295,False,-0.17090892383785156,0,2.0540000000000007,48030,361,0,0.0,9730.890366544743,False,-0.07373226660469352,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,6.995000000000002,26765,339,0,0.0,6467.994713032216,False,-0.5559256689978964,0,1.3070000000000002,105275,0,10,0.0,470.0,False,0.11227071473750791,0,0.8300000000000001,111296,0,22,0.0,1034.0,False,0.17871600253004427,0.125,470189,0.0,0.0,10,0,0,7,0,0.0,12,19,4,58.0,0.0,4,0,4,479,0.7566715758293867,61.80947795789689
56,4,0,0,0,10.000000000000002,20,10.0,26.870840443614647,26,26.5,19.07963042192394,0,,4.8696638503781156,7,2.142857142857143,47.0,0,,0,1.2620000000000002,26018,582,0,0.0,5820.000000000001,False,-0.12980176277712602,0,1.3070000000000004,42760,2,10,1.0,288.70840443614645,False,0.2906282285659558,0,1.6130000000000004,41565,413,0,0.0,11097.657103212849,False,-0.17497585977644345,0,2.0540000000000007,47731,374,0,0.0,10049.694325911878,False,-0.0761768086898761,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,7,7.065000000000001,26475,339,0,0.0,6467.994713032216,False,-0.5602185310045874,0,1.3070000000000002,105263,0,14,0.4,658.0,False,0.11313514653173097,0,0.8300000000000001,111293,0,25,0.3,1175.0,False,0.17942757748260593,0.2125,469684,0.0,0.0,10,0,0,9,2,2.0,2,11,4,49.0,0.0,4,0,4,889,0.7271736925467849,62.53665165044367
57,4,0,0,0,10.000000000000002,20,10.0,27.491404109790334,26,30.5,19.07963042192394,0,,4.706389183828324,6,2.0,47.0,0,,0,1.2620000000000002,25888,595,0,0.0,5950.000000000001,False,-0.13175706163703638,16,1.4670000000000003,43140,0,9,0.9,247.422636988113,False,0.30143823717757284,0,1.613,40772,439,0,0.0,12068.726404197956,False,-0.18035997614788332,0,2.0540000000000003,47731,374,0,0.0,10281.785137061584,False,-0.07414470338439409,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,6,7.118000000000001,26233,339,0,0.0,6467.994713032216,False,-0.5638008503343088,0,1.3070000000000002,105258,0,19,0.5,893.0,False,0.11432110478600042,0,0.8300000000000001,111286,0,26,0.1,1222.0,False,0.17960151802656546,0.1875,468887,0.0,0.0,8,0,0,7,4,3.230769230769231,3,10,6,37.0,11.0,3,1,6,200,0.7458324320614338,63.28248408250511
58,6,0,0,0,10.000000000000002,20,10.0,27.622282501923333,13,29.0,19.07963042192394,0,,4.706389183828324,0,,47.0,0,,0,1.2620000000000002,25768,607,0,0.0,6070.000000000001,False,-0.13356195289233824,4,1.4910000000000003,43361,0,8,0.8,220.97826001538667,False,0.30768850976168494,0,1.6130000000000004,40395,452,0,0.0,12485.271690869347,False,-0.18331461062874868,0,2.0540000000000003,47731,374,0,0.0,10330.733655719327,False,-0.0737161274146384,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,7.112000000000002,26233,339,0,0.0,6467.994713032216,False,-0.5638008503343088,0,1.3070000000000002,105258,0,19,0.0,893.0,False,0.11432110478600042,0,0.8300000000000001,111286,0,26,0.0,1222.0,False,0.17960151802656546,0.1,468611,0.0,0.0,8,0,0,8,1,0.3076923076923077,6,14,5,91.0,0.0,6,0,5,200,0.7676699748262763,64.05015405733138
59,5,0,0,0,10.000000000000002,20,10.0,27.919250036377345,13,31.0,19.07963042192394,0,,4.515432391185114,8,2.25,47.0,0,,0,1.2620000000000002,25658,618,0,0.0,6180.000000000001,False,-0.13521643654303162,5,1.5370000000000001,43579,0,9,0.9,251.2732503273961,False,0.3147019410150618,0,1.613,39992,465,0,0.0,12982.451266915466,False,-0.18601853336851237,0,2.0540000000000003,47731,374,0,0.0,10441.799513605127,False,-0.07274367392563713,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,8,7.192000000000001,25898,339,0,0.0,6467.994713032216,False,-0.5687598461006587,0,1.3070000000000002,105255,0,22,0.3,1034.0,False,0.11503267973856209,0,0.8300000000000001,111271,0,31,0.5,1457.0,False,0.1806820577693443,0.21250000000000002,467963,0.0,0.0,9,0,0,9,3,2.3846153846153846,3,12,3,55.0,3.0,4,1,3,200,0.7143028033897281,64.76445686072111
60,3,0,0,0,10.000000000000002,20,10.0,27.919250036377345,0,,19.07963042192394,0,,4.400942854989748,4,1.75,47.0,0,,0,1.2620000000000002,25578,626,0,0.0,6260.000000000001,False,-0.13641969737989953,0,1.5320000000000005,43459,2,19,1.0,550.4657506911695,False,0.31559224123411206,0,1.6130000000000004,39992,465,0,0.0,12982.451266915466,False,-0.18601853336851237,0,2.0540000000000007,47731,374,0,0.0,10441.799513605127,False,-0.07274367392563713,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,4,7.224000000000003,25734,339,0,0.0,6467.994713032216,False,-0.5711875335803046,0,1.3070000000000002,105254,0,23,0.1,1081.0,False,0.11526987138941598,0,0.8300000000000001,111265,0,34,0.3,1598.0,False,0.1813620071684588,0.175,467592,0.0,0.0,8,0,0,0,3,3.0,2,2,3,27.0,3.0,2,1,3,200,0.5840683551505208,65.34852521587163
61,3,0,0,0,10.000000000000002,20,10.0,27.919250036377345,0,,19.07963042192394,0,,4.216020642100571,5,1.0,47.0,0,,0,1.2620000000000002,25488,635,0,0.0,6350.000000000001,False,-0.13777336582137592,0,1.532,43349,3,29,1.0,839.658251054943,False,0.3166329490577708,0,1.6130000000000004,39992,465,0,0.0,12982.451266915466,False,-0.18601853336851237,0,2.0540000000000003,47731,374,0,0.0,10441.799513605127,False,-0.07274367392563713,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,5,7.270000000000003,25534,339,0,0.0,6467.994713032216,False,-0.5741481280676777,0,1.3070000000000002,105249,0,28,0.5,1316.0,False,0.11645582964368544,0,0.8300000000000001,111265,0,34,0.0,1598.0,False,0.1813620071684588,0.1875,467187,0.0,0.0,9,0,0,1,1,1.0,1,2,5,24.0,3.0,2,1,5,200,0.6006175484508276,65.94914276432246
62,5,0,0,0,10.000000000000002,20,10.0,28.0287291792541,15,29.0,19.07963042192394,0,,4.21344161250076,1,4.0,47.0,0,,0,1.2620000000000002,25418,642,0,0.0,6420.000000000001,False,-0.13882621905363535,0,1.5320000000000005,43654,6,24,1.0,732.6895003020984,False,0.32419892158201885,0,1.6130000000000004,39557,480,0,0.0,13453.790006041967,False,-0.1895090707977974,0,2.0540000000000003,47731,374,0,0.0,10482.744713041033,False,-0.07238517219695803,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,1,7.275000000000003,25497,339,0,0.0,6467.994713032216,False,-0.5746958380478416,0,1.3070000000000002,105249,0,28,0.0,1316.0,False,0.11645582964368544,0,0.8300000000000001,111261,0,35,0.1,1645.0,False,0.18156757326586548,0.1375,466946,0.0,0.0,9,0,0,2,1,1.0,1,3,7,40.0,19.0,3,2,7,635,0.7414407394826412,66.6905835038051
63,7,0,0,0,10.0,20,10.0,27.56719538388278,15,23.466666666666665,19.07963042192394,0,,4.013561913258909,5,1.0,47.0,0,,0,1.2620000000000002,25328,651,0,0.0,6510.0,False,-0.14017988749511176,0,1.532,43896,7,19,1.0,593.7767122937728,False,0.3293892956756876,0,1.613,39527,481,0,0.0,13259.820979647617,False,-0.19173273404154018,0,2.0540000000000007,47409,388,0,0.0,10696.071808946519,False,-0.07615599228674287,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,5,7.3240000000000025,25297,339,0,0.0,6467.994713032216,False,-0.5776564325352147,0,1.3070000000000002,105244,0,33,0.5,1551.0,False,0.11764178789795487,0,0.8300000000000001,111261,0,35,0.0,1645.0,False,0.18156757326586548,0.1875,466541,0.0,0.0,11,0,0,2,1,1.0,4,6,5,91.0,3.0,6,1,5,552,0.7749102786183357,67.46549378242344
64,5,0,0,0,10.0,20,10.0,27.91407956140571,15,31.0,19.07963042192394,0,,4.013561913258909,0,,47.0,0,,0,1.2620000000000002,25238,660,0,0.0,6600.0,False,-0.14153355593658815,0,1.5320000000000005,44251,8,14,1.0,470.79711385967994,False,0.3382185289212718,0,1.6130000000000004,39062,496,0,0.0,13845.383462457232,False,-0.19474850749083078,0,2.0540000000000007,47409,388,0,0.0,10830.662869825415,False,-0.07497756041549557,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,7.319000000000003,25297,339,0,0.0,6467.994713032216,False,-0.5776564325352147,0,1.3070000000000002,105244,0,33,0.0,1551.0,False,0.11764178789795487,0,0.8300000000000001,111261,0,35,0.0,1645.0,False,0.18156757326586548,0.125,466341,0.0,0.0,10,0,0,0,0,0.0,3,3,6,36.0,20.0,3,2,6,665,0.7448514914140105,68.21034527383745
65,6,0,0,0,10.0,20,10.0,27.208758340833946,49,25.285714285714285,19.07963042192394,0,,4.400552950407151,5,10.0,47.0,0,,0,1.2620000000000002,25148,669,0,0.0,6690.0,False,-0.14288722437806456,35,1.8820000000000001,44411,9,10,1.0,362.08758340833947,False,0.34139649826141355,0,1.613,38582,512,0,0.0,13930.88427050698,False,-0.202405314060633,0,2.0540000000000003,46650,421,0,0.0,11454.88726149109,False,-0.08280314449014907,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,5,7.369000000000002,25142,339,0,0.0,6467.994713032216,False,-0.5799508932629288,0,1.3070000000000002,105194,0,38,0.5,1786.0,False,0.11835336285051655,0,0.8300000000000001,111261,0,35,0.0,1645.0,False,0.18156757326586548,0.1875,464967,0.0,0.0,8,0,0,3,4,3.1764705882352944,2,5,6,75.0,15.0,5,1,6,200,0.8185466611757874,69.02889193501323
66,6,0,0,0,10.0,20,10.0,27.337718420859506,32,28.0,19.07963042192394,0,,3.9737386208619885,11,1.2727272727272727,47.0,0,,0,1.2620000000000002,25058,678,0,0.0,6780.0,False,-0.14424089281954094,22,2.0670000000000006,44699,10,10,1.0,373.37718420859505,False,0.3502297804681978,0,1.6130000000000004,38086,528,0,0.0,14434.315326213818,False,-0.2066830514638232,0,2.0540000000000003,46250,437,0,0.0,11946.582949915604,False,-0.0855025483319125,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,11,7.474000000000003,24641,339,0,0.0,6467.994713032216,False,-0.5873671824537984,0,1.3070000000000002,105194,0,38,0.0,1786.0,False,0.11835336285051655,0,0.8300000000000001,111247,1,45,1.0,2118.973738620862,False,0.1839182676503314,0.25,463754,0.0,0.0,9,0,0,0,5,4.375,5,5,4,69.0,15.0,5,1,4,200,0.7780922222882509,69.80698415730149
67,4,0,0,0,10.000000000000002,20,10.0,27.337718420859506,0,,19.07963042192394,0,,3.6735720324499757,16,2.3125,47.0,0,,0,1.2620000000000002,24928,691,0,0.0,6910.000000000001,False,-0.1461961916794513,0,2.0450000000000004,44629,7,20,1.0,616.7543684171901,False,0.3517846519329962,0,1.613,38086,528,0,0.0,14434.315326213818,False,-0.2066830514638232,0,2.0540000000000003,46250,437,0,0.0,11946.582949915604,False,-0.0855025483319125,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,16,7.623000000000002,23874,339,0,0.0,6467.994713032216,False,-0.598721062312874,0,1.3070000000000002,105162,1,48,1.0,2259.67357203245,False,0.12051272175855182,0,0.8300000000000001,111242,0,51,0.6,2397.0,False,0.18533101412608055,0.325,462750,0.0,0.0,7,0,0,0,4,4.0,3,3,4,38.0,15.0,3,1,4,200,0.7154859760776162,70.5224701333791
68,4,0,0,0,10.0,20,10.0,27.300363703124802,2,24.0,19.07963042192394,0,,3.612125382101766,8,3.0,47.0,0,,0,1.2620000000000002,24828,701,0,0.0,7010.0,False,-0.1477002677255362,0,2.0450000000000004,44577,7,28,1.0,834.4101836874945,False,0.35349412182545936,0,1.6130000000000004,38086,528,0,0.0,14414.592035249896,False,-0.2068557416449244,0,2.0540000000000007,46202,439,0,0.0,11984.859665671787,False,-0.08600795305509241,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,8,7.687000000000002,23545,339,0,0.0,6467.994713032216,False,-0.6035912402446028,0,1.3070000000000002,105147,0,54,0.6,2538.0,False,0.12182163187855788,0,0.8300000000000001,111233,0,54,0.3,2538.0,False,0.18597933797174784,0.2375,462197,0.0,0.0,9,0,0,1,2,2.0,2,3,4,42.0,13.0,3,1,4,248,0.7148941159248352,71.23736424930394
69,4,0,0,0,10.0,20,10.0,27.300363703124802,0,,19.07963042192394,0,,3.5756570814861472,5,3.0,47.0,0,,0,1.2620000000000002,24748,709,0,0.0,7090.0,False,-0.1489035285624041,0,2.0450000000000004,44457,9,38,1.0,1127.4138207187425,False,0.3542913368336001,0,1.6130000000000004,38086,528,0,0.0,14414.592035249896,False,-0.2068557416449244,0,2.0540000000000003,46202,439,0,0.0,11984.859665671787,False,-0.08600795305509241,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,5,7.729000000000003,23355,339,0,0.0,6467.994713032216,False,-0.6064038050076072,0,1.3070000000000002,105132,0,59,0.5,2773.0,False,0.12290217162133671,0,0.8300000000000001,111233,0,54,0.0,2538.0,False,0.18597933797174784,0.1875,461792,0.0,0.0,7,0,0,1,1,1.0,2,3,6,38.0,15.0,3,1,6,200,0.7258973028510809,71.96326155215502
70,6,0,0,0,10.0,20,10.0,27.300363703124802,0,,19.07963042192394,0,,3.4409672563670175,14,2.7142857142857144,47.0,0,,0,1.2620000000000002,24638,720,0,0.0,7200.0,False,-0.1505580122130975,0,2.045000000000001,44367,8,48,1.0,1390.4174577499905,False,0.3555397746555665,0,1.6130000000000004,38086,528,0,0.0,14414.592035249896,False,-0.2068557416449244,0,2.0540000000000003,46202,439,0,0.0,11984.859665671787,False,-0.08600795305509241,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,14,7.8640000000000025,22714,339,0,0.0,6467.994713032216,False,-0.6158925103396379,0,1.3070000000000002,105117,0,64,0.5,3008.0,False,0.12398271136411554,0,0.8300000000000001,111210,0,63,0.9,2961.0,False,0.18796647691334598,0.3,460913,0.0,0.0,8,0,0,3,3,3.0,2,5,4,73.0,18.0,5,1,4,200,0.7808133382350206,72.74407489039004
71,4,0,0,0,10.0,20,10.0,27.300363703124802,0,,19.07963042192394,0,,3.436444475771676,10,3.4,47.0,0,,0,1.2620000000000002,24548,729,0,0.0,7290.0,False,-0.1519116806545739,0,2.0450000000000004,44257,9,58,1.0,1673.4210947812385,False,0.35648739726831574,0,1.613,38086,528,0,0.0,14414.592035249896,False,-0.2068557416449244,0,2.0540000000000007,46202,439,0,0.0,11984.859665671787,False,-0.08600795305509241,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,10,7.950000000000002,22312,339,0,0.0,6467.994713032216,False,-0.6218433052592577,0,1.3070000000000002,105085,0,72,0.8,3384.0,False,0.12562724014336918,0,0.8300000000000001,111208,0,65,0.2,3055.0,False,0.18844086021505377,0.25,460277,0.0,0.0,7,0,0,1,2,2.0,3,4,4,48.0,0.0,4,0,4,200,0.7219286616891623,73.4660035520792
72,4,0,0,0,10.0,20,10.0,27.579636074793406,45,28.57777777777778,19.07963042192394,0,,3.1924927242990386,15,1.8666666666666667,47.0,0,,0,1.2620000000000002,24448,739,0,0.0,7390.0,False,-0.1534157567006588,0,2.0450000000000004,45443,9,23,1.0,724.3316297202483,False,0.3778890537815518,0,1.6130000000000004,36800,573,0,0.0,15803.131470856622,False,-0.21721770504976168,0,2.0540000000000007,46202,439,0,0.0,12107.460236834306,False,-0.08493450568386593,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,15,8.090000000000002,21627,339,0,0.0,6467.994713032216,False,-0.6319833413785104,0,1.3070000000000002,105078,0,79,0.7,3713.0,False,0.1272875816993464,0,0.8300000000000001,111187,0,73,0.8,3431.0,False,0.19020134935694707,0.3125,459364,0.0,0.0,11,0,0,1,3,3.0,3,4,2,62.0,0.0,4,0,2,1486,0.7222062610089779,74.18820981308818
73,2,0,0,0,10.0,20,10.0,27.477633007909198,27,26.77777777777778,19.07963042192394,0,,3.1924927242990386,0,,47.0,0,,0,1.2620000000000002,24338,750,0,0.0,7500.0,False,-0.15507024035135217,4,2.0850000000000004,46000,8,10,1.0,354.77633007909196,False,0.3890860681959976,0,1.613,36307,590,0,0.0,16211.803474666427,False,-0.2222725854142609,0,2.0540000000000003,45972,449,0,0.0,12337.45722055123,False,-0.08694833099366758,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,8.075000000000001,21627,339,0,0.0,6467.994713032216,False,-0.6319833413785104,0,1.3070000000000002,105078,0,79,0.0,3713.0,False,0.1272875816993464,0,0.8300000000000001,111187,0,73,0.0,3431.0,False,0.19020134935694707,0.125,459088,0.0,0.0,10,0,0,1,1,0.23529411764705882,1,2,2,25.0,0.0,2,0,2,430,0.5828755786642432,74.77108539175242
74,2,0,0,0,10.0,20,10.0,27.37490884825876,23,26.52173913043478,19.07963042192394,0,,3.0584632112678833,11,2.0,47.0,0,,0,1.2620000000000002,24278,756,0,0.0,7560.0,False,-0.1559726859790031,13,2.2110000000000007,46187,12,10,1.0,393.7490884825876,False,0.39529749253200047,0,1.6130000000000004,36019,599,0,0.0,16397.570400106997,False,-0.22568932861602112,0,2.0540000000000003,45650,463,0,0.0,12674.582796743805,False,-0.08963521524232297,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,11,8.185,21198,339,0,0.0,6467.994713032216,False,-0.6383338165539256,0,1.3070000000000002,105078,0,79,0.0,3713.0,False,0.1272875816993464,0,0.8300000000000001,111165,1,83,1.0,3904.0584632112677,False,0.19246288458365624,0.25,458154,0.0,0.0,8,0,0,0,3,2.2857142857142856,2,2,4,30.0,0.0,2,0,4,200,0.6087971804663539,75.37988257221878
75,4,0,0,0,10.0,20,10.0,27.37490884825876,0,,19.07963042192394,0,,3.0584632112678833,0,,47.0,0,,0,1.2620000000000002,24188,765,0,0.0,7650.0,False,-0.1573263544204795,0,2.1980000000000004,46077,13,20,1.0,677.4981769651752,False,0.39625632730146465,0,1.613,36019,599,0,0.0,16397.570400106997,False,-0.22568932861602112,0,2.0540000000000003,45650,463,0,0.0,12674.582796743805,False,-0.08963521524232297,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,8.174000000000001,21198,339,0,0.0,6467.994713032216,False,-0.6383338165539256,0,1.3070000000000002,105078,0,79,0.0,3713.0,False,0.1272875816993464,0,0.8300000000000001,111165,0,84,0.1,3948.0,False,0.19269449715370018,0.1375,457954,0.0,0.0,9,0,0,0,0,0.0,4,4,4,64.0,0.0,4,0,4,200,0.7332453886047006,76.11312796082348
76,4,0,0,0,10.0,20,10.0,27.37490884825876,0,,19.07963042192394,0,,3.7211015194626396,30,5.666666666666667,46.99999999999999,4,47.0,0,1.2620000000000002,24108,773,0,0.0,7730.0,False,-0.1585296152573474,0,2.1980000000000004,45957,15,30,1.0,971.2472654477627,False,0.3970647544663201,0,1.6130000000000004,36019,599,0,0.0,16397.570400106997,False,-0.22568932861602112,0,2.0540000000000007,45650,463,0,0.0,12674.582796743805,False,-0.08963521524232297,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,30,8.474000000000002,19552,339,0,0.0,6467.994713032216,False,-0.662699509185006,0,1.3070000000000002,105139,3,85,1.0,4006.1633045583876,False,0.12947587657894988,0,0.8300000000000001,111122,7,94,1.0,4444.047710636238,False,0.1948558281184705,0.375,456126,0.0,0.0,11,0,0,0,5,5.0,3,3,6,44.0,17.0,3,1,6,388,0.7488713413476944,76.86199930217117
77,6,0,0,0,10.0,20,10.0,27.37490884825876,0,,19.07963042192394,0,,4.950415366971897,13,15.0,46.99999999999999,9,47.0,0,1.2620000000000002,24018,782,0,0.0,7820.0,False,-0.15988328369882382,0,2.1980000000000004,45847,16,40,1.0,1254.9963539303503,False,0.39802358923578435,0,1.6130000000000004,36019,599,0,0.0,16397.570400106997,False,-0.22568932861602112,0,2.0540000000000003,45650,463,0,0.0,12674.582796743805,False,-0.08963521524232297,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,13,8.574000000000002,19214,339,0,0.0,6467.994713032216,False,-0.6677029138686664,0,1.3070000000000002,105421,0,82,0.3,3853.9999999999995,False,0.13164663714948344,0,0.8300000000000001,111068,10,101,1.0,4796.504153669718,False,0.19614433983591464,0.2875,455816,0.0,0.0,12,0,0,0,1,1.0,5,5,2,75.0,17.0,5,1,2,623,0.7639212273061275,77.6259205294773
78,2,0,0,0,10.0,20,10.0,27.1823082680181,17,25.0,19.07963042192394,0,,5.465945066732473,10,11.0,47.0,20,47.0,0,1.2620000000000002,23928,791,0,0.0,7910.0,False,-0.1612369521403002,0,2.1980000000000004,46162,17,33,1.0,1067.0161728445973,False,0.4046719034510212,0,1.6130000000000004,36019,599,0,0.0,16282.202652542843,False,-0.2266994479341677,0,2.0540000000000003,45225,480,0,0.0,13047.507968648688,False,-0.09381231421699396,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,10,8.661000000000003,18914,339,0,0.0,6467.994713032216,False,-0.6721438055997261,0,1.3070000000000002,105687,0,84,1.0,3948.0,False,0.1349462365591398,0,0.8300000000000001,111632,0,99,1.0,4653.0,False,0.20133354417035632,0.375,456146,0.0,0.0,17,0,0,0,1,1.0,2,2,4,27.0,0.0,2,0,4,1565,0.6134378956630826,78.23935842514038
79,4,0,0,0,10.0,20,10.0,26.85534258527634,16,23.0,19.07963042192394,0,,6.08551767748922,30,8.266666666666667,46.99999999999999,20,47.0,0,1.2620000000000002,23838,800,0,0.0,8000.0,False,-0.16259062058177662,0,2.1980000000000004,46420,18,27,1.0,905.0942498024611,False,0.4099975069909826,0,1.613,36019,599,0,0.0,16086.350208580527,False,-0.22841426287447447,0,2.0540000000000007,44857,496,0,0.0,13320.249922297064,False,-0.09786843832261877,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,30,8.951000000000002,17430,339,0,0.0,6467.994713032216,False,-0.6941114166960342,0,1.3070000000000002,106131,11,81,1.0,3873.9406944523807,False,0.13923645738168028,0,0.8300000000000001,111880,0,101,0.9,4746.999999999999,False,0.20444339025932953,0.3625,455154,0.0,0.0,18,0,0,1,3,3.0,2,3,4,33.0,16.0,3,1,4,1508,0.689503082074225,78.9288615072146
