index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,9,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.251279448862109,10,11.5,18.057656924063735,37,12.378378378378379,42.0,8,42.0,0,0.263,12182,527,0,0.0,5270.000000000001,False,-0.15452211126961485,0,0.3440000000000001,11486,573,0,0.0,5730.000000000001,False,-0.18111269614835948,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,10,3.342,22648,2,0,0.0,21.87025316455696,False,-0.1940050821121091,0,0.2,44627,0,28,1.0,505.6143938737846,False,0.20041210038079788,32,7.720000000000002,4843.0,65,0,0.0,796.333164176037,False,-0.8598131280368038,0,0.4610000000000001,52054,82,192,1.0,9544.727867773227,False,0.13942140905673636,0,0.2,55451,15,175,1.0,7620.864853860956,False,0.18824679539892283,0.375,232095,0.0,0.0,15,0,0,8,6,6.0,10,18,17,75.0,36.0,7,2,17,766,0.9828500570147298,54.400350698211696
55,17,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.535453479609538,8,15.125,16.147395931107667,28,3.7142857142857144,42.0,8,42.0,0,0.263,12062,539,0,0.0,5390.000000000001,False,-0.15794579172610557,0,0.3440000000000001,11406,581,0,0.0,5810.000000000001,False,-0.18339514978601998,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,8,3.4120000000000013,22543,2,0,0.0,21.87025316455696,False,-0.197740009014254,0,0.2,44572,0,33,0.5,532.864065726553,False,0.19930542789908992,28,7.968000000000003,3633.0,68,0,0.0,852.4108366134486,False,-0.8914273566130815,0,0.4610000000000001,51950,100,202,1.0,10098.739593110768,False,0.14289033738807347,0,0.2,55787,5,177,1.0,7514.736979655539,False,0.1939199264096359,0.3125,230757,0.0,0.0,12,0,0,9,4,4.0,9,18,17,109.0,71.0,9,8,17,536,1.0626497530029155,55.46300045121461
56,17,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.535453479609538,0,,16.7610146769959,13,25.692307692307693,42.0,20,42.0,0,0.263,11932,552,0,0.0,5520.000000000001,False,-0.16165477888730384,0,0.3440000000000001,11336,588,0,0.0,5880.000000000001,False,-0.1853922967189729,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,0,3.4040000000000004,22543,2,0,0.0,21.87025316455696,False,-0.197740009014254,0,0.2,44722,0,28,0.0,469.30841095588517,False,0.20246754768978367,8,8.020000000000001,3522.0,68,0,0.0,852.4108366134486,False,-0.8943963030383095,0,0.461,52122,102,200,1.0,10109.62349705358,False,0.14644821343265468,0,0.2,56121,0,175,0.6,7350.0,False,0.1989653720449943,0.2,231102,0.0,0.0,19,0,0,9,2,2.0,10,19,11,116.0,68.0,9,8,11,1190,1.0059475590242073,56.46894801023882
57,11,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.535453479609538,0,,17.669163355453747,22,25.181818181818183,41.99999999999999,20,42.0,0,0.263,11832,562,0,0.0,5620.000000000001,False,-0.16450784593437945,0,0.3440000000000001,11236,598,0,0.0,5980.000000000001,False,-0.1882453637660485,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,0,3.4040000000000012,22543,2,0,0.0,21.87025316455696,False,-0.197740009014254,0,0.2,45162,0,18,0.0,318.04494039816745,False,0.2122134022574446,12,8.132000000000001,3165.0,68,0,0.0,852.4108366134486,False,-0.903945076676205,0,0.4610000000000001,52428,104,200,1.0,10237.592988967188,False,0.15386675143832518,0,0.2,56101,0,175,1.0,7349.999999999999,False,0.19856435345778276,0.25,231271,0.0,0.0,20,0,0,4,2,2.0,11,15,12,90.0,60.0,6,5,12,1480,0.8884430059697479,57.35739101620857
58,12,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.410414220969253,10,11.5,16.95251862523982,9,2.3333333333333335,41.999999999999986,12,42.0,0,0.263,11762,569,0,0.0,5690.000000000001,False,-0.1665049928673324,0,0.3440000000000001,11106,611,0,0.0,6110.000000000001,False,-0.1919543509272468,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,10,3.5040000000000004,22368,2,0,0.0,21.87025316455696,False,-0.20396488718449554,0,0.2,45047,0,28,1.0,474.6705215067149,False,0.21123211974090886,9,8.21,2835.0,68,0,0.0,843.9081670259092,False,-0.9128853857353371,0,0.461,52428,94,210,1.0,10413.536750772539,False,0.1556306694080217,0,0.2,56584,0,172,0.9,7223.999999999997,False,0.20698574378922463,0.3625,230934,0.0,0.0,15,0,0,3,4,4.0,6,9,9,122.0,24.0,9,3,9,704,0.8886850799899548,58.24607609619852
59,9,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.384611497061266,5,12.0,16.828426334213965,32,16.15625,41.99999999999999,20,42.0,0,0.263,11662,579,0,0.0,5790.000000000001,False,-0.169358059914408,0,0.3440000000000001,11006,621,0,0.0,6210.000000000001,False,-0.19480741797432238,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,3.5440000000000005,22298,2,0,0.0,21.87025316455696,False,-0.20645483845259213,0,0.2,45427,0,23,0.5,387.0538056869212,False,0.22022432671365616,22,8.421000000000001,1944.0,68,0,0.0,842.1535818001661,False,-0.9367406641105174,0,0.4610000000000001,52342,105,210,1.0,10586.984765092464,False,0.15564518642444272,0,0.2,56993,1,172,1.0,7240.828426334213,False,0.21535528669153858,0.3125,230476,0.0,0.0,19,0,0,1,3,3.0,3,4,12,62.0,28.0,4,5,12,1480,0.7055829230230302,58.95165901922155
60,12,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.294204206834548,5,11.0,18.925789066309928,35,30.0,41.99999999999999,20,42.0,0,0.263,11562,589,0,0.0,5890.000000000001,False,-0.1722111269614836,0,0.3440000000000001,10906,631,0,0.0,6310.000000000001,False,-0.197660485021398,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,3.589,22223,2,0,0.0,21.87025316455696,False,-0.20912264338269565,0,0.2,45372,0,28,0.5,529.922093856678,False,0.22066389512205675,35,8.749000000000002,1734.0,68,0,0.0,836.0058860647492,False,-0.9424398068036383,0,0.461,51754,130,209,1.0,11238.352578620288,False,0.1503855049688236,0,0.2,57371,0,164,0.1,6887.999999999999,False,0.21939726906342108,0.2,229726,0.0,0.0,17,0,0,3,2,2.0,5,8,11,110.0,12.0,8,4,11,1040,1.9496547190356068,60.90131373825716
61,11,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.193568446519347,10,11.5,17.907558274081122,17,6.0588235294117645,41.99999999999999,20,42.0,0,0.263,11462,599,0,0.0,5990.000000000001,False,-0.1750641940085592,0,0.3440000000000001,10806,641,0,0.0,6410.000000000001,False,-0.2005135520684736,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,10,3.684,22048,2,0,0.0,21.87025316455696,False,-0.21534752155293718,0,0.2,45257,0,38,1.0,680.4872144150827,False,0.21960156223306346,17,8.884000000000002,1107.0,68,0,0.0,829.1626543633156,False,-0.9593018608826154,0,0.4610000000000001,52090,124,209,1.0,10998.537225986058,False,0.15471835688635194,0,0.2,57772,3,164,1.0,6941.722674822243,False,0.22797628651597301,0.375,229346,0.0,0.0,18,0,0,1,5,5.0,3,4,8,61.0,36.0,4,7,8,1040,0.64876028400613,61.55007402226329
62,8,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.115071905867948,5,11.0,18.10544063776398,26,19.576923076923077,41.99999999999999,20,42.0,0,0.263,11342,611,0,0.0,6110.000000000001,False,-0.17848787446504993,0,0.3440000000000001,10726,649,0,0.0,6490.000000000001,False,-0.2027960057061341,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,3.724,21973,2,0,0.0,21.87025316455696,False,-0.2180153264830407,0,0.2,45642,0,33,0.5,597.4795410462114,False,0.22878914517139928,16,9.027000000000001,509.0,68,0,0.0,823.8248895990205,False,-0.9753681107122927,0,0.4610000000000001,52221,135,209,1.0,11222.234486098136,False,0.15958769761291822,0,0.2,57972,0,162,0.8,6803.999999999999,False,0.230605738575983,0.2875,229189,0.0,0.0,21,0,0,1,3,3.0,3,4,11,49.0,27.0,4,4,11,1480,0.6115085370256566,62.161582559288945
63,11,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.303267585987534,7,14.142857142857142,17.82856570850017,72,17.069444444444443,41.99999999999999,20,42.0,0,0.263,11242,621,0,0.0,6210.0,False,-0.18134094151212554,0,0.3440000000000001,10626,659,0,0.0,6590.0,False,-0.2056490727532097,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,7,3.789000000000001,21875,2,0,0.0,21.87025316455696,False,-0.22150125825837594,0,0.2,45587,0,38,0.5,677.4854969230065,False,0.22838801584672488,72,9.731000000000002,-2441.0,70,0,0.0,861.2287310191274,False,-1.0537723175031544,0,0.4610000000000001,51385,192,210,1.0,12243.08461603203,False,0.15305961758899642,0,0.2,58419,0,156,0.5,6551.999999999999,False,0.23704208690072784,0.25,225497,0.0,0.0,17,0,0,2,7,7.0,3,5,15,80.0,48.0,5,6,15,1040,0.7915431560249999,62.953125715313945
64,15,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.213857817966598,5,11.0,18.52214087403983,15,29.733333333333334,41.99999999999999,20,42.0,0,0.263,11102,635,0,0.0,6350.0,False,-0.18533523537803137,0,0.3440000000000001,10566,665,0,0.0,6650.0,False,-0.20736091298145506,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,3.8320000000000007,21800,2,0,0.0,21.87025316455696,False,-0.22416906318847946,0,0.2,45972,0,33,0.5,611.2306488433144,False,0.23779964491458674,5,9.709000000000001,-2819.0,70,0,0.0,854.9700472576619,False,-1.063966485044833,0,0.461,51540,189,211,1.0,12362.684625193526,False,0.15736655730749624,0,0.2,58658,0,153,0.8,6425.999999999999,False,0.2405710504681892,0.2875,225623,0.0,0.0,19,0,0,3,4,4.0,6,9,13,108.0,63.0,9,6,13,1480,0.9629802109557204,63.916105926269665
65,13,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.213857817966598,0,,18.919486238751833,63,20.38095238095238,41.99999999999999,20,42.0,0,0.263,11012,644,0,0.0,6440.0,False,-0.18790299572039942,0,0.3440000000000001,10456,676,0,0.0,6760.0,False,-0.21049928673323823,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,0,3.8270000000000013,21800,2,0,0.0,21.87025316455696,False,-0.22416906318847946,0,0.2,46192,0,28,0.0,529.7456146850514,False,0.24259429233002175,58,10.284,-5394.0,70,0,0.0,854.9700472576619,False,-1.1328406926571046,0,0.4610000000000001,50966,227,210,1.0,13114.723376196664,False,0.15339686179091555,0,0.2,58788,5,154,1.0,6562.597431193758,False,0.24454712400691517,0.25,222624,0.0,0.0,18,0,0,2,4,4.0,6,8,13,104.0,60.0,8,5,13,1260,0.7983760199858807,64.71448194625555
66,13,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.127882696388298,5,11.0,18.53173759045639,11,9.181818181818182,41.99999999999999,20,42.0,0,0.263,10872,658,0,0.0,6580.0,False,-0.19189728958630528,0,0.3440000000000001,10396,682,0,0.0,6820.0,False,-0.2122111269614836,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,3.8770000000000007,21725,2,0,0.0,21.87025316455696,False,-0.22683686811858297,0,0.2,46137,0,33,0.5,611.5473404850609,False,0.2422171789724378,11,10.336000000000002,-6146.0,70,0,0.0,848.9517887471809,False,-1.1530351219842834,0,0.461,51411,228,207,1.0,12919.236170624055,False,0.16035967528145553,0,0.2,59082,0,152,0.5,6383.999999999999,False,0.24865157500050128,0.25,222281,0.0,0.0,17,0,0,3,3,3.0,4,7,9,112.0,63.0,7,6,9,1040,0.7256198799586855,65.44010182621423
67,9,0,0,0,10.000000000000002,20,10.0,10.93512658227848,0,,12.118552850499619,5,12.0,18.769350524142663,9,25.333333333333332,41.99999999999999,20,42.0,0,0.263,10772,668,0,0.0,6680.000000000001,False,-0.1947503566333809,0,0.3440000000000001,10296,692,0,0.0,6920.000000000001,False,-0.2150641940085592,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,3.922,21655,2,0,0.0,21.87025316455696,False,-0.2293268193866796,0,0.2,46297,0,33,0.5,619.3885672967078,False,0.24660160707327014,4,10.365000000000002,-6773.0,70,0,0.0,848.2986995349733,False,-1.169814391372202,0,0.4610000000000001,51781,222,208,1.0,12902.79581635967,False,0.16761369695385944,0,0.2,59324,0,146,0.5,6131.999999999999,False,0.2509774828063281,0.25,222156,0.0,0.0,22,0,0,2,2,2.0,1,3,11,54.0,48.0,3,6,11,1260,0.6100824659806676,66.0501842921949
68,11,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.034679137660197,5,11.0,18.64304116818125,2,4.0,41.99999999999999,11,42.0,0,0.263,10662,679,0,0.0,6790.0,False,-0.19788873038516405,0,0.3440000000000001,10206,701,0,0.0,7010.0,False,-0.21763195435092725,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,3.967,21580,2,0,0.0,21.87025316455696,False,-0.23199462431678308,0,0.2,46242,0,38,0.5,708.4355643908874,False,0.24632138931167108,2,10.381000000000002,-7378.0,70,0,0.0,842.4275396362137,False,-1.1860750054880547,0,0.461,52243,212,207,1.0,12646.324727654423,False,0.17430598447711615,0,0.2,59316,0,148,0.2,6215.999999999999,False,0.25165921440458766,0.2125,221675,0.0,0.0,15,0,0,3,2,2.0,3,6,11,76.0,31.0,6,5,11,662,0.6901412319857627,66.74032552418066
69,11,0,0,0,10.0,20,10.0,10.93512658227848,0,,11.95831025739404,10,11.5,18.586048777015325,29,18.17241379310345,41.99999999999999,0,,0,0.263,10562,689,0,0.0,6890.0,False,-0.20074179743223966,0,0.3440000000000001,10106,711,0,0.0,7110.0,False,-0.22048502139800286,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,10,4.062,21405,2,0,0.0,21.87025316455696,False,-0.23821950248702461,0,0.2,46587,0,38,1.0,706.2698535265823,False,0.25552023234716054,19,10.569000000000003,-8713.0,70,0,0.0,837.0817180175827,False,-1.2218540974400516,0,0.4610000000000001,52187,210,217,1.0,13017.070243173217,False,0.1769000285041327,0,0.2,58845,11,158,1.0,6840.446536547168,False,0.2484755933726382,0.375,219783,0.0,0.0,12,0,0,2,4,4.0,5,7,14,98.0,42.0,7,4,14,660,0.7101188840460964,67.45044440822676
70,14,0,0,0,10.0,20,10.0,10.93512658227848,0,,11.887858108508835,5,11.0,19.393804992209848,15,31.0,41.99999999999999,2,42.0,0,0.263,10462,699,0,0.0,6990.0,False,-0.20359486447931527,0,0.3440000000000001,10006,721,0,0.0,7210.0,False,-0.22333808844507846,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,4.102,21330,2,0,0.0,21.87025316455696,False,-0.24088730741712813,0,0.2,46982,0,33,0.5,639.995564742925,False,0.2651990740731127,5,10.600000000000003,-9575.0,70,0,0.0,832.1500675956185,False,-1.244976194030069,0,0.4610000000000001,51957,205,227,1.0,13509.730023403017,False,0.17722745797729245,0,0.2,58694,11,166,1.0,7185.331854914308,False,0.24890553861723091,0.3125,218660,0.0,0.0,13,0,0,4,2,2.0,3,7,12,98.0,57.0,7,7,12,734,0.7399250799790025,68.19036948820576
71,12,0,0,0,10.0,20,10.0,10.93512658227848,0,,11.82080975644954,5,11.0,19.30557426415727,1,1.0,41.99999999999999,12,42.0,0,0.263,10352,710,0,0.0,7100.0,False,-0.20673323823109843,0,0.3440000000000001,9916,730,0,0.0,7300.0,False,-0.22590584878744652,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,4.147000000000001,21255,2,0,0.0,21.87025316455696,False,-0.24355511234723162,0,0.2,46927,0,38,0.5,733.6118220379763,False,0.2649799639184472,1,10.605,-10376.0,70,0,0.0,827.4566829514678,False,-1.2664635209705049,0,0.4610000000000001,51956,196,237,1.0,13737.892555774823,False,0.1794948424575906,0,0.2,59198,1,164,1.0,6907.305574264156,False,0.2562238643581112,0.3125,218032,0.0,0.0,13,0,0,2,2,2.0,6,8,13,121.0,57.0,8,4,13,704,0.8074102360405959,68.99777972424636
72,13,0,0,0,10.0,20,10.0,10.93512658227848,0,,11.82080975644954,0,,19.804997517296226,19,24.736842105263158,41.99999999999999,4,42.0,0,0.263,10232,722,0,0.0,7220.0,False,-0.21015691868758915,0,0.3440000000000001,9836,738,0,0.0,7380.0,False,-0.228188302425107,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,0,4.142,21255,2,0,0.0,21.87025316455696,False,-0.24355511234723162,0,0.2,47367,0,28,0.0,554.5399304842944,False,0.2743539188820218,9,10.694000000000003,-11534.0,70,0,0.0,827.4566829514678,False,-1.297436853947208,0,0.461,51722,193,247,1.0,14196.36452083817,False,0.1793993194798605,0,0.2,59130,3,170,1.0,7199.414992551888,False,0.2577889338174151,0.25,216812,0.0,0.0,15,0,0,5,3,3.0,3,8,15,111.0,60.0,8,5,15,808,0.7672743319999427,69.7650540562463
73,15,0,0,0,10.0,20,10.0,10.93512658227848,0,,11.75726902278605,5,11.0,20.438494384936686,5,44.0,41.99999999999999,0,,0,0.263,10152,730,0,0.0,7300.0,False,-0.21243937232524965,0,0.3440000000000001,9716,750,0,0.0,7500.0,False,-0.2316119828815977,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,4.192000000000001,21180,2,0,0.0,21.87025316455696,False,-0.24622291727733514,0,0.2,47532,0,28,0.5,572.2778427782272,False,0.27900443794337915,0,10.685,-12456.0,70,0,0.0,823.0088315950235,False,-1.3221573162918256,0,0.4610000000000001,51502,188,257,1.0,14636.436944368095,False,0.1794000455594018,0,0.2,59130,0,173,0.3,7265.999999999999,False,0.25845647945782285,0.225,215560,0.0,0.0,9,0,0,3,1,1.0,6,9,15,111.0,54.0,9,6,15,420,0.8092436279985122,70.57429768424481
74,15,0,0,1,10.0,20,10.0,10.93512658227848,0,,12.14955267351241,8,15.0,20.438494384936686,0,,41.999999999999986,7,42.0,0,0.263,10062,739,0,0.0,7390.0,False,-0.2150071326676177,0,0.3440000000000001,9606,761,0,0.0,7610.0,False,-0.2347503566333809,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,9,4.277000000000001,21039,2,1,0.0,34.019805838069374,False,-0.2510223063024567,0,0.2,47472,0,33,0.5,674.4703147029106,False,0.2787662866063459,0,10.685,-30842.277777777777,73,0,0.0,886.917345166406,True,-1.813085273094781,0,0.461,51502,178,267,1.0,14852.052000518726,False,0.1815616866893783,0,0.2,59424,0,166,0.0,6971.999999999997,False,0.26140396607382754,0.1875,227909,0.0,0.1,12,0,0,4,6,2214.0,5,9,14,98.0,48.0,9,6,14,494,0.7954078519833274,71.36970553622814
75,14,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.14955267351241,0,,20.438494384936686,0,,41.999999999999986,0,,0,0.263,9962,749,0,0.0,7490.0,False,-0.2178601997146933,0,0.3440000000000001,9506,771,0,0.0,7710.0,False,-0.23760342368045648,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,0,4.268000000000001,21039,2,1,0.0,34.019805838069374,False,-0.2510223063024567,0,0.2,47472,0,33,0.0,674.4703147029106,False,0.2787662866063459,0,10.685,-30842.277777777777,73,0,0.0,886.917345166406,True,-1.813085273094781,0,0.4610000000000001,51502,168,277,1.0,15067.66705666936,False,0.1837233278193548,0,0.2,59424,0,166,0.0,6971.999999999997,False,0.26140396607382754,0.125,227709,0.0,0.1,9,0,0,1,2,2.0,2,3,4,87.0,37.0,6,8,4,200,0.5978718369733542,71.9675773732015
76,4,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.137962551360186,5,12.0,21.16111183275558,5,46.0,41.999999999999986,0,,0,0.263,9862,759,0,0.0,7590.0,False,-0.2207132667617689,0,0.3440000000000001,9406,781,0,0.0,7810.0,False,-0.24045649072753209,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,4,4.308000000000001,20995,2,0,0.0,21.87025316455696,False,-0.25280350277159047,0,0.2,47642,0,33,0.5,698.3166904809341,False,0.2836322343392213,0,10.685,-30842.277777777777,73,0,0.0,886.0712662492936,True,-1.8130965882433234,0,0.461,51272,163,287,1.0,15503.261228739157,False,0.1834786480534473,0,0.2,59424,0,166,0.0,6971.999999999997,False,0.26140396607382754,0.1875,227405,0.0,0.1,11,0,0,1,2,1.8,1,2,5,36.0,21.0,2,2,5,430,0.47452197602251545,72.44209934922401
77,5,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.127024526474306,5,12.0,21.430293483594077,5,30.0,41.999999999999986,0,,0,0.263,9762,769,0,0.0,7690.0,False,-0.2235663338088445,0,0.3440000000000001,9306,791,0,0.0,7910.0,False,-0.2433095577746077,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,4.354,20925,2,0,0.0,21.87025316455696,False,-0.25529345403968706,0,0.2,47732,0,33,0.5,707.1996849586045,False,0.2861582861015674,0,10.685,-30842.277777777777,73,0,0.0,885.2727904326243,True,-1.8131072667654926,0,0.4610000000000001,51122,158,297,1.0,15859.98637040786,False,0.18404734395773123,0,0.2,59424,0,166,0.0,6971.999999999997,False,0.26140396607382754,0.1875,227075,0.0,0.1,11,0,0,2,3,3.0,1,3,9,54.0,36.0,3,2,9,350,0.5383245490374975,72.9804238982615
78,9,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.116740640509171,5,12.0,22.860904916971414,10,44.0,41.999999999999986,0,,0,0.263,9632,782,0,0.0,7820.0,False,-0.2272753209700428,0,0.3440000000000001,9236,798,0,0.0,7980.0,False,-0.24530670470756064,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,4.399,20855,2,0,0.0,21.87025316455696,False,-0.2577834053077837,0,0.2,48112,0,28,0.5,640.1053376751996,False,0.2954249516900954,0,10.685000000000004,-30842.277777777777,73,0,0.0,884.5220667571695,True,-1.8131173066680717,0,0.4610000000000001,50902,153,307,1.0,16391.718452296624,False,0.18496700070475636,0,0.2,59204,0,171,0.5,7181.999999999997,False,0.2590981091973613,0.25,226745,0.0,0.1,12,0,0,3,1,1.0,2,5,8,90.0,57.0,5,4,8,640,0.6525274320156313,73.63295133027714
79,8,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.022701087250578,10,11.5,23.579988313299285,5,44.0,41.999999999999986,0,,0,0.263,9542,791,0,0.0,7910.0,False,-0.22984308131241085,0,0.3440000000000001,9126,809,0,0.0,8090.0,False,-0.2484450784593438,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,10,4.494000000000001,20680,2,0,0.0,21.87025316455696,False,-0.26400828347802524,0,0.2,48217,0,33,1.0,778.1396143388764,False,0.30007943421963346,0,10.685,-30842.277777777777,73,0,0.0,877.6571793692922,True,-1.8132091151494671,0,0.4610000000000001,50682,148,317,1.0,16803.83827036829,False,0.18468748892555378,0,0.2,59204,0,171,0.0,7181.999999999997,False,0.2590981091973613,0.25,226255,0.0,0.1,11,0,0,2,3,3.0,3,5,11,75.0,39.0,5,3,11,420,0.6258822740055621,74.2588336042827
80,11,0,0,0,10.0,20,10.0,10.93512658227848,0,,12.020928251765618,5,12.0,23.579988313299285,0,,41.999999999999986,0,,0,0.263,9432,802,0,0.0,8020.0,False,-0.23298145506419402,0,0.3440000000000001,9036,818,0,0.0,8180.0,False,-0.2510128388017118,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,4.534000000000002,20610,2,0,0.0,21.87025316455696,False,-0.26649823474612183,0,0.2,48157,0,38,0.5,896.0395559053728,False,0.30005134880981854,0,10.685,-30842.277777777777,73,0,0.0,877.5277623788901,True,-1.8132108459247418,0,0.461,50682,138,327,1.0,16988.038387235298,False,0.1865341806913089,0,0.2,59204,0,171,0.0,7181.999999999997,False,0.2590981091973613,0.1875,225925,0.0,0.1,11,0,0,4,2,2.0,3,7,8,126.0,42.0,7,4,8,200,0.6761657449533232,74.93499934923602
81,8,0,0,0,10.0,20,10.0,10.93512658227848,0,,11.939413524995034,5,11.0,25.015109117858497,10,44.0,41.999999999999986,0,,0,0.263,9342,811,0,0.0,8110.0,False,-0.23554921540656207,0,0.3440000000000001,8926,829,0,0.0,8290.0,False,-0.254151212553495,0,0.2,28804,0,0,0.0,0.0,False,0.02457937608935368,5,4.5790000000000015,20535,2,0,0.0,21.87025316455696,False,-0.2691660396762253,0,0.2,48542,0,33,0.5,825.4986008893304,False,0.30940565705846057,0,10.685,-30842.277777777777,73,0,0.0,871.5771873246375,True,-1.8132904267289556,0,0.4610000000000001,50462,133,337,1.0,17481.009512675177,False,0.18706524083848144,0,0.2,58984,0,176,0.5,7391.999999999997,False,0.2567922523208951,0.25,225595,0.0,0.1,12,0,0,4,2,2.0,1,5,5,78.0,24.0,5,3,5,640,0.5831696349778213,75.51816898421384
