index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,20,0,0,0,10.000000000000002,20,10.0,28.223410036463104,17,29.0,3.4599538908110996,14,2.5714285714285716,30.017742137682752,6,49.333333333333336,50.00000000000001,0,,0,1.262,44099,10,22,1.0,720.9150208021883,False,0.30674712724924597,0,0.722,28531,520,0,0.0,5200.000000000001,False,-0.08500132263468829,9,2.9810000000000008,30205,396,0,0.0,11176.47037443939,False,-0.26074527681400106,5,2.716,33006,288,0,0.0,8128.342090501374,False,-0.23437211274214778,0,0.23600000000000002,79296,5,120,1.0,3619.4288259759855,False,0.1167586596120947,0,4.0070000000000014,58336,290,0,0.0,1003.3866283352189,False,-0.1898535880515571,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,104581,79,187,1.0,11721.40162887694,False,0.07104329894912986,0.375,481226,0.0,0.0,14,0,0,22,4,4.0,13,35,18,151.0,22.0,14,6,18,989,1.6406236609909683,94.73297480610199
53,18,0,0,0,10.000000000000002,20,10.0,28.457090680567802,24,30.0,3.671869856566327,7,5.857142857142857,27.666314960762314,33,22.242424242424242,50.00000000000001,11,50.0,2,1.282,44673,11,10,1.0,394.570906805678,False,0.31882213365672746,0,0.722,28441,529,0,0.0,5290.000000000001,False,-0.0863239573229874,5,3.0220000000000007,30105,396,0,0.0,11269.00790950485,False,-0.2618550135331401,2,2.7310000000000003,32243,312,0,0.0,8878.612292337155,False,-0.24238287111882814,0,0.23600000000000002,79505,2,125,1.0,3465.6331098084215,False,0.11857759693366311,28,4.287000000000001,57295,290,0,0.0,1064.8422584042348,False,-0.20376420112353535,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,104397,102,186,1.0,12121.964125997758,False,0.07120119150276275,0.375,479831,0.0,0.0,21,0,0,13,7,6.285714285714286,16,29,22,107.0,54.0,8,10,22,1510,1.1843364190426655,95.91731122514466
54,22,0,0,0,10.000000000000002,20,10.0,28.425963791652173,12,28.0,3.7217741345833417,2,5.5,26.686932121350218,9,16.0,50.0,9,50.0,2,1.3000000000000003,44893,9,10,1.0,374.25963791652174,False,0.3249898544795656,0,0.7220000000000002,28321,541,0,0.0,5410.000000000001,False,-0.08808747024071951,1,3.0270000000000006,29750,408,0,0.0,11597.793226994087,False,-0.26579171767737125,1,2.7390000000000003,32221,312,0,0.0,8868.900702995477,False,-0.24293753662898632,0,0.23600000000000002,79494,0,129,0.4,3442.614243654178,False,0.1182676606425673,9,4.349000000000001,57088,290,0,0.0,1079.3144990291692,False,-0.20651478465680911,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,104703,101,187,1.0,12045.38014425637,False,0.07379737453089905,0.3,479642,0.0,0.0,15,0,0,12,4,3.166666666666667,21,33,23,143.0,67.0,12,10,23,650,1.3967192440177314,97.31403046916239
55,23,0,0,0,10.000000000000002,20,10.0,28.496066725569534,30,28.866666666666667,3.508433274180155,8,1.75,26.408552380283417,7,22.571428571428573,50.0,10,50.0,20,1.498,45223,13,10,1.0,414.9606672556954,False,0.33528731545213086,0,0.7220000000000002,28261,547,0,0.0,5470.000000000001,False,-0.08896922669958557,0,3.026000000000001,29360,421,0,0.0,11996.844091464774,False,-0.2697256795875007,8,2.818000000000001,31531,329,0,0.0,9375.205952712377,False,-0.25195995339840166,0,0.23600000000000002,79530,0,136,0.8,3591.563123718545,False,0.11978880238288316,6,4.400000000000001,56962,290,0,0.0,1017.445649512245,False,-0.2086756419910759,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,105045,98,187,1.0,11938.038133267775,False,0.07659353608202306,0.35,479084,0.0,0.0,17,0,0,12,6,5.166666666666667,20,32,30,125.0,97.0,11,12,30,750,1.3892957409843802,98.70332621014677
56,30,0,0,0,10.000000000000002,20,10.0,28.625621352572075,16,30.0,3.3285367354019635,6,1.3333333333333333,24.88473270516025,18,17.0,50.0,12,50.0,6,1.538,45495,13,10,1.0,416.2562135257208,False,0.3433009466173723,0,0.7220000000000002,28161,557,0,0.0,5570.000000000001,False,-0.09043882079769568,5,3.076000000000001,28755,437,0,0.0,12509.396531073997,False,-0.2769280378054236,1,2.8200000000000007,31508,329,0,0.0,9417.829424996213,False,-0.2519948219154424,0,0.23600000000000002,79684,0,133,0.6,3309.669449786313,False,0.11996853365038902,9,4.484000000000001,56755,290,0,0.0,965.2756532665694,False,-0.21188502978777182,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,105339,106,185,1.0,11887.781666746987,False,0.07920100501739291,0.325,478869,0.0,0.0,16,0,0,13,4,3.375,24,37,23,201.0,85.0,17,13,23,962,1.770891688996926,100.4742178991437
57,23,0,0,0,10.000000000000002,20,10.0,28.577274081810373,14,28.0,3.275275157912014,9,2.888888888888889,24.88473270516025,0,,49.99999999999999,2,50.0,4,1.5720000000000003,45735,11,10,1.0,395.7727408181037,False,0.3500539743823018,0,0.7220000000000002,28041,569,0,0.0,5690.000000000001,False,-0.0922023337154278,0,3.071000000000001,28363,451,0,0.0,12888.350610896478,False,-0.2811108408970168,9,2.9090000000000007,31276,329,0,0.0,9401.923172915613,False,-0.25695068804044346,0,0.23600000000000002,79658,0,142,0.9,3533.6320441327553,False,0.1211524250553021,0,4.475000000000001,56755,290,0,0.0,949.829795794484,False,-0.21199136813403954,0,0.2,103172,0,5,0.0,249.99999999999997,False,0.0017553047053803484,0,0.2,105439,96,193,1.0,12038.934339695383,False,0.08090371203157307,0.3625,478439,0.0,0.0,14,0,0,10,3,2.2857142857142856,22,32,19,154.0,86.0,12,11,19,300,1.7394803570350632,102.21369825617876
58,19,0,0,0,10.000000000000002,20,10.0,28.577274081810373,0,,3.1308810163637006,5,1.2,24.43443065921345,7,18.0,50.0,8,50.0,0,1.568,45645,10,20,1.0,671.5454816362075,False,0.3514614449289628,0,0.722,27931,580,0,0.0,5800.000000000001,False,-0.09381888722334891,5,3.121000000000001,28231,451,0,0.0,12888.350610896478,False,-0.2838370997263778,0,2.900000000000001,31276,329,0,0.0,9401.923172915613,False,-0.25695068804044346,0,0.23600000000000002,79652,0,147,0.5,3591.861306904377,False,0.12147069442695714,7,4.545000000000001,56608,290,0,0.0,907.9554947454732,False,-0.21430372390916838,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,105713,93,195,1.0,12022.40205130685,False,0.08348075008391934,0.3125,478228,0.0,0.0,16,0,0,15,3,3.0,16,31,22,159.0,81.0,11,8,22,600,1.5210067839943804,103.73470504017314
59,22,0,0,0,10.000000000000002,20,10.0,28.611341965623275,4,30.0,2.9499793243610144,6,1.0,24.675484578066992,13,26.46153846153846,50.0,6,50.0,0,1.568,45655,11,26,1.0,853.8948911062051,False,0.3544351599080946,0,0.722,27841,589,0,0.0,5890.000000000001,False,-0.095141521911648,2,3.1360000000000006,28181,451,0,0.0,12903.715226496097,False,-0.2847111071657637,4,2.940000000000001,31056,333,0,0.0,9527.576874552551,False,-0.26019685990176633,0,0.23600000000000002,79846,0,149,0.6,3676.647202131982,False,0.12472562995436881,9,4.628000000000001,56401,290,0,0.0,855.4940040646942,False,-0.21751511852460076,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,105669,96,199,1.0,12318.846519494431,False,0.08449147813867115,0.325,477821,0.0,0.0,17,0,0,16,3,3.0,21,37,20,201.0,71.0,14,8,20,820,1.684586496965494,105.41929153713863
60,20,0,0,0,10.000000000000002,20,10.0,28.648726096068852,16,29.0,3.052587952312249,9,3.7777777777777777,24.350204806998168,20,22.75,50.0,11,50.0,0,1.568,45979,15,20,1.0,722.974521921377,False,0.3620341316450839,0,0.722,27781,595,0,0.0,5950.000000000001,False,-0.09602327837051407,9,3.2240000000000006,27492,467,0,0.0,13378.955086864155,False,-0.29403367459556207,0,2.936000000000001,31056,333,0,0.0,9540.025789990928,False,-0.2600683032137745,0,0.23600000000000002,80011,0,154,0.9,3749.931540277718,False,0.12750207598021182,16,4.779000000000001,55933,290,0,0.0,885.2505061705522,False,-0.22375423053609902,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,105764,106,198,1.0,12481.121709541805,False,0.0861996281350217,0.3625,477188,0.0,0.0,19,0,0,17,4,4.0,18,35,19,177.0,58.0,13,7,19,1413,2.0694694470148534,107.48876098415349
61,19,0,0,0,10.000000000000002,20,10.0,28.638217200148365,15,28.533333333333335,3.2513594569333897,8,4.875,25.2782800334457,4,50.0,50.0,14,50.0,0,1.568,46367,9,15,1.0,519.5732580022255,False,0.37044900887638116,0,0.722,27621,611,0,0.0,6110.000000000001,False,-0.09837462892749023,5,3.2650000000000006,27332,469,0,0.0,13431.323866869583,False,-0.296797432082391,3,2.966000000000001,30616,346,0,0.0,9908.823151251334,False,-0.2653473589238369,0,0.23600000000000002,80172,0,158,0.8,3993.9682452844204,False,0.13139900480051517,0,4.763000000000001,55933,290,0,0.0,942.8942425106831,False,-0.2233573772305326,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,106264,100,194,1.0,12227.82800334457,False,0.08982033827604137,0.35,477477,0.0,0.0,22,0,0,15,3,3.0,19,34,14,159.0,29.0,14,5,14,1528,1.8123652909998782,109.30112627515336
62,14,0,0,0,10.000000000000002,20,10.0,28.67955102931263,16,29.0625,3.197167451542903,8,2.75,25.62282317928282,14,28.071428571428573,49.99999999999999,11,50.0,1,1.578,46734,7,10,1.0,356.7955102931263,False,0.3788436573831398,0,0.7220000000000002,27501,623,0,0.0,6230.000000000001,False,-0.10013814184522235,5,3.310000000000001,26921,479,0,0.0,13737.50494304075,False,-0.30212415895905703,3,2.9930000000000008,30376,352,0,0.0,10095.201962318046,False,-0.2683795080102644,0,0.23600000000000002,80399,0,161,0.8,4125.274531864534,False,0.13542859672751173,9,4.8530000000000015,55726,290,0,0.0,927.1785609474418,False,-0.22631579213403294,0,0.2,103172,0,5,0.0,249.99999999999997,False,0.0017553047053803484,0,0.2,106421,104,193,1.0,12314.77361064541,False,0.09176448664923684,0.35,477250,0.0,0.0,22,0,0,11,4,4.0,23,34,15,150.0,6.0,12,2,15,1434,1.7368497940478846,111.03797606920125
63,15,0,0,0,10.0,20,10.0,28.405300197935965,26,26.846153846153847,3.056153735353183,7,1.7142857142857142,26.2389753307971,17,29.941176470588236,50.00000000000001,9,50.0,16,1.737,47004,6,10,1.0,344.05300197935964,False,0.38659220236280406,0,0.7220000000000002,27391,634,0,0.0,6340.0,False,-0.10175469535314347,0,3.3050000000000015,26223,505,0,0.0,14344.676599957662,False,-0.3102701825771649,7,3.060000000000001,30194,352,0,0.0,9998.665669673459,False,-0.27313534563929265,0,0.23600000000000002,80736,0,161,0.7,4224.475028258333,False,0.1407517626487645,10,4.944000000000001,55496,290,0,0.0,886.2845832524231,False,-0.2297642401946106,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106362,111,194,1.0,12612.52626171848,False,0.09263609072170409,0.3375,476578,0.0,0.0,18,0,0,8,5,4.375,21,29,19,132.0,31.0,10,5,19,999,1.5994278610451147,112.63740393024636
64,19,0,0,0,10.0,20,10.0,28.49205689336738,9,30.0,3.056153735353183,0,,25.678151992972907,12,20.666666666666668,50.0,16,50.0,0,1.721,47164,7,11,1.0,383.41262582704115,False,0.3918733301858602,0,0.7220000000000002,27301,643,0,0.0,6430.0,False,-0.10307733004144255,0,3.3050000000000006,26223,505,0,0.0,14388.488731150526,False,-0.3098177461775525,0,3.0530000000000004,29924,361,0,0.0,10285.632538505624,False,-0.27574835248765306,0,0.23600000000000002,80786,0,160,0.0,4108.504318875665,False,0.1406418109139679,11,5.0440000000000005,55265,290,0,0.0,886.2845832524231,False,-0.2329449192902513,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,106914,113,188,1.0,12301.63117520594,False,0.09648178350210407,0.25,476749,0.0,0.0,21,0,0,8,1,1.0,22,30,23,145.0,52.0,11,8,23,1320,1.3763934629969299,114.0137973932433
65,23,0,0,0,10.0,20,10.0,28.49205689336738,0,,3.1517176376754024,11,3.727272727272727,25.902713491934268,1,50.0,50.0,11,50.0,0,1.721,47064,7,21,1.0,668.333194760715,False,0.39312131785499105,0,0.7220000000000002,27201,653,0,0.0,6530.0,False,-0.10454692413955266,7,3.375000000000001,26060,505,0,0.0,14388.488731150526,False,-0.31318426276229366,4,3.0930000000000004,29823,361,0,0.0,10285.632538505624,False,-0.27783435356163383,0,0.23600000000000002,80795,1,169,1.0,4380.710297774567,False,0.1426397591618331,0,5.033000000000002,55265,290,0,0.0,913.9981149258667,False,-0.23275412307626836,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,107414,104,187,1.0,12043.882203161163,False,0.10008089046879808,0.375,476794,0.0,0.0,16,0,0,11,4,4.0,26,37,25,153.0,66.0,13,10,25,800,1.5166819510050118,115.5304793442483
66,25,0,0,0,10.0,20,10.0,28.541345309662137,16,29.0,3.059433734714095,7,2.142857142857143,26.823008830733052,4,49.25,49.99999999999999,12,50.0,0,1.7210000000000005,47468,3,15,1.0,458.1201796449321,False,0.40190636010411973,0,0.722,27061,667,0,0.0,6670.0,False,-0.1066043558769068,1,3.378000000000001,25573,521,0,0.0,14870.040906333974,False,-0.3182696424229215,6,3.1490000000000005,29673,361,0,0.0,10303.425656788031,False,-0.28074863008810735,0,0.23600000000000002,80977,0,173,0.8,4640.380527716818,False,0.14693347098640175,0,5.033,55265,290,0,0.0,887.2357830670876,False,-0.2329383706725754,0,0.2,103172,0,5,0.0,249.99999999999997,False,0.0017553047053803484,0,0.2,107817,98,185,1.0,11878.654865411838,False,0.10318793817357072,0.35,477006,0.0,0.0,21,0,0,11,3,3.0,23,34,24,165.0,50.0,14,11,24,1461,1.7929438679711893,117.3234232122195
67,24,0,0,0,10.000000000000002,20,10.0,28.541345309662137,0,,3.0136886776797835,11,2.727272727272727,26.36504958364017,5,18.0,50.0,12,50.0,0,1.721,47408,0,24,0.9,684.9922874318913,False,0.4034769462926827,0,0.722,26921,681,0,0.0,6810.000000000001,False,-0.10866178761426094,6,3.4370000000000007,25421,521,0,0.0,14870.040906333974,False,-0.32140897077188263,5,3.193000000000001,29551,361,0,0.0,10303.425656788031,False,-0.28326835415766827,0,0.23600000000000002,80947,1,183,1.0,4827.817762483832,False,0.14781082368906345,5,5.083000000000001,55160,290,0,0.0,873.9697165271373,False,-0.2344754652842843,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,108327,93,183,1.0,11601.949611278536,False,0.10679210603242242,0.3625,476907,0.0,0.0,14,0,0,9,5,5.0,27,36,22,202.0,60.0,15,9,22,800,3.699694551003631,121.02311776322313
68,22,0,0,0,10.0,20,10.0,28.56480596923975,8,29.0,2.8370664245340387,8,1.25,25.90892342452627,5,18.0,50.0,11,50.0,0,1.721,47530,1,26,1.0,752.6849552002335,False,0.4080575633424483,0,0.722,26831,690,0,0.0,6900.0,False,-0.10998442230256003,1,3.4410000000000003,25398,521,0,0.0,14882.26390997391,False,-0.32175777696338237,7,3.258000000000001,29132,369,0,0.0,10540.413402649468,False,-0.28947485023493874,0,0.23600000000000002,80937,0,192,0.9,4974.513297509044,False,0.1486830700954827,5,5.128000000000001,55055,290,0,0.0,822.7492631148713,False,-0.23627386016636687,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,108787,88,182,1.0,11379.985261358312,False,0.11017681669846736,0.3625,476842,0.0,0.0,18,0,0,11,4,4.0,25,36,21,153.0,47.0,14,8,21,982,1.6665497389622033,122.68966750218533
69,21,0,0,0,10.0,20,10.0,28.63239672068315,15,29.266666666666666,2.912683028461881,5,4.0,26.550469105478257,11,31.363636363636363,50.00000000000001,15,50.0,0,1.721,47809,7,21,1.0,671.2803311343462,False,0.4150615808590416,0,0.722,26791,694,0,0.0,6940.0,False,-0.11057225994180407,1,3.4500000000000006,24998,534,0,0.0,15289.699848844803,False,-0.3258116831669544,4,3.2910000000000017,28977,371,0,0.0,10622.619183373448,False,-0.2918272214530397,0,0.23600000000000002,81245,0,187,0.5,4964.937722724434,False,0.1528580516806958,1,5.133000000000002,55033,290,0,0.0,844.6780782539455,False,-0.23642581115403613,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,109192,89,177,1.0,11212.991750387566,False,0.11329469602383511,0.3125,477217,0.0,0.0,23,0,0,10,4,4.0,22,32,21,149.0,58.0,12,9,21,1717,1.3589252950041555,124.04859279718949
70,21,0,0,0,10.0,20,10.0,28.153892638527097,33,26.12121212121212,3.0912914532869245,7,4.857142857142857,27.842855538677096,5,49.6,50.00000000000001,0,,12,1.8410000000000004,48347,7,10,1.0,351.538926385271,False,0.42617551254129954,0,0.7220000000000002,26691,704,0,0.0,7040.0,False,-0.11204185403991418,1,3.4590000000000005,24111,567,0,0.0,15963.257126044864,False,-0.3371756668383157,6,3.3470000000000013,28844,371,0,0.0,10445.094168893553,False,-0.29640738806958616,0,0.23600000000000002,81459,0,189,0.7,5262.2996968099715,False,0.1578518691433506,0,5.1320000000000014,55033,290,0,0.0,896.4745214532081,False,-0.2360692140455677,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108944,84,187,1.0,11688.799865248879,False,0.11319678742992782,0.3375,476601,0.0,0.0,12,0,0,13,5,4.6875,17,30,22,135.0,84.0,10,11,22,864,1.5735297770006582,125.62212257419014
71,22,0,0,0,10.0,20,10.0,28.153892638527097,0,,2.9637678683100175,7,1.7142857142857142,27.842855538677096,0,,50.00000000000001,0,,0,1.8290000000000004,48247,7,20,1.0,633.077852770542,False,0.42737380379111983,0,0.7220000000000002,26591,714,0,0.0,7140.0,False,-0.11351144813802427,3,3.488000000000001,24036,567,0,0.0,15963.257126044864,False,-0.3387246775368163,4,3.381000000000001,28744,371,0,0.0,10445.094168893553,False,-0.29847273566758686,0,0.23600000000000002,81447,0,196,0.7,5457.199685580711,False,0.1590284449479574,0,5.132000000000001,55033,290,0,0.0,859.4926818099051,False,-0.23632381873013864,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108944,74,197,1.0,11910.371309862107,False,0.11427116698602591,0.3375,476214,0.0,0.0,10,0,0,9,4,4.0,25,34,18,150.0,75.0,11,11,18,200,1.8924537090351805,127.51457628322532
72,18,0,0,0,10.0,20,10.0,28.177978502832282,7,28.714285714285715,2.843007672299521,5,1.2,27.70941629058549,1,17.0,50.00000000000001,0,,0,1.829,48348,7,23,1.0,718.0935055651424,False,0.43159176888524137,0,0.7220000000000002,26491,724,0,0.0,7240.0,False,-0.11498104223613438,4,3.525000000000001,23765,573,0,0.0,16145.981682122898,False,-0.34243482091244065,1,3.3870000000000013,28690,372,0,0.0,10482.208003053609,False,-0.29920475852933187,0,0.23600000000000002,81441,0,201,0.5,5569.592674407683,False,0.1597196091923531,1,5.142000000000001,55011,290,0,0.0,824.4722249668611,False,-0.23686784192323096,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108927,65,207,1.0,12151.112058888059,False,0.11527363386326114,0.3125,475845,0.0,0.0,14,0,0,13,3,3.0,20,33,18,149.0,45.0,13,5,18,401,1.741665691952221,129.25624197517755
73,18,0,0,0,10.0,20,10.0,28.177978502832282,0,,2.8453605009668963,1,3.0,27.6069061693256,14,27.071428571428573,50.00000000000001,0,,0,1.8290000000000004,48248,7,33,1.0,999.8732905934653,False,0.43279359977946474,0,0.7220000000000002,26391,734,0,0.0,7340.0,False,-0.11645063633424448,0,3.5210000000000012,23765,573,0,0.0,16145.981682122898,False,-0.34243482091244065,1,3.3960000000000012,28667,372,0,0.0,10482.208003053609,False,-0.29967978847687204,0,0.23600000000000002,81638,0,198,0.1,5466.167421526469,False,0.16172009625703246,10,5.241000000000001,54782,290,0,0.0,825.1545452803999,False,-0.24001628517830806,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108548,69,217,1.0,12754.876525683469,False,0.11452575994842447,0.2625,475211,0.0,0.0,11,0,0,14,3,3.0,18,32,18,142.0,62.0,10,8,18,400,1.405217677995097,130.66145965317264
74,18,0,0,0,10.0,20,10.0,28.177978502832282,0,,2.930921669373713,2,5.5,28.913163636573575,5,49.4,50.00000000000001,0,,0,1.8290000000000004,48148,7,43,1.0,1281.653075621788,False,0.4339954306736881,0,0.722,26291,744,0,0.0,7440.0,False,-0.11792023043235458,1,3.5310000000000006,23743,573,0,0.0,16145.981682122898,False,-0.3428891973840008,1,3.4050000000000007,28648,372,0,0.0,10482.208003053609,False,-0.3000722045204922,0,0.23600000000000002,81874,0,195,0.2,5638.066909131847,False,0.16615307816162156,0,5.231000000000001,54782,290,0,0.0,849.9672841183768,False,-0.2398454597243523,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108301,64,227,1.0,13200.442472740711,False,0.11429090768038286,0.275,474959,0.0,0.0,13,0,0,12,2,2.0,20,32,21,129.0,68.0,9,9,21,447,1.2078402869519778,131.86929994012462
75,21,0,0,0,10.0,20,10.0,28.261024814736057,7,30.0,3.0470052515120827,11,3.6363636363636362,29.870905336104983,7,40.142857142857146,50.00000000000001,0,,0,1.8290000000000004,48268,6,46,1.0,1360.0071414778586,False,0.4386739432366027,0,0.722,26181,755,0,0.0,7550.0,False,-0.1195367839402757,7,3.6,23370,580,0,0.0,16391.394392546914,False,-0.34805863116457814,4,3.4440000000000013,28548,372,0,0.0,10513.101231081813,False,-0.30181852584698027,0,0.23600000000000002,82098,1,199,1.0,5947.357167136403,False,0.1713667086658799,1,5.241000000000001,54760,290,0,0.0,883.631522938504,False,-0.23991661716920587,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108020,61,237,1.0,13672.125225502406,False,0.11385296765537073,0.375,474417,0.0,0.0,15,0,0,19,5,5.0,18,37,24,191.0,63.0,14,7,24,674,1.4799338330049068,133.34923377312953
76,24,0,0,0,10.0,20,10.0,27.977364642301996,35,26.857142857142858,2.907052645810976,17,2.411764705882353,29.322442549723963,14,26.428571428571427,50.00000000000001,10,50.0,0,1.829,49098,7,21,1.0,657.524657488342,False,0.45274556414026296,0,0.722,26091,764,0,0.0,7640.0,False,-0.12085941862857479,12,3.7129999999999996,22478,600,0,0.0,16786.418785381196,False,-0.3624022183342848,5,3.4900000000000007,28030,387,0,0.0,10827.240116570872,False,-0.30927299644170686,0,0.23600000000000002,82257,8,205,1.0,6034.3571438599,False,0.17415496615440684,10,5.340000000000001,54495,290,0,0.0,843.0452672851831,False,-0.2438448677657782,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108150,65,237,1.0,13755.958765732059,False,0.11552018486816822,0.375,473771,0.0,0.0,20,0,0,23,8,8.0,14,37,22,201.0,55.0,16,8,22,1840,2.032996046997141,135.38222982012667
77,22,0,0,0,10.0,20,10.0,28.217475606977636,21,30.0,2.907052645810976,0,,30.76887868433399,6,49.833333333333336,50.00000000000001,0,,0,1.8290000000000004,49658,4,10,1.0,322.1747560697764,False,0.46427673567983085,0,0.722,25961,777,0,0.0,7770.0,False,-0.12276989095611791,0,3.7010000000000005,22148,611,0,0.0,17240.877595863334,False,-0.36452478834458946,0,3.485000000000001,27730,397,0,0.0,11202.337815970122,False,-0.31159550357335986,0,0.23600000000000002,82556,0,207,0.8,6369.157887657137,False,0.18057691383015134,0,5.330000000000001,54495,290,0,0.0,843.0452672851831,False,-0.2438448677657782,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,107851,61,247,1.0,14226.901599744375,False,0.11490409635626074,0.35,473571,0.0,0.0,15,0,0,15,0,0.0,20,35,21,153.0,55.0,13,9,21,1129,1.7932932199910283,137.1755230401177
78,21,0,0,0,10.0,20,10.0,28.103716341369985,30,27.5,2.7716716204688163,7,1.4285714285714286,29.986218610633333,5,18.0,50.00000000000001,0,,20,2.0290000000000004,49973,3,10,1.0,311.03716341369983,False,0.4733715010935793,0,0.7220000000000002,25851,788,0,0.0,7880.0,False,-0.12438644446403903,0,3.7010000000000005,22148,611,0,0.0,17171.37068457706,False,-0.3652425680059372,7,3.555000000000001,26716,427,0,0.0,12000.286877764984,False,-0.3242979173265626,0,0.23600000000000002,82546,0,214,0.7,6417.050782675533,False,0.18076894488664896,5,5.380000000000001,54390,290,0,0.0,803.7847699359568,False,-0.24556092329237494,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,107761,56,257,1.0,14529.228242195468,False,0.11549724699462485,0.3375,472557,0.0,0.0,11,0,0,12,6,5.333333333333333,24,36,22,155.0,72.0,13,8,22,200,1.503456812002696,138.6789798521204
