index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,29,0,0,0,10.000000000000002,20,10.0,23.700187332486145,0,,37.385418870821816,0,,37.6077334153828,4,66.0,41.0,20,41.0,0,0.35300000000000004,23333,5,144,1.0,3462.8269758780048,False,0.26460209323607486,0,0.2,22006,11,214,1.0,5181.840089152035,False,0.24101513847507658,0,2.576000000000001,31190,210,50,1.0,6846.310283363181,False,0.21037714241639308,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.7030000000000003,47392,0,17,0.0,639.3314680615076,False,0.18877951249609462,0,5.843000000000002,-22676.333333333336,362,0,0.0,13533.521631237498,True,-1.3964014580220403,0,0.2,56434,0,167,0.3,6847.0,False,0.10685293736940402,8,4.600000000000001,23904,627,0,0.0,23580.04885144502,False,-0.3399651542054677,0.4125,233143,0.0,0.1,10,0,0,7,3,3.0,11,18,23,175.0,103.0,12,17,23,956,1.4017246729927137,79.30264270422049
53,23,0,0,0,10.000000000000002,20,10.0,23.552111673931694,24,22.333333333333332,37.385418870821816,0,,38.39277351064272,4,69.0,40.99999999999999,9,41.0,0,0.35300000000000004,23733,5,134,1.0,3205.982964306847,False,0.278304312923987,0,0.2,21942,11,220,1.0,5291.4645682649725,False,0.24055157841233532,0,2.576000000000001,30654,224,60,1.0,7518.798147210008,False,0.20339193179721662,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.703,47668,0,13,0.0,499.1060556383554,False,0.1939093815328063,0,5.843000000000002,-22676.333333333336,362,0,0.0,13533.521631237498,True,-1.3964014580220403,0,0.2,56434,0,167,0.0,6846.999999999999,False,0.10685293736940402,9,4.682000000000001,23510,631,0,0.0,24225.840085215557,False,-0.3412799785016775,0.375,232825,0.0,0.1,9,0,0,8,5,638.248670212766,6,14,25,153.0,94.0,9,14,25,1012,1.0569646389922127,80.3596073432127
54,25,0,0,0,10.000000000000002,20,10.0,23.552111673931694,0,,37.385418870821816,0,,37.37181361747336,8,19.0,40.999999999999986,17,41.0,0,0.35300000000000004,23653,3,144,1.0,3421.504081046164,False,0.2797049465450597,0,0.2,21822,13,230,1.0,5546.98568500429,False,0.2409431302977874,0,2.576000000000001,30654,214,70,1.0,7657.13121917891,False,0.20581059585234296,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.7030000000000003,47820,0,5,0.0,186.85906808736678,False,0.1938066409379265,0,5.843000000000002,-22676.333333333336,362,0,0.0,13533.521631237498,True,-1.3964014580220403,0,0.2,56528,0,169,0.8,6928.999999999997,False,0.10934928530483182,11,4.783000000000001,23354,631,0,0.0,23581.61439262569,False,-0.35012098603315805,0.475,232715,0.0,0.1,8,0,0,7,3,3.0,2,9,21,139.0,48.0,9,16,21,598,1.018566222046502,81.3781735652592
55,21,0,0,0,10.000000000000002,20,10.0,23.508735728447025,17,23.0,37.385418870821816,0,,38.213753893533074,4,67.0,40.99999999999998,20,41.0,0,0.35300000000000004,23563,2,154,1.0,3640.345302180842,False,0.28068479571596466,0,0.2,22103,14,223,1.0,5382.448067443686,False,0.25096993106568327,0,2.576000000000001,30263,221,80,1.0,8186.264105652537,False,0.20138937835529133,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.7030000000000003,48088,0,1,0.0,38.213753893533074,False,0.19863228795183174,0,5.843000000000001,-22676.333333333336,362,0,0.0,13533.521631237498,True,-1.3964014580220403,0,0.2,56856,0,161,0.0,6600.999999999996,False,0.11238188575972188,12,4.892000000000001,22900,635,0,0.0,24265.733722393503,False,-0.3521909269550703,0.375,232657,0.0,0.1,11,0,0,4,6,1524.0316554229373,1,5,29,89.0,63.0,5,16,29,1187,0.8773694520350546,82.25554301729426
56,29,0,0,0,10.000000000000002,20,10.0,23.467892021229016,17,23.0,36.85708298000329,37,35.0,39.00299321575788,5,59.0,40.99999999999998,20,41.0,0,0.35300000000000004,23463,2,164,1.0,3868.7342914815586,False,0.2814009659808668,0,0.2,22394,14,216,1.0,5209.064676585467,False,0.261278119994588,0,2.576000000000001,31167,228,53,1.0,7304.10477878039,False,0.21757710212225728,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,4,1.7430000000000003,46912,27,10,1.0,1385.1711726176677,False,0.1861115133003323,0,5.843000000000001,-22676.333333333336,362,0,0.0,13342.264038761192,True,-1.3987841363885074,0,0.2,56984,0,157,0.3,6436.999999999996,False,0.11323249320438618,13,5.010000000000001,22540,637,0,0.0,24844.906678437772,False,-0.3534929762159269,0.5375,232344,0.0,0.1,10,0,0,8,7,6.666666666666666,4,12,27,166.0,77.0,12,17,27,2173,1.1992629150045104,83.45480593229877
57,27,0,0,0,10.000000000000002,20,10.0,23.467892021229016,0,,36.85708298000329,0,,37.968124068633614,11,26.818181818181817,40.99999999999998,20,41.0,0,0.35300000000000004,23383,0,174,1.0,4083.4132116938486,False,0.2827803534736087,0,0.2,22274,16,226,1.0,5463.743596797757,False,0.2616484257517093,0,2.576000000000001,31167,218,63,1.0,7437.996688368133,False,0.21991811533321912,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,1,1.7490000000000003,47165,17,10,1.0,1006.251651346392,False,0.1876946761099588,0,5.843000000000002,-22676.333333333336,362,0,0.0,13342.264038761192,True,-1.3987841363885074,0,0.2,57181,1,155,1.0,6392.96812406863,False,0.11646820507099459,8,5.077000000000002,22446,637,0,0.0,24185.695031719613,False,-0.36132606897576125,0.625,232500,0.0,0.1,9,0,0,6,3,2.125,3,9,32,141.0,87.0,9,18,32,851,1.0083869919762947,84.46319292427506
58,32,0,0,0,10.000000000000002,20,10.0,23.57274282296497,14,25.0,36.85141999935835,1,36.0,38.32019691714574,3,52.0,40.99999999999998,20,41.0,0,0.35300000000000004,23613,2,170,1.0,4027.366279904045,False,0.2929708950530789,0,0.2,22194,14,236,1.0,5703.167306219732,False,0.263652051115533,0,2.576000000000001,30853,222,72,1.0,7886.451146652024,False,0.21677887797062664,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.7480000000000004,47285,8,17,1.0,946.2547075863445,False,0.18993714597715636,0,5.843000000000002,-22676.333333333336,362,0,0.0,13340.214039767723,True,-1.3988096751824959,0,0.2,57312,0,152,0.4,6231.999999999996,False,0.11740231882986002,13,5.199000000000001,22220,637,0,0.0,24409.96543622184,False,-0.36343159603337855,0.55,232361,0.0,0.1,10,0,0,8,5,497.96376811594206,0,8,31,89.0,98.0,8,24,31,1029,0.9622320149792358,85.4254249392543
59,31,0,0,0,10.000000000000002,20,10.0,23.532269275651394,14,23.0,36.85141999935835,0,,44.05671421227187,30,64.63333333333334,40.99999999999998,20,41.0,0,0.35300000000000004,23855,0,166,1.0,3906.3566997581315,False,0.3021280701250789,0,0.2,22074,16,246,1.0,5948.938241810243,False,0.2637976347580789,0,2.576000000000001,30531,226,82,1.0,8340.109296244598,False,0.2134508741519145,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,13,1.8780000000000003,48678,0,8,0.8,352.45371369817497,False,0.2172474612395438,0,5.843000000000002,-22676.333333333336,362,0,0.0,13340.214039767723,True,-1.3988096751824959,0,0.2,57317,0,151,0.3,6190.999999999996,False,0.11711570110394053,16,5.346000000000001,20126,664,0,0.0,29253.658236948522,False,-0.3573692354060862,0.5125,231465,0.0,0.1,9,0,0,7,5,4.5,1,8,29,107.0,84.0,8,23,29,909,0.9247283489676192,86.35015328822192
60,29,0,0,0,10.000000000000002,20,10.0,23.45561138095827,30,23.0,36.00690400023898,5,13.0,45.0088536711907,9,58.111111111111114,40.999999999999986,20,41.0,0,0.35300000000000004,23735,2,176,1.0,4148.187603048656,False,0.3021742584018328,0,0.2,22684,14,226,1.0,5440.968172096569,False,0.281760044704757,0,2.576000000000001,29906,246,87,1.0,8902.681047736525,False,0.201431637020256,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,1,1.8750000000000002,49094,0,5,0.5,225.0442683559535,False,0.2260252182428797,0,5.843000000000002,-22676.333333333336,362,0,0.0,13034.499248086511,True,-1.4026182561178542,0,0.2,57445,0,147,0.3,6026.999999999998,False,0.11796630854860482,13,5.460000000000001,19534,670,0,0.0,30155.93195969777,False,-0.3599740013711628,0.475,231282,0.0,0.1,12,0,0,4,5,4.2,1,5,26,75.0,69.0,5,24,26,1470,0.833006008004304,87.18315929622622
61,26,0,0,0,10.000000000000002,20,10.0,23.45561138095827,0,,35.136038601200525,5,13.0,45.16637423852791,1,64.0,40.999999999999986,6,41.0,0,0.35300000000000004,23645,1,186,1.0,4372.743716858238,False,0.30329827741821996,0,0.2,22574,15,236,1.0,5685.524285906152,False,0.28237952285333384,0,2.576000000000001,29971,236,92,1.0,8768.0398372166,False,0.20135048846411502,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.8740000000000003,49093,0,9,0.5,406.49736814675117,False,0.22826083677770964,0,5.843000000000002,-22676.333333333336,362,0,0.0,12719.24597363459,True,-1.4065456670366523,0,0.2,57445,0,147,0.0,6026.999999999998,False,0.11796630854860482,6,5.5070000000000014,19412,671,0,0.0,30306.637114052228,False,-0.360836580613064,0.4375,231024,0.0,0.1,8,0,0,2,2,2.0,4,6,29,96.0,59.0,6,20,29,329,0.817242830991745,88.00040212721797
62,29,0,0,0,10.000000000000002,20,10.0,23.66865714018203,30,25.0,35.14324530766482,1,36.0,45.16637423852791,0,,40.999999999999986,17,41.0,0,0.35300000000000004,24255,5,166,1.0,3978.997085270217,False,0.3241422069947078,0,0.2,22514,11,246,1.0,5932.4896564847795,False,0.28558248376601364,0,2.576000000000001,29257,256,101,1.0,9608.644003960748,False,0.19108025324266079,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.8740000000000003,49057,0,10,0.1,451.6637423852791,False,0.22792654469148227,0,5.843000000000002,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,57814,0,138,0.0,5657.999999999998,False,0.12137798406035614,8,5.581000000000001,19324,671,0,0.0,30306.637114052228,False,-0.3624638296376392,0.3875,231105,0.0,0.1,11,0,0,2,2,2.0,1,3,29,35.0,90.0,3,26,29,1355,0.6653817560290918,88.66578388324706
63,29,0,0,0,10.0,20,10.0,23.303266209872753,5,9.0,35.14324530766482,0,,45.17045811865862,15,45.2,40.999999999999986,10,41.0,0,0.35300000000000004,24165,4,176,1.0,4141.374852937604,False,0.32369765017501523,0,0.2,22449,12,251,1.0,5969.119818678061,False,0.2832270388162982,0,2.576000000000001,29212,251,111,1.0,9750.020047828857,False,0.19197853005260798,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,5,1.9240000000000006,49525,0,0,0.0,0.0,False,0.23396038370499564,0,5.843000000000001,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,57712,0,144,0.6,5903.999999999998,False,0.12176630485031158,10,5.673000000000001,18604,680,0,0.0,30715.911520687863,False,-0.3719936433672233,0.45,230551,0.0,0.1,9,0,0,4,4,3.8333333333333335,2,6,25,70.0,83.0,6,23,25,821,0.6286699359770864,89.29445381922415
64,25,0,0,0,10.0,20,10.0,23.44131518267116,16,25.0,35.14324530766482,0,,45.17045811865862,0,,40.99999999999999,13,41.0,0,0.35300000000000004,24115,0,185,0.9,4336.643308794165,False,0.32610099164465595,0,0.2,22699,17,245,1.0,5913.122219754435,False,0.2944279066537446,0,2.576000000000001,28812,257,121,1.0,10276.75068417393,False,0.18720059244280735,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.9190000000000003,49525,0,0,0.0,0.0,False,0.23396038370499564,0,5.843000000000001,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,57712,0,144,0.0,5903.999999999999,False,0.12176630485031158,13,5.793000000000001,18378,680,0,0.0,30715.911520687863,False,-0.37617271472579134,0.3625,230125,0.0,0.1,7,0,0,2,4,4.0,3,5,17,59.0,86.0,5,20,17,600,0.4465877949842252,89.74104161420837
65,17,0,0,0,10.0,20,10.0,23.44131518267116,0,,35.14324530766482,0,,45.17045811865862,0,,40.99999999999999,7,41.0,0,0.35300000000000004,24025,0,194,0.9,4547.615145438205,False,0.32688231951155916,0,0.2,22589,18,255,1.0,6157.535371581146,False,0.29504377829417616,0,2.576000000000001,28812,247,131,1.0,10393.769985423867,False,0.18924659903877783,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,0,1.9190000000000007,49525,0,0,0.0,0.0,False,0.23396038370499564,0,5.843000000000002,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,57712,0,144,0.0,5903.999999999999,False,0.12176630485031158,7,5.850000000000001,18310,680,0,0.0,30715.911520687863,False,-0.3774301344265994,0.3625,229857,0.0,0.1,6,0,0,0,2,2.0,1,1,13,11.0,57.0,1,16,13,200,0.2830455679795705,90.02408718218794
66,13,0,0,0,10.0,0,,23.44131518267116,0,,35.14324530766482,0,,46.10064736439558,6,63.333333333333336,40.99999999999999,10,41.0,0,0.35300000000000004,24025,0,194,0.0,4547.615145438205,False,0.32688231951155916,0,0.2,22589,8,265,1.0,6291.9485234078575,False,0.2984346247075646,0,2.576000000000001,28812,237,141,1.0,10510.789286673804,False,0.19129260563474834,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,6,1.979,49641,0,0,0.0,0.0,False,0.2368506291266974,0,5.843000000000002,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,57608,0,146,0.2,5985.999999999999,False,0.12060134248044528,10,5.9430000000000005,17908,684,0,0.0,31532.842797246576,False,-0.3773105752949706,0.275,229467,0.0,0.1,0,0,0,0,5,5.0,0,0,9,0.0,39.0,0,13,9,0,0.18673438299447298,90.21082156518241
67,9,0,0,0,10.0,0,,23.44131518267116,0,,35.14324530766482,0,,47.12832168614391,5,68.8,40.99999999999999,11,41.0,0,0.35300000000000004,24025,0,194,0.0,4547.615145438205,False,0.32688231951155916,0,0.2,22589,0,273,0.8,6399.479044869227,False,0.3011473018382752,0,2.576000000000001,28812,227,151,1.0,10627.80858792374,False,0.19333861223071883,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,5,2.0230000000000006,49768,0,0,0.0,0.0,False,0.24001494954528466,0,5.843000000000002,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,57690,0,144,0.0,5903.999999999999,False,0.1213594925941678,9,6.023000000000002,17444,689,0,0.0,32471.413641753155,False,-0.37721284008808265,0.225,229212,0.0,0.1,1,0,0,0,5,5.0,0,0,5,0.0,27.0,0,9,5,82,0.15639535000082105,90.36721691518323
68,5,0,0,0,10.0,0,,23.44131518267116,0,,35.14324530766482,0,,48.0800636008742,5,67.0,40.99999999999999,20,41.0,0,0.35300000000000004,24025,0,194,0.0,4547.615145438205,False,0.32688231951155916,0,0.2,22589,0,273,0.0,6399.479044869227,False,0.3011473018382752,0,2.576000000000001,28812,217,161,1.0,10744.827889173677,False,0.19538461882668934,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,5,2.0680000000000005,49885,0,0,0.0,0.0,False,0.2429301108757942,0,5.843000000000002,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,58264,0,130,0.0,5329.999999999999,False,0.1266665433902254,6,6.074000000000001,17043,694,0,0.0,33367.564139006696,False,-0.37634234971979247,0.125,229502,0.0,0.1,4,0,0,0,4,4.0,0,0,3,0.0,20.0,0,5,3,574,0.151115243032109,90.51833215821534
69,3,0,0,0,10.0,0,,23.44131518267116,0,,35.14324530766482,0,,49.6951055438734,9,66.55555555555556,40.99999999999999,10,41.0,0,0.35300000000000004,24025,0,194,0.0,4547.615145438205,False,0.32688231951155916,0,0.2,22589,0,273,0.0,6399.479044869227,False,0.3011473018382752,0,2.576000000000001,28812,207,171,1.0,10861.847190423614,False,0.19743062542265982,0,0.2,28884,0,0,0.0,0.0,False,0.010036017764101129,9,2.1530000000000005,50062,0,0,0.0,0.0,False,0.24734022673477016,0,5.843000000000002,-22676.333333333336,362,0,0.0,12721.854801374664,True,-1.4065131663796189,0,0.2,58346,0,128,0.0,5247.999999999999,False,0.12742469350394792,8,6.148000000000003,16350,703,0,0.0,34935.659197343004,False,-0.37465874741264626,0.125,229068,0.0,0.1,1,0,0,0,6,6.0,0,0,0,0.0,9.0,0,3,0,82,0.13100491801742464,90.64933707623277
