index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,34,0,0,0,10.000000000000002,20,10.0,3.96415725626806,19,3.736842105263158,31.250150402934192,5,31.0,33.48695471261242,13,29.307692307692307,46.00000000000001,14,46.0,14,4.768000000000002,17532.0,548,0,0.0,5480.000000000001,False,-0.4036068371039393,5,1.2040000000000004,27475,512,0,0.0,5120.000000000001,False,-0.11638374863934571,0,0.21800000000000003,51574,0,98,0.6,3062.5147394875507,False,0.13923109234675055,0,0.263,51498,3,124,1.0,3886.911121732644,False,0.14644332427043485,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.504000000000001,64984,0,29,1.0,971.1216866657603,False,-0.06853954723728596,14,4.453,68520,379,0,0.0,12691.555836080108,False,-0.13866198120021106,0,1.6400000000000003,84228,0,76,0.6,3496.0000000000005,False,-0.010837801145907638,0.4,436168,0.0,0.0,14,0,0,18,14,14.0,26,44,30,289.0,152.0,18,16,30,736,3.973383773001842,199.05825046281097
53,30,0,0,0,10.000000000000002,20,10.0,4.14136514948868,7,6.857142857142857,31.275454705904345,10,31.5,33.37864079693276,22,32.81818181818182,46.00000000000001,8,46.0,5,4.804000000000001,17347.0,559,0,0.0,5590.000000000001,False,-0.4074313788944132,2,1.2190000000000003,27361,521,0,0.0,5210.000000000001,False,-0.11841369774352034,0,0.21800000000000003,51704,0,98,0.5,3064.9945611786256,False,0.14204649320152982,0,0.263,51635,0,124,0.5,3878.1563835321385,False,0.14928838768134875,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.5040000000000004,65391,0,17,1.0,567.4368935478569,False,-0.06562069163893852,6,4.499000000000001,67992,395,0,0.0,13184.56311478844,False,-0.1419006240664279,0,1.6400000000000003,84044,0,80,0.6,3680.0000000000005,False,-0.011896270047631101,0.325,435831,0.0,0.0,18,0,0,19,6,6.0,21,40,38,254.0,128.0,17,13,38,1329,4.78270804497879,203.84095850778976
54,38,0,0,0,10.000000000000002,20,10.0,4.052332492246432,3,1.0,31.275454705904345,0,,34.64870675198702,15,45.0,46.00000000000001,8,46.0,3,4.829000000000001,17186.0,569,0,0.0,5690.000000000001,False,-0.41069694919243327,0,1.2170000000000003,27261,531,0,0.0,5310.000000000001,False,-0.1198846753552411,0,0.21800000000000003,51702,0,100,0.2,3127.5454705904344,False,0.1426745196888388,0,0.263,51634,0,125,0.1,3909.431838238043,False,0.14960240092500315,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.504000000000001,66066,0,2,0.0,69.29741350397404,False,-0.05956081911659351,8,4.573000000000001,67867,395,0,0.0,13686.239167034873,False,-0.14045284540006178,0,1.6400000000000003,83369,5,90,1.0,4313.243533759936,False,-0.016019446295589344,0.1625,435442,0.0,0.0,12,0,0,15,7,7.0,21,36,31,226.0,192.0,15,23,31,875,4.878424535039812,208.71938304282958
55,31,0,0,0,10.000000000000002,20,10.0,3.9423147008471964,9,2.7777777777777777,31.29816720628444,10,31.5,33.88433051294646,5,15.0,46.00000000000001,8,46.0,7,4.896000000000002,16907.0,582,0,0.0,5820.000000000001,False,-0.4169927333705981,2,1.2370000000000003,27167,538,0,0.0,5380.000000000001,False,-0.12162042893707158,0,0.21800000000000003,51858,0,99,0.4,3098.5185534221596,False,0.14570973456421918,0,0.263,51768,0,125,0.5,3912.270900785555,False,0.15250746434394036,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,3,2.5340000000000007,65715,0,10,1.0,338.8433051294646,False,-0.0626371640194526,8,4.645000000000001,67743,395,0,0.0,13384.310552613853,False,-0.14361633635947751,0,1.6400000000000003,83294,0,100,1.0,4600.000000000001,False,-0.015232748107411584,0.3625,434809,0.0,0.0,14,0,0,14,9,8.6,27,41,37,270.0,144.0,16,15,37,515,4.339889588998631,213.0592726318282
56,37,0,0,0,10.000000000000002,20,10.0,3.6118229770359918,18,1.8888888888888888,31.318558935926937,10,31.5,32.41815554223792,11,17.0,46.00000000000001,20,46.0,18,5.069000000000001,16343.0,594,0,0.0,5940.000000000001,False,-0.43182018769674324,0,1.235,27087,546,0,0.0,5460.000000000001,False,-0.12279721102644818,0,0.21800000000000003,51852,0,103,0.4,3225.8115704004745,False,0.14694638603883378,0,0.263,52055,4,125,1.0,3929.267158899011,False,0.15884658542206376,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,1,2.541000000000001,65550,0,10,1.0,324.1815554223792,False,-0.06508898120973741,12,4.757000000000001,67505,395,0,0.0,12805.171439183978,False,-0.14968607515598614,0,1.6400000000000003,83475,1,102,1.0,4724.418155542239,False,-0.012434604135264125,0.425,434224,0.0,0.0,18,0,0,16,12,11.09090909090909,24,40,40,293.0,175.0,18,19,40,883,4.845803151023574,217.90507578285178
57,40,0,0,0,10.000000000000002,20,10.0,3.5906184790903093,7,3.2857142857142856,31.320688220851952,15,31.333333333333332,33.1472024934588,6,47.0,46.0,20,46.0,5,5.101000000000002,16153.0,603,0,0.0,6030.000000000001,False,-0.43608602277073344,2,1.2550000000000001,26953,557,0,0.0,5570.000000000001,False,-0.12512135565296698,0,0.21800000000000003,52002,0,103,0.5,3226.030886747751,False,0.1501665867933901,0,0.263,52352,0,121,0.6,3789.8032747230864,False,0.16372201302931558,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.5400000000000005,65362,5,14,1.0,620.664276012683,False,-0.06565464256539129,14,4.885000000000001,66905,401,0,0.0,13292.028199876979,False,-0.15378846614120792,0,1.6400000000000003,83751,0,97,0.1,4462.0,False,-0.010768770565360455,0.275,433835,0.0,0.0,18,0,0,16,11,11.0,28,44,44,329.0,182.0,19,21,44,1228,4.703856278967578,222.60893206181936
58,44,0,0,0,10.000000000000002,20,10.0,3.6597810047731363,5,5.0,31.337984288190246,10,31.5,32.73060196430887,26,31.0,46.00000000000001,9,46.0,5,5.146000000000002,15963.0,614,0,0.0,6140.000000000001,False,-0.4400576623223795,0,1.2530000000000003,26863,566,0,0.0,5660.000000000001,False,-0.12644523550351564,0,0.21800000000000003,52292,0,98,0.5,3071.122460242644,False,0.15472618749589873,0,0.263,52352,0,121,0.0,3791.8960988710196,False,0.16374446099829473,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,12,2.6600000000000006,65409,5,10,1.0,483.99594108403994,False,-0.06595817191597271,9,4.961000000000001,66755,401,0,0.0,13124.971387687856,False,-0.1564752330490355,0,1.6400000000000003,82945,16,107,1.0,5445.689631428942,False,-0.014383156357549944,0.3125,432936,0.0,0.0,14,0,0,22,7,6.461538461538462,21,43,38,327.0,228.0,22,22,38,515,6.006329977011774,228.61526203883113
59,38,0,0,0,10.000000000000002,20,10.0,3.839144824271752,9,5.666666666666667,31.337984288190246,0,,30.800309281266493,16,16.25,46.00000000000001,20,46.0,5,5.191000000000001,15763.0,625,0,0.0,6250.000000000001,False,-0.4443234973963696,4,1.2930000000000004,26723,575,0,0.0,5750.000000000001,False,-0.12924009296578506,0,0.21800000000000003,52274,0,100,0.2,3133.7984288190246,False,0.15501231823253267,0,0.263,52319,0,128,0.7,4011.2619888883514,False,0.16538948824292984,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,6,2.7080000000000006,65447,0,5,0.5,154.00154640633247,False,-0.06776500955791019,9,5.042000000000001,66513,407,0,0.0,12535.725877475463,False,-0.16264912976900378,0,1.6400000000000003,83281,16,106,1.0,5368.804948500265,False,-0.010959726705053786,0.3,432677,0.0,0.0,16,0,0,19,9,9.0,23,42,27,301.0,143.0,20,18,27,876,5.320459127018694,233.93572116584983
60,27,0,0,0,10.000000000000002,20,10.0,3.8318222680044642,2,3.5,31.305267095427702,10,31.0,31.7289214799534,8,46.0,46.00000000000001,8,46.0,2,5.206,15638.0,634,0,0.0,6340.000000000001,False,-0.4466770615751228,0,1.2890000000000004,26613,586,0,0.0,5860.000000000001,False,-0.1308581683386779,0,0.21800000000000003,52422,0,97,0.2,3036.610908256487,False,0.15714481291704918,0,0.263,52474,0,123,0.0,3850.547852737607,False,0.1669907524695657,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,3,2.7320000000000007,65394,0,10,1.0,317.28921479953397,False,-0.06735748278629385,8,5.113,66203,411,0,0.0,13040.586728260847,False,-0.16331147329516985,0,1.6400000000000003,83097,10,116,1.0,5653.289214799535,False,-0.011440155003569284,0.275,432198,0.0,0.0,14,0,0,10,8,7.75,24,34,30,205.0,86.0,12,15,30,694,4.378029298968613,238.31375046481844
61,30,0,0,0,10.000000000000002,20,10.0,3.8320124045765067,12,3.8333333333333335,31.289688160546856,5,31.0,31.04805862203284,5,15.0,46.0,20,46.0,8,5.284000000000001,15386.0,642,0,0.0,6420.000000000001,False,-0.4529140066488188,4,1.3290000000000004,26443,598,0,0.0,5980.000000000001,False,-0.13409431908446354,0,0.21800000000000003,52401,0,100,0.3,3128.9688160546857,False,0.15768495994910092,0,0.263,52604,0,127,0.9,3973.7903963894505,False,0.17110147373580875,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.7290000000000005,65314,0,10,0.5,310.4805862203284,False,-0.06854410782776092,9,5.195000000000001,65981,416,0,0.0,12915.992386765662,False,-0.16658233975260786,0,1.6400000000000003,83603,0,115,1.0,5290.0,False,-0.007708414827768702,0.3375,432089,0.0,0.0,21,0,0,15,11,11.0,23,38,24,211.0,108.0,14,16,24,936,3.9499126030132174,242.26366306783166
62,24,0,0,0,10.000000000000002,20,10.0,3.799396971331561,1,1.0,31.31110988748404,10,31.5,29.9906280903207,9,17.0,46.0,20,46.0,1,5.2860000000000005,15266.0,652,0,0.0,6520.000000000001,False,-0.45497337530522786,0,1.3250000000000004,26343,608,0,0.0,6080.000000000001,False,-0.13556529669618428,0,0.21800000000000003,52555,0,96,0.1,3005.866549198468,False,0.1596682028231092,0,0.263,52764,0,122,0.0,3819.955406273053,False,0.17288378640215646,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.7290000000000005,65152,0,11,1.0,329.8969089935277,False,-0.0707108219941559,10,5.2860000000000005,65652,425,0,0.0,12746.016938386298,False,-0.17134530857597788,0,1.6400000000000003,84063,0,105,0.0,4830.0,False,-0.005062242573460043,0.1375,432152,0.0,0.0,18,0,0,10,7,7.0,21,31,29,155.0,113.0,10,14,29,1128,3.602773887978401,245.86643695581006
63,29,0,0,0,10.0,20,10.0,3.9922360934225716,9,5.666666666666667,31.294447903287782,5,31.0,27.797898117013585,20,16.0,46.0,20,46.0,5,5.335000000000001,15076.0,662,0,0.0,6620.0,False,-0.45909211261804594,4,1.3650000000000002,26193,618,0,0.0,6180.0,False,-0.1385072519196258,0,0.21800000000000003,52522,0,103,0.7,3223.3281340386416,False,0.16129280418361736,0,0.263,52901,0,119,0.2,3724.039300491246,False,0.1747939429420921,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,9,2.8190000000000004,64984,0,5,0.5,138.98949058506793,False,-0.07445907855944152,6,5.336000000000001,65574,425,0,0.0,11814.106699730773,False,-0.17760356485577922,0,1.6400000000000003,84387,10,101,1.0,4923.978981170136,False,-0.0007939725881282708,0.3,431994,0.0,0.0,16,0,0,9,7,6.9,30,39,28,280.0,127.0,17,12,28,1149,4.56591829896206,250.43235525477212
64,28,0,0,0,10.0,20,10.0,3.6394118535787126,12,1.3333333333333333,31.300338250238102,15,31.333333333333332,27.797898117013585,0,,45.99999999999999,20,46.0,12,5.450000000000001,14709.0,671,0,0.0,6710.0,False,-0.4685652084375276,0,1.3610000000000002,26083,629,0,0.0,6290.0,False,-0.14012532729251861,0,0.21800000000000003,52669,0,106,0.8,3317.835854525239,False,0.16546000058484653,0,0.263,53208,0,113,0.4,3536.9382222769054,False,0.17937292955354397,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.8100000000000005,64514,5,15,1.0,573.4701630063943,False,-0.07805518685527627,8,5.410000000000001,65449,425,0,0.0,11814.106699730773,False,-0.1790417019505122,0,1.6400000000000003,84939,0,99,1.0,4553.999999999999,False,0.0034285188338433925,0.4,431928,0.0,0.0,22,0,0,6,9,9.0,28,34,29,204.0,142.0,13,15,29,1222,3.667279636953026,254.09963489172515
65,29,0,0,0,10.0,20,10.0,3.8062783799028885,3,8.333333333333334,31.370924918571827,10,32.0,27.797898117013585,0,,46.0,20,46.0,1,5.448000000000002,14605.0,680,0,0.0,6800.0,False,-0.47030096201935806,2,1.3810000000000002,25949,640,0,0.0,6400.0,False,-0.1424494719190374,0,0.21800000000000003,52829,0,101,0.0,3168.4634167757545,False,0.16729017930683002,0,0.263,53343,0,111,0.3,3482.172665961473,False,0.1816815688722673,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.8100000000000005,64194,5,25,1.0,851.8020775181988,False,-0.08062798186351534,12,5.522000000000002,65210,425,0,0.0,11814.106699730773,False,-0.1817914200756416,0,1.6400000000000003,85307,0,91,0.0,4186.0,False,0.005545456637290319,0.1625,431794,0.0,0.0,19,0,0,8,8,8.0,31,39,34,228.0,135.0,14,15,34,888,4.285389481054153,258.3850243727793
66,34,0,0,0,10.0,20,10.0,4.033555287026845,22,4.818181818181819,31.370924918571827,0,,29.99369020339918,29,38.689655172413794,46.0,20,46.0,19,5.6370000000000005,14063.0,691,0,0.0,6910.0,False,-0.48462828395751817,3,1.4090000000000003,25822,649,0,0.0,6490.0,False,-0.14486187520225943,0,0.21800000000000003,52817,0,103,0.2,3231.2052666128984,False,0.16770573062976404,0,0.263,53249,10,121,1.0,3836.21746801746,False,0.18346259217008973,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,4,2.8500000000000005,65168,0,5,0.5,149.96845101699589,False,-0.07176313933574495,11,5.620000000000001,63886,454,0,0.0,13617.135352343228,False,-0.18665215863029963,0,1.6400000000000003,85721,0,82,0.0,3772.0,False,0.007927011666168113,0.2125,431083,0.0,0.0,17,0,0,20,14,13.5,20,40,36,273.0,148.0,18,16,36,1616,4.583668826031499,262.9686931988108
67,36,0,0,0,10.000000000000002,20,10.0,3.7786944444711645,25,2.88,31.38393535836584,10,31.5,28.891467245583794,12,17.0,46.0,20,46.0,21,5.828000000000002,13439.0,699,0,0.0,6990.000000000001,False,-0.5018093024624165,4,1.4460000000000002,25652,661,0,0.0,6610.000000000001,False,-0.14809802594804508,0,0.21800000000000003,52938,4,108,1.0,3404.5797964813955,False,0.17216110475685292,0,0.263,53371,11,126,1.0,3995.941494043279,False,0.18779300111598493,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,7,2.916000000000001,64798,0,10,1.0,288.91467245583794,False,-0.07603885019665203,7,5.679000000000001,63781,454,0,0.0,13116.726129495042,False,-0.19073882205357323,0,1.6400000000000003,86115,2,79,1.0,3691.7829344911675,False,0.011998567238610952,0.5,430451,0.0,0.0,21,0,0,11,15,14.583333333333334,28,39,36,258.0,154.0,16,20,36,1113,4.311165248975158,267.27985844778595
68,36,0,0,0,10.0,20,10.0,3.805686086719906,9,4.111111111111111,31.39562505691591,10,31.5,28.891467245583794,0,,45.99999999999999,20,46.0,7,5.877000000000002,13206.0,709,0,0.0,7090.0,False,-0.5071930805213145,2,1.4620000000000002,25528,671,0,0.0,6710.0,False,-0.15027507281339178,0,0.21800000000000003,53082,0,113,1.0,3547.7056314314977,False,0.17678542991989163,0,0.263,53505,4,131,1.0,4128.049626802865,False,0.19208462540816115,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,2.9090000000000007,64483,0,20,1.0,577.8293449116759,False,-0.07846522582474942,7,5.742000000000002,63675,454,0,0.0,13116.726129495042,False,-0.1919583623099068,0,1.6400000000000003,86713,0,68,0.2,3127.9999999999995,False,0.015635426493936812,0.4,430549,0.0,0.0,21,0,0,16,9,9.0,28,44,38,288.0,156.0,20,16,38,1113,5.136442632006947,272.4163010797929
69,38,0,0,0,10.0,20,10.0,3.743236538150115,3,1.6666666666666667,31.39562505691591,0,,30.121562502982584,69,32.391304347826086,45.99999999999999,20,46.0,3,5.900000000000001,13068.0,717,0,0.0,7170.0,False,-0.5100761966402871,0,1.4600000000000002,25408,683,0,0.0,6830.0,False,-0.1520402459474567,0,0.21800000000000003,53080,0,115,0.2,3610.49688154533,False,0.17741603434029102,0,0.263,53502,0,136,0.5,4269.805007740564,False,0.19354075949523292,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,49,3.3990000000000005,64503,0,0,0.0,0.0,False,-0.08229117760040974,10,5.835000000000001,63221,460,0,0.0,13855.918751371988,False,-0.19292943491928027,0,1.6400000000000003,85220,53,68,1.0,4724.442812658077,False,0.007641931548459983,0.2125,428359,0.0,0.0,18,0,0,20,9,8.682539682539684,24,44,31,345.0,173.0,23,15,31,660,9.07577068300452,281.4920717627974
70,31,0,0,0,10.0,20,10.0,3.5536160251445494,10,1.8,31.434583052626245,15,31.666666666666668,30.121562502982584,0,,46.0,20,46.0,9,5.987000000000002,12763.0,728,0,0.0,7280.0,False,-0.5174310846988909,1,1.4700000000000004,25306,692,0,0.0,6920.0,False,-0.15371716042481834,0,0.21800000000000003,53382,0,110,0.5,3457.804135788887,False,0.18225682865803805,0,0.263,53657,0,136,0.5,4275.10329515717,False,0.19692269972280563,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,3.350000000000001,64028,5,10,1.0,458.38854029295703,False,-0.08578834962160173,11,5.935000000000001,63016,460,0,0.0,13855.918751371988,False,-0.19528797975464232,0,1.6400000000000003,85634,43,69,1.0,4469.227187628251,False,0.010936901376172063,0.375,428143,0.0,0.0,19,0,0,15,9,9.0,26,41,34,290.0,140.0,18,13,34,1089,4.865026791987475,286.3570985547849
71,34,0,0,0,10.0,20,10.0,3.7105406411743513,12,4.916666666666667,31.4631616185219,5,32.0,29.62151768252737,7,17.0,45.99999999999999,20,46.0,10,6.078000000000002,12452.0,740,0,0.0,7400.0,False,-0.5248153923097291,2,1.4890000000000003,25202,700,0,0.0,7000.0,False,-0.1556000117678209,0,0.21800000000000003,53334,0,117,0.7,3681.1899093670627,False,0.18362318898816973,0,0.263,53806,0,136,0.5,4278.989980118979,False,0.20016078494174594,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,3.350000000000001,63987,0,13,1.0,385.0797298728558,False,-0.08689316851001709,8,6.004,62772,467,0,0.0,13833.24875774028,False,-0.19822563359867762,0,1.6400000000000003,86186,33,67,1.0,4059.5100835234025,False,0.014930797323473874,0.4,428096,0.0,0.0,20,0,0,11,9,9.0,34,45,32,307.0,100.0,21,13,32,1031,5.3515503269736655,291.70864888175856
72,32,0,0,0,10.0,20,10.0,3.7261534150555926,9,3.888888888888889,31.438533465592556,5,31.0,28.709315146361416,11,15.0,45.99999999999999,20,46.0,7,6.138000000000001,12244.0,747,0,0.0,7470.0,False,-0.5299049748462829,2,1.5070000000000001,25048,713,0,0.0,7130.0,False,-0.15821835191668382,0,0.21800000000000003,53473,0,118,0.6,3709.746948939922,False,0.18691136918309473,0,0.263,53787,0,139,0.3,4369.956151717365,False,0.20072890863152817,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,3.350000000000001,63997,0,7,0.5,200.96520602452992,False,-0.08806062852288099,7,6.066000000000001,62506,478,0,0.0,13723.052639960757,False,-0.20191989783496658,0,1.6400000000000003,86784,23,64,1.0,3604.3142483663123,False,0.01919230912104691,0.3,428196,0.0,0.0,22,0,0,7,8,8.0,30,37,34,281.0,143.0,17,15,34,1118,4.085609108034987,295.79425798979355
73,34,0,0,0,10.0,20,10.0,3.6025602614671905,14,2.7857142857142856,31.46985557267537,5,32.0,27.729492104039558,13,15.76923076923077,45.99999999999999,20,46.0,12,6.251000000000001,11884.0,756,0,0.0,7560.0,False,-0.5391721338001235,2,1.5250000000000001,24914,724,0,0.0,7240.0,False,-0.1605424965432026,0,0.21800000000000003,53473,0,118,0.0,3713.442957575694,False,0.18695101316717466,0,0.263,53908,4,144,1.0,4546.069443511123,False,0.20521365916026088,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,6,3.4100000000000006,63820,0,5,0.5,138.6474605201978,False,-0.09102218432626094,14,6.199000000000001,62190,478,0,0.0,13254.697225730908,False,-0.20824974558934342,0,1.6400000000000003,86855,26,68,1.0,3848.966794705028,False,0.021416546599697522,0.3125,427401,0.0,0.0,17,0,0,9,13,12.75,24,33,36,210.0,149.0,14,20,36,721,4.168842169980053,299.9631001597736
74,36,0,0,0,10.0,20,10.0,3.4986068674201305,24,3.0833333333333335,31.418032344105384,10,31.0,27.32843123431705,6,17.0,45.99999999999999,20,46.0,21,6.449000000000001,11236.0,767,0,0.0,7670.0,False,-0.5566179282751317,3,1.5530000000000004,24787,733,0,0.0,7330.0,False,-0.16295489982642464,0,0.21800000000000003,53755,0,114,0.6,3581.655687228014,False,0.19158699653789574,0,0.263,53862,12,154,1.0,4880.360263401271,False,0.20781250952913508,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,1,3.4140000000000006,63575,0,10,1.0,273.28431234317054,False,-0.0935501279586327,7,6.255000000000002,62088,478,0,0.0,13062.99013000355,False,-0.21052606980140165,0,1.6400000000000003,87351,22,65,1.0,3591.225487154975,False,0.025640405250667103,0.45,427011,0.0,0.0,18,0,0,8,13,12.166666666666666,31,39,35,259.0,136.0,18,18,35,1108,4.618528477032669,304.5816286368063
75,35,0,0,0,10.0,20,10.0,3.527709151507362,13,3.769230769230769,31.393896122516896,5,31.0,27.32843123431705,0,,45.99999999999999,20,46.0,10,6.528000000000002,10904.0,779,0,0.0,7790.0,False,-0.5646200464828925,3,1.5800000000000003,24670,741,0,0.0,7410.0,False,-0.1652202053484746,0,0.21800000000000003,53735,0,118,0.4,3704.479742456994,False,0.19247538069781184,0,0.263,53988,11,159,1.0,5030.434284146768,False,0.21212522025256647,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,3.4130000000000007,63420,0,15,0.5,409.92646851475575,False,-0.09478334209373888,15,6.398000000000001,61733,478,0,0.0,13062.99013000355,False,-0.2146103791504433,0,1.6400000000000003,87581,12,70,1.0,3547.941174811804,False,0.0280375824041729,0.3625,426388,0.0,0.0,13,0,0,6,15,15.0,30,36,39,223.0,186.0,14,21,39,585,4.141525326005649,308.7231539628119
76,39,0,0,0,10.0,20,10.0,3.7894215474537774,7,7.857142857142857,31.437920393350968,15,31.666666666666668,27.645837306827836,25,29.48,45.999999999999986,20,46.0,3,6.548000000000001,10759.0,789,0,0.0,7890.0,False,-0.5674149039451619,4,1.6170000000000004,24520,751,0,0.0,7510.0,False,-0.1681621605719161,0,0.21800000000000003,53871,0,116,0.3,3646.7987656287123,False,0.19477420106863366,0,0.263,54272,5,159,1.0,5017.576450280073,False,0.21807976456376782,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,10,3.513000000000001,63288,5,10,1.0,433.64797503503326,False,-0.09649260905263402,7,6.453000000000001,61238,492,0,0.0,13601.751954959296,False,-0.2172061485828062,0,1.6400000000000003,87838,13,67,1.0,3441.395884988761,False,0.03038148533668959,0.4125,426143,0.0,0.0,21,0,0,11,9,8.181818181818182,27,38,38,272.0,187.0,17,22,38,1549,4.5921384550165385,313.31529241782846
77,38,0,0,0,10.0,20,10.0,3.6617231250110867,5,1.0,31.413219549125866,5,31.0,27.645837306827836,0,,45.99999999999999,20,46.0,5,6.5950000000000015,10569.0,798,0,0.0,7980.0,False,-0.5716807390191522,0,1.6130000000000004,24410,762,0,0.0,7620.0,False,-0.16978023594480893,0,0.21800000000000003,54026,0,111,0.0,3486.8673699529713,False,0.19638386109570927,0,0.263,54267,0,169,1.0,5308.834103802272,False,0.22109657946800684,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,3.503000000000001,63133,0,20,1.0,552.9167461365568,False,-0.09784941208092138,14,6.586,60921,492,0,0.0,13601.751954959296,False,-0.22085326425504903,0,1.6400000000000003,88114,3,71,1.0,3348.937511920483,False,0.033025020777747376,0.375,425797,0.0,0.0,14,0,0,11,9,9.0,31,42,32,277.0,165.0,18,20,32,631,5.076258137996774,318.39155055582523
78,32,0,0,0,10.0,20,10.0,3.969694748282209,9,7.333333333333333,31.3888495392111,5,31.0,29.636106747044735,29,40.10344827586207,46.0,20,46.0,5,6.6400000000000015,10394.0,808,0,0.0,8080.0,False,-0.575358183048454,4,1.6530000000000002,24260,772,0,0.0,7720.0,False,-0.1727221911682504,0,0.21800000000000003,54008,0,113,0.2,3546.9399979308546,False,0.1966420679816674,0,0.263,54374,0,171,0.7,5367.493271205099,False,0.22402116562485352,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,9,3.5930000000000004,63778,0,5,0.5,148.18053373522366,False,-0.09155191903385244,10,6.672000000000001,59842,512,0,0.0,15173.686654486904,False,-0.22422463324922975,0,1.6400000000000003,88311,2,71,1.0,3325.2722134940896,False,0.03515538906494676,0.3,425324,0.0,0.0,18,0,0,13,10,9.2,26,39,22,255.0,122.0,16,16,22,1003,4.962804051989224,323.35435460781446
