index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,26,0,0,0,10.000000000000002,20,10.0,26.654702723816246,14,23.571428571428573,27.12472106243156,8,26.875,34.624128891845885,0,,41.00000000000001,9,41.0,3,0.7970000000000002,32930,0,8,0.8,213.23762179052997,False,0.43257529209033707,2,2.6590000000000007,16087,534,0,0.0,5340.000000000001,False,-0.1866354451238021,0,0.2,36288,7,212,1.0,5937.023784302205,False,0.11104383698387066,3,1.6610000000000005,18590,367,0,0.0,9782.275899640563,False,-0.3354332224883174,0,0.2,48749,0,5,0.0,173.12064445922942,False,0.013585444931188895,0,1.4600000000000002,48137,0,13,0.8,450.1136755939965,False,0.0037578472384756974,0,0.9200000000000002,57604,39,22,1.0,2252.3410267819895,False,0.00010507651711383268,9,4.835000000000002,39644,304,0,0.0,10525.735183121149,False,-0.23528936054150654,0.45,298029,0.0,0.0,9,0,0,14,7,6.25,12,26,22,213.0,63.0,19,7,22,400,1.565922437235713,81.3997597862035
53,22,0,0,0,10.000000000000002,20,10.0,26.654702723816246,0,,27.12472106243156,0,,33.86041668464618,9,17.0,41.000000000000014,11,41.0,0,0.794,32810,2,18,1.0,499.78464902869246,False,0.43358450737237525,0,2.657000000000001,16007,542,0,0.0,5420.000000000001,False,-0.18836997528294525,0,0.2,36288,0,219,0.7,5940.313912672512,False,0.11109039584343977,0,1.6580000000000004,18590,367,0,0.0,9782.275899640563,False,-0.3354332224883174,0,0.2,48749,0,5,0.0,169.3020834232309,False,0.013545817681484716,0,1.4600000000000004,48290,0,4,0.0,135.44166673858473,False,0.003667853165548466,0,0.9200000000000002,57604,29,32,1.0,2293.9520838547396,False,0.0004593699667489641,11,4.936000000000002,39313,313,0,0.0,10598.310422294255,False,-0.24030796248302014,0.3375,297651,0.0,0.0,10,0,0,9,5,5.0,13,22,26,235.0,66.0,15,7,26,353,1.2404708918184042,82.64023067802191
54,26,0,0,0,10.000000000000002,20,10.0,26.616594547204205,10,26.0,26.880153629662935,8,24.125,33.86041668464618,0,,41.00000000000001,8,41.0,0,0.7940000000000003,32950,4,18,1.0,519.0987018496758,False,0.4400741230182924,0,2.657000000000001,15927,550,0,0.0,5500.000000000001,False,-0.19010450544208837,0,0.2,36218,0,224,1.0,6021.154413044497,False,0.11025322521501849,3,1.6880000000000004,18500,367,0,0.0,9768.290198823943,False,-0.3381783290574824,0,0.2,48749,0,5,0.0,169.3020834232309,False,0.013545817681484716,0,1.4600000000000002,48097,0,12,0.8,406.3250002157542,False,0.002473225962679877,0,0.9200000000000002,57604,19,42,1.0,2365.347917008278,False,0.0010672631037418423,8,5.005000000000001,39203,313,0,0.0,10598.310422294255,False,-0.2421811318856494,0.475,297248,0.0,0.0,11,0,0,11,5,5.0,9,20,22,185.0,84.0,13,13,22,650,2.6810928601771593,85.32132353819907
55,22,0,0,0,10.000000000000002,20,10.0,24.419681751825223,35,14.714285714285714,26.880153629662935,0,,33.86041668464618,0,,41.000000000000014,11,41.0,0,0.794,32914,3,22,1.0,567.2329985401549,False,0.4395566757412983,29,2.947000000000001,15585,561,0,0.0,5610.000000000001,False,-0.20254975933394043,0,0.2,35703,25,234,1.0,6900.447993136758,False,0.1081205670780397,0,1.6850000000000003,18500,367,0,0.0,8962.023202919858,False,-0.34958787531599556,0,0.2,48749,0,5,0.0,169.3020834232309,False,0.013545817681484716,0,1.4600000000000002,48097,0,12,0.0,406.3250002157542,False,0.002473225962679877,0,0.9200000000000002,57768,9,48,1.0,2272.7437501618165,False,0.00307151888633107,7,5.067000000000001,39115,313,0,0.0,10598.310422294255,False,-0.2436796674077528,0.375,296431,0.0,0.0,14,0,0,7,5,5.0,5,12,20,172.0,60.0,12,10,20,418,1.137298971414566,86.45862250961363
56,20,0,0,0,10.000000000000002,20,10.0,24.568806959121996,8,27.75,26.387697601897614,9,21.555555555555557,32.688708381591695,16,19.0,41.00000000000002,6,41.0,0,0.794,33046,2,24,1.0,609.6513670189279,False,0.4462003245093216,0,2.918000000000001,15475,572,0,0.0,5720.000000000001,False,-0.20493473830276224,0,0.2,35875,17,239,1.0,6724.329445158603,False,0.11049627041517274,4,1.7250000000000003,18176,373,0,0.0,9164.164995752504,False,-0.3558972490907578,0,0.2,48749,0,5,0.0,163.4435419079585,False,0.01348502046354323,4,1.5000000000000002,48039,0,9,0.9,294.19837543432527,False,0.00010583399508440755,0,0.9200000000000002,57464,15,58,1.0,2868.330625723877,False,0.0029658285004757236,6,5.120000000000001,39045,313,0,0.0,10231.5657234382,False,-0.24799429770248796,0.4875,295869,0.0,0.0,12,0,0,7,5,4.8,4,11,17,170.0,71.0,11,9,17,821,1.1355365235358477,87.59415903314948
57,17,0,0,0,10.000000000000002,20,10.0,24.41693381979513,13,22.53846153846154,27.122862792739323,5,40.0,31.91106449201336,11,19.0,41.000000000000014,8,41.0,0,0.794,33159,10,21,1.0,612.7556102156977,False,0.45116767725197726,0,2.918000000000001,15455,574,0,0.0,5740.000000000001,False,-0.20536837084254803,0,0.2,35782,20,244,1.0,7106.317197824297,False,0.11326970817400595,0,1.7210000000000005,18176,373,0,0.0,9107.516314783583,False,-0.35669888893125995,0,0.2,48749,0,5,0.0,159.5553224600668,False,0.01344467033125167,2,1.5160000000000005,47964,0,5,0.5,159.5553224600668,False,-0.002848059167928504,0,0.9200000000000002,57464,5,68,1.0,2947.5553224600676,False,0.0036403797634704167,8,5.194000000000001,38734,324,0,0.0,10339.184895412329,False,-0.2523739451041114,0.4375,295483,0.0,0.0,12,0,0,8,4,3.1818181818181817,1,9,25,98.0,69.0,9,8,25,693,1.00225168466568,88.59641071781516
58,25,0,0,0,10.000000000000002,20,10.0,24.962746186472284,10,33.5,29.197271302196974,16,40.0,31.41247896986558,7,19.0,41.000000000000014,20,41.0,0,0.7940000000000003,33404,9,21,1.0,614.217669915918,False,0.4618233743097853,0,2.918,15345,585,0,0.0,5850.000000000001,False,-0.20775334981136984,0,0.2,36422,10,238,1.0,7198.578031787602,False,0.1326886767580959,0,1.721,17841,383,0,0.0,9560.731789418885,False,-0.35976662341976495,0,0.2,48749,0,5,0.0,157.06239484932792,False,0.013418799888434552,2,1.5340000000000003,47373,6,10,1.0,489.30841751183766,False,-0.011692281007950832,0,0.9200000000000002,57700,2,69,1.0,2891.824957939732,False,0.007184668601761954,11,5.296000000000001,38560,324,0,0.0,10177.643186236448,False,-0.2567123902813463,0.5,295394,0.0,0.0,15,0,0,8,6,5.285714285714286,5,13,27,178.0,91.0,13,12,27,1544,1.3195366151630878,89.91594733297825
59,27,0,0,0,10.000000000000002,20,10.0,25.969201477564482,24,32.25,29.197271302196974,0,,30.738766193850434,8,17.0,41.00000000000001,20,41.0,3,0.8240000000000001,34005,10,10,1.0,359.6920147756448,False,0.48236615963695517,0,2.918,15255,594,0,0.0,5940.000000000001,False,-0.20970469624040589,0,0.2,36422,0,248,1.0,7240.923282944849,False,0.13328790766344273,0,1.721,17067,407,0,0.0,10569.465001368744,False,-0.36739782920543484,0,0.2,48749,0,5,0.0,153.69383096925216,False,0.01338384249983654,0,1.5320000000000005,47509,0,8,0.6,245.91012955080348,False,-0.011395465748419494,0,0.9200000000000002,58028,0,63,0.2,2583.0000000000005,False,0.010140657993324705,12,5.405000000000001,38218,332,0,0.0,10205.270376358345,False,-0.26230101511853465,0.35,295253,0.0,0.0,16,0,0,9,6,5.6,6,15,27,200.0,66.0,15,12,27,1268,1.3107324745506048,91.22667980752885
60,27,0,0,0,10.000000000000002,20,10.0,26.01387121782321,1,33.0,27.787236334192226,28,23.285714285714285,31.14496237182223,3,52.0,41.000000000000014,20,41.0,0,0.8210000000000002,33958,8,19,1.0,574.263553138641,False,0.48498034675726653,0,2.918,15135,606,0,0.0,6060.000000000001,False,-0.2123064914791206,0,0.2,37022,0,233,0.0,6474.426065866789,False,0.13942243887961384,13,1.8510000000000004,16683,408,0,0.0,10613.659456871868,False,-0.37764045712405014,0,0.2,48749,0,5,0.0,155.72481185911116,False,0.013404919074522206,0,1.532,47013,18,15,1.0,967.3446895927935,False,-0.014203267993682241,0,0.9200000000000002,58241,0,57,0.3,2337.000000000001,False,0.011673251140930454,11,5.503000000000001,38036,332,0,0.0,10340.12750744498,False,-0.264252030622531,0.2875,294837,0.0,0.0,15,0,0,10,6,6.0,3,13,29,217.0,77.0,13,14,29,1358,1.0668719708919525,92.2935517784208
61,29,0,0,0,10.000000000000002,20,10.0,26.15043625165562,11,27.90909090909091,27.787236334192226,0,,31.599253015437778,3,53.0,41.000000000000014,8,41.0,0,0.8210000000000002,34205,4,18,1.0,510.70785252980113,False,0.4943130794963314,0,2.918,14995,620,0,0.0,6200.000000000001,False,-0.21534191925762108,0,0.2,36814,0,241,0.8,6696.723956540326,False,0.13668134543543328,0,1.8380000000000003,16584,411,0,0.0,10747.82929943046,False,-0.37854372259034813,0,0.2,48749,0,5,0.0,157.9962650771889,False,0.013428491159141489,0,1.532,47172,8,22,1.0,917.481457013169,False,-0.011420669381984898,0,0.9200000000000002,58241,0,57,0.0,2337.000000000001,False,0.011673251140930454,8,5.572000000000002,37767,335,0,0.0,10585.749760171655,False,-0.26674145357799484,0.35,294527,0.0,0.0,12,0,0,9,4,4.0,4,13,29,178.0,69.0,13,16,29,666,1.0324464123696089,93.32599819079041
62,29,0,0,0,10.000000000000002,20,10.0,24.309493411258764,45,18.68888888888889,27.555844168735188,8,24.5,31.236647724400306,30,29.666666666666668,41.00000000000001,18,41.0,0,0.8210000000000002,34421,3,19,1.0,491.8803748139165,False,0.5032713320067195,36,3.2780000000000005,14441,631,0,0.0,6310.000000000001,False,-0.23698018299293178,0,0.2,36469,26,246,1.0,7410.7844942015845,False,0.13702182795405965,3,1.8680000000000003,16191,420,0,0.0,10209.987232728681,False,-0.3972775134756647,0,0.2,48749,0,5,0.0,156.18323862200154,False,0.013409676414167461,8,1.612,47530,6,10,1.0,477.7015422564142,False,-0.008554185858985756,0,0.9200000000000002,58442,1,57,1.0,2368.236647724401,False,0.015362004016453297,8,5.644,36988,354,0,0.0,11057.773294437708,False,-0.275987898521578,0.5,293231,0.0,0.0,16,0,0,6,8,7.888888888888889,5,11,29,168.0,59.0,11,18,29,1825,0.9211003631353378,94.24709855392575
63,29,0,0,0,10.0,20,10.0,23.59804866738035,8,9.0,27.784343635621617,11,29.90909090909091,31.236647724400306,0,,41.000000000000014,10,41.0,0,0.8210000000000002,34338,4,26,1.0,653.5492653518891,False,0.503177426506914,5,3.292000000000001,14287,640,0,0.0,6400.0,False,-0.24170677767659685,0,0.2,36717,24,248,1.0,7456.870389651289,False,0.1446929271453215,3,1.8950000000000002,16107,420,0,0.0,9911.180440299748,False,-0.4038833322913459,0,0.2,48749,0,5,0.0,156.18323862200154,False,0.013409676414167461,0,1.6040000000000003,47201,7,20,1.0,819.2233599373575,False,-0.011838449181862585,0,0.9200000000000002,58442,0,58,0.1,2378.000000000001,False,0.015445133165315714,10,5.7360000000000015,36844,354,0,0.0,11057.773294437708,False,-0.2784400475577472,0.3875,292685,0.0,0.0,10,0,0,5,7,7.0,4,9,24,136.0,59.0,9,20,24,547,0.7599884551018476,95.0070870090276
64,24,0,0,0,10.0,20,10.0,23.59804866738035,0,,27.15071573074831,4,11.0,30.44155715950319,10,19.0,41.00000000000002,11,41.0,0,0.8210000000000002,34238,4,36,1.0,889.5297520256926,False,0.5039575419978684,0,3.287000000000001,14187,650,0,0.0,6500.0,False,-0.2438749403755258,0,0.2,36717,14,258,1.0,7335.257339876389,False,0.1429719715262841,4,1.9320000000000004,16027,420,0,0.0,9911.180440299748,False,-0.4061475045948582,0,0.2,48749,0,5,0.0,152.20778579751595,False,0.013368421014481945,0,1.6040000000000003,47347,1,20,1.0,635.9818589208121,False,-0.010709804083343898,0,0.9200000000000002,58375,0,65,1.0,2665.0000000000014,False,0.0167478373407806,8,5.806,36740,354,0,0.0,10776.31123446413,False,-0.28260752644179443,0.5,292380,0.0,0.0,10,0,0,3,4,4.0,3,6,16,80.0,54.0,6,18,16,513,0.4938292186707258,95.50091622769833
65,16,0,0,0,10.0,20,10.0,24.312090488642184,14,32.214285714285715,26.273613558978347,6,12.333333333333334,30.919786433645402,3,53.0,41.00000000000002,20,41.0,0,0.8210000000000002,34639,0,31,0.9,753.6748051479077,False,0.5184006505604247,0,3.2870000000000013,14037,665,0,0.0,6650.0,False,-0.24712718442391918,0,0.2,36787,4,263,1.0,7007.208727965874,False,0.1403108811587733,1,1.9380000000000004,15549,434,0,0.0,10551.447272070707,False,-0.41061546893738565,0,0.2,48749,0,5,0.0,154.598932168227,False,0.013393235218947596,0,1.6040000000000003,47432,0,24,0.7,742.0748744074897,False,-0.007844639231154445,0,0.9200000000000002,58785,0,55,0.0,2255.0000000000014,False,0.020238743954771474,10,5.898000000000002,36435,357,0,0.0,11038.363756811408,False,-0.28557009266389033,0.32499999999999996,292413,0.0,0.0,16,0,0,2,5,5.0,0,2,11,16.0,40.0,2,14,11,1290,0.2827477641403675,95.7836639918387
66,11,0,0,0,10.0,0,,24.678954250489024,18,27.77777777777778,25.73704942073931,4,13.5,30.919786433645402,0,,41.00000000000002,20,41.0,0,0.8210000000000002,35121,0,15,0.0,370.18431375733536,False,0.5309870411898298,2,3.307000000000001,14013,665,0,0.0,6650.0,False,-0.24816790251940504,0,0.2,36808,0,268,0.6,6897.529244758135,False,0.13935314358755457,3,1.9670000000000005,14989,450,0,0.0,11105.529412720061,False,-0.418623816082415,0,0.2,48749,0,5,0.0,154.598932168227,False,0.013393235218947596,0,1.6040000000000003,47378,0,28,0.4,865.7540201420712,False,-0.007681928352025923,0,0.9200000000000002,59195,0,45,0.0,1845.000000000001,False,0.023729650568762344,10,5.988,36281,357,0,0.0,11038.363756811408,False,-0.2881925298275713,0.125,292534,0.0,0.0,6,0,0,1,6,6.0,0,1,9,3.0,30.0,1,10,9,931,0.21103288978338242,95.99469688162208
67,9,0,0,0,10.0,0,,24.739465549853094,1,34.0,25.890019821280813,1,39.0,30.0520161273478,10,19.0,41.000000000000014,14,41.0,0,0.8210000000000002,35155,0,14,0.0,346.3525176979433,False,0.5319446797124571,0,3.3050000000000006,14013,665,0,0.0,6650.0,False,-0.24816790251940504,0,0.2,36847,0,267,0.0,6912.635292281977,False,0.1406706944256358,0,1.9640000000000004,14955,451,0,0.0,11157.498962983746,False,-0.4188506642093264,0,0.2,48749,0,5,0.0,150.26008063673902,False,0.013348208636565669,0,1.6040000000000003,47529,0,19,0.1,570.9883064196082,False,-0.007606854295058179,0,0.9200000000000002,59277,0,43,0.0,1763.0000000000007,False,0.02442783189156052,12,6.098000000000001,35891,367,0,0.0,11029.089918736643,False,-0.29491272802655943,0.0125,292416,0.0,0.0,4,0,0,0,4,4.0,0,0,7,0.0,27.0,0,9,7,345,0.1655929759144783,96.16028985753655
68,7,0,0,0,10.0,0,,24.95739868900548,5,31.0,25.890019821280813,0,,30.401436850137497,2,52.0,41.00000000000002,13,41.0,0,0.8210000000000002,35310,0,9,0.0,224.61658820104932,False,0.5360265510645907,0,3.305,14013,665,0,0.0,6650.0,False,-0.24816790251940504,0,0.2,36847,0,267,0.0,6912.635292281977,False,0.1406706944256358,0,1.9640000000000004,14800,456,0,0.0,11380.573802186498,False,-0.4200807488440481,0,0.2,48749,0,5,0.0,152.0071842506875,False,0.013366339264966352,0,1.6040000000000003,47633,0,17,0.0,516.8244264523374,False,-0.006010414619327761,0,0.9200000000000002,59277,0,43,0.0,1763.000000000001,False,0.02442783189156052,13,6.216,35555,369,0,0.0,11218.130197700737,False,-0.2990248433544995,0.0,292184,0.0,0.0,6,0,0,0,5,5.0,0,0,3,0.0,21.0,0,7,3,259,0.14625371247529984,96.30654357001185
69,3,0,0,0,10.0,0,,25.095168809322765,2,34.0,25.890019821280813,0,,30.794241951528857,2,53.0,41.000000000000014,20,41.0,0,0.8210000000000002,35378,0,7,0.0,175.66618166525936,False,0.537913927879651,0,3.305,14013,665,0,0.0,6650.0,False,-0.24816790251940504,0,0.2,36847,0,267,0.0,6912.635292281977,False,0.1406706944256358,0,1.9640000000000004,14732,458,0,0.0,11493.587314669827,False,-0.4204060323964873,0,0.2,48749,0,5,0.0,153.9712097576443,False,0.013386721007841693,0,1.6040000000000003,47739,0,15,0.0,461.91362927293284,False,-0.0043802159640424845,0,0.9200000000000002,59687,0,33,0.0,1353.0000000000005,False,0.027918738505551394,10,6.303000000000001,35305,371,0,0.0,11424.663764017207,False,-0.30152353582847546,0.0,292450,0.0,0.0,8,0,0,0,3,3.0,0,0,0,0.0,9.0,0,3,0,584,0.12065598554909229,96.42719955556095
