index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,17,0,0,0,10.000000000000002,20,10.0,21.712229641110653,0,,36.97935336167421,2,45.0,29.23120267329754,10,58.0,53.000000000000014,11,53.0,0,4.304000000000001,11113,536,0,0.0,5360.000000000001,False,-0.4050125097058062,0,2.0270000000000006,31811,2,45,1.0,997.0503338499794,False,0.3937332916454572,0,0.3350000000000001,35914,296,104,1.0,10272.672723382871,False,0.20896293216584996,0,1.3880000000000003,21321,335,0,0.0,7273.5969297720685,False,-0.2649742758095705,0,0.45200000000000007,48462,0,25,0.0,730.7800668324385,False,0.0899944198905308,0,3.908000000000001,14076,238,0,0.0,8801.08610007846,False,-0.5875403373060266,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,11,4.441000000000002,38524,724,0,0.0,21163.39073546742,False,-0.22971458246692222,0.25,265023,0.0,0.0,10,0,0,10,5,5.0,21,31,15,173.0,42.0,12,5,15,870,1.5103147067129612,79.41520750336349
53,15,0,0,0,10.000000000000002,20,10.0,22.891003270955355,50,27.7,35.353100364523385,8,15.0,30.214659555924097,6,49.166666666666664,53.000000000000014,13,53.0,5,4.354000000000001,10933,547,0,0.0,5470.000000000001,False,-0.41040462427745666,0,2.027,33056,1,10,1.0,238.91003270955355,False,0.43108683531855646,0,0.3350000000000001,35924,291,110,1.0,10550.12299194558,False,0.21334299796709733,4,1.4280000000000002,19910,380,0,0.0,8698.581242963035,False,-0.28554585123011295,0,0.45200000000000007,48632,0,28,0.8,846.0104675658747,False,0.09507557000140504,1,3.918000000000001,14036,238,0,0.0,8414.037886756565,False,-0.592753394424094,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,13,4.560000000000001,37915,730,0,0.0,22056.70147582459,False,-0.2322611648954934,0.35,264208,0.0,0.0,14,0,0,12,10,10.0,17,29,19,163.0,42.0,11,4,19,1885,1.780639335513115,81.1958468388766
54,19,0,0,0,10.000000000000002,20,10.0,23.892955861581246,47,28.76595744680851,35.353100364523385,0,,27.054436775167794,17,6.705882352941177,53.00000000000001,10,53.0,5,4.399000000000001,10773,556,0,0.0,5560.000000000001,False,-0.415365369683375,32,2.347000000000001,33172,2,10,1.0,258.9295586158125,False,0.43652250795047476,0,0.3350000000000001,34572,328,120,1.0,12079.261566341454,False,0.19604272664322556,0,1.4240000000000002,19910,380,0,0.0,9079.323227400873,False,-0.27993928394344164,0,0.45200000000000007,48632,0,28,0.0,757.5242297046982,False,0.09408791219868619,17,4.087000000000001,13245,238,0,0.0,8414.037886756565,False,-0.610411221015754,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,10,4.647000000000001,37601,747,0,0.0,20209.664271050344,False,-0.25167322140352677,0.25,261707,0.0,0.0,8,0,0,13,11,10.285714285714285,20,33,21,191.0,66.0,12,7,21,200,1.367187775671482,82.56303461454809
55,21,0,0,0,10.000000000000002,20,10.0,24.373836172816628,18,31.0,34.549506713049006,4,15.0,25.36500111204844,9,4.0,53.00000000000001,6,53.0,0,4.394000000000001,10683,565,0,0.0,5650.000000000001,False,-0.4173065309291692,8,2.3950000000000005,33428,3,10,1.0,273.7383617281663,False,0.44788496164541797,0,0.3350000000000001,34074,336,126,1.0,12542.846799910561,False,0.18820272124739454,0,1.4240000000000002,19910,380,0,0.0,9262.057745670318,False,-0.2772484502183726,0,0.45200000000000007,48572,0,32,0.4,811.6800355855501,False,0.09335297834165497,9,4.160000000000001,12876,238,0,0.0,8222.782597705664,False,-0.6207832998738094,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,6,4.697000000000001,37474,756,0,0.0,19175.94084070862,False,-0.2617730130140501,0.3,260819,0.0,0.0,10,0,0,12,5,4.444444444444445,23,35,28,195.0,18.0,16,5,28,260,1.5453408900648355,84.10837550461292
56,28,0,0,0,10.000000000000002,20,10.0,24.788905900835164,16,31.0,35.967180056374254,8,52.125,22.014169087575958,27,8.296296296296296,53.00000000000001,10,53.0,0,4.394000000000001,10573,576,0,0.0,5760.000000000001,False,-0.4196790613406954,6,2.4470000000000005,33690,2,10,1.0,267.88905900835164,False,0.45906067334587924,0,0.3350000000000001,33995,342,128,1.0,13081.604865301531,False,0.19380952533207968,0,1.4240000000000002,19910,380,0,0.0,9419.784242317362,False,-0.2749258689100668,0,0.45200000000000007,48728,0,22,0.1,484.31171992667106,False,0.0931814416457571,16,4.311000000000001,11693,245,0,0.0,8811.959113811692,False,-0.6406156898628036,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,10,4.791000000000001,37053,783,0,0.0,17237.094395571974,False,-0.283583573368063,0.2625,259444,0.0,0.0,13,0,0,14,8,7.375,21,35,23,240.0,48.0,17,11,23,815,1.7062279507517815,85.8146034553647
57,23,0,0,0,10.000000000000002,20,10.0,24.788905900835164,0,,38.35325165245941,51,42.529411764705884,22.564329137756012,14,27.428571428571427,53.0,12,53.0,0,4.394000000000001,10453,588,0,0.0,5880.000000000001,False,-0.4222672763350876,0,2.4410000000000007,33610,0,20,1.0,495.7781180167033,False,0.46052493568321773,0,0.3350000000000001,36164,332,87,1.0,11566.649652841243,False,0.23537990948080165,0,1.4240000000000002,19910,380,0,0.0,9419.784242317362,False,-0.2749258689100668,0,0.45200000000000007,47173,35,27,1.0,1951.6006945554918,False,0.07484597614246248,9,4.385000000000001,11018,251,0,0.0,9626.666164767312,False,-0.6465904749892032,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,12,4.901000000000002,36407,797,0,0.0,17983.77032279154,False,-0.2878606249192821,0.375,258537,0.0,0.0,13,0,0,20,7,7.0,16,36,13,258.0,45.0,18,5,13,2659,1.8151262048631907,87.6297296602279
58,13,0,0,0,10.000000000000002,20,10.0,24.788905900835164,0,,38.310854883329206,14,37.92857142857143,22.186054684131566,21,19.952380952380953,53.00000000000001,12,53.0,0,4.394000000000001,10333,600,0,0.0,6000.000000000001,False,-0.42485549132947975,0,2.4410000000000007,33530,0,28,0.8,694.0893652233846,False,0.4613512502205025,0,0.3350000000000001,36635,322,87,1.0,11315.072074918564,False,0.24554663635574395,4,1.4640000000000002,19834,380,0,0.0,9419.784242317362,False,-0.2771641254260438,0,0.45200000000000007,47258,34,29,1.0,1945.9646518730083,False,0.07668055911100338,13,4.506000000000001,10156,256,0,0.0,9807.578850132277,False,-0.6638139694377593,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,12,5.009000000000001,35712,818,0,0.0,18148.19273161962,False,-0.2974729981833755,0.35,257260,0.0,0.0,15,0,0,11,9,9.0,18,29,10,129.0,9.0,10,3,10,1021,1.1354169845581055,88.765146644786
59,10,0,0,0,10.000000000000002,20,10.0,24.788905900835164,0,,38.310854883329206,0,,22.121043188972596,4,20.0,53.00000000000001,12,53.0,0,4.394000000000001,10233,610,0,0.0,6100.000000000001,False,-0.4270123371581399,0,2.4410000000000007,33430,0,38,1.0,941.9784242317362,False,0.462384143392109,0,0.3350000000000001,36635,312,97,1.0,11450.291564743504,False,0.24753779362013695,0,1.4600000000000002,19834,380,0,0.0,9419.784242317362,False,-0.2771641254260438,0,0.45200000000000007,47338,24,35,1.0,1693.6970288139419,False,0.07565069458002882,0,4.493000000000001,10156,256,0,0.0,9807.578850132277,False,-0.6638139694377593,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,12,5.117000000000002,35370,822,0,0.0,18183.497501335474,False,-0.30256080391109436,0.375,256798,0.0,0.0,8,0,0,10,5,5.0,15,25,13,79.0,20.0,6,4,13,280,0.7021101750433445,89.46725681982934
60,13,0,0,0,10.000000000000002,20,10.0,25.03474403212368,14,29.071428571428573,42.56801284662446,47,54.0,20.742683957657004,20,12.4,53.00000000000001,9,53.0,0,4.394000000000001,10113,622,0,0.0,6220.000000000001,False,-0.4296005521525321,0,2.4410000000000007,33757,0,32,0.8,801.1118090279577,False,0.47345163939754903,0,0.3350000000000001,38796,315,60,1.0,10440.025140916427,False,0.29630430188361706,0,1.4600000000000002,19804,381,0,0.0,9538.237476239123,False,-0.2763033798227194,0,0.45200000000000007,47554,14,33,1.0,1280.4607504554237,False,0.07586012981578076,8,4.573,7290,303,0,0.0,12898.107892527212,False,-0.6932973045302346,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,9,5.195,34964,842,0,0.0,17465.339892347198,False,-0.314562040060022,0.35,256080,0.0,0.0,14,0,0,6,5,5.0,13,19,19,158.0,53.0,9,4,19,3361,0.9623455759137869,90.42960239574313
61,19,0,0,0,10.000000000000002,20,10.0,25.166176508815667,31,26.096774193548388,41.96864611144015,18,36.77777777777778,20.58838052994464,1,1.0,53.000000000000014,11,53.0,5,4.444000000000001,9958,631,0,0.0,6310.000000000001,False,-0.4343456129755845,0,2.4410000000000007,34401,1,16,1.0,412.6588241410507,False,0.4928534816698527,0,0.3350000000000001,39343,310,56,1.0,10151.758899973505,False,0.3081690310701443,4,1.5000000000000002,18974,407,0,0.0,10242.633839087977,False,-0.2903749986881464,0,0.45200000000000007,46892,22,43,1.0,1808.610577239303,False,0.06697708028885732,1,4.575000000000001,7246,303,0,0.0,12716.499771766366,False,-0.6963065924215738,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,11,5.296000000000001,34722,843,0,0.0,17356.00478674333,False,-0.31921564873142483,0.375,255338,0.0,0.0,11,0,0,10,9,9.0,17,27,20,265.0,21.0,17,2,20,1556,1.32852846942842,91.75813086517155
62,20,0,0,0,10.000000000000002,20,10.0,24.881590456022888,24,22.208333333333332,41.96864611144015,0,,24.530319910767407,19,48.421052631578945,53.00000000000001,14,53.0,10,4.539000000000001,9713,639,0,0.0,6390.000000000001,False,-0.4431886808730912,0,2.4410000000000007,34714,3,12,1.0,328.57908547227464,False,0.5045418662210395,0,0.3350000000000001,38840,323,66,1.0,10806.684360650443,False,0.30299932794360834,0,1.4960000000000002,18944,408,0,0.0,10151.688906057338,False,-0.2925977189507092,0,0.45200000000000007,47812,12,34,1.0,1337.6546303033736,False,0.08225795417340129,0,4.574000000000001,7246,303,0,0.0,12716.499771766366,False,-0.6963065924215738,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,14,5.4250000000000025,33443,862,0,0.0,21145.135763081504,False,-0.30955971950524314,0.375,254514,0.0,0.0,13,0,0,10,9,9.0,14,24,17,221.0,75.0,15,5,17,1553,1.3878374323248863,93.14596829749644
63,17,0,0,0,10.0,20,10.0,23.897912004913277,31,16.774193548387096,41.96864611144015,0,,25.91809591045344,19,34.73684210526316,53.000000000000014,7,53.0,26,4.789000000000001,9384,646,0,0.0,6460.0,False,-0.455870934345613,0,2.4410000000000007,34634,6,17,1.0,466.2645040835257,False,0.5040605751031731,0,0.3350000000000001,38320,344,76,1.0,11410.498834159618,False,0.296576333885431,0,1.4960000000000004,18944,408,0,0.0,9750.348098004617,False,-0.2985076115740743,0,0.45200000000000007,48382,2,34,1.0,965.1525531782972,False,0.09082454407958632,9,4.664000000000001,6931,303,0,0.0,12716.499771766366,False,-0.70333847026781,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,7,5.481000000000002,32667,881,0,0.0,22833.842497109483,False,-0.30848750982659234,0.375,253064,0.0,0.0,14,0,0,11,7,7.0,10,21,17,166.0,30.0,12,5,17,820,1.2143675107508898,94.36033580824733
64,17,0,0,0,10.0,20,10.0,23.557549900104206,22,20.0,41.296536706759646,4,15.0,28.04416397948878,14,47.142857142857146,53.00000000000001,10,53.0,0,4.763000000000001,9274,657,0,0.0,6570.0,False,-0.4582434647571392,5,2.491000000000001,34864,5,10,1.0,285.5754990010421,False,0.510084882646041,0,0.3350000000000001,37880,356,86,1.0,11937.989921218426,False,0.2913855090740454,4,1.5360000000000003,18868,408,0,0.0,9611.480359242516,False,-0.30279074717652016,0,0.45200000000000007,48902,0,30,0.6,841.3249193846634,False,0.10105059513555514,4,4.695000000000001,6831,303,0,0.0,12512.850622148173,False,-0.7078438853675755,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,10,5.5740000000000025,31805,895,0,0.0,25099.526761642457,False,-0.3042390057910396,0.325,252226,0.0,0.0,12,0,0,8,8,7.2272727272727275,4,12,20,118.0,30.0,12,5,20,780,1.122269619256258,95.48260542750359
65,20,0,0,0,10.0,20,10.0,22.612573161271218,38,16.973684210526315,40.20248497283169,15,29.666666666666668,28.04416397948878,0,,53.00000000000001,10,53.0,36,5.123000000000001,8482,671,0,0.0,6710.0,False,-0.48938831852299197,0,2.4860000000000007,34864,1,18,1.0,417.02631690288194,False,0.5129200741286963,0,0.3350000000000001,37650,383,85,1.0,12077.82674345757,False,0.2866709872398405,4,1.572,18762,409,0,0.0,9248.542422959928,False,-0.311256922059197,0,0.45200000000000007,48567,3,40,1.0,1242.3740140980462,False,0.09804864289331694,0,4.691000000000002,6721,305,0,0.0,12261.757916713666,False,-0.7131020859372079,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,10,5.664000000000002,31600,895,0,0.0,25099.526761642457,False,-0.3074546920655494,0.375,250448,0.0,0.0,14,0,0,8,10,10.0,4,12,28,168.0,99.0,12,8,28,645,1.2590078692883253,96.74161329679191
66,28,0,0,0,10.0,20,10.0,22.253486848715305,18,17.5,38.87171545429974,8,15.0,26.074053105972606,11,3.5454545454545454,53.000000000000014,10,53.0,5,5.137000000000001,8337,679,0,0.0,6790.0,False,-0.4939176947631783,0,2.4860000000000007,35004,3,15,1.0,363.8023027307296,False,0.5178112825194274,0,0.3350000000000001,37395,391,91,1.0,12238.43946418896,False,0.28152612964495605,4,1.6080000000000003,18686,409,0,0.0,9101.67612112456,False,-0.31565783947688764,0,0.45200000000000007,48447,1,50,1.0,1342.57437075293,False,0.09648823969498317,11,4.801000000000001,6209,305,0,0.0,11855.873213561421,False,-0.729062045566999,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,10,5.754000000000002,31368,906,0,0.0,23623.092114011182,False,-0.3226737873410888,0.375,249248,0.0,0.0,12,0,0,10,8,8.0,10,20,26,297.0,45.0,20,8,26,520,1.4696792792528868,98.2112925760448
67,26,0,0,0,10.000000000000002,20,10.0,23.13175802351998,26,30.923076923076923,38.191394513631906,4,15.0,24.263468829894116,11,4.0,53.000000000000014,9,53.0,0,5.132000000000001,8247,688,0,0.0,6880.000000000001,False,-0.4958588560089725,11,2.596000000000001,35434,4,10,1.0,271.3175802351998,False,0.5343654037666121,0,0.3350000000000001,36993,394,101,1.0,12971.243507143694,False,0.2804777427056942,4,1.6440000000000003,18208,422,0,0.0,9761.60188592543,False,-0.32001764267522553,0,0.45200000000000007,48387,0,55,0.5,1334.4907856441764,False,0.09505860775118505,11,4.900000000000001,5758,305,0,0.0,11648.375326657731,False,-0.7414459401882119,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,9,5.834000000000002,31148,917,0,0.0,22249.600917012904,False,-0.33689724770970275,0.3125,247977,0.0,0.0,13,0,0,9,8,7.916666666666666,7,16,30,236.0,59.0,16,10,30,632,1.2438711691647768,99.45516374520957
68,30,0,0,0,10.0,20,10.0,23.702647884300333,50,26.34,38.788905826133636,7,49.57142857142857,24.263468829894116,0,,53.000000000000014,13,53.0,9,5.222000000000001,8015,697,0,0.0,6970.0,False,-0.5039254594081615,31,2.895000000000001,35491,5,10,1.0,287.02647884300336,False,0.5371630247356356,0,0.3350000000000001,37246,393,104,1.0,13349.18682444793,False,0.2934941367169478,0,1.6400000000000003,16985,463,0,0.0,10974.325970431055,False,-0.338178089082152,0,0.45200000000000007,48387,0,55,0.0,1334.4907856441764,False,0.09505860775118505,0,4.889000000000001,5411,312,0,0.0,12102.138617753695,False,-0.7441273928726483,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,13,5.955000000000001,30838,917,0,0.0,22249.600917012904,False,-0.341759992807742,0.25,246175,0.0,0.0,11,0,0,9,12,11.411764705882353,7,16,29,231.0,96.0,16,14,29,547,1.4203317184001207,100.8754954636097
69,29,0,0,0,10.0,20,10.0,23.200431167734216,10,10.5,39.470815656583106,11,46.90909090909091,23.718492000602268,15,19.333333333333332,53.000000000000014,12,53.0,10,5.313000000000001,7785,704,0,0.0,7040.0,False,-0.5123371581399362,0,2.8640000000000003,35361,8,20,1.0,544.0086233546843,False,0.5370979342454208,0,0.3350000000000001,37657,393,103,1.0,13183.263461547607,False,0.3031551091377943,0,1.6400000000000003,16985,463,0,0.0,10741.799630660942,False,-0.3416021258921964,0,0.45200000000000007,48462,0,55,0.5,1304.5170600331248,False,0.0963983063223627,10,4.989000000000001,4660,318,0,0.0,12551.719378793428,False,-0.7558741921288348,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,12,6.062000000000004,30278,932,0,0.0,22105.634544561315,False,-0.3516734545524603,0.3125,244990,0.0,0.0,13,0,0,8,8,8.0,7,15,26,228.0,137.0,15,14,26,996,2.02763925306499,102.90313471667469
70,26,0,0,0,10.0,20,10.0,22.705682804884614,10,11.0,39.544874598172434,6,41.0,21.89050483795119,16,7.9375,53.000000000000014,7,53.0,5,5.353000000000001,7590,717,0,0.0,7170.0,False,-0.5179449572944526,0,2.864000000000001,35346,5,25,1.0,617.6420701221153,False,0.5380390404219249,0,0.3350000000000001,37793,393,107,1.0,13154.634924324102,False,0.30673884441649385,0,1.6400000000000003,16985,463,0,0.0,10512.731138661577,False,-0.34497524460813467,0,0.45200000000000007,48316,0,56,0.6,1225.8682709252666,False,0.09226123170512167,11,5.089000000000001,4144,318,0,0.0,12575.270122218833,False,-0.7671302111548036,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,7,6.120000000000003,30036,948,0,0.0,20752.19858637773,False,-0.3660847169695865,0.325,244012,0.0,0.0,13,0,0,7,7,7.0,9,16,24,240.0,30.0,16,10,24,601,0.9798102211207151,103.8829449377954
71,24,0,0,0,10.0,20,10.0,22.770828422437628,2,30.0,39.62003105672189,1,48.0,22.78779356008218,12,32.083333333333336,53.00000000000001,9,53.0,0,5.348000000000001,7470,729,0,0.0,7290.0,False,-0.5205331722888448,0,2.864000000000001,35326,3,33,1.0,781.4373379404417,False,0.540709113491943,0,0.3350000000000001,37811,384,116,1.0,13339.921716795787,False,0.30999737471352945,0,1.6400000000000003,16955,464,0,0.0,10565.664388011059,False,-0.34507930513899193,0,0.45200000000000007,48686,0,47,0.0,1071.0262973238623,False,0.09879259640731156,3,5.108000000000001,3976,319,0,0.0,12638.789907094284,False,-0.7701715565330132,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,9,6.203000000000002,29477,960,0,0.0,21876.281817678893,False,-0.36603700535153816,0.25,243503,0.0,0.0,14,0,0,11,6,6.0,4,15,22,233.0,72.0,15,9,22,678,0.9990170281380415,104.88196196593344
72,22,0,0,0,10.0,20,10.0,22.06861121320545,66,19.924242424242426,37.95648681760478,13,25.0,22.78779356008218,0,,53.000000000000014,12,53.0,46,5.808000000000001,6196,738,0,0.0,7380.0,False,-0.5735484427573118,0,2.864000000000001,35836,4,23,1.0,547.5780579037254,False,0.55766495681787,0,0.3350000000000001,36761,440,117,1.0,14151.097891470155,False,0.2910189646807562,4,1.6800000000000002,16879,464,0,0.0,10239.83560292733,False,-0.3521155116635646,0,0.45200000000000007,48361,3,57,1.0,1412.7736933774986,False,0.09535196996804962,0,5.105000000000001,3976,319,0,0.0,12108.119294815924,False,-0.7760947484729002,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,12,6.314000000000002,29217,960,0,0.0,21876.281817678893,False,-0.37011543672408714,0.375,241028,0.0,0.0,13,0,0,9,12,12.0,4,13,17,187.0,42.0,13,9,17,1085,0.956638703122735,105.83860066905618
73,17,0,0,0,10.0,20,10.0,21.785111549677413,36,19.88888888888889,37.95648681760478,0,,25.212340032664894,12,50.0,53.00000000000001,8,53.0,20,5.9620000000000015,5726,744,0,0.0,7440.0,False,-0.5925286860495211,0,2.8640000000000003,36192,8,17,1.0,450.34689634451604,False,0.5709245728656829,0,0.3350000000000001,36541,450,127,1.0,14623.774023190643,False,0.29150013286983706,0,1.6760000000000004,16383,480,0,0.0,10456.853543845158,False,-0.36352741063399857,0,0.45200000000000007,48961,0,48,0.3,1210.1923215679149,False,0.10648486830931235,0,5.105000000000001,3976,319,0,0.0,12108.119294815924,False,-0.7760947484729002,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,8,6.3820000000000014,28483,972,0,0.0,24506.394511750277,False,-0.3610008273588214,0.2875,240064,0.0,0.0,12,0,0,7,7,7.0,4,11,14,163.0,18.0,11,6,14,1296,0.7207442335784435,106.55934490263462
74,14,0,0,0,10.0,20,10.0,21.34958031690679,10,10.5,37.45026502973837,9,31.666666666666668,24.964975806781133,29,23.93103448275862,53.000000000000014,11,53.0,10,6.042000000000002,5476,753,0,0.0,7530.0,False,-0.6013717539470279,0,2.864000000000001,36082,9,27,1.0,666.4386685564833,False,0.570840278417662,0,0.3350000000000001,36661,450,132,1.0,14550.746126533519,False,0.2939588591744002,4,1.7160000000000002,16307,480,0,0.0,10247.798552115259,False,-0.36884407963311355,0,0.45200000000000007,49357,0,45,0.8,1123.423911305151,False,0.11435645940826351,18,5.285000000000001,3042,320,0,0.0,11984.084809516278,False,-0.798329261434991,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,11,6.484000000000003,27557,1001,0,0.0,24989.940782587913,False,-0.3717337977836242,0.35,238284,0.0,0.0,14,0,0,8,11,11.0,1,9,10,113.0,30.0,9,5,10,1053,0.4303118009120226,106.98965670354664
75,10,0,0,0,10.0,20,10.0,22.761319555407415,47,29.76595744680851,37.89071275308876,3,52.666666666666664,26.830476098784793,13,46.23076923076923,53.000000000000014,7,53.0,0,6.032000000000002,5396,761,0,0.0,7610.0,False,-0.603097230609956,20,3.0640000000000005,36862,11,10,1.0,337.61319555407414,False,0.5973948148467362,0,0.3350000000000001,36819,440,139,1.0,15281.789677058601,False,0.30937696476304827,0,1.7120000000000002,14908,527,0,0.0,11995.215405699708,False,-0.3843143070873257,0,0.45200000000000007,49937,0,35,0.0,939.0666634574677,False,0.12524630171731263,3,5.2970000000000015,2770,323,0,0.0,12238.70021924767,False,-0.8015592885609467,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,7,6.543000000000002,26840,1014,0,0.0,27206.10276416778,False,-0.36559919400652724,0.25,237334,0.0,0.0,13,0,0,2,7,6.1,0,2,8,21.0,24.0,2,8,8,1496,0.2746004592627287,107.26425716280937
76,8,0,0,0,10.0,0,,22.53266048061139,5,11.0,37.89071275308876,0,,26.830476098784793,0,,53.000000000000014,14,53.0,5,6.082000000000002,5331,761,0,0.0,7610.0,False,-0.6059011301872143,0,3.044000000000001,36862,1,20,1.0,460.6532096122278,False,0.6000485982575322,0,0.3350000000000001,36764,435,149,1.0,15447.423509276181,False,0.3101961936279809,0,1.7120000000000004,14908,527,0,0.0,11874.712073282202,False,-0.386088763462197,0,0.45200000000000007,49937,0,35,0.0,939.0666634574677,False,0.12524630171731263,0,5.294000000000001,2770,323,0,0.0,12238.70021924767,False,-0.8015592885609467,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,14,6.676000000000003,26479,1014,0,0.0,27206.10276416778,False,-0.37126193910456645,0.25,236853,0.0,0.0,0,0,0,2,8,8.0,0,2,5,6.0,18.0,2,6,5,0,0.23967535234987736,107.50393251515925
77,5,0,0,0,10.0,0,,22.53266048061139,0,,37.704784893320046,9,35.77777777777778,26.830476098784793,0,,53.00000000000001,8,53.0,0,6.077000000000002,5331,761,0,0.0,7610.0,False,-0.6059011301872143,0,3.0440000000000005,36862,0,21,0.1,473.1858700928392,False,0.6003189084223286,0,0.3350000000000001,37086,425,150,1.0,15232.09843825785,False,0.31650859134527826,0,1.7120000000000002,14908,527,0,0.0,11874.712073282202,False,-0.386088763462197,0,0.45200000000000007,49877,0,39,0.4,1046.388567852607,False,0.12510479247982648,0,5.294000000000001,2508,328,0,0.0,12367.169445008974,False,-0.8059740887020161,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,8,6.742000000000003,26343,1014,0,0.0,27206.10276416778,False,-0.3733952724378998,0.1875,236717,0.0,0.0,4,0,0,0,4,4.0,0,0,3,0.0,15.0,0,5,3,322,0.1392118614166975,107.64314437657595
78,3,0,0,0,10.0,0,,23.17499068224037,19,31.0,39.72131570767604,13,54.0,28.93472527839044,10,57.0,53.0,7,53.0,0,6.077000000000002,5331,761,0,0.0,7610.0,False,-0.6059011301872143,0,3.044000000000001,37451,0,2,0.0,46.34998136448074,False,0.616520360222683,0,0.3350000000000001,37788,415,147,1.0,15456.654542158132,False,0.3404896854978372,0,1.7120000000000002,14319,546,0,0.0,12653.544912503243,False,-0.3919666483212598,0,0.45200000000000007,50447,0,29,0.0,839.1070330733228,False,0.1355155263089709,0,5.294000000000001,1806,341,0,0.0,13544.96865631753,False,-0.8084988765032868,0,0.2,63802,0,0,0.0,0.0,False,0.0008156862745098039,7,6.804000000000002,25667,1024,0,0.0,29629.158685071812,False,-0.364994833842574,0.125,236611,0.0,0.0,4,0,0,0,3,3.0,0,0,1,0.0,9.0,0,3,1,1861,0.1278586983680725,107.77100307494402
