index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,45,0,0,0,10.000000000000002,20,10.0,6.593343599807805,6,8.333333333333334,19.033461832957766,10,23.5,40.761614001695456,17,29.764705882352942,46.99999999999999,8,47.0,1,2.2170000000000005,11326,567,0,0.0,5670.000000000001,False,-0.3178709055876686,5,2.8960000000000004,12167,533,0,0.0,5330.000000000001,False,-0.2855491329479769,0,0.2,40514,0,160,0.8,3045.3538932732426,False,0.2525081028137961,5,6.559000000000001,9226,84,0,0.0,553.8408623838557,False,-0.7168547633874046,0,0.812,46062,4,13,1.0,606.0348293538719,False,0.09838475823644781,0,0.2,40805,177,321,1.0,16453.400838977766,False,0.16155833458468888,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,51231,58,193,1.0,11435.173612098335,False,-0.06161701150063983,0.475,272019,0.0,0.0,19,0,0,24,3,3.0,23,47,49,335.0,159.0,21,24,49,1272,2.1424543309840374,106.90351163601736
55,49,0,0,0,10.000000000000002,20,10.0,6.704287311496948,6,8.333333333333334,19.08736749460623,10,20.0,40.49877284372291,13,38.0,47.0,12,47.0,1,2.226000000000001,11242,574,0,0.0,5740.000000000001,False,-0.3202312138728324,5,2.9410000000000007,11987,546,0,0.0,5460.000000000001,False,-0.29108863198458573,0,0.2,40654,0,161,0.6,3073.066166631603,False,0.25709233905356654,5,6.604000000000003,9081,84,0,0.0,563.1601341657437,False,-0.7210362890446674,0,0.812,46356,4,10,1.0,481.33719841565403,False,0.10387256228579142,0,0.2,40805,167,331,1.0,16592.684182871522,False,0.1632081420315494,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.5060000000000001,51301,61,191,1.0,11447.425143467099,False,-0.06036263228754365,0.45,272114,0.0,0.0,21,0,0,27,3,3.0,20,47,48,347.0,178.0,25,24,48,1448,2.5167539849644527,109.42026562098181
56,48,0,0,0,10.000000000000002,20,10.0,6.726862991197441,7,7.0,18.54378414817752,5,1.0,40.49877284372291,0,,47.0,10,47.0,2,2.2450000000000006,11108,584,0,0.0,5840.000000000001,False,-0.3242774566473988,5,2.986000000000001,11837,556,0,0.0,5560.000000000001,False,-0.29590558766859343,0,0.2,40605,0,168,0.7,3115.355736893823,False,0.25626237615299774,5,6.649000000000003,8923,84,0,0.0,565.0564912605851,False,-0.7257157426366041,0,0.812,46353,0,17,0.7,688.4791383432895,False,0.10625508313208672,0,0.2,40803,159,341,1.0,16758.543219269737,False,0.16512535794643388,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,51771,51,191,1.0,11042.437415029868,False,-0.05595474051682484,0.42500000000000004,272088,0.0,0.0,17,0,0,24,4,4.0,20,44,42,317.0,159.0,24,24,42,670,2.093498689995613,111.51376431097742
57,42,0,0,0,10.000000000000002,20,10.0,6.856723903711708,5,9.0,18.459146498407662,8,16.875,41.8153542913711,10,58.0,47.0,13,47.0,0,2.2430000000000008,10988,596,0,0.0,5960.000000000001,False,-0.32716763005780347,5,3.031000000000001,11707,564,0,0.0,5640.000000000001,False,-0.3002408477842004,0,0.2,40690,0,168,0.5,3101.1366117324874,False,0.258583168639123,3,6.674000000000001,8833,84,0,0.0,575.9648079117835,False,-0.728234836900188,0,0.812,46352,0,18,0.1,752.6763772446798,False,0.10699180774714165,0,0.2,41249,156,341,1.0,17138.66266710914,False,0.18019357845054884,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,51802,51,188,1.0,10968.583068859927,False,-0.056052406827874345,0.325,272309,0.0,0.0,20,0,0,22,3,3.0,20,42,37,297.0,131.0,20,22,37,1521,1.8277818579808809,113.3415461689583
58,37,0,0,0,10.000000000000002,20,10.0,6.7119073850364845,9,5.444444444444445,17.25259196011003,13,4.076923076923077,39.48115612425621,13,18.0,47.0,11,47.0,4,2.283000000000001,10806,607,0,0.0,6070.000000000001,False,-0.33328516377649325,5,3.076000000000001,11567,573,0,0.0,5730.000000000001,False,-0.3048169556840077,0,0.2,40641,0,177,0.9,3053.7087769394757,False,0.2564166136842183,13,6.801000000000002,8407,84,0,0.0,563.8002203430647,False,-0.7411089890301075,0,0.812,46578,0,9,0.4,355.33040511830586,False,0.10763918323128858,0,0.2,41204,155,351,1.0,16532.037553430982,False,0.17194207279246407,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,52085,54,187,1.0,10920.982430709835,False,-0.05178138651207956,0.4125,271976,0.0,0.0,17,0,0,22,5,5.0,19,41,38,223.0,130.0,18,19,38,951,1.767450119019486,115.10899628797779
59,38,0,0,0,10.000000000000002,20,10.0,6.713743332770181,4,6.75,17.25259196011003,0,,40.59421899933312,12,51.666666666666664,47.0,8,47.0,4,2.319000000000001,10662,616,0,0.0,6160.000000000001,False,-0.3380539499036609,0,3.071000000000001,11457,584,0,0.0,5840.000000000001,False,-0.3074662813102119,0,0.2,40630,0,180,0.3,3105.4665528198057,False,0.25685993911000254,0,6.788000000000002,8391,85,0,0.0,570.6681832854654,False,-0.7414834011190414,2,0.8320000000000001,47086,0,0,0.0,0.0,False,0.11546479674026343,0,0.2,41224,145,360,1.0,17115.544673975877,False,0.1793274977965493,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.5060000000000001,51841,56,189,1.0,11156.276263962654,False,-0.05386339750887605,0.2875,271979,0.0,0.0,17,0,0,10,5,4.1,29,39,34,230.0,116.0,16,22,34,596,2.885948297975119,117.99494458595291
60,34,0,0,0,10.000000000000002,20,10.0,6.584229610331536,8,5.375,18.616936657072504,19,28.63157894736842,41.95154866758634,10,58.0,47.0,10,47.0,3,2.345000000000001,10488,628,0,0.0,6280.000000000001,False,-0.34354527938342966,5,3.121000000000001,11322,592,0,0.0,5920.000000000001,False,-0.31204238921001926,0,0.2,40987,0,178,0.8,3313.8147249589056,False,0.27060089870923826,9,6.878000000000002,8225,85,0,0.0,559.6595168781805,False,-0.7465934760014573,0,0.8300000000000003,46865,0,8,0.8,335.6123893406907,False,0.11420463836516502,0,0.2,41481,146,360,1.0,17820.63027226367,False,0.19376753378498604,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,51731,56,189,1.0,11232.286725384834,False,-0.05504970731129022,0.44999999999999996,271787,0.0,0.0,18,0,0,15,5,5.0,26,41,25,209.0,93.0,18,16,25,1650,1.897649321006611,119.89259390695952
61,25,0,0,0,10.000000000000002,20,10.0,6.884104167587065,20,8.0,20.0980566204714,18,31.833333333333332,41.95154866758634,0,,47.0,12,47.0,5,2.392000000000001,10283,640,0,0.0,6400.000000000001,False,-0.35052986512524087,15,3.266000000000001,11047,600,0,0.0,6000.000000000001,False,-0.3233622350674374,0,0.2,41467,5,173,1.0,3511.3843161794875,False,0.28784614022077787,3,6.899000000000001,8065,90,0,0.0,619.5693750828358,False,-0.7504682471979793,0,0.8300000000000001,46292,8,18,1.0,915.9123289803252,False,0.10750393642779689,0,0.2,41481,136,370,1.0,18255.408707391056,False,0.1989174726072096,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,52295,46,187,1.0,10718.77123870897,False,-0.04998705478258494,0.5,271618,0.0,0.0,22,0,0,9,5,5.0,24,33,28,169.0,81.0,13,12,28,1334,1.86109988798853,121.75369379494805
62,28,0,0,0,10.000000000000002,20,10.0,6.808037275508081,8,6.0,20.12234213974885,4,21.0,42.534898340258394,5,56.0,47.0,0,,3,2.4170000000000007,10169,646,0,0.0,6460.000000000001,False,-0.3545761078998073,5,3.3010000000000006,10857,614,0,0.0,6140.000000000001,False,-0.32914258188824663,0,0.2,41419,3,183,1.0,3702.8127234005633,False,0.28926781364937376,4,6.936000000000002,8025,90,0,0.0,612.7233547957272,False,-0.7517620619332023,0,0.8300000000000001,46572,0,21,0.8,893.2328651454263,False,0.11386848366750485,0,0.2,41397,130,380,1.0,18779.16584746554,False,0.20313140632362292,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,52015,41,197,1.0,11002.930831950594,False,-0.052259665568558905,0.475,271142,0.0,0.0,12,0,0,15,3,3.0,21,36,31,234.0,114.0,16,12,31,480,1.8040673459763639,123.55776114092441
63,31,0,0,0,10.0,20,10.0,6.832030255015817,6,7.166666666666667,21.421358134097332,15,33.0,39.45894656670228,16,18.625,46.99999999999999,13,47.0,1,2.424000000000001,10013,660,0,0.0,6600.0,False,-0.35871868978805393,5,3.346000000000001,10742,620,0,0.0,6200.0,False,-0.3332369942196532,0,0.2,41756,0,182,0.9,3898.6871804057146,False,0.30222703027837605,5,6.982000000000002,7985,90,0,0.0,614.8827229514235,False,-0.7529217161827152,0,0.8300000000000001,46680,0,10,0.5,394.5894656670228,False,0.11052058023390302,0,0.2,41092,130,390,1.0,18173.765718446542,False,0.18873502461914324,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.5060000000000001,52328,47,194,1.0,10972.570488635005,False,-0.04735227319540107,0.425,271284,0.0,0.0,23,0,0,14,3,3.0,25,39,32,215.0,95.0,15,16,32,1489,1.7272939590038732,125.28505509992829
64,32,0,0,0,10.0,20,10.0,6.83212041761422,6,6.833333333333333,18.393999051064007,41,8.512195121951219,39.286642341504496,1,20.0,46.99999999999999,0,,1,2.4330000000000007,9885,671,0,0.0,6710.0,False,-0.3622350674373796,5,3.391000000000001,10597,629,0,0.0,6290.0,False,-0.3380539499036609,0,0.2,41905,0,183,0.6,3366.101826344713,False,0.29873222433622426,36,7.337000000000002,6761,90,0,0.0,614.8908375852798,False,-0.7893914123475169,0,0.8300000000000003,46364,30,19,1.0,1298.2661760205056,False,0.11373858353099248,0,0.2,41079,121,400,1.0,17940.330821780546,False,0.18566202527457296,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,52308,38,204,1.0,11080.892408977168,False,-0.046789378386359944,0.45,269587,0.0,0.0,14,0,0,13,5,5.0,24,37,25,211.0,78.0,15,17,25,410,1.557517671957612,126.8425727718859
65,25,0,0,0,10.0,20,10.0,6.7547531818231885,8,6.0,16.62486251852711,39,9.487179487179487,38.55636635231711,4,20.0,46.99999999999999,11,47.0,3,2.4620000000000006,9721,682,0,0.0,6820.0,False,-0.36748554913294795,5,3.436000000000001,10457,638,0,0.0,6380.0,False,-0.3426300578034682,0,0.2,41857,0,191,0.8,3175.348741038678,False,0.294460233910951,39,7.691000000000002,5398,90,0,0.0,607.927786364087,False,-0.8301065522560621,0,0.8300000000000001,46338,48,25,1.0,1761.9025596972292,False,0.11861440537876948,0,0.2,40815,122,410,1.0,17836.343431710324,False,0.1781761517069829,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,52745,32,203,1.0,10774.803723274146,False,-0.04211043597355204,0.475,268019,0.0,0.0,16,0,0,10,6,6.0,11,21,23,168.0,66.0,13,12,23,797,1.30290143401362,128.14547420589952
66,23,0,0,0,10.0,20,10.0,8.706099144217639,31,13.580645161290322,15.622793128091809,21,7.190476190476191,40.46236355537054,19,50.0,46.99999999999999,0,,1,2.4690000000000007,9633,689,0,0.0,6890.0,False,-0.37003853564547207,30,3.731000000000001,10077,651,0,0.0,6510.0,False,-0.3578034682080925,0,0.2,41941,0,192,0.6,2999.5762805936274,False,0.29434444134130305,16,7.812000000000002,4423,115,0,0.0,1001.2014015850284,False,-0.8532983522795866,0,0.8300000000000001,46418,38,31,1.0,1847.9994090839755,False,0.1215294159135314,0,0.2,41534,133,405,1.0,18465.08872596128,False,0.20265669390174926,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,51795,41,213,1.0,11669.95690577019,False,-0.05038922928939668,0.45,266509,0.0,0.0,16,0,0,11,7,7.0,10,21,28,122.0,79.0,10,13,28,1280,1.5225568899768405,129.66803109587636
67,28,0,0,0,10.000000000000002,20,10.0,8.728365330872771,8,9.0,15.935507538186371,10,21.5,39.995817718708324,24,38.0,46.99999999999999,0,,3,2.4980000000000007,9453,704,0,0.0,7040.000000000001,False,-0.3750963391136802,5,3.7510000000000012,9977,656,0,0.0,6560.000000000001,False,-0.3614161849710983,0,0.2,42086,0,192,0.5,3059.6174473317833,False,0.29955928501477536,5,7.846000000000003,4258,118,0,0.0,1029.947109042987,False,-0.8577863788057478,0,0.8300000000000001,47140,33,17,1.0,1205.8006499781918,False,0.13102672995804737,0,0.2,41509,128,415,1.0,18638.00931815181,False,0.2041126849965863,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.5060000000000001,50883,55,223,1.0,12680.769974528956,False,-0.05708896343157661,0.4375,265994,0.0,0.0,12,0,0,23,4,4.0,7,30,32,249.0,63.0,17,11,32,1302,1.6090467849862762,131.27707788086263
68,32,0,0,0,10.0,20,10.0,8.338699794138943,6,2.1666666666666665,15.539278047591703,26,12.961538461538462,38.910762544849106,37,35.567567567567565,46.99999999999999,0,,6,2.555000000000001,9228,716,0,0.0,7160.0,False,-0.3830443159922929,0,3.746000000000001,9897,664,0,0.0,6640.0,False,-0.36334296724470133,0,0.2,42073,0,198,0.6,3076.777053423157,False,0.29942758258481544,26,8.101000000000003,3669,118,0,0.0,983.9665757083953,False,-0.8760209973227401,20,1.0300000000000002,47411,23,10,1.0,746.5110205431001,False,0.13200643206366788,0,0.2,41172,144,425,1.0,18774.730120414075,False,0.1977486274094343,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,49567,82,233,1.0,14141.682528677626,False,-0.0667373901868769,0.45,263705,0.0,0.0,11,0,0,24,7,6.46875,7,31,30,275.0,73.0,20,12,30,200,2.077048023988027,133.35412590485066
69,30,0,0,0,10.0,20,10.0,8.11244149873872,14,6.642857142857143,16.216362394092954,5,40.0,38.910762544849106,0,,46.99999999999999,0,,4,2.589000000000001,9060,726,0,0.0,7260.0,False,-0.38872832369942195,10,3.846000000000001,9672,674,0,0.0,6740.0,False,-0.3717726396917148,0,0.2,42180,4,203,1.0,3324.371331995824,False,0.306304322328762,0,8.075000000000001,3669,118,0,0.0,957.2680968511689,False,-0.8764187459500153,0,1.0100000000000002,47211,18,20,1.0,1070.1097739906552,False,0.1311014613615874,0,0.2,41172,134,435,1.0,19099.174267817816,False,0.20159165957331815,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,49567,72,243,1.0,14222.574903229133,False,-0.06607092915214594,0.5,263219,0.0,0.0,13,0,0,8,3,3.0,7,15,36,231.0,99.0,15,15,36,400,1.9178849370218813,135.27201084187254
70,36,0,0,0,10.0,20,10.0,8.157069768181985,5,9.0,17.241289966585306,14,29.142857142857142,38.878443445216234,5,38.0,46.99999999999999,0,,0,2.585000000000001,8960,736,0,0.0,7360.0,False,-0.3911368015414258,5,3.8860000000000006,9522,684,0,0.0,6840.0,False,-0.37658959537572256,0,0.2,42515,0,202,0.9,3482.740573250232,False,0.31864520250953815,4,8.115000000000002,3573,118,0,0.0,962.5342326454743,False,-0.8792006699147031,0,1.0100000000000002,46993,17,30,1.0,1459.4552327884371,False,0.1305488395810247,0,0.2,41172,129,440,1.0,19330.64152158465,False,0.20433338294305706,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,49377,67,253,1.0,14495.855710829486,False,-0.06695017375074569,0.4875,262800,0.0,0.0,16,0,0,8,2,2.0,9,17,34,230.0,144.0,17,19,34,770,2.040958343015518,137.31296918488806
71,34,0,0,0,10.0,20,10.0,7.744391516742808,12,4.666666666666667,17.54468161954253,40,18.75,39.23604289354545,7,45.714285714285715,46.99999999999999,5,47.0,7,2.6550000000000007,8726,746,0,0.0,7460.0,False,-0.4,5,3.931000000000001,9372,694,0,0.0,6940.0,False,-0.38140655105973026,0,0.2,42839,2,202,1.0,3559.514470181077,False,0.3294427398572951,30,8.411000000000001,2848,118,0,0.0,913.8381989756514,False,-0.9015279453105349,0,1.0100000000000002,46783,17,40,1.0,1867.701303274041,False,0.13040961460335967,0,0.2,40952,149,443,1.0,19995.72456315247,False,0.2069994854917141,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.5060000000000001,49292,64,258,1.0,14637.106745186908,False,-0.0671870324842893,0.5,261500,0.0,0.0,19,0,0,11,5,5.0,4,15,40,211.0,133.0,15,19,40,1135,1.9534075200208463,139.2663767049089
72,40,0,0,0,10.0,20,10.0,7.603920993783599,8,6.0,17.368565758503923,15,15.266666666666667,39.984026362131196,5,58.0,46.99999999999999,0,,3,2.678000000000001,8592,754,0,0.0,7540.0,False,-0.40452793834296724,5,3.9760000000000013,9202,706,0,0.0,7060.0,False,-0.38670520231213873,0,0.2,42981,0,207,1.0,3595.293112010312,False,0.33420673845435783,10,8.481000000000002,2534,118,0,0.0,897.2626772664647,False,-0.9111307032169348,0,1.0100000000000002,46593,12,50,1.0,2207.624107208607,False,0.12993490129831106,0,0.2,41203,149,448,1.0,20500.76010825186,False,0.21892779432687212,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,49002,59,268,1.0,14955.057555365738,False,-0.06934601935007136,0.5,260795,0.0,0.0,12,0,0,9,6,6.0,9,18,42,274.0,172.0,18,22,42,680,1.9258657909813337,141.19224249589024
73,42,0,0,0,10.0,20,10.0,7.624897296208959,5,8.0,16.698615442212347,10,5.0,39.89987705279465,5,38.0,46.99999999999999,7,47.0,0,2.6750000000000007,8522,761,0,0.0,7610.0,False,-0.4062138728323699,5,4.021000000000001,9017,719,0,0.0,7190.0,False,-0.392485549132948,0,0.2,42941,0,212,0.5,3540.1064737490174,False,0.3321927548082507,10,8.571000000000002,2239,118,0,0.0,899.7378809526572,False,-0.9198835307646646,0,1.0100000000000002,46738,7,55,1.0,2311.3835459991924,False,0.1345989712167061,0,0.2,41198,144,458,1.0,20678.74431385853,False,0.2209175627056114,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,49141,54,271,1.0,14891.59336085091,False,-0.06757848865631667,0.4375,260484,0.0,0.0,14,0,0,14,3,3.0,8,22,33,259.0,136.0,22,20,33,719,1.962152521009557,143.1543950168998
74,33,0,0,0,10.0,20,10.0,7.485076017342801,8,6.0,15.994717473979492,8,1.375,41.286640687481714,10,56.0,46.99999999999999,0,,3,2.705000000000001,8338,774,0,0.0,7740.0,False,-0.4119460500963391,5,4.066000000000001,8897,726,0,0.0,7260.0,False,-0.39657996146435454,0,0.2,42893,0,220,0.8,3518.8378442754884,False,0.3304457100928951,8,8.641000000000002,1982,118,0,0.0,883.2389700464505,False,-0.9277867980149209,0,1.0100000000000002,46732,0,65,1.0,2683.6316446863116,False,0.13886610021660079,0,0.2,41753,139,458,1.0,21132.547163749776,False,0.23944076522967145,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,48581,54,281,1.0,15436.47859712401,False,-0.0723167792881294,0.475,259864,0.0,0.0,14,0,0,13,4,4.0,4,17,26,254.0,92.0,17,16,26,760,1.7643013769993559,144.91869639389915
75,26,0,0,0,10.0,20,10.0,7.300936574287126,8,5.375,15.623918493736072,5,4.0,39.19682663070578,12,21.0,47.0,7,47.0,3,2.7320000000000007,8184,784,0,0.0,7840.0,False,-0.4169556840077071,5,4.111000000000001,8742,736,0,0.0,7360.0,False,-0.40163776493256265,0,0.2,42850,0,228,0.8,3562.2534165718243,False,0.32981129575966606,5,8.683000000000002,1847,118,0,0.0,861.5105157658809,False,-0.9321329104974989,0,1.0100000000000002,46984,0,53,0.0,2077.4318114274065,False,0.13765554595171287,0,0.2,41733,134,468,1.0,20437.719941330935,False,0.23073675662525975,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.5060000000000001,48658,56,284,1.0,15543.022291319523,False,-0.0701701959916333,0.35,259686,0.0,0.0,18,0,0,9,3,3.0,5,14,33,178.0,82.0,14,12,33,781,1.55801799998153,146.47671439388068
76,33,0,0,0,10.0,20,10.0,7.42264332769548,7,8.857142857142858,16.450612029466967,17,23.529411764705884,41.550364978290894,15,58.0,47.0,0,,1,2.739000000000001,8096,791,0,0.0,7910.0,False,-0.4195086705202312,6,4.166000000000001,8555,749,0,0.0,7490.0,False,-0.407514450867052,0,0.2,43134,0,224,0.6,3684.9370946006006,False,0.3401009638072909,7,8.748000000000001,1684,119,0,0.0,883.2945559957622,False,-0.9366650593529027,0,1.0100000000000002,47364,0,48,0.5,1994.4175189579628,False,0.14567442337437186,0,0.2,41823,136,473,1.0,21890.605870739102,False,0.250078246360503,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,47788,61,294,1.0,16352.572263675745,False,-0.07783604449252124,0.3875,259132,0.0,0.0,15,0,0,14,4,4.0,3,17,32,249.0,123.0,17,16,32,1400,1.8234888539882377,148.30020324786892
77,32,0,0,0,10.0,20,10.0,7.531985701884842,6,9.0,15.31945451067497,36,10.722222222222221,39.326502414630085,21,27.904761904761905,47.0,7,47.0,1,2.7480000000000007,7981,802,0,0.0,8020.0,False,-0.4223988439306358,5,4.210000000000001,8410,758,0,0.0,7580.0,False,-0.4123314065510597,0,0.2,43294,0,224,0.5,3431.557810391193,False,0.34109346597925033,31,9.051000000000002,523,120,0,0.0,903.838284226181,False,-0.9709516970945388,0,1.0100000000000002,47735,0,35,0.8,1376.427584512053,False,0.14714331925177743,0,0.2,41652,154,483,1.0,21353.896660910275,False,0.23966995950097458,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,47531,72,297,1.0,16790.508173853366,False,-0.07846272596021155,0.4125,257814,0.0,0.0,19,0,0,16,5,5.0,4,20,34,284.0,97.0,20,12,34,1315,2.873609945992939,151.17381319386186
78,34,0,0,0,10.0,20,10.0,7.488123299855471,7,7.0,16.533108454470945,11,34.63636363636363,40.09832431061649,5,58.0,47.0,0,,2,2.7670000000000012,7856,811,0,0.0,8110.0,False,-0.426252408477842,5,4.255000000000001,8250,769,0,0.0,7690.0,False,-0.4173892100192678,0,0.2,43625,0,221,0.7,3653.8169684380787,False,0.3542669830230333,1,9.030000000000001,493,120,0,0.0,898.5747959826565,False,-0.9719239795604753,0,1.0100000000000002,48025,0,30,0.0,1202.9497293184947,False,0.15195856307825378,0,0.2,41271,155,493,1.0,22331.105695576927,False,0.24221910470455002,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,47241,67,307,1.0,17115.587728811304,False,-0.08056298008822739,0.3375,257449,0.0,0.0,15,0,0,12,4,4.0,4,16,35,224.0,83.0,16,18,35,870,2.1650552499922924,153.33886844385415
79,35,0,0,0,10.0,20,10.0,7.266530367379989,11,5.7272727272727275,17.216705803249955,29,20.93103448275862,40.09832431061649,0,,47.0,0,,6,2.8250000000000006,7641,822,0,0.0,8220.0,False,-0.43395953757225436,5,4.300000000000001,8110,778,0,0.0,7780.0,False,-0.42196531791907516,0,0.2,43942,1,221,1.0,3812.15851288562,False,0.3660711297432457,19,9.219000000000001,9,120,0,0.0,871.9836440855987,False,-0.986741200701901,0,1.0100000000000002,47800,0,40,1.0,1603.9329724246595,False,0.15137796091661926,0,0.2,40889,164,503,1.0,22992.996879973085,False,0.24100962854132812,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.5060000000000001,47241,57,317,1.0,17184.60448570514,False,-0.07999436061737786,0.5,256320,0.0,0.0,15,0,0,10,6,6.0,5,15,34,184.0,96.0,15,20,34,580,1.4105075260158628,154.74937596987002
80,34,0,0,0,10.0,20,10.0,7.370121693124525,5,9.0,18.155666162933628,15,28.666666666666668,40.67183043106255,44,42.09090909090909,46.99999999999999,11,47.0,0,2.8190000000000004,7531,833,0,0.0,8330.0,False,-0.4366088631984586,5,4.345000000000001,7970,787,0,0.0,7870.0,False,-0.4265414258188825,0,0.2,44277,0,217,0.6,3939.7795573565973,False,0.3779539294046332,5,9.250000000000002,-96,120,0,0.0,884.414603174943,False,-0.9896845449738553,0,1.0100000000000002,48712,0,16,0.5,650.7492868970008,False,0.16169275664380983,0,0.2,41399,164,498,1.0,23232.100805390266,False,0.25592368053385606,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,45906,91,316,1.0,18553.13656922669,False,-0.09071697395509257,0.3875,256387,0.0,0.0,27,0,0,12,2,2.0,3,15,35,246.0,114.0,15,19,35,2949,1.1728503900230862,155.9222263598931
81,35,0,0,0,10.0,20,10.0,7.282927820007322,2,4.0,18.39319146572857,15,21.0,40.67183043106255,0,,46.99999999999999,10,47.0,2,2.839000000000001,7411,842,0,0.0,8420.0,False,-0.4402215799614644,0,4.340000000000001,7860,798,0,0.0,7980.0,False,-0.4291907514450867,0,0.2,44269,0,219,0.2,4028.108930994557,False,0.3790314780256622,15,9.395000000000001,-292,120,0,0.0,873.9513384008787,False,-0.9956803626363019,0,1.0100000000000002,48712,0,16,0.0,650.7492868970008,False,0.16169275664380983,0,0.2,41084,169,508,1.0,23769.739216687907,False,0.25482966001004353,0,0.2,60688,0,0,0.0,0.0,False,0.0,0,0.506,46376,81,316,1.0,18146.418264916065,False,-0.0863233401585481,0.275,256108,0.0,0.0,17,0,0,9,3,3.0,8,17,36,246.0,94.0,17,18,36,670,1.1123889249865897,157.0346152848797
