index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,12,4,0,1,10.000000000000002,20,10.0,20.85929973462292,3,7.0,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,8,33.0,0,0.30800000000000005,50394,3,35,1.0,760.0754907118022,False,0.15835187519348204,1,2.4150000000000005,32609,541,0,0.0,5410.000000000001,False,-0.1943512878424931,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,54718,195,70,1.0,5808.716834252784,False,-0.02623813405785562,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,260,48,1.0,4036.9298863647223,False,0.11560652416845771,8,4.663000000000002,64294,2342,0,0.0,22095.23766871607,False,-0.18150529789179645,0.375,362440,0.0,0.2,9,0,0,2,7,201.61875,18,20,14,82.0,48.0,6,6,14,218,2.740145120769739,139.38103986158967
53,14,1,0,0,10.000000000000002,20,10.0,21.224652347531705,12,25.0,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,9,33.0,0,0.30800000000000005,50594,3,33,1.0,730.4135274685462,False,0.16257629557032988,0,2.4140000000000006,32509,551,0,0.0,5510.000000000001,False,-0.1954919809276116,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.973,54418,197,80,1.0,6171.146096465249,False,-0.02824549136911491,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,250,58,1.0,4272.586429196848,False,0.11688658447781533,9,4.745000000000002,64200,2342,0,0.0,22095.23766871607,False,-0.18252649312477018,0.375,362146,0.0,0.2,8,0,0,9,7,7.0,13,22,16,110.0,48.0,8,6,16,500,1.259938806295395,140.64097866788507
54,16,0,0,0,10.000000000000002,20,10.0,21.66836748777441,13,25.846153846153847,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,7,33.0,0,0.30800000000000005,50860,0,30,1.0,650.0510246332324,False,0.1677280932702898,0,2.4140000000000006,32379,564,0,0.0,5640.000000000001,False,-0.19697488193826568,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,54082,200,90,1.0,6572.299279556573,False,-0.03053401538186244,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,240,68,1.0,4508.242972028975,False,0.11816664478717295,7,4.806000000000002,64128,2342,0,0.0,22095.23766871607,False,-0.18330868521811178,0.375,361874,0.0,0.2,9,0,0,13,6,6.0,11,24,10,105.0,48.0,10,6,10,536,1.362099695019424,142.0030783629045
55,10,1,0,0,10.000000000000002,20,10.0,21.500141861334082,1,1.0,24.873619800018787,0,,9.43434571678739,0,,33.0,13,33.0,0,0.30800000000000005,50740,2,40,1.0,880.0056744533633,False,0.1676135066554122,1,2.424000000000001,32279,572,0,0.0,5720.000000000001,False,-0.1983437136404079,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,54081,191,100,1.0,6593.8890755166885,False,-0.030368491123644325,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,230,78,1.0,4743.899514861099,False,0.11944670509653073,13,4.929000000000001,63948,2342,0,0.0,22095.23766871607,False,-0.18526416545146576,0.375,361473,0.0,0.2,7,0,0,7,7,7.0,11,18,9,27.0,15.0,4,6,9,200,1.1177772618830204,143.1208556247875
56,9,0,0,0,10.000000000000002,20,10.0,21.500141861334082,0,,24.873619800018787,0,,9.43434571678739,0,,33.0,10,33.0,0,0.30800000000000005,50640,2,50,1.0,1095.007093066704,False,0.16778462680020417,0,2.423000000000001,32179,582,0,0.0,5820.000000000001,False,-0.19948440672552642,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,54081,181,110,1.0,6627.623854903535,False,-0.030083448627769047,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,220,88,1.0,4979.556057693226,False,0.12072676540588835,10,5.016000000000002,63829,2342,0,0.0,22095.23766871607,False,-0.18655695516129422,0.375,361154,0.0,0.2,8,0,0,7,6,6.0,13,20,12,33.0,9.0,6,3,12,200,0.9958100439980626,144.11666566878557
57,12,0,0,0,10.000000000000002,20,10.0,21.767453956550774,11,24.454545454545453,24.873619800018787,0,,9.43434571678739,0,,33.0,14,33.0,0,0.30800000000000005,50789,4,49,1.0,1106.605243870988,False,0.1713161914980835,0,2.423000000000001,32099,590,0,0.0,5900.000000000001,False,-0.20039696119362124,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.973,53812,182,120,1.0,6946.510996094496,False,-0.03193484582936631,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,210,98,1.0,5215.212600525352,False,0.12200682571524597,14,5.146000000000002,63628,2342,0,0.0,22095.23766871607,False,-0.18874057475520614,0.375,360753,0.0,0.2,9,0,0,6,4,4.0,13,19,9,54.0,36.0,5,7,9,469,1.1263853935524821,145.24305106233805
58,9,0,0,0,10.000000000000002,20,10.0,21.881459247570753,4,25.0,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,8,33.0,0,0.30800000000000005,50799,3,55,1.0,1233.4802586163914,False,0.17299158463505107,0,2.423000000000001,31989,601,0,0.0,6010.000000000001,False,-0.2016517235872516,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,53712,176,130,1.0,7084.707401574895,False,-0.03245705617596202,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,200,108,1.0,5450.869143357479,False,0.12328688602460358,8,5.2120000000000015,63546,2342,0,0.0,22095.23766871607,False,-0.18963140463928962,0.375,360471,0.0,0.2,9,0,0,4,3,3.0,14,18,12,42.0,29.0,4,5,12,300,1.1565400026738644,146.39959106501192
59,12,0,0,0,10.000000000000002,20,10.0,22.18483087615108,11,25.0,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,6,33.0,0,0.30800000000000005,51014,0,53,0.9,1175.7960364360072,False,0.17723856496744467,0,2.4230000000000005,31849,615,0,0.0,6150.000000000001,False,-0.20324869390641753,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,53437,177,140,1.0,7409.021837081371,False,-0.03436398954726348,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,190,118,1.0,5686.525686189605,False,0.1245669463339612,6,5.264000000000001,63494,2342,0,0.0,22095.23766871607,False,-0.19019632115114746,0.3625,360219,0.0,0.2,7,0,0,7,2,2.0,14,21,12,114.0,42.0,8,4,12,475,1.2993357069790363,147.69892677199095
60,12,0,0,0,10.000000000000002,20,10.0,22.751936053937698,19,25.789473684210527,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,13,33.0,0,0.30800000000000005,51444,0,40,0.6,910.0774421575079,False,0.18401749186865493,0,2.4230000000000005,31709,629,0,0.0,6290.000000000001,False,-0.20484566422558345,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,52947,186,150,1.0,7962.90307603523,False,-0.037964486049554436,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,180,128,1.0,5922.1822290217315,False,0.125847006643319,13,5.388000000000002,63309,2342,0,0.0,22095.23766871607,False,-0.19220612027987236,0.325,359834,0.0,0.2,10,0,0,11,5,5.0,11,22,6,93.0,42.0,8,4,6,690,1.210001666098833,148.9089284380898
61,6,0,0,0,10.000000000000002,20,10.0,22.427467161359456,17,20.352941176470587,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,9,33.0,0,0.30800000000000005,51632,5,37,1.0,879.8162849702999,False,0.1879613109411892,4,2.4630000000000005,31583,634,0,0.0,6340.000000000001,False,-0.20714986425752288,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.973,52601,193,160,1.0,8308.28033014538,False,-0.040893279846680335,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,170,138,1.0,6157.838771853858,False,0.12712706695267662,9,5.465000000000002,63210,2342,0,0.0,22095.23766871607,False,-0.19328163440821705,0.375,359451,0.0,0.2,7,0,0,7,4,4.0,11,18,11,27.0,21.0,4,2,11,538,1.1071860631927848,150.01611450128257
62,11,0,0,0,10.000000000000002,20,10.0,22.239708119930768,1,1.0,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,9,33.0,0,0.30800000000000005,51562,2,47,1.0,1065.266281636746,False,0.1884797559103501,1,2.4690000000000007,31433,647,0,0.0,6470.000000000001,False,-0.20908904250222435,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,52600,184,170,1.0,8320.621660070456,False,-0.04080590063311829,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,160,148,1.0,6393.495314685983,False,0.12840712726203424,9,5.546000000000001,63108,2342,0,0.0,22095.23766871607,False,-0.1943897398737843,0.375,359128,0.0,0.2,8,0,0,6,4,4.0,14,20,11,87.0,12.0,7,4,11,200,1.2076122853904963,151.22372678667307
63,11,0,0,0,10.0,20,10.0,22.236658562456537,14,22.214285714285715,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,11,33.0,0,0.30800000000000005,51776,1,44,1.0,988.4129767480877,False,0.19248526198010735,1,2.4780000000000006,31309,658,0,0.0,6580.0,False,-0.2106631989596879,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,52289,188,180,1.0,8657.74337374521,False,-0.043212983745287634,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,150,158,1.0,6629.151857518109,False,0.12968718757139186,11,5.647000000000002,62972,2342,0,0.0,22095.23766871607,False,-0.19586721382787398,0.375,358771,0.0,0.2,9,0,0,9,5,5.0,12,21,11,65.0,12.0,7,4,11,504,1.2135760765522718,152.43730286322534
64,11,0,0,0,10.0,20,10.0,21.610525092146105,16,17.5,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,12,33.0,0,0.30800000000000005,51941,2,43,1.0,949.2525789622825,False,0.1958028492113509,5,2.5270000000000006,31119,667,0,0.0,6670.0,False,-0.2139712089065316,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,52009,194,190,1.0,8918.429629879913,False,-0.04574203946024574,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,140,168,1.0,6864.808400350235,False,0.13096724788074962,12,5.756,62821,2342,0,0.0,22095.23766871607,False,-0.19750764446807648,0.375,358315,0.0,0.2,8,0,0,7,5,5.0,13,20,11,59.0,18.0,5,6,11,475,1.1283790962770581,153.5656819595024
65,11,0,0,0,10.0,20,10.0,21.610525092146105,0,,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,11,33.0,0,0.30800000000000005,51801,6,53,1.0,1205.3578298837435,False,0.19553028346090545,0,2.5220000000000007,31059,673,0,0.0,6730.0,False,-0.21465562475760272,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.973,52009,184,200,1.0,8951.06057695864,False,-0.04546632381108035,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,130,178,1.0,7100.464943182362,False,0.13224730819010724,11,5.854000000000002,62680,2342,0,0.0,22095.23766871607,False,-0.1990394373175371,0.375,357974,0.0,0.2,6,0,0,7,4,4.0,13,20,12,61.0,15.0,6,5,12,200,1.1998789571225643,154.76556091662496
66,12,0,0,0,10.0,20,10.0,21.78288877406998,22,22.636363636363637,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,11,33.0,0,0.30800000000000005,52209,5,41,1.0,943.0984397368692,False,0.2018467643069933,0,2.5220000000000007,30949,684,0,0.0,6840.0,False,-0.2159103871512331,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,51511,196,210,1.0,9492.906357721662,False,-0.049303706314138926,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,120,188,1.0,7336.121486014488,False,0.13352736849946487,11,5.953000000000001,62543,2342,0,0.0,22095.23766871607,False,-0.20052777505070093,0.375,357637,0.0,0.2,8,0,0,11,4,4.0,12,23,8,68.0,9.0,9,3,8,698,1.2521704407408834,156.01773135736585
67,8,0,0,0,10.000000000000002,20,10.0,21.743878980267155,25,21.56,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,12,33.0,0,0.30800000000000005,52638,3,31,1.0,704.0602483882818,False,0.20890721885780442,5,2.572000000000001,30754,696,0,0.0,6960.000000000001,False,-0.21899025848105308,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,50972,211,220,1.0,10060.154820840504,False,-0.05361930865365019,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,110,198,1.0,7571.778028846615,False,0.1348074288088225,12,6.062,62393,2342,0,0.0,22095.23766871607,False,-0.20215734191182927,0.375,357182,0.0,0.2,8,0,0,8,5,5.0,10,18,10,72.0,6.0,6,2,10,709,1.1481522200629115,157.16588357742876
68,10,0,0,0,10.0,20,10.0,22.000528451072157,11,25.0,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,11,33.0,0,0.30800000000000005,52823,2,30,1.0,680.0158535321647,False,0.21285351052326065,0,2.567,30644,707,0,0.0,7070.0,False,-0.22024502087468345,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,50697,212,230,1.0,10385.044585631618,False,-0.0555213807720184,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,100,208,1.0,7807.434571678741,False,0.13608748911818028,11,6.160000000000001,62256,2342,0,0.0,22095.23766871607,False,-0.2036456796449931,0.375,356845,0.0,0.2,8,0,0,8,4,4.0,13,21,7,62.0,12.0,6,4,7,475,1.1266759261488914,158.29255950357765
69,7,0,0,0,10.0,20,10.0,20.43388700637202,11,2.5454545454545454,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,11,33.0,0,0.30800000000000005,52743,0,40,1.0,817.3554802548808,False,0.21259502521222454,11,2.6770000000000005,30293,719,0,0.0,7190.0,False,-0.22688385463007324,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.973,50669,213,240,1.0,10322.08668436175,False,-0.05652651724240173,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,90,218,1.0,8043.091114510867,False,0.13736754942753787,11,6.259000000000001,62117,2342,0,0.0,22095.23766871607,False,-0.20515574493630534,0.375,356247,0.0,0.2,7,0,0,7,8,8.0,10,17,10,27.0,24.0,4,3,10,200,0.9860863741487265,159.27864587772638
70,10,0,0,0,10.0,20,10.0,20.80888091879385,11,25.0,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,13,33.0,0,0.30800000000000005,52958,0,35,0.6,728.3108321577847,False,0.21648427933472258,0,2.666000000000001,30153,733,0,0.0,7330.0,False,-0.22848082494923916,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,50394,214,250,1.0,10671.50546662658,False,-0.058221331080468286,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,80,228,1.0,8278.747657342992,False,0.1386476097368955,13,6.378000000000001,61930,2342,0,0.0,22095.23766871607,False,-0.20718727162317865,0.325,355860,0.0,0.2,8,0,0,7,5,5.0,13,20,8,70.0,12.0,6,4,8,475,1.285132497549057,160.56377837527543
71,8,0,0,0,10.0,20,10.0,20.80888091879385,0,,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,8,33.0,0,0.30800000000000005,52838,2,45,1.0,956.3996413457232,False,0.21634840920477405,0,2.666000000000001,30073,741,0,0.0,7410.0,False,-0.22939337941733398,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,50394,204,260,1.0,10712.15285543883,False,-0.05787788039341922,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,70,238,1.0,8514.404200175119,False,0.13992767004625312,8,6.445000000000001,61850,2342,0,0.0,22095.23766871607,False,-0.20805637394911375,0.375,355580,0.0,0.2,7,0,0,5,3,3.0,13,18,8,42.0,42.0,4,4,8,200,1.0984473517164588,161.6622257269919
72,8,0,0,0,10.0,20,10.0,20.80888091879385,0,,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,8,33.0,0,0.30800000000000005,52768,0,54,0.9,1123.679569614868,False,0.21665958946016542,0,2.666000000000001,29943,754,0,0.0,7540.0,False,-0.23087628042798805,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,50394,194,270,1.0,10752.800244251079,False,-0.05753442970637029,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,60,248,1.0,8750.060743007245,False,0.1412077303556109,8,6.517,61767,2342,0,0.0,22095.23766871607,False,-0.20895806761227143,0.3625,355297,0.0,0.2,7,0,0,7,3,3.0,12,19,9,45.0,39.0,5,3,9,200,1.066608365625143,162.72883409261703
73,9,0,0,0,10.0,20,10.0,20.80888091879385,0,,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,9,33.0,0,0.30800000000000005,52678,0,63,0.9,1310.9594978840125,False,0.21674263109853328,0,2.666000000000001,29833,765,0,0.0,7650.0,False,-0.23213104282161842,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.973,50394,184,280,1.0,10793.44763306333,False,-0.05719097901932122,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,50,258,1.0,8985.717285839371,False,0.14248779066496853,9,6.599000000000002,61677,2342,0,0.0,22095.23766871607,False,-0.2099358077289484,0.3625,355007,0.0,0.2,7,0,0,6,3,3.0,12,18,13,60.0,57.0,5,4,13,200,1.154677890241146,163.88351198285818
74,13,0,0,0,10.0,20,10.0,20.791605713917154,14,20.642857142857142,24.873619800018787,0,,9.43434571678739,0,,33.00000000000001,8,33.0,0,0.30800000000000005,52894,0,59,0.7,1226.704737121112,False,0.2207093369963396,3,2.6960000000000006,29643,778,0,0.0,7780.0,False,-0.2349827755344147,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,50105,188,290,1.0,11122.171616221873,False,-0.05929724025161077,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,40,268,1.0,9221.373828671498,False,0.14376785097432615,8,6.670000000000002,61595,2342,0,0.0,22095.23766871607,False,-0.2108266376130319,0.3375,354662,0.0,0.2,9,0,0,9,4,4.0,12,21,10,87.0,81.0,6,7,10,486,1.2941320138052106,165.1776439966634
75,10,0,0,0,10.0,20,10.0,20.791605713917154,0,,24.873619800018787,0,,9.43434571678739,0,,33.0,13,33.0,0,0.30800000000000005,52774,2,69,1.0,1454.6207942602837,False,0.22057149629571646,0,2.693000000000001,29563,786,0,0.0,7860.0,False,-0.23589533000250953,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,50105,178,300,1.0,11162.99175708289,False,-0.058952329893680745,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,30,278,1.0,9457.030371503623,False,0.14504791128368377,13,6.792000000000002,61414,2342,0,0.0,22095.23766871607,False,-0.21279298162546004,0.375,354281,0.0,0.2,7,0,0,8,5,5.0,11,19,13,60.0,45.0,5,5,13,200,1.2258338378742337,166.40347783453763
76,13,0,0,0,10.0,20,10.0,21.296548736244635,13,26.0,24.873619800018787,0,,9.43434571678739,0,,33.0,5,33.0,0,0.30800000000000005,53012,2,66,1.0,1425.5722165921459,False,0.22566984026409495,0,2.6930000000000005,29463,796,0,0.0,7960.0,False,-0.23703602308762806,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,49767,181,310,1.0,11565.497459266102,False,-0.061263223833830996,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,20,288,1.0,9692.686914335747,False,0.14632797159304153,5,6.8290000000000015,61374,2342,0,0.0,22095.23766871607,False,-0.2132275327884276,0.375,354041,0.0,0.2,9,0,0,10,2,2.0,12,22,14,125.0,45.0,8,5,14,538,1.2988328887149692,167.7023107232526
77,14,0,0,0,10.0,20,10.0,21.97985255844561,23,25.565217391304348,24.873619800018787,0,,9.43434571678739,0,,33.0,10,33.0,0,0.30800000000000005,53470,5,53,1.0,1214.9321855976173,False,0.23371583265573445,0,2.6930000000000005,29393,803,0,0.0,8030.0,False,-0.237834508247211,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.973,49179,194,320,1.0,12223.64973234446,False,-0.06563878553152122,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,10,298,1.0,9928.343457167874,False,0.14760803190239916,10,6.924000000000001,61255,2342,0,0.0,22095.23766871607,False,-0.21452032249825606,0.375,353722,0.0,0.2,11,0,0,8,4,4.0,15,23,11,91.0,33.0,7,7,11,788,1.3445995831862092,169.0469103064388
78,11,0,0,0,10.0,20,10.0,21.45906918920348,16,17.25,24.873619800018787,0,,9.43434571678739,0,,33.0,20,33.0,0,0.30800000000000005,53590,9,53,1.0,1227.3306670277843,False,0.23659492468035248,6,2.7530000000000006,29223,809,0,0.0,8090.0,False,-0.24102844888554287,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,48903,200,330,1.0,12500.108371846894,False,-0.06796697615676467,0,13.331000000000001,-65700.22222222222,224,0,0.0,5571.690835204208,True,-1.8532729823094152,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,101002,0,298,1.0,9834.0,False,0.15068061575899794,10,7.014000000000001,61134,2342,0,0.0,22095.23766871607,False,-0.21583483976623288,0.375,353605,0.0,0.2,12,0,0,6,6,6.0,11,17,12,24.0,39.0,3,8,12,790,1.0140529945492744,170.06096330098808
