index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,11,0,0,0,10.0,9,10.0,33.999729831508375,34,33.5,3.337760716662465,12,1.8333333333333333,58.32788120201546,5,65.0,56.99999999999999,20,57.0,14,1.2850000000000001,29912,7,10,1.0,409.99729831508375,False,0.8072006390133537,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,10,3.1710000000000016,3867.0,338,0,0.0,11491.90868304983,False,-0.6379710638524869,2,3.370000000000001,4148,315,0,0.0,10709.914896925138,False,-0.6421136049236407,0,0.2,46767,3,201,1.0,11733.917403755097,False,0.5087415783373717,0,7.256,-33434,255,0,0.0,851.1289827489286,True,-1.9461800008205452,8,4.402000000000001,19832,483,0,0.0,28172.36662057347,False,-0.33560198017106935,12,4.838000000000001,27857,523,0,0.0,30505.481868654086,False,-0.15555540666535345,0.25,149442,0.0,0.1,8,0,0,3,12,11.823529411764707,3,6,14,83.0,35.0,6,5,14,993,0.5850819259649143,53.764042117865756
53,14,0,0,0,10.0,13,10.0,33.999729831508375,0,,3.3742093124106187,9,3.6666666666666665,60.00594204550507,7,72.28571428571429,56.99999999999999,20,57.0,0,1.2710000000000004,29782,10,20,1.0,779.9945966301675,False,0.8105008879877038,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,4,3.2010000000000014,3767.0,338,0,0.0,11491.90868304983,False,-0.6417371166525472,5,3.418000000000001,3993,315,0,0.0,10709.914896925138,False,-0.6479509867637341,0,0.2,47240,2,204,1.0,12247.960595907856,False,0.5296674969315465,0,7.256,-33434,255,0,0.0,860.4233746647078,True,-1.9460467899061986,13,4.524000000000002,19064,489,0,0.0,29342.90566025198,False,-0.33918135139123634,7,4.896000000000001,27678,524,0,0.0,31443.11363184466,False,-0.14987841930770537,0.25,148583,0.0,0.1,8,0,0,4,10,10.0,5,9,16,109.0,47.0,9,5,16,636,0.7134832909796387,54.477525408845395
54,16,0,0,0,10.000000000000002,12,10.0,33.81483739168463,15,32.0,3.2722775879734636,9,2.4444444444444446,60.21181418212785,1,71.0,56.99999999999999,20,57.0,0,1.2710000000000004,30142,12,15,1.0,627.2225608752694,False,0.827519428769135,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,6,3.257000000000002,3578.0,338,0,0.0,11429.415038389403,False,-0.650031728271958,3,3.443000000000001,3421,330,0,0.0,11158.896339255927,False,-0.661038369689754,0,0.2,47289,1,213,1.0,12828.388698381206,False,0.5393909977982746,0,7.256,-33434,255,0,0.0,834.4307849332332,True,-1.9464193260199902,9,4.601000000000003,18822,490,0,0.0,29503.788949242648,False,-0.3423459976372388,11,4.9990000000000006,27430,524,0,0.0,31550.990631434994,False,-0.15367974543657328,0.25,147741,0.0,0.1,7,0,0,1,11,11.0,9,10,19,135.0,45.0,10,6,19,671,0.7660173840122297,55.243542792857625
55,19,0,0,0,10.0,11,10.0,33.81483739168463,0,,3.222590280068166,12,2.9166666666666665,60.21181418212785,0,,56.99999999999999,20,57.0,0,1.2710000000000004,30032,13,25,1.0,975.3709347921157,False,0.8313642644702105,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,7,3.321000000000001,3356.0,338,0,0.0,11429.415038389403,False,-0.6583923654880918,5,3.4900000000000007,3276,330,0,0.0,11158.896339255927,False,-0.6664991462498414,0,0.2,47254,3,223,1.0,13436.902333454715,False,0.5471091889791708,0,7.256000000000003,-33434,255,0,0.0,821.7605214173823,True,-1.9466009212661617,12,4.7120000000000015,18545,490,0,0.0,29503.788949242648,False,-0.34777194423965596,8,5.068000000000001,27286,524,0,0.0,31550.990631434994,False,-0.15650045413963493,0.25,146808,0.0,0.1,4,0,0,6,11,11.0,10,16,14,216.0,24.0,16,3,14,110,0.7489070909796283,55.99244988383725
56,14,0,0,0,10.0,12,10.0,33.99397829446354,26,35.0,3.19420302302437,1,1.0,62.10802286908446,8,73.5,57.0,20,57.0,1,1.2810000000000004,30800,15,10,1.0,489.9397829446354,False,0.8628844819365328,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,1,3.3240000000000007,2415.0,364,0,0.0,12373.808099184727,False,-0.6760477516818302,0,3.4850000000000008,3276,330,0,0.0,11218.012837172968,False,-0.6653859669872902,0,0.2,47841,0,219,0.4,13601.657008329496,False,0.5662967523982327,0,7.256000000000003,-33434,255,0,0.0,814.5217708712144,True,-1.9467046699124115,10,4.800000000000002,17743,498,0,0.0,30929.79538880406,False,-0.34951523585430194,10,5.160000000000001,27098,524,0,0.0,32544.603983400255,False,-0.15045147026110892,0.175,146232,0.0,0.1,8,0,0,4,10,9.071428571428571,2,6,17,87.0,57.0,6,8,17,1128,0.5818591110291891,56.57430899486644
57,17,0,0,0,9.999999999999998,11,10.0,33.73166736479617,35,32.57142857142857,3.3239268714586694,15,3.933333333333333,61.95139522718104,2,58.0,56.99999999999999,20,57.0,25,1.5300000000000002,31161,16,10,1.0,497.3166736479617,False,0.8847679770071396,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,3.353000000000001,1188.0,399,0,0.0,13458.93527855367,False,-0.7018239882771501,12,3.605000000000001,2874,330,0,0.0,11131.450230382736,False,-0.6821554959819468,0,0.2,47898,5,227,1.0,14079.58635092739,False,0.5747805187027374,0,7.256000000000002,-33434,255,0,0.0,847.6013522219607,True,-1.9462305602215506,10,4.8900000000000015,17535,498,0,0.0,30851.79482313616,False,-0.35435354035047156,10,5.250000000000001,26768,526,0,0.0,32586.433889497224,False,-0.15650590694112537,0.25,144483,0.0,0.1,5,0,0,3,14,13.444444444444445,6,9,20,105.0,47.0,9,8,20,226,0.6169540630071424,57.191263057873584
58,20,0,0,0,9.999999999999998,17,10.0,33.73166736479617,0,,3.1270519594149007,9,1.4444444444444444,62.81439351951228,4,73.0,57.0,20,57.0,0,1.5050000000000001,30991,23,20,1.0,904.6333472959234,False,0.8867876791867964,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,6,3.4100000000000006,999.0,399,0,0.0,13458.93527855367,False,-0.708941828069264,3,3.623,2781,330,0,0.0,11131.450230382736,False,-0.6856579250860029,0,0.2,48177,4,233,1.0,14648.261897884022,False,0.5909284798756523,0,7.256,-33434,255,0,0.0,797.3982496507997,True,-1.9469500910157258,9,4.9700000000000015,17079,502,0,0.0,31532.825546795164,False,-0.35661568287795375,11,5.350000000000001,26529,526,0,0.0,33040.37099126346,False,-0.15674158203303118,0.25,143615,0.0,0.1,7,0,0,3,10,10.0,6,9,14,108.0,75.0,9,11,14,462,0.6339149989653379,57.82517805683892
59,14,0,0,0,9.999999999999998,8,10.0,33.30591875844455,22,30.0,3.1270519594149007,0,,62.72388129773139,3,61.333333333333336,57.0,20,57.0,2,1.5250000000000001,31527,21,10,1.0,543.0591875844455,False,0.908102585886122,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,3.4040000000000012,999.0,399,0,0.0,13289.061584619374,False,-0.712140594572753,0,3.620000000000001,2121,352,0,0.0,11723.683402972481,False,-0.6993619665767995,0,0.2,48361,0,234,0.4,14677.388223669144,False,0.596620252016126,0,7.256000000000002,-33434,255,0,0.0,797.3982496507997,True,-1.9469500910157258,10,5.061000000000002,16818,503,0,0.0,31550.112292758888,False,-0.36155890880924085,10,5.439000000000002,26210,528,0,0.0,33118.20932520217,False,-0.16222787677810255,0.175,143095,0.0,0.1,5,0,0,3,8,7.090909090909091,5,8,10,90.0,51.0,8,6,10,264,0.6036416959832422,58.428819752822164
60,10,0,0,0,9.999999999999996,5,10.0,33.33470582018401,3,35.0,3.1639396085897578,7,3.5714285714285716,62.72388129773139,0,,57.0,20,57.0,0,1.5230000000000004,31582,16,17,1.0,726.6899989431281,False,0.9169123912074145,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,6,3.4640000000000013,820.0,399,0,0.0,13300.547622253422,False,-0.7186655439638945,1,3.630000000000001,1989,355,0,0.0,11833.820566165325,False,-0.7022592444137136,0,0.2,48336,0,241,0.7,15116.455392753265,False,0.602196517123678,0,7.256,-33434,255,0,0.0,806.8046001903882,True,-1.946815275465941,10,5.151000000000002,16610,503,0,0.0,31550.112292758888,False,-0.36563326582477435,10,5.529000000000001,25996,528,0,0.0,33118.20932520217,False,-0.16641976332293026,0.2125,142392,0.0,0.1,3,0,0,3,11,11.0,2,5,11,68.0,45.0,5,5,11,155,0.5727314029936679,59.00155115581583
61,11,0,0,0,9.999999999999998,9,10.0,33.48705574706935,16,35.0,3.119680309553956,3,2.0,63.97304858510249,7,71.85714285714286,57.00000000000001,20,57.0,0,1.5230000000000001,32052,15,11,1.0,518.3576132177628,False,0.9388646148580186,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,3.4580000000000015,260.0,415,0,0.0,13897.12813503378,False,-0.7285216710911426,3,3.659000000000001,1899,355,0,0.0,11887.904790209619,False,-0.7046302717167623,0,0.2,48833,0,237,0.3,15161.61251466929,False,0.6170901294884666,0,7.256,-33434,255,0,0.0,795.5184789362588,True,-1.9469770326357816,8,5.221000000000002,15967,510,0,0.0,32626.254778402268,False,-0.36768863706487365,12,5.639000000000001,25729,528,0,0.0,33777.76965293411,False,-0.16519000947156662,0.1625,141799,0.0,0.1,6,0,0,5,9,9.0,4,9,12,118.0,15.0,9,2,12,1153,0.5735683279926889,59.57511948380852
62,12,0,0,0,10.0,7,10.0,33.69231092576745,14,36.0,3.068719537715938,9,2.6666666666666665,65.72926002813561,7,77.28571428571429,57.0,20,57.0,3,1.5530000000000004,32420,12,10,1.0,456.9231092576745,False,0.959103603638094,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,4,3.498000000000002,-661.0,429,0,0.0,14454.001387154236,False,-0.7527209470275631,5,3.7060000000000013,1759,355,0,0.0,11960.770378647445,False,-0.7085306673700251,0,0.2,49350,0,239,0.9,15709.29314672441,False,0.6397594041553116,0,7.256,-33434,255,0,0.0,782.5234821175642,True,-1.9471632820885518,8,5.293000000000003,15294,517,0,0.0,33982.027434546115,False,-0.36759292242516195,12,5.747000000000002,25449,528,0,0.0,34705.049294855606,False,-0.1615928258520342,0.2375,140670,0.0,0.1,7,0,0,4,10,9.6984126984127,5,9,14,117.0,43.0,9,3,14,611,0.6074288689997047,60.182548352808226
63,14,0,0,0,10.0,6,10.0,33.83279913883975,10,36.0,3.0772437327015996,5,3.2,65.98093606818036,1,78.0,57.00000000000001,20,57.0,0,1.5500000000000003,32720,8,10,1.0,418.32799138839755,False,0.9759474344851006,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,3.5240000000000005,-2451.0,439,0,0.0,14852.598821950653,False,-0.8126275972215822,2,3.721000000000001,1705,355,0,0.0,12010.643694288112,False,-0.7096252081819736,0,0.2,49412,0,243,0.5,16033.367464567826,False,0.6461813831417735,0,7.256000000000003,-33434,255,0,0.0,784.6971518389079,True,-1.947132128191267,6,5.3450000000000015,15135,518,0,0.0,34178.124883317425,False,-0.36878685154730145,14,5.875000000000001,25086,528,0,0.0,34837.934243999225,False,-0.16740187024740733,0.1875,138666,0.0,0.1,3,0,0,4,10,11.980555555555556,5,9,12,130.0,53.0,9,5,12,138,0.5542837060056627,60.73683205881389
64,12,0,0,0,9.999999999999998,7,10.0,33.95289011746887,16,35.0625,3.244039074716166,10,4.4,66.49433770768522,5,71.0,57.0,20,57.0,6,1.6100000000000003,33079,5,10,1.0,389.5289011746887,False,0.9966255295881996,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,1,3.531000000000001,-6394.0,446,0,0.0,15142.988992391116,False,-0.9556549355554718,9,3.8090000000000006,1116,364,0,0.0,12358.852002758667,False,-0.7252504047987296,0,0.2,49723,0,248,1.0,16490.595751505934,False,0.6616493113499101,0,7.256000000000003,-33434,255,0,0.0,827.2299640526223,True,-1.9465225310432177,10,5.439000000000001,14649,522,0,0.0,34710.044283411684,False,-0.373097057027172,10,5.961000000000001,24823,529,0,0.0,35175.50464736548,False,-0.16924737373052948,0.25,134055,0.0,0.1,8,0,0,3,12,23.66122448979592,5,8,6,109.0,37.0,8,4,6,741,0.346551803057082,61.08338386187097
65,6,0,0,0,9.999999999999998,14,10.0,34.056778975677005,12,35.333333333333336,3.0657731509284,11,1.9090909090909092,67.11511111936177,6,71.66666666666667,57.00000000000001,20,57.0,2,1.6240000000000003,33319,9,10,1.0,430.56778975677,False,1.012258259518655,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,3.560000000000001,-6998.0,446,0,0.0,15189.323423151944,False,-0.9775294049043056,8,3.880000000000001,433,376,0,0.0,12805.348894854555,False,-0.7425648910696615,0,0.2,50132,1,252,1.0,16916.073775230092,False,0.6794713319846083,0,7.256000000000002,-33434,255,0,0.0,781.772153486742,True,-1.947174050428729,10,5.529000000000002,14123,526,0,0.0,35302.54844878429,False,-0.37759741779020695,10,6.051000000000003,24495,531,0,0.0,35638.1240043811,False,-0.17114136839257704,0.25,132563,0.0,0.1,7,0,0,2,12,11.5,1,3,6,42.0,19.0,3,3,6,858,0.2317853050190024,61.31516916688997
66,6,0,0,0,9.999999999999998,0,,34.056778975677005,0,,3.0847484651871246,7,3.2857142857142856,67.75886497965783,4,75.0,57.0,20,57.0,0,1.622,33319,0,19,0.9,647.0788005378631,False,1.0187542394400797,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,2,3.5770000000000013,-7611.0,446,0,0.0,15189.323423151944,False,-1.000615308568675,5,3.9220000000000015,278,376,0,0.0,12805.348894854555,False,-0.7484022729097549,0,0.2,50409,0,256,0.8,17346.269434792404,False,0.6935772148539873,0,7.256,-33434,255,0,0.0,786.6108586227168,True,-1.9471047001859958,10,5.619000000000001,13621,530,0,0.0,35912.19843921865,False,-0.38145973204032585,10,6.141000000000002,24282,531,0,0.0,35979.95730419831,False,-0.1719657077804714,0.21250000000000002,131357,0.0,0.1,1,0,0,1,10,10.0,2,3,3,48.0,20.0,3,3,3,300,0.21138763101771474,61.52655679790769
67,3,0,0,0,9.999999999999998,0,,34.056778975677005,0,,3.0847484651871246,0,,67.69574966316873,4,67.0,56.99999999999999,20,57.0,0,1.6220000000000003,33319,0,19,0.0,647.0788005378631,False,1.0187542394400797,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,3.5750000000000015,-8219.0,446,0,0.0,15189.323423151944,False,-1.0235129095930413,0,3.9170000000000007,278,376,0,0.0,12805.348894854555,False,-0.7484022729097549,0,0.2,50677,0,252,0.0,17059.32891511852,False,0.6971468341901983,0,7.256000000000002,-33434,255,0,0.0,786.6108586227168,True,-1.9471047001859958,10,5.709000000000002,13215,533,0,0.0,36081.834570468935,False,-0.387751125634474,10,6.2310000000000025,24023,532,0,0.0,36014.13882080576,False,-0.17670428766521948,0.0,130352,0.0,0.1,3,0,0,1,7,7.0,0,1,1,7.0,11.0,1,2,1,268,0.16536728799110278,61.69192408589879
68,1,0,0,0,9.999999999999998,0,,34.094632207306,6,35.0,3.0847484651871246,0,,68.61781090734347,5,76.6,56.99999999999999,20,57.0,0,1.6220000000000003,33529,0,13,0.0,443.23021869497796,False,1.0252394305038999,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,3.5750000000000015,-19605.0,447,0,0.0,15240.300596665782,False,-1.4513557677726476,0,3.9170000000000007,103,381,0,0.0,12990.054870983586,False,-0.7515148030169174,0,0.2,51060,0,247,0.0,16948.599294113836,False,0.7065384293715794,0,7.256,-33434,255,0,0.0,786.6108586227168,True,-1.9471047001859958,10,5.799000000000001,12620,538,0,0.0,36916.38226815079,False,-0.391232470782641,10,6.3210000000000015,23825,532,0,0.0,36504.67540270672,False,-0.17577838433422732,0.0,118591,0.0,0.1,3,0,0,0,8,261.6,0,0,1,0.0,3.0,0,1,1,558,0.12097723101032898,61.81290131690912
69,1,0,0,1,9.999999999999998,0,,34.10131110979293,1,35.0,3.0847484651871246,0,,67.57229918126248,6,60.0,56.99999999999999,20,57.0,0,1.6220000000000003,33564,0,12,0.0,409.2157333175152,False,1.0263191039099164,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,3.5750000000000015,-26760.5,447,0,0.0,15243.28606607744,True,-1.7207794587037728,0,3.9170000000000007,68,382,0,0.0,13026.7008439409,False,-0.7521428681516044,0,0.2,51420,0,241,0.0,16284.924102684257,False,0.7073456988861471,0,7.256,-33434,255,0,0.0,786.6108586227168,True,-1.9471047001859958,8,5.869000000000001,12412,539,0,0.0,36421.469258700476,False,-0.40015406888503186,12,6.431000000000002,23246,537,0,0.0,36286.32466033795,False,-0.18925853890875838,0.0,137769,0.0,0.2,7,0,0,0,10,970.6320105820106,0,0,0,0.0,3.0,0,1,0,395,0.12277089600684121,61.93567221291596
