index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
75,36,0,0,0,10.0,20,10.0,23.155043483590983,12,28.0,34.18014146841854,0,,41.923049331285,9,56.0,51.00000000000001,0,,0,5.6990000000000025,38469,768,0,0.0,7680.0,False,-0.18028054403843918,0,0.2,56049,1,323,1.0,7489.079045199887,False,0.1584752106521476,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,79263,302,67,1.0,9282.892610428518,False,0.08586057079350658,1,2.9640000000000004,94721,0,0,0.0,0.0,False,0.004762813985064494,0,2.1800000000000006,93662,0,30,0.6,1257.69147993855,False,0.00019990813782746366,0,0.812,123265,58,82,1.0,6613.53686121453,False,0.0021279655321509577,0,2.081000000000001,124966,0,35,0.3,1785.0000000000002,False,-0.0035193146639430576,0.4875,688090,0.0,0.0,11,0,0,9,1,0.3333333333333333,8,17,32,261.0,71.0,17,19,32,872,2.151781350374222,201.84714238718152
76,32,0,0,0,10.0,20,10.0,23.287916690316827,12,25.0,33.906077775444196,17,31.823529411764707,40.06228299128238,16,21.0,51.00000000000001,0,,2,5.719000000000002,38362,776,0,0.0,7760.0,False,-0.1815786414538691,0,0.2,56209,3,323,1.0,7551.997090972335,False,0.1621846503949736,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,79504,304,60,1.0,9113.891340382967,False,0.08788592817641373,5,3.013000000000001,94050,7,10,1.0,637.9653743409332,False,0.0010287538947987924,0,2.1800000000000006,93908,0,19,0.0,761.1833768343653,False,0.000175998052626329,0,0.812,123109,54,92,1.0,6855.363281529249,False,0.0018501669854605642,0,2.0810000000000004,124786,0,45,1.0,2295.0000000000005,False,-0.002925504540668076,0.625,687623,0.0,0.0,13,0,0,7,3,3.0,4,11,24,153.0,90.0,11,21,24,1267,2.0098029347136617,203.85694532189518
77,24,0,0,0,10.0,20,10.0,22.56160525611778,23,17.82608695652174,35.07668265080994,26,41.0,40.01783935535706,11,39.36363636363637,51.00000000000001,0,,23,5.947000000000003,38086,786,0,0.0,7860.0,False,-0.18595729840740885,0,0.2,56109,3,333,1.0,7543.014550287221,False,0.16016017505218758,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80160,317,44,1.0,8695.402902824973,False,0.09366767764219606,0,3.008000000000001,93084,23,15,1.0,1407.0312912989846,False,-0.005139217947540226,0,2.1800000000000006,94241,0,13,0.0,520.2319116196418,False,0.0024303712216757383,0,0.812,123054,45,102,1.0,7002.802770991068,False,0.0019983799711451116,0,2.0810000000000004,124408,0,55,1.0,2805.0000000000005,False,-0.0038993531428390456,0.625,686837,0.0,0.0,15,0,0,6,2,2.0,4,10,33,120.0,72.0,10,14,33,1699,1.8938129423186183,205.7507582642138
78,33,0,0,0,10.0,20,10.0,22.138236038129328,21,19.0,34.20196594447068,20,28.0,40.50288302830999,5,55.6,51.00000000000001,0,,21,6.134000000000002,37892,797,0,0.0,7970.0,False,-0.18865036617971867,0,0.2,56019,2,343,1.0,7613.41496107836,False,0.1590984515933503,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80321,328,34,1.0,8424.208262618424,False,0.09399642980858307,0,3.008000000000001,93084,13,25,1.0,1457.1976329858685,False,-0.004873145615952462,0,2.1800000000000006,93959,10,18,1.0,1071.0715539542866,False,0.002360571293460797,0,0.812,122999,36,112,1.0,7170.10378901916,False,0.0022252194683386995,0,2.0810000000000004,124185,0,59,0.4,3009.0000000000005,False,-0.0048573668083893495,0.675,686154,0.0,0.0,11,0,0,4,1,1.0,8,12,30,156.0,107.0,12,21,30,1038,1.8339973632246256,207.58475562743843
79,30,0,0,0,10.0,20,10.0,22.138236038129328,0,,33.56455467726053,5,15.0,40.82645468007481,16,43.75,51.00000000000001,0,,0,6.113,37792,807,0,0.0,8070.0,False,-0.18961909559421863,0,0.2,55919,2,353,1.0,7834.797321459653,False,0.15930558880787826,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80396,318,39,1.0,8348.976692538286,False,0.09448024260733985,0,3.008000000000001,93619,3,22,1.0,998.8756669934274,False,-0.0016289265795069727,0,2.1800000000000006,94049,5,25,1.0,1188.484140388173,False,0.003937988694353429,0,0.812,122464,39,122,1.0,7814.231732522919,False,0.0005393052125560093,0,2.081000000000001,124020,0,62,0.3,3162.0000000000005,False,-0.005558062753853827,0.6625,685954,0.0,0.0,11,0,0,13,0,0.0,5,18,39,277.0,81.0,18,12,39,975,4.32757911272347,211.9123347401619
80,39,0,0,0,10.0,20,10.0,22.138236038129328,0,,34.3318607780102,12,43.0,41.418062115994246,6,55.666666666666664,51.00000000000001,0,,0,6.113,37682,818,0,0.0,8180.0,False,-0.19068469795016857,0,0.2,55829,1,363,1.0,8046.179681840946,False,0.1596095989638562,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80912,308,37,1.0,8088.85554853021,False,0.09947492913504727,0,3.008000000000001,93953,0,19,0.3,786.9431802038907,False,0.0007899651020658492,0,2.1800000000000006,93533,7,35,1.0,1689.95519950587,False,0.0011241683612624738,0,0.812,122352,31,132,1.0,8015.959925595823,False,0.00045113704977639666,0,2.081000000000001,123798,0,66,0.4,3366.0000000000005,False,-0.006508158951093798,0.5875,685754,0.0,0.0,10,0,0,10,0,0.0,10,20,36,345.0,147.0,20,19,36,1050,2.258636774495244,214.17097151465714
81,36,0,0,0,10.0,20,10.0,21.41385587260522,27,17.14814814814815,34.3318607780102,0,,41.26078714889113,5,37.0,51.00000000000001,0,,27,6.383000000000001,37334,826,0,0.0,8260.0,False,-0.1966520711434882,0,0.2,55709,3,373,1.0,8017.368240481747,False,0.1570055434618684,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80449,325,47,1.0,8573.100615163177,False,0.09661641397154903,0,3.008000000000001,93953,0,19,0.0,783.9549558289315,False,0.0007741161523513296,0,2.1800000000000006,93718,0,37,0.7,1526.649124508972,False,0.0022204319655305155,0,0.812,122167,26,142,1.0,8314.78046587117,False,0.00016935649141818868,0,2.0810000000000004,123798,0,66,0.0,3366.0000000000005,False,-0.006508158951093798,0.4625,684823,0.0,0.0,8,0,0,11,2,2.0,6,17,36,234.0,88.0,17,19,36,385,2.139490603469312,216.31046211812645
82,36,0,0,0,10.0,20,10.0,21.928855579745033,17,27.0,34.3318607780102,0,,42.17003830011435,18,48.55555555555556,51.00000000000001,0,,0,6.3560000000000025,37214,838,0,0.0,8380.0,False,-0.19781454644088814,0,0.2,56088,1,366,1.0,8035.961142186682,False,0.16452862733160273,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,79990,332,57,1.0,9237.296116821932,False,0.09497409160619862,0,3.008000000000001,94493,0,9,0.0,379.53034470102915,False,0.004357234092312791,0,2.1800000000000006,94052,0,29,0.0,1222.931110703316,False,0.004152511406904108,0,0.812,121349,33,152,1.0,9143.611263903775,False,-0.0030260117974086555,0,2.081000000000001,123742,0,67,0.1,3417.0000000000005,False,-0.006749641734558958,0.3875,684623,0.0,0.0,13,0,0,8,0,0.0,6,14,40,212.0,140.0,14,22,40,1533,2.0999388387426734,218.41040095686913
83,40,0,0,0,10.0,20,10.0,22.27585062148548,16,25.875,34.3318607780102,0,,42.1192848110532,5,40.8,51.00000000000001,0,,0,6.3560000000000025,37104,849,0,0.0,8490.0,False,-0.19888014879683807,0,0.2,56412,0,360,1.0,8019.306223734772,False,0.17064465284355773,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,79576,338,67,1.0,9829.472182188776,False,0.09344811817127452,0,3.008000000000001,94493,0,9,0.0,379.0735632994788,False,0.004354811414309079,0,2.1800000000000006,94256,0,24,0.0,1010.8628354652767,False,0.005191694434536713,0,0.812,121293,24,162,1.0,9272.86283546528,False,-0.002957717411837842,0,2.081000000000001,123594,0,71,0.4,3621.0000000000005,False,-0.007113845276834279,0.425,684423,0.0,0.0,12,0,0,7,0,0.0,7,14,35,196.0,123.0,14,26,35,818,1.9715544264763594,220.38195538334548
84,35,0,0,0,10.0,20,10.0,22.201343897255523,1,10.0,35.00857300622023,15,41.0,41.93624074830144,12,40.083333333333336,51.00000000000001,0,,1,6.366000000000002,36971,861,0,0.0,8610.0,False,-0.20029449374200797,0,0.2,56332,0,368,0.8,8170.094554190033,False,0.1705554166911112,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80181,329,62,1.0,9474.77366858272,False,0.09898261724202619,0,3.008000000000001,94661,0,6,0.0,251.61744448980863,False,0.005460886819468244,0,2.1800000000000006,93954,5,25,1.0,1223.448883738637,False,0.003115712426482045,0,0.812,121035,22,172,1.0,9694.597296462633,False,-0.0033308896207428678,0,2.0810000000000004,123371,0,75,0.4,3825.0000000000005,False,-0.008071858942384583,0.525,684200,0.0,0.0,12,0,0,10,1,1.0,4,14,34,207.0,108.0,14,21,34,1296,2.0091306874528527,222.39108607079834
85,34,0,0,0,10.0,20,10.0,22.29182044875143,2,29.0,35.56731501373574,10,43.0,42.60527671303422,6,56.0,51.00000000000001,0,,0,6.365000000000003,36871,871,0,0.0,8710.0,False,-0.20126322315650794,0,0.2,56290,0,376,1.0,8381.724488730537,False,0.1717918054087122,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80553,321,62,1.0,9360.847894900826,False,0.10305971201566473,0,3.008000000000001,94446,0,11,0.5,468.65804384337645,False,0.0043313923744238685,0,2.1800000000000006,94075,0,29,1.0,1235.5530246779924,False,0.0044634304177167995,0,0.812,120867,15,182,1.0,9921.079150695516,False,-0.0037644428450015898,0,2.0810000000000004,123203,0,78,0.3,3978.0000000000005,False,-0.00879630729278006,0.6,684000,0.0,0.0,11,0,0,7,0,0.0,4,11,32,153.0,144.0,11,23,32,1024,1.6711515365168452,224.06223760731518
86,32,0,0,0,10.0,20,10.0,22.28548831539091,3,22.0,35.95893661288756,10,41.0,41.66582109778933,31,38.225806451612904,51.00000000000001,0,,1,6.375000000000003,36728,884,0,0.0,8840.0,False,-0.20277444104312783,0,0.2,56276,0,381,0.7,8490.771048163937,False,0.17257692726938367,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80897,314,62,1.0,9227.097401031775,False,0.10664615892993262,10,3.108000000000001,94692,0,5,0.5,208.32910548894665,False,0.005560129760103509,0,2.1800000000000006,94164,0,24,0.5,999.979706346944,False,0.004158072950329527,0,0.812,119850,33,192,1.0,11166.97209622705,False,-0.0068843491594536505,0,2.0810000000000004,123035,0,81,0.3,4131.000000000001,False,-0.009520755643175538,0.5,683337,0.0,0.0,16,0,0,8,2,1.6666666666666665,5,13,37,189.0,147.0,13,19,37,1296,1.906780176796019,225.9690177841112
87,37,0,0,0,10.0,20,10.0,22.28548831539091,0,,36.33276260555083,10,41.0,42.73523353256327,23,48.78260869565217,51.00000000000001,0,,0,6.374,36678,889,0,0.0,8890.0,False,-0.2032588057503778,0,0.2,56126,5,391,1.0,8763.625931317845,False,0.1723139645378952,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81307,304,62,1.0,9027.419729422989,False,0.1106601509604179,0,3.0980000000000008,94382,0,10,1.0,427.3523353256327,False,0.003433428458745152,0,2.1800000000000006,95186,0,6,0.0,256.41140119537965,False,0.011055304868865587,0,0.812,119638,30,202,1.0,11584.0570059769,False,-0.006911724163412948,0,2.081000000000001,122125,6,91,1.0,4897.411401195381,False,-0.013691632814757396,0.625,683137,0.0,0.0,13,0,0,11,0,0.0,4,15,44,213.0,142.0,15,22,44,1732,2.0208929516375065,227.9899107357487
88,44,0,0,0,10.0,20,10.0,21.974704916953478,13,19.0,37.19388168878241,18,43.0,42.25404492008961,9,34.888888888888886,51.00000000000001,0,,13,6.504000000000001,36536,898,0,0.0,8980.0,False,-0.20513814081450768,0,0.2,56016,6,401,1.0,8871.856671698344,False,0.17123122284359232,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81834,307,54,1.0,8754.704020698968,False,0.11571569833505217,0,3.0980000000000008,93866,8,12,1.0,804.5995925513346,False,-3.925029408876932e-05,0,2.1800000000000006,95242,0,5,0.0,211.27022460044805,False,0.011409910814454177,0,0.812,119380,28,212,1.0,11995.11325776251,False,-0.007327168563840486,0,2.081000000000001,122069,0,98,0.7,4998.000000000001,False,-0.013736807518427907,0.5875,682638,0.0,0.0,11,0,0,12,1,1.0,5,17,42,276.0,140.0,17,27,42,1288,2.1173914643004537,230.10730220004916
89,42,0,0,0,10.0,20,10.0,22.19287635804111,26,23.23076923076923,37.19388168878241,0,,43.857896995963586,27,51.7037037037037,51.00000000000001,0,,15,6.641000000000001,36386,907,0,0.0,9070.0,False,-0.20717247258495758,0,0.2,56225,7,400,1.0,8947.150543216445,False,0.17600990567691363,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81230,323,64,1.0,9548.707491729354,False,0.11303680271599166,10,3.198000000000001,94618,0,8,0.8,350.8631759677087,False,0.005531139553460775,0,2.1800000000000006,95446,0,0,0.0,0.0,False,0.012453326544467075,0,0.812,119232,22,222,1.0,12286.873733911201,False,-0.007343951711712321,0,2.0810000000000004,120821,13,108,1.0,6078.152660947528,False,-0.019341770738036602,0.6,681653,0.0,0.0,12,0,0,7,2,1.5,7,14,42,237.0,173.0,14,28,42,835,2.1508749527856708,232.25817715283483
90,42,0,0,0,10.0,20,10.0,22.138693370174707,31,21.903225806451612,37.339789436842544,5,41.0,44.10802758514275,11,47.36363636363637,51.00000000000001,0,,22,6.846000000000002,36188,918,0,0.0,9180.0,False,-0.2099430387104274,0,0.2,56396,6,401,1.0,8937.616041440058,False,0.17923059675126954,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80756,344,69,1.0,10192.155990482235,False,0.11106610580097225,3,3.218000000000001,94802,0,5,0.5,220.54013792571374,False,0.006791731043818468,0,2.1800000000000006,95446,0,0,0.0,0.0,False,0.012453326544467075,0,0.812,118879,20,232,1.0,12714.160551702857,False,-0.008447303105615601,0,2.081000000000001,120653,6,118,1.0,6282.648165510857,False,-0.01986236207567971,0.5625,680815,0.0,0.0,11,0,0,9,2,1.6,7,16,37,218.0,120.0,16,26,37,1002,2.2677874444052577,234.5259645972401
91,37,0,0,0,10.0,20,10.0,22.401452488018332,7,28.0,37.339789436842544,0,,45.120954997914446,12,56.833333333333336,51.00000000000001,0,,0,6.8240000000000025,36078,929,0,0.0,9290.0,False,-0.21100864106637734,0,0.2,56502,5,404,1.0,9100.186805159407,False,0.182859173917536,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,80560,341,79,1.0,10588.738663924812,False,0.11109575944043484,5,3.2650000000000006,95152,0,0,0.0,0.0,False,0.0093346911065852,2,2.2000000000000006,95468,0,0,0.0,0.0,False,0.012686693822131704,0,0.812,118823,11,242,1.0,12838.33050497706,False,-0.008399125495922278,0,2.081000000000001,120027,7,128,1.0,6843.846684985402,False,-0.022597061491075366,0.5,680305,0.0,0.0,8,0,0,11,3,2.5,10,21,33,337.0,77.0,21,16,33,396,2.1718841018155217,236.6978486990556
92,33,0,0,0,10.0,20,10.0,22.807860135814686,11,28.0,37.91749889593719,22,41.0,46.47579028798598,34,51.88235294117647,51.00000000000001,0,,0,6.824000000000002,35958,941,0,0.0,9410.0,False,-0.21217111636377728,0,0.2,56730,3,403,1.0,9221.567634733317,False,0.1884524318473023,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81154,342,67,1.0,10340.760592476414,False,0.1171784689561046,32,3.580000000000001,94383,1,10,1.0,502.67540177579696,False,0.003843534675066863,2,2.218000000000001,94965,1,10,1.0,502.67540177579696,False,0.010017159929649348,0,0.812,118247,13,252,1.0,13456.18527374382,False,-0.010513664466624639,0,2.0810000000000004,118839,19,138,1.0,7921.0400154717345,False,-0.027738691814637336,0.75,677971,0.0,0.0,10,0,0,10,4,4.0,3,13,35,208.0,120.0,13,20,35,1410,1.9950448712334037,238.69289357028902
93,35,0,0,0,10.0,20,10.0,22.98514676103727,12,25.0,38.24671471210139,15,41.0,47.20485742111528,13,55.76923076923077,51.00000000000001,0,,2,6.844000000000001,35852,949,0,0.0,9490.0,False,-0.2134498391909172,0,0.2,56890,5,403,1.0,9313.01414469802,False,0.1924382352142637,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81469,344,62,1.0,10278.186797947106,False,0.120850179875418,0,3.548000000000001,94383,0,11,0.1,519.2534316322681,False,0.003931461259081545,3,2.246000000000001,94943,6,10,1.0,701.528862483761,False,0.0108384719878849,0,0.812,117858,10,262,1.0,13834.048574211154,False,-0.012097699285800166,0,2.0810000000000004,118503,15,148,1.0,8256.07286131673,False,-0.02907265519695997,0.6375,677593,0.0,0.0,14,0,0,7,2,2.0,6,13,24,189.0,111.0,13,22,24,1655,2.086074429564178,240.7789679998532
94,24,0,0,0,10.0,20,10.0,22.98514676103727,0,,38.44856449077008,10,41.0,48.00834950852642,20,54.0,51.00000000000001,0,,0,6.842000000000002,35742,960,0,0.0,9600.0,False,-0.21451544154686714,0,0.2,56800,4,413,1.0,9532.865612308393,False,0.19282428810311536,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81879,334,62,1.0,10060.850016614193,False,0.12474990304525811,0,3.548000000000001,94178,0,16,0.5,768.1335921364227,False,0.003076913569970071,10,2.343000000000001,95378,1,10,1.0,518.5320595760343,False,0.014482200757255825,0,0.812,116778,20,272,1.0,14832.16699017053,False,-0.01669727959680088,0,2.0810000000000004,118503,5,158,1.0,8298.041747542633,False,-0.02890651153360323,0.6875,676953,0.0,0.0,9,0,0,9,1,0.5,3,12,29,201.0,81.0,12,12,29,610,1.8093719445168972,242.5883399443701
95,29,0,0,0,10.0,20,10.0,23.284730811419134,7,29.0,37.530901682277516,5,15.0,48.39488551002964,8,55.75,51.00000000000001,0,,0,6.8420000000000005,35682,966,0,0.0,9660.0,False,-0.2150966791955671,0,0.2,56863,8,416,1.0,9766.44801755036,False,0.19630766863206064,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81751,331,67,1.0,10221.816311292328,False,0.12413495736568086,0,3.548000000000001,94178,0,16,0.0,774.3181681604742,False,0.0031097153352027986,0,2.3330000000000006,95749,0,8,0.6,387.1590840802371,False,0.017720845447642054,0,0.812,116610,13,282,1.0,15011.133511630387,False,-0.017318933391802325,0,2.081000000000001,118225,0,168,1.0,8568.000000000002,False,-0.030038874769403735,0.575,676753,0.0,0.0,12,0,0,11,0,0.0,3,14,32,192.0,91.0,14,15,32,924,2.1868883473798633,244.77522829174995
96,32,0,0,0,10.0,20,10.0,23.53199692720294,7,28.0,38.6018775883128,28,43.0,46.74499645864406,16,31.875,51.00000000000001,0,,0,6.842000000000002,35612,973,0,0.0,9730.0,False,-0.21577478978571704,0,0.2,56929,11,419,1.0,9969.906712498032,False,0.19955735568351646,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,82759,328,49,1.0,9609.986993949891,False,0.13322108835220584,0,3.5480000000000014,93921,4,13,1.0,762.092464315624,False,0.000318718518306696,0,2.3330000000000006,95312,4,15,1.0,855.582457232912,False,0.015569747418283797,0,0.812,116355,11,292,1.0,15406.194961045087,False,-0.017773944557749687,0,2.081000000000001,117970,0,176,0.8,8976.000000000002,False,-0.030442665653230724,0.725,676553,0.0,0.0,15,0,0,11,0,0.0,4,15,38,255.0,110.0,15,17,38,2110,2.2869757376611233,247.06220402941108
97,38,0,0,0,10.0,20,10.0,22.442978033228453,38,19.0,38.62807996559904,1,42.0,46.59059878936983,36,45.97222222222222,51.00000000000001,7,51.0,38,7.222000000000002,35060,979,0,0.0,9790.0,False,-0.22588832487309646,0,0.2,56789,15,429,1.0,9778.037576255007,False,0.19498622056278345,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,82079,356,58,1.0,10230.128817834073,False,0.12843360177193008,4,3.588000000000001,94374,0,4,0.4,186.3623951574793,False,0.002070404760466971,4,2.3730000000000007,96120,0,5,0.5,232.95299394684915,False,0.020838387824310762,0,0.812,114700,37,302,1.0,17125.852155206685,False,-0.024069688941645503,0,2.0810000000000004,118327,0,169,0.0,8619.000000000002,False,-0.029029397559836266,0.4875,675144,0.0,0.0,10,0,0,13,4,2.4458204334365323,5,18,44,294.0,105.0,18,20,44,599,2.4130853340029716,249.47528936341405
98,44,0,0,0,10.0,20,10.0,22.442978033228453,0,,38.80767095102032,5,43.0,46.40153325395221,39,45.61538461538461,51.00000000000001,0,,0,7.184000000000003,34930,992,0,0.0,9920.0,False,-0.22714767311194636,0,0.2,56719,12,439,1.0,9972.46735658729,False,0.19551349785511,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,82294,346,63,1.0,10210.153669411324,False,0.13108679739492246,2,3.604000000000001,94401,0,5,0.5,232.00766626976105,False,0.0025989035252766135,28,2.649000000000001,96025,0,0,0.0,0.0,False,0.018595128988458928,0,0.812,113590,54,312,1.0,18417.682795713423,False,-0.02774406468685058,0,2.081000000000001,117658,2,179,1.0,9221.803066507906,False,-0.0319398467712251,0.5625,673312,0.0,0.0,11,0,0,10,5,3.9999999999999996,9,19,41,312.0,150.0,19,25,41,748,2.472401683218777,251.94769104663283
99,41,0,0,0,10.0,20,10.0,22.848569888987576,18,26.055555555555557,38.99105743751333,10,41.0,46.256234500697836,9,43.333333333333336,51.00000000000001,10,51.0,1,7.194000000000003,34837,1000,0,0.0,10000.0,False,-0.22817452629131632,0,0.2,57058,14,432,1.0,10010.582192042633,False,0.20245071290776379,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,82235,354,63,1.0,10544.83035926494,False,0.13248887252015626,1,3.6120000000000005,94374,0,5,0.5,231.2811725034892,False,0.0023086450510410536,3,2.6510000000000007,95856,0,5,0.5,231.2811725034892,False,0.01802911348281295,0,0.812,113710,53,312,1.0,18363.58042853699,False,-0.02700814537842735,0,2.081000000000001,117658,0,181,0.2,9231.000000000002,False,-0.031903438556487175,0.525,673423,0.0,0.0,13,0,0,10,3,2.1666666666666665,6,16,44,258.0,166.0,16,25,44,1579,2.3114525051787496,254.25914355181158
100,44,0,0,0,10.0,20,10.0,23.602321679733542,17,30.0,38.99105743751333,0,,45.27967545480583,18,36.0,51.00000000000001,8,51.0,0,7.193000000000002,34777,1006,0,0.0,10060.0,False,-0.2287557639400163,0,0.2,57428,18,425,1.0,10210.986713886756,False,0.21156068812615528,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81725,361,73,1.0,11366.785319322282,False,0.13120735938476955,7,3.681000000000001,94378,0,0,0.0,0.0,False,0.0011244059742023082,1,2.658000000000001,96148,0,0,0.0,0.0,False,0.019899864222674812,0,0.812,113694,57,314,1.0,18594.941500923935,False,-0.026218927891958444,0,2.0810000000000004,117434,0,185,0.4,9435.000000000002,False,-0.032869369690347816,0.425,673279,0.0,0.0,14,0,0,13,2,1.2,3,16,51,243.0,159.0,16,28,51,1454,2.1676320815458894,256.42677563335747
101,51,0,0,0,10.0,20,10.0,23.11610601894093,5,9.0,39.278981025505104,18,41.0,45.644852191515874,6,56.0,51.000000000000014,3,51.0,5,7.243000000000002,34587,1018,0,0.0,10180.0,False,-0.23127446041771613,0,0.2,57348,16,435,1.0,10215.506118239304,False,0.21005450186227875,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,82418,356,65,1.0,10782.467509400802,False,0.1363948978219283,3,3.704000000000001,93676,8,10,1.0,770.6803701191996,False,-0.002234595796635286,3,2.6870000000000007,96184,0,0,0.0,0.0,False,0.02028173794976239,0,0.812,113679,50,321,1.0,18653.2426095758,False,-0.026106891326509275,0,2.0810000000000004,117266,0,188,0.3,9588.000000000002,False,-0.033593818040743295,0.5375,672853,0.0,0.0,9,0,0,13,3,3.0,8,21,51,363.0,180.0,21,30,51,1091,2.253247292712331,258.6800229260698
102,51,0,0,0,10.0,20,10.0,23.507206024197664,20,26.15,39.278981025505104,0,,45.70976445098542,1,56.0,51.000000000000014,8,51.0,1,7.248000000000004,34494,1026,0,0.0,10260.0,False,-0.23230131359708606,0,0.2,57741,18,426,1.0,10194.069766308205,False,0.217461054813696,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81895,366,75,1.0,11549.560981769228,False,0.13459014482832427,0,3.701000000000001,93732,0,17,0.8,777.0659956667521,False,-0.0016067019068930785,0,2.6840000000000006,96184,0,0,0.0,0.0,False,0.02028173794976239,0,0.812,114087,40,323,1.0,18301.39057803942,False,-0.024269452910701143,0,2.0810000000000004,117210,0,189,0.1,9639.000000000002,False,-0.03383530082420845,0.48750000000000004,673038,0.0,0.0,12,0,0,13,1,1.0,2,15,36,210.0,177.0,15,36,36,1177,2.1485758498311043,260.8285987759009
