index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,31,0,0,0,10.0,20,10.0,19.957802499457646,45,21.066666666666666,36.20350328297963,0,,36.999999999999986,20,37.0,0,0.506,37085,3,45,1.0,928.101112475594,False,0.4547129457708738,32,5.8210000000000015,9239,720,0,0.0,7200.0,False,-0.5025956919262359,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,33909,593,41,1.0,13319.320516780548,False,0.0038765777093504737,0,1.1270000000000002,50290,0,29,0.5,1072.9999999999995,False,-0.040918954618360225,10,6.051,28992,435,0,0.0,15748.52392809614,False,-0.3043445237466163,0.4166666666666667,200343,0.0,0.0,20,0,0,9,9,9.0,6,15,26,255.0,123.0,15,16,26,973,1.1838036460103467,85.76806825806852
69,26,0,0,0,10.0,20,10.0,18.92649345278621,25,10.6,36.20350328297963,0,,36.999999999999986,20,37.0,0,0.506,36965,5,55,1.0,1090.9571399032416,False,0.45321860258606933,25,6.039000000000002,8574,728,0,0.0,7280.0,False,-0.5268092360142569,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,33644,608,51,1.0,13353.686686725978,False,-0.002255682882238179,0,1.1270000000000002,50660,0,19,0.0,702.9999999999998,False,-0.037428059250872725,10,6.141000000000002,28848,435,0,0.0,15748.52392809614,False,-0.3070617612218498,0.3333333333333333,199519,0.0,0.0,14,0,0,7,10,10.0,4,11,21,198.0,75.0,11,15,21,570,0.8864399589947425,86.65450821706327
70,21,0,0,0,10.0,20,10.0,19.127003703881336,32,20.40625,36.37593981058005,7,41.0,36.999999999999986,20,37.0,0,0.506,37378,3,48,1.0,948.0961777863041,False,0.46645157635569306,15,6.1640000000000015,8179,740,0,0.0,7400.0,False,-0.5397876956454363,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,33278,630,54,1.0,14014.313083216564,False,-0.003138757260014816,0,1.1270000000000002,50706,0,17,0.7,628.9999999999998,False,-0.03725823190867063,11,6.241000000000001,28679,435,0,0.0,15823.533817602322,False,-0.3095430340824387,0.45,199048,0.0,0.0,19,0,0,3,9,9.0,4,7,26,126.0,71.0,7,14,26,1313,0.7020878129987977,87.35659603006206
71,26,0,0,0,10.0,20,10.0,18.56928394416683,15,10.666666666666666,36.765262620194584,18,40.55555555555556,36.999999999999986,14,37.0,0,0.506,37278,3,58,1.0,1107.018468761676,False,0.4656558668208909,15,6.299000000000002,7804,750,0,0.0,7500.0,False,-0.5523787385712072,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,33848,635,46,1.0,13482.697385074887,False,0.004388515602728038,0,1.1270000000000002,50403,3,21,1.0,887.2957878605835,False,-0.04053876980978789,8,6.310000000000001,28373,440,0,0.0,16176.715552885616,False,-0.3119849461941163,0.5,198534,0.0,0.0,19,0,0,6,8,8.0,2,8,24,144.0,129.0,8,18,24,1152,0.8120500969816931,88.16864612704376
72,24,0,0,0,10.0,20,10.0,18.02995044512344,15,10.666666666666666,37.39406973200271,27,41.44444444444444,36.999999999999986,17,37.0,0,0.506,37198,1,68,1.0,1236.036630268394,False,0.46505572273106305,15,6.434000000000002,7409,762,0,0.0,7620.0,False,-0.5653571982023865,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34807,640,29,1.0,12623.59630710708,False,0.017489808808114828,0,1.1270000000000004,50257,3,24,1.0,1000.1822091960078,False,-0.04222867997739404,10,6.402000000000002,27514,457,0,0.0,17089.08986752524,False,-0.31958590558047706,0.5,198013,0.0,0.0,19,0,0,5,9,9.0,2,7,21,111.0,93.0,7,17,21,1578,0.8032117229886353,88.97185785003239
73,21,0,0,0,10.0,20,10.0,18.13283166830821,35,18.714285714285715,37.49109456815751,5,41.0,36.999999999999986,12,37.0,0,0.506,37563,0,61,0.8,1106.1027317668008,False,0.4766795043345499,20,6.619000000000002,6869,775,0,0.0,7750.0,False,-0.5837594917092825,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34357,665,34,1.0,13333.030274742316,False,0.015132018642263585,0,1.1270000000000002,50257,0,27,0.3,998.9999999999997,False,-0.042239833946598734,12,6.512000000000002,27109,462,0,0.0,17320.88569048877,False,-0.3250411766158245,0.35000000000000003,196983,0.0,0.0,14,0,0,4,12,12.0,4,8,15,144.0,54.0,8,13,15,840,0.6803355470183305,89.65219339705072
74,15,0,0,0,10.0,20,10.0,17.785139801062314,10,10.5,37.49109456815751,0,,36.99999999999999,11,37.0,0,0.506,37443,2,71,1.0,1282.7449258754243,False,0.4754522107135329,10,6.6990000000000025,6629,783,0,0.0,7830.0,False,-0.5915078258174492,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34252,665,44,1.0,13476.72612870537,False,0.014311666444439396,0,1.1270000000000004,50257,0,27,0.0,998.9999999999998,False,-0.042239833946598734,11,6.610000000000001,26946,462,0,0.0,17320.88569048877,False,-0.3281169384801513,0.3333333333333333,196355,0.0,0.0,11,0,0,3,8,8.0,2,5,9,75.0,30.0,5,10,9,200,0.385344555019401,90.03753795207012
75,9,0,0,0,10.0,20,10.0,17.434176866315717,10,10.5,37.59295396182227,5,41.0,37.0,10,37.0,0,0.506,37363,0,81,1.0,1412.168326171573,False,0.47485991643754,10,6.7890000000000015,6349,795,0,0.0,7950.0,False,-0.6000309933364326,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34352,665,49,1.0,13435.782360229243,False,0.016279599626710484,0,1.1270000000000002,50257,0,27,0.0,999.0,False,-0.042239833946598734,10,6.6990000000000025,26594,467,0,0.0,17555.909500170997,False,-0.33254165958891413,0.3333333333333333,195743,0.0,0.0,11,0,0,1,8,8.0,1,2,10,36.0,21.0,2,7,10,405,0.22929351800121367,90.26683147007134
76,10,0,0,0,10.0,20,10.0,16.95596102391365,15,11.0,36.386073632553895,8,13.0,37.0,14,37.0,0,0.506,37273,0,90,0.9,1526.0364921522284,False,0.47357888757462085,15,6.929000000000002,5969,806,0,0.0,8060.0,False,-0.6126220362622036,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34291,670,51,1.0,13216.183641282394,False,0.012053148090695714,0,1.1270000000000002,50257,0,27,0.0,999.0,False,-0.042239833946598734,14,6.8290000000000015,26231,475,0,0.0,17283.3849754631,False,-0.3419625910419559,0.31666666666666665,194849,0.0,0.0,14,0,0,1,12,12.0,1,2,6,36.0,24.0,2,8,6,304,0.21802485501393676,90.48485632508527
77,6,0,0,0,10.0,0,,16.796400452813476,5,11.0,36.386073632553895,0,,37.0,11,37.0,0,0.506,37273,0,90,0.0,1511.6760407532129,False,0.4733007136361617,5,6.964000000000002,5904,806,0,0.0,8060.0,False,-0.6151402448473579,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34236,665,61,1.0,13389.156792706748,False,0.012832287349138272,0,1.1270000000000002,50331,0,25,0.0,925.0,False,-0.041541654873101234,9,6.905000000000001,26113,475,0,0.0,17283.3849754631,False,-0.34418921619527226,0.16666666666666666,194685,0.0,0.0,2,0,0,3,5,5.0,0,3,2,39.0,24.0,3,3,2,74,0.22451610799180344,90.70937243307708
78,2,0,0,0,10.0,0,,16.796400452813476,0,,36.386073632553895,0,,37.0,20,37.0,0,0.506,37273,0,90,0.0,1511.6760407532129,False,0.4733007136361617,0,6.959000000000002,5904,806,0,0.0,8060.0,False,-0.6151402448473579,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34236,655,71,1.0,13585.053524504154,False,0.015256031927449195,0,1.1270000000000002,50664,0,16,0.0,592.0,False,-0.03839984904236249,11,7.006000000000002,25952,475,0,0.0,17283.3849754631,False,-0.3472272386502208,0.16666666666666666,194857,0.0,0.0,4,0,0,1,5,5.0,0,1,0,18.0,2.0,1,1,0,333,0.14322148798964918,90.85259392106673
79,0,0,0,0,10.0,0,,16.796400452813476,0,,36.56734780134461,6,41.0,37.0,20,37.0,0,0.506,37273,0,90,0.0,1511.6760407532129,False,0.4733007136361617,0,6.959000000000002,5904,806,0,0.0,8060.0,False,-0.6151402448473579,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34482,645,75,1.0,13576.229377165537,False,0.02123415541380702,0,1.1270000000000002,50997,0,7,0.0,259.0,False,-0.035258043211623735,11,7.105000000000001,25532,481,0,0.0,17588.89429244676,False,-0.35227007932402343,0.16666666666666666,195016,0.0,0.0,7,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,579,0.09531423298176378,90.94790815404849
