index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,40,0,0,0,10.000000000000002,20,10.0,17.991882827477927,22,22.40909090909091,41.4162519609935,0,,43.458302783945406,10,55.0,43.99999999999999,20,44.0,0,0.272,43102,0,60,1.0,1079.5129696486756,False,0.18766005782464307,5,7.162000000000001,19382,541,0,0.0,5410.000000000001,False,-0.398927774451641,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59360,714,51,1.0,14958.433188829908,False,0.06997529286058399,0,2.045,77636,0,0,0.0,0.0,False,0.02066680689945309,0,1.5770000000000004,76017,3,20,1.0,993.4148115618887,False,0.005912223992702873,10,2.4510000000000005,84678,0,10,1.0,439.99999999999994,False,-0.06081088555782953,10,4.692000000000001,55566,594,0,0.0,25814.231853663572,False,-0.2425121309051188,0.5,478737,0.0,0.0,10,0,0,11,6,6.0,20,31,35,234.0,130.0,19,21,35,1193,1.776217104983516,134.80619965447113
53,35,0,0,0,10.000000000000002,20,10.0,17.814041121014093,15,15.333333333333334,41.543758911085284,5,46.0,43.67278810821681,5,53.0,43.99999999999999,20,44.0,0,0.272,43172,1,60,1.0,1078.8424672608455,False,0.1895559035984985,5,7.207000000000002,19232,550,0,0.0,5500.000000000001,False,-0.40178522832417135,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59360,719,56,1.0,15134.746065029907,False,0.07138651841766908,0,2.045,77636,0,0,0.0,0.0,False,0.02066680689945309,0,1.5770000000000002,76052,0,23,0.8,1004.4741264889866,False,0.006445060255107469,1,2.451,84845,0,5,0.5,219.99999999999997,False,-0.060180319707948446,9,4.772,55439,594,0,0.0,25941.636136280784,False,-0.24321236718689762,0.4125,478732,0.0,0.0,13,0,0,6,5,5.0,17,23,32,245.0,78.0,17,18,32,1315,2.2690786509774625,137.0752783054486
54,32,0,0,0,10.000000000000002,20,10.0,16.738073198587788,30,9.5,40.703955848000255,14,31.0,43.557796047126274,9,41.0,43.99999999999999,5,44.0,0,0.272,43052,3,70,1.0,1201.665123901145,False,0.18796148048632697,30,7.502000000000001,18447,558,0,0.0,5580.000000000001,False,-0.42205954389593425,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59509,739,52,1.0,14486.04179785239,False,0.06857944705971358,9,2.1350000000000002,77334,0,9,0.9,392.02016442413645,False,0.019273376133414927,0,1.5770000000000002,75902,0,28,0.5,1219.6182893195357,False,0.005887267888354125,0,2.4500000000000006,84845,0,5,0.0,219.99999999999997,False,-0.060180319707948446,5,4.8130000000000015,55016,603,0,0.0,26265.351016417142,False,-0.2461012721034507,0.425,477101,0.0,0.0,10,0,0,12,9,9.0,12,24,33,221.0,74.0,17,15,33,634,1.7378084810334258,138.81308678648202
55,33,0,0,0,10.000000000000002,20,10.0,16.534377800659374,29,15.068965517241379,40.703955848000255,0,,42.88466115149665,11,31.363636363636363,44.0,11,44.0,0,0.272,42912,7,80,1.0,1392.75022405275,False,0.18675162227252973,29,7.762000000000002,17996,564,0,0.0,5640.000000000001,False,-0.4335165732324607,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59072,758,62,1.0,15056.703635475822,False,0.06615149865111603,0,2.126,77384,0,8,0.0,343.0772892119732,False,0.01960899564322131,0,1.5770000000000004,76197,0,18,0.0,771.9239007269397,False,0.006822701282649807,0,2.4500000000000006,84788,0,8,0.3,352.0,False,-0.06008075667901986,11,4.918000000000002,54549,611,0,0.0,26202.527963564455,False,-0.2516149789061096,0.2875,475894,0.0,0.0,11,0,0,12,7,7.0,15,27,26,265.0,80.0,21,12,26,545,1.6619821619824506,140.47506894846447
56,26,0,0,0,10.000000000000002,20,10.0,15.932806843858755,20,9.5,40.95937861220876,10,45.0,42.03390991052442,17,33.05882352941177,44.0,10,44.0,0,0.272,42782,10,90,1.0,1533.952615947288,False,0.18513515234239492,20,7.933000000000002,17546,571,0,0.0,5710.000000000001,False,-0.44481031949055677,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59332,768,62,1.0,14775.877130040466,False,0.06806586676410692,1,2.1360000000000006,77427,0,5,0.5,210.1695495526221,False,0.01930065175084558,0,1.5770000000000004,76223,0,15,0.5,630.5086486578663,False,0.00623493800390382,0,2.4500000000000006,84788,0,8,0.0,352.0,False,-0.06008075667901986,10,5.0070000000000014,53843,628,0,0.0,26397.295423809337,False,-0.258347832159913,0.375,474937,0.0,0.0,9,0,0,7,8,7.111111111111111,11,18,33,137.0,125.0,11,15,33,906,1.4044145009829663,141.87948344944743
57,33,0,0,0,10.000000000000002,20,10.0,15.795142091027614,5,10.0,40.95937861220876,0,,44.114760358269955,20,62.5,44.0,11,44.0,0,0.272,42682,10,100,1.0,1679.5142091027615,False,0.1843944131211937,5,7.963000000000001,17386,581,0,0.0,5810.000000000001,False,-0.4478038425951124,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59282,763,72,1.0,15000.768675533101,False,0.06906551094586903,5,2.185,77932,0,0,0.0,0.0,False,0.02455826672275978,0,1.5770000000000004,76753,0,5,0.0,220.57380179134978,False,0.010508083993685276,0,2.4500000000000006,84258,0,18,1.0,792.0,False,-0.06351014989767133,11,5.107000000000002,52946,638,0,0.0,28145.21710857623,False,-0.2586027041950537,0.375,474235,0.0,0.0,7,0,0,14,5,4.5,4,18,39,271.0,134.0,18,15,39,730,1.7496286029927433,143.62911205244018
58,39,0,0,0,10.000000000000002,20,10.0,17.685772134265058,53,24.60377358490566,41.21831961970631,22,43.0,45.44525140074323,10,69.0,44.0,7,44.0,0,0.272,43876,11,57,1.0,1118.0890116531084,False,0.20924847618316428,0,7.958000000000002,17296,590,0,0.0,5900.000000000001,False,-0.4490284656833397,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58924,806,60,1.0,16727.831517400016,False,0.07715815711564333,0,2.1800000000000006,77932,0,0,0.0,0.0,False,0.02455826672275978,5,1.6270000000000004,76282,12,10,1.0,949.072349443908,False,0.009104651013908782,0,2.4500000000000006,84258,0,18,0.0,792.0,False,-0.06351014989767133,7,5.166000000000001,52173,648,0,0.0,29448.522907681614,False,-0.2599451136253022,0.375,473737,0.0,0.0,11,0,0,9,3,2.5,11,20,33,268.0,133.0,20,19,33,2450,1.7537265360006131,145.3828385884408
59,33,0,0,0,10.000000000000002,20,10.0,17.546540275248287,31,16.548387096774192,41.3858536754276,10,44.0,46.62192178064409,24,54.875,44.0,9,44.0,0,0.272,43796,9,67,1.0,1265.6181984416353,False,0.20907878678552266,31,8.268,16892,602,0,0.0,6020.000000000001,False,-0.4583900288466772,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58851,827,60,1.0,16994.140028155987,False,0.07812111823778567,15,2.3300000000000005,77728,0,5,0.5,233.10960890322042,False,0.023408640151078085,0,1.6220000000000003,76575,7,11,1.0,802.5421153150781,False,0.01199346678662092,0,2.4500000000000006,83728,0,28,1.0,1232.0,False,-0.0669395431163228,9,5.249000000000001,51256,662,0,0.0,30863.712218786386,False,-0.26226167255497324,0.5625,471822,0.0,0.0,12,0,0,12,9,9.0,10,22,27,316.0,123.0,22,11,27,1153,1.7048968469607644,147.08773543540156
60,27,0,0,0,10.000000000000002,20,10.0,17.93833111355863,21,22.19047619047619,41.3858536754276,0,,46.7861159750238,16,48.5625,44.0,11,44.0,0,0.272,44122,8,61,1.0,1174.2381979270763,False,0.2167071000643209,5,8.287,16722,613,0,0.0,6130.000000000001,False,-0.46151962118325807,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58385,838,70,1.0,17929.331230442065,False,0.07814666093393473,2,2.3350000000000004,78131,0,0,0.0,0.0,False,0.027174484644509885,0,1.6220000000000003,76863,0,9,0.7,421.07504377521417,False,0.013272211846440028,0,2.45,83728,0,28,0.0,1232.0,False,-0.0669395431163228,11,5.350000000000001,50298,678,0,0.0,31720.986631066135,False,-0.26811777957261945,0.3375,471245,0.0,0.0,8,0,0,12,6,5.4,3,15,33,150.0,102.0,15,12,33,1048,1.5333197319996543,148.6210551674012
61,33,0,0,0,10.000000000000002,20,10.0,17.743191144658386,5,9.0,41.69442941823072,20,44.0,47.54944865273891,22,53.45454545454545,44.00000000000001,12,44.0,0,0.272,44022,8,71,1.0,1339.7665712707453,False,0.21623804728774204,5,8.332,16557,623,0,0.0,6230.000000000001,False,-0.4646492135198389,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59220,833,60,1.0,17281.74398859428,False,0.08633015294706309,2,2.3530000000000006,77951,0,5,0.5,237.74724326369454,False,0.02637086692301023,11,1.7320000000000002,76760,5,10,1.0,683.9666336185427,False,0.013646183698060498,0,2.4500000000000006,83728,0,28,0.0,1232.0000000000002,False,-0.0669395431163228,12,5.459000000000001,48911,700,0,0.0,33284.614056917235,False,-0.27481268844008394,0.4375,470145,0.0,0.0,11,0,0,10,8,7.142857142857142,7,17,29,204.0,116.0,17,16,29,1296,1.6863719680113718,150.30742713541258
62,29,0,0,0,10.000000000000002,20,10.0,17.361775990626057,10,9.5,41.69442941823072,0,,47.06168035138301,6,33.0,44.00000000000001,15,44.0,0,0.272,43912,9,81,1.0,1496.3038552407106,False,0.21537451498449775,10,8.427000000000001,16322,632,0,0.0,6320.000000000001,False,-0.4698198443367986,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59125,833,70,1.0,17380.969459467655,False,0.08560358471111333,1,2.3610000000000007,78106,0,0,0.0,0.0,False,0.0268458140513252,0,1.721,76760,0,15,0.5,705.9252052707452,False,0.01379052643346892,0,2.4500000000000006,83728,0,28,0.0,1232.0000000000002,False,-0.0669395431163228,15,5.597,48398,706,0,0.0,33225.54632807641,False,-0.280814501199865,0.3125,469347,0.0,0.0,7,0,0,4,8,7.166666666666666,9,13,29,185.0,121.0,13,16,29,200,1.5334634549799375,151.84089059039252
63,29,0,0,0,10.0,20,10.0,17.53255778115674,24,18.916666666666668,41.831123105888196,5,46.0,47.82662837855968,7,65.42857142857143,44.00000000000001,11,44.0,0,0.272,44156,11,77,1.0,1460.006949149069,False,0.22152080429365198,10,8.517000000000001,16092,640,0,0.0,6400.0,False,-0.47499047515375825,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58901,847,75,1.0,17987.410673581373,False,0.08687176373168169,0,2.3600000000000008,77876,0,5,0.5,239.13314189279842,False,0.025393965225946488,0,1.7210000000000005,77218,0,8,0.0,382.61302702847746,False,0.017686507592477897,0,2.4500000000000006,83728,0,28,0.0,1232.0000000000002,False,-0.0669395431163228,11,5.692000000000002,47766,713,0,0.0,34100.386033913055,False,-0.28296705551240076,0.3125,468733,0.0,0.0,11,0,0,9,6,6.0,7,16,31,207.0,93.0,16,13,31,1252,1.6139935959945433,153.45488418638706
64,31,0,0,0,10.0,20,10.0,16.63787421281616,25,9.6,42.09931485306847,20,44.0,47.77130920482612,29,47.48275862068966,44.0,12,44.0,0,0.272,44111,10,82,1.0,1464.3056854509252,False,0.22035467378015186,20,8.707,15607,651,0,0.0,6510.0,False,-0.4866924291079301,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59541,862,65,1.0,17078.30303689698,False,0.08984042259154269,6,2.420000000000001,78065,0,0,0.0,0.0,False,0.026306794278502313,10,1.8210000000000004,76799,10,10,1.0,898.7062405789459,False,0.015570481703426935,0,2.4500000000000006,82744,8,38,1.0,2054.170473638609,False,-0.07327744635412024,12,5.801,47161,724,0,0.0,34586.427864294106,False,-0.2869714704115598,0.5,467024,0.0,0.0,13,0,0,14,11,10.216666666666667,4,18,27,232.0,55.0,18,13,27,1284,1.6005177979823202,155.05540198436938
65,27,0,0,0,10.0,20,10.0,17.432456708677517,15,28.0,42.17455639271007,6,44.0,48.56462328910885,20,55.0,44.00000000000001,13,44.0,0,0.272,44451,8,77,1.0,1422.2991665681689,False,0.22903580208142604,0,8.687000000000001,15487,663,0,0.0,6630.0,False,-0.4883252598922332,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59385,867,69,1.0,18023.984357520403,False,0.09491247004482627,5,2.4640000000000004,78125,0,0,0.0,0.0,False,0.027095603702145563,5,1.8610000000000004,77145,6,10,1.0,738.6935712473489,False,0.01906745353417737,0,2.4500000000000006,81644,18,48,1.0,2986.1632192039597,False,-0.08029114874050573,13,5.919000000000002,46926,724,0,0.0,35160.78726131481,False,-0.2863942294301963,0.5,466159,0.0,0.0,9,0,0,6,6,6.0,4,10,33,142.0,81.0,10,17,33,1434,1.3665855059516616,156.42198749032104
66,33,0,0,0,10.0,20,10.0,17.432456708677517,0,,42.39773009113505,19,44.0,48.050330983309465,7,36.0,44.00000000000001,11,44.0,0,0.272,44371,6,87,1.0,1576.6237336549439,False,0.2289585769016347,0,8.687000000000001,15367,675,0,0.0,6750.0,False,-0.48995809067653623,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,60221,857,60,1.0,17483.479204804735,False,0.10396906580012745,7,2.529000000000001,77240,9,10,1.0,862.0828806533101,False,0.021127490538581487,0,1.8560000000000003,77145,0,16,0.6,768.8052957329514,False,0.019265390301147385,0,2.4500000000000006,81644,8,58,1.0,2936.4026478664764,False,-0.08056638836292666,11,6.016,46499,731,0,0.0,35124.79194879922,False,-0.29131704215499077,0.575,465483,0.0,0.0,9,0,0,10,5,5.0,7,17,27,219.0,76.0,17,16,27,1036,1.51786922395695,157.939856714278
67,27,0,0,0,10.000000000000002,20,10.0,17.294384022404998,26,16.26923076923077,42.504641442618635,10,44.0,48.578120281965845,29,51.37931034482759,44.0,11,44.0,0,0.272,44281,5,97,1.0,1727.5552501732848,False,0.22856304427928603,26,8.947000000000001,15013,686,0,0.0,6860.000000000001,False,-0.49809503075164646,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,60238,873,60,1.0,17648.27573811668,False,0.10556025275434361,0,2.5220000000000007,77470,4,11,1.0,704.3778888720989,False,0.023114600131942078,4,1.8960000000000006,77793,0,5,0.5,242.89060140982923,False,0.02432747818554002,0,2.4500000000000006,80604,18,68,1.0,3866.406165075385,False,-0.08692734020092166,11,6.115000000000001,45869,740,0,0.0,35947.80900865472,False,-0.2937341168833745,0.5625,464264,0.0,0.0,11,0,0,9,6,5.2,4,13,28,163.0,56.0,13,14,28,1090,1.2588115980033763,159.19866831228137
68,28,0,0,0,10.0,20,10.0,16.625348913185416,51,14.03921568627451,42.504641442618635,0,,49.123401774799646,10,58.1,43.99999999999999,13,44.0,0,0.272,44515,8,94,1.0,1642.7827978394291,False,0.23377759208947144,38,9.301000000000002,14189,693,0,0.0,6930.0,False,-0.5195667555652316,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59522,914,70,1.0,18170.893807634773,False,0.09828147057401206,0,2.5220000000000007,77750,0,11,0.4,540.3574195227961,False,0.025717536676501365,1,1.9020000000000004,78051,0,0,0.0,0.0,False,0.026122738746318888,0,2.45,80339,13,78,1.0,4070.604223072395,False,-0.08872944176629026,13,6.234000000000001,45311,745,0,0.0,36596.93432222574,False,-0.29631653121176094,0.425,462673,0.0,0.0,9,0,0,9,8,8.0,4,13,22,218.0,58.0,13,15,22,1109,1.398686603992246,160.59735491627362
69,22,0,0,0,10.0,20,10.0,18.217311118520076,39,27.333333333333332,42.62958088049524,5,46.0,49.59817890400923,9,57.888888888888886,44.0,12,44.0,0,0.272,45491,7,65,1.0,1254.1252227038049,False,0.25504987240385085,0,9.263000000000002,14079,704,0,0.0,7040.0,False,-0.5210635171175094,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58686,943,75,1.0,20376.142950801575,False,0.10254964902671437,0,2.5220000000000007,78041,0,7,0.5,347.18725232806463,False,0.028273475312421525,0,1.9010000000000002,78051,0,0,0.0,0.0,False,0.026122738746318888,0,2.4500000000000006,80074,8,88,1.0,4268.785431232074,False,-0.09056482420912622,12,6.341,44840,749,0,0.0,37149.03599910291,False,-0.2984731677686658,0.4375,462258,0.0,0.0,13,0,0,7,4,4.0,6,13,26,165.0,27.0,13,9,26,2017,2.256070344010368,162.85342526028398
70,26,0,0,0,10.0,20,10.0,18.217311118520076,0,,42.62958088049524,0,,50.86909043354132,31,57.0,44.0,11,44.0,0,0.272,45371,9,75,1.0,1456.2983338890058,False,0.25453516483275734,0,9.263000000000002,13999,712,0,0.0,7120.0,False,-0.5221520709737114,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58686,933,85,1.0,20620.265648421326,False,0.10450363104646648,13,2.6520000000000006,78360,0,0,0.0,0.0,False,0.030185107278081616,11,2.0110000000000006,78370,0,0,0.0,0.0,False,0.03031657551535549,0,2.4500000000000006,79699,7,98,1.0,4668.083633034789,False,-0.09250465383574986,11,6.439000000000001,43260,771,0,0.0,39220.06872426035,False,-0.3044965500068569,0.375,460741,0.0,0.0,8,0,0,10,8,7.833333333333334,5,15,21,201.0,58.0,15,11,21,620,1.627838051004801,164.48126331128879
71,21,0,0,0,10.0,20,10.0,17.842764430161665,10,9.0,42.6666494046182,2,45.0,51.41034292607861,5,69.0,44.0,9,44.0,0,0.272,45271,9,85,1.0,1606.6349765637415,False,0.2538593993436529,10,9.363000000000001,13749,722,0,0.0,7220.0,False,-0.5275948402547216,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58686,933,93,1.0,20615.297607970326,False,0.10446386636334072,5,2.6890000000000005,78390,0,2,0.2,102.82068585215723,False,0.03125539470611685,0,2.000000000000001,78370,0,0,0.0,0.0,False,0.03031657551535549,0,2.4500000000000006,79699,0,105,0.7,4620.0,False,-0.09277061784390729,9,6.518000000000001,42792,776,0,0.0,39894.426110637,False,-0.30594376840180876,0.3625,459953,0.0,0.0,8,0,0,7,7,7.0,5,12,28,184.0,53.0,12,9,28,290,1.338028480997309,165.8192917922861
72,28,0,0,0,10.0,20,10.0,17.988491931249147,24,19.333333333333332,40.31696117830632,33,32.121212121212125,51.482444395312946,21,52.0,43.99999999999999,10,44.0,0,0.272,45545,8,81,1.0,1537.067846431181,False,0.260369398661503,10,9.453000000000001,13499,733,0,0.0,7330.0,False,-0.5329015403037065,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59282,947,70,1.0,19857.289141374386,False,0.10793757717050632,19,2.8740000000000006,78445,0,5,0.5,257.41222197656475,False,0.032994663848710006,0,2.000000000000001,77530,18,10,1.0,1240.5297451626434,False,0.027427756528467077,0,2.4500000000000006,78607,11,115,1.0,5626.306888348441,False,-0.09928476747414983,10,6.609000000000001,42637,776,0,0.0,39950.37685076285,False,-0.3073489858357053,0.5625,458541,0.0,0.0,10,0,0,8,6,5.904761904761905,9,17,26,235.0,74.0,17,11,26,1624,1.6276920679956675,167.44698386028176
73,26,0,0,0,10.0,20,10.0,17.708891672606097,42,16.238095238095237,40.711676282794166,16,44.0,50.70676407681024,14,42.142857142857146,43.99999999999999,12,44.0,0,0.272,45907,6,74,1.0,1370.457983772851,False,0.2679537634541563,25,9.693000000000001,12849,745,0,0.0,7450.0,False,-0.5489577096826865,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59304,979,64,1.0,19942.552229580193,False,0.10897221160898522,0,2.855000000000001,78445,0,5,0.0,253.53382038405118,False,0.03296916951766976,4,2.040000000000001,77244,24,10,1.0,1484.1478715551623,False,0.025269167224673626,0,2.4500000000000006,78332,6,125,1.0,5804.24058446086,False,-0.10134277015066723,12,6.719000000000001,42110,785,0,0.0,39804.80980029604,False,-0.3139841263327837,0.5,457187,0.0,0.0,10,0,0,11,10,9.444444444444445,5,16,31,197.0,105.0,16,10,31,1621,1.4429995919927023,168.88998345227446
74,31,0,0,0,10.0,20,10.0,17.22950561805171,15,9.666666666666666,41.67690637463066,30,46.0,51.35037286449028,21,56.0,43.99999999999999,12,44.0,0,0.272,45837,3,84,1.0,1477.2784719163437,False,0.2675022923844275,15,9.818000000000001,12469,758,0,0.0,7580.0,False,-0.5575300713002775,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,60539,984,44,1.0,18787.61740864663,False,0.11949812230779455,0,2.855000000000001,77755,5,15,1.0,978.6401248405075,False,0.028664283529925564,11,2.1460000000000004,77257,29,10,1.0,1722.134013509192,False,0.02700445686204514,0,2.4500000000000006,77156,17,135,1.0,6812.956338696334,False,-0.1087728506073548,12,6.827000000000002,41900,785,0,0.0,40310.04269862487,False,-0.3135126793593403,0.625,455909,0.0,0.0,7,0,0,12,8,7.523809523809524,6,18,31,215.0,109.0,18,13,31,1580,1.5581548280315474,170.448138280306
75,31,0,0,0,10.0,20,10.0,16.92378887472193,10,10.0,41.67690637463066,0,,50.641835093010656,8,36.875,43.99999999999999,9,44.0,0,0.272,45717,5,94,1.0,1640.8361542238613,False,0.2664621476381627,10,9.903000000000002,12249,766,0,0.0,7660.0,False,-0.5624285636531867,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,60439,984,54,1.0,18903.561196956434,False,0.11882532814366104,0,2.855000000000001,77935,0,15,0.5,759.6275263951599,False,0.02959105178793627,0,2.1350000000000002,77372,19,17,1.0,1652.7724176991637,False,0.02806039925391224,0,2.4500000000000006,77137,8,145,1.0,6785.134680744084,False,-0.10913692858706739,9,6.905000000000001,41492,792,0,0.0,40108.33339366444,False,-0.3191419138577109,0.5625,455337,0.0,0.0,10,0,0,7,5,5.0,8,15,35,223.0,156.0,15,16,35,495,1.4091078769997694,171.85724615730578
76,35,0,0,0,10.0,20,10.0,16.679137221917735,59,15.796610169491528,41.81825028339467,5,46.0,49.25712100636289,26,41.42307692307692,43.99999999999999,11,44.0,0,0.272,45607,6,104,1.0,1794.6302710794444,False,0.2655612892706613,59,10.483,11138,775,0,0.0,7750.0,False,-0.591438523920971,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59737,1033,59,1.0,19696.825516961308,False,0.11393693984889312,0,2.855000000000001,78305,0,5,0.0,246.28560503181444,False,0.031080968691048476,0,2.1350000000000007,77849,14,11,1.0,1127.2838350375173,False,0.03087718128837245,0,2.45,76767,8,155,1.0,7214.0569680509025,False,-0.11085758632639586,11,7.006,40603,808,0,0.0,39799.753773141216,False,-0.33068336869770887,0.5,453002,0.0,0.0,12,0,0,12,8,8.0,6,18,42,292.0,158.0,18,17,42,1507,1.7476020180038176,173.6048481753096
77,42,0,0,0,10.0,20,10.0,16.5686154551755,37,15.837837837837839,41.81825028339467,0,,49.95251383497268,7,65.42857142857143,43.999999999999986,13,44.0,0,0.272,45507,6,114,1.0,1948.822161890007,False,0.26493798184686784,37,10.794000000000002,10545,785,0,0.0,7850.0,False,-0.6062156425189136,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59151,1060,69,1.0,20448.19165204026,False,0.11057014513062896,2,2.875000000000001,78677,0,0,0.0,0.0,False,0.03435265039966344,0,2.1350000000000002,77849,4,21,1.0,1216.2757916680048,False,0.03146216207186062,0,2.4500000000000006,76899,0,160,0.8,7039.999999999998,False,-0.1103600862879584,10,7.0950000000000015,39995,815,0,0.0,40711.298775502735,False,-0.33236739434978296,0.475,451619,0.0,0.0,8,0,0,17,7,7.0,8,25,32,359.0,118.0,25,17,32,662,1.9385242569842376,175.54337243229384
78,32,0,0,0,10.0,20,10.0,16.441554044290584,5,10.0,41.81825028339467,0,,51.122595314650496,21,59.285714285714285,43.99999999999999,20,44.0,0,0.272,45437,3,124,1.0,2068.7527014920324,False,0.2646648982405164,5,10.807000000000004,10355,798,0,0.0,7980.0,False,-0.609617373319545,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59101,1055,79,1.0,20649.481289114745,False,0.11138087732210687,10,2.973000000000001,78797,0,0,0.0,0.0,False,0.035930269246949934,0,2.1350000000000002,78544,0,14,0.4,715.716334405107,False,0.03730882108753874,0,2.4500000000000006,76558,5,159,1.0,7251.612976573251,False,-0.11296192833357342,9,7.175000000000001,39440,821,0,0.0,41971.65075332806,False,-0.3315357555543556,0.425,451228,0.0,0.0,12,0,0,8,5,5.0,7,15,36,204.0,105.0,15,17,36,1379,1.7533636360312812,177.29673606832512
79,36,0,0,0,10.0,20,10.0,16.441554044290584,0,,41.81825028339467,0,,51.691564925130685,9,61.22222222222222,43.99999999999999,20,44.0,0,0.272,45377,0,133,0.9,2186.7266878906476,False,0.26463733042903514,0,10.802000000000001,10215,812,0,0.0,8120.0,False,-0.6115223425678985,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59101,1045,89,1.0,20903.248251505785,False,0.11341205298317361,5,3.0130000000000003,78857,0,0,0.0,0.0,False,0.03671907867059319,0,2.1350000000000002,78820,0,10,0.0,516.9156492513068,False,0.03963054565399738,0,2.4500000000000006,76767,0,158,1.0,6951.999999999999,False,-0.11230709663145086,9,7.256000000000003,39029,825,0,0.0,42645.54106323281,False,-0.3323549916298865,0.3625,451162,0.0,0.0,11,0,0,8,4,4.0,7,15,32,226.0,122.0,15,21,32,960,1.6470870790071785,178.9438231473323
