index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
51,23,0,0,0,10.000000000000002,20,10.0,25.626925736859217,89,22.808988764044944,22.34056373233272,22,13.227272727272727,17.775762680827786,40,16.8,48.99999999999999,11,49.0,0,1.0910000000000002,55938,16,15,1.0,544.4038860528883,False,0.18732208066888684,68,2.1040000000000005,54783,5,10,1.0,306.26925736859215,False,0.16041009312416663,3,4.775000000000001,56303,288,10,1.0,7603.960249538782,False,-0.2290872928613833,0,1.9730000000000003,73954,104,23,1.0,3179.0332424770113,False,-0.031071022994144777,25,7.1640000000000015,42994.0,829,0,0.0,18520.327334103822,False,-0.45239445765641506,15,7.019000000000001,45000.0,748,0,0.0,16710.741671784872,False,-0.4408541878174818,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,11,4.4590000000000005,96192,1521,0,0.0,27036.93503753906,False,-0.17235251613442124,0.5,557604,0.0,0.0,9,0,0,7,13,11.397435897435898,15,22,28,165.0,84.0,10,13,28,643,2.21343207731843,296.3807044811547
52,28,0,0,0,10.000000000000002,20,10.0,25.772862692763702,17,28.470588235294116,23.123682529335685,24,33.25,17.829203440616663,8,20.0,48.99999999999999,9,49.0,2,1.1110000000000002,56276,16,10,1.0,417.72862692763704,False,0.19312374452840647,0,2.0360000000000005,54683,5,20,1.0,565.4572538552741,False,0.1610352039822491,14,4.912000000000002,56229,291,10,1.0,7731.139868887594,False,-0.22922081504189268,0,1.9730000000000003,73838,98,33,1.0,3288.8220673589203,False,-0.031854769595984725,4,7.179000000000002,42894.0,829,0,0.0,19169.532816819283,False,-0.4500406986951821,4,7.044000000000002,44102.0,772,0,0.0,17851.48291264715,False,-0.4442876302744247,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,9,4.538,95887,1529,0,0.0,27260.852060702877,False,-0.17380880654849287,0.5,556349,0.0,0.0,12,0,0,10,7,6.933333333333334,18,28,30,234.0,104.0,13,15,30,734,2.338856534101069,298.71956101525575
53,30,0,0,0,10.000000000000002,20,10.0,25.925916690939278,22,28.0,22.238790024312028,43,16.046511627906977,17.775868440170793,9,16.0,48.99999999999999,10,49.0,12,1.2290000000000003,56526,13,10,1.0,389.2591669093928,False,0.19810378909751802,0,2.0360000000000005,54553,8,30,1.0,857.7775007281783,False,0.16137655254032546,33,5.2280000000000015,54992,291,10,1.0,7766.82965730645,False,-0.24485782483834978,0,1.9730000000000003,73502,100,43,1.0,3548.859640139345,False,-0.03449670599915759,9,7.2650000000000015,42405.0,847,0,0.0,18836.25515059229,False,-0.4569115666527342,0,7.040000000000002,43640.0,797,0,0.0,17724.315649376687,False,-0.44979556475180676,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,10,4.6290000000000004,95561,1538,0,0.0,27339.28566098268,False,-0.17597227735622153,0.5,553619,0.0,0.0,10,0,0,13,10,9.018181818181818,18,31,26,258.0,117.0,16,14,26,340,2.53842581436038,301.25798682961613
54,26,0,0,0,10.000000000000002,20,10.0,25.995489700124615,10,28.0,22.94121667715899,24,32.0,17.858102207759423,13,19.615384615384617,49.0,9,49.0,0,1.217,56676,16,10,1.0,419.9548970012462,False,0.20159641435724346,0,2.0360000000000005,54483,5,40,1.0,1089.8195880049846,False,0.1623486501204532,0,5.195000000000001,54820,291,11,1.0,7817.040886185012,False,-0.24674190745847538,0,1.9730000000000003,74162,90,38,1.0,3211.360306743257,False,-0.028195878288335488,4,7.296000000000002,42305.0,847,0,0.0,19431.210525553666,False,-0.45484206886414347,9,7.130000000000002,42602.0,821,0,0.0,18834.73889194753,False,-0.45485501979634085,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,9,4.7090000000000005,95159,1551,0,0.0,27697.916524234864,False,-0.17765219292743925,0.5,552647,0.0,0.0,11,0,0,9,6,6.0,17,26,26,234.0,84.0,13,13,26,1248,2.36092334613204,303.61891017574817
55,26,0,0,0,10.000000000000002,20,10.0,25.995489700124615,0,,23.22640844888008,15,28.933333333333334,17.79573358717202,18,16.88888888888889,48.99999999999999,11,49.0,0,1.217,56606,13,20,1.0,649.9097940024923,False,0.2025464681889495,0,2.0360000000000005,54353,8,50,1.0,1379.7744850062309,False,0.16266501716241635,0,5.195000000000001,54932,281,13,1.0,7606.675915570458,False,-0.24665446530814417,0,1.9730000000000003,74484,80,41,1.0,3031.9219224140525,False,-0.02521662056271939,0,7.292000000000002,41871.0,862,0,0.0,20021.16408293463,False,-0.4562989840869883,18,7.301000000000002,41892.0,821,0,0.0,19068.881336530543,False,-0.4610687080864648,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,11,4.810000000000001,94647,1569,0,0.0,27921.5059982729,False,-0.18067131121603192,0.5,551225,0.0,0.0,10,0,0,16,7,7.0,17,33,16,297.0,51.0,19,7,16,634,2.8178151417523623,306.43672531750053
56,16,0,0,0,10.000000000000002,20,10.0,26.469233539300955,36,30.0,20.498212052530988,88,11.704545454545455,17.827259360177106,17,18.294117647058822,48.99999999999999,9,49.0,0,1.217,56546,9,30,1.0,884.0770061790287,False,0.20375223909191653,0,2.0360000000000005,55293,12,24,1.0,755.2616049432229,False,0.17592477720568656,27,5.465000000000002,53089,307,10,1.0,8331.036817090702,False,-0.2656476103872797,7,2.0430000000000006,74774,70,10,1.0,2057.8284682763765,False,-0.027743962315135044,0,7.292000000000002,41079.0,932,0,0.0,19104.333632958882,False,-0.46940290269139057,17,7.453000000000002,41085.0,839,0,0.0,17197.999912073497,False,-0.4793288834344262,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,9,4.889000000000001,94196,1586,0,0.0,28274.03334524089,False,-0.1827439013207869,0.5,548502,0.0,0.0,11,0,0,9,9,7.83743842364532,18,27,20,216.0,57.0,12,4,20,1683,3.284661239013076,309.7213865565136
57,20,0,0,0,10.000000000000002,20,10.0,26.51216121575484,20,27.1,20.498212052530988,0,,17.835424374129524,12,18.0,48.99999999999999,9,49.0,0,1.217,56958,10,22,1.0,683.2675467466065,False,0.21033403264275488,0,2.0360000000000005,55223,11,32,1.0,958.3891589041549,False,0.17659149548925013,0,5.438000000000001,52547,317,20,1.0,8814.319346444905,False,-0.2695000426695938,0,2.0360000000000005,74774,60,20,1.0,2000.6939139959104,False,-0.028110369173768697,12,7.412000000000002,40755.0,932,0,0.0,19104.333632958882,False,-0.47279831050711635,0,7.436000000000002,41085.0,839,0,0.0,17197.999912073497,False,-0.4793288834344262,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,9,4.9700000000000015,93849,1598,0,0.0,28501.00814985898,False,-0.18450550272766067,0.5,547631,0.0,0.0,10,0,0,10,3,3.0,20,30,23,287.0,72.0,16,4,23,742,2.8766746269539,312.5980611834675
58,23,0,0,0,10.000000000000002,20,10.0,26.950322319616692,38,30.0,19.149122660091322,62,11.870967741935484,17.881777626011328,5,20.0,49.0,12,49.0,0,1.217,56888,7,32,1.0,932.4103142277341,False,0.21148673814190075,6,2.0960000000000005,56095,14,10,1.0,409.5032231961669,False,0.18921362873554315,42,5.8580000000000005,50985,307,10,1.0,8465.240178723237,False,-0.291773079427422,0,2.0360000000000005,73634,88,30,1.0,2946.1020439290087,False,-0.03666917602590222,5,7.450000000000002,40462.0,944,0,0.0,18076.771791126208,False,-0.4812530952122329,0,7.436000000000002,40517.0,889,0,0.0,17023.570044821186,False,-0.4861953090721252,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,12,5.081000000000001,93522,1603,0,0.0,28664.48953449616,False,-0.18635572042783047,0.5,544543,0.0,0.0,10,0,0,14,8,6.967963386727689,19,33,23,306.0,78.0,17,6,23,938,2.737369015812874,315.3354301992804
59,23,0,0,0,10.000000000000002,20,10.0,26.989518879765235,64,27.15625,18.990332511127352,35,17.37142857142857,17.889654278536852,15,18.0,48.99999999999999,13,49.0,0,1.217,57088,5,32,1.0,913.6646041524875,False,0.21551333492620184,44,2.5300000000000007,55827,16,10,1.0,429.8951887976524,False,0.18376806206748403,5,5.8660000000000005,50237,325,10,1.0,8961.496961034976,False,-0.2981844845122555,0,2.0360000000000005,73072,114,20,1.0,3456.611802515784,False,-0.040603520749328055,6,7.505000000000003,39764.0,973,0,0.0,18477.593533326915,False,-0.48646765699397987,9,7.526000000000002,40202.0,895,0,0.0,16996.347597458982,False,-0.4896390409154031,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,13,5.199000000000002,92987,1618,0,0.0,28945.46062267263,False,-0.1893319076975466,0.5,541617,0.0,0.0,12,0,0,8,10,9.277777777777779,23,31,20,305.0,63.0,17,6,20,1016,2.583256079815328,317.9186862790957
60,20,0,0,0,10.000000000000002,20,10.0,26.99063318733257,36,27.0,18.516465579497595,37,14.0,18.111179257191594,37,19.324324324324323,48.99999999999999,10,49.0,4,1.2570000000000001,57858,6,10,1.0,329.9063318733257,False,0.22561263077049262,0,2.4860000000000007,55737,15,20,1.0,689.8126637466514,False,0.1846121062032302,2,5.881000000000003,49847,333,10,1.0,9173.045507176721,False,-0.30182999315614034,5,2.0860000000000007,72756,122,10,1.0,3478.0219046495495,False,-0.044519265419224005,13,7.629000000000001,39049.0,994,0,0.0,18405.366786020608,False,-0.49433906507854186,24,7.757000000000002,39096.0,911,0,0.0,16868.50014292231,False,-0.5018994364937054,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,10,5.286000000000001,92098,1655,0,0.0,29974.001670652087,False,-0.19215883857264385,0.5,538881,0.0,0.0,10,0,0,7,10,7.944444444444445,21,28,19,234.0,66.0,13,7,19,910,2.2819297378882766,320.200616016984
61,19,0,0,0,10.000000000000002,20,10.0,26.33233055931843,47,22.06382978723404,18.722846009261183,23,21.8695652173913,18.13123565281586,28,18.285714285714285,49.0,13,49.0,19,1.443,57882,5,10,1.0,313.3233055931843,False,0.22594443945749207,0,2.4860000000000007,56113,16,12,1.0,475.9879667118212,False,0.19029601587081052,0,5.879000000000001,49361,341,20,1.0,9353.781640912806,False,-0.3069044093520713,13,2.2110000000000003,72172,141,10,1.0,3900.0870689565104,False,-0.04930298419210605,15,7.766000000000003,38299.0,1000,0,0.0,18722.846009261182,False,-0.5005352692261762,13,7.863000000000002,38443.0,928,0,0.0,17374.801096594376,False,-0.506089721049462,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,13,5.4060000000000015,91308,1683,0,0.0,30514.869603689094,False,-0.19607840550220249,0.5,536018,0.0,0.0,9,0,0,8,13,12.530172413793103,19,27,18,216.0,51.0,12,7,18,812,2.1260572988539934,322.326673315838
62,18,0,0,0,10.000000000000002,20,10.0,26.33233055931843,0,,21.16829824369805,33,46.09090909090909,18.17873409951992,76,18.31578947368421,49.0,10,49.0,0,1.4240000000000002,57762,7,20,1.0,596.6466111863685,False,0.22640199623153193,0,2.4860000000000007,56033,14,22,1.0,719.3112723050054,False,0.1911760305046787,3,5.9090000000000025,50334,331,10,1.0,8927.68439757138,False,-0.29715719417713243,0,2.1980000000000004,72612,131,10,1.0,3661.2182857076946,False,-0.04519137646084384,46,8.211,33950.0,1033,0,0.0,21866.852085740087,False,-0.5296372358564493,30,8.150000000000002,37056.0,928,0,0.0,19644.18077015179,False,-0.5087338441981923,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,10,5.493000000000002,89747,1759,0,0.0,31976.39328105554,False,-0.2023416595085301,0.5,529934,0.0,0.0,9,0,0,9,14,13.130434782608695,16,25,28,201.0,48.0,12,6,28,640,2.216319073922932,324.5429923897609
63,28,0,0,0,10.0,20,10.0,26.280902697331346,1,10.0,21.16829824369805,0,,18.89677788558725,134,20.32089552238806,49.0,11,49.0,0,1.4240000000000002,57672,6,30,1.0,848.4270809199404,False,0.2271601018220601,0,2.4860000000000007,55933,15,31,1.0,964.7079836172717,False,0.19165548544228464,0,5.906000000000001,50324,322,20,1.0,8885.816633414655,False,-0.2975539553560869,0,2.1980000000000004,72612,121,20,1.0,3603.355191251054,False,-0.0455624554853971,54,8.705,30388.0,1033,0,0.0,21866.852085740087,False,-0.5669657625219282,80,8.920000000000002,29767.0,928,0,0.0,19644.18077015179,False,-0.5851200403982699,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,11,5.593000000000002,86815,1893,0,0.0,35771.60053741667,False,-0.21014506764102736,0.5,515951,0.0,0.0,7,0,0,11,17,17.0,22,33,27,293.0,104.0,18,10,27,210,2.8831086764112115,327.4261010661721
64,27,0,0,0,10.0,20,10.0,26.29545416275783,13,26.615384615384617,21.89355509553123,10,46.0,18.460723448370633,232,17.784482758620683,49.0,9,49.0,0,1.4240000000000002,57572,6,40,1.0,1111.8181665103132,False,0.227829603380828,0,2.4860000000000007,56179,15,28,1.0,886.2727165572193,False,0.1960233272417432,0,5.906000000000002,49988,324,30,1.0,9176.533801599473,False,-0.2999991419234059,0,2.1980000000000004,73062,112,20,1.0,3382.9619681395016,False,-0.04120410199228181,118,9.831000000000003,14771.0,1038,0,0.0,22725.510189161418,False,-0.7261272953629555,114,9.98,15012.0,933,0,0.0,20426.686904130638,False,-0.7356471348410204,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,9,5.6720000000000015,82543,2125,0,0.0,39229.03732778759,False,-0.2293313920510135,0.5,481567,0.0,0.0,12,0,0,10,31,31.0,20,30,30,273.0,123.0,16,11,30,1006,2.8052493995055556,330.2313504656777
65,30,0,0,0,10.0,20,10.0,26.304191151662824,12,26.5,23.96970202683049,58,35.0,18.126571088106385,142,16.87323943661972,49.0,13,49.0,0,1.4240000000000002,57750,10,38,1.0,1099.5592637631873,False,0.23146000658784158,0,2.4860000000000007,56119,11,38,1.0,1109.5592637631873,False,0.197114182583786,9,5.996,50502,326,10,1.0,8814.863335710384,False,-0.29572593607655656,0,2.1980000000000004,73936,102,11,1.0,2946.6942197647436,False,-0.03279189505832844,84,10.553,5442.0,1074,0,0.0,25743.459976815946,False,-0.8080784508094697,58,10.446000000000003,9723.0,955,0,0.0,22891.065435623117,False,-0.7781611066743703,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,13,5.793000000000001,79868,2267,0,0.0,41092.936656737176,False,-0.2424808321826189,0.5,465780,0.0,0.0,12,0,0,13,21,20.40909090909091,24,37,30,396.0,114.0,22,8,30,2174,3.0501537676900625,333.28150423336774
66,30,0,0,0,10.0,20,10.0,26.304191151662824,0,,25.322916200309376,25,43.16,18.019693647927458,96,17.34375,48.99999999999999,7,49.0,0,1.4240000000000002,57660,9,48,1.0,1352.6011752798156,False,0.232231434828269,0,2.4860000000000007,56009,12,48,1.0,1382.6011752798156,False,0.19767438189429917,13,6.117000000000002,51023,316,10,1.0,8565.353565928546,False,-0.29064365514500845,0,2.1980000000000004,74026,92,19,1.0,2901.120993758858,False,-0.031929809187601826,55,11.019,1513.0,1075,0,0.0,27222.13491533258,False,-0.8415050097181362,41,10.798000000000004,6310.0,979,0,0.0,24791.134960102878,False,-0.8039721295698999,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,7,5.850000000000001,78101,2363,0,0.0,42580.536090052585,False,-0.2501997778689448,0.5,457082,0.0,0.0,9,0,0,9,15,14.565217391304348,24,33,25,312.0,108.0,19,11,25,290,2.867804261855781,336.1493084952235
67,25,0,0,0,10.000000000000002,20,10.0,26.77135048325634,53,29.0,25.611072884057187,5,44.0,18.208220968302378,133,19.105263157894736,48.99999999999999,8,49.0,0,1.4240000000000002,58748,11,17,1.0,565.1129582153578,False,0.24689612773240835,0,2.4860000000000007,56258,10,46,1.0,1331.4821222297917,False,0.20239409110546439,0,6.104000000000001,50134,336,20,1.0,9507.395220055274,False,-0.2960046993557751,0,2.1980000000000004,73598,105,24,1.0,3425.657549959288,False,-0.03405550143678471,78,11.744,-5516.0,1075,0,0.0,27531.903350361477,False,-0.9135433629713933,55,11.307000000000004,2315.0,984,0,0.0,25201.29571791227,False,-0.8436891749477995,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,8,5.923000000000001,75434,2496,0,0.0,45447.71953688274,False,-0.2595045167856743,0.5,443411,0.0,0.0,13,0,0,12,18,18.0,17,29,26,252.0,108.0,14,11,26,1957,2.07912259362638,338.2284310888499
68,26,0,0,0,10.0,20,10.0,27.02667253654696,27,29.62962962962963,26.823180654761604,20,44.5,18.07957909350256,222,17.68018018018018,48.99999999999999,10,49.0,0,1.4240000000000002,59168,10,10,1.0,370.2667253654696,False,0.25370988472567135,0,2.4860000000000007,56438,11,46,1.0,1353.2269366811602,False,0.20642586853830813,0,6.104000000000002,50514,336,15,1.0,9483.309682101204,False,-0.2912852417585794,0,2.1980000000000004,73308,112,29,1.0,3804.859563081346,False,-0.03534322933662525,107,12.736,-43246.0,1085,0,0.0,29103.15101041634,False,-1.3007076333252134,115,12.402000000000005,-12672.0,994,0,0.0,26662.241570833034,False,-0.9930926423879305,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,10,6.0150000000000015,71330,2718,0,0.0,49140.295976139954,False,-0.2765365240004679,0.5,387280,0.0,0.0,11,0,0,12,29,115.16422924901187,17,29,28,237.0,96.0,14,12,28,1440,2.0098655000329018,340.2382965888828
69,28,0,0,0,10.0,20,10.0,27.183822372711493,34,28.441176470588236,26.823180654761604,0,,18.164690781547804,153,18.62091503267974,49.0,10,49.0,12,1.5440000000000003,59429,9,10,1.0,361.83822372711495,False,0.2591339426273406,0,2.4860000000000007,56657,12,44,1.0,1316.0881843993056,False,0.2106595431582877,0,6.104000000000002,50195,337,25,1.0,9831.527655972814,False,-0.2931436289153425,0,2.1980000000000004,72660,125,39,1.0,4444.0818421246395,False,-0.039555178910521016,62,13.249000000000002,-51405.0,1085,0,0.0,29103.15101041634,False,-1.3862111282897398,91,13.197000000000005,-23090.0,994,0,0.0,26662.241570833034,False,-1.102269675178767,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,10,6.105000000000001,68302,2871,0,0.0,52150.827233823744,False,-0.2880239171306542,0.5,365188,0.0,0.0,7,0,0,12,22,21.09090909090909,20,32,22,291.0,48.0,17,11,22,529,1.891089373268187,342.129385962151
70,22,0,0,1,10.0,20,10.0,27.301022876518992,19,29.0,26.823180654761604,0,,18.146312905547827,69,17.91304347826087,48.99999999999999,12,49.0,0,1.532,59349,7,20,1.0,616.0204575303799,False,0.2601286432505004,0,2.4860000000000007,57088,14,35,1.0,1095.5358006781648,False,0.2174341578374188,0,6.104000000000002,49644,346,35,1.0,10384.965238192226,False,-0.2966615881397518,0,2.1980000000000004,72660,115,49,1.0,4453.953482883003,False,-0.03949187156656111,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29103.15101041634,True,-1.6661873045435431,69,13.796000000000003,-30723.0,994,0,0.0,26662.241570833034,False,-1.182260872269615,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,12,6.215,66834,2940,0,0.0,53350.15994231061,False,-0.294574560595402,0.5,407292,0.0,0.1,10,0,0,7,20,261.3782608695652,17,24,21,165.0,94.0,10,12,21,751,1.6638507219031453,343.79323668405414
71,21,0,0,1,10.0,20,10.0,27.388097825703387,23,28.391304347826086,27.004943580584833,3,44.0,18.146312905547827,0,,49.0,14,49.0,0,1.532,59249,7,30,1.0,891.6429347711016,False,0.2609273259977514,0,2.4860000000000007,57641,14,22,1.0,742.5381521654745,False,0.22538695188379745,0,6.104000000000001,49075,356,45,1.0,10965.385287076722,False,-0.3002373772729348,0,2.1980000000000004,72708,108,56,1.0,4470.191405688716,False,-0.03877208394884499,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,14,6.343000000000001,66526,2940,0,0.0,53350.15994231061,False,-0.2968980893415263,0.5,437639,0.0,0.2,13,0,0,6,27,3321.608585858586,17,23,12,183.0,60.0,11,10,12,853,1.6447172528132796,345.4379539368674
72,12,0,0,0,10.0,20,10.0,27.469649869179847,21,28.476190476190474,27.004943580584833,0,,18.146312905547827,0,,49.0,7,49.0,0,1.532,59437,9,29,1.0,886.6198462062156,False,0.264845378799018,0,2.4860000000000007,57851,12,22,1.0,724.3322971219566,False,0.22963047924804572,0,6.104000000000002,48477,367,55,1.0,11566.63339892117,False,-0.30405155196546463,0,2.1980000000000004,72708,98,66,1.0,4474.351963498224,False,-0.038745402075916285,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,7,6.399000000000003,66425,2940,0,0.0,53350.15994231061,False,-0.2976600257160671,0.5,437338,0.0,0.2,10,0,0,6,22,3917.4563534278964,12,18,15,93.0,33.0,6,6,15,798,1.2598029831424356,346.69775692000985
73,15,0,0,0,10.0,20,10.0,27.37543611614802,18,26.055555555555557,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,6,49.0,0,1.532,59826,7,21,1.0,644.8841584391084,False,0.27050910564022546,0,2.4860000000000007,57731,14,32,1.0,1016.0139557167366,False,0.23017631232010416,0,6.104000000000002,48008,375,65,1.0,12021.109876293522,False,-0.30715241338343946,0,2.1980000000000004,72708,88,76,1.0,4461.414090345473,False,-0.03882837332718449,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132440,0,6,0.0,294.00000000000006,False,0.000226317735012108,6,6.452000000000002,66351,2940,0,0.0,53350.15994231061,False,-0.29821827612909696,0.5,437064,0.0,0.2,9,0,0,8,5,276.3039183863407,13,21,10,96.0,39.0,7,8,10,669,2.058965040370822,348.7567219603807
74,10,0,0,0,10.0,20,10.0,27.433664496596244,25,28.0,27.004943580584833,0,,18.146312905547827,0,,49.0,10,49.0,0,1.532,60006,7,21,1.0,646.1069544285211,False,0.27432414087309925,0,2.4860000000000007,58051,14,27,1.0,880.7089414080986,False,0.23550662140813758,0,6.104000000000002,47448,385,75,1.0,12587.331599733416,False,-0.3107038221806081,0,2.1980000000000004,72568,83,86,1.0,4599.419301147784,False,-0.03973899327176092,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,10,6.546000000000002,66172,2940,0,0.0,53350.15994231061,False,-0.2995686386146692,0.5,436685,0.0,0.2,11,0,0,3,6,226.73304455066335,16,19,14,80.0,30.0,5,5,14,900,1.218919469974935,349.9756414303556
75,14,0,0,0,10.0,20,10.0,27.585999034573966,26,29.0,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,12,49.0,0,1.532,60215,8,20,1.0,631.7199806914793,False,0.27858687825494777,0,2.4860000000000007,58396,13,22,1.0,736.8919787606272,False,0.24127510433400182,0,6.104000000000001,46694,401,85,1.0,13357.405817213872,False,-0.3154361784802743,0,2.1980000000000004,72568,73,96,1.0,4606.252513260043,False,-0.03969517152822989,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132440,0,6,0.0,293.99999999999994,False,0.000226317735012108,12,6.656000000000001,65934,2940,0,0.0,53350.15994231061,False,-0.30136409264576525,0.5,436247,0.0,0.2,11,0,0,4,7,365.500007021683,15,19,7,93.0,39.0,6,8,7,954,1.304260227829218,351.2799016581848
76,7,0,0,0,10.0,20,10.0,27.694516378068137,20,29.0,27.004943580584833,0,,18.146312905547827,0,,49.0,8,49.0,0,1.532,60645,13,10,1.0,406.94516378068136,False,0.28529577503887327,0,2.4860000000000007,58346,8,32,1.0,966.2245240981804,False,0.2426410430917387,0,6.104000000000002,46404,401,95,1.0,13670.970707760882,False,-0.3171448406500213,0,2.1980000000000004,72278,73,106,1.0,4884.223715140966,False,-0.04163209786868007,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132440,0,6,0.0,294.0,False,0.000226317735012108,8,6.724000000000001,65813,2940,0,0.0,53350.15994231061,False,-0.30227690751031405,0.5,435926,0.0,0.2,10,0,0,3,4,73.00794815358279,14,17,11,36.0,30.0,2,5,11,780,0.9965750426054001,352.2764767007902
