index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,21,0,0,0,10.000000000000002,20,10.0,29.62891552924594,15,29.0,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.235,58997,0,15,1.0,444.4337329386891,False,0.20525943066856647,0,1.622,58770,21,20,1.0,802.5783105849188,False,0.204283981668345,0,4.529000000000001,43205.0,764,124,1.0,26744.96057342989,False,-0.3047485126422092,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,4.690000000000001,109866,1426,0,0.0,31754.908119569645,False,-0.18268266898202248,12,4.550000000000002,113571,1297,0,0.0,28882.26916625654,False,-0.16793651838407617,0.375,466056,0.0,0.2,9,0,0,3,11,11.0,25,28,22,126.0,115.0,7,14,22,635,4.258453837013803,281.570649090223
53,22,0,0,0,10.000000000000002,20,10.0,29.271759049488722,5,10.0,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,1.235,58877,2,25,1.0,751.7939762372181,False,0.20594490552608388,0,1.622,58740,19,25,1.0,921.7939762372181,False,0.20488657524562637,0,4.529000000000001,43155.0,759,134,1.0,26657.06238160648,False,-0.305903004647465,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,13,4.812000000000001,109518,1426,0,0.0,31754.908119569645,False,-0.18494462713579662,7,4.608000000000001,113454,1297,0,0.0,28882.26916625654,False,-0.16869700431508644,0.375,465391,0.0,0.2,9,0,0,8,9,132.88920454545456,23,31,26,138.0,78.0,11,11,26,250,4.3816801580251195,285.95232924824813
54,26,0,0,0,10.000000000000002,20,10.0,29.271759049488722,0,,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.235,58767,3,35,1.0,1054.5115667321052,False,0.2067866606294227,0,1.622,58650,18,35,1.0,1204.5115667321052,False,0.2059318554028993,0,4.529000000000002,43155.0,749,144,1.0,26695.672945070142,False,-0.30566577199288414,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000004,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,4.899000000000001,109289,1426,0,0.0,31754.908119569645,False,-0.18643309959905605,10,4.701000000000001,113213,1297,0,0.0,28882.26916625654,False,-0.17026347533537256,0.375,464721,0.0,0.2,10,0,0,9,12,147.43167701863354,17,26,21,132.0,139.0,9,17,21,200,4.343927394016646,290.2962566422648
55,21,0,0,0,10.000000000000002,20,10.0,29.431838862208384,38,30.473684210526315,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,3,1.2650000000000001,59763,2,10,1.0,314.31838862208383,False,0.21952536317643667,0,1.622,58540,19,45,1.0,1514.4327487993774,False,0.20684691607440236,0,4.529000000000001,41997.0,777,154,1.0,27970.99236689755,False,-0.31205996554986326,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000005,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,4.969000000000001,109127,1426,0,0.0,31754.908119569645,False,-0.18748608011891643,12,4.811000000000002,112887,1297,0,0.0,28882.26916625654,False,-0.17238243613459778,0.375,463961,0.0,0.2,12,0,0,6,12,11.3,20,26,25,129.0,128.0,8,13,25,1068,4.422011961985845,294.7182686042506
56,25,0,0,0,10.000000000000002,20,10.0,29.485895406988675,27,30.0,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,4,1.3020000000000003,59987,3,10,1.0,324.85895406988675,False,0.22419158784212448,0,1.622,58827,18,42,1.0,1418.4076070935243,False,0.2117109090150764,0,4.529000000000001,41187.0,794,164,1.0,28845.582678069193,False,-0.3166399432390652,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,5.041000000000001,108962,1426,0,0.0,31754.908119569645,False,-0.1885585602780335,12,4.919000000000001,112586,1297,0,0.0,28882.26916625654,False,-0.17433889994001736,0.375,463196,0.0,0.2,12,0,0,7,12,74.61594364937388,24,31,24,168.0,130.0,11,14,24,577,4.121010206989013,298.83927881123964
57,24,0,0,0,10.000000000000002,20,10.0,29.559229936952715,13,31.0,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.298,59897,2,20,1.0,611.1845987390543,False,0.2252735844704182,0,1.622,59120,19,39,1.0,1342.8099675411559,False,0.21690489241198713,0,4.529000000000001,40784.0,797,174,1.0,29323.816138630045,False,-0.31865382025246664,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,5.123000000000002,108779,1426,0,0.0,31754.908119569645,False,-0.1897480382726906,11,5.017000000000001,112313,1297,0,0.0,28882.26916625654,False,-0.17611336711237469,0.375,462540,0.0,0.2,9,0,0,7,10,71.46441155743481,22,29,21,180.0,132.0,10,14,21,603,3.579071699990891,302.4183505112305
58,21,0,0,0,10.000000000000002,20,10.0,29.24619978362816,35,27.085714285714285,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,1,1.3080000000000003,60257,5,10,1.0,342.4619978362816,False,0.2298658973199442,0,1.622,59484,16,35,1.0,1183.6169924269857,False,0.22269321643288753,0,4.529000000000002,39836.0,822,184,1.0,30136.81425497963,False,-0.325308046161817,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,5.204000000000001,108584,1426,0,0.0,31754.908119569645,False,-0.1910155148243744,11,5.116000000000001,112038,1297,0,0.0,28882.26916625654,False,-0.17790083404423646,0.375,461846,0.0,0.2,13,0,0,4,12,11.2,21,25,26,93.0,100.0,6,15,26,1098,4.152275933010969,306.5706264442415
59,26,0,0,0,10.000000000000002,20,10.0,29.24619978362816,0,,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,1.3070000000000002,60187,2,20,1.0,604.9239956725633,False,0.23111210155566986,0,1.622,59354,19,45,1.0,1506.0789902632673,False,0.22332884550681065,0,4.529000000000001,39836.0,812,194,1.0,30175.680411101894,False,-0.3250692430840293,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,16,5.355000000000001,108061,1426,0,0.0,31754.908119569645,False,-0.19441495193478786,4,5.145000000000001,111978,1297,0,0.0,28882.26916625654,False,-0.17829082682936992,0.375,461063,0.0,0.2,10,0,0,6,10,10.0,21,27,20,147.0,95.0,9,17,20,200,3.7523253919789568,310.32295183622045
60,20,0,0,0,10.000000000000002,20,10.0,29.38464415783919,56,30.0,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,8,1.3870000000000005,60707,2,10,1.0,313.84644157839193,False,0.23873332561544344,0,1.622,60122,19,27,1.0,983.3853922616581,False,0.23364050751273716,0,4.529000000000001,38156.0,858,204,1.0,31971.1190281804,False,-0.3346822872053504,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,5.439000000000001,107853,1426,0,0.0,31754.908119569645,False,-0.19576692692325057,10,5.241000000000002,111737,1297,0,0.0,28882.26916625654,False,-0.17985729784965604,0.375,460222,0.0,0.2,12,0,0,5,11,10.571428571428571,20,25,21,93.0,96.0,6,14,21,1474,3.7315551019855775,314.05450693820603
61,21,0,0,0,10.000000000000002,20,10.0,29.526024922029787,27,30.962962962962962,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,4,1.4190000000000003,60905,6,10,1.0,355.26024922029785,False,0.24318455905503622,0,1.622,60464,15,24,1.0,858.6245981287149,False,0.23933146698954616,0,4.529000000000001,37320.0,875,214,1.0,32925.694301488984,False,-0.33909031850836857,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,11,5.539000000000001,107608,1426,0,0.0,31754.908119569645,False,-0.19735939746254558,9,5.3210000000000015,111548,1297,0,0.0,28882.26916625654,False,-0.1810857751228265,0.375,459492,0.0,0.2,13,0,0,8,8,7.285714285714286,22,30,19,135.0,49.0,10,11,19,602,4.237786840996705,318.29229377920274
62,19,0,0,0,10.000000000000002,20,10.0,29.526024922029787,0,,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.4150000000000003,60785,8,20,1.0,670.5204984405957,False,0.24395042636911915,0,1.622,60384,13,34,1.0,1133.8848473490127,False,0.2405043844114972,0,4.529000000000002,37320.0,865,224,1.0,32961.762206227235,False,-0.33886870856490636,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000004,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,5.6080000000000005,107443,1426,0,0.0,31754.908119569645,False,-0.19843187762166264,12,5.432000000000001,111234,1297,0,0.0,28882.26916625654,False,-0.18312673736502502,0.375,458813,0.0,0.2,8,0,0,4,9,9.0,19,23,22,72.0,104.0,4,15,22,200,4.049744285992347,322.3420380651951
63,22,0,0,0,10.0,20,10.0,29.47696436325455,30,29.033333333333335,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.4150000000000003,61246,7,11,1.0,394.24660799580005,False,0.2505214984328143,0,1.622,60594,14,33,1.0,1112.7398239874,False,0.24456323344310865,0,4.529000000000001,36449.0,885,234,1.0,33840.192264110294,False,-0.34417469147234303,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000005,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,13,5.730000000000001,107093,1426,0,0.0,31754.908119569645,False,-0.20070683553494126,7,5.490000000000001,111108,1297,0,0.0,28882.26916625654,False,-0.1839457222138053,0.375,458137,0.0,0.2,13,0,0,4,9,9.0,20,24,28,90.0,108.0,5,17,28,1071,4.530926335020922,326.872964400216
64,28,0,0,0,10.0,20,10.0,29.47696436325455,0,,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.4150000000000003,61166,5,21,1.0,669.0162516283456,False,0.2516894233283301,0,1.622,60474,16,43,1.0,1427.5094676199456,False,0.2453241082307562,0,4.529000000000001,36449.0,875,244,1.0,33876.750774436296,False,-0.3439500671293099,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,13,5.847000000000001,106740,1426,0,0.0,31754.908119569645,False,-0.20300129308747653,7,5.553000000000002,110973,1297,0,0.0,28882.26916625654,False,-0.18482320598035562,0.375,457449,0.0,0.2,9,0,0,3,9,9.0,25,28,25,111.0,123.0,7,21,25,200,7.737394651980139,334.61035905219615
65,25,0,0,0,10.0,20,10.0,29.521261177069597,23,30.043478260869566,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,1.4150000000000003,61076,4,31,1.0,955.1590964891575,False,0.25276955973958104,0,1.622,61055,17,30,1.0,1055.6378353120879,False,0.2533646541632279,0,4.529000000000001,35758.0,888,254,1.0,34630.61503578491,False,-0.34780948526128447,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,7,5.904000000000003,106611,1426,0,0.0,31754.908119569645,False,-0.2038397775755135,13,5.676000000000001,110609,1297,0,0.0,28882.26916625654,False,-0.18718916221016538,0.375,456756,0.0,0.2,10,0,0,5,10,10.0,21,26,23,144.0,110.0,8,17,23,891,4.285073758976068,338.8954328111722
66,23,0,0,0,10.0,20,10.0,29.478234583023813,28,29.071428571428573,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,1.4150000000000003,61452,3,25,1.0,766.9558645755953,False,0.25850689812121536,0,1.622,61293,18,28,1.0,1005.3905683246668,False,0.25769722156067765,0,4.529000000000002,34944.0,906,264,1.0,35454.34379672524,False,-0.3527511225731765,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,16,6.057000000000002,106097,1426,0,0.0,31754.908119569645,False,-0.20718071576815694,4,5.703000000000001,110549,1297,0,0.0,28882.26916625654,False,-0.18757915499529884,0.375,455982,0.0,0.2,13,0,0,7,9,9.0,22,29,26,111.0,105.0,7,16,26,1014,4.759468395030126,343.65490120620234
67,26,0,0,0,10.000000000000002,20,10.0,29.624427707301514,28,31.0,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,3,1.4450000000000003,62108,7,10,1.0,366.24427707301516,False,0.26778039928637004,0,1.622,61233,14,38,1.0,1265.7282528774576,False,0.2591253333015575,0,4.529000000000001,34076.0,924,274,1.0,36451.36262001081,False,-0.35729160192676795,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,6.131,105905,1426,0,0.0,31754.908119569645,False,-0.20842869268058406,11,5.809000000000002,110268,1297,0,0.0,28882.26916625654,False,-0.18940562120567395,0.375,455237,0.0,0.2,12,0,0,8,11,10.214285714285715,18,26,28,165.0,109.0,10,16,28,634,5.023525158001576,348.6784263642039
68,28,0,0,0,10.0,20,10.0,29.68938062046084,13,31.0,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,3,1.4720000000000002,62329,8,10,1.0,376.89380620460844,False,0.2723866752778586,0,1.622,61143,13,48,1.0,1555.0902697821205,False,0.2602382288210009,0,4.529000000000001,33673.0,927,284,1.0,36931.77540758996,False,-0.35929208862706935,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,6.222,105686,1426,0,0.0,31754.908119569645,False,-0.20985216634632123,10,5.898000000000002,110043,1297,0,0.0,28882.26916625654,False,-0.19086809414992448,0.375,454521,0.0,0.2,10,0,0,9,9,8.23076923076923,22,31,26,183.0,94.0,11,17,26,200,5.269862227025442,353.94828859122936
69,26,0,0,0,10.0,20,10.0,29.68938062046084,0,,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.4690000000000003,62209,10,20,1.0,693.7876124092169,False,0.27316916608060826,0,1.622,61063,11,58,1.0,1831.9840759867288,False,0.26142776973161885,0,4.529000000000001,33673.0,917,294,1.0,36966.209755343894,False,-0.35908051565341625,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,6.3020000000000005,105497,1426,0,0.0,31754.908119569645,False,-0.2110806436194917,11,5.998000000000002,109769,1297,0,0.0,28882.26916625654,False,-0.19264906120203404,0.375,453858,0.0,0.2,9,0,0,7,10,10.0,24,31,23,201.0,102.0,12,14,23,200,4.3537881260272115,358.30207671725657
70,23,0,0,0,10.0,20,10.0,29.746072014275338,12,30.916666666666668,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.4690000000000003,62079,13,30,1.0,1022.3821604282601,False,0.27386720153486643,0,1.622,61364,8,56,1.0,1745.780032799419,False,0.26667663972808464,0,4.529000000000002,33302.0,919,304,1.0,37409.01606145889,False,-0.3609188341825154,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000004,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,6.373000000000001,105332,1426,0,0.0,31754.908119569645,False,-0.21215312377860873,12,6.107000000000002,109445,1297,0,0.0,28882.26916625654,False,-0.19475502224175478,0.375,453169,0.0,0.2,12,0,0,9,10,10.0,20,29,18,186.0,88.0,12,11,18,571,4.378108863951638,362.6801855812082
71,18,0,0,0,10.0,20,10.0,29.72229439536955,52,29.615384615384617,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.4690000000000003,61989,12,40,1.0,1308.891775814782,False,0.27495107029566884,0,1.622,62794,9,14,1.0,506.1121215351737,False,0.2831655485156427,0,4.529000000000001,31762.0,961,314,1.0,38966.82894824854,False,-0.3702715205263862,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000005,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,6.445000000000001,105176,1426,0,0.0,31754.908119569645,False,-0.21316710501995578,12,6.2150000000000025,109136,1297,0,0.0,28882.26916625654,False,-0.1967634850851922,0.375,452504,0.0,0.2,14,0,0,6,8,8.0,20,26,17,126.0,61.0,7,11,17,1740,4.044282084971201,366.7244676661794
72,17,0,0,0,10.0,20,10.0,29.788246853473726,14,31.0,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.4690000000000003,61919,9,50,1.0,1579.4123426736862,False,0.2762792805661425,0,1.622,63098,12,10,1.0,417.88246853473726,False,0.2884548629109653,0,4.529000000000001,31328.0,965,324,1.0,39480.690401859094,False,-0.3724474335385976,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,12,6.557,104849,1426,0,0.0,31754.908119569645,False,-0.2152925656989332,8,6.283000000000002,108980,1297,0,0.0,28882.26916625654,False,-0.19777746632653923,0.375,451821,0.0,0.2,10,0,0,8,10,10.0,21,29,16,114.0,72.0,8,9,16,634,4.023538065026514,370.7480057312059
73,16,0,0,0,10.0,20,10.0,29.86383421355386,18,30.88888888888889,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.4690000000000003,62395,7,42,1.0,1324.2810369692622,False,0.28337079249571845,0,1.622,62978,14,20,1.0,737.2766842710772,False,0.2892627985129552,0,4.529000000000001,30772.0,973,334,1.0,40123.8710320034,False,-0.3753279733093909,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,7,6.615000000000001,104735,1426,0,0.0,31754.908119569645,False,-0.2160335519906868,13,6.405000000000001,108620,1297,0,0.0,28882.26916625654,False,-0.20011742303734006,0.375,451147,0.0,0.2,13,0,0,4,7,7.0,23,27,18,129.0,85.0,8,8,18,756,4.3249304160126485,375.07293614721857
74,18,0,0,0,10.0,20,10.0,29.772177696017316,28,29.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,1.4690000000000003,63107,7,24,1.0,784.5322647044156,False,0.29236915643652467,0,1.622,62878,14,30,1.0,1033.1653308805194,False,0.29023858561159815,0,4.529000000000002,29960.0,991,344,1.0,40901.9165929272,False,-0.38052572229913123,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,6.708000000000001,104501,1426,0,0.0,31754.908119569645,False,-0.21755452385270738,10,6.492000000000002,108379,1297,0,0.0,28882.26916625654,False,-0.2016838940576262,0.375,450472,0.0,0.2,13,0,0,5,11,11.0,23,28,22,129.0,120.0,8,10,22,1012,4.0862779099843465,379.1592140572029
75,22,0,0,0,10.0,20,10.0,29.854192630643812,17,31.0,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.4690000000000003,63464,14,17,1.0,647.5212747209448,False,0.2982407424056758,0,1.622,62848,7,40,1.0,1264.1677052257526,False,0.2919787489846721,0,4.529000000000001,29433.0,998,354,1.0,41523.50089551511,False,-0.38318258908834735,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,11,6.808000000000001,104226,1426,0,0.0,31754.908119569645,False,-0.21934199078456912,9,6.572000000000002,108184,1297,0,0.0,28882.26916625654,False,-0.20295137060930998,0.375,449802,0.0,0.2,10,0,0,7,9,9.0,25,32,14,183.0,64.0,11,11,14,727,4.387828502978664,383.5470425601816
76,14,0,0,0,10.0,20,10.0,29.62763916387705,54,28.666666666666668,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,32,1.7890000000000004,63794,17,10,1.0,466.2763916387705,False,0.3031126754552731,0,1.622,62833,4,45,1.0,1373.2437623744672,False,0.29278344692447655,0,4.529000000000001,27885.0,1042,364,1.0,42932.34481285102,False,-0.39354888474107536,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,6.8870000000000005,104034,1426,0,0.0,31754.908119569645,False,-0.22058996769699624,11,6.673000000000002,107906,1297,0,0.0,28882.26916625654,False,-0.20475833718042843,0.375,448099,0.0,0.2,11,0,0,6,13,12.055555555555555,20,26,13,78.0,84.0,6,8,13,255,4.125804768991657,387.67284732917324
77,13,0,0,0,10.0,20,10.0,29.71298035821251,20,30.8,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,1.7570000000000001,63714,15,20,1.0,744.2596071642502,False,0.3043133024704303,0,1.622,63329,6,35,1.0,1099.9543125374378,False,0.3000972270987242,0,4.529000000000001,27269.0,1052,374,1.0,43649.728294889246,False,-0.3967108132833034,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,7,6.948000000000001,103896,1426,0,0.0,31754.908119569645,False,-0.22148695110280323,13,6.792000000000002,107554,1297,0,0.0,28882.26916625654,False,-0.2070462948532115,0.375,447409,0.0,0.2,16,0,0,3,9,9.0,21,24,14,90.0,69.0,5,8,14,816,3.3476652720128186,391.02051260118606
78,14,0,0,0,10.0,20,10.0,29.66711601315797,17,29.0,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.7570000000000001,63614,15,30,1.0,1040.013480394739,False,0.3052877180811123,0,1.622,63722,6,28,1.0,890.6792483684231,False,0.30596612578223253,0,4.529000000000002,26776.0,1059,384,1.0,44140.47696994252,False,-0.3997537573888044,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000004,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,6,7.001000000000003,103791,1426,0,0.0,31754.908119569645,False,-0.22216943847678683,14,6.919000000000002,107133,1297,0,0.0,28882.26916625654,False,-0.20978274422889803,0.375,446683,0.0,0.2,10,0,0,7,10,10.0,20,27,18,99.0,33.0,8,6,18,693,3.8680088719702326,394.8885214731563
