index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,24,0,0,0,9.999999999999996,10,10.0,34.78759644998761,0,,32.01858282311191,21,38.0,45.10106040531327,23,79.3913043478261,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.2700000000000005,68939,2,20,1.0,715.7519289997522,False,0.24012376679074213,0,1.8830000000000007,90933,2,60,1.0,1990.69016228669,False,-0.009275398149098028,21,8.825000000000001,39977.0,329,0,0.0,11445.119232045923,False,-0.507489469484282,0,0.4700000000000001,120923,249,62,1.0,10768.89286808429,False,0.014094084671800854,0,0.2,117433,315,96,1.0,14415.555388190325,False,0.0007127761424558333,11,4.450000000000001,122304,384,0,0.0,17318.807195640296,False,-0.16531718143924143,9,4.790000000000001,128358,438,0,0.0,19754.264457527213,False,-0.11897150942139935,0.5,745564,0.0,0.0,8,0,0,12,7,7.0,13,25,34,209.0,86.0,13,11,34,1926,1.6140880668535829,174.51107826735824
53,34,0,0,0,9.999999999999996,14,10.0,34.80081182019722,2,36.0,32.11539900820374,42,32.857142857142854,46.94010740872299,7,90.57142857142857,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.2700000000000005,68871,6,28,1.0,1034.422730965522,False,0.24175828782696102,0,1.8830000000000007,90977,0,59,0.3,1894.8085414840205,False,-0.009317868812660814,38,9.184000000000001,39043.0,330,0,0.0,11484.267900665081,False,-0.5173443624747271,0,0.4700000000000001,119703,273,72,1.0,12147.191662667676,False,0.009832004554995779,0,0.2,117907,313,99,1.0,14699.190523031346,False,0.005657036912419481,13,4.569000000000001,121352,391,0,0.0,18353.581996810688,False,-0.1680871435774857,7,4.851000000000001,128253,438,0,0.0,20559.767045020668,False,-0.11707381982058658,0.4125,742803,0.0,0.0,9,0,0,15,9,9.0,17,32,36,329.0,127.0,20,14,36,926,1.9305587457492948,176.44163701310754
54,36,0,0,0,9.999999999999996,8,10.0,34.99024890214092,29,36.06896551724138,32.73103418617357,69,35.65217391304348,47.68839073596558,5,71.0,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,1,2.2800000000000007,69808,4,10,1.0,389.9024890214092,False,0.25275955626462016,0,1.8830000000000007,90007,18,67,1.0,2822.8037707121657,False,-0.01477112712330034,67,9.816,35884.0,331,0,0.0,11581.772386608644,False,-0.5508639365301455,0,0.4700000000000001,118738,302,77,1.0,13556.778410893767,False,0.007742864068396243,0,0.2,116767,333,109,1.0,16097.468974216046,False,0.002117464891033686,12,4.676000000000001,121084,391,0,0.0,18646.16077776254,False,-0.1688628545915204,8,4.924000000000001,127774,443,0,0.0,21125.95709603275,False,-0.1183224015754014,0.5,736759,0.0,0.0,6,0,0,13,10,9.076923076923077,15,28,33,275.0,131.0,16,20,33,1066,1.7886376325041056,178.23027464561164
55,33,0,0,0,9.999999999999998,12,10.0,34.411223921597916,15,27.666666666666668,32.217353988792546,15,20.0,49.69366588556245,7,91.14285714285714,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,5,2.3290000000000006,69958,6,10,1.0,404.1122392159792,False,0.25557107535224316,0,1.8830000000000005,89712,23,71,1.0,3078.890283401023,False,-0.01657044324542221,9,9.839,35619.0,331,0,0.0,11390.11511804891,False,-0.5547526370687855,0,0.4700000000000001,119336,294,80,1.0,13447.395343550004,False,0.012104965570805828,0,0.2,116507,336,119,1.0,16738.577180616227,False,0.0026036401688300367,6,4.724000000000001,120356,398,0,0.0,19778.079022453858,False,-0.16989560674034154,14,5.056000000000001,127437,443,0,0.0,22014.293987304165,False,-0.11763937366220907,0.5,735622,0.0,0.0,8,0,0,12,9,8.5,13,25,37,204.0,116.0,13,20,37,943,1.8228867063298821,180.05316135194153
56,37,0,0,0,9.999999999999998,9,10.0,34.50423401031855,28,35.07142857142857,31.697986571310153,14,19.285714285714285,50.51708624297456,5,73.0,58.00000000000002,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,18,2.504000000000001,70250,5,10,1.0,395.0423401031855,False,0.2607154954464395,0,1.8830000000000005,89906,14,69,1.0,2670.22034956486,False,-0.016681824625953197,2,9.850000000000001,34623.0,358,0,0.0,12352.51577569404,False,-0.5603007049558997,0,0.4700000000000001,119336,284,90,1.0,13548.765948119793,False,0.012511906465250683,0,0.2,116602,340,124,1.0,17041.434128374298,False,0.004582158971250152,8,4.798000000000002,120226,398,0,0.0,20105.800324703872,False,-0.16967979909528286,12,5.162000000000002,126812,448,0,0.0,22631.654636852603,False,-0.11965540707941066,0.5,734452,0.0,0.0,7,0,0,18,10,9.23076923076923,13,31,42,311.0,128.0,21,16,42,685,2.493765792809427,182.54692714475095
57,42,0,0,0,9.999999999999998,9,10.0,34.987921015498614,43,37.0,31.62388424675729,2,20.0,52.19734374707503,5,95.0,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,33,2.8160000000000007,70434,4,10,1.0,389.87921015498614,False,0.26396212539733166,0,1.8830000000000005,89946,4,77,1.0,2574.9907710623056,False,-0.016763890272218186,0,9.848000000000003,33032.0,401,0,0.0,14030.156327214943,False,-0.568407050796889,0,0.4700000000000001,119336,274,100,1.0,13884.678658319,False,0.013860390272010874,0,0.2,117037,332,129,1.0,17232.586913296098,False,0.008842037515640491,11,4.900000000000001,119514,403,0,0.0,21035.52953007124,False,-0.17125489308590316,9,5.240000000000001,126638,448,0,0.0,23384.409998689614,False,-0.11836557214474766,0.5,732634,0.0,0.0,5,0,0,22,9,8.23076923076923,12,34,38,314.0,144.0,23,19,38,605,2.68904313351959,185.23597027827054
58,38,0,0,0,9.999999999999998,9,10.0,34.987921015498614,0,,31.462526964714247,4,20.0,52.15405742168565,14,51.785714285714285,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.783000000000001,70344,3,20,1.0,729.7584203099723,False,0.26539270942849713,0,1.8830000000000005,89986,0,79,0.4,2485.5396302124254,False,-0.016814818404054285,2,9.868000000000002,32982.0,401,0,0.0,14030.156327214943,False,-0.5689459077734702,0,0.4700000000000001,119616,266,105,1.0,13845.208201890982,False,0.015949997598958612,0,0.2,117402,324,130,1.0,16973.88620138655,False,0.010734015517159676,6,4.949000000000002,118696,417,0,0.0,21748.241944842917,False,-0.17419713596753733,14,5.371,126274,448,0,0.0,23365.01772491517,False,-0.12074728899276244,0.425,731997,0.0,0.0,6,0,0,16,7,7.0,17,33,44,284.0,156.0,21,17,44,855,2.434689766727388,187.67066004499793
59,44,0,0,0,9.999999999999998,7,10.0,34.992964080361865,1,36.0,31.462526964714247,0,,54.13833895404598,9,80.55555555555556,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.7830000000000004,70310,0,29,1.0,1014.795958330494,False,0.2673347407642451,0,1.8830000000000007,89950,0,80,0.1,2517.00215717714,False,-0.017033257405634633,0,9.866000000000001,32982.0,401,0,0.0,14032.178596225109,False,-0.5689350106358237,0,0.4700000000000001,119976,256,111,1.0,14063.76252686595,False,0.01971771841024617,0,0.2,117767,314,135,1.0,17187.90922571648,False,0.014523689807134725,8,5.0230000000000015,118203,421,0,0.0,22792.240699653357,False,-0.17401231118897983,12,5.477000000000002,125649,453,0,0.0,24524.667546182827,False,-0.12103520813570633,0.3875,731534,0.0,0.0,6,0,0,25,5,5.0,16,41,35,423.0,147.0,29,15,35,831,3.2374252742156386,190.90808531921357
60,35,0,0,0,9.999999999999998,11,10.0,34.993436488367976,13,35.0,36.39226028261293,60,57.7,55.123916678790536,14,63.285714285714285,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.783000000000001,70655,1,26,1.0,919.8293486975674,False,0.27265904318883266,0,1.8830000000000007,93372,0,22,0.0,800.6297262174845,False,0.010597321483244122,2,9.886000000000001,32477.0,414,0,0.0,14487.282706184342,False,-0.5719251058520711,0,0.4700000000000001,119151,275,107,1.0,15906.130662349144,False,0.020489958661238438,0,0.2,116016,335,145,1.0,20184.37511309996,False,0.012494279951746897,9,5.105000000000001,117296,429,0,0.0,23648.16025520114,False,-0.1770654285630485,11,5.575000000000001,125288,459,0,0.0,25301.877755564856,False,-0.1208592696219141,0.375,730952,0.0,0.0,9,0,0,18,6,6.0,13,31,30,265.0,90.0,20,15,30,4873,1.9747299514710903,192.88281527068466
61,30,0,0,0,9.999999999999998,11,10.0,34.994288651133125,26,35.0,36.39226028261293,0,,50.94700234757523,29,34.10344827586207,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.783000000000001,71455,2,10,1.0,369.94288651133127,False,0.28205535967457657,0,1.8830000000000007,93022,0,32,1.0,1164.5523290436138,False,0.008786344981860053,0,9.884,31917.0,430,0,0.0,15047.544119987244,False,-0.5749412962744116,0,0.4700000000000001,119854,265,99,1.0,14687.702207302373,False,0.021242943538852782,0,0.2,116302,325,144,1.0,19163.852929900037,False,0.010693738076867697,12,5.216000000000001,117043,429,0,0.0,21856.264007109774,False,-0.18438814034521622,8,5.644000000000002,124169,488,0,0.0,24862.13714561671,False,-0.12939243239214065,0.5,730459,0.0,0.0,8,0,0,15,5,5.0,14,29,28,300.0,104.0,18,12,28,2009,1.7595814419910312,194.6423967126757
62,28,0,0,0,9.999999999999998,14,10.0,34.999848045707814,13,35.07692307692308,36.39226028261293,0,,53.813267724214775,24,69.5,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,3,2.8130000000000006,71682,6,10,1.0,409.99848045707813,False,0.28647612233985115,0,1.8830000000000007,92986,0,33,0.1,1200.9445893262266,False,0.008594470192189896,0,9.884,31497.0,442,0,0.0,15469.932836202854,False,-0.5771916238120745,0,0.4700000000000001,121073,255,95,1.0,14392.2868058667,False,0.02984410850836074,0,0.2,116751,315,144,1.0,19212.67254131,False,0.014494638951241217,13,5.334000000000002,115582,441,0,0.0,23731.651066378716,False,-0.18772338444895947,7,5.706000000000001,123548,500,0,0.0,26906.63386210739,False,-0.1268351140772348,0.3875,729816,0.0,0.0,9,0,0,11,8,7.166666666666667,14,25,29,215.0,96.0,13,15,29,1808,1.5706916768103838,196.21308838948607
63,29,0,0,0,9.999999999999998,9,10.0,35.19684817871655,19,37.0,35.56449455633631,14,18.571428571428573,53.831433886464325,21,53.95238095238095,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,9,2.900000000000001,72016,5,10,1.0,401.9684817871655,False,0.29238147140953813,0,1.8830000000000005,92585,3,39,1.0,1492.6058322332656,False,0.005844474195396374,10,9.984000000000002,30955.0,448,0,0.0,15768.187984065014,False,-0.5814256647659475,0,0.4700000000000001,121487,254,97,1.0,14255.030704296461,False,0.03261702222483965,0,0.2,117210,310,141,1.0,18615.225490455727,False,0.015781462724226505,11,5.431000000000003,115359,441,0,0.0,23739.662343930766,False,-0.18911912421788513,9,5.789000000000002,122247,521,0,0.0,28046.177054847914,False,-0.13149552888156957,0.5,728556,0.0,0.0,8,0,0,9,10,9.23076923076923,15,24,26,209.0,85.0,14,15,26,1303,1.5821489403024316,197.7952373297885
64,26,0,0,0,9.999999999999998,8,10.0,35.19684817871655,0,,35.56449455633631,0,,52.27013317722021,11,31.727272727272727,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.891000000000001,71936,3,20,1.0,733.936963574331,False,0.29392022909835824,0,1.8830000000000005,92585,0,42,0.3,1493.708771366125,False,0.005850417459861251,0,9.974,30955.0,448,0,0.0,15768.187984065014,False,-0.5814256647659475,0,0.4700000000000001,121487,244,107,1.0,14270.640921708622,False,0.03267968768750656,0,0.2,117559,300,140,1.0,17987.16701171172,False,0.01606223509743608,7,5.490000000000001,115246,441,0,0.0,23051.128731154113,False,-0.19203347079338023,13,5.910000000000001,121575,532,0,0.0,27807.71085028115,False,-0.13653837793565035,0.4125,728040,0.0,0.0,4,0,0,9,6,6.0,17,26,24,232.0,74.0,15,11,24,429,1.5102069843560457,199.30544431414455
65,24,0,0,0,9.999999999999998,11,10.0,35.18215935766561,14,35.0,35.33831847847304,4,20.0,52.98417051329839,5,73.0,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,2.8910000000000005,72316,4,16,1.0,602.9145497226498,False,0.2995482609721242,0,1.8830000000000005,92585,0,42,0.0,1484.2093760958678,False,0.005799229305714478,4,10.014000000000003,30357.0,462,0,0.0,16254.157623241512,False,-0.58525171290109,0,0.4700000000000001,121447,236,117,1.0,14538.991110975549,False,0.033435798345171346,0,0.2,117884,292,145,1.0,18001.493720142396,False,0.018729099974879582,9,5.573000000000002,115081,441,0,0.0,23366.01919636459,False,-0.19208162038608625,11,6.0070000000000014,120981,537,0,0.0,28452.499565641236,False,-0.13826943070948355,0.375,727348,0.0,0.0,5,0,0,12,8,8.0,14,26,21,189.0,84.0,14,10,21,965,1.4380562929436564,200.7435006070882
66,21,0,0,0,9.999999999999996,9,10.0,35.47177514436661,32,37.0,35.33831847847304,0,,52.95685533211188,10,52.6,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,16,3.051000000000001,72946,3,10,1.0,384.7177514436661,False,0.3088702173575375,0,1.8830000000000005,91993,6,52,1.0,2050.423211746798,False,0.0024702454587655375,0,10.01,29765.0,478,0,0.0,16955.50851900724,False,-0.5878525012716634,0,0.4700000000000001,121888,226,118,1.0,14235.368905324109,False,0.03575763097069541,0,0.2,117969,282,154,1.0,18120.761532074626,False,0.019890333082064626,9,5.654000000000003,114390,451,0,0.0,23883.541754782458,False,-0.19483645283430912,11,6.106000000000002,120744,537,0,0.0,28437.83131334408,False,-0.13982667106428195,0.5,726392,0.0,0.0,6,0,0,10,7,7.0,17,27,24,218.0,63.0,15,6,24,1208,1.5357810575515032,202.2792816646397
67,24,0,0,0,9.999999999999998,12,10.0,35.47468115311096,1,36.0,35.147729488848455,15,32.0,54.65099604225148,7,85.28571428571429,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.0350000000000006,72862,5,19,1.0,724.0189419091082,False,0.31040300418680633,0,1.8830000000000007,92353,0,49,0.6,1722.2387449535743,False,0.004581570794779338,6,10.070000000000002,29563.0,479,0,0.0,16992.372272340148,False,-0.5898308405503877,0,0.4700000000000001,122013,221,123,1.0,14489.72073023244,False,0.03778229466500921,0,0.2,117961,282,162,1.0,18765.121074700004,False,0.022412811816349798,10,5.745000000000001,113601,458,0,0.0,25030.15618735118,False,-0.19621115031245243,10,6.195000000000001,120546,537,0,0.0,29347.584874689044,False,-0.13818949129173289,0.45,725596,0.0,0.0,8,0,0,11,8,8.0,13,24,23,184.0,94.0,12,12,23,1113,1.8435669336467981,204.1228485982865
68,23,0,0,0,9.999999999999998,13,10.0,35.432391625769064,16,35.0,34.592332526683116,9,20.0,55.63380704510082,25,60.36,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.0350000000000006,73292,8,13,1.0,540.6210911349978,False,0.3164571761407236,0,1.8830000000000007,91893,6,54,1.0,2080.5803061955025,False,0.001555035112974105,4,10.104000000000001,29463.0,479,0,0.0,16972.11558874338,False,-0.5910177090563354,0,0.4700000000000001,122902,220,120,1.0,14286.370001282383,False,0.04410354711800039,0,0.2,118401,272,160,1.0,18310.52357447394,False,0.02412054232157632,7,5.8050000000000015,112891,465,0,0.0,25869.720275971882,False,-0.19806082689840826,13,6.315000000000001,119360,555,0,0.0,30876.762910030957,False,-0.14087531417690355,0.5,724899,0.0,0.0,12,0,0,14,7,7.0,12,26,27,211.0,72.0,14,9,27,2299,1.912962424568832,206.03581102285534
69,27,0,0,0,9.999999999999998,11,10.0,35.52372621070201,10,37.0,34.44754675516261,67,33.97014925373134,56.67639389269123,7,76.14285714285714,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.0350000000000006,73552,9,13,1.0,551.8084407391261,False,0.3212101902390801,0,1.8830000000000007,91623,6,59,1.0,2245.547615818806,False,-0.00046585470358126636,62,10.72,26514.0,479,0,0.0,17015.86485492626,False,-0.6225637475620696,0,0.4700000000000001,121790,244,130,1.0,15773.132614309538,False,0.041143990519259224,0,0.2,117770,295,163,1.0,19400.27849728164,False,0.023429083825557317,12,5.918000000000001,112485,467,0,0.0,26467.875947886805,False,-0.19874228515924966,8,6.3820000000000014,118875,560,0,0.0,31738.78057990709,False,-0.14121942174125549,0.5,719306,0.0,0.0,8,0,0,12,9,9.0,17,29,32,302.0,54.0,18,9,32,1113,1.813655549660325,207.84946657251567
70,32,0,0,0,9.999999999999998,11,10.0,35.47457030342861,16,35.0,33.41234510298386,20,20.0,58.33838779664629,6,92.66666666666667,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,3,3.065000000000001,73915,10,10,1.0,454.74570303428607,False,0.32683786129882675,0,1.8830000000000007,91863,0,53,0.6,1770.8542904581448,False,-0.0004372593170626858,8,10.738000000000001,25714.0,495,0,0.0,17559.91230019716,False,-0.6282538215726156,0,0.4700000000000001,122186,242,134,1.0,15903.131479672698,False,0.0448452512993477,0,0.2,117530,297,173,1.0,20016.007584406016,False,0.0239739529851227,11,6.016000000000002,111698,473,0,0.0,27594.057427813696,False,-0.20016934956911414,9,6.464000000000001,118720,560,0,0.0,32669.49716612192,False,-0.13924138262698404,0.45,718323,0.0,0.0,9,0,0,13,9,8.1875,16,29,31,253.0,128.0,17,15,31,906,1.8800489800050855,209.72951555252075
71,31,0,0,0,9.999999999999998,6,10.0,35.783741717658884,39,37.0,33.41234510298386,0,,60.58386198668704,11,84.45454545454545,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,29,3.352000000000001,74171,6,10,1.0,417.8374171765888,False,0.33108893696358715,0,1.8830000000000005,91382,3,63,1.0,2212.32896664096,False,-0.0032421463393238715,0,10.730000000000002,24752.0,521,0,0.0,18643.32943490028,False,-0.6327833609862145,0,0.4700000000000001,122551,232,139,1.0,16172.820880041754,False,0.04885839199708455,0,0.2,118094,287,177,1.0,20312.686616199975,False,0.029693166774519737,8,6.085000000000002,111001,479,0,0.0,29019.669891623093,False,-0.20006861005078622,12,6.575000000000001,118095,565,0,0.0,34229.88202247818,False,-0.1382522784206761,0.5,716743,0.0,0.0,5,0,0,13,8,7.230769230769231,14,27,34,209.0,122.0,15,16,34,989,1.9450060045346618,211.6745215570554
72,34,0,0,0,10.0,9,10.0,35.783741717658884,0,,35.677479356103376,28,56.0,62.16461615698858,6,92.5,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.3230000000000013,74081,5,20,1.0,765.6748343531776,False,0.332590730277503,0,1.8830000000000005,92950,0,38,0.3,1355.7442155319284,False,0.00904064175458252,0,10.730000000000002,24752.0,521,0,0.0,18643.32943490028,False,-0.6327833609862145,0,0.4700000000000001,121767,236,149,1.0,17682.412935431694,False,0.04862391987054281,0,0.2,117865,291,181,1.0,21633.942017041016,False,0.033158608521103757,6,6.137000000000001,110366,485,0,0.0,30149.83883613946,False,-0.20051421002874573,14,6.703000000000001,117739,565,0,0.0,35123.008128698544,False,-0.13767508340015244,0.4125,716217,0.0,0.0,7,0,0,13,6,6.0,15,28,33,259.0,112.0,19,15,33,2213,1.8589422898367047,213.53346384689212
73,33,0,0,0,10.0,10,10.0,35.886606927573034,16,37.0,36.08587373027382,16,42.5,55.874977592672344,26,29.5,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.323000000000001,74573,5,14,1.0,552.4124969860225,False,0.3394872178903167,0,1.8830000000000005,93590,0,24,0.0,866.0609695265716,False,0.01329931872057334,2,10.750000000000002,24110.0,537,0,0.0,19271.10792010672,False,-0.6363194564005069,0,0.4700000000000001,121719,235,147,1.0,16693.80203273718,False,0.04426987134986663,0,0.2,118000,288,177,1.0,20282.602668221865,False,0.028817693285623135,9,6.221000000000002,109902,492,0,0.0,27490.488975594795,False,-0.21194602689706055,11,6.799000000000002,117034,584,0,0.0,32630.98691412065,False,-0.15010966426775735,0.375,715625,0.0,0.0,11,0,0,14,7,7.0,14,28,31,268.0,103.0,18,15,31,2099,1.8642325978726149,215.39769644476473
74,31,0,0,0,10.0,9,10.0,36.071933689841394,34,37.0,35.95324081458574,2,20.0,55.05846083973659,21,50.333333333333336,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,20,3.5230000000000015,75110,4,10,1.0,400.7193368984139,False,0.3477399321471252,0,1.8830000000000005,92961,7,34,1.0,1474.913723524805,False,0.009801343497207671,2,10.768000000000002,23431.0,554,0,0.0,19983.85126417213,False,-0.6397964669078655,0,0.4700000000000001,122424,227,148,1.0,16310.03786919198,False,0.04838957973052215,0,0.2,118312,278,175,1.0,19630.23159340874,False,0.028703800795686695,10,6.312000000000002,109324,496,0,0.0,27308.996576509348,False,-0.21620821730599563,10,6.888000000000001,116175,601,0,0.0,33090.13496468169,False,-0.15412125095702509,0.5,714434,0.0,0.0,5,0,0,14,8,7.176470588235294,13,27,24,212.0,113.0,15,16,24,1147,1.832331707701087,217.23002815246582
75,24,0,0,0,10.0,14,10.0,36.071933689841394,0,,35.666190809018126,4,20.0,55.37516680477889,1,96.0,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.5030000000000014,74970,8,20,1.0,801.4386737968279,False,0.3488201173410121,0,1.8830000000000007,93001,0,39,0.7,1390.981441551707,False,0.009780154121456762,2,10.786000000000003,23381.0,554,0,0.0,19983.85126417213,False,-0.6403353238844468,0,0.4700000000000001,122440,221,157,1.0,16576.12935714329,False,0.049586234492996116,0,0.2,118312,268,185,1.0,19802.944995700953,False,0.02939713933016316,7,6.372000000000002,109115,497,0,0.0,27521.45790197511,False,-0.21686320791967242,13,7.008000000000001,115863,601,0,0.0,33280.47524967211,False,-0.15550319546700445,0.4625,713779,0.0,0.0,6,0,0,8,7,7.0,13,21,29,182.0,136.0,11,13,29,276,1.7685701325535774,218.9985982850194
76,29,0,0,0,10.0,8,10.0,35.46103668101355,5,13.0,36.16195484278041,5,56.0,58.975808545555026,38,70.0,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.5030000000000014,74955,6,25,1.0,946.5259170253388,False,0.34984990709412606,0,1.8830000000000007,93216,0,39,0.5,1410.316238868436,False,0.012201426025005273,0,10.784000000000002,23381.0,554,0,0.0,19645.414321281507,False,-0.6421590149625414,0,0.4700000000000001,123770,211,148,1.0,16358.59213656881,False,0.059391226702777945,0,0.2,119362,263,176,1.0,19890.33642766893,False,0.03817817629451524,8,6.445000000000001,108991,497,0,0.0,29310.976847140846,False,-0.211950845600627,12,7.115000000000001,112953,639,0,0.0,37685.54166060966,False,-0.1600121679117868,0.4375,713325,0.0,0.0,6,0,0,15,5,5.0,14,29,33,269.0,108.0,17,12,33,3085,2.690238229930401,221.6888365149498
77,33,0,0,0,10.0,11,10.0,35.46103668101355,0,,36.64128417912997,71,37.88732394366197,59.197550635577485,1,90.0,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.503000000000001,74845,7,35,1.0,1311.1362838354744,False,0.35114386696107197,0,1.8830000000000007,93586,0,30,0.0,1099.238525373899,False,0.014512703689951882,62,11.404000000000002,20973.0,554,0,0.0,19645.414321281507,False,-0.6681103669546955,0,0.4700000000000001,122430,236,157,1.0,17941.35851606034,False,0.05498650570067257,0,0.2,118102,289,186,1.0,21600.075545985972,False,0.03492547508665449,8,6.517,108777,498,0,0.0,29480.380216517588,False,-0.21277491613708685,12,7.2230000000000025,112683,639,0,0.0,37827.23485613401,False,-0.1612814532124065,0.375,708093,0.0,0.0,6,0,0,14,8,8.0,16,30,35,303.0,112.0,20,13,35,570,1.9951442992314696,223.68398081418127
78,35,0,0,0,10.0,9,10.0,35.37796343218326,40,35.025,36.64128417912997,0,,59.83161894441458,5,75.8,58.000000000000014,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,5,3.5530000000000017,76011,6,10,1.0,413.7796343218326,False,0.3639809197938567,0,1.8830000000000007,92185,30,40,1.0,2526.9902701306964,False,0.0071074710910274145,0,11.342000000000002,20973.0,554,0,0.0,19599.391741429525,False,-0.6683583628370307,0,0.4700000000000001,122809,226,162,1.0,17973.652493478534,False,0.058159052016340786,0,0.2,118102,279,196,1.0,21949.915599082517,False,0.03632986864555571,12,6.629000000000002,108416,499,0,0.0,29855.977853262873,False,-0.21387879742366928,8,7.291000000000002,112266,643,0,0.0,38471.73098125857,False,-0.16188534568947954,0.5,707459,0.0,0.0,7,0,0,14,6,5.384615384615385,13,27,40,313.0,119.0,21,14,40,1415,2.0269731217995286,225.7109539359808
