index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
71,24,0,0,0,10.0,20,10.0,20.353377770181893,15,26.0,34.97122003925096,51,35.705882352941174,18.980708608526495,6,47.166666666666664,41.0,20,41.0,0,4.349000000000001,33986,715,0,0.0,7150.0,False,-0.2590057210495167,0,0.6050000000000001,61068,5,28,1.0,619.894577565093,False,0.2108492264506322,0,0.6770000000000002,70191,485,34,1.0,11060.409699872751,False,0.14360027260411662,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.486,80656,41,11,1.0,1642.6078163030809,False,-0.08149049773237949,0,12.953000000000003,-66884.33333333333,380,0,0.0,13289.063614915365,True,-1.6790950051391746,0,0.254,122042,184,219,1.0,12471.450383968875,False,0.12162252721027247,4,6.126000000000001,93605,1097,0,0.0,20821.837343553565,False,-0.09051554043284146,0.5,528673,0.0,0.1,16,0,0,9,1,1.0,15,24,19,156.0,36.0,12,12,19,3350,1.391132416203618,135.8224533163011
72,19,0,0,0,10.0,20,10.0,19.780214484421798,24,15.875,34.9725830872778,6,35.0,20.775389250130033,11,48.09090909090909,41.0,16,41.0,11,4.459000000000001,33625,728,0,0.0,7280.0,False,-0.26484513710791086,0,0.6050000000000002,61338,2,25,1.0,514.5053621105449,False,0.21513617441418964,0,0.6770000000000002,70020,499,38,1.0,11199.285185043032,False,0.1420664007448917,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.4860000000000007,80975,37,10,1.0,1501.7394667305787,False,-0.07868836681436096,0,12.953000000000003,-66884.33333333333,380,0,0.0,13289.581573165564,True,-1.6790920856171008,0,0.254,121971,179,225,1.0,12943.794675773275,False,0.12306674365107928,12,6.242000000000002,93121,1103,0,0.0,22915.254342893426,False,-0.08559538357366821,0.5,528175,0.0,0.1,13,0,0,10,6,6.0,17,27,14,142.0,15.0,14,5,14,1443,1.1546730492264032,136.9771263655275
73,14,0,0,0,10.0,20,10.0,19.255632971057214,6,4.5,34.9725830872778,0,,21.307162888111662,15,27.0,41.0,16,41.0,6,4.508000000000001,33455,734,0,0.0,7340.0,False,-0.26760702308147566,0,0.6050000000000001,61198,6,35,1.0,733.9471539870025,False,0.21453883560847306,0,0.677,69993,495,48,1.0,11210.222308862654,False,0.14174121629334618,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,5,2.5360000000000005,81190,27,10,1.0,1157.3313722376172,False,-0.07820591971096871,0,12.953000000000003,-66884.33333333333,380,0,0.0,13289.581573165564,True,-1.6790920856171008,0,0.254,122132,174,229,1.0,13096.44634253143,False,0.12514185061613134,10,6.330000000000001,92665,1113,0,0.0,23714.87229446828,False,-0.08608670128677479,0.5,527758,0.0,0.1,10,0,0,5,6,6.0,14,19,16,63.0,24.0,6,8,16,766,0.9729630090296268,137.95008937455714
74,16,0,0,0,10.0,20,10.0,18.077917931833614,16,6.5,34.98151576187478,1,36.0,24.03051994435776,54,32.0,41.0,14,41.0,16,4.662000000000002,33061,745,0,0.0,7450.0,False,-0.27429473268889326,0,0.6050000000000001,61108,5,45,1.0,863.5063069325126,False,0.2140412932228498,0,0.6770000000000002,69925,501,57,1.0,11050.983282275503,False,0.13951175209003894,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,44,2.9710000000000005,81210,18,10,1.0,869.9724831573237,False,-0.07960018215702813,0,12.953000000000001,-66884.33333333333,380,0,0.0,13292.975989512417,True,-1.6790729526590886,0,0.254,120404,218,239,1.0,15037.653347869993,False,0.11851939942934206,14,6.460000000000002,92405,1113,0,0.0,26745.968698070188,False,-0.07510855878361876,0.5,525238,0.0,0.1,8,0,0,4,8,7.814814814814815,15,19,15,90.0,33.0,5,11,15,236,0.9755802974104881,138.92566967196763
75,15,0,0,0,10.0,20,10.0,17.86419397380925,27,16.62962962962963,34.98151576187478,0,,24.03051994435776,0,,40.99999999999999,8,41.0,12,4.766000000000001,32729,751,0,0.0,7510.0,False,-0.28025251528901163,0,0.6050000000000001,61385,9,40,1.0,804.56775895237,False,0.21892451922422934,0,0.6770000000000002,69476,518,67,1.0,11597.414034478803,False,0.13685691657588994,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000005,81210,8,20,1.0,760.4625249821535,False,-0.08021744569148569,0,12.953000000000003,-66884.33333333333,380,0,0.0,13292.975989512417,True,-1.6790729526590886,0,0.254,120404,208,249,1.0,15207.348148426412,False,0.11926128002774561,8,6.5260000000000025,92299,1113,0,0.0,26745.968698070188,False,-0.07603539146408882,0.5,524628,0.0,0.1,10,0,0,4,6,6.0,14,18,18,93.0,42.0,6,9,18,617,1.2164034759625793,140.1420731479302
76,18,0,0,0,10.0,20,10.0,17.86419397380925,0,,34.98151576187478,0,,24.03051994435776,0,,40.99999999999999,7,41.0,0,4.7540000000000004,32609,763,0,0.0,7630.0,False,-0.2814361807062537,0,0.6050000000000002,61305,7,50,1.0,963.2096986904626,False,0.21891112348284145,0,0.6770000000000002,69476,508,77,1.0,11768.587252359459,False,0.13814951182063537,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000005,81210,0,28,0.8,672.8545584420173,False,-0.08071125651905159,0,12.953000000000001,-66884.33333333333,380,0,0.0,13292.975989512417,True,-1.6790729526590886,0,0.254,120404,198,259,1.0,15377.042948982835,False,0.12000316062614903,7,6.588000000000001,92219,1113,0,0.0,26745.968698070188,False,-0.07673488782670773,0.475,524348,0.0,0.1,7,0,0,5,2,2.0,23,28,18,203.0,27.0,14,4,18,200,1.4013508819043636,141.54342402983457
77,18,0,0,0,10.0,20,10.0,17.1519735852051,15,9.333333333333334,34.99126052551684,1,36.0,24.791705959652155,6,49.0,40.999999999999986,14,41.0,15,4.904000000000002,32249,776,0,0.0,7760.0,False,-0.28725586900769384,0,0.6050000000000001,61235,4,60,1.0,1069.118415112306,False,0.2185748512045009,0,0.677,69372,513,86,1.0,11808.210854404664,False,0.13687803644605034,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000014,81468,0,23,0.1,570.2092370719996,False,-0.07838134265398053,0,12.953000000000001,-66884.33333333333,380,0,0.0,13296.6789996964,True,-1.6790520802818876,0,0.254,120486,188,267,1.0,15607.840720414602,False,0.12172915815794012,12,6.701000000000001,91727,1119,0,0.0,27741.91896885076,False,-0.076682643008312,0.3875,523662,0.0,0.1,9,0,0,7,6,6.0,16,23,15,120.0,54.0,10,8,15,612,1.1399247655645013,142.68334879539907
78,15,0,0,0,10.0,20,10.0,15.931954017626712,40,11.0,34.99126052551684,0,,25.64138287765505,7,47.142857142857146,40.999999999999986,12,41.0,16,5.049000000000001,31855,785,0,0.0,7850.0,False,-0.2941408561846518,0,0.6050000000000001,61517,5,46,1.0,782.8698848108287,False,0.22131455794842012,0,0.6770000000000002,68932,543,96,1.0,12010.212042020921,False,0.13175820489949802,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000005,81798,0,16,0.0,410.2621260424808,False,-0.07556274589068114,0,12.953,-66884.33333333333,380,0,0.0,13296.6789996964,True,-1.6790520802818876,0,0.254,120204,184,277,1.0,16075.014449488524,False,0.12130584800594799,12,6.809000000000002,91479,1120,0,0.0,28718.348822973658,False,-0.07458227466173376,0.375,522910,0.0,0.1,11,0,0,4,5,5.0,14,18,19,108.0,57.0,6,9,19,922,1.1237264731898904,143.80707526858896
79,19,0,0,0,10.0,20,10.0,16.88588695698002,19,26.0,35.00187163717999,1,36.0,25.64138287765505,0,,40.99999999999999,10,41.0,0,5.033,31745,796,0,0.0,7960.0,False,-0.2952258828171237,0,0.6050000000000001,61921,4,37,1.0,664.7778174082607,False,0.22811972595589133,0,0.6770000000000002,68474,552,105,1.0,12996.206122156871,False,0.13228675729960032,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000005,81762,0,17,0.1,435.9035089201359,False,-0.07582405074673565,0,12.953000000000003,-66884.33333333333,380,0,0.0,13300.711222128395,True,-1.6790293522678188,0,0.254,120204,174,287,1.0,16228.600620711977,False,0.12197730405669409,10,6.897000000000002,91357,1120,0,0.0,28718.348822973658,False,-0.07564900661472759,0.3875,522588,0.0,0.1,9,0,0,7,2,2.0,17,24,22,147.0,63.0,11,8,22,730,1.2813920378684998,145.08846730645746
80,22,0,0,0,10.0,20,10.0,16.484601788141795,5,2.0,35.01340296096744,1,36.0,25.196268073576963,9,17.0,40.99999999999999,10,41.0,5,5.083000000000001,31565,804,0,0.0,8040.0,False,-0.2979877687906885,0,0.6050000000000002,61801,6,47,1.0,834.7762840426643,False,0.22742923933756815,0,0.6770000000000002,68500,547,114,1.0,13008.605115663851,False,0.13277305903420658,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000005,81879,0,9,0.1,226.76641266219266,False,-0.07568390857065928,0,12.953000000000003,-66884.33333333333,380,0,0.0,13305.093125167627,True,-1.6790046532449836,0,0.254,120119,169,297,1.0,16435.169304434505,False,0.1221371769395045,10,6.987000000000002,91151,1124,0,0.0,28320.605314700508,False,-0.07918908560654853,0.3875,522140,0.0,0.1,10,0,0,9,4,4.0,18,27,28,165.0,36.0,15,7,28,389,1.3748198635876179,146.46328717004508
81,28,0,0,0,10.0,20,10.0,16.62466476990598,17,18.0,35.025907010303605,1,36.0,25.196268073576963,0,,40.99999999999999,8,41.0,0,5.078000000000001,31465,814,0,0.0,8140.0,False,-0.2989741566383902,0,0.6050000000000001,62007,6,40,1.0,724.9865907962392,False,0.23041020507788754,0,0.677,68230,554,123,1.0,13518.250844795257,False,0.13254384218201304,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000014,81843,0,10,0.1,251.96268073576962,False,-0.0759477223596162,0,12.953000000000003,-66884.33333333333,380,0,0.0,13309.84466391537,True,-1.6789778707345122,0,0.254,120119,159,307,1.0,16593.206623698734,False,0.12282809275190058,8,7.057000000000002,91047,1124,0,0.0,28320.605314700508,False,-0.08009843087795313,0.3875,521836,0.0,0.1,7,0,0,10,3,3.0,18,28,23,191.0,51.0,16,12,23,542,2.4580262387171388,148.92131340876222
82,23,0,0,0,10.0,20,10.0,16.699634380328916,28,17.142857142857142,35.025907010303605,0,,25.196268073576963,0,,41.0,6,41.0,9,5.168000000000001,31267,819,0,0.0,8190.0,False,-0.30238705859143816,0,0.6050000000000001,62271,11,31,1.0,627.6886657901964,False,0.23465859800542704,0,0.6770000000000002,67750,572,133,1.0,14210.63649791852,False,0.13052298263119416,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,2.9270000000000005,81843,0,10,0.0,251.96268073576962,False,-0.0759477223596162,0,12.953000000000001,-66884.33333333333,380,0,0.0,13309.84466391537,True,-1.6789778707345122,0,0.254,120119,149,317,1.0,16751.243942962967,False,0.12351900856429665,6,7.109000000000003,90981,1124,0,0.0,28320.605314700508,False,-0.08067551537711372,0.375,521356,0.0,0.1,8,0,0,10,4,4.0,14,24,22,100.0,51.0,11,12,22,614,1.3833109820261598,150.30462439078838
83,22,0,0,0,10.0,20,10.0,17.20821601103248,26,20.615384615384617,35.039433828385604,1,36.0,26.883957154123937,12,49.0,41.0,11,41.0,4,5.199000000000001,31071,830,0,0.0,8300.0,False,-0.305168672321957,0,0.6050000000000001,62713,10,19,1.0,426.95610420961714,False,0.24139826498529904,0,0.6770000000000002,67250,588,142,1.0,15094.030618117853,False,0.129642446484209,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,2,2.9470000000000005,82319,0,1,0.1,26.883957154123937,False,-0.07185035985641265,0,12.953000000000003,-66884.33333333333,380,0,0.0,13314.98485478653,True,-1.6789488975485318,0,0.254,119825,145,327,1.0,17305.173787347972,False,0.12337005887725576,11,7.213000000000002,90521,1130,0,0.0,30378.87158416005,False,-0.07569918340724656,0.3875,520824,0.0,0.1,11,0,0,9,7,6.333333333333334,12,21,20,91.0,45.0,7,15,20,1062,1.286718481220305,151.59134287200868
84,20,0,0,0,10.0,20,10.0,16.851555098217663,5,4.0,35.030494134712185,19,35.0,26.56983533507095,5,17.0,41.0,10,41.0,5,5.245000000000001,30885,839,0,0.0,8390.0,False,-0.3079502860524758,0,0.6050000000000002,62603,11,29,1.0,598.6950978483122,False,0.24092222428337254,0,0.6770000000000002,67895,583,133,1.0,14483.512342177619,False,0.1347734760709953,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,4,2.9850000000000008,81587,9,10,1.0,580.9728005631191,False,-0.0769791626239312,0,12.953000000000001,-66884.33333333333,380,0,0.0,13311.58777119063,True,-1.6789680455407527,0,0.254,119740,140,337,1.0,17536.776946909933,False,0.12363937879000214,10,7.302000000000002,90379,1130,0,0.0,30023.913928630176,False,-0.07849261188168814,0.5,520214,0.0,0.1,8,0,0,11,6,5.8,13,24,23,120.0,30.0,10,10,23,865,1.5904263369739056,153.1817692089826
85,23,0,0,0,10.0,20,10.0,16.851555098217663,0,,35.42677421468924,19,37.0,27.08211939446215,30,29.5,41.0,11,41.0,0,5.240000000000001,30825,845,0,0.0,8450.0,False,-0.3085421187610969,0,0.6050000000000001,62463,15,39,1.0,807.2106488304888,False,0.24021711036526422,0,0.677,68598,573,124,1.0,14048.861073900187,False,0.14210850644057957,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,20,3.181000000000001,80889,18,10,1.0,908.5031298090278,False,-0.08300169588410582,0,12.953000000000001,-66884.33333333333,380,0,0.0,13462.17420158191,True,-1.678119250473952,0,0.254,118940,155,347,1.0,18424.728506141633,False,0.12052640820046531,11,7.402000000000002,90124,1135,0,0.0,30738.20551271454,False,-0.07759947925680898,0.5,518964,0.0,0.1,8,0,0,15,6,5.6,11,26,20,129.0,45.0,13,10,20,903,1.4145208783447742,154.59629008732736
86,20,0,0,0,10.0,20,10.0,16.152338191232467,10,4.5,35.42677421468924,0,,26.496325422581734,9,16.444444444444443,41.0,8,41.0,10,5.34,30570,851,0,0.0,8510.0,False,-0.3129808640757546,0,0.6050000000000001,62323,19,49,1.0,981.4645713703909,False,0.23917404390777663,0,0.6770000000000002,68553,573,134,1.0,14002.477528344562,False,0.14107862148176756,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.161000000000001,81037,8,11,1.0,574.8737733659129,False,-0.08321379741299392,0,12.953,-66884.33333333333,380,0,0.0,13462.17420158191,True,-1.678119250473952,0,0.254,118860,150,357,1.0,18611.44881338726,False,0.12064322543625512,8,7.471000000000003,89952,1139,0,0.0,30179.314656320596,False,-0.08154678469361792,0.5,518420,0.0,0.1,8,0,0,6,5,5.0,15,21,23,102.0,63.0,9,11,23,348,1.2983671622350812,155.89465724956244
87,23,0,0,0,10.0,20,10.0,15.973437955568345,21,14.619047619047619,35.43344065902773,1,36.0,29.79332741719071,24,50.0,41.0,9,41.0,20,5.530000000000001,30300,862,0,0.0,8620.0,False,-0.31722233182087195,0,0.6050000000000001,62260,18,58,1.0,1106.459401422964,False,0.23916412903356643,0,0.6770000000000002,68282,584,143,1.0,14395.469780292879,False,0.13995340628194528,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,13,3.291000000000001,81707,0,9,0.9,268.1399467547164,False,-0.07738969209098183,0,12.953000000000003,-66884.33333333333,380,0,0.0,13464.707450430538,True,-1.6781049715703342,0,0.254,118860,140,367,1.0,19218.0658384067,False,0.12329526545190397,9,7.553000000000003,88632,1163,0,0.0,34649.6397861928,False,-0.0735448736263955,0.4875,517166,0.0,0.1,9,0,0,13,5,4.541666666666666,11,24,19,168.0,66.0,11,12,19,263,1.347911510616541,157.24256876017898
88,19,0,0,0,10.0,20,10.0,16.80164468066318,26,21.96153846153846,35.71558978122451,17,37.0,29.79332741719071,0,,41.00000000000001,6,41.0,6,5.570000000000001,30096,870,0,0.0,8700.0,False,-0.3204576839613336,0,0.6050000000000002,62699,20,48,1.0,1006.4789446718327,False,0.24683841926091768,0,0.6770000000000002,68340,600,136,1.0,14938.307018644442,False,0.14492854136381403,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.278000000000001,81078,7,19,1.0,816.082349395195,False,-0.08139200082635219,0,12.953000000000003,-66884.33333333333,380,0,0.0,13571.924116865313,True,-1.6775006343979064,0,0.254,118860,130,377,1.0,19330.132564234795,False,0.12378520462119989,6,7.604000000000003,88568,1163,0,0.0,34649.6397861928,False,-0.07410447071649064,0.5,516766,0.0,0.1,9,0,0,7,4,4.0,13,20,13,142.0,63.0,8,11,13,1388,1.2417400404810905,158.48430880066007
89,13,0,0,0,10.0,20,10.0,16.375282094691816,35,14.314285714285715,34.69408197380567,4,13.0,28.4801712936745,15,15.0,41.000000000000014,9,41.0,19,5.754000000000001,29591,881,0,0.0,8810.0,False,-0.32933517459064904,0,0.6050000000000001,63057,19,42,1.0,877.7618479770563,False,0.25263130645075027,0,0.677,67891,625,142,1.0,15161.11094946279,False,0.13982987441637446,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.278000000000001,81251,1,14,1.0,433.4164800852487,False,-0.08159867156626802,0,12.953000000000003,-66884.33333333333,380,0,0.0,13183.751150046155,True,-1.6796886090942016,0,0.254,118860,120,387,1.0,19284.620555240945,False,0.12358623284153326,9,7.6880000000000015,88223,1178,0,0.0,33549.64178394856,False,-0.08193007753939673,0.5,515998,0.0,0.1,9,0,0,6,5,5.0,13,19,15,81.0,18.0,7,6,15,925,1.0555116143077612,159.53982041496783
90,15,0,0,0,10.0,20,10.0,16.375282094691816,0,,34.69408197380567,0,,28.4801712936745,0,,41.000000000000014,11,41.0,0,5.735000000000001,29531,887,0,0.0,8870.0,False,-0.32992700729927005,0,0.6050000000000001,62917,23,52,1.0,1081.5146689239746,False,0.25187921354235526,0,0.6770000000000002,67891,615,152,1.0,15344.298948253929,False,0.14121319792377585,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.2780000000000014,81251,0,15,0.1,427.20256940511746,False,-0.0816336968784236,0,12.953000000000001,-66884.33333333333,380,0,0.0,13183.751150046155,True,-1.6796886090942016,0,0.254,118860,110,397,1.0,19409.8188423042,False,0.12413358125657614,11,7.789000000000002,88067,1178,0,0.0,33549.64178394856,False,-0.08329409544650361,0.3875,515642,0.0,0.1,6,0,0,5,3,3.0,14,19,20,106.0,39.0,7,8,20,200,1.2158924574032426,160.75571287237108
91,20,0,0,0,10.0,20,10.0,16.375282094691816,0,,34.725912543250104,2,36.0,29.8345877137388,12,47.0,41.00000000000002,9,41.0,0,5.735000000000001,29431,897,0,0.0,8970.0,False,-0.33091339514697177,0,0.6050000000000001,62817,23,62,1.0,1245.2674898708924,False,0.25152167577304096,0,0.6770000000000002,67963,605,160,1.0,15463.191674208565,False,0.1431984026868482,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.278000000000001,81743,0,5,0.2,149.172938568694,False,-0.07765442620246267,0,12.953000000000003,-66884.33333333333,380,0,0.0,13195.84676643504,True,-1.679620430975535,0,0.254,118578,106,407,1.0,19849.46629765632,False,0.12358993030242868,9,7.868000000000001,87667,1184,0,0.0,35324.15185306674,False,-0.07903368139223055,0.4,515324,0.0,0.1,10,0,0,14,3,3.0,10,24,25,140.0,54.0,12,8,25,836,1.5775590911507607,162.33327196352184
92,25,0,0,0,10.0,20,10.0,16.208626975732095,3,6.0,34.75950795480299,2,36.0,29.333483009815215,6,17.0,41.00000000000001,15,41.0,3,5.7650000000000015,29283,907,0,0.0,9070.0,False,-0.33284671532846716,0,0.6050000000000002,62717,23,72,1.0,1397.021142252711,False,0.25104577966317526,0,0.6770000000000002,68017,598,168,1.0,15532.356267894695,False,0.14453624113010063,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,1,3.2880000000000007,81735,0,2,0.2,58.66696601963043,False,-0.07825475747965394,0,12.953000000000001,-66884.33333333333,380,0,0.0,13208.613022825137,True,-1.6795484727292491,0,0.254,118578,96,417,1.0,19913.014368942266,False,0.12386775308190345,15,8.009,87279,1190,0,0.0,34906.844781680105,False,-0.08425064361674554,0.4,514734,0.0,0.1,8,0,0,12,6,5.166666666666667,15,27,24,205.0,46.0,15,10,24,272,1.6118094911798835,163.94508145470172
93,24,0,0,0,10.0,20,10.0,14.886890652209168,25,6.0,34.77741757470714,1,36.0,29.333483009815215,0,,41.00000000000001,20,41.0,25,6.012000000000001,28793,916,0,0.0,9160.0,False,-0.3416255671730124,0,0.6050000000000001,62607,24,82,1.0,1460.7250334811517,False,0.249504093839822,0,0.677,67903,613,177,1.0,15281.266880527382,False,0.14091845166755299,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.2870000000000013,81699,0,3,0.1,88.00044902944565,False,-0.07849525145407617,0,12.953000000000001,-66884.33333333333,380,0,0.0,13215.418678388713,True,-1.6795101119894817,0,0.254,119152,86,413,1.0,19455.679538844113,False,0.12688723917024047,6,8.054,87215,1190,0,0.0,34906.844781680105,False,-0.08481024070684068,0.3875,514494,0.0,0.1,13,0,0,12,3,3.0,15,27,29,231.0,60.0,14,10,29,810,1.5508610513061285,165.49594250600785
94,29,0,0,0,10.0,20,10.0,16.55139948847156,63,21.142857142857142,34.796720205326245,1,36.0,29.884201444658906,36,32.0,41.000000000000014,10,41.0,25,6.237000000000002,28314,928,0,0.0,9280.0,False,-0.3498914973367528,0,0.6050000000000001,63515,22,54,1.0,1113.7755723774642,False,0.26399462983209177,0,0.6770000000000002,66607,666,186,1.0,17495.42201751274,False,0.13806519880924234,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,33,3.6170000000000013,81561,0,1,0.1,29.884201444658906,False,-0.08037853019274538,0,12.953,-66884.33333333333,380,0,0.0,13222.753678023973,True,-1.67946876755035,0,0.254,118000,112,423,1.0,20690.030561801803,False,0.12221089186573955,10,8.148000000000001,87071,1190,0,0.0,35562.1997191441,False,-0.08320421919092715,0.3875,512193,0.0,0.1,10,0,0,12,7,6.916666666666666,15,27,23,200.0,75.0,14,15,23,1224,1.5478561399504542,167.0437986459583
95,23,0,0,0,10.0,20,10.0,16.55139948847156,0,,35.325480241395084,18,37.0,29.884201444658906,0,,41.000000000000014,13,41.0,0,6.2120000000000015,28174,942,0,0.0,9420.0,False,-0.3512724403235352,0,0.6050000000000001,63455,18,64,1.0,1239.2895672621798,False,0.2640490192075575,0,0.6770000000000002,67273,656,178,1.0,17145.65354740567,False,0.14548240940151988,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.5840000000000005,80895,8,11,1.0,611.3300578224087,False,-0.08460910165139675,0,12.953000000000003,-66884.33333333333,380,0,0.0,13423.682491730133,True,-1.6783362127417343,0,0.254,118000,102,433,1.0,20801.188547355217,False,0.12269685815680614,13,8.268,86841,1190,0,0.0,35562.1997191441,False,-0.08521527123345651,0.5,511763,0.0,0.1,8,0,0,11,4,4.0,9,20,17,170.0,46.0,13,10,17,866,1.5696055265143514,168.61340417247266
96,17,0,0,0,10.0,20,10.0,16.55139948847156,0,,35.325480241395084,0,,30.61530138138038,7,47.0,41.000000000000014,8,41.0,0,6.2120000000000015,28074,952,0,0.0,9520.0,False,-0.35225882817123694,0,0.6050000000000002,63355,18,74,1.0,1404.8035621468955,False,0.2637088534439426,0,0.6770000000000002,67273,646,188,1.0,17333.394354934906,False,0.14690011293050398,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.584000000000001,81224,0,12,0.8,367.3836165765646,False,-0.08227524848050553,0,12.953000000000003,-66884.33333333333,380,0,0.0,13423.682491730133,True,-1.6783362127417343,0,0.254,117671,99,443,1.0,21193.914836756667,False,0.12153712068391793,8,8.335,86743,1190,0,0.0,36432.208643842656,False,-0.08226860378846065,0.475,511465,0.0,0.1,6,0,0,6,3,3.0,10,16,23,95.0,36.0,10,7,23,529,1.257413374260068,169.87081754673272
97,23,0,0,0,10.0,20,10.0,16.648672280159026,22,17.59090909090909,35.33532674761569,1,36.0,29.59343412908194,13,18.0,41.000000000000014,10,41.0,9,6.302000000000001,27813,959,0,0.0,9590.0,False,-0.3567173012428487,0,0.6050000000000001,63589,21,71,1.0,1392.0557318912909,False,0.26819940552269966,0,0.677,66922,658,197,1.0,17915.88572962493,False,0.14599765702826423,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,1,3.594000000000001,81384,0,1,0.1,29.59343412908194,False,-0.08237552457483663,0,12.953000000000003,-66884.33333333333,380,0,0.0,13427.424164093962,True,-1.6783151224413946,0,0.254,117437,102,453,1.0,21591.530281166364,False,0.12122940980504325,10,8.427000000000001,86601,1190,0,0.0,35216.186613607504,False,-0.08882647850094645,0.3875,510871,0.0,0.1,8,0,0,7,6,5.076923076923077,10,17,23,150.0,39.0,10,13,23,600,1.3748939307406545,171.24571147747338
