index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,35,0,0,0,10.000000000000002,20,10.0,26.49009754942957,0,,36.29778722956064,1,14.0,31.654774190245604,12,52.666666666666664,48.99999999999999,9,49.0,0,0.3440000000000001,40955,14,169,1.0,4616.826485853598,False,0.1647797227721724,0,0.2,41527,0,157,0.9,4158.945315260443,False,0.17401590225965108,0,2.7020000000000004,53749,235,28,1.0,7241.510966543647,False,-0.001344622290601366,0,0.2,57575,0,1,0.0,36.29778722956064,False,0.0025440648530781385,0,1.4420000000000002,86503,10,10,1.0,679.5256141980624,False,-0.0036511420578121843,2,10.462000000000002,10404,414,0,0.0,15027.283913038105,False,-0.7944305141460166,0,0.6590000000000001,111213,0,79,0.0,3870.9999999999995,False,0.03149215089248272,9,4.745000000000001,70850,1212,0,0.0,38365.58631857767,False,-0.17923684833000134,0.4875,472776,0.0,0.0,10,0,0,10,4,4.0,20,30,31,255.0,165.0,15,20,31,804,2.334633947990369,143.1380112990155
53,31,0,0,0,10.000000000000002,20,10.0,26.67640989940029,28,28.0,37.39484116623879,52,41.0,34.741119759222514,50,47.68,48.999999999999986,10,49.0,0,0.3440000000000001,41257,13,165,1.0,4531.607633401048,False,0.17176328828313603,0,0.2,41809,1,153,1.0,4091.4907146082446,False,0.18070014154225886,24,2.942000000000001,54329,253,10,1.0,7123.080116210662,False,0.0077208567567554915,0,0.2,57575,0,1,0.0,37.39484116623879,False,0.002553613253662004,24,1.6820000000000002,87047,0,10,1.0,347.4111975922251,False,0.000685003600189381,16,10.620000000000001,7710,466,0,0.0,17425.995983467277,False,-0.811578596026507,0,0.659,110481,2,89,1.0,4430.482239518444,False,0.027369237330749318,10,4.836,69023,1250,0,0.0,43426.399699028145,False,-0.17282440380044423,0.625,469231,0.0,0.0,10,0,0,7,12,10.677304964539008,16,23,35,180.0,137.0,10,21,35,1189,2.32946932699997,145.46748062601546
54,35,0,0,0,10.000000000000002,20,10.0,26.388872816129318,7,18.0,38.0454125729006,33,42.0,35.24936475793718,5,59.0,48.999999999999986,5,49.0,0,0.3440000000000001,41157,13,175,1.0,4748.0527428226305,False,0.1719846639046743,0,0.2,41835,1,156,1.0,4126.664159316174,False,0.1818736257076189,23,3.148000000000001,54853,250,10,1.0,6977.672329761335,False,0.015576725762540562,0,0.2,57575,0,1,0.0,38.0454125729006,False,0.0025592756155491244,0,1.6580000000000001,87342,0,5,0.0,176.2468237896859,False,0.003087658607575047,0,10.604000000000003,6324,499,0,0.0,18984.6608738774,False,-0.8185389057383612,0,0.6590000000000001,110186,0,96,0.7,4703.999999999998,False,0.02592666873302095,5,4.876000000000001,68963,1250,0,0.0,44061.70594742148,False,-0.1704755686390254,0.4625,468235,0.0,0.0,9,0,0,16,3,2.6969696969696972,17,33,36,276.0,174.0,17,18,36,621,2.955774482979905,148.42325510899536
55,36,0,0,0,10.000000000000002,20,10.0,26.388872816129318,0,,38.70389506006025,42,42.0,34.18191929852807,18,21.444444444444443,48.999999999999986,8,49.0,0,0.3440000000000001,41017,17,185,1.0,5051.941470983924,False,0.17230624170077696,0,0.2,41775,0,163,0.7,4301.386269029079,False,0.18261026665898128,32,3.4450000000000007,55278,240,10,1.0,6720.3684264716385,False,0.020735359779202073,0,0.2,57575,0,1,0.0,38.70389506006025,False,0.0025650068329073276,0,1.6580000000000004,86460,11,15,1.0,938.4716351385838,False,-0.0026590353762658363,18,10.784000000000002,4804,520,0,0.0,20126.02543123133,False,-0.829430448071779,0,0.6590000000000001,109880,4,106,1.0,5330.727677194111,False,0.025993799465759797,8,4.951000000000001,68778,1254,0,0.0,42864.1268003542,False,-0.17762080514725423,0.5875,465567,0.0,0.0,6,0,0,15,8,7.523809523809524,17,32,41,262.0,169.0,16,20,41,200,4.833588420005981,153.25684352900134
56,41,0,0,0,10.000000000000002,20,10.0,26.388872816129318,0,,38.70389506006025,0,,33.24886234379113,14,19.285714285714285,48.99999999999999,14,49.0,0,0.3440000000000001,40937,15,195,1.0,5295.830199145217,False,0.17343550869807525,0,0.2,41655,2,173,1.0,4585.274997190372,False,0.1832010741888158,0,3.4130000000000007,55278,230,20,1.0,6843.518648910947,False,0.02180721925349407,0,0.2,57575,0,1,0.0,38.70389506006025,False,0.0025650068329073276,0,1.6580000000000004,86460,1,25,1.0,869.9254536548386,False,-0.0030522512726171127,14,10.906000000000002,4322,520,0,0.0,20126.02543123133,False,-0.8349604442856821,0,0.6590000000000001,109880,0,110,0.4,5389.999999999999,False,0.026263970682079238,14,5.083000000000002,68208,1268,0,0.0,42159.557451927154,False,-0.18602860023370849,0.55,464315,0.0,0.0,7,0,0,13,7,7.0,22,35,26,351.0,135.0,21,20,26,200,2.817034095991403,156.07387762499275
57,26,0,0,0,10.000000000000002,20,10.0,26.443889915903576,26,26.846153846153847,38.70389506006025,0,,36.36394938230957,34,54.794117647058826,48.999999999999986,7,49.0,0,0.3440000000000001,40837,15,205,1.0,5570.997432760233,False,0.17444737141265163,0,0.2,42253,2,157,1.0,4171.690716796861,False,0.19373355298167705,0,3.4130000000000007,54580,246,30,1.0,7666.313771114087,False,0.01681823046559514,0,0.2,57575,0,1,0.0,38.70389506006025,False,0.0025650068329073276,6,1.7180000000000004,87965,0,1,0.1,36.36394938230957,False,0.00943291121821858,3,10.922000000000002,4238,520,0,0.0,20126.02543123133,False,-0.8359241780656983,0,0.659,108077,21,120,1.0,6643.6429370285,False,0.01554161092233162,7,5.139000000000001,68045,1271,0,0.0,46218.579664915465,False,-0.1690129830942647,0.5125,463570,0.0,0.0,9,0,0,12,6,5.038461538461538,16,28,26,174.0,68.0,13,13,26,898,2.4491984709748067,158.52307609596755
58,26,0,0,0,10.000000000000002,20,10.0,26.75703962571894,49,28.0,38.70389506006025,0,,36.48969606878683,11,38.90909090909091,48.999999999999986,11,49.0,0,0.3440000000000001,41659,18,181,1.0,5023.024172255128,False,0.18920152077450839,0,0.2,42603,0,151,0.9,4040.31298348356,False,0.20138805405437843,0,3.4130000000000007,53208,285,40,1.0,9173.912095732307,False,0.006056992495102468,0,0.2,57575,0,1,0.0,38.70389506006025,False,0.0025650068329073276,4,1.7520000000000004,88078,0,0,0.0,0.0,False,0.010520760431844517,6,10.979000000000003,4055,520,0,0.0,20126.02543123133,False,-0.838023740943591,0,0.6590000000000001,108077,11,130,1.0,6771.386656756653,False,0.016123883971578476,11,5.242000000000002,67410,1282,0,0.0,46779.790360184714,False,-0.17224374003963433,0.4875,462665,0.0,0.0,10,0,0,12,7,6.8,17,29,27,219.0,69.0,13,13,27,1572,2.572933484974783,161.09600958094234
59,27,0,0,0,10.000000000000002,20,10.0,26.75703962571894,0,,38.70389506006025,0,,36.261210043559906,3,21.0,48.999999999999986,7,49.0,0,0.3440000000000001,41559,18,191,1.0,5290.594568512317,False,0.1901111187641321,0,0.2,42503,0,161,1.0,4307.883379740749,False,0.20229765204400213,0,3.4130000000000007,53208,275,50,1.0,9293.38065007572,False,0.007096807927965952,0,0.2,57575,0,1,0.0,38.70389506006025,False,0.0025650068329073276,0,1.7480000000000004,88078,0,0,0.0,0.0,False,0.010520760431844517,3,11.003000000000004,3974,520,0,0.0,20126.02543123133,False,-0.8389530556600353,0,0.6590000000000001,108014,4,140,1.0,7005.044840174238,False,0.016614604445886888,7,5.301000000000001,67308,1282,0,0.0,46486.8712758438,False,-0.17450876403520799,0.5,462219,0.0,0.0,7,0,0,11,4,4.0,19,30,33,180.0,111.0,15,12,33,200,2.3513353050220758,163.4473448859644
60,33,0,0,0,10.000000000000002,20,10.0,26.720855823293743,11,26.0,38.73182691538343,5,40.0,35.28268554522403,11,19.0,48.999999999999986,20,49.0,0,0.3440000000000001,41429,21,201,1.0,5580.892020482042,False,0.19051896751046019,0,0.2,42719,0,157,0.7,4195.174364257117,False,0.2065957833812175,0,3.4130000000000007,53122,276,55,1.0,9505.206687575163,False,0.007443440802610776,0,0.2,57575,0,1,0.0,38.73182691538343,False,0.00256524994268958,0,1.7480000000000004,87878,0,5,0.5,176.41342772612012,False,0.009238153691020828,11,11.110000000000001,3655,520,0,0.0,20140.549995999383,False,-0.8425296291001745,0,0.6590000000000001,108393,5,138,1.0,6938.413427726118,False,0.01976595542019679,8,5.3740000000000006,67187,1282,0,0.0,45232.4028689772,False,-0.18132986822899522,0.525,461958,0.0,0.0,13,0,0,17,4,4.0,13,30,25,258.0,110.0,16,17,25,1274,2.051311782968696,165.4986566689331
61,25,0,0,0,10.000000000000002,20,10.0,26.720855823293743,0,,39.05988847975243,25,41.8,35.69738120574602,8,44.75,48.99999999999999,12,49.0,0,0.3440000000000001,41399,14,211,1.0,5778.10057871498,False,0.19236599869039897,0,0.2,42549,7,167,1.0,4532.382922490055,False,0.20655820642503372,0,3.4130000000000007,54167,266,40,1.0,8670.143188186234,False,0.018365999862362155,0,0.2,57575,0,1,0.0,39.05988847975243,False,0.002568105283824664,0,1.748,87968,0,5,0.5,178.4869060287301,False,0.010282620128433192,3,11.129000000000005,2734,540,0,0.0,21092.33977906631,False,-0.8476363294416867,0,0.659,108133,3,146,1.0,7261.0921436172375,False,0.018866538478026374,10,5.466000000000001,67009,1282,0,0.0,45764.0427057664,False,-0.1805292782387077,0.5625,461534,0.0,0.0,12,0,0,13,5,5.0,13,26,25,201.0,84.0,12,13,25,1638,2.0419298469787464,167.54058651591185
62,25,0,0,0,10.000000000000002,20,10.0,26.88831523904395,33,27.939393939393938,38.36164348967674,80,36.525,35.16217654483986,6,20.5,48.99999999999999,20,49.0,0,0.3440000000000001,42177,13,190,1.0,5238.779895418351,False,0.20605201377673252,0,0.2,42493,8,175,1.0,4785.455166832691,False,0.20845724856409942,40,3.813000000000001,54437,289,10,1.0,8154.33953898047,False,0.01857659702839543,0,0.2,57575,0,1,0.0,38.36164348967674,False,0.002562027986576175,0,1.748,86831,25,15,1.0,1486.4737354145163,False,0.004741075339971453,6,11.186000000000003,766,585,0,0.0,22441.56144146089,False,-0.8624754107831434,0,0.6590000000000001,108609,0,141,0.6,6908.999999999999,False,0.021600999143070725,9,5.546000000000001,66803,1285,0,0.0,45183.39686011922,False,-0.18505389146115914,0.575,459691,0.0,0.0,17,0,0,10,8,8.0,17,27,28,183.0,102.0,11,14,28,3003,1.7017713640234433,169.2423578799353
63,28,0,0,0,10.0,20,10.0,26.820017020528372,18,26.0,38.36164348967674,0,,35.339405342577734,26,36.38461538461539,49.0,14,49.0,0,0.3440000000000001,42545,13,182,1.0,5011.243097736164,False,0.2128966844053545,0,0.2,42393,8,185,1.0,5041.703148797749,False,0.20921443002446963,0,3.7730000000000015,53969,297,20,1.0,8732.77792489046,False,0.015464497057204513,0,0.2,57575,0,1,0.0,38.36164348967674,False,0.002562027986576175,3,1.7780000000000005,87465,15,10,1.0,928.8187057709284,False,0.008815976788763981,8,11.260000000000002,518,585,0,0.0,22441.56144146089,False,-0.8653207200384295,0,0.6590000000000001,108430,3,145,1.0,7211.018216027734,False,0.02134582664515713,8,5.617000000000002,66215,1298,0,0.0,45870.5481346659,False,-0.18728212967588972,0.625,459110,0.0,0.0,13,0,0,10,6,5.6,18,28,35,210.0,105.0,13,15,35,1435,1.98996116098715,171.23231904092245
64,35,0,0,0,10.0,20,10.0,26.762142994735783,16,26.0,38.36164348967674,0,,33.972690766092434,15,19.266666666666666,49.0,20,49.0,0,0.3440000000000001,42405,17,192,1.0,5308.33145498927,False,0.21312671909901285,0,0.2,42749,4,179,1.0,4830.423596057705,False,0.21595487165896274,0,3.773000000000001,53553,303,30,1.0,9259.778632095244,False,0.012809882431591238,0,0.2,57575,0,1,0.0,38.36164348967674,False,0.002562027986576175,0,1.7750000000000004,87465,5,20,1.0,871.2620327702323,False,0.008485802324263327,15,11.402000000000005,-1,585,0,0.0,22441.56144146089,False,-0.8712752180363873,0,0.6590000000000001,109018,0,136,0.3,6664.0,False,0.0242128101810491,8,5.689000000000002,65805,1313,0,0.0,44606.14297587937,False,-0.19678312863110395,0.5375,458569,0.0,0.0,12,0,0,13,5,5.0,15,28,31,222.0,168.0,14,21,31,1204,2.634507983981166,173.8668270249036
65,31,0,0,0,10.0,20,10.0,26.762142994735783,0,,38.41116466081814,5,41.0,33.085481878997726,10,19.0,49.0,20,49.0,0,0.3440000000000001,42295,18,202,1.0,5585.952884936628,False,0.21390238921111154,0,0.2,42659,3,189,1.0,5088.045026005063,False,0.21699977150479305,0,3.773000000000001,53758,293,35,1.0,9185.698660586218,False,0.015733621081920886,0,0.2,57575,0,1,0.0,38.41116466081814,False,0.0025624590027401055,0,1.7750000000000004,87465,0,25,0.5,827.1370469749431,False,0.008232678875729616,10,11.487000000000002,-744,590,0,0.0,22662.5871498827,False,-0.8785317564628521,0,0.659,109508,0,126,0.0,6174.0,False,0.026446296059948585,10,5.7810000000000015,65436,1323,0,0.0,43772.09252591399,False,-0.20394874593909423,0.4375,457952,0.0,0.0,11,0,0,8,6,6.004878048780488,20,28,36,234.0,144.0,13,18,36,690,2.208117899019271,176.07494492392289
66,36,0,0,0,10.0,20,10.0,26.709949424514576,15,26.0,37.87994533879149,22,32.09090909090909,35.897775086800934,21,56.23809523809524,49.0,20,49.0,0,0.3440000000000001,42565,20,197,1.0,5461.860036629371,False,0.21950111779648074,0,0.2,42579,1,199,1.0,5325.279935478401,False,0.2180394682104085,0,3.773000000000001,54074,298,23,1.0,8830.803671297548,False,0.01814545295052435,0,0.2,57575,0,1,0.0,37.87994533879149,False,0.0025578354425713355,0,1.7750000000000004,88226,4,16,1.0,725.8841827439809,False,0.016382809873360736,2,11.497000000000002,-2543,598,0,0.0,22652.207312597307,False,-0.8992312656314332,0,0.6590000000000001,109014,6,128,1.0,6487.386650520805,False,0.023371317713461143,12,5.891000000000002,64893,1328,0,0.0,47672.24531527164,False,-0.19112145917155163,0.625,456383,0.0,0.0,15,0,0,13,7,9.448170731707318,17,30,30,258.0,119.0,16,20,30,2499,2.4232288649654947,178.49817378888838
67,30,0,0,0,10.000000000000002,20,10.0,26.899720013299067,34,28.0,37.87994533879149,0,,36.81448810417348,25,42.52,49.0,20,49.0,0,0.3440000000000001,43417,20,173,1.0,4853.651562300739,False,0.23425210083058373,0,0.2,42479,1,209,1.0,5632.041482779505,False,0.21947663735804193,0,3.7730000000000015,53122,322,33,1.0,9911.748040462418,False,0.010981844486765384,0,0.2,57575,0,1,0.0,37.87994533879149,False,0.0025578354425713355,0,1.7750000000000004,89080,0,6,0.4,220.88692862504087,False,0.02328384787132448,11,11.605000000000004,-3065,598,0,0.0,22652.207312597307,False,-0.905220182692963,0,0.6590000000000001,109199,1,128,1.0,6308.8144881041735,False,0.024243871534013556,10,5.979000000000002,63950,1348,0,0.0,49625.92996442585,False,-0.19081294344072666,0.55,455757,0.0,0.0,15,0,0,11,5,5.0,16,27,34,204.0,141.0,13,17,34,2496,2.6473877520184033,181.14556154090678
68,34,0,0,0,10.0,20,10.0,26.8033337271893,15,25.466666666666665,38.246422762487775,23,42.0,36.31925838783048,36,34.083333333333336,48.99999999999999,20,49.0,0,0.3440000000000001,43325,21,182,1.0,5088.206738348453,False,0.2349326486598882,0,0.2,42753,0,205,1.0,5494.6834140738065,False,0.22500448824911568,0,3.773000000000001,53706,327,20,1.0,9529.618584040658,False,0.017821806047667015,0,0.2,57575,0,1,0.0,38.246422762487775,False,0.0025610251428489546,6,1.8350000000000002,88558,13,10,1.0,860.3960797906459,False,0.02096348183126991,24,11.834000000000003,-4253,598,0,0.0,22871.36081196769,False,-0.9175929554963361,0,0.6590000000000001,109341,15,125,1.0,6669.788875817456,False,0.02718375150791049,7,6.0390000000000015,63115,1360,0,0.0,49394.191407449456,False,-0.19948132346596234,0.625,454120,0.0,0.0,14,0,0,8,6,5.5,18,26,38,201.0,171.0,12,22,38,2185,2.921019500994589,184.06658104190137
69,38,0,0,0,10.0,20,10.0,26.8033337271893,0,,38.558841713017245,56,39.857142857142854,35.03950153192338,17,21.58823529411765,49.0,15,49.0,0,0.3440000000000001,43215,22,192,1.0,5366.240075620346,False,0.23571386365695207,0,0.2,42663,0,214,0.9,5735.913417618511,False,0.22582873512665264,36,4.133000000000002,54346,317,10,1.0,8882.245208649181,False,0.023327982389412704,0,0.2,57575,0,1,0.0,38.558841713017245,False,0.0025637443357618347,0,1.8290000000000004,87778,23,20,1.0,1587.6433900378643,False,0.01618638720320944,17,11.980000000000004,-28098,634,0,0.0,24446.305646052933,False,-1.1821324580600674,0,0.659,109453,9,131,1.0,6734.35551378731,False,0.028499077040618923,11,6.142,62621,1373,0,0.0,48109.235603330795,False,-0.20984176161261872,0.6125,429553,0.0,0.0,9,0,0,15,10,34.47923534798535,19,34,36,330.0,129.0,20,18,36,396,3.467293702007737,187.5338747439091
70,36,0,0,0,10.0,20,10.0,26.74747308325472,15,26.0,38.804775464204816,20,42.0,32.92707217908515,27,19.14814814814815,48.99999999999999,20,49.0,0,0.3440000000000001,43505,22,187,1.0,5221.777466568633,False,0.24157684444671446,0,0.2,42563,0,224,1.0,5991.433970649057,False,0.22657612431210533,10,4.197000000000001,54476,322,10,1.0,9000.734087450068,False,0.026622226464829025,0,0.2,57575,0,1,0.0,38.804775464204816,False,0.0025658848631277785,0,1.829,88025,13,17,1.0,1064.2223080791102,False,0.016017612854826706,14,12.103000000000003,-69089,654,0,0.0,25378.32315358995,False,-1.647076541379803,0,0.6590000000000001,109696,12,131,1.0,6814.124866149021,False,0.031077929814524997,10,6.231000000000002,62173,1387,0,0.0,45669.84911239111,False,-0.22504490167014093,0.625,388924,0.0,0.0,13,0,0,11,7,43.625,15,26,31,204.0,145.0,12,24,31,1327,2.7327696710126474,190.26664441492176
71,31,1,6,1,10.0,20,10.0,26.74747308325472,0,,38.804775464204816,0,,32.92707217908515,0,,49.0,17,49.0,0,0.3440000000000001,43425,20,197,1.0,5469.25219740118,False,0.2427543843712298,0,0.2,42443,2,234,1.0,6278.908701481605,False,0.22721520476915708,0,4.187000000000001,54476,312,20,1.0,9121.30711125957,False,0.027671654840631926,0,0.2,57575,0,1,0.0,38.804775464204816,False,0.0025658848631277785,0,1.8290000000000004,88025,3,27,1.0,1005.4452752279135,False,0.015680437783113534,0,12.089000000000002,-74616,654,0,0.0,25378.32315358995,True,-1.710487929500637,0,0.6590000000000001,110137,2,132,1.0,6533.854144358171,False,0.033820692765138306,8,6.301000000000002,62047,1387,0,0.0,45669.84911239111,False,-0.2261935515507178,0.625,458128,0.0,0.1,11,0,0,6,3,3.0,17,23,25,270.0,138.0,15,16,25,641,2.6748898619553074,192.94153427687706
72,25,2,0,0,10.0,20,10.0,26.85167279658532,42,27.333333333333332,38.816436756587024,16,39.0,32.67167953715804,4,21.0,49.0,20,49.0,0,0.3440000000000001,43345,18,207,1.0,5738.296268893161,False,0.24422227968787064,0,0.2,43471,4,202,1.0,5464.037904910235,False,0.24392264901744923,0,4.187,53952,344,14,1.0,9780.405556617568,False,0.02428678222202697,0,0.2,57575,0,1,0.0,38.816436756587024,False,0.0025659863592232095,0,1.8290000000000004,87485,9,33,1.0,1427.5133555354987,False,0.011906204354788915,0,12.089000000000002,-74616,654,0,0.0,25385.949638807913,True,-1.710444180087379,0,0.6590000000000001,110627,0,124,0.2,6076.0,False,0.036200703775958576,10,6.393000000000001,61779,1391,0,0.0,45446.306236186836,False,-0.22965565009851577,0.525,458234,0.0,0.1,15,0,0,6,4,4.0,18,24,24,147.0,108.0,9,16,24,2546,1.995959641004447,194.9374939178815
73,24,1,0,0,10.0,20,10.0,26.85167279658532,0,,38.83049892354275,20,39.0,37.03688802008159,30,61.5,49.0,20,49.0,0,0.3440000000000001,43245,18,217,1.0,6006.812996859015,False,0.2451446167091918,0,0.2,43371,4,212,1.0,5732.554632876087,False,0.2448449860387702,6,4.247000000000002,54540,334,10,1.0,9356.763703294924,False,0.030835062782172504,0,0.2,57575,0,1,0.0,38.83049892354275,False,0.0025661087517498526,0,1.8290000000000004,88550,19,13,1.0,1219.259023808373,False,0.022930318742375486,0,12.089,-74616,654,0,0.0,25395.146295996958,True,-1.7103914233659723,0,0.659,110920,0,117,0.5,5733.0,False,0.037308330446514854,8,6.463000000000001,60103,1416,0,0.0,52444.233436435534,False,-0.21303702373677905,0.5625,458304,0.0,0.1,15,0,0,4,4,3.3,19,23,25,147.0,75.0,9,15,25,2633,1.7220723570208065,196.65956627490232
74,25,2,0,0,10.0,20,10.0,26.85167279658532,0,,38.83049892354275,0,,38.25631296190384,10,60.0,49.0,20,49.0,0,0.3440000000000001,43135,19,227,1.0,6285.329724824867,False,0.24593233886364688,0,0.2,43281,3,222,1.0,5991.071360841941,False,0.24590193792695725,0,4.241000000000001,54540,324,20,1.0,9476.551964564498,False,0.03187766084011782,0,0.2,57575,0,1,0.0,38.83049892354275,False,0.0025661087517498526,0,1.829,89150,9,13,1.0,846.8065588166346,False,0.027677553945093768,0,12.089000000000002,-74616,654,0,0.0,25395.146295996958,True,-1.7103914233659723,0,0.6590000000000001,111459,0,106,0.0,5194.0,False,0.039765164913304285,9,6.545000000000002,59354,1426,0,0.0,54553.502283674876,False,-0.2102507781479622,0.5,458494,0.0,0.1,13,0,0,6,3,3.0,21,27,27,168.0,102.0,11,14,27,1339,2.246536491031293,198.9061027659336
75,27,0,0,0,10.0,20,10.0,25.805430138310722,29,18.137931034482758,38.83049892354275,0,,37.57184863481979,7,21.0,48.99999999999999,20,49.0,0,0.3440000000000001,43486,13,223,1.0,5884.610920843291,False,0.24998803167276862,0,0.2,43256,9,217,1.0,5689.778340013427,False,0.2411730116039822,0,4.241000000000001,54014,343,30,1.0,10016.177505146861,False,0.027418120225136712,0,0.2,57575,0,1,0.0,38.83049892354275,False,0.0025661087517498526,0,1.8290000000000004,89297,0,15,0.9,563.5777295222967,False,0.027739342879971023,0,12.089000000000002,-74616,654,0,0.0,25395.146295996958,True,-1.7103914233659723,0,0.6590000000000001,111865,0,100,0.4,4899.999999999999,False,0.04212627855671231,10,6.636,59107,1429,0,0.0,53690.17169915747,False,-0.21643767344085602,0.5375,458600,0.0,0.1,18,0,0,8,4,4.0,16,24,24,147.0,83.0,9,18,24,1363,1.949788163008634,200.85589092894224
76,24,0,0,0,10.0,20,10.0,25.966468400106987,30,27.133333333333333,38.83049892354275,0,,37.57184863481979,0,,49.0,20,49.0,0,0.3440000000000001,43714,14,220,1.0,5852.623048023537,False,0.2556958652777581,0,0.2,43642,8,210,1.0,5532.958364022467,False,0.24945424930703597,0,4.241000000000001,53200,363,40,1.0,10979.047986180545,False,0.021629049264370207,0,0.2,57575,0,1,0.0,38.83049892354275,False,0.0025661087517498526,0,1.8290000000000004,89297,0,15,0.0,563.5777295222967,False,0.027739342879971023,0,12.089000000000002,-74616,654,0,0.0,25395.146295996958,True,-1.7103914233659723,0,0.6590000000000001,112355,0,90,0.0,4410.0,False,0.04435976443561179,10,6.726000000000001,58928,1429,0,0.0,53690.17169915747,False,-0.21806948557278666,0.375,458711,0.0,0.1,12,0,0,8,4,4.0,9,17,21,198.0,69.0,11,13,21,1504,1.8755444469861686,202.7314353759284
77,21,0,0,0,10.0,20,10.0,26.20794325135588,30,28.0,38.83049892354275,0,,37.715669282511804,10,40.0,49.0,20,49.0,0,0.3440000000000001,44024,15,215,1.0,5784.707799041514,False,0.26312774680345574,0,0.2,43972,7,205,1.0,5442.628366527955,False,0.2571228544615131,0,4.241000000000001,52360,383,50,1.0,11979.16721144644,False,0.015711588172110342,0,0.2,57575,0,1,0.0,38.83049892354275,False,0.0025661087517498526,0,1.8290000000000004,89697,0,5,0.0,188.57834641255903,False,0.030177363421785952,0,12.089000000000004,-74616,654,0,0.0,25395.146295996958,True,-1.7103914233659723,0,0.659,112901,0,80,0.2,3920.0,False,0.04710376137254545,8,6.796000000000002,58453,1437,0,0.0,54197.41675896946,False,-0.22008762211711919,0.4,458982,0.0,0.1,16,0,0,5,3,3.0,10,15,26,132.0,66.0,9,12,26,2028,3.418393107014708,206.14982848294312
78,26,0,0,0,10.0,20,10.0,26.20794325135588,0,,38.83049892354275,0,,38.87098160798884,12,53.5,49.0,20,49.0,0,0.3440000000000001,43884,19,225,1.0,6086.787231555073,False,0.26342496879028454,0,0.2,43912,3,215,1.0,5664.707799041514,False,0.25849699538326887,0,4.241000000000001,52360,373,60,1.0,12105.392768168307,False,0.01681021435556524,0,0.2,57575,0,1,0.0,38.83049892354275,False,0.0025661087517498526,7,1.899,89983,0,0,0.0,0.0,False,0.03237686580007113,0,12.089000000000004,-74616,654,0,0.0,25395.146295996958,True,-1.7103914233659723,0,0.6590000000000001,112840,0,79,1.0,3871.0,False,0.04632432038215399,9,6.878000000000001,58266,1439,0,0.0,55935.342533895935,False,-0.213870665059639,0.5,458820,0.0,0.1,10,0,0,7,5,5.0,12,19,22,153.0,104.0,11,15,22,1044,2.5076699490309693,208.6574984319741
