index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,18,0,0,0,10.000000000000002,20,10.0,7.789187886416058,0,,45.339938018235486,3,35.0,17.67629812139782,25,34.56,56.99999999999999,20,57.0,0,2.7920000000000007,57787,535,0,0.0,5350.000000000001,False,-0.10801959164404579,0,2.306,56443,525,0,0.0,5250.000000000001,False,-0.12858491679452377,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115403,48,233,1.0,10938.086576796839,False,0.11084397063163115,11,2.1370000000000005,148878,0,0,0.0,0.0,False,0.009212372643523885,14,12.112,37030.0,133,0,0.0,6030.211756425319,False,-0.7285427241357881,0,0.30800000000000005,178544,19,10,1.0,905.8496643065585,False,0.08366080732393709,10,4.638000000000002,143365,1140,0,0.0,20150.979858393515,False,-0.0710597662570273,0.25,847786,0.0,0.0,10,0,0,7,10,10.0,18,25,20,188.0,55.0,13,5,20,875,1.9410576410009526,240.0197887509712
53,20,0,0,0,10.000000000000002,20,10.0,7.946299484895665,9,9.777777777777779,46.62181815140065,9,53.888888888888886,15.838714305257653,59,7.7627118644067785,56.99999999999999,20,57.0,5,2.842000000000001,57617,545,0,0.0,5450.000000000001,False,-0.1097899209252921,4,2.346,56267,535,0,0.0,5350.000000000001,False,-0.13044376253983242,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115800,47,234,1.0,11282.98152321785,False,0.1160773337402369,0,2.1260000000000003,148393,0,9,0.9,142.5484287473189,False,0.006407813328274112,59,12.688,30891.0,133,0,0.0,6200.701814136287,False,-0.7695798445822698,2,0.32800000000000007,179092,9,10,1.0,712.5484287473188,False,0.08639331033414661,8,4.708000000000001,142779,1199,0,0.0,18990.618452003928,False,-0.0781199116952502,0.3625,841175,0.0,0.0,10,0,0,7,12,11.666666666666666,18,25,21,210.0,71.0,14,6,21,1198,2.0020450510201044,242.0218338019913
54,21,0,0,0,10.000000000000002,20,10.0,7.6854623393285175,4,1.0,47.51001563268794,2,71.5,16.36451513379415,12,28.916666666666668,56.99999999999999,20,57.0,0,2.8370000000000006,57527,554,0,0.0,5540.000000000001,False,-0.11045379440575948,4,2.3820000000000006,56057,546,0,0.0,5460.000000000001,False,-0.13273043786144223,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115939,41,242,1.0,11812.527739022951,False,0.11978810845880906,0,2.126000000000001,148733,0,4,0.0,65.4580605351766,False,0.00845131156168085,7,12.699,30370.0,135,0,0.0,6413.852110412871,False,-0.7723891427191993,0,0.32600000000000007,179208,4,12,1.0,749.4580605351765,False,0.08720730987339474,12,4.820000000000002,142515,1206,0,0.0,19735.605251355744,False,-0.07746308451683719,0.25,840685,0.0,0.0,11,0,0,4,5,5.0,20,24,20,189.0,88.0,12,9,20,1139,2.114995634998195,244.1368294369895
55,20,0,0,0,10.000000000000002,20,10.0,7.620717193994488,10,7.0,47.51001563268794,0,,17.341100385443305,43,23.44186046511628,56.99999999999999,20,57.0,5,2.8870000000000005,57337,566,0,0.0,5660.000000000001,False,-0.11237165112710965,5,2.428000000000001,55857,554,0,0.0,5540.000000000001,False,-0.13509087690310398,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115869,41,252,1.0,12284.973344391134,False,0.12131573712396322,6,2.1860000000000004,149093,0,0,0.0,0.0,False,0.01066981202421383,33,13.022000000000002,28020.0,135,0,0.0,6413.852110412871,False,-0.7883192940895313,0,0.32600000000000007,179127,8,11,1.0,765.7288030835464,False,0.0867661819463958,9,4.8980000000000015,142051,1235,0,0.0,21416.25897602248,False,-0.07518477346855368,0.25,837690,0.0,0.0,8,0,0,7,11,10.2,19,26,19,212.0,70.0,14,6,19,827,1.934242585033644,246.07107202202315
56,19,0,0,0,10.000000000000002,20,10.0,7.614270445575162,1,7.0,48.66076048556522,3,68.0,16.699021691000073,23,8.869565217391305,57.0,20,57.0,0,2.8820000000000006,57207,579,0,0.0,5790.000000000001,False,-0.11333057948778473,1,2.4330000000000007,55768,561,0,0.0,5610.000000000001,False,-0.1358875250796648,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,116066,32,259,1.0,12846.793620019798,False,0.12570784948222055,0,2.1800000000000006,149093,0,0,0.0,0.0,False,0.01066981202421383,23,13.219000000000003,26405.0,138,0,0.0,6715.184947008001,False,-0.7982457007334377,0,0.32600000000000007,179712,5,10,1.0,653.4951084550004,False,0.08996808021787106,9,4.979000000000002,141718,1251,0,0.0,20890.47613544109,False,-0.07879234481758739,0.25,836305,0.0,0.0,11,0,0,4,7,7.0,20,24,18,174.0,81.0,12,7,18,1031,1.8731139169540256,247.94418593897717
57,18,0,0,0,10.000000000000002,20,10.0,7.128876264814454,16,4.5,49.91414745310587,3,70.0,17.949638689294023,31,28.967741935483872,56.99999999999999,20,57.0,5,2.9320000000000004,57042,588,0,0.0,5880.000000000001,False,-0.11510090876903104,11,2.5420000000000007,55354,572,0,0.0,5720.000000000001,False,-0.14118376017939338,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,116204,38,266,1.0,13548.060520589112,False,0.13019851173405778,17,2.3500000000000005,148786,0,0,0.0,0.0,False,0.008588724164344932,14,13.336,25309.0,141,0,0.0,7037.894790887927,False,-0.8045814614019621,0,0.32600000000000007,180041,13,11,1.0,860.3453029608222,False,0.0925860141876062,11,5.080000000000001,140784,1264,0,0.0,22688.343303267644,False,-0.07900463953048327,0.25,833856,0.0,0.0,8,0,0,6,14,14.0,18,24,20,191.0,63.0,12,6,20,923,1.944008730002679,249.88819466897985
58,20,0,0,0,10.000000000000002,20,10.0,6.5831975527454825,11,2.0,50.56493592541304,9,53.888888888888886,17.275864525657507,16,5.75,57.0,20,57.0,0,2.9270000000000005,56922,600,0,0.0,6000.000000000001,False,-0.1159860734096542,11,2.641000000000001,55010,580,0,0.0,5800.000000000001,False,-0.1456685943585507,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,116667,39,267,1.0,13757.582596642354,False,0.13541637608625204,0,2.3330000000000006,148301,0,9,0.9,155.48278073091757,False,0.005828004462919806,16,13.482000000000003,24363.0,141,0,0.0,7129.655965483238,False,-0.8106831799107802,0,0.32600000000000007,180573,5,11,1.0,713.3793226282876,False,0.09536191055294384,10,5.169000000000001,140535,1278,0,0.0,22078.554863790294,False,-0.08235795667767414,0.3625,832707,0.0,0.0,10,0,0,6,7,7.0,20,26,16,228.0,78.0,14,6,16,1255,1.9917123060440645,251.8799069750239
59,16,0,0,0,10.000000000000002,20,10.0,6.279730768362756,8,2.75,50.13766536667933,1,29.0,17.476375119791637,33,19.060606060606062,57.0,20,57.0,0,2.9270000000000005,56822,610,0,0.0,6100.000000000001,False,-0.11672371061017349,8,2.710000000000001,54716,590,0,0.0,5900.000000000001,False,-0.14926826389708486,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,116674,37,276,1.0,14070.345679632917,False,0.13691789285841005,0,2.3330000000000006,148861,0,1,0.0,17.476375119791637,False,0.009156367570007318,25,13.716000000000001,22583.0,142,0,0.0,7119.548482068465,False,-0.8227836804680466,0,0.32600000000000007,180960,0,12,0.8,684.0,False,0.09761590526583443,13,5.289000000000001,139606,1308,0,0.0,22859.09865668746,False,-0.08561945702004056,0.225,830558,0.0,0.0,10,0,0,5,10,10.0,16,21,16,151.0,75.0,10,6,16,1188,1.7282341409591027,253.60814111598302
60,16,0,0,0,10.000000000000002,20,10.0,6.520294268974455,6,10.166666666666666,48.190021016007876,13,41.38461538461539,17.474873510513856,24,17.458333333333332,57.0,20,57.0,5,2.977000000000001,56652,620,0,0.0,6200.000000000001,False,-0.11849403989141981,1,2.7120000000000006,54591,600,0,0.0,6000.000000000001,False,-0.1503747196978638,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117151,33,273,1.0,13371.045448246306,False,0.13808826979003178,4,2.3730000000000007,148991,0,0,0.0,0.0,False,0.009978375666863252,19,13.881,20849.0,155,0,0.0,7469.453257481221,False,-0.833352133428639,0,0.32600000000000007,181356,0,6,0.1,342.0,False,0.09897807214035767,13,5.406000000000002,138875,1331,0,0.0,23259.056642493942,False,-0.08883429802245477,0.1375,828801,0.0,0.0,9,0,0,5,10,9.8,18,23,16,187.0,57.0,12,4,16,1137,2.0311060050153174,255.63924712099833
61,16,0,0,0,10.000000000000002,20,10.0,6.991298832156028,11,10.727272727272727,45.65592468194151,8,29.0,16.37345929900013,21,2.761904761904762,57.00000000000001,20,57.0,10,3.0720000000000005,56377,630,0,0.0,6300.000000000001,False,-0.12181340729375664,1,2.7210000000000005,54468,610,0,0.0,6100.000000000001,False,-0.15145167001062199,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117265,34,275,1.0,12793.083447827219,False,0.13648015112363285,0,2.3690000000000007,148991,0,0,0.0,0.0,False,0.009978375666863252,21,14.072000000000001,19150.0,163,0,0.0,7441.915723156466,False,-0.8449626294810958,1,0.336,181675,2,10,1.0,602.7469185980003,False,0.10169861276501113,13,5.5230000000000015,138517,1340,0,0.0,21940.435460660177,False,-0.0949931726360042,0.25,826779,0.0,0.0,8,0,0,6,12,11.166666666666666,17,23,13,147.0,60.0,11,5,13,489,1.8981699259602465,257.5374170469586
62,13,0,0,0,10.000000000000002,20,10.0,7.4493787649673,10,11.5,45.65592468194151,0,,17.55635738843837,24,30.0,57.0,20,57.0,10,3.162000000000001,56092,641,0,0.0,6410.000000000001,False,-0.1252065384161454,0,2.72,54378,619,0,0.0,6190.000000000001,False,-0.15211554349108936,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117150,34,285,1.0,13265.217412362217,False,0.1375927866316927,21,2.5790000000000006,148210,0,0,0.0,0.0,False,0.0046841423816593114,3,14.081000000000001,19003.0,163,0,0.0,7441.915723156466,False,-0.8459591112902186,0,0.3350000000000001,182051,3,10,1.0,622.6690721653151,False,0.10403525007012232,10,5.610000000000002,137791,1353,0,0.0,23753.751546557116,False,-0.09389945529502379,0.25,825011,0.0,0.0,9,0,0,5,9,9.0,15,20,14,134.0,42.0,9,4,14,770,1.794903281959705,259.3323203289183
63,14,0,0,0,10.0,20,10.0,7.238116448166397,3,1.0,45.65592468194151,0,,17.17911904271908,16,11.3125,57.00000000000001,20,57.0,0,3.1520000000000006,55972,653,0,0.0,6530.0,False,-0.12609170305676856,3,2.750000000000001,54223,627,0,0.0,6270.0,False,-0.15381210905228374,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117147,27,295,1.0,13663.926925273237,False,0.13939733540392624,0,2.558000000000001,148210,0,0,0.0,0.0,False,0.0046841423816593114,16,14.238000000000003,18144.0,163,0,0.0,7441.915723156466,False,-0.8517820900251613,0,0.3350000000000001,182501,0,6,0.4,342.00000000000006,False,0.1059099880129315,12,5.7200000000000015,137352,1368,0,0.0,23501.0348504397,False,-0.09732217713484938,0.175,823885,0.0,0.0,7,0,0,3,7,7.0,17,20,16,127.0,79.0,9,5,16,656,1.7494640770019032,261.0817844059202
64,16,0,0,0,10.0,20,10.0,7.238116448166397,0,,45.65592468194151,0,,19.35377682512076,50,29.720000000000006,57.0,20,57.0,0,3.1520000000000006,55892,661,0,0.0,6610.0,False,-0.126681812817184,0,2.7470000000000008,54103,639,0,0.0,6390.0,False,-0.15469727369290687,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117147,17,305,1.0,14048.105007610988,False,0.1411626811977235,18,2.738000000000001,148234,0,0,0.0,0.0,False,0.004846833289271213,32,14.542000000000005,15726.0,163,0,0.0,7441.915723156466,False,-0.8681731989670602,4,0.37500000000000006,181959,2,10,1.0,608.7075536502415,False,0.10343601313022997,10,5.808000000000001,136508,1406,0,0.0,27211.41021611979,False,-0.09120037106600219,0.25,819905,0.0,0.0,6,0,0,5,12,12.0,20,25,12,182.0,36.0,13,3,12,542,1.7469482810120098,262.8287326869322
65,12,0,0,0,10.0,20,10.0,7.51045712852618,5,12.0,45.65592468194151,0,,18.750628652462584,34,14.147058823529411,57.00000000000001,20,57.0,5,3.202000000000001,55752,668,0,0.0,6680.0,False,-0.12823085093827452,0,2.7470000000000008,53973,652,0,0.0,6520.0,False,-0.15565620205358197,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117087,12,315,1.0,14471.741760353889,False,0.14255792962271222,5,2.7700000000000005,148309,0,0,0.0,0.0,False,0.005355242375558403,29,14.800000000000002,13494.0,163,0,0.0,7441.915723156466,False,-0.8833034533749671,1,0.38100000000000006,182453,3,10,1.0,626.2518859573879,False,0.10647983353097076,9,5.888000000000001,135922,1429,0,0.0,26794.648344369034,False,-0.09600961282867869,0.25,817326,0.0,0.0,8,0,0,3,12,12.0,16,19,14,97.0,52.0,7,5,14,770,1.830322889960371,264.65905557689257
66,14,0,0,0,10.0,20,10.0,7.28534901713609,6,4.333333333333333,46.4408292697136,5,55.0,18.408895146566955,8,7.125,57.0,20,57.0,0,3.1970000000000005,55672,676,0,0.0,6760.0,False,-0.12882096069868995,6,2.8070000000000004,53713,664,0,0.0,6640.0,False,-0.15860675085565915,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117336,8,320,1.0,14919.348158445442,False,0.14690310795069175,0,2.7650000000000006,148034,0,5,0.5,92.04447573283477,False,0.003803050711206139,8,14.851000000000003,13060.0,163,0,0.0,7569.8551709633175,False,-0.8858118101025517,2,0.4,182996,0,6,0.6,342.0,False,0.10890675513688264,8,5.959000000000001,135738,1434,0,0.0,26398.355640177015,False,-0.0983231555044345,0.2625,816885,0.0,0.0,8,0,0,4,9,8.666666666666666,19,23,10,178.0,24.0,11,3,10,988,1.7425728989765048,266.4016284758691
67,10,0,0,0,10.000000000000002,20,10.0,7.774206261912944,10,11.5,47.17149211083775,5,55.0,16.875270535492238,83,12.349397590361443,56.99999999999999,20,57.0,10,3.2970000000000006,55377,688,0,0.0,6880.000000000001,False,-0.13228785554113065,0,2.801,53633,672,0,0.0,6720.000000000001,False,-0.1591968606160746,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117496,8,325,1.0,15392.92858611757,False,0.15054970814585647,38,3.145000000000001,145485,0,5,0.5,84.37635267746118,False,-0.013502069724315271,40,15.243000000000004,9562.0,163,0,0.0,7688.953214066552,False,-0.9091203397051683,7,0.468,183185,5,10,1.0,654.3763526774611,False,0.11099655024481914,7,6.021000000000003,134647,1502,0,0.0,25346.65634430934,False,-0.10811168453332365,0.3125,809721,0.0,0.0,9,0,0,1,16,15.666666666666666,18,19,12,95.0,18.0,7,3,12,803,1.354276369966101,267.7559048458352
68,12,0,0,0,10.0,20,10.0,7.6287371613786625,10,6.5,48.80267865045585,5,66.0,14.72199752683105,106,8.726415094339623,56.99999999999999,20,57.0,5,3.337000000000001,55222,696,0,0.0,6960.0,False,-0.13398442110232503,5,2.8510000000000004,53393,684,0,0.0,6840.0,False,-0.16185235453794405,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,117761,8,330,1.0,16165.913851941461,False,0.15653708656267046,18,3.2870000000000013,144754,0,0,0.0,0.0,False,-0.01874334831445441,83,16.033000000000005,-1867.0,168,0,0.0,8198.850013276584,False,-0.9848668645622715,0,0.4610000000000001,183698,0,6,0.5,341.99999999999994,False,0.11315671578539514,11,6.124000000000001,133496,1608,0,0.0,23672.972023144328,False,-0.12014623005744014,0.1875,796793,0.0,0.0,8,0,0,3,17,16.545454545454547,19,22,10,126.0,12.0,10,2,10,1043,1.5234436269965954,269.27934847283177
69,10,0,0,0,10.0,20,10.0,7.56431269381548,9,7.0,50.453224790622244,5,67.6,14.09390602237379,72,10.944444444444446,56.99999999999999,20,57.0,5,3.3820000000000006,55017,709,0,0.0,7090.0,False,-0.13604980526377905,4,2.8860000000000006,53227,691,0,0.0,6910.0,False,-0.1637849640033046,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118036,7,335,1.0,16954.780493715163,False,0.16268934433887736,33,3.599000000000001,142773,0,0,0.0,0.0,False,-0.03217212698025339,39,16.340000000000003,-14605.0,173,0,0.0,8728.407888777649,False,-1.0694201835398232,6,0.5210000000000001,183966,0,4,0.4,227.99999999999997,False,0.11443412560994806,8,6.193000000000002,132586,1676,0,0.0,23621.386493498474,False,-0.1258115896381526,0.175,781336,0.0,0.0,8,0,0,2,16,99.68449197860961,17,19,12,83.0,32.0,7,3,12,542,1.2876425549620762,270.56699102779385
70,12,0,0,0,10.0,20,10.0,7.35651984083907,4,3.25,50.857393659960024,5,55.0,12.976934316566187,73,7.013698630136986,56.99999999999999,20,57.0,0,3.3770000000000007,54907,720,0,0.0,7200.0,False,-0.1368612061843503,4,2.9220000000000006,53040,700,0,0.0,7000.0,False,-0.1658798536527794,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118298,1,340,1.0,17298.87036422725,False,0.16667832463734017,8,3.6460000000000017,142234,0,5,0.5,64.88467158283093,False,-0.035605973903080824,65,16.951,-23250.0,173,0,0.0,8798.329103173084,False,-1.1277858136810408,6,0.5750000000000001,183917,19,10,1.0,816.5617520147574,False,0.11591907442884263,10,6.285000000000003,132058,1720,0,0.0,22320.32702449384,False,-0.13294649703806247,0.3125,771540,0.0,0.0,7,0,0,3,19,18.2,18,21,14,144.0,34.0,10,2,14,475,1.4319988309871405,271.998989858781
71,14,0,0,0,10.0,20,10.0,7.35651984083907,0,,50.857393659960024,0,,13.628956726995465,85,16.823529411764707,56.99999999999999,20,57.0,0,3.3770000000000007,54787,732,0,0.0,7320.0,False,-0.13774637082497346,0,2.918000000000001,52960,708,0,0.0,7080.0,False,-0.16646996341319487,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118298,0,341,0.1,17342.37123804637,False,0.16687821653163,40,4.038000000000001,139621,0,0,0.0,0.0,False,-0.0535388661799497,40,17.286000000000005,-28325.0,173,0,0.0,8798.329103173084,False,-1.1621881618531407,1,0.5790000000000002,184355,19,10,1.0,828.9501778129138,False,0.1186082595073584,9,6.365000000000001,130597,1795,0,0.0,24463.97732495686,False,-0.13530259076585002,0.1375,762629,0.0,0.0,7,0,0,5,15,13.75,16,21,18,153.0,44.0,10,4,18,485,1.4660020109731704,273.46499186975416
72,18,0,0,0,10.0,20,10.0,7.231849723799729,10,6.3,52.40563297737351,4,72.0,13.452934359100853,65,12.23076923076923,56.99999999999999,20,57.0,5,3.4270000000000005,54612,742,0,0.0,7420.0,False,-0.1395904638262717,5,2.9680000000000013,52727,718,0,0.0,7180.0,False,-0.16916971556709548,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118523,0,347,1.0,18184.754643148608,False,0.17281687808745713,17,4.168000000000001,138883,0,0,0.0,0.0,False,-0.05854161158901565,48,17.726000000000003,-72237.0,177,0,0.0,9275.79703699511,False,-1.4582399655739426,0,0.5780000000000001,184879,20,10,1.0,839.0586871820169,False,0.12181119364316685,10,6.456000000000001,129646,1849,0,0.0,24874.475629977478,False,-0.13981742232628597,0.25,717369,0.0,0.0,8,0,0,5,16,122.21875,19,24,19,153.0,77.0,12,6,19,770,1.5626209349720739,275.02761280472623
73,19,0,0,1,10.0,20,10.0,7.375886809447449,16,8.0625,52.40563297737351,0,,13.615330255051706,9,22.0,56.99999999999999,20,57.0,10,3.5220000000000007,54352,751,0,0.0,7510.0,False,-0.14276230378850466,6,3.023000000000001,52464,729,0,0.0,7290.0,False,-0.17223828632125576,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118394,6,357,1.0,18753.06629377903,False,0.17424279849362212,9,4.241000000000001,138586,0,0,0.0,0.0,False,-0.060554911570712924,0,17.678000000000004,-82440.0,177,0,0.0,9275.79703699511,True,-1.527403937672452,1,0.5880000000000001,185438,10,10,1.0,706.153302550517,False,0.12479311198389159,9,6.536000000000001,129292,1858,0,0.0,25297.28361388607,False,-0.14068070925339318,0.25,788862,0.0,0.1,8,0,0,7,23,1105.7916666666667,18,25,19,190.0,66.0,14,5,19,599,1.6401416209992021,276.66775442572543
74,19,0,0,0,10.0,20,10.0,7.581700265411012,5,11.0,52.46050311087521,5,53.0,14.152425717362524,33,21.09090909090909,56.999999999999986,20,57.0,5,3.5620000000000007,54167,762,0,0.0,7620.0,False,-0.14468016050985483,0,3.0170000000000012,52374,738,0,0.0,7380.0,False,-0.17290215980172313,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118604,1,362,1.0,18998.283826402236,False,0.1772995553133518,33,4.562000000000001,136375,0,5,0.5,70.76212858681262,False,-0.07530297070686887,0,17.678,-82440.0,177,0,0.0,9285.509050624913,True,-1.5273710198326151,0,0.5870000000000002,186008,0,10,1.0,569.9999999999999,False,0.12783179358025887,10,6.627000000000002,128419,1891,0,0.0,26762.23703153253,False,-0.1415314477971264,0.3125,786283,0.0,0.1,8,0,0,6,11,11.0,16,22,19,196.0,81.0,12,7,19,1035,1.4855309730046429,278.1532853987301
75,19,0,0,0,10.0,20,10.0,7.250399921133027,5,2.0,52.69675680044117,5,55.0,14.233145529311798,7,19.0,56.99999999999999,20,57.0,0,3.557000000000001,54047,774,0,0.0,7740.0,False,-0.145565325150478,5,3.0670000000000006,52174,746,0,0.0,7460.0,False,-0.17526259884338488,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118869,0,363,0.6,19128.922718560145,False,0.18033527271397262,2,4.549000000000001,136123,0,5,0.5,71.16572764655899,False,-0.07700985728059925,0,17.678000000000004,-82440.0,177,0,0.0,9327.325953678088,True,-1.527229285876131,2,0.6070000000000001,186556,0,0,0.0,0.0,False,0.1294240153047016,8,6.697000000000002,128156,1898,0,0.0,27014.510214633792,False,-0.14236002913634452,0.1375,786261,0.0,0.1,8,0,0,3,14,1190.3333333333333,17,20,18,152.0,105.0,9,10,18,817,1.5517596650170162,279.7050450637471
76,18,0,0,0,10.0,20,10.0,7.068929716487623,11,5.818181818181818,52.69675680044117,0,,14.233145529311798,0,,57.0,20,57.0,5,3.607000000000001,53862,785,0,0.0,7850.0,False,-0.14748318187182816,6,3.122000000000001,51931,755,0,0.0,7550.0,False,-0.17818364215744129,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118805,1,373,1.0,19662.959216281044,False,0.18220106062935293,0,4.5470000000000015,136123,0,5,0.0,71.16572764655899,False,-0.07700985728059925,0,17.678,-82440.0,177,0,0.0,9327.325953678088,True,-1.527229285876131,10,0.7050000000000001,186353,0,0,0.0,0.0,False,0.12819503808013175,10,6.789000000000002,127970,1898,0,0.0,27014.510214633792,False,-0.1434860870859504,0.125,785380,0.0,0.1,6,0,0,4,21,1484.9642857142858,16,20,9,140.0,95.0,9,9,9,200,1.45188429398695,281.15692935773404
77,9,0,0,0,10.0,20,10.0,7.365504001083834,5,12.0,52.69675680044117,0,,14.471916109840812,12,22.0,57.0,20,57.0,5,3.6520000000000006,53682,796,0,0.0,7960.0,False,-0.14932727487312641,0,3.116000000000001,51841,764,0,0.0,7640.0,False,-0.17884751563790866,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118745,0,379,0.6,19972.070827367203,False,0.183070051866848,7,4.617000000000002,136002,0,0,0.0,0.0,False,-0.07807129929026091,0,17.678000000000004,-82440.0,177,0,0.0,9327.325953678088,True,-1.527229285876131,12,0.8150000000000002,186098,0,0,0.0,0.0,False,0.12665124895567206,8,6.859000000000003,127574,1910,0,0.0,27641.359769795952,False,-0.14398600367544115,0.075,784278,0.0,0.1,6,0,0,2,8,7.583333333333334,15,17,9,65.0,34.0,6,3,9,200,1.1781130729941651,282.3350424307282
78,9,0,0,0,10.0,20,10.0,7.5239661074993505,6,9.5,52.69675680044117,0,,15.223065053987783,5,68.0,57.00000000000001,20,57.0,5,3.697000000000001,53507,806,0,0.0,8060.0,False,-0.15117136787442464,1,3.1260000000000003,51717,774,0,0.0,7740.0,False,-0.17993921869467722,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,118688,0,385,0.6,20288.25136816985,False,0.183999096452426,5,4.660000000000002,136067,0,0,0.0,0.0,False,-0.07763067808214535,0,17.678000000000004,-82440.0,177,0,0.0,9327.325953678088,True,-1.527229285876131,10,0.9030000000000002,185555,0,5,0.5,285.00000000000006,False,0.12422659191902069,10,6.951000000000003,127378,1910,0,0.0,29076.054253116665,False,-0.14082972837449098,0.1375,783248,0.0,0.1,6,0,0,3,10,242.22535211267606,13,16,12,78.0,45.0,5,4,12,200,1.1407162889954634,283.4757587197237
