index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,34,0,0,0,10.000000000000002,20,10.0,7.059118241816639,13,6.769230769230769,14.188581465459235,8,6.375,39.41046251685777,3,34.0,43.0,20,43.0,10,3.3240000000000007,40612,513,0,0.0,5130.000000000001,False,-0.12480236753557385,3,1.7870000000000001,40993,547,0,0.0,5470.000000000001,False,-0.11363359954595208,0,0.24500000000000002,76601,3,324,1.0,4618.277749534242,False,0.02179469453386918,7,10.917000000000002,43188.0,142,0,0.0,1002.3947903379628,False,-0.4342756109240424,0,0.2,115591,0,10,0.0,394.1046251685777,False,0.008641871777625425,0,0.2,109432,723,262,1.0,20583.885578943762,False,0.04292782666183389,6,4.274000000000001,136781,0,0,0.0,0.0,False,-0.052736917920163995,14,4.426000000000002,127417,198,0,0.0,7803.271578337838,False,-0.09056597281663681,0.25,690615,0.0,0.0,9,0,0,10,14,14.0,23,33,29,198.0,67.0,18,16,29,338,1.8237521052360535,128.78324252460152
53,29,0,0,0,10.000000000000002,20,10.0,7.3747103589193355,18,8.777777777777779,13.974836249521783,8,6.25,39.24342049701552,3,34.333333333333336,43.00000000000001,20,43.0,12,3.434000000000001,40384,525,0,0.0,5250.000000000001,False,-0.12820772692260915,6,1.8440000000000003,40803,555,0,0.0,5550.000000000001,False,-0.11667409899866218,0,0.24500000000000002,76584,4,333,1.0,4683.119312526431,False,0.021994375752822364,7,10.980000000000002,42894.0,149,0,0.0,1098.831843478981,False,-0.4374581956862303,0,0.2,115591,0,10,0.0,392.4342049701552,False,0.00863459617482389,0,0.2,109485,721,269,1.0,20632.337049602378,False,0.043600548144545045,11,4.378,136590,0,0,0.0,0.0,False,-0.05405966924291532,9,4.502000000000002,127186,201,0,0.0,7887.9275199001195,False,-0.09187260201148181,0.25,689517,0.0,0.0,11,0,0,10,14,14.0,17,27,28,174.0,53.0,14,15,28,339,1.6633925335481763,130.4466350581497
54,28,0,0,0,10.000000000000002,20,10.0,7.129001483516613,13,5.461538461538462,13.91305101668997,40,13.5,37.86572562819748,7,21.714285714285715,43.000000000000014,20,43.0,5,3.4720000000000013,40224,536,0,0.0,5360.000000000001,False,-0.1303360765395062,8,1.9180000000000004,40575,564,0,0.0,5640.000000000001,False,-0.1203835083309685,0,0.24500000000000002,76603,1,341,1.0,4751.479398174796,False,0.022682995572628702,38,11.353000000000002,41814.0,155,0,0.0,1104.995229945075,False,-0.4514030376037844,0,0.2,115591,0,10,0.0,378.6572562819748,False,0.008574589952097476,0,0.2,109097,751,272,1.0,20748.17868440388,False,0.040725193754154704,13,4.497000000000001,136260,0,5,0.5,215.00000000000006,False,-0.05560057065292667,7,4.5630000000000015,127043,203,0,0.0,7686.742302524089,False,-0.09355957816517044,0.3125,687207,0.0,0.0,12,0,0,9,13,13.0,24,33,25,189.0,33.0,17,11,25,424,1.7157577434554696,132.16239280160517
55,25,0,0,0,10.000000000000002,20,10.0,6.73122823981994,14,4.142857142857143,13.816888285637656,24,12.708333333333334,37.586930444440256,4,32.0,43.000000000000014,20,43.0,5,3.5170000000000012,40049,548,0,0.0,5480.000000000001,False,-0.1326671261199173,9,2.0000000000000004,40326,572,0,0.0,5720.000000000001,False,-0.12461993756841123,0,0.24500000000000002,76545,5,351,1.0,4883.3839294579175,False,0.022785968181192606,24,11.555000000000001,41209.0,155,0,0.0,1043.3403771720907,False,-0.45963626466668334,0,0.2,115591,0,10,0.0,375.8693044444026,False,0.008562446881617862,0,0.2,108920,765,278,1.0,21019.0862020672,False,0.040363280088449104,0,4.484000000000001,136475,0,0,0.0,0.0,False,-0.054856090196404333,15,4.706000000000001,126595,207,0,0.0,7780.494601999133,False,-0.09633752111554642,0.25,685710,0.0,0.0,11,0,0,5,12,12.0,19,24,26,96.0,68.0,9,16,26,543,1.4726569410413504,133.63504974264652
56,26,0,0,0,10.000000000000002,20,10.0,6.789121687970232,7,7.571428571428571,13.668968084588304,12,10.333333333333334,35.229879345398324,11,19.0,43.00000000000001,20,43.0,5,3.562000000000001,39909,557,0,0.0,5570.000000000001,False,-0.13459277577330037,2,2.0110000000000006,40186,583,0,0.0,5830.000000000001,False,-0.1263428872582803,0,0.24500000000000002,76528,2,360,1.0,4934.4067538277295,False,0.02289618108839998,11,11.641,40946.0,155,0,0.0,1052.3138616353858,False,-0.4629837112561968,0,0.2,115591,0,10,0.0,352.29879345398325,False,0.008459784284530755,0,0.2,109005,767,277,1.0,20242.775099554565,False,0.03772246027542146,11,4.594000000000001,136085,1,10,1.0,465.2298793453984,False,-0.05594604462954169,9,4.7810000000000015,126464,207,0,0.0,7292.585024497453,False,-0.0989342328579135,0.375,684714,0.0,0.0,10,0,0,6,13,13.0,25,31,19,157.0,44.0,14,12,19,445,1.455269263125956,135.09031900577247
57,19,0,0,0,10.000000000000002,20,10.0,6.5428760386848985,12,4.666666666666667,14.374758697371995,52,17.826923076923077,35.229879345398324,0,,43.0,20,43.0,5,3.607000000000001,39749,568,0,0.0,5680.000000000001,False,-0.13672112539019743,7,2.0790000000000006,39960,592,0,0.0,5920.000000000001,False,-0.1300117565978838,0,0.24500000000000002,76472,4,370,1.0,5344.832222182377,False,0.02482831278039022,52,12.150000000000002,39388.0,155,0,0.0,1014.1457859961592,False,-0.4834051187667774,0,0.2,115591,0,10,0.0,352.29879345398325,False,0.008459784284530755,0,0.2,108078,809,287,1.0,21740.155158303263,False,0.036169183413634926,0,4.583,136386,0,4,0.1,172.0,False,-0.054876866395191,13,4.902000000000001,126223,207,0,0.0,7292.585024497453,False,-0.10060325416044266,0.2625,681847,0.0,0.0,12,0,0,4,15,15.0,18,22,27,110.0,44.0,8,11,27,501,1.507671920582652,136.59799092635512
58,27,0,0,0,10.000000000000002,20,10.0,7.3753241220776715,28,10.142857142857142,13.45131423538219,39,6.923076923076923,37.6400754952032,6,69.0,43.00000000000001,20,43.0,24,3.8420000000000014,39339,577,0,0.0,5770.000000000001,False,-0.14411967405845866,4,2.1120000000000005,39782,603,0,0.0,6030.000000000001,False,-0.1325049661491061,0,0.24500000000000002,76384,8,380,1.0,5170.502002421854,False,0.022560127950210767,39,12.488000000000001,38286.0,169,0,0.0,1246.4297766311265,False,-0.4961708354809126,0,0.2,115591,0,10,0.0,376.400754952032,False,0.008564761642182858,0,0.2,108222,838,291,1.0,22225.463298354407,False,0.039537367584037836,8,4.663000000000001,136452,0,0,0.0,0.0,False,-0.055015374387102134,8,4.969000000000001,125709,213,0,0.0,8017.3360804782815,False,-0.10165331421757434,0.25,679765,0.0,0.0,10,0,0,9,11,10.666666666666668,23,32,26,141.0,52.0,15,12,26,700,1.6368729788810015,138.23486390523612
59,26,0,0,0,10.000000000000002,20,10.0,7.095653608527281,5,1.0,13.45131423538219,0,,37.6400754952032,0,,43.0,13,43.0,0,3.818000000000001,39219,589,0,0.0,5890.000000000001,False,-0.14533587383954272,5,2.1580000000000004,39612,611,0,0.0,6110.000000000001,False,-0.13514006567478817,0,0.24500000000000002,76379,3,390,1.0,5267.299512624636,False,0.023122091448746062,0,12.449000000000003,38286.0,169,0,0.0,1199.1654598411105,False,-0.4964768444984195,0,0.2,115591,0,10,0.0,376.400754952032,False,0.008564761642182858,0,0.2,108222,828,301,1.0,22467.350910952617,False,0.04059092176971587,0,4.655000000000001,136452,0,0,0.0,0.0,False,-0.055015374387102134,13,5.091000000000001,125462,213,0,0.0,8017.3360804782815,False,-0.10336388791767684,0.25,679223,0.0,0.0,6,0,0,5,6,6.0,23,28,29,175.0,57.0,14,12,29,200,1.6501778978854418,139.88504180312157
60,29,0,0,0,10.000000000000002,20,10.0,7.220394277943359,10,8.5,13.565366607989672,3,24.333333333333332,38.80295763434714,5,56.4,43.00000000000001,9,43.0,10,3.918000000000001,38984,600,0,0.0,6000.000000000001,False,-0.14898447318279484,0,2.1530000000000005,39522,620,0,0.0,6200.000000000001,False,-0.1360522155106012,0,0.24500000000000002,76366,3,398,1.0,5420.677092813719,False,0.023946787346483173,1,12.459,38258.0,169,0,0.0,1220.2466329724277,False,-0.4967029236343997,0,0.2,115555,0,11,0.1,426.8325339778185,False,0.008470820124297927,0,0.2,108467,820,306,1.0,22997.305654661755,False,0.045033388161006306,0,4.655000000000001,136240,0,4,0.4,172.00000000000003,False,-0.05588797473614227,9,5.168000000000002,125276,214,0,0.0,8303.832933750287,False,-0.10365995964656122,0.3125,678668,0.0,0.0,14,0,0,10,5,5.0,24,34,34,204.0,57.0,17,12,34,554,1.7199472533538938,141.60498905647546
61,34,0,0,0,10.000000000000002,20,10.0,7.549624447062462,23,9.0,13.160633767618176,39,10.487179487179487,37.937705954439785,3,17.0,43.0,10,43.0,15,4.058000000000001,38774,607,0,0.0,6070.000000000001,False,-0.15253172254428995,8,2.2330000000000005,39247,633,0,0.0,6330.000000000001,False,-0.14030891474439536,0,0.24500000000000002,76299,6,408,1.0,5414.836323870591,False,0.023041399535593633,39,12.848000000000004,36845.0,179,0,0.0,1351.3827760241807,False,-0.5141506029236913,0,0.2,115555,0,11,0.0,417.31476549883763,False,0.008429364984402016,0,0.2,108109,849,313,1.0,23047.880032447483,False,0.04213509195637255,0,4.655000000000001,136189,0,7,0.3,301.0,False,-0.05579448184160226,10,5.259000000000001,125114,214,0,0.0,8118.669074250114,False,-0.1054230412398885,0.2875,676132,0.0,0.0,9,0,0,10,12,12.0,24,34,29,200.0,68.0,19,15,29,251,4.158205872401595,145.76319492887706
62,29,0,0,0,10.000000000000002,20,10.0,7.534086065711441,7,7.285714285714286,13.021547924493653,6,6.833333333333333,40.45505659677187,6,69.0,43.00000000000001,7,43.0,5,4.093000000000002,38614,618,0,0.0,6180.000000000001,False,-0.15466007216118702,2,2.2450000000000006,39124,642,0,0.0,6420.000000000001,False,-0.14188997445980459,0,0.24500000000000002,76284,3,417,1.0,5452.587742710988,False,0.02309158547341591,5,12.859,36705.0,179,0,0.0,1348.601405762348,False,-0.5159814481608611,0,0.2,115555,0,11,0.0,445.0056225644905,False,0.008549973964966092,0,0.2,108482,845,317,1.0,23827.46093737382,False,0.04877983961711996,0,4.655000000000001,136189,0,7,0.0,301.00000000000006,False,-0.05579448184160226,7,5.319000000000002,124622,220,0,0.0,8900.112451289811,False,-0.10612443401725183,0.25,675575,0.0,0.0,11,0,0,14,6,6.0,19,33,28,163.0,52.0,16,13,28,650,1.577292187139392,147.34048711601645
63,28,0,0,0,10.0,20,10.0,7.368782038662059,10,5.6,12.825130602953106,10,8.0,42.517326081917666,5,70.0,43.00000000000001,3,43.0,5,4.138000000000001,38424,632,0,0.0,6320.0,False,-0.15709247172335508,5,2.2930000000000006,38976,648,0,0.0,6480.0,False,-0.14428183402926986,0,0.24500000000000002,76264,3,426,1.0,5485.611982974009,False,0.02304642147807127,9,12.944000000000003,36459.0,179,0,0.0,1319.0119849205084,False,-0.5193584369137704,0,0.2,115555,0,11,0.0,467.6905869010943,False,0.008648779517148224,0,0.2,108752,845,322,1.0,24527.814357872863,False,0.05418226400690302,0,4.655000000000001,136189,0,7,0.0,301.00000000000006,False,-0.05579448184160226,3,5.342000000000001,124248,225,0,0.0,9566.398368431475,False,-0.10640738535544098,0.25,674867,0.0,0.0,10,0,0,11,7,7.0,18,29,29,155.0,62.0,13,15,29,586,1.6012824438512325,148.94176955986768
64,29,0,0,0,10.0,20,10.0,7.327985867958967,7,6.714285714285714,12.755405082999776,8,10.75,42.517326081917666,0,,43.0,7,43.0,5,4.183000000000001,38334,636,0,0.0,6360.0,False,-0.15851137146795313,2,2.3080000000000007,38780,664,0,0.0,6640.0,False,-0.14663315360603235,0,0.24500000000000002,76253,0,435,1.0,5548.601211104902,False,0.02331180293877071,7,13.005000000000003,36300.0,179,0,0.0,1311.709470364655,False,-0.5214645818796233,0,0.2,115555,0,11,0.0,467.6905869010943,False,0.008648779517148224,0,0.2,108666,843,332,1.0,24868.558744165475,False,0.0549172390334396,0,4.655000000000001,136189,0,7,0.0,301.0,False,-0.05579448184160226,7,5.4090000000000025,124158,225,0,0.0,9566.398368431475,False,-0.10703067131904108,0.25,674235,0.0,0.0,10,0,0,9,7,7.0,23,32,32,138.0,57.0,14,15,32,236,1.660071836784482,150.60184139665216
65,32,0,0,0,10.0,20,10.0,7.579410052215714,20,8.85,12.863377739354748,1,36.0,43.372577418090295,5,54.4,43.0,11,43.0,5,4.228000000000001,38204,644,0,0.0,6440.0,False,-0.1603356711395792,15,2.456000000000001,38485,676,0,0.0,6760.0,False,-0.1513966027486115,0,0.24500000000000002,76242,0,441,0.7,5672.7495830554435,False,0.023973154356995867,0,12.998000000000003,36170.0,192,0,0.0,1455.246730025417,False,-0.5222186105246519,0,0.2,115555,0,11,0.0,477.09835159899325,False,0.008689755529804956,0,0.2,108902,834,337,1.0,25344.615624518286,False,0.0590465505092437,0,4.655000000000001,135981,0,11,0.4,473.0,False,-0.056639380592260175,11,5.512000000000001,123908,226,0,0.0,9802.202496488406,False,-0.10794550231139227,0.26249999999999996,673447,0.0,0.0,11,0,0,12,7,7.0,18,30,32,177.0,64.0,15,17,32,508,1.5955811738967896,152.19742257054895
66,32,0,0,0,10.0,20,10.0,7.6417361595364195,5,9.0,13.095845419329816,10,17.6,44.68258766782207,6,58.333333333333336,43.0,9,43.0,5,4.2730000000000015,38034,656,0,0.0,6560.0,False,-0.16256537073823327,0,2.4410000000000007,38405,684,0,0.0,6840.0,False,-0.15220740260266752,0,0.24500000000000002,76197,0,446,0.5,5840.747057021098,False,0.024478142728716,10,13.098,36026.0,192,0,0.0,1467.2133426309924,False,-0.5240057664894986,0,0.2,115555,0,11,0.0,491.5084643460428,False,0.008752519531804368,0,0.2,109076,834,341,1.0,26158.697474448392,False,0.06410805896742217,0,4.655000000000001,135769,0,15,0.4,645.0,False,-0.05751198094130031,9,5.591000000000001,123640,228,0,0.0,10187.629988263432,False,-0.1084668897051739,0.2375,672702,0.0,0.0,11,0,0,9,7,7.0,18,27,34,125.0,90.0,12,20,34,550,1.6047880202531815,153.80221059080213
67,34,0,0,0,10.000000000000002,20,10.0,7.438693679151487,11,5.545454545454546,13.345682427281105,15,16.4,47.04493421562024,7,67.85714285714286,43.00000000000001,12,43.0,6,4.328000000000001,37872,666,0,0.0,6660.000000000001,False,-0.16483561032959015,5,2.4910000000000005,38215,694,0,0.0,6940.000000000001,False,-0.15504520209186362,0,0.24500000000000002,76188,0,455,1.0,6072.285504412903,False,0.025860680231090782,14,13.228000000000002,35750.0,193,0,0.0,1435.667880076237,False,-0.5277838846512474,0,0.2,115555,0,11,0.0,517.4942763718226,False,0.008865702099253518,0,0.2,109305,839,344,1.0,27380.48492666221,False,0.07142446133428954,0,4.655000000000001,135769,0,15,0.0,645.0000000000001,False,-0.05751198094130031,12,5.702000000000001,122952,235,0,0.0,11055.559540670756,False,-0.1102261851413102,0.25,671606,0.0,0.0,11,0,0,12,10,10.0,23,35,29,240.0,48.0,21,13,29,711,1.693005446344614,155.49521603714675
68,29,0,0,0,10.0,20,10.0,7.438693679151487,0,,12.384130008359783,33,7.181818181818182,47.04493421562024,0,,43.0,10,43.0,0,4.322000000000002,37742,679,0,0.0,6790.0,False,-0.1661531600924312,0,2.4860000000000007,38145,701,0,0.0,7010.0,False,-0.15575465196416263,0,0.24500000000000002,76188,0,455,0.0,5634.779153803701,False,0.02302808055345742,33,13.544,34620.0,193,0,0.0,1435.667880076237,False,-0.5424160728755731,0,0.2,115555,0,11,0.0,517.4942763718226,False,0.008865702099253518,0,0.2,109068,862,354,1.0,27329.0267795357,False,0.06913580080985265,0,4.655000000000001,135769,0,15,0.0,645.0,False,-0.05751198094130031,10,5.790000000000001,122823,235,0,0.0,11055.559540670756,False,-0.11111956168913702,0.125,669910,0.0,0.0,8,0,0,10,8,8.0,20,30,33,176.0,53.0,15,14,33,200,1.5611356878653169,157.05635172501206
69,33,0,0,0,10.0,20,10.0,7.356957323798643,15,6.8,12.711502997877613,15,16.866666666666667,47.13975583370764,1,53.0,43.0,9,43.0,10,4.422000000000001,37507,690,0,0.0,6900.0,False,-0.1698017594356833,5,2.5360000000000005,37969,710,0,0.0,7100.0,False,-0.15841002148619612,0,0.24500000000000002,76168,3,463,1.0,5907.49675998873,False,0.024534791976826217,13,13.641000000000002,34376.0,195,0,0.0,1434.6066781407355,False,-0.5455824602914736,0,0.2,115555,0,11,0.0,518.537314170784,False,0.008870245105102951,0,0.2,108868,867,363,1.0,28132.60446679576,False,0.07089360459770265,0,4.655000000000001,135769,0,15,0.0,645.0,False,-0.05751198094130031,9,5.870000000000003,122637,236,0,0.0,11124.982376755002,False,-0.11216729557344036,0.25,668849,0.0,0.0,12,0,0,13,12,12.0,20,33,34,186.0,66.0,16,17,34,325,1.7145224390551448,158.7708741640672
70,34,0,0,0,10.0,20,10.0,7.117223950092483,11,4.818181818181818,13.055052946155584,9,20.11111111111111,48.5845228407554,4,69.0,43.0,12,43.0,5,4.4620000000000015,37342,701,0,0.0,7010.0,False,-0.17203145903433736,6,2.591000000000001,37774,719,0,0.0,7190.0,False,-0.16145052093890624,0,0.24500000000000002,76151,4,472,1.0,6190.453886385805,False,0.026146644867635693,8,13.708000000000004,34271.0,195,0,0.0,1387.858670268034,False,-0.547244754617763,0,0.2,115555,0,11,0.0,534.4297512483093,False,0.008939465448483844,0,0.2,108963,866,369,1.0,29233.364779609477,False,0.07651557885122082,0,4.655000000000001,135769,0,15,0.0,645.0,False,-0.05751198094130031,12,5.9810000000000025,122153,240,0,0.0,11660.285481781295,False,-0.11366559502416518,0.25,667978,0.0,0.0,10,0,0,14,10,10.0,20,34,33,188.0,67.0,18,16,33,512,1.8162496406584978,160.5871238047257
71,33,0,0,0,10.0,20,10.0,7.743370834275108,22,10.727272727272727,13.400089764748213,42,14.833333333333334,47.067896646552526,9,37.888888888888886,43.00000000000001,8,43.0,19,4.647000000000001,37048,711,0,0.0,7110.0,False,-0.17697733814407912,3,2.6150000000000007,37626,729,0,0.0,7290.0,False,-0.16343698058134348,0,0.24500000000000002,76169,2,480,1.0,6447.529828747693,False,0.028044141483857365,40,14.100000000000001,32924.0,209,0,0.0,1618.3645043634976,False,-0.5631944494518529,0,0.2,115519,0,12,0.1,564.8147597586303,False,0.008758209169999918,0,0.2,108717,897,370,1.0,29435.00227820358,False,0.07525088974443178,0,4.655000000000001,135684,0,20,0.5,860.0000000000001,False,-0.05735615945040029,8,6.049000000000002,121797,244,0,0.0,11484.566781758816,False,-0.116739498387217,0.325,665484,0.0,0.0,11,0,0,14,9,9.0,18,32,36,213.0,42.0,19,14,36,613,1.817077317275107,162.4042011220008
72,36,0,0,0,10.0,20,10.0,7.754139377243296,5,8.0,13.611394934397314,3,27.333333333333332,47.41082480933093,1,67.0,43.00000000000001,11,43.0,5,4.678000000000001,36903,720,0,0.0,7200.0,False,-0.1790043377792192,0,2.6120000000000005,37516,740,0,0.0,7400.0,False,-0.16455183038067053,0,0.24500000000000002,76165,0,486,0.7,6615.137938117095,False,0.029077511350415558,2,14.080000000000002,32912.0,209,0,0.0,1620.6151298438488,False,-0.563335264027841,0,0.2,115519,0,12,0.0,568.9298977119712,False,0.008776132869228726,0,0.2,108702,890,379,1.0,30082.84409435003,False,0.07794193218557281,0,4.655000000000001,135684,0,20,0.0,860.0000000000001,False,-0.05735615945040029,11,6.151000000000002,121559,245,0,0.0,11615.652078286079,False,-0.11793383446118287,0.2125,664960,0.0,0.0,10,0,0,13,6,6.0,20,33,37,186.0,74.0,18,18,37,303,1.8423607889562845,164.2465619109571
73,37,0,0,0,10.0,20,10.0,7.342337850496346,18,4.888888888888889,13.215287639970244,21,9.857142857142858,47.41082480933093,0,,43.0,5,43.0,5,4.723000000000001,36783,727,0,0.0,7270.0,False,-0.18072728746908825,13,2.7420000000000004,37132,753,0,0.0,7530.0,False,-0.17101795921676735,0,0.24500000000000002,76182,5,494,1.0,6565.063783397783,False,0.02897344052855725,19,14.268,32309.0,212,0,0.0,1556.5756243052253,False,-0.5715580326549962,0,0.2,115519,0,12,0.0,568.9298977119712,False,0.008776132869228726,0,0.2,108495,901,389,1.0,30349.785014442925,False,0.07730140864857192,0,4.655000000000001,135684,0,20,0.0,860.0,False,-0.05735615945040029,5,6.190000000000001,121510,245,0,0.0,11615.652078286079,False,-0.11827317904136515,0.25,663614,0.0,0.0,8,0,0,12,11,11.0,25,37,23,276.0,48.0,21,16,23,272,1.6909169051796198,165.93747881613672
74,23,0,0,0,10.0,20,10.0,7.06997654909516,10,4.0,12.933211253552395,37,11.567567567567568,47.71397508889451,3,53.0,43.0,14,43.0,0,4.718000000000001,36663,739,0,0.0,7390.0,False,-0.1819434872501723,10,2.8290000000000006,36902,761,0,0.0,7610.0,False,-0.17486925852353347,0,0.24500000000000002,76182,0,499,0.5,6453.672415522645,False,0.02825224607664842,37,14.619000000000002,31159.0,222,0,0.0,1569.5347938991256,False,-0.5863652945608457,0,0.2,115519,0,12,0.0,572.5677010667341,False,0.008791977512573294,0,0.2,108226,928,396,1.0,30896.754178498846,False,0.07734047431312434,0,4.655000000000001,135525,0,23,0.3,989.0,False,-0.058010609712180396,14,6.325000000000001,121222,245,0,0.0,11689.923896779153,False,-0.12001051311400883,0.225,661398,0.0,0.0,8,0,0,7,12,12.0,19,26,25,110.0,46.0,11,12,25,359,1.3973980052396655,167.33487682137638
75,25,0,0,0,10.0,20,10.0,7.238888665519532,14,8.571428571428571,12.394166590289892,25,8.2,46.84177889103888,10,42.5,43.0,13,43.0,12,4.838000000000001,36447,745,0,0.0,7450.0,False,-0.18571370657153283,2,2.8390000000000004,36732,775,0,0.0,7750.0,False,-0.17689625815867352,0,0.24500000000000002,76094,2,509,1.0,6323.1085717885935,False,0.02626742312784769,25,14.832000000000003,30460.0,224,0,0.0,1621.5110610763752,False,-0.5950800169560104,0,0.2,115519,0,12,0.0,562.1013466924666,False,0.008746390757049366,0,0.2,108446,943,396,1.0,30237.043535494766,False,0.07638351308187903,0,4.655000000000001,135440,0,28,0.5,1204.0,False,-0.057854788221280366,13,6.441000000000002,120634,250,0,0.0,11710.44472275972,False,-0.12401159061622305,0.3125,659772,0.0,0.0,10,0,0,12,11,11.0,16,28,32,118.0,51.0,11,14,32,625,1.5458570374175906,168.88073385879397
76,32,0,0,0,10.0,20,10.0,8.294479002718287,23,13.434782608695652,13.019181464045632,27,17.59259259259259,44.59032708976122,7,27.285714285714285,43.0,10,43.0,22,5.046000000000001,36134,753,0,0.0,7530.0,False,-0.1912474155754652,1,2.8470000000000004,36597,787,0,0.0,7870.0,False,-0.17841650788502858,0,0.24500000000000002,76081,0,516,0.8,6717.897635447546,False,0.028655118258171106,26,15.067000000000002,29699.0,241,0,0.0,1998.9694396551072,False,-0.6024902596264576,0,0.2,115519,0,12,0.0,535.0839250771346,False,0.008628714959916454,0,0.2,108162,960,399,1.0,30289.954714298532,False,0.07414001670048843,0,4.655000000000001,135249,0,35,0.7,1505.0,False,-0.05813526690490041,10,6.528000000000002,120490,250,0,0.0,11147.581772440304,False,-0.1269578735822311,0.3125,657931,0.0,0.0,9,0,0,13,10,10.0,20,33,30,156.0,66.0,17,15,30,427,1.7519445409998298,170.6326783997938
77,30,0,0,0,10.0,20,10.0,7.754977922373862,10,1.2,13.29449701386444,8,20.25,46.50822614636507,6,64.0,42.99999999999999,12,43.0,0,5.024000000000001,36034,763,0,0.0,7630.0,False,-0.19226091539303522,10,2.946,36293,797,0,0.0,7970.0,False,-0.18356508695828436,0,0.24500000000000002,76105,0,525,1.0,6979.610932278831,False,0.03066033208773373,7,15.111,29622.0,241,0,0.0,1868.9496792921007,False,-0.6043291227207318,0,0.2,115483,0,13,0.1,604.6069399027459,False,0.008617926321050963,0,0.2,108420,957,403,1.0,31465.64877925339,False,0.08150827894374973,0,4.655000000000001,135145,0,37,0.2,1590.9999999999998,False,-0.05855771628022937,12,6.638000000000002,120003,254,0,0.0,11813.089441176728,False,-0.12802608991531367,0.2875,657105,0.0,0.0,12,0,0,14,8,8.0,21,35,30,228.0,40.0,19,11,30,620,1.8079898850992322,172.44066828489304
78,30,0,0,0,10.0,20,10.0,7.764909854230271,5,8.0,12.918891135761552,12,7.0,46.50822614636507,0,,42.99999999999999,8,43.0,5,5.074000000000002,35899,771,0,0.0,7710.0,False,-0.1941865650464183,0,2.936000000000001,36173,809,0,0.0,8090.0,False,-0.1847812867393684,0,0.24500000000000002,76101,0,529,0.5,6834.093410817861,False,0.029666395242712057,11,15.214000000000004,29341.0,241,0,0.0,1871.3432748694952,False,-0.6079522493760635,0,0.2,115483,0,13,0.0,604.6069399027459,False,0.008617926321050963,0,0.2,108336,959,413,1.0,31597.113997644105,False,0.08134914978589892,0,4.655000000000001,135145,0,37,0.0,1590.9999999999998,False,-0.05855771628022937,8,6.706000000000004,119896,254,0,0.0,11813.089441176728,False,-0.12876710767203822,0.1875,656374,0.0,0.0,8,0,0,13,6,6.0,17,30,27,184.0,45.0,15,15,27,236,1.6924877101555467,174.13315599504858
