index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,37,0,0,0,10.000000000000002,20,10.0,24.264255789377167,11,29.0,40.4492109597563,3,53.0,66.44862412505142,0,,59.99999999999999,12,60.0,0,3.170000000000001,18223,536,0,0.0,5360.000000000001,False,-0.2110586903189281,0,0.6950000000000002,32195,25,130,1.0,3404.3532526190315,False,0.27938013309339543,0,0.41600000000000004,43332,96,64,1.0,4918.118057204611,False,0.12310063348872528,0,8.426000000000002,-36452.5,234,0,0.0,5677.835854714257,True,-1.8244280896851484,0,0.2,49588,154,308,1.0,26695.354718318307,False,0.08938027693621746,0,0.2,53750,149,270,1.0,23968.060946767575,False,0.13781815539333558,0,1.2260000000000002,56350,56,158,1.0,13201.122951002879,False,-0.14033674088107612,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,326665,0.0,0.1,20,0,0,22,0,0.0,15,37,35,237.0,188.0,14,23,35,1398,2.6376305840094574,131.17731187387835
55,35,0,0,0,10.000000000000002,20,10.0,24.264255789377167,0,,40.4492109597563,0,,66.8648078523297,22,69.68181818181819,59.99999999999999,11,60.0,0,3.170000000000001,18083,550,0,0.0,5500.000000000001,False,-0.2137006982449519,0,0.6950000000000002,32135,21,140,1.0,3606.9958105128035,False,0.28093972090041147,0,0.41600000000000004,43332,86,74,1.0,5079.967608908402,False,0.12508544600348762,0,8.426000000000002,-36452.5,234,0,0.0,5677.835854714257,True,-1.8244280896851484,0,0.2,49948,144,313,1.0,26753.371235984105,False,0.09611378553610833,0,0.2,54923,139,263,1.0,23207.884788568837,False,0.15154300343218888,0,1.2260000000000002,55477,68,157,1.0,13966.806933958418,False,-0.14703041955864354,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,327125,0.0,0.1,22,0,0,23,0,0.0,16,39,36,228.0,146.0,16,19,36,2393,2.039796713972464,133.21710858785082
56,36,0,0,0,10.000000000000002,20,10.0,24.481687212192217,12,27.416666666666668,40.4492109597563,0,,66.8648078523297,0,,59.99999999999999,10,60.0,1,3.1800000000000006,17930,564,0,0.0,5640.000000000001,False,-0.21683336478580864,0,0.6950000000000002,32394,17,139,1.0,3572.9545224947183,False,0.29007274056415777,0,0.41600000000000004,43003,88,84,1.0,5552.122195292444,False,0.12280636460429263,0,8.426000000000002,-36452.5,234,0,0.0,5728.714807652978,True,-1.8238041449076206,0,0.2,49948,134,323,1.0,27017.52720490984,False,0.09839997927118536,0,0.2,54923,129,273,1.0,23472.04075749457,False,0.1538291971672659,0,1.2260000000000002,56077,58,157,1.0,13298.158855435122,False,-0.14340230478214921,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,327502,0.0,0.1,16,0,0,15,1,1.0,21,36,34,222.0,185.0,14,22,34,1119,2.1064541660016403,135.32356275385246
57,34,0,0,0,10.000000000000002,20,10.0,24.481687212192217,0,,41.45486693592039,16,51.0,65.01105458860307,13,43.07692307692308,59.999999999999986,11,60.0,0,3.1790000000000007,17860,571,0,0.0,5710.000000000001,False,-0.21815436874882052,0,0.6950000000000002,32264,20,149,1.0,3847.7713946166405,False,0.2903523569469076,0,0.41600000000000004,43819,78,78,1.0,5143.051223552784,False,0.13780353212440874,0,8.426000000000002,-36452.5,234,0,0.0,5728.714807652978,True,-1.8238041449076206,0,0.2,50148,124,325,1.0,26268.996241350127,False,0.0953835442891897,0,0.2,54467,135,278,1.0,23669.480211980906,False,0.14764488170723622,0,1.2260000000000002,56177,61,156,1.0,13325.674329904785,False,-0.1418488103438296,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,327962,0.0,0.1,22,0,0,16,0,0.0,17,33,32,186.0,153.0,12,22,32,2236,1.9490580699639395,137.2726208238164
58,32,0,0,0,10.000000000000002,20,10.0,24.481687212192217,0,,42.85633629059643,19,54.0,65.23630433123549,5,72.0,59.99999999999999,12,60.0,0,3.1790000000000007,17780,579,0,0.0,5790.000000000001,False,-0.21966408756369127,0,0.6950000000000002,32144,22,159,1.0,4112.588266738563,False,0.2908206881815165,0,0.41600000000000004,44845,68,69,1.0,4621.841934480224,False,0.15657610534779046,0,8.426000000000002,-36452.5,234,0,0.0,5728.714807652978,True,-1.8238041449076206,0,0.2,49482,133,330,1.0,27227.873155957037,False,0.09215427158447889,0,0.2,54467,125,288,1.0,24145.097683720374,False,0.1517612137689571,0,1.2260000000000002,56537,56,154,1.0,12893.233042549185,False,-0.13988533571941236,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,328482,0.0,0.1,23,0,0,14,0,0.0,16,30,31,129.0,143.0,8,24,31,2306,2.0730203349958174,139.3456411588122
59,31,0,0,0,10.000000000000002,20,10.0,24.601535664824127,22,25.454545454545453,42.402748994039115,11,36.09090909090909,65.69842836935682,15,70.0,59.999999999999986,10,60.0,1,3.1890000000000005,17677,588,0,0.0,5880.000000000001,False,-0.22185317984525382,0,0.6950000000000002,32584,23,148,1.0,3871.027278393971,False,0.3028689805320621,0,0.41600000000000004,44682,80,68,1.0,4851.50978478059,False,0.15539475356593482,0,8.426000000000002,-36452.5,234,0,0.0,5756.759345568846,True,-1.8234602258220245,0,0.2,50016,126,330,1.0,27023.22773513668,False,0.09962635649740946,0,0.2,54586,123,293,1.0,24465.17763848836,False,0.15659123484117182,0,1.2260000000000002,56087,61,154,1.0,13247.604130530764,False,-0.14361093496571783,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,328859,0.0,0.1,24,0,0,14,1,1.0,25,39,26,189.0,144.0,13,18,26,2797,1.9163550100056455,141.26199616881786
60,26,0,0,0,10.000000000000002,20,10.0,24.837643172396415,12,28.0,41.63626133508191,5,19.0,66.0196730543461,15,69.0,59.999999999999986,10,60.0,0,3.188,17557,600,0,0.0,6000.000000000001,False,-0.22411775806755993,0,0.6950000000000002,32840,21,146,1.0,3836.2959031698765,False,0.3118757483142078,0,0.41600000000000004,44441,82,73,1.0,5076.133817597485,False,0.1522384702442544,0,8.426000000000002,-36452.5,234,0,0.0,5812.008502340761,True,-1.8227826878453257,0,0.2,50956,121,325,1.0,26494.381364207395,False,0.11132020151810042,0,0.2,54586,113,303,1.0,24708.858466331123,False,0.1587002221346943,0,1.2260000000000002,55652,66,154,1.0,13597.298421586842,False,-0.1471636252913076,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,329259,0.0,0.1,20,0,0,17,0,0.0,9,26,21,240.0,93.0,15,11,21,2266,2.056833031005226,143.31882919982309
61,21,0,0,0,10.000000000000002,20,10.0,25.028777420050663,10,28.0,41.87908310942659,3,53.0,66.32088085256241,10,70.5,59.999999999999986,7,60.0,0,3.188,17477,608,0,0.0,6080.000000000001,False,-0.22562747688243065,0,0.6950000000000002,33000,23,146,1.0,3884.201503327397,False,0.3188186733973843,0,0.41600000000000004,44320,82,80,1.0,5402.686397198281,False,0.15327536541251696,0,8.426000000000002,-36452.5,234,0,0.0,5856.733916291855,True,-1.822234205873003,0,0.2,51142,114,330,1.0,26660.106155820227,False,0.1159740545231273,0,0.2,54946,103,308,1.0,24740.37686286016,False,0.16520439713754215,0,1.2260000000000002,55367,66,157,1.0,13797.178136269118,False,-0.14969083714839387,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,329479,0.0,0.1,22,0,0,11,0,0.0,6,17,30,96.0,86.0,7,14,30,1764,2.137593478022609,145.4564226778457
62,30,0,0,0,10.000000000000002,20,10.0,25.25511964761357,9,29.0,39.77003812803758,37,32.567567567567565,66.63474877109996,11,70.45454545454545,59.999999999999986,12,60.0,0,3.188,17377,618,0,0.0,6180.000000000001,False,-0.22751462540101905,0,0.6950000000000002,33161,23,147,1.0,3942.5025881991946,False,0.325995519686718,0,0.41600000000000004,45264,81,53,1.0,4153.476712242691,False,0.16110905415778826,0,8.426000000000002,-36452.5,234,0,0.0,5909.697997541575,True,-1.821584690504003,0,0.2,51557,104,334,1.0,26392.090054863296,False,0.12083786310724307,0,0.2,54101,130,313,1.0,26026.781321999173,False,0.1617113941182509,0,1.2260000000000002,55312,67,155,1.0,13764.528167663695,False,-0.1506648629080551,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,329999,0.0,0.1,22,0,0,16,0,0.0,6,22,27,204.0,98.0,13,17,27,3161,2.8103482389706187,148.2667709168163
63,27,0,0,0,10.0,20,10.0,25.451276198138853,18,27.0,41.00726632308517,14,54.0,66.72210235095015,5,69.0,59.999999999999986,12,60.0,0,3.188000000000001,17297,626,0,0.0,6260.0,False,-0.2290243442158898,0,0.6950000000000002,33527,25,139,1.0,3787.7273915413007,False,0.3368886090119135,0,0.41600000000000004,45534,89,49,1.0,4274.519631465531,False,0.16921563366361148,0,8.426000000000002,-36452.5,234,0,0.0,5955.598630364491,True,-1.8210217964489785,0,0.2,51902,94,339,1.0,26473.475731342107,False,0.12751398368882935,0,0.2,53345,134,323,1.0,27046.21274665031,False,0.157448355143065,0,1.2260000000000002,55687,62,153,1.0,13316.770345758909,False,-0.1486011283695979,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330519,0.0,0.1,22,0,0,12,0,0.0,9,21,31,165.0,141.0,10,17,31,2507,2.2620220880489796,150.5287930048653
64,31,0,0,0,10.0,20,10.0,25.34479248949279,1,10.0,42.99566433561456,36,51.0,66.86244758735057,8,69.0,59.99999999999998,11,60.0,0,3.188000000000001,17207,635,0,0.0,6350.0,False,-0.23072277788261936,0,0.6950000000000002,33427,26,148,1.0,4011.0292884449327,False,0.33732835041413345,0,0.41600000000000004,47360,80,23,1.0,3016.483678878558,False,0.19857357596976555,0,8.426000000000002,-36452.5,234,0,0.0,5930.681442541313,True,-1.821327363846006,0,0.2,51188,98,349,1.0,27548.569312875577,False,0.12445968040638701,0,0.2,52775,146,325,1.0,28007.662458888663,False,0.15590305389192569,0,1.2260000000000002,55795,60,152,1.0,13131.746855241032,False,-0.14838961820611912,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330979,0.0,0.1,22,0,0,9,0,0.0,3,12,31,201.0,147.0,12,19,31,3258,2.209231204004027,152.73802420886932
65,31,0,0,0,10.0,20,10.0,24.815831862312898,5,11.0,44.357683493393885,23,54.0,66.86244758735057,0,,59.99999999999998,6,60.0,0,3.188,17067,649,0,0.0,6490.0,False,-0.23336478580864314,0,0.6950000000000002,33422,22,153,1.0,4016.8222749338734,False,0.33724895782098274,0,0.41600000000000004,48547,75,10,1.0,2304.764224607406,False,0.21895865084625982,0,8.426000000000002,-36452.5,234,0,0.0,5806.904655781218,True,-1.8228452779385211,0,0.2,49946,111,359,1.0,28927.321551625577,False,0.11489407975858178,0,0.2,52775,136,335,1.0,28431.56489686401,False,0.15957180724974038,0,1.2260000000000002,56155,50,156,1.0,12703.122379367525,False,-0.14640008207787067,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,331139,0.0,0.1,16,0,0,5,0,0.0,5,10,33,165.0,138.0,10,21,33,1857,2.0750138529692777,154.8130380618386
66,33,0,0,0,10.0,20,10.0,23.283017653287477,32,17.4375,44.870761717434846,14,51.0,67.32121576497774,23,69.65217391304348,59.999999999999986,11,60.0,32,3.508000000000001,16689,656,0,0.0,6560.0,False,-0.24631062464615966,0,0.6950000000000002,33292,25,163,1.0,4045.1318774858587,False,0.33287661591783074,4,0.45600000000000007,48535,97,10,1.0,2707.1603295432337,False,0.22359904259716507,0,8.426000000000002,-36452.5,234,0,0.0,5448.22613086927,True,-1.8272438667361268,0,0.2,50474,115,351,1.0,28789.884331012192,False,0.12284397572363938,0,0.2,53135,126,340,1.0,28542.929336489222,False,0.1667670267299837,0,1.2260000000000002,55213,63,155,1.0,13541.236593193596,False,-0.1535414765510427,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330565,0.0,0.1,20,0,0,8,3,2.2857142857142856,8,16,24,258.0,141.0,16,17,24,2462,2.070605976972729,156.88364403881133
67,24,0,0,0,10.000000000000002,20,10.0,21.835988028172604,39,16.692307692307693,44.870761717434846,0,,67.6724133097398,22,69.68181818181819,59.99999999999999,10,60.0,39,3.866000000000001,16068,664,0,0.0,6640.000000000001,False,-0.268239290432157,0,0.6950000000000002,33172,27,173,1.0,4047.6259288738606,False,0.3283945259270403,0,0.45200000000000007,47884,126,20,1.0,3648.749725898445,False,0.21917921276732133,0,8.426000000000002,-36452.5,234,0,0.0,5109.621198592389,True,-1.8313962866845828,0,0.2,51647,105,344,1.0,27990.740158881148,False,0.13623156683930926,0,0.2,53495,116,345,1.0,28551.99095108267,False,0.17307684476115306,0,1.2260000000000002,54280,75,155,1.0,14375.430998230484,False,-0.16058673031647833,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,329773,0.0,0.1,15,0,0,4,3,3.0,3,7,31,126.0,126.0,7,17,31,2333,1.491120091988705,158.37476413080003
68,31,0,0,0,10.0,20,10.0,22.62068679692043,17,30.0,44.870761717434846,0,,68.70085061859324,33,72.84848484848484,59.99999999999999,10,60.0,0,3.8270000000000004,15978,673,0,0.0,6730.0,False,-0.26993772409888656,0,0.6950000000000002,33572,28,166,1.0,4035.0340082887915,False,0.3432540858329644,0,0.45200000000000007,47374,133,30,1.0,4354.674195513463,False,0.2153276046737156,0,8.426000000000002,-36452.5,234,0,0.0,5293.240710479381,True,-1.829144502226045,0,0.2,53691,95,326,1.0,26659.199664817705,False,0.16008792896920407,0,0.2,53855,106,350,1.0,28801.598458555727,False,0.18146851812777584,0,1.2260000000000002,52476,98,155,1.0,16032.683360622135,False,-0.1739065961966069,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330173,0.0,0.1,19,0,0,12,0,0.0,2,14,34,237.0,111.0,14,17,34,3714,2.4086628070217557,160.7834269378218
69,34,0,0,0,10.0,20,10.0,22.99778261384094,12,28.0,44.870761717434846,0,,68.67811091273039,64,68.625,59.99999999999999,11,60.0,0,3.8270000000000004,15898,681,0,0.0,6810.0,False,-0.27144744291375733,0,0.6950000000000002,33788,30,164,1.0,4071.6363486699142,False,0.3520973079575375,0,0.45200000000000007,47038,135,40,1.0,4899.53112156592,False,0.21376840873106442,0,8.426000000000002,-36452.5,234,0,0.0,5381.4811316387795,True,-1.828062381884151,0,0.2,54411,85,326,1.0,26203.07890353207,False,0.1686031200541098,0,0.2,57527,96,306,1.0,25323.095064169247,False,0.21492327653681076,0,1.2260000000000002,48744,152,154,1.0,19679.072858735017,False,-0.19997355580089982,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330633,0.0,0.1,22,0,0,9,0,0.0,3,12,34,186.0,128.0,12,22,34,5588,1.9938229150138795,162.77724985283567
70,34,0,0,0,10.0,20,10.0,23.535402040836292,19,27.894736842105264,43.93914285926473,17,35.0,68.76236691821785,5,72.0,59.99999999999999,9,60.0,1,3.8370000000000006,15775,692,0,0.0,6920.0,False,-0.27401396489903757,0,0.6950000000000002,34218,29,156,1.0,3961.5227183704615,False,0.36624877747443774,0,0.45200000000000007,47103,144,33,1.0,4839.089608236161,False,0.21462142657014813,0,8.426000000000002,-36452.5,234,0,0.0,5507.284077555692,True,-1.826519620357651,0,0.2,54771,75,331,1.0,26055.779164374962,False,0.17355967565927224,0,0.2,56932,103,316,1.0,26254.63966066111,False,0.21268641955152243,0,1.2260000000000002,48924,147,155,1.0,19408.067936978023,False,-0.1993658900611931,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330950,0.0,0.1,21,0,0,8,1,1.0,5,13,32,234.0,198.0,13,21,32,2215,2.0593268210068345,164.8365766738425
71,32,0,0,0,10.0,20,10.0,23.535402040836292,0,,43.93914285926473,0,,68.76888035336265,5,69.0,60.0,11,60.0,0,3.836000000000001,15685,701,0,0.0,7010.0,False,-0.2757123985657671,0,0.6950000000000002,34108,30,166,1.0,4206.876738778825,False,0.3667272454949769,0,0.45200000000000007,47103,134,43,1.0,5043.127016420446,False,0.21712360218312135,0,8.426000000000002,-36452.5,234,0,0.0,5507.284077555692,True,-1.826519620357651,0,0.2,54771,65,341,1.0,26306.23248634887,False,0.17572727693648188,0,0.2,57277,93,321,1.0,26161.150879341032,False,0.21784905213027966,0,1.2260000000000002,49239,142,154,1.0,19005.181010177497,False,-0.19781514325195962,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,331410,0.0,0.1,21,0,0,12,0,0.0,3,15,32,210.0,171.0,15,17,32,1205,2.087769509991631,166.92434618383413
72,32,0,0,0,10.0,20,10.0,23.89431023555193,18,27.0,45.163312327449916,34,51.0,68.76888035336265,0,,60.00000000000001,11,60.0,0,3.8360000000000007,15605,709,0,0.0,7090.0,False,-0.27722211738063784,0,0.6950000000000002,34474,32,158,1.0,4095.301017217205,False,0.37843557307448966,0,0.45200000000000007,48351,142,19,1.0,4251.094987669922,False,0.2380199032138467,0,8.426000000000002,-36452.5,234,0,0.0,5591.2685951191515,True,-1.8254896915147754,0,0.2,53904,72,351,1.0,27389.63549160668,False,0.17009654756289114,0,0.2,56410,100,331,1.0,27278.830629708027,False,0.21251497810105252,0,1.2260000000000002,49899,132,153,1.0,18257.492206643874,False,-0.19390735516514487,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,331870,0.0,0.1,21,0,0,12,0,0.0,5,17,26,261.0,105.0,17,15,26,3080,2.250756245048251,169.17510242888238
73,26,0,0,0,10.0,20,10.0,23.89431023555193,0,,45.810209429893646,22,51.0,68.76888035336265,0,,60.0,13,60.0,0,3.836000000000001,15465,723,0,0.0,7230.0,False,-0.27986412530666166,0,0.6950000000000002,34414,28,168,1.0,4294.244119572724,False,0.37992534666111966,3,0.48200000000000004,49347,132,10,1.0,3612.1510453917917,False,0.25461285987187027,0,8.426000000000002,-36452.5,234,0,0.0,5591.2685951191515,True,-1.8254896915147754,0,0.2,52782,84,361,1.0,28673.62339967498,False,0.16178791975070086,0,0.2,56410,90,341,1.0,27573.10704918709,False,0.21506185564968403,0,1.2260000000000002,50679,122,150,1.0,17389.803403110243,False,-0.1891801971737867,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,332324,0.0,0.1,15,0,0,4,1,0.13636363636363635,4,8,31,129.0,65.0,8,18,31,980,1.3152085969923064,170.4903110258747
74,31,0,0,0,10.0,20,10.0,23.86620897844265,12,23.5,45.912437057119,3,52.0,67.74128460990858,5,34.0,60.00000000000001,11,60.0,3,3.8660000000000005,15326,733,0,0.0,7330.0,False,-0.283223249669749,0,0.6950000000000002,34566,28,169,1.0,4313.389317356808,False,0.38602357647399144,0,0.47900000000000004,49221,134,17,1.0,3978.583433082338,False,0.25601618062742004,0,8.426000000000002,-36452.5,234,0,0.0,5584.69290095558,True,-1.825570331343133,0,0.2,52626,77,371,1.0,28667.274243674245,False,0.15903269960944957,0,0.2,56580,80,346,1.0,27111.479439597886,False,0.2140092037630504,0,1.2260000000000002,51169,117,149,1.0,16865.730299359304,False,-0.186067090694967,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,332715,0.0,0.1,22,0,0,9,1,1.0,5,14,26,197.0,110.0,14,17,26,1438,1.9285679119639099,172.4188789378386
75,26,0,0,0,10.0,20,10.0,23.86620897844265,0,,45.912437057119,0,,67.91130461572627,10,70.5,60.00000000000001,9,60.0,0,3.863000000000001,15226,743,0,0.0,7430.0,False,-0.28511039818833744,0,0.6950000000000002,34466,28,179,1.0,4552.051407141234,False,0.38675318752861354,0,0.47900000000000004,49221,124,27,1.0,4199.045713869102,False,0.2587197796756242,0,8.426000000000002,-36452.5,234,0,0.0,5584.69290095558,True,-1.825570331343133,0,0.2,52626,67,381,1.0,28950.34034141868,False,0.1614825550562443,0,0.2,57285,70,346,1.0,26711.18199103962,False,0.22274788817281407,0,1.2260000000000002,51004,117,150,1.0,16945.622640039976,False,-0.18777484643615078,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,333055,0.0,0.1,18,0,0,8,0,0.0,3,11,33,146.0,102.0,11,15,33,1445,1.7398507830221206,174.15872972086072
76,33,0,0,0,10.0,20,10.0,24.126724415653587,12,27.416666666666668,47.56550989278558,42,54.0,68.24553224655612,13,72.0,60.0,12,60.0,1,3.873,15083,756,0,0.0,7560.0,False,-0.28805434987733536,0,0.6950000000000002,34715,25,178,1.0,4544.556945986338,False,0.39600975553852297,15,0.6290000000000002,50530,126,10,1.0,3515.6223753002078,False,0.2824441083991491,0,8.426000000000002,-36452.5,234,0,0.0,5645.65351326294,True,-1.82482275197117,0,0.2,52068,78,383,1.0,29848.14862206827,False,0.15959416864630172,0,0.2,56511,81,351,1.0,27806.988119856833,False,0.21883428061913066,0,1.2260000000000002,50788,120,148,1.0,17069.463869586736,False,-0.1898789799555715,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,332922,0.0,0.1,24,0,0,8,2,1.7142857142857144,7,15,37,228.0,113.0,15,18,37,3309,1.8438839909504168,176.00261371181114
77,37,0,0,0,10.0,20,10.0,24.126724415653587,0,,47.56550989278558,0,,68.40381580000995,38,69.0,59.99999999999999,11,60.0,0,3.8720000000000008,14973,767,0,0.0,7670.0,False,-0.2901302132477826,0,0.6950000000000002,34625,24,188,1.0,4775.824190142875,False,0.3969772445771442,0,0.6140000000000001,50530,116,20,1.0,3750.0102300715275,False,0.28531848118894737,0,8.426000000000002,-36452.5,234,0,0.0,5645.65351326294,True,-1.82482275197117,0,0.2,54000,68,365,1.0,28201.847439713052,False,0.1787877123841398,0,0.2,57201,71,351,1.0,27386.89054819127,False,0.22714195932451073,0,1.2260000000000002,48826,148,147,1.0,18943.76473840147,False,-0.2038744948010879,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,333382,0.0,0.1,24,0,0,10,0,0.0,10,20,43,289.0,141.0,20,17,43,3482,3.9211470059817657,179.9237607177929
78,43,0,0,0,10.0,20,10.0,24.33690192065328,18,26.055555555555557,47.56550989278558,0,,68.44010966300327,32,68.625,59.99999999999999,0,,1,3.882,14860,777,0,0.0,7770.0,False,-0.292508020381204,0,0.6950000000000002,34984,24,181,1.0,4644.979247638244,False,0.40805773254648503,0,0.6140000000000001,50061,124,30,1.0,4444.741134944574,False,0.28233519492475934,0,8.426000000000002,-36452.5,234,0,0.0,5694.835049432867,True,-1.8242196231551937,0,0.2,55836,58,348,1.0,26575.9577365067,False,0.1964962069558498,0,0.2,57561,61,356,1.0,27266.175143489083,False,0.2323285946781234,0,1.2260000000000002,46630,170,157,1.0,21054.818642710554,False,-0.21944898300687893,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,333159,0.0,0.1,14,0,0,16,1,1.0,3,19,34,271.0,197.0,19,24,34,2855,1.978590942977462,181.90235166077036
79,34,0,0,0,10.0,20,10.0,24.58926059249239,11,28.0,46.85789038600207,8,30.5,68.44010966300327,0,,59.99999999999999,0,,0,3.881000000000001,14770,786,0,0.0,7860.0,False,-0.29420645404793355,0,0.6950000000000002,35182,25,180,1.0,4676.066906648631,False,0.4161175109765735,0,0.6140000000000001,49997,125,32,1.0,4573.110066413616,False,0.28233971924867085,0,8.426000000000002,-36452.5,234,0,0.0,5753.88697864322,True,-1.8234954505709406,0,0.2,55836,48,358,1.0,26750.73799788327,False,0.1980088797158075,0,0.2,57317,59,366,1.0,27813.695669433317,False,0.23284372766593944,0,1.2260000000000002,46630,160,167,1.0,20970.41754608052,False,-0.2200252806609549,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,332959,0.0,0.1,15,0,0,12,0,0.0,5,17,35,246.0,171.0,17,17,35,752,1.726716413977556,183.62906807474792
80,35,0,0,0,10.0,20,10.0,24.807168381077215,12,27.416666666666668,46.6779913906012,21,45.19047619047619,68.53871357615856,5,72.0,60.0,3,60.0,1,3.891000000000001,14687,793,0,0.0,7930.0,False,-0.2960181166257784,0,0.6950000000000002,35371,28,179,1.0,4720.483140212821,False,0.42408913267055703,0,0.6140000000000001,50617,127,21,1.0,4130.748203599432,False,0.2921214093446413,0,8.426000000000002,-36452.5,234,0,0.0,5804.877401172068,True,-1.822870138806386,0,0.2,55332,54,363,1.0,27400.164563238024,False,0.1949055300425642,0,0.2,57232,54,376,1.0,28291.167839728085,False,0.23550481063255635,0,1.2260000000000002,46450,155,174,1.0,21063.500604304576,False,-0.22184781157015465,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,332916,0.0,0.1,15,0,0,4,1,1.0,6,10,19,180.0,160.0,10,25,19,2008,1.2919400300015695,184.9210081047495
81,19,0,0,0,10.0,20,10.0,24.807168381077215,0,,45.70063496793926,16,35.0,66.18284080086909,15,40.666666666666664,60.0,0,,0,3.8900000000000015,14567,805,0,0.0,8050.0,False,-0.29828269484808456,0,0.6950000000000002,35291,26,189,1.0,4948.554824023594,False,0.42537374644317033,0,0.6140000000000001,51177,117,15,1.0,3587.948225105123,False,0.2991997967367939,0,8.426000000000002,-36452.5,234,0,0.0,5804.877401172068,True,-1.822870138806386,0,0.2,55072,55,368,1.0,26868.820337956484,False,0.18580644895413417,0,0.2,57542,49,376,1.0,27124.0792545558,False,0.23076991669455624,0,1.2260000000000002,45840,160,184,1.0,21629.254528139056,False,-0.226315057778285,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,332716,0.0,0.1,19,0,0,3,0,0.0,3,6,27,93.0,111.0,6,13,27,1370,1.1940676489612088,186.1150757537107
