index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,20,0,0,0,10.000000000000002,20,10.0,2.175120504462858,6,1.0,12.414767909941816,2,30.0,13.830046767010002,35,15.0,37.0,20,37.0,0,4.7540000000000004,19859,524,0,0.0,5240.000000000001,False,-0.35777955545397405,6,5.057,18603,536,0,0.0,5360.000000000001,False,-0.3919490314839152,0,0.2,55252,0,318,0.2,3947.896195361497,False,0.05479785629699273,0,4.493000000000001,44362,668,0,0.0,1452.9804969811892,False,-0.16892171403442025,0,0.2,66495,0,13,0.1,179.79060797113002,False,0.0012163975698539881,35,12.052,15509.0,511,0,0.0,6343.946401980268,False,-0.7191000059997875,0,0.2,102722,62,36,1.0,2189.46289955462,False,0.11749853553543346,0,0.31700000000000006,99526,244,16,1.0,3966.5314111504404,False,0.09266063557523838,0.28750000000000003,422328,0.0,0.0,21,0,0,3,4,4.0,28,31,25,117.0,36.0,8,12,25,1000,1.6563410869566724,116.14540963288164
53,25,0,0,0,10.000000000000002,20,10.0,2.1496182734100873,3,1.0,11.788796583933882,27,9.814814814814815,13.893745813430025,23,14.478260869565217,37.0,20,37.0,0,4.7540000000000004,19789,531,0,0.0,5310.000000000001,False,-0.35877949831438205,3,5.081,18422,549,0,0.0,5490.000000000001,False,-0.3952631278212674,0,0.2,55309,0,319,0.3,3760.6261102749086,False,0.05412259331534581,25,4.743000000000002,43817,668,0,0.0,1435.9450066379384,False,-0.17912424191622642,0,0.2,66465,0,14,0.1,194.51244138802033,False,0.0008759807033262001,23,12.247000000000002,14656.0,537,0,0.0,6330.5837655724945,False,-0.7320267670698568,0,0.2,103207,55,32,1.0,1948.1560197386514,False,0.12142041538701759,0,0.31700000000000006,99448,254,20,1.0,4269.011436611227,False,0.09344900182243054,0.3,421113,0.0,0.0,21,0,0,4,6,6.0,24,28,27,128.0,60.0,9,16,27,1000,1.9701757910079323,118.11558542388957
54,27,0,0,0,10.000000000000002,20,10.0,2.1696408173416537,3,3.0,11.416468861428077,23,9.782608695652174,13.948647435241854,11,15.0,37.0,20,37.0,3,4.784000000000001,19594,546,0,0.0,5460.000000000001,False,-0.3622078738357808,0,5.078,18372,554,0,0.0,5540.000000000001,False,-0.39597737272155875,0,0.2,55330,0,321,0.3,3664.6865045184127,False,0.05362548158183335,22,4.9380000000000015,43339,668,0,0.0,1449.3200659842246,False,-0.18781154898361171,0,0.2,66465,0,14,0.0,195.28106409338596,False,0.0008817594738164237,11,12.334000000000003,14244.0,560,0,0.0,6393.222562399724,False,-0.7377509430831249,0,0.2,103429,45,36,1.0,1959.6891345858835,False,0.12387212804267916,0,0.31700000000000006,99801,255,16,1.0,4148.905095986673,False,0.0966023244958971,0.2875,420574,0.0,0.0,22,0,0,4,5,5.0,29,33,27,157.0,55.0,11,16,27,970,2.065915182000026,120.1815006058896
55,27,0,0,0,10.000000000000002,20,10.0,2.0933633818181194,8,1.0,11.569288432183313,21,12.380952380952381,13.969106695090332,35,14.085714285714285,37.0,20,37.0,0,4.7810000000000015,19494,556,0,0.0,5560.000000000001,False,-0.36363636363636365,8,5.158,18126,564,0,0.0,5640.000000000001,False,-0.40157705273984345,0,0.2,55382,0,327,0.8,3783.1573173239435,False,0.05567579043853745,19,5.106000000000002,42993,668,0,0.0,1398.3667390545038,False,-0.19465866644190644,0,0.2,66465,0,14,0.0,195.56749373126465,False,0.0008839129505839679,35,12.673000000000004,12710.0,581,0,0.0,6721.756579098505,False,-0.7583471928072107,0,0.2,103499,58,35,1.0,2105.208188315239,False,0.12540881254408048,0,0.31700000000000006,99978,257,17,1.0,4219.060420638216,False,0.09888515958191092,0.35,418647,0.0,0.0,23,0,0,4,9,9.0,29,33,21,168.0,47.0,11,16,21,1000,1.882224396977108,122.0637250028667
56,21,0,0,0,10.000000000000002,20,10.0,2.1173474100143874,3,3.0,11.569288432183313,0,,13.966732717326446,15,13.933333333333334,37.0,20,37.0,3,4.811000000000002,19309,570,0,0.0,5700.000000000001,False,-0.36692189017770416,0,5.150000000000001,18066,570,0,0.0,5700.000000000001,False,-0.4024341466201931,0,0.2,55373,0,330,0.3,3817.865182620493,False,0.05582977146536125,0,5.0870000000000015,42993,668,0,0.0,1414.3880698896107,False,-0.19451101257175077,0,0.2,66465,0,14,0.0,195.53425804257023,False,0.0008836630732179913,15,12.788000000000004,12362.0,581,0,0.0,6721.756579098505,False,-0.7635799607610181,0,0.2,103734,63,33,1.0,2100.9041611915663,False,0.12791522244750636,0,0.31700000000000006,100274,247,19,1.0,4152.782981179633,False,0.10171463698549868,0.2875,418576,0.0,0.0,22,0,0,3,3,3.0,27,30,21,146.0,33.0,10,11,21,940,1.7271509770071134,123.79087597987382
57,21,0,0,0,10.000000000000002,20,10.0,2.190588260562402,8,3.125,11.46648504253731,22,10.909090909090908,13.996910236901783,45,14.133333333333333,37.0,20,37.0,3,4.838000000000001,19180,579,0,0.0,5790.000000000001,False,-0.3693217530426833,5,5.2,17876,581,0,0.0,5810.000000000001,False,-0.40629106908176676,0,0.2,55408,0,336,0.8,3852.738974292536,False,0.056796296742046795,20,5.287000000000001,42693,668,0,0.0,1463.3129580556845,False,-0.19958976500787343,0,0.2,66465,0,14,0.0,195.95674331662497,False,0.0008868394631649043,45,13.223,10176.0,603,0,0.0,6914.290480649997,False,-0.7950026278069741,0,0.2,103663,85,33,1.0,2410.7373701366514,False,0.12881851309532008,0,0.31700000000000006,100449,250,19,1.0,4202.227559225446,False,0.10386447701976007,0.35,415910,0.0,0.0,20,0,0,4,10,10.0,28,32,20,122.0,36.0,9,12,20,1000,1.6843079889658839,125.4751839688397
58,20,0,0,0,10.000000000000002,20,10.0,2.2045825969323865,3,2.6666666666666665,11.753482687351786,2,30.0,14.082143481442253,48,14.479166666666666,37.0,20,37.0,2,4.855000000000001,19050,589,0,0.0,5890.000000000001,False,-0.3716073367236158,1,5.205000000000001,17760,591,0,0.0,5910.000000000001,False,-0.4081766756185361,0,0.2,55460,0,337,0.3,3960.923665637552,False,0.0587518078782515,0,5.267000000000001,42693,668,0,0.0,1472.661174750834,False,-0.19950361109292733,0,0.2,66435,0,15,0.1,211.2321522216338,False,0.0005505845680082182,48,13.658000000000003,8089.0,604,0,0.0,7099.103543160479,False,-0.8249947105199651,0,0.2,104102,78,30,1.0,2208.4071915524955,False,0.1324550176615563,0,0.31700000000000006,100055,285,22,1.0,4827.410892211043,False,0.102988185768781,0.3,413644,0.0,0.0,23,0,0,3,7,7.0,27,30,18,132.0,31.0,9,11,18,1000,1.4940270869992673,126.96921105583897
59,18,0,0,0,10.000000000000002,20,10.0,2.154314304827506,4,1.0,11.60029214658694,23,10.826086956521738,14.004188533432664,13,12.538461538461538,37.00000000000001,20,37.0,4,4.893000000000001,18912,596,0,0.0,5960.000000000001,False,-0.3745500257128164,0,5.204000000000001,17630,604,0,0.0,6040.000000000001,False,-0.41003371235929376,0,0.2,55516,0,339,0.4,3932.4990376929727,False,0.059522045211260005,21,5.477,42378,668,0,0.0,1439.081955624774,False,-0.20561921040656947,0,0.2,66435,0,15,0.0,210.06282800148998,False,0.0005417931853834274,13,13.740000000000002,7531.0,627,0,0.0,7273.383175910011,False,-0.8320748889096143,0,0.2,104235,81,32,1.0,2318.339271208046,False,0.13447831170390007,0,0.31700000000000006,100499,275,20,1.0,4591.151846693983,False,0.10649590341704597,0.3,413136,0.0,0.0,27,0,0,4,4,4.0,28,32,19,142.0,21.0,11,7,19,1000,1.5527938620070927,128.52200491784606
60,19,0,0,0,10.000000000000002,20,10.0,2.1368627904128603,11,2.0,11.572863829369282,6,11.0,13.88142444829426,30,12.933333333333334,37.00000000000001,20,37.0,6,4.949000000000001,18712,606,0,0.0,6060.000000000001,False,-0.3788354951145649,5,5.2540000000000004,17450,614,0,0.0,6140.000000000001,False,-0.4137477858408091,0,0.2,55494,1,349,1.0,4041.0663392402926,False,0.060117102641699935,6,5.516000000000002,42300,668,0,0.0,1427.4243439957907,False,-0.2071643564042929,0,0.2,66435,0,15,0.0,208.22136672441388,False,0.0005279484446379679,30,14.027000000000003,6422.0,633,0,0.0,7325.6228039907555,False,-0.8483578220558857,0,0.2,104310,91,33,1.0,2484.209624794778,False,0.1361783491286142,0,0.31700000000000006,100776,275,19,1.0,4520.391723280922,False,0.10909673589778861,0.375,411899,0.0,0.0,22,0,0,4,9,9.0,27,31,20,123.0,36.0,9,10,20,940,1.5249815399874933,130.04698645783355
61,20,0,0,0,10.000000000000002,20,10.0,2.0754375400153084,5,1.0,11.879513561564053,2,30.0,13.882192168145975,27,13.88888888888889,37.00000000000001,20,37.0,0,4.9430000000000005,18592,618,0,0.0,6180.000000000001,False,-0.38054968287526425,5,5.299,17285,622,0,0.0,6220.000000000001,False,-0.41731901034226615,0,0.2,55549,0,353,0.6,4193.468287232111,False,0.06253542004342721,0,5.5100000000000025,42300,668,0,0.0,1386.392276730226,False,-0.20754251122767195,0,0.2,66435,0,15,0.0,208.23288252218964,False,0.0005280350243759179,27,14.267000000000003,5509.0,635,0,0.0,7543.491111593174,False,-0.8604483105407706,0,0.2,104307,98,37,1.0,2729.454832478306,False,0.13746598439456148,0,0.31700000000000006,101144,275,15,1.0,4372.602846240144,False,0.1122625313303416,0.325,411121,0.0,0.0,21,0,0,4,5,5.0,28,32,20,145.0,36.0,10,10,20,1000,1.499166960013099,131.54615341784665
62,20,0,0,0,10.000000000000002,20,10.0,2.200297290716233,3,5.666666666666667,11.826054771670991,7,11.0,13.758582010604453,53,13.20754716981132,37.00000000000001,20,37.0,0,4.9430000000000005,18482,629,0,0.0,6290.000000000001,False,-0.3821210216559054,3,5.324000000000001,17156,631,0,0.0,6310.000000000001,False,-0.4197188732072453,0,0.2,55532,0,356,0.3,4210.075498714873,False,0.062375126709259106,7,5.580000000000001,42209,668,0,0.0,1469.7985901984434,False,-0.2084511585516151,0,0.2,66435,0,15,0.0,206.3787301590668,False,0.0005140948676702023,53,14.770000000000001,2851.0,642,0,0.0,7592.327163412776,False,-0.9000486650170458,0,0.2,104257,121,37,1.0,3033.7884232831393,False,0.13856572277630566,0,0.31700000000000006,101234,285,15,1.0,4476.19587302227,False,0.11378884981336199,0.2875,408156,0.0,0.0,21,0,0,5,9,9.0,28,33,21,146.0,30.0,10,10,21,940,1.4693899939884432,133.0155434118351
63,21,0,0,0,10.0,20,10.0,2.1734890187195575,12,2.0,11.826054771670991,0,,13.73904708550161,15,13.4,37.00000000000001,20,37.0,3,4.973000000000002,18351,637,0,0.0,6370.0,False,-0.3847208730929661,9,5.4110000000000005,16880,643,0,0.0,6430.0,False,-0.4258899491457631,0,0.2,55508,2,366,1.0,4332.683024469022,False,0.06306271565138352,0,5.573,42209,668,0,0.0,1451.8906645046643,False,-0.20861619943132484,0,0.2,66435,0,15,0.0,206.08570628252414,False,0.0005118918131429949,15,14.867000000000003,2500.0,642,0,0.0,7592.327163412776,False,-0.9053265430394204,0,0.2,104469,117,39,1.0,3050.4685090036887,False,0.14093749533914432,0,0.31700000000000006,101561,284,13,1.0,4382.889372282458,False,0.11680654337564966,0.375,407913,0.0,0.0,20,0,0,8,5,5.0,21,29,19,109.0,36.0,10,11,19,940,2.5651857299963012,135.5807291418314
64,19,0,0,0,10.0,20,10.0,2.1449312469486124,9,1.8888888888888888,12.17009953220383,2,30.0,13.717302988305356,34,13.558823529411764,37.00000000000001,20,37.0,7,5.040000000000001,18120,648,0,0.0,6480.0,False,-0.38974915719101766,2,5.4220000000000015,16756,652,0,0.0,6520.0,False,-0.42814696303068395,0,0.2,55551,1,374,1.0,4553.762156291181,False,0.06589278156315025,0,5.573,42209,668,0,0.0,1432.814072961673,False,-0.2087920108292475,0,0.2,66405,0,16,0.1,219.4768478128857,False,0.00016147034624144883,34,15.192000000000002,1266.0,643,0,0.0,7825.373999207062,False,-0.9221296914530925,0,0.2,104458,132,40,1.0,3290.683994456307,False,0.14211194709667446,0,0.31700000000000006,101851,283,12,1.0,4325.996745690416,False,0.11962194565015669,0.3875,406616,0.0,0.0,24,0,0,3,7,7.0,29,32,19,148.0,26.0,10,9,19,1000,1.4094357179710642,136.99016485980246
65,19,0,0,0,10.0,20,10.0,2.147744204042176,12,2.1666666666666665,12.355665576076404,1,30.0,13.717302988305356,0,,37.000000000000014,20,37.0,8,5.113000000000001,17886,657,0,0.0,6570.0,False,-0.3951488486372207,4,5.460000000000001,16580,663,0,0.0,6630.0,False,-0.43160390834809437,0,0.2,55555,3,383,1.0,4738.663148249389,False,0.06767057257893004,0,5.573,42209,668,0,0.0,1434.6931283001736,False,-0.2087746933045161,0,0.2,66405,0,16,0.0,219.4768478128857,False,0.00016147034624144883,0,15.158000000000005,1236.0,644,0,0.0,7957.048630993205,False,-0.9215908168606911,0,0.2,104865,122,39,1.0,3116.5109645732537,False,0.14555554280671493,0,0.31700000000000006,102184,273,13,1.0,4225.8237158073625,False,0.12266726792934078,0.375,406920,0.0,0.0,22,0,0,2,5,5.0,27,29,18,102.0,35.0,7,12,18,970,1.4116164339939132,138.40178129379638
66,18,0,0,0,10.0,20,10.0,2.0931165831685994,6,1.3333333333333333,12.557371664663334,1,30.0,13.717302988305356,0,,37.000000000000014,20,37.0,1,5.115000000000001,17771,667,0,0.0,6670.0,False,-0.3970058853779784,5,5.506000000000001,16395,673,0,0.0,6730.0,False,-0.435460830809668,0,0.2,55577,0,391,0.9,4909.932320883364,False,0.06965451054212086,0,5.573,42209,668,0,0.0,1398.2018775566244,False,-0.20911099959857865,0,0.2,66405,0,16,0.0,219.4768478128857,False,0.00016147034624144883,0,15.158000000000005,1206.0,645,0,0.0,8099.504723707851,False,-0.9209708835279994,0,0.2,105383,112,35,1.0,2831.3379346902,False,0.14959654866304026,0,0.31700000000000006,102406,263,17,1.0,4236.650685924309,False,0.12511518006223996,0.3625,407352,0.0,0.0,24,0,0,5,2,2.0,23,28,17,93.0,45.0,7,11,17,970,1.309278305969201,139.71105959976558
67,17,0,0,0,10.000000000000002,20,10.0,2.1863884845207227,8,3.125,12.776148576750295,1,30.0,13.717302988305356,0,,37.000000000000014,20,37.0,8,5.194000000000002,17522,679,0,0.0,6790.000000000001,False,-0.4024055768241815,0,5.501000000000001,16315,681,0,0.0,6810.000000000001,False,-0.4366036226501343,0,0.2,55582,0,398,0.8,5084.907133546617,False,0.07135925325370591,0,5.573,42209,668,0,0.0,1460.5075076598428,False,-0.20853678591359145,0,0.2,66405,0,16,0.0,219.4768478128857,False,0.00016147034624144883,0,15.158000000000001,1176.0,646,0,0.0,8253.39198058069,False,-0.9202650067621444,0,0.2,105753,102,35,1.0,2694.1649048071467,False,0.15284100765765246,0,0.31700000000000006,102776,253,17,1.0,4099.477656041256,False,0.12835963905685216,0.35,407738,0.0,0.0,23,0,0,3,2,2.0,27,30,20,135.0,27.0,8,9,20,970,1.2783674839884043,140.98942708375398
68,20,0,0,0,10.0,20,10.0,2.3089688772519286,4,4.75,13.243203592643544,2,30.0,13.719514800987728,2,14.0,37.000000000000014,0,,0,5.186000000000001,17462,685,0,0.0,6850.0,False,-0.40326267070453115,4,5.541000000000001,16120,695,0,0.0,6950.0,False,-0.44017484715159133,0,0.2,55623,0,400,0.4,5297.281437057418,False,0.07407223044861501,0,5.573000000000002,42209,668,0,0.0,1542.3912100042883,False,-0.20778213914433954,0,0.2,66405,0,16,0.0,219.51223681580365,False,0.0001617364129660618,2,15.178000000000003,1078.0,648,0,0.0,8581.595928033017,False,-0.919271051906404,0,0.2,105739,93,45,1.0,2940.914876491859,False,0.15401833605930965,0,0.31700000000000006,102762,244,27,1.0,4346.561611441006,False,0.12953876498337474,0.3,407398,0.0,0.0,12,0,0,4,4,4.0,25,29,21,102.0,39.0,7,13,21,260,1.4355048019788228,142.4249318857328
69,21,0,0,0,10.0,20,10.0,2.3089688772519286,0,,13.733314459322061,2,30.0,13.721932128138162,2,14.0,37.000000000000014,0,,0,5.186000000000001,17352,696,0,0.0,6960.0,False,-0.4048340094851723,0,5.537000000000002,16030,704,0,0.0,7040.0,False,-0.4414604879721159,0,0.2,55683,0,398,0.0,5465.85915481018,False,0.07673178584419464,0,5.573,42209,668,0,0.0,1542.3912100042883,False,-0.20778213914433954,0,0.2,66375,0,17,0.1,233.27284617834874,False,-0.0001859072673947778,2,15.196000000000002,1010.0,649,0,0.0,8912.921084100019,False,-0.9178025300425537,0,0.2,105725,84,55,1.0,3187.642298763606,False,0.15519554309837147,0,0.31700000000000006,102748,235,37,1.0,4593.654050112469,False,0.13071793656748834,0.2625,407132,0.0,0.0,11,0,0,5,2,2.0,15,20,20,112.0,35.0,9,12,20,260,1.6238017639843747,144.04873364971718
70,20,0,0,0,10.0,20,10.0,2.3089688772519286,0,,13.993408083624068,1,30.0,13.721932128138162,0,,37.000000000000014,0,,0,5.186,17262,705,0,0.0,7050.0,False,-0.4061196503056968,0,5.537000000000002,15920,715,0,0.0,7150.0,False,-0.443031826752757,0,0.2,55713,0,397,0.0,5555.383009198755,False,0.07810980968055925,0,5.573,42209,668,0,0.0,1542.3912100042883,False,-0.20778213914433954,0,0.2,66375,0,17,0.0,233.27284617834874,False,-0.0001859072673947778,0,15.194000000000003,980.0,650,0,0.0,9095.715254355644,False,-0.9168793211359043,0,0.2,105725,74,65,1.0,3420.422977482225,False,0.15644838579499806,0,0.31700000000000006,102748,225,47,1.0,4826.434728831087,False,0.13197077926411493,0.25,406932,0.0,0.0,9,0,0,10,0,0.0,10,20,19,104.0,38.0,7,13,19,230,1.2731722699827515,145.32190591969993
71,19,0,0,0,10.0,20,10.0,2.4504068823757974,3,6.0,14.272816244608087,1,30.0,13.723257169255016,1,14.0,37.000000000000014,0,,2,5.206000000000002,17132,716,0,0.0,7160.0,False,-0.408262385006571,1,5.5470000000000015,15814,724,0,0.0,7240.0,False,-0.44477458430946804,0,0.2,55725,0,399,0.3,5694.853681598627,False,0.0796163685104845,0,5.573,42209,668,0,0.0,1636.8717974270326,False,-0.20691139847172482,0,0.2,66375,0,17,0.0,233.29537187733527,False,-0.00018573791142375136,1,15.204000000000002,932.0,651,0,0.0,9291.603375239865,False,-0.9161283278055465,0,0.2,105711,65,75,1.0,3667.011716001577,False,0.1576248464279264,0,0.31700000000000006,102748,215,57,1.0,5059.50029138983,False,0.13322515522647668,0.2875,406646,0.0,0.0,10,0,0,7,3,3.0,12,19,21,105.0,33.0,8,11,21,230,1.425298057962209,146.74720397766214
72,21,0,0,0,10.0,20,10.0,2.62591985601584,9,4.0,14.572046853195738,1,30.0,13.723257169255016,0,,37.000000000000014,0,,1,5.214000000000001,16976,730,0,0.0,7300.0,False,-0.4107193874635735,8,5.626,15634,730,0,0.0,7300.0,False,-0.4490600537112165,0,0.2,55719,0,407,0.9,5930.823069250666,False,0.08168048835318473,0,5.573,42209,668,0,0.0,1754.1144638185813,False,-0.2058308806534332,0,0.2,66375,0,17,0.0,233.29537187733527,False,-0.00018573791142375136,0,15.203000000000005,902.0,652,0,0.0,9500.97454828362,False,-0.9150053038292162,0,0.2,105711,55,85,1.0,3899.7791443090273,False,0.15887761780986762,0,0.31700000000000006,102748,205,67,1.0,5292.267719697279,False,0.13447792660841792,0.3625,406274,0.0,0.0,12,0,0,13,3,3.0,5,18,21,107.0,50.0,8,13,21,230,1.4810996190062724,148.2283035966684
73,21,0,0,0,10.0,20,10.0,2.627312117121415,11,2.6363636363636362,14.572046853195738,0,,13.72471470443656,1,14.0,37.000000000000014,0,,3,5.243000000000002,16791,744,0,0.0,7440.0,False,-0.414004914004914,8,5.698,15440,736,0,0.0,7360.0,False,-0.4537455002571282,0,0.2,55690,1,417,1.0,6079.170849899744,False,0.08251314074705313,0,5.573,42209,668,0,0.0,1755.0444942371053,False,-0.20582230941849197,0,0.2,66375,0,17,0.0,233.32014997542151,False,-0.0001855516211399211,1,15.213000000000001,884.0,652,0,0.0,9500.97454828362,False,-0.91527596424062,0,0.2,105697,46,95,1.0,4146.336876404083,False,0.1600539115639449,0,0.31700000000000006,102748,195,77,1.0,5525.319367365129,False,0.13573222767981574,0.375,405834,0.0,0.0,10,0,0,3,4,4.0,6,9,21,124.0,35.0,9,12,21,200,1.270085982978344,149.49838957964676
74,21,0,0,0,10.0,20,10.0,2.4994410020256255,7,1.1428571428571428,14.572046853195738,0,,13.726316286190757,1,14.0,37.000000000000014,0,,7,5.310000000000001,16561,754,0,0.0,7540.0,False,-0.4191474772870122,0,5.690000000000001,15340,746,0,0.0,7460.0,False,-0.455173990057711,0,0.2,55682,0,425,0.8,6193.119912608189,False,0.08341584716613083,0,5.573,42209,668,0,0.0,1669.6265893531179,False,-0.20660952768185056,0,0.2,66375,0,17,0.0,233.34737686524286,False,-0.00018534691999543262,1,15.222000000000003,866.0,652,0,0.0,9500.97454828362,False,-0.9155466246520239,0,0.2,105697,36,105,1.0,4379.147386302869,False,0.1613069148141725,0,0.31700000000000006,102734,186,87,1.0,5772.094829231482,False,0.13690969327150124,0.35,405464,0.0,0.0,11,0,0,2,4,4.0,5,7,22,91.0,54.0,7,14,22,200,1.2814032289898023,150.77979280863656
75,22,0,0,0,10.0,20,10.0,2.3962447816007795,14,1.8571428571428572,15.197890922712084,2,30.0,13.726316286190757,0,,37.000000000000014,0,,9,5.393000000000001,16335,761,0,0.0,7610.0,False,-0.42460430832523854,5,5.74,15121,759,0,0.0,7590.0,False,-0.4595737386435061,0,0.2,55716,4,433,1.0,6590.271748660735,False,0.08770272380016524,0,5.573,42209,668,0,0.0,1600.6915141093207,False,-0.207244838865046,0,0.2,66345,0,18,0.1,247.07369315143362,False,-0.000533248427527365,0,15.221000000000002,836.0,653,0,0.0,9924.222772530991,False,-0.9128155992682321,0,0.2,105697,26,115,1.0,4611.884223440961,False,0.1625595215521951,0,0.31700000000000006,102734,176,97,1.0,6004.831666369575,False,0.13816230000952398,0.3875,404993,0.0,0.0,13,0,0,4,4,4.0,6,10,25,140.0,41.0,10,12,25,260,1.257082931988407,152.03687574062496
76,25,0,0,0,10.0,20,10.0,2.3508384570314025,13,2.076923076923077,15.197890922712084,0,,13.728074105194583,1,14.0,37.000000000000014,0,,8,5.464000000000001,16118,769,0,0.0,7690.0,False,-0.42966116221930173,5,5.785000000000001,14921,771,0,0.0,7710.0,False,-0.463573510085138,0,0.2,55689,7,443,1.0,6749.121547960673,False,0.08866902796122497,0,5.573000000000002,42209,668,0,0.0,1570.3600892969769,False,-0.2075243757092053,0,0.2,66345,0,18,0.0,247.1053338935025,False,-0.0005330105415200465,1,15.231,818.0,653,0,0.0,9924.222772530991,False,-0.9130862596796359,0,0.2,105683,17,125,1.0,4858.37725978831,False,0.16373546710901016,0,0.31700000000000006,102734,166,107,1.0,6237.860301462302,False,0.1394164772255535,0.375,404517,0.0,0.0,11,0,0,3,4,4.0,7,10,21,122.0,57.0,10,15,21,200,1.353477000957355,153.39035274158232
77,21,0,0,0,10.0,20,10.0,2.2897292867136287,7,1.5714285714285714,15.524125606176684,1,30.0,13.731900664292153,2,14.0,37.000000000000014,0,,6,5.516,15893,781,0,0.0,7810.0,False,-0.4343751785612251,1,5.790000000000001,14826,779,0,0.0,7790.0,False,-0.4651448488657791,0,0.2,55708,4,452,1.0,7026.063691138716,False,0.09157156001639274,0,5.573,42209,668,0,0.0,1529.539163524704,False,-0.20790058463564498,0,0.2,66345,0,18,0.0,247.17421195725876,False,-0.0005324926924902329,2,15.25,750.0,654,0,0.0,10152.77814643955,False,-0.9123903964690879,0,0.2,105669,8,135,1.0,5104.855205314339,False,0.16491133144591744,0,0.31700000000000006,102720,157,117,1.0,6484.90840429387,False,0.140595410190923,0.375,404120,0.0,0.0,11,0,0,5,5,5.0,4,9,21,104.0,53.0,9,12,21,230,1.5405681440024637,154.93092088558478
78,21,0,0,0,10.0,20,10.0,2.159821927965927,9,1.0,15.870145999705896,1,30.0,13.736028031976753,2,14.0,37.000000000000014,0,,0,5.51,15793,791,0,0.0,7910.0,False,-0.4358036683618079,9,5.879000000000001,14557,789,0,0.0,7890.0,False,-0.4714016341923319,0,0.2,55729,3,461,1.0,7322.616771648315,False,0.09469169236400124,0,5.573,42209,668,0,0.0,1442.7610478812394,False,-0.2087003387104746,0,0.2,66345,0,18,0.0,247.24850457558156,False,-0.0005319341349725222,2,15.268000000000002,682.0,655,0,0.0,10394.945629807362,False,-0.9115921927266979,0,0.2,105655,0,144,0.9,5328.000000000002,False,0.16596161505258286,0,0.31700000000000006,102706,148,127,1.0,6731.9321487325615,False,0.1417742120576343,0.3625,403676,0.0,0.0,12,0,0,7,4,4.0,5,12,18,167.0,27.0,12,9,18,230,1.3066952080116607,156.23761609359644
79,18,0,0,0,10.0,20,10.0,2.1455765399369677,1,1.0,16.235713913952623,1,30.0,13.738266568147507,1,14.0,37.000000000000014,0,,1,5.520000000000001,15656,803,0,0.0,8030.0,False,-0.4380035426547054,0,5.870000000000001,14477,797,0,0.0,7970.0,False,-0.4725444260327981,0,0.2,55758,0,464,0.4,7533.371256074017,False,0.09716855525108312,0,5.573,42209,668,0,0.0,1433.2451286778944,False,-0.20878803818518887,0,0.2,66345,0,18,0.0,247.28879822665513,False,-0.0005316311934120146,1,15.276000000000002,634.0,656,0,0.0,10650.62832755292,False,-0.9103916431526455,0,0.2,105655,0,144,0.0,5328.000000000002,False,0.16596161505258286,0,0.31700000000000006,102692,139,137,1.0,6978.619052972505,False,0.14295120102567518,0.175,403426,0.0,0.0,9,0,0,5,2,2.0,4,9,17,117.0,35.0,9,9,17,230,1.1754516500514,157.41306774364784
