index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,40,0,0,0,10.000000000000002,20,10.0,7.71806333242593,6,9.333333333333334,35.64811467922046,3,36.0,29.033292154566368,14,53.0,52.999999999999986,14,53.0,5,2.3650000000000007,45762,522,0,0.0,5220.000000000001,False,-0.11304252159084659,1,2.1810000000000005,44057,538,0,0.0,5380.000000000001,False,-0.14283880668170232,0,0.2,66602,0,321,0.6,11443.044812029768,False,0.09750709287102628,0,0.2,65747,0,30,0.0,1069.4434403766138,False,0.005822964584483644,5,2.5810000000000004,93016,0,1,0.1,29.033292154566368,False,-0.037449388038517446,8,2.674000000000001,92383,0,2,0.2,58.066584309132736,False,-0.043848595011334056,0,2.6750000000000007,122087,0,36,0.7,1907.9999999999995,False,-0.03423781229641374,14,4.723000000000001,104290,452,0,0.0,13123.048053863999,False,-0.1299143346158881,0.2,633944,0.0,0.0,12,0,0,7,13,12.666666666666668,26,33,40,232.0,90.0,14,26,40,308,1.5548059968277812,110.31247453857213
53,40,0,0,0,10.000000000000002,20,10.0,7.61983495776382,17,7.176470588235294,35.697460255290856,3,36.0,30.434013375390016,9,53.0,52.99999999999999,12,53.0,10,2.4600000000000004,45442,538,0,0.0,5380.000000000001,False,-0.11744320369657296,7,2.2500000000000004,43852,542,0,0.0,5420.000000000001,False,-0.14623099913819976,0,0.2,66588,7,328,1.0,11762.105808439748,False,0.09971551343318273,0,0.2,65747,0,30,0.0,1070.9238076587258,False,0.005834196847087323,5,2.626000000000001,93079,0,1,0.1,30.434013375390016,False,-0.03679030515584376,1,2.676000000000001,92428,0,2,0.2,60.86802675078003,False,-0.043368504776250524,0,2.675000000000001,121928,0,39,0.3,2066.9999999999995,False,-0.034861816440743154,12,4.829000000000001,103696,458,0,0.0,13938.778125928628,False,-0.13137532818721448,0.2,632760,0.0,0.0,13,0,0,8,14,13.0,24,32,34,230.0,92.0,13,27,34,308,1.4776876159012318,111.79016215447336
54,34,0,0,0,10.000000000000002,20,10.0,7.864359868267276,12,9.583333333333334,35.72592947929442,2,36.0,30.75502461062687,2,53.0,52.99999999999999,10,53.0,10,2.5500000000000007,45192,547,0,0.0,5470.000000000001,False,-0.12120211966188092,2,2.263000000000001,43704,553,0,0.0,5530.000000000001,False,-0.14793626345416874,0,0.2,66545,9,336,1.0,12074.691543857332,False,0.10143472900435016,0,0.2,65747,0,30,0.0,1071.7778843788326,False,0.005840677140268488,1,2.6310000000000002,93071,0,2,0.2,61.51004922125374,False,-0.03671231221303026,0,2.6750000000000007,92428,0,2,0.0,61.51004922125374,False,-0.04336518339771727,0,2.675000000000001,121822,0,41,0.2,2172.9999999999995,False,-0.03527781920362943,10,4.917000000000002,103504,458,0,0.0,14085.801271667106,False,-0.13230535673544935,0.175,632013,0.0,0.0,11,0,0,4,8,7.5,23,27,40,119.0,99.0,7,27,40,272,1.3241246100515127,113.11428676452488
55,40,0,0,0,10.000000000000002,20,10.0,7.49016767044358,5,1.0,35.76308582457732,3,36.0,32.58214700988378,22,43.09090909090909,52.99999999999999,10,53.0,0,2.5400000000000005,45102,556,0,0.0,5560.000000000001,False,-0.12202724755670462,5,2.3110000000000004,43479,564,0,0.0,5640.000000000001,False,-0.15105341327905825,0,0.2,66648,4,343,1.0,12296.699108511793,False,0.10468222941903997,0,0.2,65747,0,30,0.0,1072.8925747373196,False,0.005849134835179476,9,2.7200000000000006,93040,0,2,0.2,65.16429401976757,False,-0.037014152643456914,9,2.7650000000000006,92447,0,1,0.1,32.58214700988378,False,-0.04331825066213205,0,2.6750000000000007,121296,4,51,1.0,2833.3285880395347,False,-0.036814954953809854,10,5.007000000000001,102884,466,0,0.0,15183.280506605843,False,-0.13286468722633754,0.2875,630643,0.0,0.0,14,0,0,10,14,13.5,23,33,39,237.0,101.0,14,26,39,414,1.4866268802434206,114.6009136447683
56,39,0,0,0,10.000000000000002,20,10.0,7.1902181867329835,4,1.0,35.794101505910135,3,36.0,34.20909327633559,12,52.333333333333336,52.99999999999999,8,53.0,0,2.5400000000000005,45012,565,0,0.0,5650.000000000001,False,-0.12285237545152831,4,2.3460000000000005,43277,575,0,0.0,5750.000000000001,False,-0.15374883106881568,0,0.2,66752,0,348,0.8,12456.347324056727,False,0.10747175425700875,0,0.2,65747,0,30,0.0,1073.823045177304,False,0.005856194764464005,6,2.7710000000000004,93156,0,1,0.1,34.20909327633559,False,-0.03597408642898953,3,2.786000000000001,92457,0,2,0.2,68.41818655267117,False,-0.04302939375813411,0,2.6750000000000007,120982,0,61,1.0,3232.9999999999995,False,-0.03771104291107745,8,5.077000000000001,102434,472,0,0.0,16146.692026430397,False,-0.13261582526930138,0.2625,629817,0.0,0.0,12,0,0,11,8,7.0,20,31,38,187.0,96.0,11,28,38,308,1.411361244507134,116.01227488927543
57,38,0,0,0,10.000000000000002,20,10.0,6.878307696544628,14,5.142857142857143,35.80362325163289,1,36.0,33.651406188095066,14,28.428571428571427,52.999999999999986,4,53.0,5,2.5900000000000007,44847,575,0,0.0,5750.000000000001,False,-0.12496103562718888,9,2.432000000000001,42958,585,0,0.0,5850.000000000001,False,-0.15868126226231732,0,0.2,66716,4,357,1.0,12809.406731619121,False,0.10960428792694105,0,0.2,65747,0,30,0.0,1074.1086975489868,False,0.005858362147174226,3,2.795000000000001,93202,0,1,0.1,33.651406188095066,False,-0.035501027386507567,8,2.863000000000001,92311,0,0,0.0,0.0,False,-0.04489394723228143,0,2.6750000000000007,120982,0,61,0.0,3232.999999999999,False,-0.03771104291107745,4,5.109000000000001,101987,486,0,0.0,16354.583407414202,False,-0.13530849584619592,0.1375,628750,0.0,0.0,10,0,0,7,7,6.55,26,33,36,196.0,70.0,12,26,36,236,1.349158844910562,117.361433734186
58,36,0,0,0,10.000000000000002,20,10.0,7.408731502270035,15,10.333333333333334,35.82192351997613,2,36.0,34.95702767315143,12,49.166666666666664,52.99999999999998,13,53.0,15,2.7350000000000008,44467,585,0,0.0,5850.000000000001,False,-0.13101197352256266,0,2.423000000000001,42858,595,0,0.0,5950.000000000001,False,-0.15959807103434365,0,0.2,66633,9,365,1.0,13141.680668311717,False,0.11086588870915443,0,0.2,65747,0,30,0.0,1074.6577055992839,False,0.005862527736800029,5,2.8420000000000005,93224,0,1,0.1,34.95702767315143,False,-0.03526664755471733,6,2.915000000000001,92320,0,1,0.1,34.95702767315143,False,-0.044619984336921166,0,2.6750000000000007,120618,0,68,0.7,3603.9999999999986,False,-0.039112108820043484,13,5.235000000000001,101451,491,0,0.0,17163.900587517353,False,-0.13633940885411897,0.2375,627318,0.0,0.0,12,0,0,10,13,12.75,18,28,42,192.0,78.0,11,25,42,272,1.5094416504725814,118.87087538465858
59,42,0,0,0,10.000000000000002,20,10.0,7.020672014462251,6,1.3333333333333333,35.838632186744334,2,36.0,36.731650233350486,14,53.0,52.999999999999986,11,53.0,0,2.7200000000000006,44377,594,0,0.0,5940.000000000001,False,-0.13183710141738636,6,2.4830000000000005,42604,606,0,0.0,6060.000000000001,False,-0.16324696994700846,0,0.2,66697,5,373,1.0,13402.913165727949,False,0.11381918393371536,0,0.2,65747,0,30,0.0,1075.15896560233,False,0.00586633103889604,5,2.8870000000000005,93323,0,0,0.0,0.0,False,-0.034423176409725816,7,2.979000000000001,92358,0,2,0.2,73.46330046670097,False,-0.04402760837834086,0,2.6750000000000007,120247,0,75,0.7,3974.999999999999,False,-0.040568118490145445,11,5.332000000000001,100859,498,0,0.0,18292.36181620854,False,-0.13655737378158855,0.2375,626212,0.0,0.0,12,0,0,11,10,9.416666666666666,20,31,40,242.0,91.0,14,28,40,272,1.496839290484786,120.36771467514336
60,40,0,0,0,10.000000000000002,20,10.0,7.187037686411588,5,10.0,35.84662705806678,1,36.0,36.83694633866502,3,41.333333333333336,52.999999999999986,10,53.0,5,2.7700000000000005,44197,605,0,0.0,6050.000000000001,False,-0.1341291233474522,0,2.4770000000000008,42514,615,0,0.0,6150.000000000001,False,-0.16407209784183216,0,0.2,66683,0,382,1.0,13693.41153618151,False,0.1158108860373723,0,0.2,65747,0,30,0.0,1075.3988117420033,False,0.005868150867568014,3,2.912000000000001,93318,0,0,0.0,0.0,False,-0.03447490946714951,0,2.9720000000000004,92322,0,3,0.1,110.51083901599506,False,-0.04420842814787376,0,2.6750000000000007,120123,0,78,0.3,4133.999999999999,False,-0.04091740382879524,10,5.421000000000001,100667,498,0,0.0,18344.79927665518,False,-0.1378586089940771,0.175,625571,0.0,0.0,11,0,0,13,7,7.0,19,32,37,228.0,82.0,14,26,37,236,1.4855189444497228,121.85323361959308
61,37,0,0,0,10.000000000000002,20,10.0,7.187037686411588,0,,35.85462960142969,1,36.0,36.870374388703716,15,37.13333333333333,52.999999999999986,11,53.0,0,2.7650000000000006,44087,616,0,0.0,6160.000000000001,False,-0.13513761299668114,0,2.4770000000000008,42424,624,0,0.0,6240.000000000001,False,-0.16489722573665586,0,0.2,66719,0,381,0.0,13660.613878144713,False,0.11610833316750666,0,0.2,65747,0,30,0.0,1075.6388880428908,False,0.0058699724425846445,7,2.9790000000000005,93121,0,1,0.1,36.870374388703716,False,-0.03632245021009466,5,3.0220000000000007,92522,0,0,0.0,0.0,False,-0.04271081220900155,0,2.675000000000001,119911,0,82,0.4,4345.999999999999,False,-0.041749409354567786,11,5.521,100083,509,0,0.0,18767.02056385019,False,-0.140785458098121,0.0625,624614,0.0,0.0,13,0,0,10,10,9.5,20,30,40,189.0,85.0,11,26,40,342,1.4073042860254645,123.26053790561855
62,40,0,0,0,10.000000000000002,20,10.0,7.438871924949186,13,9.0,35.86259555136004,1,36.0,38.30970908736241,12,52.666666666666664,52.999999999999986,11,53.0,10,2.8650000000000007,43857,623,0,0.0,6230.000000000001,False,-0.13871316720758384,3,2.507000000000001,42234,637,0,0.0,6370.000000000001,False,-0.16718924766672166,0,0.2,66638,3,390,1.0,14008.728880805262,False,0.11752047771408278,0,0.2,65747,0,30,0.0,1075.877866540801,False,0.005871785688039111,3,3.0020000000000007,93203,0,0,0.0,0.0,False,-0.035664769787894464,8,3.0970000000000013,92546,0,1,0.1,38.30970908736241,False,-0.04226430569535766,0,2.675000000000001,119699,0,86,0.4,4557.999999999999,False,-0.04258141488034034,11,5.620000000000001,99429,517,0,0.0,19806.119598166366,False,-0.141840774557246,0.1875,623353,0.0,0.0,11,0,0,10,12,11.75,20,30,45,190.0,135.0,11,29,45,236,1.4812269387766719,124.74176484439522
63,45,0,0,0,10.0,20,10.0,7.414279380804606,5,7.0,35.87751130143207,2,36.0,39.07314700944914,7,52.0,52.99999999999999,11,53.0,0,2.855000000000001,43747,634,0,0.0,6340.0,False,-0.13972165685681281,5,2.5540000000000003,42059,646,0,0.0,6460.0,False,-0.16957295047399012,0,0.2,66675,0,396,0.8,14207.4944753671,False,0.11959008221317112,0,0.2,65747,0,30,0.0,1076.3253390429622,False,0.00587518087834957,3,3.0290000000000004,93161,0,2,0.2,78.14629401889827,False,-0.03569505279866066,3,3.1190000000000007,92628,0,0,0.0,0.0,False,-0.041614071391619246,0,2.6750000000000007,119699,0,86,0.0,4557.999999999999,False,-0.04258141488034034,11,5.719000000000002,98830,524,0,0.0,20474.329032951347,False,-0.1439199664334774,0.125,622546,0.0,0.0,10,0,0,9,8,7.75,28,37,41,310.0,91.0,18,27,41,272,1.5064384061843157,126.24820325057954
64,41,0,0,0,10.0,20,10.0,7.512932365835126,6,8.833333333333334,35.89069512348224,2,36.0,39.82737522864531,7,52.0,52.99999999999999,11,53.0,5,2.9050000000000007,43547,647,0,0.0,6470.0,False,-0.1421970405412839,1,2.5590000000000006,41968,653,0,0.0,6530.0,False,-0.17059977629865963,0,0.2,66694,0,400,0.6,14356.278049392895,False,0.12100729953407453,0,0.2,65747,0,30,0.0,1076.7208537044671,False,0.005878181839391669,2,3.046000000000001,93249,0,1,0.1,39.82737522864531,False,-0.034982786470622695,3,3.1460000000000004,92622,0,1,0.1,39.82737522864531,False,-0.04147011187155389,0,2.6750000000000007,119699,0,86,0.0,4557.999999999999,False,-0.04258141488034034,11,5.8180000000000005,98237,531,0,0.0,21148.336246410658,False,-0.14592930995969228,0.1,621763,0.0,0.0,11,0,0,13,8,7.5,20,33,41,230.0,105.0,14,27,41,272,1.5369182089343667,127.7851214595139
65,41,0,0,0,10.0,20,10.0,7.776340187904884,11,9.636363636363637,35.89686235185904,1,36.0,40.68427911464667,8,52.25,52.99999999999999,7,53.0,10,3.000000000000001,43277,658,0,0.0,6580.0,False,-0.14613931826099713,1,2.568000000000001,41855,662,0,0.0,6620.0,False,-0.17184663622861543,0,0.2,66624,1,409,1.0,14689.593042098253,False,0.1224740738876616,0,0.2,65747,0,30,0.0,1076.9058705557713,False,0.005879585651732857,7,3.1140000000000003,93310,0,1,0.1,40.68427911464667,False,-0.03434721014425945,0,3.1430000000000002,92622,0,1,0.0,40.68427911464667,False,-0.04146567884575971,0,2.6750000000000007,119437,0,91,0.5,4822.999999999999,False,-0.043597874461354914,7,5.877000000000002,97969,534,0,0.0,21725.405047221324,False,-0.14576813321812943,0.2,620841,0.0,0.0,12,0,0,9,9,8.5,23,32,39,214.0,110.0,13,28,39,236,1.4735892470926046,129.2587107066065
66,39,0,0,0,10.0,20,10.0,7.341176458148396,8,3.0,35.913189220359556,3,36.0,41.35373821099126,6,53.0,53.0,15,53.0,0,2.9900000000000007,43167,669,0,0.0,6690.0,False,-0.14714780791022608,8,2.6470000000000007,41582,671,0,0.0,6710.0,False,-0.1760272842290555,0,0.2,66708,0,415,0.9,14903.973526449216,False,0.12537537957486725,0,0.2,65747,0,30,0.0,1077.3956766107867,False,0.0058833020471849495,5,3.1570000000000005,93373,0,1,0.1,41.35373821099126,False,-0.03369191030413358,0,3.1430000000000007,92550,0,3,0.2,124.06121463297379,False,-0.04177930049336283,0,2.6750000000000007,119331,0,93,0.3,4929.0,False,-0.04401387722424119,14,6.010000000000002,97491,537,0,0.0,22206.957419302307,False,-0.14763012872812134,0.1875,619949,0.0,0.0,15,0,0,8,8,7.666666666666666,22,30,39,190.0,109.0,11,28,39,361,2.0457369443029165,131.30444765090942
67,39,0,0,0,10.000000000000002,20,10.0,7.4347108497362315,6,8.666666666666666,35.922300326318265,2,36.0,41.90838575007841,12,46.5,53.0,20,53.0,5,3.040000000000001,42987,680,0,0.0,6800.000000000001,False,-0.14943982984029192,1,2.649000000000001,41470,680,0,0.0,6800.000000000001,False,-0.1772558079835708,0,0.2,66728,0,419,0.6,15051.443836727352,False,0.12679780749588268,0,0.2,65747,0,30,0.0,1077.669009789548,False,0.005885375958219775,5,3.2020000000000013,93433,0,1,0.1,41.90838575007841,False,-0.033068244253750226,3,3.1730000000000005,92626,0,1,0.1,41.90838575007841,False,-0.0414179597219344,0,2.6750000000000007,119511,0,91,0.8,4823.0,False,-0.04301704041506087,10,6.096000000000002,97080,541,0,0.0,22672.43669079242,False,-0.149029313710068,0.2,619582,0.0,0.0,16,0,0,11,11,10.0,17,28,43,150.0,135.0,9,30,43,802,1.4132477277889848,132.7176953786984
68,43,0,0,0,10.0,20,10.0,7.452721226578577,8,7.625,35.92658119817878,1,36.0,40.77928216709275,22,35.63636363636363,53.00000000000001,20,53.0,5,3.085000000000001,42832,689,0,0.0,6890.0,False,-0.15145680913874984,3,2.678000000000001,41294,691,0,0.0,6910.0,False,-0.1794744852118745,0,0.2,66703,0,426,0.8,15304.72359042416,False,0.12834018931093635,0,0.2,65747,0,30,0.0,1077.7974359453633,False,0.005886350389582124,6,3.2570000000000006,93528,0,0,0.0,0.0,False,-0.03230212105535437,14,3.310000000000001,92364,0,1,0.1,40.77928216709275,False,-0.044134613128985575,0,2.6750000000000007,119672,0,88,0.5,4664.000000000001,False,-0.04237733805326405,12,6.206000000000001,96283,558,0,0.0,22754.839449237756,False,-0.15496165926533229,0.175,618423,0.0,0.0,14,0,0,11,13,12.416666666666666,23,34,46,278.0,127.0,16,27,46,660,1.5516436407342553,134.26933901943266
69,46,0,0,0,10.0,20,10.0,7.609821389921916,5,10.0,35.93458962413118,2,36.0,41.510521226791425,7,53.0,53.00000000000001,7,53.0,5,3.130000000000001,42642,701,0,0.0,7010.0,False,-0.1538405119460183,0,2.6750000000000007,41214,699,0,0.0,6990.0,False,-0.18020793222949558,0,0.2,66725,0,429,0.5,15415.938948752275,False,0.12951788331020875,0,0.2,65747,0,30,0.0,1078.0376887239354,False,0.005888173303620291,4,3.291000000000001,93536,0,1,0.1,41.510521226791425,False,-0.032004601545645134,2,3.3160000000000003,92403,0,1,0.1,41.510521226791425,False,-0.04372731235785414,0,2.675000000000001,119301,0,95,0.7,5035.000000000001,False,-0.043833347723366015,7,6.264000000000002,96169,558,0,0.0,23162.870844549616,False,-0.15425511626669067,0.175,617737,0.0,0.0,11,0,0,12,7,6.666666666666666,25,37,44,320.0,137.0,18,28,44,272,1.6097915507853031,135.87913057021797
70,44,0,0,0,10.0,20,10.0,6.945042009588841,9,1.5555555555555556,35.94735147266246,4,36.0,41.148813560304504,14,38.42857142857143,53.0,20,53.0,0,3.125000000000001,42552,710,0,0.0,7100.0,False,-0.154665639840842,9,2.7650000000000006,40882,710,0,0.0,7100.0,False,-0.18528705282652144,0,0.2,66855,0,434,0.9,15601.150539135508,False,0.1328959189894648,0,0.2,65747,0,30,0.0,1078.4205441798738,False,0.005891078213146711,5,3.3370000000000006,93368,0,2,0.2,82.29762712060901,False,-0.0335318281059462,7,3.384000000000001,92441,0,2,0.2,82.29762712060901,False,-0.043123136952299024,0,2.675000000000001,119346,0,98,1.0,5194.0,False,-0.042856133686019954,13,6.387000000000002,95639,562,0,0.0,23125.63322089113,False,-0.15856128497409355,0.2875,616830,0.0,0.0,16,0,0,10,12,11.583333333333332,23,33,44,242.0,171.0,14,30,44,715,1.604630446061492,137.48376101627946
71,44,0,0,0,10.0,20,10.0,7.174829777056716,6,10.0,35.95005810613045,1,36.0,42.20799003306268,11,52.54545454545455,53.0,11,53.0,5,3.1750000000000007,42347,724,0,0.0,7240.0,False,-0.1571410235253131,1,2.766000000000001,40803,716,0,0.0,7160.0,False,-0.18618552542310726,0,0.2,66831,0,439,0.6,15782.075508591268,False,0.13390448502679334,0,0.2,65747,0,30,0.0,1078.5017431839135,False,0.0058916943092651355,2,3.352000000000001,93456,0,1,0.1,42.20799003306268,False,-0.03282872224504368,5,3.4270000000000005,92588,0,0,0.0,0.0,False,-0.042027935851008794,0,2.6750000000000007,118979,0,105,0.7,5565.0,False,-0.0442807469211871,11,6.484000000000001,95208,566,0,0.0,23889.722358713476,False,-0.15894554147581502,0.175,615959,0.0,0.0,9,0,0,4,10,8.833333333333334,31,35,38,256.0,139.0,15,29,38,236,1.5158662339672446,138.9996272502467
72,38,0,0,0,10.0,20,10.0,7.0923235207011714,10,6.5,35.959346813726015,4,36.0,43.1341592929446,10,53.0,52.99999999999999,17,53.0,5,3.2200000000000006,42162,736,0,0.0,7360.0,False,-0.15943304545537892,5,2.815000000000001,40613,724,0,0.0,7240.0,False,-0.18893595173918623,0,0.2,66910,0,445,1.0,16001.909332108076,False,0.13677129299909005,0,0.2,65747,0,30,0.0,1078.7804044117804,False,0.005893808646785792,5,3.400000000000001,93478,0,2,0.2,86.2683185858892,False,-0.03237315924166644,4,3.4620000000000006,92560,0,2,0.2,86.2683185858892,False,-0.04187134858465661,0,2.6750000000000007,118926,0,106,0.6,5617.999999999999,False,-0.044488748302630235,12,6.593000000000001,94732,570,0,0.0,24586.470796978425,False,-0.15994729010706804,0.25,615128,0.0,0.0,15,0,0,12,11,10.5,22,34,39,245.0,127.0,14,24,39,609,1.5944624776020646,140.59408972784877
73,39,0,0,0,10.0,20,10.0,7.223401923913584,15,7.866666666666666,35.96630921307468,4,36.0,44.07870754989532,12,52.333333333333336,52.999999999999986,20,53.0,10,3.315000000000001,41892,747,0,0.0,7470.0,False,-0.16337532317509215,5,2.8600000000000008,40410,733,0,0.0,7330.0,False,-0.19183306745878945,0,0.2,66936,5,451,1.0,16256.922464716248,False,0.13910075013442175,0,0.2,65747,0,30,0.0,1078.9892763922403,False,0.005895393459530182,6,3.455000000000001,93558,0,2,0.2,88.15741509979064,False,-0.03153565744904402,2,3.478000000000001,92616,0,2,0.2,88.15741509979064,False,-0.04128216546766792,0,2.6750000000000007,118930,0,106,0.8,5617.999999999998,False,-0.04445735186769542,12,6.701000000000001,94255,574,0,0.0,25301.178133639914,False,-0.16088640717392874,0.275,614344,0.0,0.0,18,0,0,9,13,12.0,20,29,41,215.0,120.0,12,27,41,768,1.492319825105369,142.08640955295414
74,41,0,0,0,10.0,20,10.0,7.588478461016144,10,10.5,35.967839203238285,1,36.0,45.000804274649965,13,52.46153846153846,52.99999999999999,20,53.0,10,3.4050000000000007,41622,758,0,0.0,7580.0,False,-0.16731760089480535,0,2.855000000000001,40320,742,0,0.0,7420.0,False,-0.19265819535361314,0,0.2,66867,5,460,1.0,16583.148425794694,False,0.14052891154355748,0,0.2,65747,0,30,0.0,1079.0351760971485,False,0.005895741722792448,3,3.4790000000000005,93658,0,1,0.1,45.000804274649965,False,-0.03072425864317298,6,3.536000000000001,92764,0,0,0.0,0.0,False,-0.04020693222969478,0,2.6750000000000007,119144,0,102,0.6,5405.999999999999,False,-0.04360964812445547,10,6.7890000000000015,93687,581,0,0.0,26145.46728357163,False,-0.16203124226442223,0.2125,613809,0.0,0.0,19,0,0,11,11,11.0,23,34,44,278.0,101.0,16,25,44,978,1.5711128674447536,143.6575224203989
75,44,0,0,0,10.0,20,10.0,7.371979246934075,4,3.0,35.96938404088201,1,36.0,45.69088160449936,11,52.36363636363637,52.99999999999999,20,53.0,0,3.395000000000001,41542,766,0,0.0,7660.0,False,-0.16805104791242642,4,2.895000000000001,40116,754,0,0.0,7540.0,False,-0.19529860461704898,0,0.2,66891,0,468,0.9,16833.67173113278,False,0.14279395225297264,0,0.2,65747,0,30,0.0,1079.0815212264604,False,0.005896093365705116,7,3.5460000000000007,93720,0,1,0.1,45.69088160449936,False,-0.030079198750106034,3,3.560000000000001,92794,0,0,0.0,0.0,False,-0.039896533885152616,0,2.6750000000000007,119780,0,90,0.0,4769.999999999999,False,-0.041113631547137826,8,6.859000000000001,92971,592,0,0.0,27049.001909863622,False,-0.16410523335453792,0.125,613561,0.0,0.0,18,0,0,9,9,8.75,24,33,44,285.0,107.0,16,28,44,872,1.599708373658359,145.25723079405725
76,44,0,0,0,10.0,20,10.0,7.371979246934075,0,,35.9736095713174,3,36.0,46.288407360949755,10,52.6,53.0,20,53.0,0,3.395000000000001,41482,772,0,0.0,7720.0,False,-0.16860113317564224,0,2.891000000000001,39976,768,0,0.0,7680.0,False,-0.19658213689788584,0,0.2,66999,0,465,0.0,16727.72845066259,False,0.14362900581704,0,0.2,65747,0,30,0.0,1079.2082871395219,False,0.005897055200002356,3,3.5690000000000004,93770,0,1,0.1,46.288407360949755,False,-0.029558776992442005,6,3.6170000000000013,92762,0,2,0.2,92.57681472189951,False,-0.03974869728545322,0,2.6750000000000007,120153,0,83,0.3,4399.0,False,-0.03964192365956846,10,6.951000000000001,92405,599,0,0.0,27726.756009208904,False,-0.1658879460875768,0.07500000000000001,613294,0.0,0.0,15,0,0,6,9,8.75,27,33,36,262.0,113.0,15,29,36,838,1.5178206153213978,146.77505140937865
77,36,0,0,0,10.0,20,10.0,7.703122322560285,11,10.0,35.9748929794269,1,36.0,46.568586211844355,5,52.4,53.0,12,53.0,10,3.495000000000001,41262,778,0,0.0,7780.0,False,-0.17208500650934228,1,2.901000000000001,39817,782,0,0.0,7820.0,False,-0.1982140565120927,0,0.2,66925,1,474,1.0,17059.80239457091,False,0.1450256638636294,0,0.2,65747,0,30,0.0,1079.246789382807,False,0.005897347335145223,0,3.566000000000001,93734,0,2,0.1,93.13717242368871,False,-0.02968889202057071,3,3.641000000000001,92898,0,0,0.0,0.0,False,-0.03882048629073978,0,2.675000000000001,119997,0,86,0.4,4558.0,False,-0.04024238047769676,11,7.051000000000002,92143,600,0,0.0,27941.15172710661,False,-0.16710300492489738,0.1875,612523,0.0,0.0,13,0,0,4,8,8.0,24,28,36,168.0,88.0,10,26,36,395,1.409986911341548,148.1850383207202
78,36,0,0,0,10.0,20,10.0,7.90037839292547,5,11.0,35.97734166902721,2,36.0,44.47370727938935,14,29.785714285714285,53.00000000000001,20,53.0,5,3.535000000000001,41137,784,0,0.0,7840.0,False,-0.17382694317619232,0,2.900000000000001,39677,796,0,0.0,7960.0,False,-0.19949758879292956,0,0.2,66942,0,478,0.6,17197.169317795007,False,0.1463259075980684,0,0.2,65747,0,30,0.0,1079.3202500708164,False,0.005897904716917269,7,3.6360000000000006,93557,0,1,0.1,44.47370727938935,False,-0.031771993237044,5,3.688000000000001,92903,0,1,0.1,44.47370727938935,False,-0.038538677148063145,0,2.675000000000001,120316,0,80,0.3,4240.000000000001,False,-0.03898652308030423,11,7.150000000000003,91652,611,0,0.0,27173.435147706892,False,-0.17396986276733326,0.1375,611931,0.0,0.0,16,0,0,3,10,9.777777777777779,28,31,35,189.0,69.0,11,25,35,749,1.3226939300075173,149.5077322507277
