index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,25,0,0,0,10.000000000000002,8,10.0,22.216557468771388,10,23.0,10.736389449608373,28,10.642857142857142,42.90129958331059,8,11.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,2.1440000000000006,34068,32,13,1.0,608.8152470940281,False,0.2391811819001735,18,7.319000000000002,16289.0,340,0,0.0,7553.629539382272,False,-0.4967568337047341,10,6.627000000000002,17152.0,411,0,0.0,9131.00511966504,False,-0.4553331186559196,0,0.2,57500,240,325,1.0,16519.65583248195,False,0.1494664810823642,0,0.2,57429,247,317,1.0,16251.600161962726,False,0.1458826422587594,6,3.311000000000001,73187,0,0,0.0,0.0,False,-0.07419167130496382,9,4.538000000000001,61725,219,0,0.0,9395.384608745018,False,-0.15975949622561716,0.375,345304,0.0,0.0,8,0,0,14,15,14.25,25,39,27,252.0,153.0,14,11,27,480,1.5861990789999254,144.0597462382866
53,27,0,0,0,10.0,9,10.0,22.296353667257463,29,22.689655172413794,10.77315474528782,45,11.0,42.90129958331059,0,,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,16,2.3040000000000007,34298,31,10,1.0,532.9635366725746,False,0.24610576711862014,20,7.501000000000002,15699.0,350,0,0.0,7803.723783540112,False,-0.508417678836053,25,6.867000000000002,16199.0,430,0,0.0,9587.43207692071,False,-0.47351049485967056,0,0.2,57280,250,335,1.0,17065.224046731,False,0.15038913498515086,0,0.2,57154,262,327,1.0,16851.291507007973,False,0.14631693882962438,11,3.415000000000001,72997,0,0,0.0,0.0,False,-0.07659515255781005,9,4.619000000000001,61587,219,0,0.0,9395.384608745018,False,-0.1615051826092634,0.375,343168,0.0,0.0,6,0,0,16,21,20.666666666666664,19,35,18,225.0,156.0,14,13,18,320,1.717956287029665,145.77770252531627
54,18,0,0,0,10.0,9,10.0,22.29798474418013,26,22.307692307692307,10.764061369815117,10,10.5,39.66395974760414,10,16.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,16,2.448000000000001,34452,30,10,1.0,522.9798474418013,False,0.25147775339681677,5,7.531000000000001,15247.0,367,0,0.0,8183.360401114108,False,-0.5149930980724537,5,6.892000000000002,15936.0,439,0,0.0,9788.815302695077,False,-0.4775811288002524,0,0.2,57300,245,340,1.0,16122.941349790111,False,0.14250328925335273,0,0.2,57189,257,332,1.0,15934.79840824706,False,0.1389186876911593,12,3.5240000000000014,72781,0,0,0.0,0.0,False,-0.07932753124525628,8,4.690000000000001,61317,229,0,0.0,9083.046782201347,False,-0.16689617731239337,0.375,342176,0.0,0.0,8,0,0,14,15,14.88888888888889,18,32,20,198.0,95.0,11,7,20,448,1.4098824560060166,147.1875849813223
55,20,0,0,0,10.0,12,10.0,22.262485032406225,22,22.0,10.785485100095869,27,11.0,34.68535171343671,18,14.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,12,2.552000000000001,34589,32,10,1.0,542.6248503240622,False,0.2567709432966339,10,7.626000000000002,14875.0,378,0,0.0,8415.219342249553,False,-0.5214152516458561,17,7.057000000000002,15413.0,450,0,0.0,10018.118264582801,False,-0.4878223576783437,0,0.2,57276,247,341,1.0,14491.719754005597,False,0.1278270879931968,0,0.2,57168,262,333,1.0,14376.019216799541,False,0.12492806391301667,9,3.602000000000001,72645,0,0,0.0,0.0,False,-0.08104791782624096,11,4.792000000000002,60877,247,0,0.0,8567.281873218868,False,-0.17572432150218298,0.375,340797,0.0,0.0,9,0,0,15,18,17.09090909090909,19,34,22,198.0,132.0,11,9,22,372,1.5697130659827963,148.75729804730508
56,22,0,0,0,10.0,9,10.0,22.342781761764034,34,22.735294117647058,10.786725202836593,25,10.8,34.68535171343671,0,,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,24,2.7800000000000007,34696,31,10,1.0,533.4278176176404,False,0.26046268327957395,10,7.716000000000001,14354.0,395,0,0.0,8825.398795896794,False,-0.5293381637211046,15,7.190000000000001,14781.0,467,0,0.0,10434.079082743803,False,-0.49845661120628243,0,0.2,57006,262,351,1.0,15000.680454559473,False,0.12755580812948555,0,0.2,57168,252,343,1.0,14615.330388823611,False,0.1270196156970373,10,3.693000000000001,72487,0,0,0.0,0.0,False,-0.08304660223650255,10,4.881000000000001,60717,247,0,0.0,8567.281873218868,False,-0.17774830571510614,0.375,339163,0.0,0.0,5,0,0,11,17,16.75,21,32,25,216.0,150.0,12,10,25,274,1.5891881290008314,150.34648617630592
57,25,0,0,0,10.0,11,10.0,22.308534607019674,20,22.0,10.81423512218951,39,11.0,29.99342425967903,28,16.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,10,2.8560000000000008,34846,32,10,1.0,543.0853460701967,False,0.2660445119704051,11,7.816000000000002,13991.0,405,0,0.0,9034.956515842969,False,-0.5358142538078027,28,7.455000000000002,13950.0,477,0,0.0,10641.171007548384,False,-0.5167008877241694,0,0.2,57114,269,342,1.0,13166.780344679206,False,0.11341554951737672,0,0.2,57079,264,344,1.0,13172.696017587617,False,0.1128554599589891,13,3.813000000000001,72245,0,0,0.0,0.0,False,-0.0861078783585488,7,4.941000000000002,60175,275,0,0.0,8248.191671411734,False,-0.186622782020621,0.375,337354,0.0,0.0,9,0,0,16,17,17.0,20,36,29,252.0,183.0,14,11,29,778,1.5900385119603015,151.93652468826622
58,29,0,0,0,10.0,13,10.0,22.32266962303649,20,22.45,10.789111215690173,15,10.333333333333334,28.5948864943864,9,13.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,10,2.946000000000001,34976,35,10,1.0,573.226696230365,False,0.2712745456815626,15,7.955000000000002,13504.0,414,0,0.0,9241.585223937107,False,-0.5454369470075351,0,7.427000000000002,13708.0,488,0,0.0,10893.462776041806,False,-0.5196064658284828,0,0.2,57126,269,343,1.0,12710.316984595192,False,0.10963587009557231,0,0.2,57029,259,354,1.0,12916.969623876541,False,0.10974645268993119,11,3.910000000000001,72057,0,0,0.0,0.0,False,-0.08848605980873349,9,5.024000000000002,59922,284,0,0.0,8120.947764405738,False,-0.1906280184915895,0.375,336276,0.0,0.0,6,0,0,14,17,16.09090909090909,25,39,37,270.0,237.0,15,14,37,247,1.7229241559980437,153.65944884426426
59,37,0,0,0,10.0,10,10.0,22.290426317855353,20,22.0,10.679345956586184,55,10.163636363636364,25.647162739118784,28,15.285714285714286,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,10,3.036000000000001,35136,35,10,1.0,572.9042631785535,False,0.2770369937122099,33,8.270000000000001,12469.0,424,0,0.0,9451.140758770669,False,-0.5687665743890519,22,7.647000000000002,13052.0,498,0,0.0,11100.632306291966,False,-0.5334608343203174,0,0.2,57263,269,337,1.0,11515.837905404715,False,0.10159099010124903,0,0.2,56761,294,352,1.0,12167.528995406148,False,0.09851185124199116,12,4.019,71845,0,0,0.0,0.0,False,-0.09116783889085665,8,5.0950000000000015,59382,312,0,0.0,8001.91477460506,False,-0.19821184299824762,0.375,333862,0.0,0.0,11,0,0,21,20,20.0,23,44,42,378.0,273.0,21,16,42,748,1.9430299929808825,155.60247883724514
60,42,0,0,0,10.0,7,10.0,22.290426317855353,0,,10.667433253609836,35,10.571428571428571,24.947725161840292,8,15.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.026000000000001,35066,32,20,1.0,765.808526357107,False,0.27799063606527347,15,8.387,12194.0,424,0,0.0,9451.140758770669,False,-0.5756634720390907,20,7.825000000000002,12632.0,498,0,0.0,11100.632306291966,False,-0.5439942780040131,0,0.2,57048,279,347,1.0,11633.074508915724,False,0.0988574744263641,0,0.2,56726,299,354,1.0,12021.057250120804,False,0.09661991338880953,9,4.097000000000001,71711,0,0,0.0,0.0,False,-0.09286292566917978,11,5.197,59072,320,0,0.0,7983.272051788894,False,-0.20225122671286688,0.375,332403,0.0,0.0,5,0,0,17,19,19.0,26,43,49,363.0,288.0,21,21,49,190,2.044041762012057,157.6465205992572
61,49,0,0,0,10.0,8,10.0,22.301848417387234,23,22.391304347826086,10.656944510271654,35,10.571428571428571,22.00051698497031,37,13.27027027027027,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,3,3.056000000000001,35447,30,10,1.0,523.0184841738724,False,0.28734981765401013,10,8.472000000000001,11673.0,440,0,0.0,9812.813303650382,False,-0.5841946517235925,25,8.055000000000001,11893.0,505,0,0.0,11262.433450780552,False,-0.5604991667195778,0,0.2,57154,284,335,1.0,10396.745430882203,False,0.08990495753187615,0,0.2,56741,309,349,1.0,10971.17628142858,False,0.08770627245213669,12,4.208000000000002,71497,0,0,0.0,0.0,False,-0.09557000455396449,8,5.266000000000002,58481,357,0,0.0,7854.184563634401,False,-0.2105437903934474,0.375,330840,0.0,0.0,10,0,0,25,19,18.333333333333332,21,46,56,474.0,313.0,27,22,56,879,2.07570081501035,159.72222141426755
62,56,0,0,0,10.0,6,10.0,22.28919355018296,8,22.0,10.6524009175948,25,10.6,22.00051698497031,0,,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.053000000000001,35563,26,12,1.0,527.4703226021956,False,0.2916120542685521,15,8.612000000000002,11217.0,448,0,0.0,9985.558710481966,False,-0.5934647667534175,10,8.13,11738.0,505,0,0.0,11256.042742842395,False,-0.5644666473197102,0,0.2,56994,289,345,1.0,10668.722224999656,False,0.08948524030309615,0,0.2,56636,309,359,1.0,11189.777481141135,False,0.08778144593631367,12,4.316000000000002,71277,0,0,0.0,0.0,False,-0.0983529828467338,8,5.338000000000002,58373,357,0,0.0,7854.184563634401,False,-0.21190997973717052,0.375,329752,0.0,0.0,4,0,0,24,17,17.0,32,56,57,499.0,335.0,30,26,57,236,2.223544691049028,161.94576610531658
63,57,0,0,0,10.0,10,10.0,22.31475655106179,21,22.523809523809526,10.648996979987128,40,10.625,22.00051698497031,0,,41.000000000000014,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,9,3.1430000000000007,35774,26,10,1.0,483.14756551061794,False,0.29841999361004073,0,8.597000000000001,10964.0,459,0,0.0,10242.473256937363,False,-0.596588251988346,40,8.520000000000001,10283.0,515,0,0.0,11492.099623796823,False,-0.5979973964362247,0,0.2,56779,299,355,1.0,10994.233626680612,False,0.08857202211785391,0,0.2,56426,319,369,1.0,11515.220804069939,False,0.08695503158655049,7,4.374000000000001,71185,0,0,0.0,0.0,False,-0.0995167737691646,13,5.460000000000001,58137,357,0,0.0,7854.184563634401,False,-0.21489535645123214,0.375,327502,0.0,0.0,7,0,0,20,20,19.81818181818182,19,39,43,471.0,355.0,27,30,43,320,2.0892040749895386,164.03497018030612
64,43,0,0,0,10.0,0,,22.31475655106179,0,,10.635019416741255,30,10.5,22.00051698497031,0,,41.000000000000014,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.1340000000000003,35774,16,20,1.0,606.2951310212359,False,0.30063982859292737,15,8.747000000000002,10684.0,459,0,0.0,10242.473256937363,False,-0.6036105477774765,15,8.63,10008.0,515,0,0.0,11492.099623796823,False,-0.6048942940862636,0,0.2,56619,304,365,1.0,11263.234602203505,False,0.08812629658098818,0,0.2,56271,324,379,1.0,11783.942228327915,False,0.08659426164002092,10,4.467000000000001,71023,0,0,0.0,0.0,False,-0.10156605778474928,10,5.5470000000000015,57983,357,0,0.0,7854.184563634401,False,-0.21684344125617067,0.375,326316,0.0,0.0,0,0,0,13,17,17.0,16,29,34,342.0,248.0,19,24,34,0,1.6488665320212021,165.68383671232732
65,34,0,0,0,10.0,0,,22.306406385896615,70,22.285714285714285,10.638006767068655,30,10.666666666666666,22.435461301897988,6,32.0,41.000000000000014,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,50,3.634000000000001,35677,6,10,1.0,283.06406385896616,False,0.291316318117005,25,8.982000000000001,9724.0,476,0,0.0,10617.849439686788,False,-0.6229798430054575,5,8.665000000000001,8758.0,568,0,0.0,12670.038827189277,False,-0.6214726904523202,0,0.2,56651,309,369,1.0,11565.829311424572,False,0.09133029166236585,0,0.2,56111,329,389,1.0,12227.298672803903,False,0.08767238260416989,11,4.567000000000001,70655,0,6,0.6,246.00000000000009,False,-0.10466528361078783,9,5.627000000000002,57845,357,0,0.0,8009.459684777582,False,-0.21760702015902456,0.45,323375,0.0,0.0,4,0,0,8,23,23.0,18,26,30,252.0,204.0,14,20,30,652,1.3402735400013626,167.02411025232868
66,30,0,0,0,10.0,5,10.0,22.285559655046743,23,22.08695652173913,10.65604442026403,15,11.0,24.341166350123824,10,48.0,41.000000000000014,14,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,13,3.7140000000000004,35866,1,10,1.0,232.85559655046742,False,0.29722502697653874,10,9.057000000000002,9415.0,483,0,0.0,10763.925313387577,False,-0.6288976837284933,5,8.71,8339.0,584,0,0.0,13014.766838547299,False,-0.6276582293964926,0,0.2,56831,304,374,1.0,12343.033718706574,False,0.10126932579407588,0,0.2,56246,329,394,1.0,13096.258156215652,False,0.09762675589693628,0,4.556000000000001,70175,0,16,1.0,656.0000000000002,False,-0.10814400647674949,14,5.758000000000001,57566,357,0,0.0,8689.796386994205,False,-0.21683324655293856,0.5,322392,0.0,0.0,7,0,0,11,14,13.857142857142858,15,26,34,288.0,207.0,16,14,34,730,1.5477389550069347,168.57184920733562
67,34,0,0,0,10.0,12,10.0,22.30158530565465,5,23.0,10.646363864980126,35,10.571428571428571,25.242238228873692,5,47.0,41.000000000000014,8,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.701000000000001,35861,3,15,1.0,364.52377958481975,False,0.29941819488760585,15,9.197000000000001,9025.0,488,0,0.0,10883.17362915947,False,-0.6371833868888788,20,8.905000000000001,7919.0,584,0,0.0,13024.125818502316,False,-0.6380743132131729,0,0.2,56671,309,384,1.0,12982.745914166357,False,0.10406357316301942,0,0.2,56271,339,399,1.0,13680.770403548864,False,0.1031723190717271,0,4.556000000000001,70175,0,16,0.0,656.0000000000002,False,-0.10814400647674949,8,5.8240000000000025,57219,362,0,0.0,9137.690238852276,False,-0.21838985579838416,0.375,321095,0.0,0.0,10,0,0,7,12,12.0,10,17,42,291.0,246.0,17,17,42,470,1.6849714880227111,170.25682069535833
68,42,0,0,0,10.0,9,10.0,22.32698347971678,15,22.666666666666668,10.642504523879234,25,10.6,26.162933582989496,5,47.0,41.000000000000014,8,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.7010000000000005,36111,2,10,1.0,243.2698347971678,False,0.3062454004397789,5,9.232000000000001,8730.0,498,0,0.0,11118.837772898956,False,-0.6416266925877291,20,9.085,7389.0,589,0,0.0,13150.593269553183,False,-0.6497806376551403,0,0.2,56616,304,394,1.0,13543.517206957149,False,0.10800326178535856,0,0.2,56296,349,404,1.0,14284.059246361609,False,0.10888198750512686,0,4.556000000000001,70175,0,16,0.0,656.0000000000002,False,-0.10814400647674949,8,5.896000000000002,56870,367,0,0.0,9601.796624957145,False,-0.21986922136721937,0.375,320141,0.0,0.0,8,0,0,14,10,10.0,9,23,38,391.0,265.0,23,19,38,665,1.749531902023591,172.00635259738192
69,38,0,0,0,10.0,11,10.0,22.34696419197974,9,22.77777777777778,10.630095133248906,45,10.555555555555555,28.73872959795829,15,47.0,41.000000000000014,10,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.701000000000001,36206,3,11,1.0,275.8166061117771,False,0.3102569869152747,15,9.377,8250.0,507,0,0.0,11329.910845333729,False,-0.6510180968909572,30,9.365,6609.0,589,0,0.0,13162.361909076068,False,-0.6691951708038514,0,0.2,56766,324,394,1.0,14767.210284768213,False,0.1213201619043176,0,0.2,56376,354,409,1.0,15517.194082735052,False,0.1210578237928914,0,4.556000000000001,69470,5,26,1.0,1209.693647989792,False,-0.11356010190766964,10,5.988,56714,367,0,0.0,10547.113762450692,False,-0.21586352171702997,0.5,318345,0.0,0.0,11,0,0,11,14,14.0,10,21,48,363.0,261.0,21,17,48,1020,1.7938268749858253,173.80017947236774
70,48,0,0,0,10.0,12,10.0,22.46900092836296,42,23.0,10.648666416894686,15,11.0,30.270598263680697,10,47.0,41.000000000000014,6,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,31,4.011,36249,5,10,1.0,274.6900092836296,False,0.3117868990064826,5,9.412,7725.0,527,0,0.0,11841.16348924728,False,-0.657773888480334,10,9.435,5948.0,611,0,0.0,13728.559567229768,False,-0.6786727915227125,0,0.2,56891,324,399,1.0,15528.136626282476,False,0.13015554044191013,0,0.2,56556,349,414,1.0,16248.412260660054,False,0.1305949436335197,0,4.556000000000001,69470,0,31,0.5,1271.0000000000005,False,-0.1131723422557304,6,6.038000000000002,56172,377,0,0.0,11412.015545407623,False,-0.21724930713070112,0.4375,316965,0.0,0.0,10,0,0,15,9,8.90909090909091,9,24,43,402.0,282.0,24,24,43,820,2.8257092560525052,176.62588872842025
71,43,0,0,0,10.0,10,10.0,22.46900092836296,0,,10.656223893396012,35,10.714285714285714,31.01552967934565,5,47.0,41.000000000000014,10,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.980000000000001,36149,5,20,1.0,499.3800185672592,False,0.3122319564959128,25,9.657,7145.0,527,0,0.0,11841.16348924728,False,-0.6723200726149615,10,9.525,5788.0,611,0,0.0,13728.559567229768,False,-0.6826855319736442,0,0.2,56916,334,404,1.0,16089.452770849912,False,0.1354983723789081,0,0.2,56391,354,424,1.0,16922.887842304743,False,0.13360562011488353,0,4.556000000000001,69235,0,36,0.5,1476.0000000000005,False,-0.11484845418205739,10,6.1320000000000014,56022,377,0,0.0,11692.85468911331,False,-0.21737049860146918,0.4375,315600,0.0,0.0,7,0,0,9,11,11.0,8,17,51,291.0,273.0,17,26,51,335,1.7824307960108854,178.40831952443114
72,51,0,0,0,10.0,7,10.0,22.46900092836296,0,,10.65224004752371,40,10.625,31.01552967934565,0,,41.00000000000001,12,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.980000000000001,36079,2,30,1.0,694.0700278508888,False,0.31321778837426795,15,9.782000000000002,6875.0,527,0,0.0,11841.16348924728,False,-0.6790915721259088,25,9.765,5198.0,611,0,0.0,13728.559567229768,False,-0.697482512386455,0,0.2,56651,349,414,1.0,16558.061063834873,False,0.1349618160065276,0,0.2,56231,359,434,1.0,17284.894057897025,False,0.13397274954899596,0,4.556000000000001,69235,0,36,0.0,1476.0000000000002,False,-0.11484845418205739,12,6.242000000000002,55802,377,0,0.0,11692.85468911331,False,-0.2201534768942385,0.375,314025,0.0,0.0,2,0,0,9,16,16.0,11,20,47,360.0,316.0,20,31,47,70,1.8224139040103182,180.23073342844145
73,47,0,0,0,10.0,12,10.0,22.46900092836296,0,,10.647988112234476,25,10.6,31.863378786972003,5,49.0,41.00000000000001,8,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.980000000000001,35959,4,40,1.0,938.7600371345184,False,0.31330232960441484,5,9.817000000000002,6810.0,527,0,0.0,11841.16348924728,False,-0.6807217479340998,20,9.940000000000001,4778.0,611,0,0.0,13728.559567229768,False,-0.7080159560701507,0,0.2,56651,339,424,1.0,17119.740575723616,False,0.13987082955237473,0,0.2,56211,374,439,1.0,17970.370841456403,False,0.13961414149396426,0,4.556000000000001,68990,0,41,0.5,1681.0000000000002,False,-0.11665106512169206,8,6.310000000000001,55688,377,0,0.0,12012.493802688445,False,-0.2195738640218562,0.4375,313041,0.0,0.0,7,0,0,11,10,10.0,7,18,34,324.0,215.0,18,29,34,365,1.5613765380112454,181.7921099664527
74,34,0,0,0,10.0,13,10.0,22.401511108142426,34,22.0,10.644008194250732,25,10.6,32.716342145228985,5,49.0,41.00000000000001,13,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,3.9800000000000004,36577,7,16,1.0,428.4241777302788,False,0.32638301567759537,10,9.912,6276.0,544,0,0.0,12186.42204282948,False,-0.6897847911766173,15,10.070000000000002,4129.0,628,0,0.0,14068.148975913444,False,-0.7200342465338269,0,0.2,56546,339,434,1.0,17807.211268880375,False,0.14404386782569503,0,0.2,56296,379,444,1.0,18560.135018102697,False,0.1462543919497169,0,4.556000000000001,68745,0,46,0.5,1886.0000000000002,False,-0.11845367606132672,13,6.432000000000002,55442,377,0,0.0,12334.060988751327,False,-0.2206518431617712,0.4375,311965,0.0,0.0,11,0,0,6,13,13.0,7,13,27,234.0,181.0,13,21,27,1123,1.423036091029644,183.21514605748234
75,27,0,0,0,10.0,9,10.0,22.37017648507143,18,22.0,10.640294988743767,25,10.6,32.716342145228985,0,,41.00000000000001,12,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,2,4.000000000000001,36847,6,10,1.0,283.7017648507143,False,0.33350821553195464,20,10.102,5465.0,562,0,0.0,12572.039184610143,False,-0.7052888021391651,5,10.105,4059.0,628,0,0.0,14048.470832624858,False,-0.7220365807360262,0,0.2,56386,344,444,1.0,18186.317388609525,False,0.14456044843127408,0,0.2,56191,379,454,1.0,18885.891134667847,False,0.14726608693271906,0,4.556000000000001,68745,0,46,0.0,1886.0000000000002,False,-0.11845367606132672,12,6.539000000000002,55230,377,0,0.0,12334.060988751327,False,-0.22333362224389436,0.375,310877,0.0,0.0,5,0,0,6,13,12.11111111111111,7,13,24,204.0,177.0,13,14,24,90,1.4533386550028808,184.66848471248522
76,24,0,0,0,10.0,11,10.0,22.41785188170332,17,23.0,10.630215815351752,36,10.555555555555555,34.138902480839235,10,47.0,41.00000000000001,11,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,7,4.0680000000000005,37002,7,10,1.0,294.1785188170332,False,0.3392850695583141,21,10.292000000000002,5021.0,562,0,0.0,12598.832757517266,False,-0.7160881704722837,15,10.250000000000002,3388.0,645,0,0.0,14459.514463698642,False,-0.7337106003599096,0,0.2,56506,345,449,1.0,18995.79167019317,False,0.15373273147750502,0,0.2,56161,394,459,1.0,19858.0612699538,False,0.15523834772460443,0,4.556000000000001,68510,0,51,0.5,2091.0000000000005,False,-0.1201297879876537,11,6.6370000000000005,54807,382,0,0.0,13041.060747680587,False,-0.22421279191114338,0.4375,309349,0.0,0.0,8,0,0,8,15,14.411764705882353,6,14,25,252.0,150.0,14,10,25,580,1.4152430550311692,186.0837277675164
77,25,0,0,0,10.000000000000002,8,10.0,22.479639261142736,24,23.0,10.63211826665866,15,10.666666666666666,35.42030578186294,10,47.0,41.0,15,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,14,4.2010000000000005,37198,5,10,1.0,274.7963926114274,False,0.34600180965843663,10,10.371000000000002,4590.0,574,0,0.0,12903.31293589593,False,-0.7230793652860842,5,10.285000000000002,3042.0,657,0,0.0,14769.122994570778,False,-0.7385057182232241,0,0.2,56921,340,449,1.0,19518.637506720406,False,0.1655564465968677,0,0.2,56056,394,469,1.0,20801.178008757233,False,0.16164570267577863,0,4.556000000000001,68275,0,56,0.5,2296.0,False,-0.12180589991398066,15,6.776000000000002,54261,387,0,0.0,13707.658337580959,False,-0.22690344116795932,0.4375,308297,0.0,0.0,7,0,0,7,13,12.166666666666668,8,15,32,270.0,165.0,15,10,32,550,1.358800338988658,187.44252810650505
78,32,0,0,0,10.0,9,10.0,22.53040372998033,22,23.0,10.647680303311825,54,10.722222222222221,36.57446003224112,10,47.0,41.00000000000001,9,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,12,4.307000000000001,37387,4,10,1.0,265.30403729980327,False,0.35264445953745416,5,10.411,4267.0,585,0,0.0,13180.286182038491,False,-0.7277068921069584,49,10.770000000000001,1412.0,668,0,0.0,15050.309691626859,False,-0.7758594827122758,0,0.2,56972,369,449,1.0,20350.926586398324,False,0.17372202438775658,0,0.2,55896,399,479,1.0,21767.590796464916,False,0.1672952751880378,0,4.556000000000001,68275,0,56,0.0,2296.0000000000005,False,-0.12180589991398066,9,6.851000000000001,53665,397,0,0.0,14520.060632799725,False,-0.22930437792339395,0.375,305828,0.0,0.0,8,0,0,9,12,11.09090909090909,10,19,30,315.0,176.0,19,13,30,560,1.569204144005198,189.01173225051025
79,30,0,0,0,10.0,9,10.0,22.53040372998033,0,,10.650631425223413,31,10.67741935483871,38.059614890378555,15,47.0,41.00000000000001,11,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.295000000000001,37297,3,20,1.0,480.60807459960654,False,0.3532808435107001,16,10.566,3964.0,585,0,0.0,13180.286182038491,False,-0.7353060193359103,15,10.871,1142.0,668,0,0.0,15050.309691626859,False,-0.782630982223223,0,0.2,56931,385,454,1.0,21379.558258942878,False,0.18199547500343374,0,0.2,56311,394,479,1.0,22426.904314029354,False,0.1803117019527465,0,4.556000000000001,67805,0,66,1.0,2706.0000000000005,False,-0.12515812376663463,11,6.952000000000002,53244,402,0,0.0,15299.965185932178,False,-0.22969712856137622,0.5,304648,0.0,0.0,8,0,0,8,12,12.0,6,14,35,252.0,213.0,14,16,35,795,1.4253397569991648,190.4370720075094
