index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,21,0,0,0,10.000000000000002,12,10.0,28.61088066980706,0,,23.948410449994192,0,,44.05293123852227,0,,61.999999999999986,14,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.0450000000000004,40950,8,20,1.0,652.2176133961411,False,0.317294593945812,0,1.2080000000000002,46180,5,44,1.0,1196.7844631487797,False,-0.01703351128255708,0,5.915,20541,349,0,0.0,9985.197353762664,False,-0.46345586843847675,0,0.2,69301,325,264,1.0,19413.207243217992,False,0.07726378998935111,0,13.700000000000001,-59342.555555555555,272,0,0.0,6513.96764239842,True,-1.7647233025777715,0,0.24500000000000002,73891,648,237,1.0,43240.29944256243,False,-0.05022623136690589,14,4.687000000000001,59806,575,0,0.0,25330.435462150304,False,-0.27933794344707585,0.5,342400,0.0,0.1,5,0,0,13,7,7.0,16,29,15,147.0,123.0,10,11,15,120,1.4485497595742345,97.96073591336608
53,15,0,0,0,10.000000000000002,12,10.0,28.61088066980706,0,,23.692092538222916,5,15.0,44.05293123852227,0,,61.99999999999999,11,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.0450000000000004,40830,10,30,1.0,958.3264200942118,False,0.31834949926747635,0,1.2080000000000002,46255,0,44,0.5,1042.4520716818083,False,-0.0170790301153438,0,5.915000000000001,20541,349,0,0.0,9985.197353762664,False,-0.46345586843847675,0,0.2,69226,320,274,1.0,19651.972771586436,False,0.0778689462346194,0,13.700000000000001,-59342.555555555555,272,0,0.0,6444.249170396633,True,-1.7651986061051421,0,0.24500000000000002,74139,638,243,1.0,43171.7701301772,False,-0.04810082272539725,7,4.743000000000001,59677,575,0,0.0,25330.435462150304,False,-0.28062073416325095,0.4375,342399,0.0,0.1,6,0,0,8,3,3.0,16,24,17,60.0,75.0,5,10,17,443,1.1152428882196546,99.07597880158573
54,17,0,0,0,10.000000000000002,10,10.0,28.64820227978617,17,29.0,23.171923116902526,10,15.0,44.05293123852227,0,,61.99999999999998,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.0450000000000004,41223,10,23,1.0,758.9086524350819,False,0.3277096548866261,0,1.2080000000000002,46255,0,44,0.0,1019.5646171437112,False,-0.017319500124569637,10,6.0150000000000015,19788,366,0,0.0,10485.242034401737,False,-0.4740250684569781,0,0.2,69076,320,284,1.0,19926.04786914913,False,0.07769220401377899,0,13.700000000000001,-59342.555555555555,272,0,0.0,6302.763087797487,True,-1.7661631830989053,0,0.24500000000000002,74325,628,250,1.0,43165.24081779198,False,-0.04628368162033379,17,4.906000000000001,59100,575,0,0.0,25330.435462150304,False,-0.28635848798676283,0.375,341498,0.0,0.1,8,0,0,11,10,10.0,16,27,20,129.0,87.0,8,9,20,779,1.3795275362208486,100.45550633780658
55,20,0,0,0,10.0,8,10.0,28.111846441644346,5,11.0,22.662423216958345,10,15.0,45.48007120717186,10,76.0,61.99999999999999,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.0450000000000004,41198,8,28,1.0,867.1317003660417,False,0.32863872630953656,0,1.2080000000000002,46200,0,49,0.5,1110.458737630959,False,-0.01752023852538439,10,6.105000000000002,19528,366,0,0.0,10288.93579764183,False,-0.48155103282647427,0,0.2,69686,320,284,1.0,20168.315652263478,False,0.08766116941590289,0,13.700000000000001,-59342.555555555555,272,0,0.0,6164.17911501267,True,-1.7671079750487342,0,0.24500000000000002,74791,623,247,1.0,43648.08436206807,False,-0.039248998816311984,7,4.959000000000001,58548,580,0,0.0,26378.44130015968,False,-0.28663689415405585,0.4375,341682,0.0,0.1,13,0,0,11,5,5.0,19,30,23,156.0,105.0,10,10,23,1701,1.972813606262207,102.42831994406879
56,23,0,0,0,10.0,11,10.0,28.428344165909092,26,30.23076923076923,26.45347120374673,59,35.728813559322035,46.07386492398834,5,70.0,61.99999999999998,6,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.0450000000000004,41874,9,12,1.0,431.1401299909091,False,0.343255571104725,0,1.2080000000000002,46470,16,37,1.0,1433.6319411931745,False,-0.00845119732298245,37,6.465000000000002,18915,366,0,0.0,10404.773964722728,False,-0.4932150920935224,0,0.2,67928,369,289,1.0,23076.677837215175,False,0.08351861739828466,0,13.700000000000001,-59342.555555555555,272,0,0.0,7195.344167419111,True,-1.7600780391847124,0,0.24500000000000002,74441,618,257,1.0,44407.648523024785,False,-0.03895284241052894,6,5.012000000000001,58443,580,0,0.0,26722.841655913235,False,-0.2859686479191283,0.5,339802,0.0,0.1,9,0,0,10,6,6.0,22,32,27,191.0,105.0,13,10,27,2302,1.4675204325467348,103.89584037661552
57,27,0,0,0,10.0,13,10.0,28.428344165909092,0,,26.45347120374673,0,,49.90560817069959,32,72.15625,62.0,12,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.0450000000000004,41744,12,22,1.0,745.42357165,False,0.34412177780765296,0,1.2080000000000002,46470,6,47,1.0,1413.8832115715509,False,-0.008658689911833106,0,6.428000000000002,18915,366,0,0.0,10404.773964722728,False,-0.4932150920935224,0,0.2,70237,359,267,1.0,22821.593543721865,False,0.11326266033815913,0,13.700000000000001,-59342.555555555555,272,0,0.0,7195.344167419111,True,-1.7600780391847124,0,0.24500000000000002,73677,622,267,1.0,47595.28828217514,False,-0.030701018863113598,12,5.126000000000001,56583,598,0,0.0,29843.553686078354,False,-0.2889483418881966,0.5,339357,0.0,0.1,13,0,0,16,6,6.0,20,36,29,209.0,138.0,16,11,29,2439,1.5070867100730538,105.40292708668858
58,29,0,0,0,10.0,9,10.0,28.707076706985543,33,30.03030303030303,27.985521666834412,27,38.370370370370374,51.75449676905701,10,88.0,62.0,7,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,11,2.1550000000000002,42381,11,10,1.0,397.07076706985544,False,0.35889242942282923,0,1.2080000000000002,46888,13,36,1.0,1380.6707771968508,False,-0.00022409824542593462,6,6.488000000000001,18312,382,0,0.0,10966.103302068477,False,-0.4999884080137377,0,0.2,70081,376,267,1.0,24341.006784067962,False,0.1214941627743551,0,13.700000000000001,-59342.555555555555,272,0,0.0,7612.06189337896,True,-1.7572370789717358,0,0.24500000000000002,73677,612,277,1.0,48847.75202266289,False,-0.024473697705580146,7,5.184000000000001,55577,608,0,0.0,31466.734035586665,False,-0.2908815753684957,0.5,338647,0.0,0.1,9,0,0,15,6,5.6875,18,33,26,232.0,147.0,15,14,26,2442,1.6473966306075454,107.05032371729612
59,26,0,0,0,10.0,11,10.0,29.049824599771863,30,31.0,27.27637146569187,11,15.090909090909092,51.75449676905701,0,,62.0,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,20,2.3440000000000007,42646,12,10,1.0,410.49824599771864,False,0.3675639600114527,0,1.2080000000000002,46963,3,41,1.0,1205.4807038926822,False,-0.0004887610173287835,6,6.542000000000002,17243,412,0,0.0,11968.527735106009,False,-0.51191947997325,0,0.2,69915,377,277,1.0,24619.187647594626,False,0.12112725247538644,0,13.700000000000001,-59342.555555555555,272,0,0.0,7419.173038668188,True,-1.7585520927751388,0,0.24500000000000002,74173,602,279,1.0,48454.20705497232,False,-0.021498145149398736,12,5.2970000000000015,55259,608,0,0.0,31466.734035586665,False,-0.29404380364557847,0.5,337930,0.0,0.1,10,0,0,16,10,9.333333333333332,16,32,25,197.0,129.0,13,13,25,681,1.6577991005033255,108.70812281779945
60,25,0,0,0,10.0,7,10.0,29.049824599771863,0,,26.885764339718637,6,15.166666666666666,52.65363344791892,5,86.0,62.0,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.3240000000000007,42576,9,20,1.0,670.9964919954373,False,0.3694867634517686,0,1.2080000000000002,46963,0,44,0.3,1182.97363094762,False,-0.0007252344980183041,6,6.596000000000002,17104,412,0,0.0,11968.527735106009,False,-0.5148403230252159,0,0.2,70254,373,282,1.0,24876.714731028187,False,0.12750517944279588,0,13.700000000000001,-59342.555555555555,272,0,0.0,7312.92790040347,True,-1.759276415720454,0,0.24500000000000002,74855,592,278,1.0,48406.951001167996,False,-0.014951219142578728,9,5.375000000000001,54634,613,0,0.0,32276.6773035743,False,-0.29623179081773277,0.4125,338117,0.0,0.1,10,0,0,21,6,6.0,9,30,25,165.0,129.0,12,13,25,1182,1.7352987229824066,110.44342154078186
61,25,0,0,0,10.0,6,10.0,29.049824599771863,0,,25.96340360557836,16,16.3125,52.65363344791892,0,,61.99999999999999,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.3240000000000007,42516,5,30,1.0,921.4947379931559,False,0.37156913796504043,0,1.2080000000000002,46963,0,44,0.0,1142.389758645448,False,-0.001151634215412648,16,6.750000000000002,16630,412,0,0.0,11968.527735106009,False,-0.5248006079650128,0,0.2,69993,379,292,1.0,25214.990933306522,False,0.1262526481320579,0,13.700000000000001,-59342.555555555555,272,0,0.0,7062.045780717314,True,-1.760986796814836,0,0.24500000000000002,75165,582,283,1.0,48190.41466668881,False,-0.01294517478426828,15,5.516000000000002,54173,613,0,0.0,32276.6773035743,False,-0.30081602740809493,0.375,337171,0.0,0.1,6,0,0,20,10,10.0,16,36,21,259.0,81.0,18,7,21,370,1.897657761350274,112.34107930213213
62,21,0,0,0,10.0,11,10.0,28.944939276601215,1,10.0,25.69988414210917,5,17.0,52.82255557750447,11,55.45454545454545,61.999999999999986,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.3240000000000007,42416,6,39,1.0,1188.8526317874473,False,0.37264397510352093,0,1.2080000000000002,46953,0,45,0.1,1156.4947863949126,False,-0.0012135705058426787,5,6.784000000000002,16530,412,0,0.0,11925.3149819597,False,-0.5273559542965843,0,0.2,70518,374,291,1.0,24983.12034220263,False,0.13183022008291836,0,13.700000000000001,-59342.555555555555,272,0,0.0,6990.368486653694,True,-1.761475454551052,0,0.24500000000000002,75383,577,284,1.0,48086.61456822007,False,-0.011293457925359116,11,5.611000000000002,53630,619,0,0.0,32697.161902475265,False,-0.30412500794298414,0.3875,337161,0.0,0.1,12,0,0,12,6,6.0,18,30,23,148.0,128.0,12,9,23,1288,1.4408855568617582,113.78196485899389
63,23,0,0,0,10.0,12,10.0,28.944939276601215,0,,25.36141709520769,5,15.0,52.82255557750447,0,,61.99999999999998,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.3240000000000007,42296,8,49,1.0,1498.3020245534594,False,0.3737521865155016,0,1.2080000000000002,47028,0,40,0.0,1014.4566838083075,False,-0.001129917798143353,0,6.779000000000003,16530,412,0,0.0,11925.3149819597,False,-0.5273559542965843,0,0.2,70443,369,301,1.0,25257.952136960484,False,0.13268125698422772,0,13.700000000000001,-59342.555555555555,272,0,0.0,6898.305449896491,True,-1.762103091457811,0,0.24500000000000002,76003,567,284,1.0,47558.389012445026,False,-0.007754474789458114,10,5.700000000000001,53399,619,0,0.0,32697.161902475265,False,-0.30642209829520467,0.375,337430,0.0,0.1,10,0,0,15,5,5.0,17,32,18,214.0,111.0,14,9,18,815,1.4795609218999743,115.26152578089386
64,18,0,0,0,10.000000000000002,14,10.0,29.10479967373136,56,29.571428571428573,28.393539217998118,22,48.0,52.82255557750447,0,,61.99999999999997,7,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,7,2.3940000000000006,43644,12,10,1.0,411.0479967373136,False,0.39942311860498675,0,1.2080000000000002,47736,2,28,1.0,853.22869745141,False,0.012053507086211243,0,6.779000000000001,15222,456,0,0.0,13271.788651221501,False,-0.5406943973268875,0,0.2,69387,381,311,1.0,27245.75322666117,False,0.1318345347531475,0,13.700000000000001,-59342.555555555555,272,0,0.0,7723.042667295488,True,-1.7564804709767772,0,0.24500000000000002,76003,557,294,1.0,47650.16345666998,False,-0.0072981670180088925,7,5.760000000000002,53261,619,0,0.0,32697.161902475265,False,-0.3077943860380896,0.5,336984,0.0,0.1,10,0,0,15,5,4.4375,16,31,18,192.0,78.0,12,6,18,2388,1.2300461810082197,116.49157196190208
65,18,0,0,0,10.0,13,10.0,29.09429662182115,22,29.0,27.124464924719756,29,20.655172413793103,53.928663825016486,8,76.625,61.99999999999998,10,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,12,2.5070000000000006,43853,15,10,1.0,440.9429662182115,False,0.4065702266901482,0,1.2080000000000002,47377,14,29,1.0,1193.9296355223692,False,0.00808936556265485,20,6.979000000000003,14567,456,0,0.0,13266.999259550445,False,-0.5545084025767463,0,0.2,69401,400,313,1.0,27729.45774711806,False,0.1353230645008798,0,13.700000000000001,-59342.555555555555,272,0,0.0,7377.854459523774,True,-1.7588337809110002,0,0.24500000000000002,75663,552,304,1.0,48616.622431409094,False,-0.005873876656147056,10,5.8530000000000015,52757,622,0,0.0,33543.628899160256,False,-0.30859753734432366,0.5,335349,0.0,0.1,8,0,0,13,10,9.09090909090909,16,29,21,147.0,133.0,9,9,21,1022,1.2832881724461913,117.77486013434827
66,21,0,0,0,9.999999999999998,11,10.0,29.09429662182115,0,,26.817302468919745,28,25.071428571428573,54.10091467760211,13,56.15384615384615,61.99999999999998,15,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.4950000000000006,43743,16,20,1.0,741.885932436423,False,0.4078618422869154,0,1.2080000000000002,47650,4,30,1.0,920.8962605548769,False,0.010957324807779877,19,7.149000000000003,14113,456,0,0.0,13266.999259550445,False,-0.56404842232921,0,0.2,69429,418,310,1.0,27980.915982065108,False,0.13741915151187678,0,13.700000000000001,-59342.555555555555,272,0,0.0,7294.306271546171,True,-1.7594033680994596,0,0.24500000000000002,75203,552,314,1.0,49331.70490203636,False,-0.00689273830056906,15,5.993000000000002,52029,625,0,0.0,33813.07167350132,False,-0.3144971675508576,0.5,333898,0.0,0.1,10,0,0,7,9,9.0,16,23,18,200.0,99.0,13,8,18,1113,1.295971899293363,119.07083203364164
67,18,0,0,0,9.999999999999998,12,10.0,29.237069454563837,16,31.0,26.53427497347548,5,17.0,54.61003173147745,5,70.0,61.99999999999997,8,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.4950000000000006,44119,18,14,1.0,589.3189723638937,False,0.4174270596215595,0,1.2080000000000002,47239,10,35,1.0,1221.07031861728,False,0.005474692876686586,0,7.130000000000002,14113,456,0,0.0,13332.10367128111,False,-0.5633643943844049,0,0.2,69694,413,315,1.0,28160.81555946077,False,0.14225886993264875,0,13.700000000000001,-59342.555555555555,272,0,0.0,7217.32279278533,True,-1.7599282005857964,0,0.24500000000000002,74853,547,324,1.0,49959.68735711815,False,-0.007250813641742659,8,6.058000000000002,51882,625,0,0.0,34131.269832173406,False,-0.3143768529256905,0.5,333631,0.0,0.1,9,0,0,12,3,3.0,7,19,19,179.0,81.0,11,7,19,1051,1.512614630162716,120.58344666380435
68,19,0,0,0,10.0,9,10.0,29.237069454563837,0,,26.46721627187118,1,16.0,55.7333999850456,7,78.28571428571429,61.99999999999996,12,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.4950000000000006,44029,17,24,1.0,871.6896669095321,False,0.41906059977834825,0,1.2080000000000002,47239,0,45,1.0,1191.0247322342032,False,0.005159015026941141,1,7.140000000000001,14092,456,0,0.0,13332.10367128111,False,-0.5638056728311047,0,0.2,70226,404,318,1.0,28415.976569080456,False,0.15125220933093675,0,13.700000000000001,-59342.555555555555,272,0,0.0,7199.082825948961,True,-1.760052550995774,0,0.24500000000000002,74581,541,334,1.0,50859.76939190966,False,-0.005480353454040049,12,6.170000000000003,51297,628,0,0.0,35000.57519060864,False,-0.3158719238350042,0.5,333195,0.0,0.1,7,0,0,12,6,6.0,7,19,18,139.0,117.0,9,10,18,638,1.484401984140277,122.06784864794463
69,18,0,0,0,10.0,9,10.0,28.774688659723655,5,11.0,26.07552638301917,5,15.0,53.70290591135757,35,46.0,61.999999999999964,12,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.4950000000000006,43994,16,29,1.0,994.465971131986,False,0.41990275692749063,0,1.2080000000000002,47184,0,50,0.5,1303.7763191509584,False,0.005187924931716977,5,7.189000000000003,13982,456,0,0.0,13121.258028833987,False,-0.5683324084469732,0,0.2,71761,399,293,1.0,26139.086458852416,False,0.15665921148370235,0,13.700000000000001,-59342.555555555555,272,0,0.0,7092.543176181214,True,-1.7607788817641556,0,0.24500000000000002,72971,566,344,1.0,51723.84474582838,False,-0.017194145174974827,12,6.278000000000002,50982,628,0,0.0,33725.42491233255,False,-0.3253444396872946,0.4375,332605,0.0,0.1,6,0,0,9,6,6.0,8,17,18,121.0,148.0,7,11,18,1755,1.235819960013032,123.30366860795766
70,18,0,0,0,10.0,10,10.0,28.774688659723655,0,,26.07552638301917,0,,53.70290591135757,0,,61.999999999999964,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.4950000000000006,43894,16,39,1.0,1282.2128577292226,False,0.4213029434117766,0,1.2080000000000002,47184,0,50,0.0,1303.7763191509584,False,0.005187924931716977,0,7.184000000000001,13982,456,0,0.0,13121.258028833987,False,-0.5683324084469732,0,0.2,71761,389,303,1.0,26415.360254135798,False,0.15854269954142838,0,13.700000000000001,-59342.555555555555,272,0,0.0,7092.543176181214,True,-1.7607788817641556,0,0.24500000000000002,73529,556,345,1.0,51248.81568671479,False,-0.014007201096265104,11,6.376000000000003,50707,628,0,0.0,33725.42491233255,False,-0.3280790710589857,0.375,332788,0.0,0.1,9,0,0,2,5,5.0,7,9,18,141.0,109.0,9,9,18,658,1.2314258553087711,124.53509446326643
71,18,0,0,0,10.0,12,10.0,28.98095377026252,32,30.125,29.325763338472733,70,35.44285714285714,53.55284810029868,3,46.0,61.99999999999997,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,2.4950000000000006,44738,18,17,1.0,672.6762140944629,False,0.4385120989036584,0,1.2080000000000002,48112,4,27,1.0,907.7194252198138,False,0.020527006505913232,37,7.554000000000003,13202,474,0,0.0,13736.972087104434,False,-0.5782536711519003,0,0.2,69418,449,310,1.0,29768.650650066847,False,0.14945699301936738,0,13.700000000000001,-59342.555555555555,272,0,0.0,7976.607628064583,True,-1.7547517996962583,0,0.24500000000000002,74149,546,345,1.0,50629.85506276307,False,-0.01091935789481583,10,6.465000000000002,50329,631,0,0.0,33791.84715128847,False,-0.3315076910200251,0.5,331679,0.0,0.1,15,0,0,10,6,6.0,4,14,21,195.0,54.0,14,4,21,3176,1.260895331390202,125.79598979465663
72,21,0,0,0,9.999999999999998,10,10.0,29.328819243682695,56,30.5,28.44776095778227,59,25.7457627118644,53.35896678976494,8,50.0,61.99999999999997,10,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,39,2.8850000000000007,44906,18,10,1.0,473.2881924368269,False,0.4406920308999302,0,1.2080000000000002,47026,36,33,1.0,1994.6136043793917,False,0.00912620147911698,55,8.067000000000002,10942,488,0,0.0,14312.463790917154,False,-0.6196971591027637,0,0.2,68299,498,312,1.0,30814.98259538223,False,0.14133283289962115,0,13.700000000000001,-59342.555555555555,272,0,0.0,7737.790980516777,True,-1.756379924807368,0,0.24500000000000002,74149,536,355,1.0,50610.406199314,False,-0.011016058753236854,10,6.5550000000000015,49695,639,0,0.0,34096.3797786598,False,-0.33629810575237273,0.5,326748,0.0,0.1,8,0,0,7,10,9.785714285714285,4,11,16,154.0,101.0,11,10,16,1122,1.2565085086971521,127.05249830335379
73,16,0,0,0,9.999999999999998,12,10.0,29.535150282158753,31,31.0,28.08963837041603,6,15.166666666666666,53.469100258184135,1,68.0,61.99999999999997,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,21,3.056000000000001,45145,20,10,1.0,495.3515028215875,False,0.4486715947983276,0,1.2080000000000002,46590,43,37,1.0,2309.3280818382195,False,0.0032710088658956804,0,8.012000000000002,10508,502,0,0.0,14826.645441643694,False,-0.6234145974737472,0,0.2,68276,494,321,1.0,31039.862537862624,False,0.14255234137701026,0,13.700000000000001,-59342.555555555555,272,0,0.0,7640.38163675316,True,-1.75704400999685,0,0.24500000000000002,74769,526,355,1.0,50134.746735804845,False,-0.007215714008249484,10,6.645000000000001,49393,640,0,0.0,34220.22416523784,False,-0.3386854668501131,0.5,326412,0.0,0.1,13,0,0,6,7,6.411764705882353,3,9,10,133.0,66.0,9,7,10,899,1.0326013397425413,128.08509964309633
74,10,0,0,0,10.0,11,10.0,29.535150282158753,0,,28.08963837041603,0,,51.12474371694154,36,43.333333333333336,61.99999999999997,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.0350000000000006,45035,21,20,1.0,800.7030056431751,False,0.45003355788669125,0,1.2080000000000002,46590,33,47,1.0,2294.872962720792,False,0.003119134282300469,0,8.012000000000002,10508,502,0,0.0,14826.645441643694,False,-0.6234145974737472,0,0.2,69836,484,295,1.0,28677.18436777911,False,0.14771535953817863,0,13.700000000000001,-59342.555555555555,272,0,0.0,7640.38163675316,True,-1.75704400999685,0,0.24500000000000002,74015,552,352,1.0,50044.85853175171,False,-0.015160505301447226,7,6.705000000000002,49267,640,0,0.0,32719.835978842584,False,-0.34739844086810834,0.5,326982,0.0,0.1,14,0,0,2,3,3.0,4,6,14,106.0,56.0,6,4,14,2476,0.958464315161109,129.04356395825744
75,14,0,0,0,9.999999999999998,14,10.0,29.535150282158753,0,,27.770784513310865,5,15.0,51.12474371694154,0,,61.99999999999998,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.0350000000000006,44895,25,30,1.0,1136.0545084647626,False,0.45091680775618753,0,1.2080000000000002,46665,23,52,1.0,2123.3892511818162,False,0.0028934128809368987,0,8.012000000000002,10508,502,0,0.0,14826.645441643694,False,-0.6234145974737472,0,0.2,69761,479,305,1.0,28895.252615543075,False,0.1481794127128283,0,13.700000000000001,-59342.555555555555,272,0,0.0,7553.653387620555,True,-1.757635277153915,0,0.24500000000000002,74635,542,352,1.0,49533.6110945823,False,-0.011537105991416727,10,6.798000000000002,49033,640,0,0.0,32719.835978842584,False,-0.34972536356256545,0.5,327228,0.0,0.1,13,0,0,6,5,5.0,2,8,18,133.0,75.0,8,6,18,835,2.0390756325796247,131.08263959083706
76,18,0,0,0,10.0,11,10.0,29.499764992978825,16,29.0,27.159558267082218,12,17.75,51.70632586512988,5,68.0,61.99999999999998,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.0350000000000006,45249,26,24,1.0,967.9943598314918,False,0.459532685897611,0,1.2080000000000002,46803,13,55,1.0,1877.2726495982467,False,0.003207386681777824,5,8.062000000000001,9934,518,0,0.0,15280.878266363032,False,-0.630703752270871,0,0.2,69888,481,310,1.0,29092.70854465681,False,0.15125719955179784,0,13.700000000000001,-59342.555555555555,272,0,0.0,7387.399848646363,True,-1.758768705515774,0,0.24500000000000002,74853,537,353,1.0,49652.29698957474,False,-0.008779176082542424,11,6.898000000000002,48762,640,0,0.0,33092.04855368312,False,-0.35056955632503767,0.5,327220,0.0,0.1,14,0,0,8,6,6.0,3,11,21,135.0,83.0,11,7,21,1610,1.2374805565923452,132.3201201474294
77,21,0,0,0,10.0,11,10.0,29.499764992978825,0,,27.159558267082218,0,,51.70632586512988,0,,61.99999999999997,18,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.0350000000000006,45139,27,34,1.0,1272.99200976128,False,0.46088900251741366,0,1.2080000000000002,46803,3,65,1.0,1853.8705823392806,False,0.002961509827263455,0,8.057000000000002,9934,518,0,0.0,15280.878266363032,False,-0.630703752270871,0,0.2,69888,471,320,1.0,29338.176220637284,False,0.152930667843616,0,13.700000000000001,-59342.555555555555,272,0,0.0,7387.399848646363,True,-1.758768705515774,0,0.24500000000000002,75349,527,355,1.0,49259.233730923435,False,-0.005801228441541325,10,6.987000000000003,48525,640,0,0.0,33092.04855368312,False,-0.3529263113617314,0.5,327369,0.0,0.1,8,0,0,10,5,5.0,3,13,28,188.0,123.0,13,8,28,606,1.3253486920148134,133.64546883944422
78,28,0,0,0,9.999999999999998,14,10.0,29.409506762705018,48,29.0,27.440966397042192,14,31.0,55.98920714364155,21,82.61904761904762,61.99999999999998,12,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,14,3.1750000000000007,46055,31,10,1.0,604.0950676270502,False,0.47944876280760584,0,1.2080000000000002,45411,41,75,1.0,3263.86225704907,False,-0.011474686828373472,14,8.197000000000001,9850,518,0,0.0,15234.124503081199,False,-0.6329600905347749,0,0.2,71189,475,309,1.0,30335.12404598028,False,0.17746638337342197,0,13.700000000000001,-59342.555555555555,272,0,0.0,7463.942859995476,True,-1.7582468759023988,0,0.24500000000000002,74913,525,363,1.0,51900.33375041181,False,0.0029948377638263452,10,7.077000000000002,47119,653,0,0.0,36560.95226479793,False,-0.34966014864064987,0.5,326268,0.0,0.1,14,0,0,10,6,5.875,5,15,28,226.0,165.0,15,13,28,2927,1.4066129699349403,135.05208180937916
