index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,26,0,0,0,10.000000000000002,20,10.0,31.206092948251026,20,24.2,18.87608424963658,14,6.214285714285714,49.784447577758975,10,52.0,51.00000000000001,0,,6,1.3580000000000003,53496,5,10,1.0,362.06092948251023,False,0.34924541801124237,4,1.347,31411,542,0,0.0,5420.000000000001,False,-0.14232209737827714,0,0.36200000000000004,48854,10,75,1.0,1727.767248205254,False,0.03460375869529975,9,3.4490000000000007,23613.0,390,0,0.0,12170.3762498179,False,-0.38199587712186145,0,0.2,66341,0,28,0.0,1393.9645321772514,False,0.005217907723626143,0,0.2,70933,116,192,1.0,11748.239707887566,False,0.15170370151362708,0,2.387000000000001,79374,0,57,1.0,2907.0000000000005,False,-0.06530789245446661,0,2.4320000000000004,78891,0,59,0.0,3009.0000000000005,False,-0.07030355594102342,0.5,452913,0.0,0.0,11,0,0,18,4,3.375,13,31,28,185.0,103.0,13,13,28,790,1.6483250570017844,140.34370277117705
53,28,0,0,0,10.000000000000002,20,10.0,31.206092948251026,0,,17.733259083470994,11,6.2727272727272725,49.784447577758975,0,,51.00000000000001,0,,0,1.3520000000000003,53376,7,20,1.0,694.1218589650205,False,0.35040245656392205,0,1.3430000000000002,31331,550,0,0.0,5500.000000000001,False,-0.14332755196943417,0,0.36200000000000004,48896,0,82,1.0,1454.1272448446216,False,0.0326306029013071,8,3.520000000000001,23371.0,390,0,0.0,12170.3762498179,False,-0.3870317734906056,0,0.2,66341,0,28,0.0,1393.9645321772514,False,0.005217907723626143,0,0.2,70864,117,202,1.0,12131.24972347342,False,0.15354063370425414,0,2.3870000000000005,79374,0,57,0.0,2907.0000000000005,False,-0.06530789245446661,0,2.4320000000000004,78891,0,59,0.0,3009.0000000000005,False,-0.07030355594102342,0.375,452444,0.0,0.0,10,0,0,20,2,2.0,16,36,27,206.0,110.0,17,11,27,242,1.848075398011133,142.19177816918818
54,27,0,0,0,10.000000000000002,20,10.0,30.62046589456376,22,26.772727272727273,16.9484019791524,6,2.6666666666666665,49.796371112913874,1,51.0,51.00000000000001,0,,0,1.3520000000000003,53850,8,13,1.0,478.0660566293289,False,0.359601664739076,5,1.393,31121,559,0,0.0,5590.000000000001,False,-0.14747505215795692,0,0.36200000000000004,48475,8,92,1.0,1804.216709238531,False,0.02751239943022095,6,3.5720000000000005,23028.0,394,0,0.0,12064.463562458122,False,-0.3952714227191955,0,0.2,66392,0,27,0.0,1344.5020200486747,False,0.005611801020008068,0,0.2,70848,113,212,1.0,12472.000099581963,False,0.15585545133889606,0,2.387000000000001,79323,0,58,0.1,2958.0000000000005,False,-0.06560277536860364,0,2.4320000000000004,78891,0,59,0.0,3009.0000000000005,False,-0.07030355594102342,0.3875,451928,0.0,0.0,13,0,0,20,3,3.0,15,35,25,217.0,83.0,17,10,25,835,1.9775735700386576,144.16935173922684
55,25,0,0,0,10.000000000000002,20,10.0,30.616682991472015,22,30.59090909090909,18.45846210936678,49,21.653061224489797,49.910252476228585,5,52.0,51.0,8,51.0,7,1.4220000000000002,54214,9,10,1.0,396.16682991472015,False,0.3677219770996998,2,1.4080000000000004,30993,568,0,0.0,5680.000000000001,False,-0.14956137043460774,0,0.36200000000000004,48998,16,62,1.0,1634.2915786442927,False,0.03662773466490781,9,3.656000000000001,22586.0,398,0,0.0,12185.439830605861,False,-0.4032104897450228,0,0.2,66392,0,27,0.0,1347.5768168581717,False,0.005634853927561635,0,0.2,70047,152,217,1.0,13636.211027965353,False,0.15257318209600657,0,2.3870000000000005,79471,0,55,0.5,2805.0,False,-0.0647759468054351,0,2.4320000000000004,78891,0,59,0.0,3009.0,False,-0.07030355594102342,0.4375,451592,0.0,0.0,19,0,0,17,5,4.428571428571429,15,32,27,189.0,87.0,15,10,27,2196,1.7846082089818083,145.95395994820865
56,27,0,0,0,10.000000000000002,20,10.0,30.10473624653322,21,26.333333333333332,17.577204304662555,14,8.928571428571429,49.9194975577109,10,50.0,51.0,0,,6,1.4750000000000003,54482,10,10,1.0,401.0473624653322,False,0.3745198622837058,5,1.4560000000000002,30799,577,0,0.0,5770.000000000001,False,-0.15330668878666767,0,0.36200000000000004,48535,23,67,1.0,1870.0816220826553,False,0.029446276371685075,9,3.7370000000000014,22317.0,402,0,0.0,12102.103971106355,False,-0.4096753306512709,0,0.2,66392,0,27,0.0,1347.8264340581943,False,0.0056367254015459245,0,0.2,70422,156,217,1.0,13574.574841550624,False,0.1577341043750983,0,2.3870000000000005,78971,0,65,1.0,3315.0,False,-0.06760913558832032,0,2.4320000000000004,78891,0,59,0.0,3009.0,False,-0.07030355594102342,0.5,450809,0.0,0.0,11,0,0,17,5,4.375,13,30,29,153.0,111.0,14,13,29,770,1.6940780960139818,147.64803804422263
57,29,0,0,0,10.000000000000002,20,10.0,30.10473624653322,0,,17.088906809526872,6,6.0,50.03046813523059,10,51.0,50.99999999999999,20,51.0,0,1.4690000000000003,54382,10,20,1.0,702.0947249306644,False,0.3757898439651442,0,1.451,30699,587,0,0.0,5870.000000000001,False,-0.15456350702561394,0,0.36200000000000004,48535,13,77,1.0,1707.207395538501,False,0.027751611648512108,6,3.7880000000000016,22162.0,402,0,0.0,12102.103971106355,False,-0.41290080146596236,0,0.2,66392,0,27,0.0,1350.822639651226,False,0.005659189081205714,0,0.2,70896,152,217,1.0,13454.125420393124,False,0.16393856215619382,0,2.3870000000000005,79379,0,57,0.0,2906.9999999999995,False,-0.06525007227522406,0,2.4320000000000004,78993,0,57,1.0,2906.9999999999995,False,-0.06971379011274935,0.5,451438,0.0,0.0,19,0,0,24,2,2.0,13,37,25,215.0,87.0,18,11,25,1730,1.642441908014007,149.29047995223664
58,25,0,0,0,10.000000000000002,20,10.0,30.06795995236288,12,29.583333333333332,16.76455726742055,19,14.578947368421053,50.03046813523059,0,,50.99999999999999,20,51.0,0,1.4690000000000003,54707,3,18,1.0,571.2232791425319,False,0.3823143463180571,0,1.451,30529,604,0,0.0,6040.000000000001,False,-0.15670009803182264,0,0.36200000000000004,48404,14,82,1.0,1795.6451352615654,False,0.02594574066446332,14,3.9220000000000015,21721.0,403,0,0.0,12117.38786080224,False,-0.4219187612027651,0,0.2,66392,0,27,0.0,1350.822639651226,False,0.005659189081205714,0,0.2,70619,161,227,1.0,14056.009986752053,False,0.16429757075087767,0,2.387000000000001,79889,0,47,0.0,2396.9999999999995,False,-0.06230124313385371,0,2.4320000000000004,79503,0,47,0.0,2396.9999999999995,False,-0.06676496097137902,0.375,451764,0.0,0.0,24,0,0,18,2,2.0,15,33,22,187.0,101.0,14,11,22,1775,1.6992955969762988,150.98977554921294
59,22,0,0,0,10.000000000000002,20,10.0,30.20106447813524,18,31.333333333333332,16.302007076166518,4,1.0,50.03046813523059,0,,50.99999999999999,9,51.0,0,1.4690000000000003,55177,2,12,1.0,382.4127737376229,False,0.39175543289517667,2,1.471,30373,615,0,0.0,6150.000000000001,False,-0.15923887087449412,0,0.36200000000000004,48400,6,92,1.0,1680.991037876131,False,0.024669556111498563,4,3.948000000000001,21041.0,419,0,0.0,12654.246016338666,False,-0.4304833418339542,0,0.2,66392,0,27,0.0,1350.822639651226,False,0.005659189081205714,0,0.2,70615,155,237,1.0,14384.03204485546,False,0.1666968964226681,0,2.3870000000000005,79889,0,47,0.0,2396.9999999999995,False,-0.06230124313385371,0,2.4320000000000004,79962,0,38,0.0,1937.9999999999998,False,-0.06411101474414571,0.375,451849,0.0,0.0,13,0,0,17,2,2.0,16,33,26,205.0,93.0,14,8,26,1219,1.7208638990414329,152.71063944825437
60,26,0,0,0,10.000000000000002,20,10.0,29.78028621055301,10,23.3,15.727055109114026,9,7.888888888888889,50.02734740836505,10,50.0,51.0,5,51.0,0,1.4690000000000003,55311,1,15,1.0,456.7042931582952,False,0.396057415141622,3,1.4990000000000003,30197,626,0,0.0,6260.000000000001,False,-0.16228037101274415,0,0.36200000000000004,48223,6,98,1.0,1719.9331179564927,False,0.021391458932020505,5,3.9940000000000007,20901.0,419,0,0.0,12477.939922221713,False,-0.435231090186019,0,0.2,66392,0,27,0.0,1350.7383800258565,False,0.0056585573551197225,0,0.2,71044,154,237,1.0,14278.447822586077,False,0.17233804035527125,0,2.387000000000001,80144,0,42,0.0,2142.0,False,-0.060826828563168546,0,2.4320000000000004,79462,0,48,1.0,2448.0,False,-0.06694420352703094,0.5,451674,0.0,0.0,15,0,0,17,2,2.0,14,31,28,156.0,118.0,12,14,28,1235,1.9657932000118308,154.6764326482662
61,28,0,0,0,10.000000000000002,20,10.0,30.584138577717976,16,38.0,15.727055109114026,0,,50.025875033802045,5,50.0,51.00000000000001,20,51.0,1,1.4790000000000003,55814,0,9,0.9,275.2572471994618,False,0.40642054705778174,0,1.4960000000000002,30077,638,0,0.0,6380.000000000001,False,-0.1637885528994797,0,0.36200000000000004,48223,0,104,0.6,1635.6137313478587,False,0.02051413725260487,0,3.9890000000000008,20293.0,435,0,0.0,13304.10028130732,False,-0.43928727207046797,0,0.2,66392,0,27,0.0,1350.6986259126552,False,0.005658259303588671,0,0.2,71294,144,242,1.0,14370.957693892515,False,0.1767803095958352,0,2.3870000000000005,80302,0,39,0.5,1989.0000000000002,False,-0.05988435964151489,0,2.4320000000000004,80074,0,36,0.0,1836.0000000000002,False,-0.06340560855738653,0.375,452469,0.0,0.0,18,0,0,14,1,0.0625,18,32,25,194.0,90.0,15,13,25,1470,1.6816627249936573,156.35809537325986
62,25,0,0,0,10.000000000000002,20,10.0,30.86784903050465,21,32.857142857142854,14.735421603653682,32,11.0625,50.13730484764843,5,52.0,51.00000000000001,20,51.0,12,1.5980000000000003,56074,0,9,0.9,277.81064127454187,False,0.41298809342275017,0,1.4960000000000002,29967,649,0,0.0,6490.000000000001,False,-0.1651710529623206,0,0.36200000000000004,47743,6,114,1.0,1865.0451569995478,False,0.012912757850375085,32,4.309000000000001,19106.0,440,0,0.0,13581.853573422046,False,-0.461098183608136,0,0.2,66392,0,27,0.0,1353.7072308865077,False,0.005680815946067647,0,0.2,71200,166,247,1.0,14829.994283575674,False,0.17881237279633888,0,2.387000000000001,80965,0,26,0.0,1326.0000000000002,False,-0.05605088175773345,0,2.4320000000000004,80171,0,34,0.5,1734.0000000000002,False,-0.06287366290835501,0.425,451618,0.0,0.0,19,0,0,14,5,4.4375,21,35,25,146.0,65.0,13,12,25,1480,1.6856943489983678,158.04378972225823
63,25,0,0,0,10.0,20,10.0,30.629845620874814,8,26.125,14.696754488767137,19,14.421052631578947,50.13730484764843,0,,51.000000000000014,16,51.0,0,1.586,56174,0,14,1.0,428.8178386922474,False,0.41739961589991015,3,1.5260000000000005,29801,659,0,0.0,6590.0,False,-0.16808687127667596,0,0.36200000000000004,47968,0,114,0.9,1675.4300117194537,False,0.015621995751945174,10,4.377000000000002,18601.0,445,0,0.0,13630.281301289293,False,-0.4711030974790418,0,0.2,66392,0,27,0.0,1353.7072308865077,False,0.005680815946067647,0,0.2,70926,175,257,1.0,15457.219381379895,False,0.17940635313675135,0,2.3870000000000005,81373,0,18,0.0,918.0000000000002,False,-0.05369181844463718,0,2.4320000000000004,80579,0,26,0.0,1326.0000000000005,False,-0.06051459959525875,0.3625,451814,0.0,0.0,19,0,0,14,3,3.0,22,36,24,252.0,66.0,17,8,24,1450,1.6764165009954013,159.72020622325363
64,24,0,0,0,10.0,20,10.0,30.629845620874814,0,,15.475750706461799,33,18.757575757575758,50.13730484764843,0,,51.00000000000001,15,51.0,0,1.586,56064,1,24,1.0,745.1162949009955,False,0.41860991246136525,0,1.5230000000000004,29711,668,0,0.0,6680.0,False,-0.16921800769172762,0,0.36200000000000004,47968,0,114,0.0,1764.235580536645,False,0.0165459950113062,33,4.697000000000002,17824.0,445,0,0.0,13630.281301289293,False,-0.48727207053075333,0,0.2,66392,0,27,0.0,1353.7072308865077,False,0.005680815946067647,0,0.2,70307,198,267,1.0,16450.859034201567,False,0.1775742917543977,0,2.3870000000000005,81628,0,13,0.0,663.0000000000001,False,-0.05221740387395201,0,2.4320000000000004,81089,0,16,0.0,816.0000000000001,False,-0.05756577045388841,0.25,450983,0.0,0.0,18,0,0,14,3,3.0,18,32,21,185.0,70.0,14,10,21,965,1.8405731160310097,161.56077933928464
65,21,0,0,0,10.0,20,10.0,29.650877814562,13,18.846153846153847,15.100450988759327,11,9.818181818181818,50.24723288427004,5,52.0,51.0,20,51.0,0,1.586,56219,0,25,0.9,741.27194536405,False,0.4224577325159496,5,1.5730000000000004,29476,680,0,0.0,6800.0,False,-0.17361687152803962,0,0.36200000000000004,47793,3,119,1.0,1885.906301106046,False,0.014170287182458118,6,4.724000000000001,17666.0,445,0,0.0,13194.64062748009,False,-0.4950926997452909,0,0.2,66392,0,27,0.0,1356.6752878752911,False,0.005703068585059894,0,0.2,70459,199,272,1.0,16672.237091284558,False,0.18151324854764256,0,2.3870000000000005,82138,0,3,0.0,153.0,False,-0.04926857473258167,0,2.4320000000000004,81339,0,11,0.5,561.0,False,-0.056149176062445794,0.425,451482,0.0,0.0,22,0,0,3,3,3.0,21,24,23,90.0,104.0,8,13,23,1785,1.4844603629899211,163.04523970227456
66,23,0,0,0,10.0,20,10.0,29.69987530199994,3,32.0,15.18953019203311,9,16.666666666666668,50.218568550898446,10,50.0,50.99999999999999,20,51.0,0,1.5860000000000005,56215,0,32,1.0,950.396009663998,False,0.42498549643898137,0,1.568,29376,690,0,0.0,6900.0,False,-0.1748736897669859,0,0.36200000000000004,47793,0,122,0.3,1853.1226834280394,False,0.013829182014650283,9,4.808000000000002,17417.0,448,0,0.0,13305.544135295972,False,-0.4991203398679016,0,0.2,66392,0,27,0.0,1355.901350874258,False,0.005697266088425927,0,0.2,70809,198,272,1.0,16666.977623866933,False,0.1867219794861818,8,2.467000000000001,81902,0,5,0.5,254.99999999999997,False,-0.05140792136455623,0,2.4320000000000004,81548,0,7,0.5,356.99999999999994,False,-0.0549118242266551,0.4125,451452,0.0,0.0,17,0,0,8,7,6.25,21,29,23,180.0,77.0,14,9,23,1255,1.8109362620161846,164.85617596429074
67,23,0,0,0,10.000000000000002,20,10.0,31.80471852873162,28,41.535714285714285,18.05585922443642,32,30.8125,50.20534216349826,5,50.0,50.99999999999999,20,51.0,0,1.586,57308,0,11,0.7,349.8519038160478,False,0.44491179528713326,0,1.5680000000000003,29246,703,0,0.0,7030.000000000001,False,-0.17650755347761607,0,0.36200000000000004,48729,0,98,0.0,1769.4742039947694,False,0.032436522775931474,8,4.8790000000000004,16036.0,476,0,0.0,15139.04601967625,False,-0.5087811255886354,0,0.2,66392,0,27,0.0,1355.544238414453,False,0.005694588682069582,0,0.2,70073,220,277,1.0,17879.168808665032,False,0.1847740951316917,0,2.4590000000000005,82106,0,1,0.0,50.99999999999999,False,-0.050228389708008095,9,2.5220000000000007,81494,0,5,0.5,254.99999999999997,False,-0.05612604799074877,0.275,451384,0.0,0.0,19,0,0,7,7,6.5,24,31,26,148.0,106.0,12,11,26,3059,3.238456700986717,168.09463266527746
68,26,0,0,0,10.0,20,10.0,31.869465193029075,9,32.888888888888886,18.73325274077078,5,40.0,50.19240532534813,5,50.0,50.99999999999999,20,51.0,0,1.586,57514,0,11,0.9,350.5641171233198,False,0.4500988376583379,0,1.568,29136,714,0,0.0,7140.0,False,-0.17789005354045698,0,0.36200000000000004,48673,0,101,0.8,1892.0585268178488,False,0.03254664995128347,0,4.871,15996.0,477,0,0.0,15201.734897074868,False,-0.5089612433974106,0,0.2,66392,0,27,0.0,1355.1949437843996,False,0.005691969888921779,0,0.2,70123,215,282,1.0,18181.90764101389,False,0.18779357955475995,5,2.509000000000001,82099,0,0,0.0,0.0,False,-0.05060422087308471,9,2.6030000000000006,81337,0,5,0.5,254.99999999999997,False,-0.05794160161896502,0.4,451270,0.0,0.0,17,0,0,8,6,5.5,28,36,29,268.0,72.0,18,8,29,1201,1.7288058300036937,169.82343849528115
69,29,0,0,0,10.0,20,10.0,31.29162357016918,15,26.066666666666666,17.87796650247554,19,11.31578947368421,50.19240532534813,0,,50.99999999999999,20,51.0,1,1.596,57787,0,9,0.9,281.6246121315226,False,0.4560946209704085,3,1.598,28954,725,0,0.0,7250.0,False,-0.18108237186738055,0,0.36200000000000004,48321,1,111,1.0,2015.7459053449543,False,0.026508645357870737,19,5.061000000000002,15450.0,481,0,0.0,15051.270937251375,False,-0.5218887635287548,0,0.2,66392,0,27,0.0,1355.1949437843996,False,0.005691969888921779,0,0.2,69908,224,292,1.0,18660.846851556176,False,0.1881604952133467,8,2.5840000000000005,81976,0,0,0.0,0.0,False,-0.05202659728245158,7,2.6640000000000006,81482,0,0,0.0,0.0,False,-0.057739230991616076,0.3625,450270,0.0,0.0,13,0,0,11,11,11.0,31,42,14,274.0,65.0,21,8,14,807,1.7357348449877463,171.5591733402689
70,14,0,0,0,10.0,20,10.0,30.28798095562465,28,25.428571428571427,19.315388442093727,28,26.928571428571427,50.19240532534813,0,,51.0,20,51.0,12,1.7150000000000003,58066,0,8,0.8,242.3038476449972,False,0.46261347620396903,7,1.6650000000000003,28664,737,0,0.0,7370.0,False,-0.18686373576653345,0,0.36200000000000004,48647,10,100,1.0,2234.418653765619,False,0.0355677729036065,7,5.112,14926.0,490,0,0.0,14841.110668256078,False,-0.5349795997476217,0,0.2,66392,0,27,0.0,1355.1949437843996,False,0.005691969888921779,0,0.2,69154,242,302,1.0,19832.430411241818,False,0.18563825469517042,11,2.686000000000001,81747,0,0,0.0,0.0,False,-0.05467476149176063,9,2.7470000000000008,81337,0,0,0.0,0.0,False,-0.059416016189650186,0.35,448933,0.0,0.0,13,0,0,5,16,16.0,22,27,12,92.0,27.0,8,6,12,1238,1.2643638200243004,172.8235371602932
71,12,0,0,0,10.0,20,10.0,30.78095117551508,30,33.2,18.805930094485664,6,5.333333333333333,49.89251406567118,24,49.0,51.0,20,51.0,18,1.8830000000000005,58376,5,10,1.0,357.8095117551508,False,0.47185744553898845,4,1.6980000000000004,28519,742,0,0.0,7420.0,False,-0.18988009954000454,0,0.36200000000000004,48639,4,110,1.0,2191.776115095483,False,0.03495761226818724,6,5.165000000000002,13777.0,516,0,0.0,15882.970806565781,False,-0.5480494141445658,0,0.2,66392,0,27,0.0,1347.0978797731218,False,0.005631263156193749,0,0.2,70298,238,288,1.0,18844.85541340089,False,0.19538802979008013,8,2.755000000000001,81607,0,0,0.0,0.0,False,-0.056293726510552186,12,2.858000000000001,79909,14,10,1.0,1208.4951969193964,False,-0.06894191849135939,0.5,447517,0.0,0.0,10,0,0,7,15,14.384615384615385,18,25,22,77.0,48.0,7,5,22,1376,1.3459851479856297,174.16952230827883
72,22,0,0,0,10.0,20,10.0,30.803457882368008,3,32.0,18.084845944535562,22,13.227272727272727,48.985652108084885,8,39.25,50.99999999999999,20,51.0,0,1.8650000000000002,58352,7,17,1.0,593.6587840002561,False,0.4742183694542928,0,1.6940000000000004,28439,750,0,0.0,7500.0,False,-0.19088555413116154,0,0.36200000000000004,48821,0,104,0.7,1880.8239782316984,False,0.035509561733760235,9,5.249000000000001,13483.0,516,0,0.0,15894.584267301892,False,-0.5540465688554584,0,0.2,66392,0,27,0.0,1322.612606918292,False,0.0054476878611358056,0,0.2,70321,250,290,1.0,18727.050597478505,False,0.19484968209235656,11,2.857000000000001,81124,0,5,0.5,254.99999999999997,False,-0.06040474125469789,0,2.846000000000001,80314,7,11,1.0,903.8995647565941,False,-0.06601966137752759,0.525,447246,0.0,0.0,18,0,0,8,7,7.0,21,29,21,202.0,74.0,14,8,21,1347,1.5459169920068234,175.71543930028565
73,21,0,0,0,10.0,20,10.0,30.803457882368008,0,,18.084845944535562,0,,49.33958854794726,15,51.333333333333336,51.0,20,51.0,0,1.8650000000000002,58262,6,27,1.0,891.6933628239362,False,0.4757018495692122,0,1.6940000000000006,28329,761,0,0.0,7610.0,False,-0.19226805419400247,0,0.36200000000000004,48821,0,104,0.0,1880.8239782316984,False,0.035509561733760235,0,5.240000000000001,13483.0,516,0,0.0,15894.584267301892,False,-0.5540465688554584,0,0.2,66392,0,27,0.0,1332.1688907945759,False,0.005519334913739425,0,0.2,71091,240,285,1.0,18402.145762853503,False,0.2039597073238379,6,2.906000000000001,80779,0,10,1.0,510.0,False,-0.06291991905174905,0,2.846000000000001,80523,2,12,1.0,710.6791770958945,False,-0.06471998162997467,0.5,447680,0.0,0.0,18,0,0,8,2,2.0,26,34,19,155.0,63.0,14,7,19,1684,1.6610768139944412,177.3765161142801
74,19,0,0,0,10.0,20,10.0,29.66172010439905,6,1.8333333333333333,17.70096469767153,4,3.0,49.48028213499058,5,52.0,50.99999999999999,20,51.0,0,1.8650000000000002,58182,4,37,1.0,1137.483643862765,False,0.4767800774685515,6,1.7540000000000002,28065,773,0,0.0,7730.0,False,-0.1973958726089033,0,0.36200000000000004,48810,0,110,0.6,1947.1061167438684,False,0.03597030607370591,4,5.280000000000002,13365.0,516,0,0.0,15305.44757386991,False,-0.5626319053806065,0,0.2,66392,0,27,0.0,1335.9676176447456,False,0.005547815396946722,0,0.2,71339,234,290,1.0,18491.307558402408,False,0.20834688527817077,3,2.9300000000000006,81259,0,0,0.0,0.0,False,-0.06031801098583406,0,2.846000000000001,80620,0,12,0.7,611.9999999999999,False,-0.06416883492338826,0.4125,448032,0.0,0.0,17,0,0,5,5,4.75,23,28,22,160.0,81.0,11,8,22,1276,1.6101188940228894,178.98663500830298
75,22,0,0,0,10.0,20,10.0,29.526507924162107,1,11.0,17.70084520396366,20,17.7,49.50912597236087,5,50.0,50.99999999999999,20,51.0,0,1.8650000000000002,58123,1,46,1.0,1368.219364511457,False,0.4781969605674718,0,1.7480000000000004,27935,786,0,0.0,7860.0,False,-0.19902973631953347,0,0.36200000000000004,49077,0,98,0.1,1734.6828299884387,False,0.0393162296325922,7,5.346000000000001,13205.0,516,0,0.0,15235.678088867648,False,-0.5666873573107102,0,0.2,66392,0,27,0.0,1336.7464012537434,False,0.00555365423042239,0,0.2,71235,244,295,1.0,18924.19839161359,False,0.21003297639536347,13,3.0570000000000013,80979,0,0,0.0,0.0,False,-0.06355594102341718,0,2.846000000000001,80727,0,10,0.5,509.99999999999994,False,-0.06352124891587164,0.325,447673,0.0,0.0,18,0,0,3,8,8.0,25,28,28,173.0,118.0,12,10,28,1096,1.6643625780125149,180.6509975863155
76,28,0,0,0,10.0,20,10.0,30.066450923676737,14,34.857142857142854,19.912545108620805,16,40.0,49.50912597236087,0,,50.999999999999986,11,51.0,0,1.8650000000000002,58493,2,44,1.0,1342.9238406417765,False,0.487179496778043,2,1.7680000000000005,27803,795,0,0.0,7950.0,False,-0.2012166000553,0,0.36200000000000004,49709,0,84,0.2,1672.6537891241476,False,0.051822430435169556,0,5.339000000000001,12725.0,528,0,0.0,15875.086087701317,False,-0.5700230351919539,0,0.2,66392,0,27,0.0,1336.7464012537434,False,0.00555365423042239,0,0.2,70595,250,305,1.0,20078.419698725265,False,0.20908996625225132,3,3.074000000000001,80942,0,0,0.0,0.0,False,-0.06398381034981208,0,2.846000000000001,81135,0,2,0.0,101.99999999999997,False,-0.061162185602775365,0.275,447794,0.0,0.0,16,0,0,16,4,4.0,23,39,17,253.0,72.0,19,9,17,1728,1.8543983249692246,182.50539591128472
77,17,0,0,0,10.0,20,10.0,31.079126279265253,13,40.76923076923077,19.70311558835417,2,4.5,49.50912597236087,0,,50.999999999999986,20,51.0,0,1.8650000000000002,58913,3,41,1.0,1304.2441774498755,False,0.497250636923433,0,1.7660000000000002,27713,804,0,0.0,8040.0,False,-0.20234773647035165,0,0.36200000000000004,49709,0,84,0.0,1655.0617094217503,False,0.05163938933952497,2,5.359000000000001,12141.0,541,0,0.0,16813.8073170825,False,-0.5724086222340807,0,0.2,66392,0,27,0.0,1336.7464012537434,False,0.00555365423042239,0,0.2,70586,242,315,1.0,20363.52865367538,False,0.21109258249869073,9,3.161000000000001,80782,0,0,0.0,0.0,False,-0.06583405608557387,9,2.9360000000000004,81072,0,0,0.0,0.0,False,-0.062480485689505635,0.25,447308,0.0,0.0,13,0,0,6,11,10.5,23,29,13,131.0,34.0,9,8,13,730,1.3980250459862873,183.903420957271
78,13,0,0,0,10.0,20,10.0,30.95079867350785,23,30.26086956521739,18.492660183784434,21,10.857142857142858,49.65380544140718,5,52.0,50.99999999999999,20,51.0,0,1.8650000000000002,59509,3,28,1.0,896.6223628582198,False,0.5071088450199611,0,1.7660000000000002,27613,814,0,0.0,8140.0,False,-0.20360455470929795,0,0.36200000000000004,49013,13,94,1.0,2140.670440031339,False,0.042208619706912205,21,5.567000000000002,11537.0,541,0,0.0,16744.38208236775,False,-0.5856999055002835,0,0.2,66392,0,27,0.0,1340.652746917994,False,0.005582941572334683,0,0.2,70618,253,320,1.0,20567.86076774776,False,0.21310436922887818,8,3.232000000000001,80398,0,5,0.5,254.99999999999997,False,-0.06880023128071697,12,3.0470000000000006,80808,0,0,0.0,0.0,False,-0.06553339115351257,0.4375,445888,0.0,0.0,10,0,0,3,13,13.0,23,26,17,113.0,42.0,7,6,17,1156,1.2090571380103938,185.1124780952814
