index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,22,0,0,0,10.000000000000002,20,10.0,21.416191971843716,35,24.057142857142857,23.70901711294349,59,34.610169491525426,31.538699237367155,11,27.454545454545453,52.0,11,52.0,20,2.2090000000000005,34818,4,10,1.0,254.16191971843716,False,0.3172407915812589,5,3.4900000000000007,16580,539,0,0.0,5390.000000000001,False,-0.27343661653285084,0,0.7130000000000001,46748,106,102,1.0,4688.436094535669,False,0.08856752067204393,4,6.891000000000001,1674.0,477,0,0.0,10215.523570569452,False,-0.8496216731277502,0,0.2,67323,170,342,1.0,14816.76804837996,False,0.06879741457058644,9,7.247000000000001,28694,543,0,0.0,12873.996292328315,False,-0.4975615602442162,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,11,4.684000000000001,51203,926,0,0.0,29204.835493801984,False,-0.23591354519813537,0.375,333249,0.0,0.0,16,0,0,14,15,14.333333333333332,23,37,25,168.0,27.0,13,9,25,2357,2.1790668410249054,123.61278325179592
53,25,0,0,0,10.000000000000002,20,10.0,21.1572193456844,7,14.142857142857142,21.51010594782794,26,7.923076923076923,31.538699237367155,0,,51.99999999999999,8,52.0,0,2.1890000000000005,34737,8,18,1.0,460.8299482223192,False,0.318082663278343,5,3.535000000000001,16465,545,0,0.0,5450.000000000001,False,-0.27664065739379545,0,0.7130000000000001,46848,101,102,1.0,4330.909960592575,False,0.08682103375529483,16,7.047000000000001,995.0,479,0,0.0,10134.308066582827,False,-0.8655782067211092,0,0.2,67117,186,352,1.0,15102.501837849235,False,0.06789449405650118,0,7.238000000000001,28694,543,0,0.0,11679.987529670572,False,-0.5060998303108467,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,8,4.753000000000001,51068,926,0,0.0,29204.835493801984,False,-0.23748107071396737,0.375,332133,0.0,0.0,14,0,0,13,8,8.0,19,32,26,183.0,46.0,14,11,26,399,2.4769264070200734,126.08970965881599
54,26,0,0,0,10.000000000000002,20,10.0,21.1572193456844,0,,22.866567941809354,29,30.72413793103448,32.25746028726431,23,36.26086956521739,51.999999999999986,9,52.0,0,2.1890000000000005,34627,9,28,1.0,682.4021416791632,False,0.31811229487879616,0,3.5300000000000007,16375,554,0,0.0,5540.000000000001,False,-0.27833691432017793,0,0.7130000000000001,47703,91,93,1.0,4051.89777904555,False,0.10268634727754616,10,7.131000000000002,644.0,479,0,0.0,10134.308066582827,False,-0.8733612569672399,0,0.2,67621,186,353,1.0,15640.06511858084,False,0.07894670498548971,14,7.378000000000002,27349,562,0,0.0,12851.011183296858,False,-0.5169619200004516,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,9,4.835000000000002,50061,949,0,0.0,30612.32981261383,False,-0.24100223045752106,0.375,330589,0.0,0.0,11,0,0,15,11,11.0,27,42,26,232.0,50.0,17,9,26,1595,2.054187515983358,128.14389717479935
55,26,0,0,0,10.000000000000002,20,10.0,20.480136963179444,10,8.5,22.21077739875498,6,2.8333333333333335,31.651397540326702,16,26.5,51.99999999999999,7,52.0,0,2.1890000000000005,34557,10,33,1.0,775.8445197849217,False,0.31723480944975163,5,3.580000000000001,16235,563,0,0.0,5630.000000000001,False,-0.28191790116476306,0,0.7130000000000001,47618,91,103,1.0,4151.402535721092,False,0.10190476890018507,6,7.181000000000002,446.0,479,0,0.0,9809.985605362954,False,-0.8813474477209305,0,0.2,67728,182,361,1.0,15468.515998631347,False,0.07925026814999311,14,7.504000000000002,26883,562,0,0.0,12482.4568981003,False,-0.5262620893715744,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,7,4.896000000000002,49522,965,0,0.0,30543.598626415267,False,-0.24765975043591565,0.375,329198,0.0,0.0,14,0,0,12,9,9.0,27,39,27,206.0,55.0,15,11,27,364,1.6407310409704223,129.78462821576977
56,27,0,0,0,10.000000000000002,20,10.0,20.335224624524514,25,19.36,22.11912434250956,1,7.0,32.08870745410071,2,62.0,51.99999999999999,11,52.0,0,2.1890000000000005,34818,13,26,1.0,658.7158402376374,False,0.32486554035654636,8,3.6550000000000007,16094,570,0,0.0,5700.000000000001,False,-0.2859135285913529,0,0.7130000000000001,47461,94,113,1.0,4410.972165408884,False,0.10130130122631689,1,7.185000000000001,91.0,491,0,0.0,9984.595290641537,False,-0.8872833020240195,0,0.2,67845,173,369,1.0,15667.341561817317,False,0.08234537236178924,0,7.490000000000002,26883,562,0,0.0,12430.947880490374,False,-0.5266304266208265,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,11,4.9990000000000006,49160,967,0,0.0,31029.780108115385,False,-0.24904044153062835,0.375,328561,0.0,0.0,14,0,0,12,10,10.0,26,38,19,220.0,48.0,16,11,19,715,1.6011254400364123,131.38575365580618
57,19,0,0,0,10.000000000000002,20,10.0,21.30141410904003,43,25.209302325581394,21.78347596278129,4,9.25,37.15914800118888,29,59.0,51.99999999999999,13,52.0,12,2.3090000000000006,35536,10,10,1.0,313.0141410904003,False,0.3454147186303744,5,3.697000000000001,15909,583,0,0.0,5830.000000000001,False,-0.2904368803950394,0,0.7130000000000001,47145,101,123,1.0,4830.810368435142,False,0.09894907056227702,4,7.224000000000001,-2810.0,517,0,0.0,11012.831094373696,False,-0.9402098641361735,0,0.2,69519,167,350,1.0,16643.542286200583,False,0.11326741813046577,0,7.490000000000002,26883,562,0,0.0,12242.313491083085,False,-0.5279793374588243,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,13,5.118000000000001,47141,996,0,0.0,37010.511409184124,False,-0.2377616234386625,0.375,325532,0.0,0.0,13,0,0,8,12,16.915106871739972,21,29,18,115.0,45.0,8,11,18,1911,1.2624531649635173,132.6482068207697
58,18,0,0,0,10.000000000000002,20,10.0,22.250279606570032,19,32.0,21.65556297961713,1,4.0,37.15914800118888,0,,51.999999999999986,11,52.0,9,2.3870000000000005,35883,9,10,1.0,312.50279606570035,False,0.3584851067900355,0,3.6920000000000006,15799,594,0,0.0,5940.000000000001,False,-0.2925100833050624,0,0.7130000000000001,47145,91,133,1.0,4904.965320486951,False,0.09977122400646318,1,7.230000000000003,-8044.0,536,0,0.0,11926.149869121537,False,-1.0461422915747756,0,0.2,69515,158,360,1.0,16798.872231207504,False,0.11432096388214912,0,7.490000000000002,26883,562,0,0.0,12170.426394544827,False,-0.5284933968725788,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,11,5.215000000000001,46914,996,0,0.0,37010.511409184124,False,-0.2403973885652838,0.375,320304,0.0,0.0,10,0,0,10,7,12.463815789473685,20,30,23,117.0,32.0,9,9,23,200,1.3098364320467226,133.95804325281642
59,23,0,0,0,10.000000000000002,20,10.0,20.55695625877301,26,8.0,21.054004954524608,5,6.0,36.331488118626645,8,22.0,51.99999999999999,6,52.0,0,2.3780000000000006,35763,11,20,1.0,521.1391251754602,False,0.35789398630132035,26,3.952000000000001,15433,602,0,0.0,6020.000000000001,False,-0.30479852237174415,0,0.7130000000000001,46937,107,143,1.0,5210.317028185731,False,0.09854447013377235,5,7.279000000000002,-8832.0,536,0,0.0,11018.528554702334,False,-1.073678117048402,0,0.2,69485,153,370,1.0,16663.913361934123,False,0.11292682714731003,8,7.570000000000001,26667,562,0,0.0,11832.35078444283,False,-0.5340001517109108,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,6,5.264000000000001,46645,1004,0,0.0,36476.81407110115,False,-0.24661928827896643,0.375,318307,0.0,0.0,11,0,0,12,7,7.0,21,33,31,186.0,53.0,12,11,31,200,1.634036809031386,135.5920800618478
60,31,0,0,0,10.000000000000002,20,10.0,20.65189732892218,2,30.0,21.054004954524608,0,,34.770386226014914,18,23.333333333333332,51.99999999999999,11,52.0,0,2.3780000000000006,35723,11,28,1.0,688.253125209821,False,0.35953584992291127,0,3.926000000000001,15333,612,0,0.0,6120.000000000001,False,-0.30668325228994686,0,0.7130000000000001,46937,97,153,1.0,5224.496798947716,False,0.0987016807724036,0,7.274000000000001,-21116.0,538,0,0.0,11110.720762960133,False,-1.3450405698372419,0,0.2,69547,143,379,1.0,16188.69908815667,False,0.11041531934723946,17,7.732000000000001,26048,562,0,0.0,11832.35078444283,False,-0.5428529999253241,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,11,5.368000000000002,45988,1022,0,0.0,35535.334722987245,False,-0.2597138120885986,0.375,304669,0.0,0.0,13,0,0,12,10,168.96666666666667,27,39,33,222.0,62.0,16,15,33,262,1.9066242959816009,137.4987043578294
61,33,0,0,0,10.000000000000002,20,10.0,18.979533388822958,29,8.655172413793103,19.680891440103032,10,3.6,34.08166661255792,11,25.636363636363637,51.999999999999986,10,52.0,0,2.3780000000000006,35673,10,33,1.0,726.3246018311576,False,0.3583686645148924,24,4.166000000000001,14898,623,0,0.0,6230.000000000001,False,-0.32100719966828756,0,0.7130000000000001,46686,116,163,1.0,5409.611177840257,False,0.09518838061377728,10,7.374000000000001,-23160.0,538,0,0.0,10210.988963186752,False,-1.4003393835293498,0,0.2,69573,143,388,1.0,16038.054121607207,False,0.10970991634564163,10,7.815000000000001,25778,562,0,0.0,11060.660989337905,False,-0.552232798520202,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,10,5.457000000000002,45510,1033,0,0.0,35206.36161077233,False,-0.26717391631287624,0.375,301167,0.0,0.0,13,0,0,13,11,11.0,29,42,28,234.0,95.0,19,14,28,302,2.494473341968842,139.99317769979825
62,28,0,0,0,10.000000000000002,20,10.0,18.773553793773463,24,17.166666666666664,19.528454457766404,33,19.0,31.808584042398465,29,21.517241379310345,51.99999999999999,11,52.0,0,2.3780000000000006,35930,11,24,1.0,560.5652910505631,False,0.3649320609719658,5,4.192000000000001,14758,632,0,0.0,6320.000000000001,False,-0.3245881865128727,0,0.7130000000000001,46866,130,150,1.0,5369.830161855511,False,0.09873863765416994,10,7.464000000000001,-25372.0,538,0,0.0,10100.171941050123,False,-1.4506167464072672,0,0.2,69188,166,387,1.0,15551.645464397428,False,0.1007254291586036,18,7.985000000000003,25124,562,0,0.0,10974.99140526472,False,-0.5621988286404319,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,11,5.557,44654,1062,0,0.0,33780.71625302717,False,-0.28538998726805165,0.375,297357,0.0,0.0,17,0,0,12,12,12.0,23,35,28,171.0,68.0,14,14,28,1401,1.7805128279724158,141.77369052777067
63,28,0,0,0,10.0,20,10.0,18.5906724397474,25,17.2,21.01700449137901,31,27.387096774193548,31.61604882524885,11,29.09090909090909,51.999999999999986,15,52.0,0,2.3780000000000006,36210,12,14,1.0,380.2694141564636,False,0.3720884581807919,5,4.237000000000001,14613,641,0,0.0,6410.0,False,-0.32835764634927816,0,0.7130000000000001,47277,145,131,1.0,5448.875092134023,False,0.10872849230713141,2,7.474000000000001,-27463.0,538,0,0.0,10001.781772584101,False,-1.498073287367687,0,0.2,68461,187,395,1.0,16418.51912586117,False,0.09652693129289608,9,8.057000000000002,24881,562,0,0.0,11811.556524155003,False,-0.5596919628998798,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,15,5.6960000000000015,43940,1073,0,0.0,33924.02038949201,False,-0.29284848188351537,0.375,294128,0.0,0.0,15,0,0,10,11,11.0,27,37,24,186.0,55.0,14,14,24,1553,1.7388593860086985,143.51254991377937
64,24,0,0,1,10.0,20,10.0,18.5906724397474,0,,21.01700449137901,0,,30.98705174451156,8,20.0,51.999999999999986,15,52.0,0,2.3780000000000006,36120,11,24,1.0,556.1761385539376,False,0.3720113109908768,0,4.232000000000001,14503,652,0,0.0,6520.0,False,-0.33043084925930116,0,0.7130000000000001,47277,135,141,1.0,5473.13841265034,False,0.10899749892068761,0,7.472000000000002,-35637.77777777778,538,0,0.0,10001.781772584101,True,-1.6793402565853415,0,0.2,68461,177,405,1.0,16269.765751501267,False,0.09546320670114311,8,8.128,24649,562,0,0.0,11811.556524155003,False,-0.563009993248416,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,15,5.831000000000003,43386,1081,0,0.0,33497.002935817,False,-0.30176025605345264,0.375,320605,0.0,0.1,11,0,0,12,9,111.98611111111111,22,34,21,157.0,32.0,13,11,21,200,1.6678055939846672,145.18035550776403
65,21,0,0,0,10.0,20,10.0,18.07048973653262,10,8.0,21.624638077992717,4,44.0,30.76078231223528,8,27.0,51.99999999999999,13,52.0,0,2.3780000000000006,36050,12,29,1.0,644.0442023594459,False,0.37102876479248087,7,4.3020000000000005,14312,661,2,0.0,6646.140979473065,False,-0.33525310076759274,0,0.7130000000000001,47373,135,147,1.0,5618.337911896833,False,0.11273601835887212,0,7.472000000000002,-35637.77777777778,538,0,0.0,9721.923478254548,True,-1.6824430360248903,0,0.2,68523,167,414,1.0,16346.27843629019,False,0.09689705836794517,7,8.190000000000001,24284,566,0,0.0,12239.545152143877,False,-0.5651696546663815,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,13,5.946000000000001,42860,1089,0,0.0,33498.49193802422,False,-0.3078591552893872,0.375,319611,0.0,0.1,14,0,0,8,13,1127.6805555555557,20,28,16,113.0,54.0,8,13,16,478,1.1988929280196317,146.37924843578367
66,16,0,0,0,10.0,20,10.0,18.07048973653262,0,,21.624638077992717,0,,30.365171964739645,6,22.0,51.999999999999986,13,52.0,0,2.3780000000000006,35930,14,39,1.0,844.7490997247721,False,0.3702881582367365,0,4.295000000000001,14232,669,2,0.0,6726.140979473065,False,-0.33676088470215493,0,0.7130000000000001,47373,125,157,1.0,5653.879395311434,False,0.11313006558285774,0,7.472000000000002,-35637.77777777778,538,0,0.0,9721.923478254548,True,-1.6824430360248903,0,0.2,68523,157,424,1.0,16269.901091294465,False,0.09635088951312538,6,8.243,24122,566,0,0.0,12239.545152143877,False,-0.5674865551683765,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,13,6.063000000000002,42413,1095,0,0.0,33249.86330138991,False,-0.3144928573006635,0.375,318802,0.0,0.1,11,0,0,5,12,1682.5208333333335,20,25,17,93.0,30.0,6,10,17,200,1.180480997019913,147.55972943280358
67,17,0,0,0,10.000000000000002,20,10.0,18.3259376618685,19,20.789473684210527,21.624638077992717,0,,30.213518291555758,10,28.4,51.999999999999986,8,52.0,0,2.3780000000000006,36200,12,35,1.0,761.4078181653975,False,0.37889494172726834,3,4.325000000000001,14100,681,0,0.0,6810.000000000001,False,-0.3401560556372272,0,0.7130000000000001,46978,134,167,1.0,6066.990205715163,False,0.10895150789076193,0,7.472000000000001,-35637.77777777778,538,0,0.0,9859.354462085254,True,-1.6809193433574692,0,0.2,68647,147,432,1.0,16231.061699417016,False,0.09784658185249791,8,8.317000000000002,23890,566,0,0.0,12239.545152143877,False,-0.5708045855169128,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,8,6.130000000000002,41989,1105,0,0.0,33385.937712169114,False,-0.3186260481394685,0.375,318013,0.0,0.1,11,0,0,7,9,348.00740740740747,21,28,15,135.0,39.0,9,8,15,674,1.17802584200399,148.73775527480757
68,15,0,0,0,10.0,20,10.0,17.713031442451097,12,8.416666666666666,21.624638077992717,0,,30.054503500834496,10,28.2,51.99999999999999,10,52.0,0,2.3780000000000006,36165,10,40,1.0,808.5212576980439,False,0.3784635918748924,7,4.392000000000001,13893,693,0,0.0,6930.0,False,-0.3456971615967432,0,0.7130000000000001,46877,136,177,1.0,6236.53321597806,False,0.10859165834380756,0,7.472000000000001,-35637.77777777778,538,0,0.0,9529.61091603869,True,-1.6845751988948166,0,0.2,68769,137,440,1.0,16186.55695705218,False,0.09927315797151197,8,8.389000000000001,23658,566,0,0.0,12239.545152143877,False,-0.574122615865449,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,10,6.222000000000003,41516,1115,0,0.0,33510.771403430466,False,-0.3233934523679478,0.375,317087,0.0,0.1,11,0,0,9,12,2750.54475308642,18,27,16,99.0,51.0,8,7,16,367,1.5624539770069532,150.30020925181452
69,16,0,0,0,10.0,20,10.0,17.819223698555323,3,24.0,21.354577992697113,5,14.0,29.98568634520318,11,29.272727272727273,52.0,8,52.0,0,2.3780000000000006,36157,8,47,1.0,917.5035138321002,False,0.3802160562748708,0,4.385000000000001,13773,705,0,0.0,7050.0,False,-0.34795883749858647,0,0.7130000000000001,46875,129,182,1.0,6185.213051784511,False,0.10797832555528523,0,7.472000000000001,-35637.77777777778,538,0,0.0,9586.742349822764,True,-1.6839417846216327,0,0.2,68823,132,448,1.0,16252.391777687044,False,0.10051623816655252,9,8.471000000000002,23415,566,0,0.0,12086.691143866567,False,-0.5786910145459406,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,8,6.292000000000002,41051,1126,0,0.0,33763.88282469878,False,-0.32732323058475216,0.375,316303,0.0,0.1,12,0,0,11,9,252.94907407407408,22,33,9,168.0,15.0,11,5,9,466,1.698006302001886,151.9982155538164
70,9,0,0,0,10.0,20,10.0,17.819223698555323,0,,22.330703365055385,6,43.0,29.72329853023674,9,26.444444444444443,52.0,12,52.0,0,2.3780000000000006,36047,9,57,1.0,1105.6957508176533,False,0.37961656584902664,0,4.385000000000001,13683,714,0,0.0,7140.0,False,-0.3496550944249689,0,0.7130000000000001,47133,119,186,1.0,6273.998446028385,False,0.11468356075688932,0,7.472000000000001,-35637.77777777778,538,0,0.0,9586.742349822764,True,-1.6839417846216327,0,0.2,68885,122,457,1.0,16307.893238854947,False,0.10179984009707344,8,8.542000000000002,22941,572,0,0.0,12773.16232481168,False,-0.5805611881637013,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,12,6.404000000000003,40556,1135,0,0.0,33735.9438318187,False,-0.33323302815845535,0.375,315454,0.0,0.1,13,0,0,8,9,206.98765432098767,18,26,15,90.0,42.0,5,4,15,520,0.9424998400500044,152.9407153938664
71,15,0,0,0,10.0,20,10.0,17.29998719417304,10,9.0,26.44719530739277,27,44.7037037037037,28.983692509418724,9,20.0,52.00000000000001,10,52.0,0,2.3780000000000006,35982,10,62,1.0,1172.5992060387284,False,0.3784273663922259,5,4.435000000000001,13543,723,0,0.0,7230.0,False,-0.3532360812695541,0,0.7130000000000001,48250,119,169,1.0,6528.2744830559695,False,0.14227099298257093,0,7.472000000000002,-35637.77777777778,538,0,0.0,9307.393110465095,True,-1.6870389201859337,0,0.2,68709,116,467,1.0,16603.259057556104,False,0.10139485317398281,9,8.624000000000002,21649,595,0,0.0,15736.081207898698,False,-0.5778515667117268,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,10,6.492000000000002,40179,1144,0,0.0,33157.34423077502,False,-0.3409696351103943,0.375,314521,0.0,0.1,13,0,0,10,6,6.0,21,31,17,180.0,60.0,10,5,17,1452,2.725455575971864,155.66617096983828
72,17,0,0,0,10.0,20,10.0,17.903491571804267,13,25.0,26.933793077374133,4,43.0,28.64726416794128,9,24.666666666666668,52.0,8,52.0,0,2.3780000000000006,36197,11,59,1.0,1166.3060027364518,False,0.38641309515504646,0,4.430000000000001,13453,732,0,0.0,7320.0,False,-0.3549323381959365,0,0.7130000000000001,48097,122,175,1.0,6897.6397603005935,False,0.1429735216672645,0,7.472000000000002,-35637.77777777778,538,0,0.0,9632.078465630695,True,-1.6834391446397274,0,0.2,68599,110,476,1.0,16598.814982451204,False,0.09978986987064836,8,8.695,21417,595,0,0.0,16025.60688103761,False,-0.579099219969411,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,8,6.562000000000002,39837,1153,0,0.0,33030.2955856363,False,-0.34567829972460146,0.375,313809,0.0,0.1,15,0,0,12,3,3.0,20,32,15,168.0,63.0,11,6,15,759,1.324959471996408,156.99113044183468
73,15,0,0,0,10.0,20,10.0,18.30886705760549,21,21.19047619047619,26.933793077374133,0,,28.172199380621166,8,22.0,52.00000000000001,12,52.0,0,2.3780000000000006,36457,15,53,1.0,1120.369954053091,False,0.39534792027692517,5,4.480000000000001,13343,738,0,0.0,7380.0,False,-0.3579479060650609,0,0.7130000000000001,47652,133,185,1.0,7417.831037975745,False,0.1388734648762223,0,7.472000000000002,-35637.77777777778,538,0,0.0,9850.170476991754,True,-1.6810211658894387,0,0.2,68599,100,486,1.0,16385.0682067193,False,0.09826138217931163,8,8.767000000000001,21201,595,0,0.0,16025.60688103761,False,-0.5821884206387379,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,12,6.674000000000001,39406,1161,0,0.0,32707.923480901172,False,-0.35255434970390503,0.375,312867,0.0,0.1,11,0,0,10,10,121.36805555555557,19,29,17,102.0,33.0,9,6,17,600,1.5341913239681162,158.5253217658028
74,17,0,0,0,10.0,20,10.0,18.014749025995545,5,9.0,26.933793077374133,0,,28.085964489864985,8,27.0,52.00000000000001,10,52.0,0,2.3780000000000006,36377,13,63,1.0,1264.9291886377193,False,0.39505690355154205,5,4.525000000000001,13173,750,0,0.0,7500.0,False,-0.3620943118851069,0,0.7130000000000001,47607,128,195,1.0,7557.9775254153865,False,0.13942943728563786,0,7.472000000000002,-35637.77777777778,538,0,0.0,9691.934975985603,True,-1.6827755175348125,0,0.2,68661,90,495,1.0,16326.59379944684,False,0.09872995094068181,7,8.829000000000002,21012,595,0,0.0,16025.60688103761,False,-0.5848914712243989,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,10,6.762000000000002,38990,1169,0,0.0,32832.49248865217,False,-0.3566614464855371,0.375,312029,0.0,0.1,12,0,0,10,7,7.0,23,33,16,198.0,17.0,11,6,16,262,1.3993642100249417,159.92468597582774
75,16,0,0,0,10.0,20,10.0,18.511343799184193,24,21.458333333333332,27.73088988835,6,44.0,28.085964489864985,0,,52.000000000000014,13,52.0,0,2.3780000000000006,36732,15,54,1.0,1149.6125651559464,False,0.40626507906735915,5,4.570000000000001,13038,758,0,0.0,7580.0,False,-0.365675298729692,0,0.7130000000000001,47356,142,199,1.0,8147.057907265806,False,0.14039489453263782,0,7.472000000000001,-35637.77777777778,538,0,0.0,9959.102963961095,True,-1.679813435092404,0,0.2,68397,86,505,1.0,16568.26859777992,False,0.09668246018921291,0,8.822000000000001,21012,595,0,0.0,16499.87948356825,False,-0.5814999822401836,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,13,6.882000000000002,38686,1169,0,0.0,32832.49248865217,False,-0.3601912817211884,0.375,311430,0.0,0.1,11,0,0,10,8,8.0,21,31,17,117.0,21.0,9,7,17,939,1.705439074023161,161.6301250498509
76,17,0,0,0,10.0,20,10.0,17.884784773937074,10,8.5,29.160658922480174,23,36.34782608695652,27.62608375790389,8,22.0,52.000000000000014,8,52.0,0,2.3780000000000006,36672,15,59,1.0,1205.2023016622875,False,0.405051119560901,5,4.615000000000001,12888,768,0,0.0,7680.0,False,-0.3694447585660975,0,0.7130000000000001,48107,142,186,1.0,7963.521997480377,False,0.1550126612874227,0,7.472000000000001,-35637.77777777778,538,0,0.0,9622.014208378147,True,-1.683550726719338,0,0.2,68493,81,507,1.0,16368.437837978165,False,0.09662646299379411,0,8.822000000000001,20256,613,0,0.0,17875.483919480346,False,-0.5824753370269279,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,8,6.9490000000000025,38372,1177,0,0.0,32515.900583052877,False,-0.3656752517733191,0.375,310997,0.0,0.1,15,0,0,10,5,5.0,22,32,15,171.0,18.0,11,6,15,1252,1.4791450850316323,163.10927013488254
77,15,0,0,0,10.0,20,10.0,17.927015570442077,1,24.0,29.621669733933714,4,44.0,29.54894818826631,16,41.0,52.00000000000001,11,52.0,0,2.3780000000000006,36626,12,68,1.0,1339.037058790061,False,0.4058395917446955,0,4.610000000000001,12758,781,0,0.0,7810.0,False,-0.371894907459761,0,0.7130000000000001,48259,133,192,1.0,8071.6536597840695,False,0.15958195108191134,0,7.472000000000001,-35637.77777777778,538,0,0.0,9644.734376897837,True,-1.6832988289797521,0,0.2,68973,71,509,1.0,17143.553178936843,False,0.109034146958259,8,8.902000000000001,19864,617,0,0.0,18276.570225837102,False,-0.5852135250794676,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,11,7.051000000000002,37486,1193,0,0.0,35251.89518860171,False,-0.3600786364350887,0.375,310175,0.0,0.1,15,0,0,6,6,6.0,12,18,13,147.0,18.0,9,6,13,880,1.0644315039971843,164.17370163887972
78,13,0,0,0,10.0,20,10.0,17.255212897282927,10,8.5,29.55896219186904,13,29.0,31.372753993722217,17,42.11764705882353,52.000000000000014,9,52.0,0,2.3780000000000006,36596,9,73,1.0,1349.6305415016536,False,0.404908412331819,5,4.660000000000001,12578,794,0,0.0,7940.0,False,-0.3762297862716273,0,0.7130000000000001,48551,133,189,1.0,7881.5871696018785,False,0.16394947857556735,0,7.472000000000001,-35637.77777777778,538,0,0.0,9283.304538738215,True,-1.6873059893655744,0,0.2,69136,74,510,1.0,18187.46773899664,False,0.11883030662459518,8,8.974,19648,617,0,0.0,18237.8796723832,False,-0.5885793990905223,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,9,7.130000000000002,36597,1210,0,0.0,37961.03233240388,False,-0.35467278002157454,0.375,309315,0.0,0.1,17,0,0,9,7,7.0,8,17,20,75.0,24.0,5,8,20,1157,1.3499147249967791,165.5236163638765
