index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
53,14,0,0,0,10.000000000000002,20,10.0,42.65570944341459,0,,4.682797092256442,9,2.3333333333333335,39.78087017280442,35,37.857142857142854,63.0,10,63.0,0,0.36200000000000004,47838,32,70,1.0,3305.899661039021,False,0.48809158189065815,0,0.56,27658,508,0,0.0,5080.000000000001,False,-0.09200793793974382,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,9,3.7820000000000014,17222,507,0,0.0,21626.444687811196,False,-0.5128968405194059,6,0.7460000000000002,86678,0,9,0.9,358.0278315552398,False,0.19009925483712117,25,9.099,9480,200,0,0.0,936.5594184512885,False,-0.8636904524447386,0,0.2,99578,8,112,1.0,7374.246961382435,False,0.08102720210092866,10,4.836000000000001,55916,820,0,0.0,32620.313541699623,False,-0.2439030958298895,0.3625,402764,0.0,0.0,11,0,0,12,14,13.2,19,31,18,143.0,60.0,9,5,18,200,1.2600949089974165,86.10358439013362
54,18,0,0,0,10.000000000000002,20,10.0,42.14721871406265,17,39.1764705882353,5.0745793432357,5,9.0,39.076335155440134,8,25.875,63.0,9,63.0,0,0.36200000000000004,48434,29,63,1.0,2945.2747789859473,False,0.5005904561156104,0,0.56,27528,521,0,0.0,5210.000000000001,False,-0.093962354922124,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,5,3.823000000000001,16391,524,0,0.0,22085.14260616883,False,-0.5233503378840342,0,0.74,86633,0,14,0.5,547.0686921761619,False,0.19077777490769196,8,9.154,9210,200,0,0.0,1014.9158686471401,False,-0.8668531310808878,0,0.2,99578,0,120,0.8,7560.0,False,0.08199947657681235,9,4.916000000000002,55513,828,0,0.0,32355.205508704432,False,-0.24950952363933818,0.2875,401681,0.0,0.0,15,0,0,7,7,7.0,25,32,20,157.0,97.0,10,8,20,866,1.3459163727238774,87.4495007628575
55,20,0,0,0,10.000000000000002,20,10.0,42.09000046580446,11,41.54545454545455,5.053337254098626,1,4.0,41.306524724102,10,73.0,63.0,11,63.0,0,0.36200000000000004,48811,27,62,1.0,2879.5800288798764,False,0.5109384212652577,0,0.56,27408,533,0,0.0,5330.000000000001,False,-0.09576643213662878,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,1,3.828000000000001,15896,535,0,0.0,22518.150249205384,False,-0.528189121282205,0,0.7400000000000002,87359,0,5,0.1,206.53262362050998,False,0.19839231481043873,0,9.146,9210,200,0,0.0,1010.6674508197251,False,-0.8668822366111305,0,0.2,99578,0,120,0.0,7560.0,False,0.08199947657681235,11,5.017000000000001,54500,838,0,0.0,34614.867718797475,False,-0.24828648145094234,0.1375,401156,0.0,0.0,16,0,0,15,8,8.0,22,37,17,191.0,113.0,12,8,17,1387,1.364831792190671,88.81433255504817
56,17,0,0,0,10.000000000000002,20,10.0,42.09000046580446,0,,4.95195773699105,8,4.375,39.77286037221911,31,33.00000000000001,63.0,16,63.0,0,0.36200000000000004,48681,30,72,1.0,3330.480033537921,False,0.513808407504028,0,0.56,27338,540,0,0.0,5400.000000000001,False,-0.09681881051175657,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,8,3.9070000000000014,15570,535,0,0.0,22518.150249205384,False,-0.5338532686195345,0,0.7400000000000002,87689,0,8,0.8,318.18288297775285,False,0.2036788216637968,26,9.406,7852,200,0,0.0,990.3915473982099,False,-0.88562821789048,0,0.2,99323,15,120,1.0,8156.592905583287,False,0.08245272392349279,6,5.066000000000002,54251,844,0,0.0,33568.29415415293,False,-0.256371137638561,0.35,399098,0.0,0.0,21,0,0,12,9,9.0,23,35,19,174.0,89.0,11,6,19,1195,1.4133205274119973,90.22765308246017
57,19,0,0,0,10.000000000000002,20,10.0,42.368991526437355,8,46.0,4.95195773699105,0,,38.9117804099346,10,25.9,62.99999999999999,7,63.0,0,0.36200000000000004,48969,28,74,1.0,3415.3053729563644,False,0.523743240317463,0,0.56,27218,552,0,0.0,5520.000000000001,False,-0.09862288772626135,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,3.8990000000000014,15202,543,0,0.0,23006.362398855483,False,-0.5360058865532492,0,0.7400000000000002,87689,0,8,0.0,311.2942432794768,False,0.20363162820985342,10,9.48,7514,200,0,0.0,990.3915473982099,False,-0.8902594333790184,0,0.2,99064,15,130,1.0,8773.676706149017,False,0.08297135151085584,7,5.130000000000001,54108,844,0,0.0,32841.5426659848,False,-0.2616721137608752,0.25,398158,0.0,0.0,9,0,0,12,7,7.0,24,36,12,195.0,71.0,13,6,12,568,1.348407912068069,91.57606099452823
58,12,0,0,0,10.000000000000002,20,10.0,42.89342190130943,18,45.833333333333336,4.76841919502283,5,3.0,38.23199696728776,24,34.125,63.0,20,63.0,0,0.36200000000000004,49684,29,66,1.0,3120.9658454864225,False,0.5408167335000064,0,0.56,27128,561,0,0.0,5610.000000000001,False,-0.09997594563713993,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,5,3.949000000000001,14182,561,0,0.0,24063.20968663459,False,-0.5445468709353263,0,0.7400000000000002,88029,0,8,0.5,305.8559757383021,False,0.20825299025621233,19,9.66,6679,200,0,0.0,953.6838390045659,False,-0.9019519351149955,0,0.2,99883,5,127,1.0,8192.159984836439,False,0.08850122996512139,7,5.1930000000000005,53159,868,0,0.0,33185.37336760578,False,-0.2698069962438849,0.3125,397138,0.0,0.0,19,0,0,8,6,6.0,20,28,9,106.0,52.0,8,4,9,2199,1.2097167605534196,92.78577775508165
59,9,0,0,0,10.000000000000002,20,10.0,42.89342190130943,0,,4.76841919502283,0,,38.67619334092893,11,44.81818181818182,62.99999999999999,9,63.0,0,0.36200000000000004,49564,31,76,1.0,3569.9000644995167,False,0.5439578456987719,0,0.56,27048,569,0,0.0,5690.000000000001,False,-0.10117866378014312,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,3.9440000000000013,14182,561,0,0.0,24063.20968663459,False,-0.5445468709353263,0,0.7400000000000002,88384,0,3,0.0,116.0285800227868,False,0.2118166462054369,6,9.701,6475,200,0,0.0,953.6838390045659,False,-0.9047471065932849,0,0.2,99883,0,132,0.5,8315.999999999998,False,0.08914943732007329,9,5.276000000000002,52455,879,0,0.0,33996.37394667653,False,-0.27293182964314827,0.1875,396385,0.0,0.0,13,0,0,2,7,7.0,25,27,9,99.0,47.0,6,3,9,555,0.8922589113935828,93.67803666647524
60,9,0,0,0,10.000000000000002,20,10.0,42.77721934713498,16,42.0,4.980952197431821,9,6.111111111111111,38.706214503693424,15,39.0,62.99999999999998,17,63.0,0,0.36200000000000004,50136,31,70,1.0,3304.405354299449,False,0.5571652738333551,0,0.56,26948,579,0,0.0,5790.000000000001,False,-0.1026820614588971,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,9,4.034000000000001,13152,577,0,0.0,24682.455563296884,False,-0.5570631955234394,2,0.76,88570,0,9,0.9,348.35593053324084,False,0.21595683878802757,10,9.795000000000002,6135,200,0,0.0,996.1904394863643,False,-0.9091145168088024,0,0.2,100157,0,134,1.0,8441.999999999996,False,0.09267730960481549,9,5.357000000000002,51895,884,0,0.0,34216.29362126499,False,-0.2776430587738028,0.3625,395387,0.0,0.0,18,0,0,7,9,8.4,19,26,13,113.0,29.0,7,2,13,1376,0.986004900187254,94.66404156666249
61,13,0,0,0,10.000000000000002,20,10.0,42.7971163720011,1,45.0,4.764832753517173,4,2.0,37.48397198003093,33,32.09090909090909,62.999999999999986,14,63.0,0,0.36200000000000004,50051,34,79,1.0,3720.972193388087,False,0.5608721539687909,0,0.56,26878,586,0,0.0,5860.000000000001,False,-0.1037344398340249,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,4,4.065000000000001,12947,578,0,0.0,24736.733263016635,False,-0.5601534769957724,0,0.758,88917,0,8,0.4,299.87177584024744,False,0.22037921006152278,28,10.065,4620,200,0,0.0,952.9665507034347,False,-0.9301688985743021,0,0.2,99597,15,139,1.0,9319.259579700461,False,0.09140674995917548,9,5.438000000000001,51500,892,0,0.0,33435.70300618759,False,-0.2858638942361288,0.3,392904,0.0,0.0,14,0,0,13,10,10.0,19,32,15,133.0,42.0,9,4,15,915,1.257527070119977,95.92156863678247
62,15,0,0,0,10.000000000000002,20,10.0,42.749874062533486,1,38.0,4.764832753517173,0,,38.74305055451406,21,48.38095238095238,62.99999999999999,18,63.0,0,0.36200000000000004,49999,33,88,1.0,4091.9889175029466,False,0.5648864772010186,0,0.56,26768,597,0,0.0,5970.000000000001,False,-0.10538817728065428,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.061000000000001,12909,579,0,0.0,24752.17708220689,False,-0.5606795492814969,2,0.7780000000000002,89533,0,0,0.0,0.0,False,0.22676513708671883,11,10.147,4279,200,0,0.0,952.9665507034347,False,-0.9348412195257565,0,0.2,99673,10,142,1.0,9333.430505545139,False,0.09227652711617451,11,5.539000000000001,50570,908,0,0.0,35178.68990349877,False,-0.28647636794818754,0.25,392125,0.0,0.0,17,0,0,8,7,6.4,24,32,15,173.0,54.0,12,3,15,1044,1.4513444732874632,97.37291311006993
63,15,0,0,0,10.0,20,10.0,42.79292557567913,19,43.0,4.46791767627695,8,2.625,36.82746007565335,27,25.22222222222222,63.0,20,63.0,0,0.36200000000000004,50676,37,79,1.0,3750.641120478651,False,0.5801106669144064,0,0.56,26708,603,0,0.0,6030.0,False,-0.10629021588790667,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,8,4.141000000000001,11750,598,0,0.0,25590.16949425612,False,-0.5735368821626609,0,0.7760000000000002,89512,0,8,0.8,294.6196806052268,False,0.228495811905548,27,10.406000000000002,2847,200,0,0.0,893.58353525539,False,-0.9548690548808942,0,0.2,99891,11,144,1.0,9477.102060832187,False,0.09531066244874221,12,5.648000000000001,49846,924,0,0.0,34028.57310990369,False,-0.30007551368802043,0.35,389624,0.0,0.0,18,0,0,5,12,12.0,27,32,12,154.0,60.0,10,5,12,1521,1.3391960365697742,98.7121091466397
64,12,0,0,0,10.0,20,10.0,43.11261678418632,11,46.0,4.171650041199406,8,2.25,37.85207984922379,5,73.0,63.0,20,63.0,0,0.36200000000000004,51112,34,78,1.0,3702.784109166533,False,0.5925008134759536,0,0.56,26578,616,0,0.0,6160.0,False,-0.10824463287028685,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,8,4.213000000000001,10901,609,0,0.0,26255.58362156947,False,-0.5825073093426334,0,0.7760000000000002,89859,0,11,0.8,416.3728783414617,False,0.23408446404191025,0,10.379000000000001,2847,200,0,0.0,834.3300082398812,False,-0.9552749954904575,0,0.2,100458,1,145,1.0,9172.852079849225,False,0.09965376644778448,11,5.746000000000001,49191,929,0,0.0,35164.582179928904,False,-0.30098622255991153,0.35,389340,0.0,0.0,18,0,0,2,9,9.0,27,29,14,101.0,54.0,7,5,14,1638,1.1751221735030413,99.88723132014275
65,14,0,0,0,10.0,20,10.0,42.21922597120821,17,37.0,4.171650041199406,0,,37.03388514308302,29,32.55172413793103,63.0,20,63.0,0,0.36200000000000004,51651,33,71,1.0,3327.565043955783,False,0.6030664057363008,0,0.56,26468,627,0,0.0,6270.0,False,-0.10989837031691622,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.205000000000001,10272,626,0,0.0,26429.23545797634,False,-0.5919274132744649,0,0.7760000000000002,90224,0,6,0.0,222.20331085849813,False,0.2377553903707609,24,10.619,1599,200,0,0.0,834.3300082398812,False,-0.9723748680635224,0,0.2,100881,0,145,1.0,9135.0,False,0.10388380005234232,10,5.835000000000001,48209,949,0,0.0,35145.15700078579,False,-0.31136792985717987,0.25,387698,0.0,0.0,22,0,0,4,9,9.0,24,28,16,151.0,57.0,9,5,16,1824,1.1848938828334212,101.07212520297617
66,16,0,0,0,10.0,20,10.0,42.20366191828768,8,42.0,4.171650041199406,0,,35.82437746566723,37,30.2972972972973,63.0,20,63.0,0,0.36200000000000004,51857,36,73,1.0,3440.8673200350004,False,0.6109637879613176,0,0.56,26398,634,0,0.0,6340.0,False,-0.11095074869204402,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.205000000000002,9936,634,0,0.0,26757.121656194387,False,-0.5949168477439459,0,0.7760000000000002,90579,0,1,0.0,35.82437746566723,False,0.24134267142667246,32,10.915000000000004,-277,200,0,0.0,834.3300082398812,False,-0.9980794842070079,0,0.2,100471,18,147,1.0,9905.83879438201,False,0.10362647890281078,12,5.945000000000001,47683,958,0,0.0,34319.75361210921,False,-0.3211946945191876,0.25,385041,0.0,0.0,16,0,0,6,8,8.0,26,32,12,163.0,60.0,11,5,12,1395,1.294446038082242,102.36657124105841
67,12,0,0,0,10.000000000000002,20,10.0,42.20366191828768,0,,4.171650041199406,0,,36.3145406803898,13,43.30769230769231,62.99999999999999,20,63.0,0,0.36200000000000004,51777,34,83,1.0,3842.9039392178775,False,0.6146025608758476,0,0.56,26278,646,0,0.0,6460.000000000001,False,-0.1127548259065488,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.205000000000001,9936,634,0,0.0,26757.121656194387,False,-0.5949168477439459,4,0.8160000000000003,90706,0,0,0.0,0.0,False,0.24283737308688325,8,10.963000000000001,-547,200,0,0.0,834.3300082398812,False,-1.0017789758694498,0,0.2,100664,21,145,1.0,9897.605354288184,False,0.10560379667253696,8,6.013000000000002,47521,958,0,0.0,34789.32997181342,False,-0.32043271409676305,0.25,384729,0.0,0.0,16,0,0,4,6,5.8,26,30,16,124.0,39.0,9,3,16,956,1.1096028415486217,103.47617408260703
68,16,0,0,0,10.0,20,10.0,42.20366191828768,0,,4.449153688274517,9,6.111111111111111,38.25944223408858,10,73.0,63.0,20,63.0,0,0.36200000000000004,51717,30,93,1.0,4224.9405584007545,False,0.6185420133261285,0,0.56,26138,660,0,0.0,6600.0,False,-0.11485958265680438,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,9,4.295000000000001,9578,634,0,0.0,26757.121656194387,False,-0.6011369850039581,10,0.9120000000000001,90751,0,9,0.9,344.3349801067972,False,0.24581296315653506,0,10.955000000000004,-590,200,0,0.0,889.8307376549035,False,-1.0019879236421159,0,0.2,100740,16,148,1.0,9936.151075745418,False,0.10660115716171373,13,6.135000000000002,46787,963,0,0.0,36843.8428714273,False,-0.31736276958164195,0.3625,383515,0.0,0.0,17,0,0,6,11,11.0,27,33,18,149.0,72.0,10,6,18,641,1.3487661955878139,104.82494027819484
69,18,0,0,0,10.0,20,10.0,42.356540954028844,7,44.57142857142857,4.485506850737765,4,5.0,37.15048940482772,15,24.6,63.0,20,63.0,0,0.36200000000000004,51919,31,96,1.0,4376.227931586769,False,0.6268901908050208,0,0.56,26048,669,0,0.0,6690.0,False,-0.11621264056768296,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,4,4.326000000000001,9118,641,0,0.0,27150.54275153249,False,-0.6057115563241031,0,0.9020000000000001,90731,0,13,0.4,482.9563622627603,False,0.24648860941769143,15,11.105000000000002,-1259,200,0,0.0,897.101370147553,False,-1.011104631420005,0,0.2,101181,6,151,1.0,9735.902936428967,False,0.11016960448274776,13,6.252000000000002,46038,978,0,0.0,36333.178637921505,False,-0.3278765839417875,0.3,382170,0.0,0.0,18,0,0,5,11,11.0,27,32,12,186.0,66.0,11,7,12,953,1.2660884344950318,106.09102871268988
70,12,0,0,0,10.0,20,10.0,42.60042906668442,7,46.0,4.485506850737765,0,,36.648313337373594,27,33.55555555555556,63.00000000000001,20,63.0,0,0.36200000000000004,52161,29,99,1.0,4507.442477601758,False,0.6361393120091671,0,0.56,25928,681,0,0.0,6810.0,False,-0.11801671778218774,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.322000000000002,8796,648,0,0.0,27605.078035211503,False,-0.6073575012143905,0,0.9020000000000001,91086,0,8,0.0,293.18650669898875,False,0.2500526595693448,22,11.310000000000002,-2450,200,0,0.0,897.101370147553,False,-1.0274235001976655,0,0.2,101330,1,153,1.0,9675.648313337375,False,0.11141401891304571,12,6.359000000000003,45158,1000,0,0.0,36648.31333737359,False,-0.3354393439551238,0.25,380403,0.0,0.0,18,0,0,4,10,10.0,26,30,17,72.0,48.0,6,6,17,1381,1.202442092821002,107.29347080551088
71,17,0,0,0,10.0,20,10.0,42.60042906668442,0,,4.217644837563705,12,3.0,37.524002410244144,7,59.285714285714285,63.00000000000001,20,63.0,0,0.36200000000000004,52071,28,109,1.0,4923.446768268602,False,0.6396873950368123,0,0.56,25818,692,0,0.0,6920.0,False,-0.11967045522881713,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,12,4.442000000000001,8248,648,0,0.0,27605.078035211503,False,-0.616878828640331,0,0.9020000000000001,91440,2,12,1.0,458.7233185980571,False,0.2560371820738943,1,11.298000000000002,-2678,200,0,0.0,843.5289675127409,False,-1.0309145351142543,0,0.2,101721,0,147,0.6,9261.000000000002,False,0.11333682282125099,8,6.427000000000002,44941,1002,0,0.0,37599.05041506463,False,-0.33273462227131834,0.325,379955,0.0,0.0,20,0,0,2,8,8.0,25,27,21,114.0,72.0,7,10,21,1346,1.1474842336028814,108.44095503911376
72,21,0,0,0,10.0,20,10.0,42.57564960526849,11,42.36363636363637,4.329578485310247,10,5.0,38.49436237877974,6,64.83333333333333,63.0,20,63.0,0,0.36200000000000004,52437,28,108,1.0,4878.170157368997,False,0.6500115785280082,0,0.56,25718,702,0,0.0,7020.0,False,-0.12117385290757111,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,10,4.530000000000001,7367,659,0,0.0,28057.353089871933,False,-0.6282568578761886,0,0.9020000000000001,91755,2,17,1.0,663.0633174098762,False,0.26175317072064636,1,11.307,-2925,200,0,0.0,865.9156970620494,False,-1.0341455154141235,0,0.2,102112,0,140,0.5,8820.0,False,0.11512169589112797,8,6.499000000000002,44750,1003,0,0.0,38609.84546591608,False,-0.32944336317238376,0.3125,379608,0.0,0.0,20,0,0,4,7,7.0,27,31,22,169.0,78.0,10,11,22,1787,1.2911307038739324,109.73208574298769
73,22,0,0,0,10.0,20,10.0,42.57564960526849,0,,4.329578485310247,0,,38.39961245794939,1,24.0,62.99999999999999,7,63.0,0,0.36200000000000004,52367,25,118,1.0,5273.926653421681,False,0.653856615752927,0,0.56,25588,715,0,0.0,7150.0,False,-0.12312826988995129,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.520000000000001,7367,659,0,0.0,28057.353089871933,False,-0.6282568578761886,0,0.9020000000000001,91755,0,19,0.2,729.5926367010384,False,0.2622089571318049,1,11.316,-3192,200,0,0.0,865.9156970620494,False,-1.0378039016136495,0,0.2,102112,0,140,0.0,8819.999999999998,False,0.11512169589112797,7,6.561000000000002,44589,1004,0,0.0,38553.210907781184,False,-0.33142522424610743,0.15,378980,0.0,0.0,11,0,0,8,5,5.0,26,34,19,166.0,72.0,13,9,19,200,1.9457304831594229,111.67781622614712
74,19,0,0,0,10.0,20,10.0,42.834388379407905,21,44.0,4.329578485310247,0,,39.61215133458768,5,73.0,63.0,9,63.0,0,0.36200000000000004,53221,22,107,1.0,4803.279556596646,False,0.6724589505772544,0,0.56,25458,728,0,0.0,7280.0,False,-0.12508268687233146,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.520000000000001,6443,680,0,0.0,29127.384097997376,False,-0.6350153409955922,0,0.9020000000000001,92120,0,14,0.0,554.5701186842275,False,0.2660110581826195,0,11.315000000000001,-3447,200,0,0.0,865.9156970620494,False,-1.0412978659615113,0,0.2,102112,0,140,0.0,8820.0,False,0.11512169589112797,9,6.644000000000002,44017,1009,0,0.0,39968.66069659897,False,-0.33000439310861573,0.125,378318,0.0,0.0,13,0,0,8,5,5.0,13,21,21,126.0,83.0,10,9,21,1489,1.242219158448279,112.9200353845954
75,21,0,0,0,10.0,20,10.0,43.185990714170764,13,46.0,4.329578485310247,0,,40.9311822576761,20,49.4,62.99999999999999,10,63.0,0,0.36200000000000004,53689,25,104,1.0,4741.343034273759,False,0.6855996006114883,0,0.56,25388,735,0,0.0,7350.0,False,-0.12613506524745927,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.520000000000001,5845,693,0,0.0,29927.89156492034,False,-0.6384511201032027,0,0.9020000000000001,92850,0,4,0.0,163.7247290307044,False,0.27333574071380123,10,11.415000000000001,-4077,200,0,0.0,865.9156970620494,False,-1.0499300131738758,0,0.2,101357,1,150,1.0,9490.931182257675,False,0.11072981513874737,10,6.735000000000001,43545,1018,0,0.0,41667.94353831427,False,-0.32605106758275704,0.25,376991,0.0,0.0,15,0,0,6,8,8.0,16,22,21,162.0,103.0,10,11,21,1528,1.3007378354668617,114.22077322006226
76,21,0,0,0,10.0,20,10.0,43.18424168858622,1,43.0,4.30877296834854,1,3.0,39.97458646680673,9,25.77777777777778,63.0,11,63.0,0,0.36200000000000004,53652,23,113,1.0,5109.819310810243,False,0.690026750117419,0,0.56,25268,747,0,0.0,7470.0,False,-0.12793914246196403,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,1,4.530000000000001,5763,694,0,0.0,29969.863731878835,False,-0.639511217688482,0,0.9020000000000001,92872,0,4,0.1,159.8983458672269,False,0.27361096656664724,8,11.485000000000003,-4673,200,0,0.0,861.754593669708,False,-1.058124805820056,0,0.2,101332,0,152,0.2,9576.0,False,0.11091337346244438,11,6.835000000000002,43050,1026,0,0.0,41013.9257149437,False,-0.3346562380793316,0.1625,375658,0.0,0.0,13,0,0,15,10,10.0,10,25,16,190.0,76.0,14,7,16,268,1.368830463849008,115.58960368391126
77,16,0,0,0,10.0,20,10.0,43.005616149866434,17,42.0,4.09361924088943,4,1.0,39.77950618952072,18,38.388888888888886,63.00000000000001,6,63.0,0,0.36200000000000004,54276,22,106,1.0,4778.595311885842,False,0.7038095392369632,0,0.56,25158,758,0,0.0,7580.0,False,-0.12959287990859342,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,4,4.569000000000002,4885,711,0,0.0,30576.993082555033,False,-0.6494918505555117,2,0.9220000000000002,93131,0,4,0.4,159.11802475808287,False,0.27715439228832806,12,11.597000000000001,-5452,200,0,0.0,818.7238481778859,False,-1.06909332414276,0,0.2,101307,0,153,0.1,9639.000000000002,False,0.11098141847683853,6,6.884000000000002,42275,1043,0,0.0,41490.02495567011,False,-0.340277283665689,0.1875,373974,0.0,0.0,13,0,0,14,9,8.2,8,22,13,153.0,45.0,11,5,13,914,1.2502623433247209,116.83986602723598
78,13,0,0,0,10.0,20,10.0,42.825635487959836,10,41.0,4.154692896336975,4,5.0,41.26245582546641,18,52.111111111111114,63.0,6,63.0,0,0.36200000000000004,54586,22,106,1.0,4759.517361723742,False,0.712843787385347,0,0.56,25058,768,0,0.0,7680.0,False,-0.1310962775873474,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,4,4.605000000000001,4327,721,0,0.0,30877.28318681904,False,-0.6565782018346014,6,0.9800000000000002,93484,0,4,0.4,165.04982330186564,False,0.282031773312291,8,11.665000000000001,-6136,200,0,0.0,830.938579267395,False,-1.078381687658308,0,0.2,100942,0,158,0.5,9954.0,False,0.1088092122481026,6,6.938000000000001,41597,1056,0,0.0,43573.15335169253,False,-0.33647132503694044,0.2375,372252,0.0,0.0,14,0,0,4,7,6.2,4,8,19,103.0,55.0,8,5,19,610,1.1268292432650924,117.96669527050108
79,19,0,0,0,10.0,20,10.0,42.668985086264044,19,41.8421052631579,4.398186164777615,5,7.0,39.642158022001844,16,26.0,63.0,11,63.0,0,0.36200000000000004,55291,21,97,1.0,4348.891553367613,False,0.7278683557845874,0,0.56,24948,779,0,0.0,7790.0,False,-0.1327500150339768,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,5,4.651000000000002,3357,740,0,0.0,31575.048963835394,False,-0.6673699160469517,0,0.9740000000000002,93449,0,9,0.5,356.7794221980166,False,0.2828657318978256,16,11.817,-7276,200,0,0.0,879.6372329555229,False,-1.09366813344919,0,0.2,101194,0,154,0.0,9702.0,False,0.11012823868097357,7,7.002000000000002,41045,1072,0,0.0,42496.39339958598,False,-0.3478859282931904,0.1875,370402,0.0,0.0,17,0,0,7,7,7.0,5,12,17,192.0,76.0,12,7,17,1247,1.2816348792985082,119.24833014979959
80,17,0,0,0,10.0,20,10.0,42.668985086264044,0,,4.398186164777615,0,,39.67991468967568,16,40.0,63.0,10,63.0,0,0.36200000000000004,55201,20,107,1.0,4765.581404230253,False,0.7314267455083026,0,0.56,24838,790,0,0.0,7900.0,False,-0.13440375248060618,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.646000000000002,3357,740,0,0.0,31575.048963835394,False,-0.6673699160469517,0,0.9740000000000002,93829,0,3,0.0,119.03974406902702,False,0.2864436906133553,10,11.901,-8168,200,0,0.0,879.6372329555229,False,-1.1058901577562206,0,0.2,100909,1,164,1.0,10371.679914689676,False,0.11064998646788632,10,7.0950000000000015,40451,1077,0,0.0,42735.2681207807,False,-0.3528538700822784,0.25,368811,0.0,0.0,12,0,0,3,6,6.0,6,9,19,136.0,78.0,9,8,19,580,1.2868093959987164,120.5351395457983
