index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,23,0,0,0,10.0,20,10.0,15.849871525831553,18,16.38888888888889,26.848447120850878,0,,27.000000000000004,20,27.0,5,2.653,22994,696,0,0.0,6960.0,False,-0.1920283220411402,0,0.30800000000000005,37544,13,41,1.0,779.8447325590937,False,0.15772210114995874,0,1.181,50149,238,65,1.0,5517.4184860032165,False,0.07370138085480976,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,59060,0,50,0.0,1350.0000000000002,False,-0.014550373657554811,12,5.954000000000001,43553,364,0,0.0,9772.83475198972,False,-0.20089385195580678,0.3333333333333333,263120,0.0,0.0,12,0,0,8,7,7.0,24,32,20,185.0,91.0,12,11,20,676,1.2770994761958718,83.82286308333278
69,20,0,0,0,10.0,20,10.0,15.488252613201913,6,7.0,26.421684791112014,20,24.3,27.000000000000004,9,27.0,3,2.6780000000000004,22854,707,0,0.0,7070.0,False,-0.19462247451626685,0,0.30800000000000005,37475,12,48,1.0,863.4361254336918,False,0.15689184101559084,0,1.1810000000000003,50593,234,55,1.0,5077.443775000409,False,0.07824746098506793,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,58777,2,59,1.0,1645.8433695822243,False,-0.016778763634110634,8,6.022000000000003,43309,372,0,0.0,9828.866742293669,False,-0.20445694489752322,0.5,262828,0.0,0.0,16,0,0,14,4,4.0,21,35,14,157.0,32.0,15,5,14,734,1.3426036015152931,85.16546668484807
70,14,0,0,0,10.0,20,10.0,15.298406758608406,7,11.714285714285714,29.0345987893985,33,37.54545454545455,27.000000000000007,8,27.0,5,2.7250000000000005,22679,720,0,0.0,7200.0,False,-0.1979796130134896,0,0.30800000000000005,37447,9,56,1.0,946.7107784820707,False,0.15730804459625938,0,1.181,51750,231,32,1.0,4463.0391224992945,False,0.09549313177306694,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,58183,10,69,1.0,2153.3459878939857,False,-0.022391853870251,8,6.094000000000003,42594,387,0,0.0,11236.38973149722,False,-0.20464234677155574,0.5,262473,0.0,0.0,13,0,0,7,5,5.0,22,29,14,178.0,45.0,11,3,14,1481,1.1963871382176876,86.36185382306576
71,14,0,0,0,10.0,20,10.0,15.167968044736279,2,7.0,29.0345987893985,0,,27.000000000000004,10,27.0,2,2.7400000000000007,22549,731,0,0.0,7310.0,False,-0.20026857107977783,0,0.30800000000000005,37357,8,66,1.0,1081.0858909525944,False,0.15661182156736556,0,1.181,51736,223,42,1.0,4601.910023130928,False,0.09661813076478334,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,58183,0,79,1.0,2133.0000000000005,False,-0.02255967797812495,10,6.186000000000002,42496,387,0,0.0,11236.38973149722,False,-0.2062590549557285,0.5,262141,0.0,0.0,9,0,0,9,5,5.0,20,29,7,173.0,36.0,12,2,7,200,1.2779907379299402,87.6398445609957
72,7,0,0,0,10.0,20,10.0,15.316852536942736,3,21.0,29.599395429090183,21,33.0,27.0,11,27.0,0,2.738000000000001,22439,742,0,0.0,7420.0,False,-0.20194714032838917,0,0.30800000000000005,37330,7,73,1.0,1188.1302351968197,False,0.15742126343155738,0,1.181,52366,216,31,1.0,4226.021406281427,False,0.10558914488068653,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57490,11,89,1.0,2728.593349719992,False,-0.029079356041044693,11,6.286000000000001,42377,387,0,0.0,11454.9660310579,False,-0.20641927156525475,0.5,261822,0.0,0.0,15,0,0,6,5,5.0,19,25,8,40.0,3.0,6,1,8,956,0.8827453637495637,88.52258992474526
73,8,0,0,0,10.0,20,10.0,14.684798611323039,10,8.0,29.599395429090183,0,,27.0,10,27.0,5,2.7880000000000007,22294,752,0,0.0,7520.0,False,-0.20484648721235427,0,0.30800000000000005,37270,7,78,1.0,1215.414291683197,False,0.15600644405303046,0,1.1810000000000003,52286,216,41,1.0,4385.4917126384735,False,0.10558377011768881,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57490,1,99,1.0,2702.5993954290902,False,-0.029293767462682994,10,6.375000000000002,42274,387,0,0.0,11454.9660310579,False,-0.20811846486086488,0.5,261434,0.0,0.0,10,0,0,3,6,6.0,22,25,8,117.0,3.0,7,1,8,240,0.8809219896793365,89.4035119144246
74,8,0,0,0,10.0,20,10.0,15.430411394816709,17,20.0,29.599395429090183,0,,27.0,13,27.0,0,2.783000000000001,22234,758,0,0.0,7580.0,False,-0.20576207043886957,0,0.30800000000000005,37470,11,71,1.0,1205.5592090319863,False,0.16195994642360959,0,1.181,51946,223,51,1.0,4950.550907927725,False,0.10441747410430763,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57490,0,100,0.1,2700.0,False,-0.029315208604846824,13,6.495000000000001,42113,387,0,0.0,11454.9660310579,False,-0.2107744854491487,0.35000000000000003,261073,0.0,0.0,10,0,0,9,6,6.0,18,27,12,80.0,3.0,7,1,12,540,0.9748790115118027,90.3783909259364
75,12,0,0,0,10.0,20,10.0,16.19501865114575,39,18.333333333333332,28.814550770998125,10,18.4,26.999999999999996,8,27.0,5,2.8330000000000006,22144,762,0,0.0,7620.0,False,-0.20789843130073857,0,0.30800000000000005,37990,17,47,1.0,931.1658766038503,False,0.17364289013922732,0,1.181,51415,252,51,1.0,5550.686789409634,False,0.09973097237407294,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57490,0,100,0.0,2699.9999999999995,False,-0.029315208604846824,8,6.562000000000002,41859,397,0,0.0,11439.376656086255,False,-0.21509331824334546,0.3333333333333333,260718,0.0,0.0,16,0,0,9,4,4.0,19,28,12,125.0,24.0,9,3,12,1064,1.0482392013072968,91.4266301272437
76,12,0,0,0,10.0,20,10.0,15.898658845008972,5,8.0,29.078078482369403,2,46.0,26.999999999999996,12,27.0,5,2.878,21989,773,0,0.0,7730.0,False,-0.21095037538912287,0,0.30800000000000005,37900,16,57,1.0,1066.2235541655114,False,0.17295708286280764,0,1.181,51467,247,59,1.0,5642.575365177011,False,0.10171863955249012,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57490,0,100,0.0,2699.9999999999995,False,-0.029315208604846824,12,6.674000000000002,41624,399,0,0.0,11602.153314465391,False,-0.21762745340032175,0.3333333333333333,260290,0.0,0.0,11,0,0,10,7,7.0,19,29,14,124.0,36.0,10,2,14,292,1.1556520471349359,92.58228217437863
77,14,0,0,0,10.0,20,10.0,16.514832563250412,22,20.0,30.2576804506219,37,34.0,26.999999999999996,11,27.0,0,2.873,21919,780,0,0.0,7800.0,False,-0.21201855582005738,0,0.30800000000000005,38210,19,45,1.0,933.1674653462685,False,0.18038771081832186,0,1.1810000000000003,52285,259,32,1.0,5245.587408301758,False,0.11429080493852743,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56232,27,110,1.0,3786.9573721667907,False,-0.041102682645406535,11,6.772000000000002,41503,399,0,0.0,12072.814499798138,False,-0.2157413390649641,0.5,259969,0.0,0.0,14,0,0,13,5,5.0,17,30,12,162.0,21.0,12,2,12,1898,1.2668606964871287,93.84914287086576
78,12,0,0,0,10.0,20,10.0,15.843789371115612,10,7.0,30.485137369357123,7,35.0,26.999999999999996,10,27.0,5,2.923,21789,788,0,0.0,7880.0,False,-0.21476530549960324,0,0.30800000000000005,38125,21,50,1.0,1002.1894685557806,False,0.17884681481651374,0,1.181,52460,259,35,1.0,5170.521255046442,False,0.11708053875158748,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,55987,24,120,1.0,3971.6432968645704,False,-0.0436210691978771,10,6.861000000000002,41400,399,0,0.0,12163.569810373492,False,-0.21669193616994004,0.5,259581,0.0,0.0,12,0,0,8,6,6.0,18,26,9,128.0,6.0,10,2,9,480,1.0743928560987115,94.92353572696447
79,9,0,0,0,10.0,20,10.0,15.214108144806318,11,7.909090909090909,31.213890471470265,20,36.0,26.999999999999996,7,27.0,6,2.9780000000000006,21619,799,0,0.0,7990.0,False,-0.2182750412012452,0,0.30800000000000005,38075,20,55,1.0,1036.7759479643473,False,0.17784862277916655,0,1.181,53093,260,25,1.0,4736.0153794364,False,0.12551764935705415,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,55267,34,130,1.0,4571.2722760299885,False,-0.05055287892810602,7,6.921000000000002,41345,399,0,0.0,12454.342298116635,False,-0.21520083229030934,0.5,259219,0.0,0.0,11,0,0,9,5,5.0,16,25,15,89.0,24.0,6,3,15,960,0.9397679697722197,95.8633036967367
80,15,0,0,0,10.0,20,10.0,16.01274146020909,29,19.448275862068964,31.213890471470265,0,,26.999999999999996,7,27.0,5,3.022000000000001,21434,813,0,0.0,8130.0,False,-0.22178477690288714,0,0.30800000000000005,38539,16,41,1.0,816.5223998685726,False,0.18864863577898688,0,1.181,52529,279,35,1.0,5560.041033899795,False,0.12243324370788812,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,55267,24,140,1.0,4529.133371315286,False,-0.050900462153230235,7,6.984000000000003,41288,399,0,0.0,12454.342298116635,False,-0.21614116256069554,0.5,258877,0.0,0.0,11,0,0,14,4,4.0,15,29,13,126.0,15.0,10,5,13,724,1.082950017414987,96.94625371415168
81,13,0,0,0,10.0,20,10.0,16.147452301402748,16,17.3125,28.971250487832886,18,12.0,26.999999999999996,20,27.0,5,3.0670000000000006,21294,822,0,0.0,8220.0,False,-0.22468412378685224,0,0.30800000000000005,38671,17,40,1.0,815.8980920561099,False,0.1926676752129664,0,1.1810000000000003,52468,285,27,1.0,5384.247669071271,False,0.1194115560219099,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,55402,32,137,1.0,4626.080015610652,False,-0.0478736986686024,7,7.047000000000002,41231,399,0,0.0,11559.528944645323,False,-0.2244623707487559,0.5,258886,0.0,0.0,18,0,0,10,4,4.0,18,28,14,132.0,27.0,9,4,14,1009,1.067278671078384,98.01353238523006
82,14,0,0,0,10.0,20,10.0,15.864433790703298,5,8.0,29.478668768968696,20,33.0,26.999999999999996,9,27.0,5,3.1120000000000005,21159,831,0,0.0,8310.0,False,-0.2274308734663981,0,0.30800000000000005,38561,18,50,1.0,973.221689535165,False,0.1917112508321913,0,1.181,53088,280,17,1.0,4943.178830469391,False,0.12751825260237631,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,55402,22,147,1.0,4617.530712917311,False,-0.04794421768713961,9,7.130000000000002,40481,419,0,0.0,12351.562214197884,False,-0.2303020422142478,0.5,258511,0.0,0.0,12,0,0,7,6,6.0,17,24,12,103.0,51.0,7,7,12,860,1.0744106406345963,99.08794302586466
83,12,0,0,0,10.0,20,10.0,15.864433790703298,0,,29.756666912538805,3,43.0,26.999999999999996,20,27.0,0,3.1070000000000007,21049,842,0,0.0,8420.0,False,-0.22910944271500946,0,0.30800000000000005,38471,17,60,1.0,1121.866027442198,False,0.19123277219438137,0,1.181,53217,270,24,1.0,4997.557129390822,False,0.13068793255733854,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,55591,12,150,1.0,4407.080002950465,False,-0.04656218550117574,13,7.251000000000002,40190,422,0,0.0,12557.313437091376,False,-0.23340553444502882,0.5,258338,0.0,0.0,12,0,0,8,7,7.0,18,26,15,100.0,12.0,8,4,15,518,1.1084356494247913,100.19637867528945
84,15,0,0,0,10.0,20,10.0,15.535010307328202,5,7.0,29.94897954444299,5,35.0,26.999999999999996,20,27.0,5,3.1570000000000005,20939,848,0,0.0,8480.0,False,-0.2315509979857169,0,0.30800000000000005,38331,21,70,1.0,1297.450721512974,False,0.18963942381604362,0,1.181,53357,265,29,1.0,4985.298138230821,False,0.1334046811655859,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,55659,7,151,1.0,4286.6428568111005,False,-0.04643381512767787,11,7.3480000000000025,40075,422,0,0.0,12638.469367754942,False,-0.23463327640962983,0.5,258181,0.0,0.0,14,0,0,12,5,5.0,16,28,12,138.0,42.0,11,4,12,618,1.3183276057243347,101.51470628101379
85,12,0,0,0,10.0,20,10.0,16.205006078081958,14,22.0,29.94897954444299,0,,26.999999999999996,20,27.0,0,3.1520000000000006,20849,857,0,0.0,8570.0,False,-0.23292437282548983,0,0.30800000000000005,38529,22,66,1.0,1289.5304011534092,False,0.19556141123654708,0,1.1810000000000003,53049,269,39,1.0,5527.156837237323,False,0.1326523747588819,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,55875,0,150,0.7,4049.9999999999995,False,-0.044822409555075306,12,7.457000000000003,39933,422,0,0.0,12638.469367754942,False,-0.23697585357445158,0.45,258055,0.0,0.0,12,0,0,9,6,6.0,19,28,16,113.0,25.0,9,3,16,724,1.0983889186754823,102.61309519968927
86,16,0,0,0,10.0,20,10.0,15.958269870935897,24,14.708333333333334,30.218960239656916,4,38.5,26.999999999999996,20,27.0,5,3.202000000000001,20679,869,0,0.0,8690.0,False,-0.23628151132271258,0,0.30800000000000005,38767,20,57,1.0,1109.6213826433461,False,0.20007967683945785,0,1.181,52850,283,45,1.0,5876.04358425942,False,0.13215402614111754,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56021,0,144,0.2,3887.9999999999995,False,-0.0437501031063893,12,7.565000000000003,39711,424,0,0.0,12812.839141614531,False,-0.23919990149945947,0.3666666666666667,257848,0.0,0.0,18,0,0,16,7,7.0,17,33,12,193.0,10.0,13,3,12,888,1.1799974907189608,103.79309269040823
87,12,0,0,0,10.0,20,10.0,15.323035443361556,10,7.0,29.47562613859096,10,21.0,26.999999999999996,20,27.0,5,3.247000000000001,20519,880,0,0.0,8800.0,False,-0.2394860526155161,0,0.30800000000000005,38712,19,62,1.0,1140.0281974884165,False,0.1988651070849114,0,1.181,52990,283,45,1.0,5662.822206707913,False,0.13283162398234352,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56264,0,135,0.0,3644.9999999999995,False,-0.04174571489846083,11,7.663000000000001,39392,434,0,0.0,12792.421744148478,False,-0.24463086473968954,0.3333333333333333,257697,0.0,0.0,17,0,0,10,5,5.0,7,17,15,97.0,42.0,8,4,15,688,1.0978025393560529,104.89089522976428
88,15,0,0,0,10.0,20,10.0,16.370569481221448,46,19.26086956521739,27.607615109389492,14,12.714285714285714,26.999999999999996,20,27.0,5,3.292000000000001,20354,892,0,0.0,8920.0,False,-0.2426905939083196,0,0.30800000000000005,39478,17,31,1.0,677.4876539178649,False,0.21518475941399418,0,1.181,52282,319,41,1.0,6354.123883994611,False,0.1254781626348995,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,56410,4,133,1.0,3701.4304604375575,False,-0.03887168236272374,8,7.732000000000002,39321,434,0,0.0,11981.70495747504,False,-0.2524893597713922,0.5,257665,0.0,0.0,20,0,0,14,5,5.0,7,21,16,159.0,9.0,12,3,16,1548,1.0645356280729175,105.9554308578372
89,16,0,0,0,10.0,20,10.0,16.078885273061168,5,7.0,29.24874787783697,34,34.705882352941174,27.000000000000004,20,27.0,5,3.3370000000000006,20174,905,0,0.0,9050.0,False,-0.24620032960996155,0,0.30800000000000005,39408,14,41,1.0,799.2342961955079,False,0.2149062182780247,0,1.1810000000000003,53427,314,17,1.0,5545.998689664435,False,0.140514638867445,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,56500,3,136,1.0,3759.7462436335113,False,-0.03690593196930313,13,7.854000000000003,38087,459,0,0.0,13425.17527592717,False,-0.26094020426673065,0.5,257416,0.0,0.0,19,0,0,6,6,6.0,11,17,18,103.0,54.0,8,8,18,1569,1.1260024504736066,107.0814333083108
90,18,0,0,0,10.0,20,10.0,16.078885273061168,0,,28.559485993308446,29,25.413793103448278,27.0,20,27.0,0,3.3320000000000007,20074,915,0,0.0,9150.0,False,-0.24772630165415369,0,0.30800000000000005,39308,14,51,1.0,960.0231489261196,False,0.21430786713248673,12,1.3010000000000002,53808,304,10,1.0,5173.575982943679,False,0.1444676514220277,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,56006,22,137,1.0,4327.308691852786,False,-0.04037391580041255,11,7.951000000000002,37968,459,0,0.0,13108.804070928576,False,-0.26551294132892944,0.5,256984,0.0,0.0,13,0,0,7,7,6.105263157894736,2,9,17,126.0,57.0,9,9,17,443,1.1140792034566402,108.19551251176745
91,17,0,0,0,10.0,20,10.0,15.808807322549484,5,8.0,28.559485993308446,0,,26.999999999999996,20,27.0,5,3.3820000000000006,19919,926,0,0.0,9260.0,False,-0.250778245742538,0,0.30800000000000005,39218,13,61,1.0,1094.3372466755186,False,0.21361071303600568,0,1.2890000000000001,53768,299,20,1.0,5298.023109308465,False,0.14491865319129452,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56330,12,135,1.0,3987.713831919701,False,-0.03783003256578438,8,8.020000000000001,37897,459,0,0.0,13108.804070928576,False,-0.2666842299113403,0.5,256952,0.0,0.0,15,0,0,7,5,5.0,3,10,20,132.0,37.0,10,7,20,524,1.2315050652250648,109.42701757699251
92,20,0,0,0,10.0,20,10.0,15.529140728256385,5,8.0,30.950919901915906,26,44.30769230769231,26.999999999999996,20,27.0,5,3.4270000000000005,19794,934,0,0.0,9340.0,False,-0.25337239821766466,0,0.30800000000000005,39098,15,71,1.0,1252.5689917062034,False,0.21236295232414998,6,1.3490000000000002,54712,294,10,1.0,4875.0765731265365,False,0.1597844444874436,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56433,6,136,1.0,3857.705519411495,False,-0.03720321428467679,11,8.122000000000003,36769,481,0,0.0,14887.392472821552,False,-0.2706221647984761,0.5,256626,0.0,0.0,15,0,0,10,7,6.2727272727272725,4,14,21,177.0,48.0,14,6,21,583,1.4833580143749714,110.91037559136748
93,21,0,0,0,10.0,20,10.0,16.177856308191558,14,22.0,30.950919901915906,0,,26.999999999999996,20,27.0,0,3.4220000000000006,19654,948,0,0.0,9480.0,False,-0.2555087590795337,0,0.30800000000000005,39346,11,67,1.0,1193.9163726488343,False,0.21903675109334117,0,1.3430000000000002,54404,298,20,1.0,5440.019577879402,False,0.1592663728577746,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56811,0,128,0.6,3455.9999999999995,False,-0.034280812313377436,6,8.171000000000001,36723,481,0,0.0,14887.392472821552,False,-0.27138102782370005,0.43333333333333335,256758,0.0,0.0,17,0,0,10,3,3.0,3,13,15,164.0,40.0,13,8,15,886,2.075361364521086,112.98573695588857
94,15,0,0,0,10.0,20,10.0,15.575140579389606,10,8.0,30.77217081746033,2,17.0,27.000000000000004,20,27.0,5,3.472000000000001,19509,958,0,0.0,9580.0,False,-0.2584081059634987,0,0.30800000000000005,39286,11,72,1.0,1231.4101217160517,False,0.21777772876939586,0,1.3430000000000002,54358,298,28,1.0,5503.012675546992,False,0.15897204192250788,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57135,0,116,0.0,3132.0000000000005,False,-0.03160829470280614,8,8.245000000000003,36625,483,0,0.0,14862.95850483334,False,-0.2731992798651093,0.3333333333333333,256733,0.0,0.0,17,0,0,6,4,4.0,4,10,12,137.0,15.0,10,5,12,598,1.0810873173177242,114.0668242732063
95,12,0,0,0,10.0,20,10.0,15.277176802125998,5,8.0,30.77217081746033,0,,27.0,20,27.0,5,3.5170000000000012,19364,968,0,0.0,9680.0,False,-0.2613074528474638,0,0.30800000000000005,39186,11,82,1.0,1362.7284977743318,False,0.21672966638854796,0,1.3430000000000002,54318,293,38,1.0,5645.555294086411,False,0.15960665733913482,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57513,0,102,0.0,2754.0,False,-0.02849035749047297,6,8.297,36577,483,0,0.0,14862.95850483334,False,-0.2739911369349082,0.3333333333333333,256778,0.0,0.0,13,0,0,7,4,4.0,1,8,14,87.0,27.0,8,4,14,578,0.9640300301834941,115.03085430338979
96,14,0,0,0,10.0,20,10.0,15.792111883158286,14,20.0,28.772067773044682,22,16.0,26.999999999999996,20,27.0,0,3.5120000000000013,19254,979,0,0.0,9790.0,False,-0.2629860220960752,0,0.30800000000000005,39376,10,78,1.0,1331.7847268863463,False,0.22205616686330862,0,1.3430000000000002,54390,297,26,1.0,5438.330991397173,False,0.1589651249228547,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57662,1,102,1.0,2782.772067773044,False,-0.025794974447984564,10,8.391000000000002,36250,494,0,0.0,14213.401479884073,False,-0.28474354158170084,0.5,256752,0.0,0.0,18,0,0,7,4,4.0,2,9,8,109.0,16.0,9,5,8,1102,1.0489064501598477,116.07976075354964
97,8,0,0,0,10.0,20,10.0,15.792111883158286,0,,28.59344443576396,12,26.416666666666668,27.0,20,27.0,0,3.512000000000001,19144,990,0,0.0,9900.0,False,-0.26466459134468656,0,0.30800000000000005,39286,9,88,1.0,1479.7058457179292,False,0.22156665210458895,0,1.3430000000000002,54707,287,24,1.0,5218.578776924764,False,0.16316846717392613,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57843,0,95,0.6,2565.0,False,-0.024605308741772112,7,8.451,36045,501,0,0.0,14325.315662317744,False,-0.28720230576968714,0.43333333333333335,256845,0.0,0.0,17,0,0,2,4,4.0,2,4,12,63.0,9.0,4,4,12,868,0.6550111584365368,116.73477191198617
98,12,0,0,0,10.0,20,10.0,15.792111883158286,0,,28.59344443576396,0,,27.000000000000004,20,27.0,0,3.512000000000001,19074,997,0,0.0,9970.0,False,-0.26573277177562105,0,0.30800000000000005,39156,12,98,1.0,1667.626964549512,False,0.2204667485281924,0,1.3430000000000002,54707,277,34,1.0,5346.59210245082,False,0.16446740910839774,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,58032,0,88,0.0,2376.0000000000005,False,-0.023046340135605522,13,8.574000000000002,35881,501,0,0.0,14325.315662317744,False,-0.2899078174248334,0.3333333333333333,256670,0.0,0.0,13,0,0,5,7,7.0,3,8,10,104.0,12.0,8,4,10,389,0.9376275390386581,117.67239945102483
99,10,0,0,0,10.0,20,10.0,16.133104240105208,27,17.59259259259259,28.668320600565302,2,34.0,27.0,20,27.0,5,3.5620000000000003,18954,1004,0,0.0,10040.0,False,-0.2683269242507477,0,0.30800000000000005,39466,15,86,1.0,1537.446964649048,False,0.2279412647965734,0,1.3430000000000002,54300,294,42,1.0,5947.202111814674,False,0.16230215634197864,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,58221,0,81,0.0,2187.0,False,-0.021487371529438935,13,8.691,35649,503,0,0.0,14420.165262084347,False,-0.29295275861487413,0.3333333333333333,256410,0.0,0.0,17,0,0,4,8,8.0,3,7,12,91.0,24.0,7,3,12,897,0.9201582986861467,118.59255774971098
100,12,0,0,0,10.0,20,10.0,16.216296006659682,20,16.75,28.668320600565302,0,,27.0,20,27.0,5,3.6070000000000007,18824,1012,0,0.0,10120.0,False,-0.2710736739302936,0,0.30800000000000005,39646,17,81,1.0,1483.5199765394343,False,0.23261185339283763,0,1.3430000000000002,53965,304,52,1.0,6420.506657253939,False,0.16030630182293548,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,58545,0,69,0.0,1863.0,False,-0.018814853918867645,8,8.758000000000003,35580,503,0,0.0,14420.165262084347,False,-0.29409105315271,0.3333333333333333,256380,0.0,0.0,16,0,0,9,4,4.0,1,10,12,140.0,36.0,10,2,12,824,0.872726165689528,119.4652839154005
101,12,0,0,0,10.0,20,10.0,16.567948078866724,23,18.608695652173914,27.730835996054882,8,12.5,26.999999999999996,20,27.0,5,3.6520000000000006,18654,1024,0,0.0,10240.0,False,-0.2744308124275163,0,0.30800000000000005,39959,15,73,1.0,1359.4602097572708,False,0.24027132103029458,0,1.3430000000000002,53637,317,54,1.0,6749.504684787715,False,0.15698823651257923,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,58733,0,65,0.5,1754.9999999999998,False,-0.01660425293234571,11,8.860000000000003,35421,506,0,0.0,14031.80301400377,False,-0.2999174900275189,0.4166666666666667,256224,0.0,0.0,19,0,0,7,5,5.0,3,10,11,125.0,7.0,10,2,11,936,0.9730594521388412,120.43834336753935
102,11,0,0,0,10.0,20,10.0,16.567948078866724,0,,26.10533177978979,65,23.0,26.999999999999996,20,27.0,0,3.6470000000000007,18574,1032,0,0.0,10320.0,False,-0.27565159006287004,0,0.30800000000000005,39839,17,83,1.0,1545.139690545938,False,0.23944240509286976,11,1.453,54824,307,10,1.0,5347.413378009982,False,0.1668501235693845,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57481,55,66,1.0,3217.793247888438,False,-0.025192658430073806,11,8.959000000000003,35301,506,0,0.0,13209.297880573633,False,-0.3086815754608968,0.5,255839,0.0,0.0,14,0,0,6,6,5.1692307692307695,3,9,16,140.0,36.0,9,2,16,443,0.976983368396759,121.4153267359361
