index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
53,31,0,0,0,10.000000000000002,20,10.0,20.470963757689546,20,21.5,32.00260069091199,18,33.94444444444444,36.05117764811414,21,21.428571428571427,36.00000000000001,20,36.0,0,2.1350000000000002,28014,0,15,1.0,307.0644563653432,False,0.21663494420277601,0,0.5600000000000002,26025,21,38,1.0,987.8966227922027,False,0.14542796783846318,0,0.24500000000000002,31868,127,184,1.0,8488.290924354378,False,0.0672383917657355,0,0.2,29490,112,276,1.0,11125.465731552938,False,0.03592909731289613,0,0.2,41229,0,0,0.0,0.0,False,0.0,1,2.0820000000000003,36980,132,10,1.0,4584.855067681524,False,-0.04745621931551188,6,4.697000000000002,40564,333,0,0.0,12005.042156822008,False,-0.1632852790740827,14,4.723000000000001,37213,301,0,0.0,10851.404472082357,False,-0.23386095813344632,0.625,271383,0.0,0.0,9,0,0,4,6,5.076923076923077,13,17,40,89.0,80.0,7,24,40,1353,1.6403973270207644,114.91577511903597
54,40,0,0,0,10.000000000000002,20,10.0,20.12244923359754,6,8.0,32.00260069091199,0,,34.466504760115996,17,19.647058823529413,36.00000000000001,20,36.0,0,2.1350000000000002,28006,0,15,0.4,301.8367385039631,False,0.21617650178178904,0,0.5600000000000002,25881,27,46,1.0,1195.6326647454869,False,0.14369455478458631,0,0.24500000000000002,31836,121,194,1.0,8643.320891302228,False,0.06858351643618264,0,0.2,29474,104,286,1.0,11245.478517894973,False,0.03722963793916375,0,0.2,41229,0,0,0.0,0.0,False,0.0,7,2.1510000000000007,37082,122,10,1.0,4248.982331892423,False,-0.04905549089363776,11,4.801000000000001,40351,338,0,0.0,11649.678608919206,False,-0.17030511186150857,9,4.799000000000001,36851,313,0,0.0,10788.015989916306,False,-0.24093491941355238,0.55,270710,0.0,0.0,8,0,0,6,7,6.166666666666667,16,22,43,207.0,78.0,14,26,43,248,4.6028714000131,119.51864651904907
55,43,0,0,0,10.000000000000002,20,10.0,20.12244923359754,0,,32.008514037226384,1,33.0,33.48242933376744,8,14.0,36.00000000000001,20,36.0,0,2.1350000000000002,27916,0,24,0.9,482.93878160634097,False,0.21620030195245205,0,0.56,25771,28,56,1.0,1406.8571570814622,False,0.14350503535507644,0,0.24500000000000002,31836,111,204,1.0,8763.32872852351,False,0.07035683908921465,0,0.2,29507,94,295,1.0,11334.021868939952,False,0.03951328233797246,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,37161,113,12,1.0,4018.7512382117907,False,-0.049931465252470525,11,4.900000000000001,40090,346,0,0.0,11584.920549483535,False,-0.17557659333126518,9,4.880000000000001,36758,313,0,0.0,10480.00038146921,False,-0.245373195264768,0.6125,270268,0.0,0.0,7,0,0,6,5,5.0,17,23,34,211.0,101.0,14,29,34,345,8.008905221999157,127.52755174104823
56,34,0,0,0,10.000000000000002,20,10.0,20.590639357504095,50,22.4,32.008514037226384,0,,33.48242933376744,0,,36.00000000000001,20,36.0,0,2.1350000000000002,28358,1,10,1.0,215.90639357504097,False,0.22952458521024185,0,0.56,26249,27,40,1.0,1093.6255743001639,False,0.1573865232874086,0,0.24500000000000002,31268,127,214,1.0,9464.833202369466,False,0.06393641874825587,0,0.2,28955,108,305,1.0,11986.38583196449,False,0.03283958140444622,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,37161,103,22,1.0,4033.4903911772017,False,-0.04975271785421429,6,4.949000000000002,40034,346,0,0.0,11584.920549483535,False,-0.17658281031477044,14,5.011000000000001,36556,313,0,0.0,10480.00038146921,False,-0.24900276366955473,0.625,269810,0.0,0.0,10,0,0,7,5,5.0,12,19,36,123.0,105.0,9,25,36,1320,6.783958970976528,134.31151071202476
57,36,0,0,0,10.000000000000002,20,10.0,20.6315197086108,27,20.962962962962962,32.008514037226384,0,,33.71153912471034,8,38.0,36.00000000000001,20,36.0,5,2.1850000000000005,28456,2,10,1.0,226.315197086108,False,0.23398227360673177,0,0.56,26423,26,38,1.0,1043.9977489272105,False,0.16383029001656904,0,0.24500000000000002,31252,119,224,1.0,9625.057989663395,False,0.06583116100220765,0,0.2,28405,123,315,1.0,12620.35884588544,False,0.025953229392165905,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,37465,93,24,1.0,3785.868744455102,False,-0.04538227043519,13,5.073000000000001,39569,354,0,0.0,11933.88485014746,False,-0.18180288164240255,7,5.067000000000002,36487,313,0,0.0,10551.711746034336,False,-0.24959830608730435,0.625,269286,0.0,0.0,7,0,0,6,7,6.230769230769231,16,22,44,209.0,95.0,13,23,44,768,6.589622331026476,140.90113304305123
58,44,0,0,0,10.000000000000002,20,10.0,20.712975784042168,21,21.571428571428573,32.27054826502503,23,34.0,33.71153912471034,0,,36.00000000000001,20,36.0,0,2.1800000000000006,28342,5,18,1.0,422.833564112759,False,0.2333023834682264,0,0.56,26790,23,29,1.0,830.6762977372229,False,0.17507507553855434,0,0.24500000000000002,32034,109,211,1.0,9066.800044380878,False,0.08069273346308604,0,0.2,27952,134,325,1.0,13263.466941194785,False,0.022068548352318224,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36683,106,34,1.0,4566.870446332805,False,-0.054877993083353914,10,5.160000000000001,39454,354,0,0.0,11933.88485014746,False,-0.18386922009067222,10,5.160000000000001,36372,313,0,0.0,10551.711746034336,False,-0.251664644535574,0.625,268856,0.0,0.0,8,0,0,7,4,4.0,20,27,41,264.0,96.0,17,27,41,1435,5.105993678967934,146.00712672201917
59,41,0,0,0,10.000000000000002,20,10.0,19.848796072967154,30,13.566666666666666,32.24429512464337,21,32.04761904761905,33.349176882642,7,26.0,36.00000000000001,20,36.0,12,2.3000000000000007,28408,5,10,1.0,248.48796072967156,False,0.2323878706100913,0,0.56,26690,23,39,1.0,1004.1030468457191,False,0.17450118881404883,0,0.24500000000000002,31627,129,221,1.0,9686.483915958948,False,0.0778213777220047,0,0.2,28625,124,314,1.0,12585.959382185945,False,0.03194667645160542,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36192,117,37,1.0,5006.502074241029,False,-0.0614555037201845,12,5.270000000000001,39296,354,0,0.0,11805.608616455267,False,-0.18786063340950093,8,5.230000000000001,36112,320,0,0.0,10671.736602445439,False,-0.2552580533075301,0.625,268179,0.0,0.0,8,0,0,9,7,6.538461538461538,18,27,35,251.0,84.0,18,23,35,1331,6.386282722000033,152.3934094440192
60,35,0,0,0,10.000000000000002,20,10.0,19.848796072967154,0,,32.230864039211184,18,32.111111111111114,33.1664623555884,15,31.533333333333335,36.00000000000001,20,36.0,0,2.2880000000000007,28318,4,20,1.0,436.9759214593431,False,0.23257118005915997,0,0.5600000000000002,26580,24,49,1.0,1212.5910075753907,False,0.17425257013595785,0,0.24500000000000002,32172,119,214,1.0,9259.411637074285,False,0.08761727749319215,0,0.2,28658,114,323,1.0,12673.331836983467,False,0.034213018840078525,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36087,125,32,1.0,5090.184800280227,False,-0.0629874020679591,8,5.338000000000001,39103,362,0,0.0,12006.259372723001,False,-0.18952582588203007,12,5.342000000000001,35586,327,0,0.0,10845.433190277407,False,-0.26314880161104864,0.625,267733,0.0,0.0,11,0,0,3,5,5.0,15,18,36,93.0,96.0,8,27,36,1251,2.2821438779938035,154.675553322013
61,36,0,0,0,10.000000000000002,20,10.0,19.848796072967154,0,,31.16916375679851,21,23.047619047619047,32.548103652445675,20,28.4,36.00000000000001,20,36.0,0,2.2880000000000007,28258,0,30,1.0,595.4638821890146,False,0.23340238169896793,0,0.5600000000000002,26440,28,59,1.0,1451.078968305062,False,0.17335605926712727,0,0.24500000000000002,32403,109,214,1.0,8833.719815908302,False,0.08815379342004766,0,0.2,28911,104,322,1.0,12100.745521277706,False,0.033229091250372565,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36171,136,22,1.0,4955.064551278402,False,-0.06258865663394218,9,5.420000000000001,38456,382,0,0.0,12433.375595234247,False,-0.19731397927162245,11,5.440000000000001,35455,327,0,0.0,10643.229894349735,False,-0.26731924125534795,0.625,267323,0.0,0.0,12,0,0,9,4,4.0,16,25,39,234.0,87.0,15,21,39,1252,2.003120334993582,156.67867365700658
62,39,0,0,0,10.000000000000002,20,10.0,20.192286656925194,38,22.210526315789473,30.724913669115423,5,16.2,33.20647625731021,8,44.625,36.00000000000001,20,36.0,0,2.2880000000000007,28568,2,20,1.0,423.8457331385039,False,0.24308581835561738,0,0.5600000000000002,26774,26,51,1.0,1289.806619503185,False,0.18429955553522775,0,0.24500000000000002,31883,125,220,1.0,9283.516839321042,False,0.07943252710525531,0,0.2,28668,106,331,1.0,12310.328810111274,False,0.029144557882070963,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36447,131,24,1.0,4821.919120829565,False,-0.057509045564656344,11,5.521,38314,382,0,0.0,12684.873930292499,False,-0.19760597683641343,9,5.519000000000002,34999,335,0,0.0,11124.16954619892,False,-0.27119192199842856,0.625,266882,0.0,0.0,15,0,0,11,5,5.0,13,24,47,217.0,106.0,14,25,47,1482,3.3460703780292533,160.02474403503584
63,47,0,0,0,10.0,20,10.0,19.415547553340673,16,8.0,30.724913669115423,0,,32.34731069257744,10,21.0,36.00000000000001,20,36.0,0,2.2880000000000007,28626,0,13,0.9,252.40211819342875,False,0.241888435517308,0,0.56,26644,29,61,1.0,1474.348400753781,False,0.1826699291800662,0,0.24500000000000002,31867,117,230,1.0,9338.349207637406,False,0.07976991470339288,0,0.2,28556,110,341,1.0,12612.905792035832,False,0.030305668233528857,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36657,121,24,1.0,4494.050010584825,False,-0.05639173869624756,12,5.630000000000002,38037,390,0,0.0,12615.4511701052,False,-0.2032068569185935,8,5.590000000000002,34821,337,0,0.0,10901.043703398596,False,-0.2763948350217541,0.6125,266437,0.0,0.0,12,0,0,5,5,5.0,22,27,41,263.0,135.0,17,30,41,538,5.201216486981139,165.22596052201698
64,41,0,0,0,10.0,20,10.0,19.46249861166518,3,23.0,30.739819650132596,1,33.0,32.9368254563837,6,45.5,36.00000000000001,20,36.0,0,2.2880000000000007,28546,0,21,0.8,408.7124708449688,False,0.24180875239385302,0,0.56,26593,31,68,1.0,1633.4499055932322,False,0.18390311648223118,0,0.24500000000000002,31831,110,239,1.0,9487.69174366486,False,0.0809127839889007,0,0.2,28556,100,351,1.0,12735.926558363059,False,0.032123512107501584,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36897,112,28,1.0,4365.090913593594,False,-0.052134530141483004,6,5.678000000000001,37901,392,0,0.0,12911.235578902411,False,-0.202993175882215,14,5.722000000000001,34419,341,0,0.0,11231.457480626843,False,-0.2806495716334239,0.6,265972,0.0,0.0,11,0,0,10,5,5.0,12,22,44,182.0,128.0,13,28,44,575,5.254245161020663,170.48020568303764
65,44,0,0,0,10.0,20,10.0,19.497276839059225,62,19.612903225806452,30.739819650132596,0,,34.445422950770784,23,42.34782608695652,36.00000000000001,20,36.0,11,2.3980000000000006,28836,0,10,1.0,194.97276839059225,False,0.24971865861244374,0,0.56,27093,31,48,1.0,1245.8692882748428,False,0.19712917433212776,0,0.24500000000000002,31279,124,249,1.0,10071.877420926361,False,0.07323163136398565,0,0.2,27892,128,361,1.0,13592.726329097448,False,0.025160716509995736,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,37871,102,15,1.0,3652.1429485750864,False,-0.037156577305111876,12,5.792000000000002,37066,409,0,0.0,14088.17798686525,False,-0.20742284483716128,8,5.788000000000001,34041,347,0,0.0,11952.561763917462,False,-0.28096307755132194,0.625,265307,0.0,0.0,11,0,0,5,8,7.25,18,23,41,238.0,165.0,14,30,41,2050,5.383123293984681,175.86332897702232
66,41,0,0,0,10.0,20,10.0,19.72366774527389,24,22.0,31.098987192319026,37,32.432432432432435,34.445422950770784,0,,36.00000000000001,20,36.0,0,2.387000000000001,28716,2,20,1.0,414.4733549054778,False,0.2492759449487189,0,0.56,27541,29,34,1.0,960.6047033393122,False,0.21031886453307083,0,0.24500000000000002,32215,126,222,1.0,9389.157292599333,False,0.09080529143540117,0,0.2,27628,130,371,1.0,14101.801055235963,False,0.024881062967106463,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36671,129,25,1.0,4872.9049215784235,False,-0.05145765211891608,9,5.870000000000001,36973,409,0,0.0,14088.17798686525,False,-0.20909388375619675,11,5.8900000000000015,33897,347,0,0.0,11952.561763917462,False,-0.28355049265176396,0.625,264870,0.0,0.0,9,0,0,8,5,5.0,16,24,35,230.0,101.0,15,26,35,1928,5.146163673023693,181.009492650046
67,35,0,0,0,10.000000000000002,20,10.0,19.488280504891364,25,17.24,31.111024285086724,1,33.0,34.364376610975164,15,33.666666666666664,36.00000000000001,20,36.0,0,2.387000000000001,28789,2,18,1.0,370.7890490880445,False,0.2514855962570846,0,0.56,27699,29,31,1.0,894.1366956516324,False,0.21570785883836463,0,0.24500000000000002,32075,128,231,1.0,9681.146514481128,False,0.09098245285458408,0,0.2,27370,133,381,1.0,14445.241559768594,False,0.022331198979941933,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,37143,120,20,1.0,4420.610446429911,False,-0.04549454938962971,8,5.941000000000002,36851,410,0,0.0,14089.394410499817,False,-0.2112750708799024,12,5.999000000000001,33263,361,0,0.0,12405.539956562034,False,-0.2908727139418368,0.625,264419,0.0,0.0,14,0,0,7,5,5.0,17,24,28,200.0,75.0,14,21,28,1169,6.300760988029651,187.31025363807566
68,28,0,0,0,10.0,20,10.0,19.516776447749514,14,20.0,31.111024285086724,0,,34.182141443826076,9,31.555555555555557,36.00000000000001,20,36.0,0,2.3870000000000005,28715,1,26,1.0,517.4361876414873,False,0.25145637931153864,0,0.5600000000000002,27853,30,29,1.0,865.9865169847359,False,0.22175160929908286,0,0.24500000000000002,31811,130,241,1.0,10034.937790913336,False,0.08840821867945345,0,0.2,27354,125,391,1.0,14604.0075514376,False,0.024204385014002322,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,37427,110,21,1.0,4140.037641679887,False,-0.042008808827768286,11,6.043000000000001,36483,416,0,0.0,14219.770840631647,False,-0.2167160416085847,9,6.077000000000002,33127,364,0,0.0,12442.299485552692,False,-0.29298613320199185,0.625,263999,0.0,0.0,10,0,0,4,4,4.0,15,19,33,160.0,69.0,10,18,33,764,5.014955164981075,192.32520880305674
69,33,0,0,0,10.0,20,10.0,18.982841996054304,11,8.0,31.46997961698156,34,32.970588235294116,33.34012978967218,18,27.5,36.00000000000001,20,36.0,0,2.3870000000000005,28683,3,25,1.0,504.5710499013576,False,0.2497963685621406,0,0.5600000000000002,27773,28,39,1.0,1020.3308378461179,False,0.2216294669541749,0,0.24500000000000002,32283,129,234,1.0,9812.761847864691,False,0.09907441333251604,0,0.2,27915,117,384,1.0,14305.464686459272,False,0.03637238358098058,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36801,134,13,1.0,4650.398955941268,False,-0.05100294748913055,9,6.122000000000002,36334,420,0,0.0,14002.854511662317,False,-0.2213420912094161,11,6.178000000000001,32543,378,0,0.0,12602.569060496086,False,-0.3020396641706249,0.625,263561,0.0,0.0,15,0,0,9,5,5.0,15,24,39,184.0,72.0,14,19,39,1904,5.304589644016232,197.62979844707297
70,39,0,0,0,10.0,20,10.0,19.10895392200351,19,20.526315789473685,31.479570841419935,1,33.0,33.34012978967218,0,,36.00000000000001,20,36.0,0,2.3870000000000005,28957,3,18,1.0,373.9611705960632,False,0.2588104952184706,0,0.5600000000000002,27689,28,47,1.0,1178.120834334165,False,0.2214089675694144,0,0.24500000000000002,31942,136,243,1.0,10248.353447857522,False,0.09543330448706322,0,0.2,27899,109,394,1.0,14485.826889017837,False,0.03856469085642684,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.1440000000000006,36768,125,23,1.0,4701.769340339953,False,-0.05118036648548417,8,6.1930000000000005,36254,420,0,0.0,14002.854511662317,False,-0.222779544042995,12,6.287000000000003,32384,378,0,0.0,12602.569060496086,False,-0.30489660167736293,0.625,263122,0.0,0.0,7,0,0,9,5,5.0,15,24,42,193.0,96.0,14,25,42,623,5.459642785950564,203.08944123302354
71,42,0,0,0,10.0,20,10.0,19.170517954079024,30,19.6,31.548722236068677,22,32.0,32.24613820771875,27,27.037037037037038,36.00000000000001,20,36.0,0,2.387000000000001,29205,0,11,0.9,210.87569749486926,False,0.2660002526238526,0,0.56,27829,32,43,1.0,1144.3322720253982,False,0.2267262498277773,0,0.24500000000000002,32090,152,231,1.0,10201.673565551875,False,0.09911743898028595,0,0.2,27867,103,404,1.0,14720.247132641885,False,0.0410829437101677,0,0.2,41229,0,0,0.0,0.0,False,0.0,4,2.1840000000000006,36667,137,10,1.0,4644.636328418596,False,-0.05432297256277628,4,6.225000000000001,35914,433,0,0.0,13962.57784394222,False,-0.2292505673990889,16,6.435000000000001,31693,392,0,0.0,12640.48617742575,False,-0.31697195010757767,0.6125,262494,0.0,0.0,14,0,0,10,7,6.1,14,24,41,208.0,101.0,14,28,41,1854,5.54080385400448,208.63024508702802
72,41,0,0,0,10.0,20,10.0,19.170517954079024,0,,32.004117081281244,34,34.0,31.779355598590417,12,26.333333333333332,36.0,20,36.0,0,2.3870000000000005,29095,1,21,1.0,412.5808770356595,False,0.2656051502469692,0,0.56,27739,31,53,1.0,1326.0374515661883,False,0.2267630755780535,0,0.24500000000000002,32090,142,241,1.0,10435.205766068002,False,0.10256827978349145,0,0.2,29023,93,380,1.0,13944.422660616221,False,0.06378258504915073,0,0.2,41229,0,0,0.0,0.0,False,0.0,2,2.2000000000000006,35765,161,10,1.0,5470.456406072184,False,-0.06618573812034988,7,6.291000000000001,35732,441,0,0.0,14014.695818978375,False,-0.23205254052738009,13,6.549000000000002,31300,396,0,0.0,12584.624817041806,False,-0.3245353000948556,0.625,261973,0.0,0.0,8,0,0,7,6,5.25,13,20,47,140.0,115.0,12,29,47,1560,5.34665786504047,213.97690295206849
73,47,0,0,0,10.0,20,10.0,19.06654262412072,66,18.727272727272727,32.010126794207785,1,33.0,34.350928144357226,49,41.53061224489796,36.0,20,36.0,31,2.6970000000000005,29145,1,10,1.0,200.66542624120723,False,0.26318817869387534,0,0.56,27931,31,49,1.0,1244.2605885819153,False,0.23329000925582918,0,0.24500000000000002,31831,146,250,1.0,10786.246921673572,False,0.100101175069799,0,0.2,28079,135,390,1.0,15057.932703997332,False,0.05233816094803512,0,0.2,41229,0,0,0.0,0.0,False,0.0,39,2.588000000000001,36320,152,10,1.0,5209.048554163155,False,-0.05589453353024389,12,6.404000000000003,35562,441,0,0.0,15148.759311661537,False,-0.22491861041738662,8,6.616000000000001,29182,445,0,0.0,15286.163024238966,False,-0.3383210279203744,0.625,259279,0.0,0.0,9,0,0,7,11,9.625,9,16,38,167.0,153.0,11,36,38,782,5.328119081037585,219.30502203310607
74,38,0,0,0,10.0,20,10.0,19.199267600363086,12,22.0,32.33406300924233,29,34.0,37.40246140029721,44,49.0,36.0,20,36.0,0,2.666000000000001,29035,2,20,1.0,403.9853520072617,False,0.2628279490326379,0,0.56,28105,30,47,1.0,1202.365577217065,False,0.23990077697859943,0,0.24500000000000002,32817,136,231,1.0,10080.268948784356,False,0.11880883276863138,0,0.2,27815,137,400,1.0,15563.924864946674,False,0.052012957191043464,0,0.2,41229,0,0,0.0,0.0,False,0.0,34,2.889000000000001,36084,171,10,1.0,5903.149388583411,False,-0.05320103096626881,11,6.502000000000002,35413,441,0,0.0,16494.48547753107,False,-0.21550575450523712,9,6.698000000000001,26933,489,0,0.0,18289.80362474534,False,-0.35174647262779546,0.625,257431,0.0,0.0,7,0,0,7,7,6.545454545454545,8,15,43,168.0,123.0,10,28,43,1450,3.739810872997623,223.0448329061037
75,43,0,0,0,10.0,20,10.0,19.199267600363086,0,,32.33406300924233,0,,37.40246140029721,0,,36.00000000000001,20,36.0,0,2.666000000000001,28935,2,30,1.0,595.9780280108926,False,0.26265501960977217,0,0.56,28005,30,57,1.0,1394.3582532206958,False,0.2397278475557337,0,0.24500000000000002,32817,126,241,1.0,10211.61690287315,False,0.12074972519539488,0,0.2,27815,127,410,1.0,15695.272819035466,False,0.053953849617806963,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.855000000000001,36084,161,20,1.0,5953.833372493959,False,-0.052586366726164124,9,6.581000000000001,35317,441,0,0.0,16494.48547753107,False,-0.2172306979055318,11,6.799000000000001,26787,489,0,0.0,18289.80362474534,False,-0.35436982404907696,0.625,256989,0.0,0.0,4,0,0,6,5,5.0,11,17,39,176.0,119.0,12,31,39,200,8.137783992977347,231.18261689908104
76,39,0,0,0,10.0,20,10.0,19.210306971088915,16,19.375,32.027411609983155,6,23.833333333333332,37.40246140029721,0,,36.00000000000001,20,36.0,0,2.666000000000001,28891,1,36,1.0,701.571050959201,False,0.26303496568242923,0,0.5600000000000002,28159,31,55,1.0,1366.5668834098904,False,0.2457793469983131,0,0.24500000000000002,32787,118,251,1.0,10305.696536694264,False,0.12125331052833083,0,0.2,27678,131,414,1.0,15775.898619745674,False,0.05109641250326076,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.855000000000001,35941,157,30,1.0,6150.377464776272,False,-0.05367123305469115,14,6.7120000000000015,35102,441,0,0.0,16494.48547753107,False,-0.2210938523957751,6,6.848000000000001,26731,489,0,0.0,18289.80362474534,False,-0.3553760410325822,0.625,256518,0.0,0.0,10,0,0,6,5,5.0,11,17,41,184.0,107.0,12,27,41,653,5.974724002997391,237.15734090207843
77,41,0,0,0,10.0,20,10.0,19.429008576816486,23,21.608695652173914,32.03386566261607,1,33.0,37.63848583591534,19,40.0,36.00000000000001,20,36.0,0,2.666000000000001,28837,0,42,0.8,816.0183602262924,False,0.2631742043932769,0,0.5600000000000002,28510,34,44,1.0,1194.8763773799253,False,0.25723212632558573,0,0.24500000000000002,32323,131,260,1.0,10874.005195843138,False,0.11593825096555757,0,0.2,27678,121,424,1.0,15933.26907874401,False,0.053421832295179945,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.855000000000001,36668,148,21,1.0,5531.420320621401,False,-0.04354434596253365,12,6.818000000000001,34180,460,0,0.0,17313.703484521055,False,-0.2303005760186055,8,6.922000000000002,26648,489,0,0.0,18405.219573762603,False,-0.3558304922039512,0.6,256073,0.0,0.0,10,0,0,6,5,5.0,4,10,36,152.0,138.0,10,31,36,1490,5.504346718953457,242.6616876210319
78,36,0,0,0,10.0,20,10.0,19.429008576816486,0,,32.04093710490435,1,33.0,37.63848583591534,0,,36.00000000000001,20,36.0,0,2.666000000000001,28737,0,52,1.0,1010.3084459944573,False,0.26305089076525695,0,0.5600000000000002,28410,34,54,1.0,1389.1664631480903,False,0.25710881269756586,0,0.24500000000000002,32323,121,270,1.0,11001.96305611897,False,0.11782904891271344,0,0.2,27711,111,433,1.0,16030.345718450215,False,0.05583157074282913,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.855000000000001,36635,139,31,1.0,5620.48331849508,False,-0.04326465208354455,10,6.906000000000001,34071,460,0,0.0,17313.703484521055,False,-0.23225910550435674,10,7.014000000000002,26533,489,0,0.0,18405.219573762603,False,-0.35789683065222083,0.625,255649,0.0,0.0,5,0,0,4,4,4.0,6,10,37,155.0,123.0,10,26,37,233,4.760667907015886,247.42235552804777
79,37,0,0,0,10.0,20,10.0,19.36302062954114,33,18.90909090909091,32.0486738344628,1,33.0,36.94637732882528,14,27.642857142857142,36.00000000000001,20,36.0,0,2.666000000000001,28975,1,41,1.0,803.8838458111867,False,0.2688727506438145,0,0.56,28596,33,52,1.0,1336.8770727361393,False,0.26401341293918756,0,0.24500000000000002,31699,144,280,1.0,11761.903644303507,False,0.11061712983277922,0,0.2,27744,101,442,1.0,16121.178918416212,False,0.05814905160646931,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.855000000000001,36989,130,27,1.0,5163.879786358447,False,-0.040215870062838686,10,6.996000000000001,33618,473,0,0.0,17475.636476534357,False,-0.23894386318562583,10,7.104000000000001,26370,490,0,0.0,18103.724891124388,False,-0.36353429321230835,0.625,255220,0.0,0.0,13,0,0,9,4,4.0,7,16,35,241.0,63.0,16,21,35,1244,5.296165697975084,252.71852122602286
80,35,0,0,0,10.0,20,10.0,19.45396936401969,17,20.705882352941178,32.046406370985494,27,32.03703703703704,36.94637732882528,0,,36.0,20,36.0,0,2.666000000000001,29162,3,37,1.0,749.7968664687286,False,0.27578172223714426,0,0.56,28561,31,59,1.0,1457.7841924771617,False,0.26511282378362916,0,0.24500000000000002,32511,138,263,1.0,11112.852647803902,False,0.12502368188379434,0,0.2,27445,104,452,1.0,16508.18849354349,False,0.05503130439376265,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.855000000000001,36124,147,37,1.0,6077.837697701403,False,-0.05011232751580929,9,7.0760000000000005,33520,473,0,0.0,17475.636476534357,False,-0.24070474290675997,11,7.204000000000002,26223,490,0,0.0,18103.724891124388,False,-0.36617561279400956,0.625,254775,0.0,0.0,10,0,0,6,5,5.0,4,10,26,143.0,75.0,10,25,26,1417,4.246035457996186,256.96455668401904
