index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
52,13,0,0,0,10.0,6,10.0,32.100848381093066,15,20.0,31.234032306942826,6,44.0,14.90015109399386,13,20.0,52.00000000000001,13,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.4420000000000002,58019,0,12,0.6,385.21018057311676,False,0.23368878012687425,6,1.241,76166,5,10,1.0,472.8445649748936,False,0.0731732372914113,0,8.471,15295,306,0,0.0,9822.859604614478,False,-0.7161739243702718,0,9.830000000000002,11828.0,478,0,0.0,14929.86744271867,False,-0.8008306882492557,13,12.939000000000002,-4853.0,885,0,0.0,27642.1185916444,False,-0.9074188392763046,0,0.21800000000000003,131853,122,160,1.0,10137.818433467253,False,0.11357555256499118,13,4.506000000000001,88579,1852,0,0.0,27595.07982607663,False,-0.16737932843971212,0.325,424750,0.0,0.0,3,0,0,8,7,14.568181818181818,13,21,10,136.0,17.0,9,4,10,360,1.0191490668803453,105.02421083766967
53,10,0,0,0,10.0,9,10.0,32.02874595053653,27,31.666666666666668,35.466867201425934,33,56.0,14.807713230506888,23,13.73913043478261,52.000000000000014,7,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,15,1.592,58424,0,9,0.9,288.2587135548288,False,0.2412446615826515,23,1.4650000000000003,76774,10,10,1.0,674.9561315196247,False,0.08313286510976946,0,8.471,14875,318,0,0.0,10185.141212270617,False,-0.7195290182161826,9,9.920000000000002,9575.0,511,0,0.0,18123.56913992865,False,-0.8076044001572845,14,13.066,-5743.0,885,0,0.0,31388.177473261952,False,-0.8972706005488869,0,0.21800000000000003,131733,118,170,1.0,10587.310161199814,False,0.11442744276942275,7,4.5630000000000015,88287,1869,0,0.0,27675.616027817374,False,-0.1694266449741887,0.3625,421788,0.0,0.0,3,0,0,7,7,6.696969696969697,13,20,10,128.0,6.0,8,2,10,510,0.9790337970480323,106.0032446347177
54,10,0,0,0,10.0,14,10.0,32.18888830339812,3,40.0,35.466867201425934,0,,14.154363668350394,38,9.68421052631579,52.00000000000001,8,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.5770000000000002,58404,4,16,1.0,555.02221285437,False,0.24364758093519517,0,1.4420000000000004,76774,0,20,1.0,709.3373440285187,False,0.08337432994836937,0,8.471,14755,321,0,0.0,10332.633145390797,False,-0.7201787173922239,28,10.191,7880.0,511,0,0.0,18123.56913992865,False,-0.8251026193650642,10,13.152000000000005,-6492.0,885,0,0.0,31388.177473261952,False,-0.9050028519864249,0,0.21800000000000003,131703,113,180,1.0,10959.443094523596,False,0.11569671956262606,8,4.636000000000001,87855,1902,0,0.0,26921.599697202448,False,-0.1760062473173449,0.375,418742,0.0,0.0,5,0,0,9,6,6.0,9,18,13,95.0,9.0,7,3,13,260,0.9469596166163683,106.95020425133407
55,13,0,0,0,10.0,7,10.0,32.47812375075225,17,34.76470588235294,35.466867201425934,0,,14.644249683665352,32,18.75,52.00000000000001,12,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,1,1.5870000000000002,58901,1,10,1.0,334.7812375075225,False,0.251846786452342,0,1.4420000000000002,76744,0,21,0.1,744.8042112299446,False,0.0832020297728004,0,8.471000000000002,14194,337,0,0.0,10945.12770400351,False,-0.7237570568454518,6,10.223,7634.0,511,0,0.0,18123.56913992865,False,-0.8276421839226535,26,13.402000000000003,-8191.0,885,0,0.0,31388.177473261952,False,-0.9225423649268484,0,0.21800000000000003,131479,117,190,1.0,11593.377212988848,False,0.11645281363805579,12,4.748000000000002,87245,1920,0,0.0,28116.959392637476,False,-0.17610644618591265,0.2625,415869,0.0,0.0,4,0,0,9,8,8.0,12,21,11,151.0,6.0,11,2,11,625,1.0564606934785843,108.00666494481266
56,11,0,0,0,10.0,9,10.0,32.35173757044516,12,30.916666666666668,35.466867201425934,0,,14.298636992619992,18,9.11111111111111,52.000000000000014,14,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,2,1.606,59134,0,10,1.0,323.5173757044516,False,0.25666543791145974,0,1.4420000000000002,76373,2,31,1.0,1164.1763583850943,False,0.08093616197087564,0,8.471000000000002,14194,337,0,0.0,10902.535561240018,False,-0.7240561883805992,18,10.397000000000002,6762.0,511,0,0.0,18123.56913992865,False,-0.8366442176389862,0,13.376000000000001,-8846.0,885,0,0.0,31388.177473261952,False,-0.9293042136472589,0,0.21800000000000003,131479,107,200,1.0,11929.954158210343,False,0.11782149108310373,14,4.876000000000001,86764,1938,0,0.0,27710.758491697543,False,-0.18167018351253875,0.375,413723,0.0,0.0,4,0,0,6,7,6.181818181818182,13,19,14,127.0,6.0,9,2,14,120,0.9778837021440268,108.98454864695668
57,14,0,0,0,10.000000000000002,9,10.0,32.627987298970524,5,40.0,35.466867201425934,0,,13.73603807733709,42,10.261904761904763,52.00000000000001,14,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.6040000000000003,59244,0,14,0.9,456.7918221855873,False,0.2604089416359605,0,1.4420000000000002,76373,0,33,0.2,1170.4066176470558,False,0.0809799180934015,0,8.471000000000002,13994,342,0,0.0,11158.77165624792,False,-0.725065865631116,25,10.629000000000003,5129.0,511,0,0.0,18123.56913992865,False,-0.8535023839907881,17,13.546000000000003,-10172.0,885,0,0.0,31388.177473261952,False,-0.9429930860186547,0,0.21800000000000003,131526,121,205,1.0,12322.06060735779,False,0.11979822461249773,9,4.952000000000001,86408,1956,0,0.0,26867.69047927135,False,-0.1879938088955027,0.2625,410365,0.0,0.0,6,0,0,7,9,9.0,14,21,15,132.0,38.0,9,5,15,550,1.0826062485575676,110.06715489551425
58,15,0,0,0,10.000000000000002,9,10.0,32.49959564925432,10,30.9,36.11879650227681,6,55.0,13.605885573491848,17,11.529411764705882,52.00000000000001,10,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.604,59463,0,13,0.9,422.49474344030614,False,0.2646868151259966,0,1.4420000000000004,76394,0,37,1.0,1336.3954705842418,False,0.0824406575827978,0,8.471000000000002,13994,342,0,0.0,11114.861712044976,False,-0.7253742522997698,9,10.694000000000003,4394.0,517,0,0.0,18673.41779167711,False,-0.8582519444615963,8,13.609000000000004,-11217.0,885,0,0.0,31965.134904514976,False,-0.9508029829327068,0,0.21800000000000003,131578,111,214,1.0,12638.253298657597,False,0.12150692233324495,9,5.033000000000002,86064,1973,0,0.0,26844.41223649942,False,-0.19088619502549906,0.3625,408533,0.0,0.0,7,0,0,7,5,5.0,15,22,15,142.0,33.0,10,5,15,781,1.1981427380815148,111.26529763359576
59,15,0,0,0,10.000000000000002,7,10.0,32.616939370830984,11,33.90909090909091,37.112355432671826,20,45.15,13.4275705075172,31,11.935483870967742,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.6040000000000003,59766,0,9,0.7,293.5524543374789,False,0.26974199909226954,0,1.4420000000000002,77297,0,17,0.0,630.9100423554211,False,0.09016975013242468,0,8.471,13621,353,0,0.0,11513.779597903338,False,-0.7278118663498986,14,10.825000000000001,3486.0,520,0,0.0,19298.42482498935,False,-0.864399512604967,17,13.771000000000003,-28955.0,902,0,0.0,33475.344600269986,False,-1.1261247659147595,0,0.21800000000000003,131960,123,213,1.0,12727.591172424618,False,0.12497698859123356,9,5.114000000000002,85729,1982,0,0.0,26613.444745899087,False,-0.1945499453227588,0.2125,390767,0.0,0.0,8,0,0,9,8,23.83529411764706,14,23,11,153.0,26.0,11,4,11,1153,1.0940992049872875,112.35939683858305
60,11,0,0,0,10.000000000000002,8,10.0,32.616939370830984,0,,37.112355432671826,0,,14.140557837143819,26,21.307692307692307,52.000000000000014,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.604,59686,0,17,0.8,554.4879693041268,False,0.2708115711487139,0,1.4420000000000002,77297,0,17,0.0,630.9100423554211,False,0.09016975013242468,0,8.471,13621,353,0,0.0,11513.779597903338,False,-0.7278118663498986,0,10.811000000000003,3486.0,520,0,0.0,19298.42482498935,False,-0.864399512604967,26,14.014000000000003,-32450.0,902,0,0.0,33475.344600269986,False,-1.162205164812217,0,0.21800000000000003,132126,122,216,1.0,12957.14805613155,False,0.12726053846520147,13,5.235000000000002,85096,1999,0,0.0,28266.975116450492,False,-0.1929740676966318,0.225,386725,0.0,0.0,4,0,0,5,7,7.0,14,19,9,122.0,24.0,8,3,9,444,0.9691748851910233,113.32857172377408
61,9,0,0,0,10.000000000000002,10,10.0,32.33128123399848,15,30.066666666666666,37.112355432671826,0,,14.355071990552254,24,16.666666666666668,52.00000000000002,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.6040000000000003,60037,0,12,1.0,387.9753748079818,False,0.27648591050978044,0,1.4420000000000002,76926,2,27,1.0,1066.6961591501363,False,0.08801916030473594,0,8.471,13541,356,0,0.0,11509.93611930346,False,-0.7289625657065761,6,10.871000000000002,3216.0,520,0,0.0,19298.42482498935,False,-0.8671868395584186,18,14.168000000000005,-35712.0,902,0,0.0,33475.344600269986,False,-1.195880203783177,0,0.21800000000000003,132290,126,219,1.0,13196.73907080959,False,0.12956862590503007,13,5.352,84617,2009,0,0.0,28839.33962901948,False,-0.19454223985206415,0.375,382778,0.0,0.0,9,0,0,6,7,7.0,13,19,9,125.0,13.0,8,1,9,915,0.9070488438010216,114.2356205675751
62,9,0,0,0,10.000000000000002,7,10.0,31.654679502199972,10,23.5,37.112355432671826,0,,14.362360486887589,28,14.428571428571429,52.00000000000002,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.6040000000000003,60202,0,9,0.7,284.89211551979975,False,0.278890453698419,0,1.4420000000000004,76871,0,34,0.7,1261.8200847108421,False,0.08861699945718567,0,8.471,13361,361,0,0.0,11427.33930029419,False,-0.7320709950395812,11,10.975000000000001,2661.0,520,0,0.0,19298.42482498935,False,-0.8729163449627358,17,14.320000000000002,-39181.0,902,0,0.0,33475.344600269986,False,-1.2316921934184502,0,0.21800000000000003,132618,132,218,1.0,13231.831584269166,False,0.13237892752860422,9,5.429000000000002,84299,2021,0,0.0,29026.33054399982,False,-0.1963681183503183,0.3,378694,0.0,0.0,7,0,0,6,7,7.0,14,20,13,120.0,16.0,8,1,13,877,0.9190558083355427,115.15467637591064
63,13,0,0,1,10.000000000000002,9,10.0,31.40863219646034,12,29.0,37.45243739531014,3,56.0,14.278185511617378,5,10.0,52.000000000000014,14,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,3,1.6340000000000003,60388,0,9,0.9,282.67768976814307,False,0.28280891903961153,0,1.4420000000000002,76691,2,41,1.0,1598.3671976006365,False,0.08845228602250664,0,8.471000000000002,13361,361,0,0.0,11338.516222922182,False,-0.7326948139359053,5,11.014000000000003,2298.0,523,0,0.0,19587.624757747206,False,-0.8751709831121682,0,14.303,-60480.27777777778,902,0,0.0,33782.09853056975,True,-1.4499904870853118,0,0.21800000000000003,132930,122,222,1.0,13285.938632417325,False,0.13513642424757172,8,5.500000000000001,84129,2026,0,0.0,28927.603846536807,False,-0.19815218390763925,0.3625,417660,0.0,0.1,6,0,0,9,6,251.2674418604651,9,18,12,117.0,40.0,8,5,12,570,0.984338634647429,116.13901501055807
64,12,0,0,0,10.000000000000002,12,10.0,30.889737365103784,23,28.26086956521739,38.34532521485759,9,53.22222222222222,13.162370197768219,26,3.1538461538461537,52.000000000000014,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,14,1.7710000000000001,60542,2,10,1.0,328.8973736510378,False,0.2865624390553252,0,1.4420000000000002,76910,5,42,1.0,1764.9523458495378,False,0.0926983856969754,0,8.471000000000002,12971,371,0,0.0,11460.092562453503,False,-0.737319030224506,26,11.269000000000002,181.0,532,0,0.0,20399.713014304238,False,-0.8928339216951892,0,14.303,-60480.27777777778,902,0,0.0,34587.48334380154,True,-1.445833318941198,0,0.21800000000000003,133512,119,220,1.0,13006.322053534423,False,0.1387327360521745,8,5.572000000000002,83969,2045,0,0.0,26917.047054436007,False,-0.20762930514555494,0.375,415948,0.0,0.1,8,0,0,7,8,7.3076923076923075,12,19,12,93.0,24.0,8,4,12,1223,0.9579705251380801,117.09698553569615
65,12,0,0,0,10.000000000000002,11,10.0,30.472736270130373,5,20.0,38.94153097505792,5,56.0,12.953720620449955,7,6.0,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.7570000000000001,60532,3,15,1.0,487.0910440519556,False,0.288026820430772,0,1.4420000000000002,77090,0,47,1.0,1830.2519558277224,False,0.09568533392206907,0,8.471000000000002,12971,371,0,0.0,11305.385156218368,False,-0.7384055654613629,7,11.313000000000002,-519.0,537,0,0.0,20911.602133606106,False,-0.8974180983533809,0,14.303000000000004,-60480.27777777778,902,0,0.0,35125.260939502245,True,-1.4430574634088664,0,0.21800000000000003,134032,109,220,1.0,12851.955547629048,False,0.14233413123136154,10,5.664000000000001,83745,2052,0,0.0,26581.034713163306,False,-0.210817461742059,0.375,415714,0.0,0.1,7,0,0,10,7,434.69778474521127,12,22,5,148.0,6.0,10,2,5,730,0.9410779727622867,118.03806350845844
66,5,0,0,0,10.000000000000002,12,10.0,30.689843243715917,21,31.904761904761905,38.94153097505792,0,,12.222107179619634,19,3.8947368421052633,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,6,1.8170000000000002,60938,5,10,1.0,356.89843243715916,False,0.2952516523517766,0,1.4420000000000004,76770,1,57,1.0,2250.357108822018,False,0.09414097670292026,0,8.471000000000002,12621,381,0,0.0,11692.830275855764,False,-0.7406006891417993,19,11.496000000000002,-1593.0,537,0,0.0,20911.602133606106,False,-0.9085054655682219,0,14.303000000000004,-60480.27777777778,902,0,0.0,35125.260939502245,True,-1.4430574634088664,0,0.21800000000000003,134486,110,220,1.0,12784.431789758162,False,0.14575189614970335,10,5.754000000000002,83557,2060,0,0.0,25177.540790016446,False,-0.21805370662094697,0.375,414642,0.0,0.1,8,0,0,3,8,351.23794191919194,12,15,4,36.0,3.0,4,1,4,1020,0.7687659310176969,118.80682943947613
67,4,0,0,0,10.000000000000002,11,10.0,29.680366476482238,13,20.0,40.85919864484646,18,55.05555555555556,11.581855332317225,13,1.1538461538461537,52.0,17,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,3,1.8410000000000004,61016,6,10,1.0,356.8036647648224,False,0.29690371585000347,0,1.4420000000000002,77501,4,49,1.0,2120.8221995034055,False,0.10349909541319649,0,8.471,12621,381,0,0.0,11308.219627539733,False,-0.7433018721816771,13,11.607000000000001,-13620.0,555,0,0.0,22676.855247889784,False,-1.0235536599260338,0,14.303000000000004,-60480.27777777778,902,0,0.0,36854.99717765151,True,-1.4341290551885784,0,0.21800000000000003,134630,112,227,1.0,13101.167797219528,False,0.14821103230080243,14,5.884000000000001,83242,2061,0,0.0,23870.2038399058,False,-0.2259318142118554,0.375,403253,0.0,0.1,4,0,0,3,10,115.37391285185403,12,15,4,33.0,3.0,3,1,4,266,0.7278418997302651,119.5346713392064
68,4,0,0,0,10.000000000000002,8,10.0,30.31198886653043,12,36.833333333333336,40.85919864484646,0,,10.602549175282762,30,4.0,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,2,1.8580000000000003,61330,4,10,1.0,343.1198886653043,False,0.3034133717141602,0,1.4420000000000002,77501,0,53,0.4,2165.5375281768625,False,0.10381313842777275,0,8.471,12179,393,0,0.0,11912.61162454646,False,-0.7452656045921195,30,11.894000000000002,-16659.0,555,0,0.0,22676.855247889784,False,-1.054926573302106,0,14.303000000000004,-60480.27777777778,902,0,0.0,36854.99717765151,True,-1.4341290551885784,0,0.21800000000000003,135210,124,224,1.0,12962.716097735065,False,0.15236511991076165,7,5.940000000000002,83123,2069,0,0.0,21936.674243660036,False,-0.23476225735964593,0.3,400547,0.0,0.1,8,0,0,3,6,5.5,12,15,2,37.0,3.0,3,1,2,1042,0.699834599159658,120.23450593836606
69,2,0,0,0,10.000000000000002,7,10.0,30.31198886653043,0,,40.85919864484646,0,,10.602549175282762,0,,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.8560000000000003,61260,1,20,1.0,616.2397773306086,False,0.3048239883154669,0,1.4420000000000002,77501,0,53,0.0,2165.5375281768625,False,0.10381313842777275,0,8.471,12179,393,0,0.0,11912.61162454646,False,-0.7452656045921195,0,11.864000000000003,-17991.0,555,0,0.0,22676.855247889784,False,-1.0686773862724674,0,14.303000000000004,-60480.27777777778,902,0,0.0,36854.99717765151,True,-1.4341290551885784,0,0.21800000000000003,135678,114,225,1.0,12908.690605982236,False,0.15595163596209327,11,6.043000000000002,82928,2069,0,0.0,21936.674243660036,False,-0.2363481776407198,0.25,399418,0.0,0.1,5,0,0,5,3,3.0,9,14,6,20.0,0.0,2,0,6,538,0.6254909122362733,120.85999685060233
70,6,0,0,0,10.000000000000002,5,10.0,29.553509746852342,5,11.0,40.85919864484646,0,,10.466687019610093,3,1.0,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.8560000000000003,61265,0,21,0.6,620.6237046838992,False,0.3049764088659944,0,1.4420000000000004,77446,0,58,0.5,2369.8335214010945,False,0.1044753945008716,0,8.471,12179,393,0,0.0,11614.52933051297,False,-0.7473590849485695,3,11.894000000000002,-19574.0,555,0,0.0,22676.855247889784,False,-1.0850193809662227,0,14.303000000000004,-60480.27777777778,902,0,0.0,36854.99717765151,True,-1.4341290551885784,0,0.21800000000000003,136354,104,222,1.0,12632.535450039451,False,0.1603265184171679,7,6.102000000000002,82825,2072,0,0.0,21686.975504632115,False,-0.23820125936452538,0.2625,398358,0.0,0.1,7,0,0,3,3,3.0,13,16,7,78.0,3.0,5,1,7,781,0.8030063733458519,121.66300322394818
71,7,0,0,1,10.000000000000002,8,10.0,29.497107339484597,13,29.0,40.92585781308358,1,50.0,10.466687019610093,0,,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.8560000000000003,61562,0,16,0.8,471.95371743175355,False,0.3096953874900048,0,1.4420000000000002,77119,3,67,1.0,2830.523795495054,False,0.10311774890435185,0,8.471000000000002,12179,393,0,0.0,11592.363184417447,False,-0.7475147613921491,0,11.891,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,136770,94,224,1.0,12631.868579843349,False,0.16370710321430815,12,6.215000000000002,82591,2072,0,0.0,21686.975504632115,False,-0.240104363701814,0.35,418084,0.0,0.2,5,0,0,4,6,1778.7500077700079,12,16,4,73.0,6.0,5,2,4,873,0.8116027656942606,122.47460598964244
72,4,0,0,0,10.000000000000002,4,10.0,29.64213753690168,13,30.923076923076923,40.92585781308358,0,,10.466687019610093,0,,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.8560000000000005,61924,0,7,0.4,207.49496275831174,False,0.3145649566891842,0,1.4420000000000002,76717,6,77,1.0,3329.143876828846,False,0.10097301614504822,0,8.471000000000002,12179,393,0,0.0,11649.36005200236,False,-0.7471144631354041,0,11.891,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,137342,84,223,1.0,12475.201709647248,False,0.16772205612387767,9,6.293000000000002,82432,2072,0,0.0,21686.975504632115,False,-0.24139749870022809,0.3,418457,0.0,0.2,6,0,0,2,7,269.78737373737374,10,12,7,22.0,16.0,2,2,7,1014,0.7658870946615934,123.24049308430403
73,7,0,0,0,10.000000000000002,9,10.0,30.693803645384303,13,40.0,40.92585781308358,0,,10.466687019610093,0,,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,6,1.9160000000000001,62210,0,9,0.9,276.2442328084587,False,0.32135471265029625,0,1.4420000000000002,76717,0,83,0.6,3396.8461984859373,False,0.10144850054419628,0,8.471000000000002,11659,406,0,0.0,12461.684280026027,False,-0.7487134670541624,0,11.891000000000004,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303000000000004,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,137706,74,226,1.0,12526.534839451147,False,0.17089118488354116,13,6.4140000000000015,82155,2072,0,0.0,21686.975504632115,False,-0.24365031879180482,0.3125,418310,0.0,0.2,4,0,0,5,6,99.31417193917194,11,16,1,64.0,9.0,4,3,1,454,0.7882055751979351,124.02869865950197
74,1,0,0,0,10.000000000000002,13,10.0,28.72515439668104,26,20.0,40.92585781308358,0,,10.466687019610093,0,,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,17,2.0800000000000005,62192,3,10,1.0,317.2515439668104,False,0.3214077730631218,0,1.4420000000000004,76197,16,93,1.0,4265.70724696367,False,0.10024656389647621,0,8.471000000000002,11659,406,0,0.0,11662.412685052503,False,-0.7543268812590247,0,11.891000000000005,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303000000000004,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,138434,64,222,1.0,12213.867969255047,False,0.17554050590554024,6,6.461,82071,2072,0,0.0,21686.975504632115,False,-0.24433348445134434,0.375,418416,0.0,0.2,8,0,0,3,8,132.2513078396699,9,12,4,0.0,3.0,0,1,4,858,0.5542215798050165,124.58292023930699
75,4,0,0,0,10.000000000000002,12,10.0,28.72515439668104,0,,40.92585781308358,0,,10.466687019610093,0,,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,2.0630000000000006,62072,5,20,1.0,624.5030879336208,False,0.3221204099600893,0,1.4420000000000002,76197,6,103,1.0,4387.714281127695,False,0.10110343911007895,0,8.471,11659,406,0,0.0,11662.412685052503,False,-0.7543268812590247,0,11.891000000000004,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303000000000004,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,138850,54,224,1.0,12213.201099058944,False,0.17892109070268045,12,6.575000000000001,81830,2072,0,0.0,21686.975504632115,False,-0.24629351926026127,0.375,418471,0.0,0.2,5,0,0,4,3,3.0,11,15,4,33.0,13.0,3,1,4,536,0.6248087966814637,125.20772903598845
76,4,0,0,0,10.0,12,10.0,28.72515439668104,0,,40.92585781308358,0,,10.466687019610093,0,,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,2.0630000000000006,61952,7,30,1.0,931.7546319004313,False,0.3228330468570566,0,1.4420000000000002,76197,0,109,0.6,4460.918501626111,False,0.10161756423824055,0,8.471,11659,406,0,0.0,11662.412685052503,False,-0.7543268812590247,0,11.891000000000004,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303000000000004,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,139422,44,223,1.0,12056.534228862844,False,0.18293604361225,9,6.653000000000002,81672,2072,0,0.0,21686.975504632115,False,-0.24757852133415703,0.325,418765,0.0,0.2,6,0,0,3,3,3.0,9,12,6,24.0,26.0,2,2,6,692,0.5780403921380639,125.78576942812651
77,6,0,0,0,10.000000000000002,6,10.0,28.757576680130924,17,29.0,40.92585781308358,0,,10.466687019610093,0,,51.99999999999999,12,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,2.0630000000000006,62385,3,23,1.0,691.4242636430113,False,0.329463010105362,0,1.4420000000000002,75704,7,119,1.0,5071.480116517862,False,0.09898079949235083,0,8.471,11659,406,0,0.0,11675.576132133156,False,-0.7542344322325709,0,11.891000000000004,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303000000000004,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,139630,34,229,1.0,12263.867358666741,False,0.18547080425948392,8,6.724000000000001,81562,2072,0,0.0,21686.975504632115,False,-0.24847314303117307,0.375,418803,0.0,0.2,4,0,0,8,2,2.0,8,16,8,71.0,8.0,5,1,8,761,0.691339910030365,126.47710933815688
78,8,0,0,0,10.000000000000002,8,10.0,28.636962418913786,12,27.333333333333332,40.92585781308358,0,,10.466687019610093,0,,51.99999999999999,10,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,2.0630000000000006,62633,1,21,1.0,611.3762107971895,False,0.3338706814750152,0,1.4420000000000004,75649,2,129,1.0,5336.70958272561,False,0.10007100124117257,0,8.471,11386,413,0,0.0,11827.065479011393,False,-0.7570051446138567,0,11.891,-57813.22222222222,556,0,0.0,22754.77694407447,True,-1.479377225992185,0,14.303000000000004,-60480.27777777778,902,0,0.0,36915.12374740139,True,-1.4338186988765738,0,0.21800000000000003,139630,24,239,1.0,12679.20048847064,False,0.18715974075681177,10,6.8160000000000025,81392,2072,0,0.0,21686.975504632115,False,-0.24985574019928875,0.375,418553,0.0,0.2,4,0,0,8,4,222.16310272536685,10,18,8,76.0,17.0,6,2,8,408,0.7432795893400908,127.22038892749697
